k,mag,ang,re,im
1.000000e+00,7.817009e+00,8.524998e+01,6.473146e-01,7.790162e+00
2.000000e+00,7.817009e+00,-8.524998e+01,6.473146e-01,-7.790162e+00
3.000000e+00,1.255326e+01,8.764640e+01,5.155179e-01,1.254267e+01
4.000000e+00,1.255326e+01,-8.764640e+01,5.155179e-01,-1.254267e+01
5.000000e+00,8.627794e+00,8.683398e+01,4.765079e-01,8.614625e+00
6.000000e+00,8.627794e+00,-8.683398e+01,4.765079e-01,-8.614625e+00
7.000000e+00,7.683633e+00,8.695383e+01,4.083129e-01,7.672777e+00
8.000000e+00,7.683633e+00,-8.695383e+01,4.083129e-01,-7.672777e+00
9.000000e+00,8.467110e+00,8.803203e+01,2.907676e-01,8.462116e+00
1.000000e+01,8.467110e+00,-8.803203e+01,2.907676e-01,-8.462116e+00
1.100000e+01,7.725516e+00,8.821841e+01,2.401837e-01,7.721782e+00
1.200000e+01,7.725516e+00,-8.821841e+01,2.401837e-01,-7.721782e+00
1.300000e+01,8.691790e+00,8.889979e+01,1.668914e-01,8.690188e+00
1.400000e+01,8.691790e+00,-8.889979e+01,1.668914e-01,-8.690188e+00
1.500000e+01,1.018853e+01,8.948399e+01,9.175740e-02,1.018812e+01
1.600000e+01,1.018853e+01,-8.948399e+01,9.175740e-02,-1.018812e+01
1.700000e+01,5.690914e-08,1.800000e+02,-5.690914e-08,0.000000e+00
1.800000e+01,4.407905e+00,9.003959e+01,-3.045983e-03,4.407904e+00
1.900000e+01,4.407905e+00,-9.003959e+01,-3.045983e-03,-4.407904e+00
2.000000e+01,3.589984e+00,9.051032e+01,-3.197451e-02,3.589841e+00
2.100000e+01,3.589984e+00,-9.051032e+01,-3.197451e-02,-3.589841e+00
2.200000e+01,2.757125e+00,9.133977e+01,-6.446489e-02,2.756372e+00
2.300000e+01,2.757125e+00,-9.133977e+01,-6.446489e-02,-2.756372e+00
2.400000e+01,1.000000e-01,1.800000e+02,-1.000000e-01,0.000000e+00
2.500000e+01,1.009586e+01,9.065932e+01,-1.161741e-01,1.009520e+01
2.600000e+01,1.009586e+01,-9.065932e+01,-1.161741e-01,-1.009520e+01
2.700000e+01,5.171889e+00,9.145622e+01,-1.314337e-01,5.170219e+00
2.800000e+01,5.171889e+00,-9.145622e+01,-1.314337e-01,-5.170219e+00
2.900000e+01,8.358780e+00,9.107336e+01,-1.565818e-01,8.357313e+00
3.000000e+01,8.358780e+00,-9.107336e+01,-1.565818e-01,-8.357313e+00
3.100000e+01,1.799634e-01,1.800000e+02,-1.799634e-01,0.000000e+00
3.200000e+01,1.882785e-01,1.800000e+02,-1.882785e-01,0.000000e+00
3.300000e+01,1.916399e-01,1.800000e+02,-1.916399e-01,0.000000e+00
3.400000e+01,1.927986e-01,1.800000e+02,-1.927986e-01,0.000000e+00
3.500000e+01,1.965808e-01,1.800000e+02,-1.965808e-01,0.000000e+00
3.600000e+01,1.967852e-01,1.800000e+02,-1.967852e-01,0.000000e+00
3.700000e+01,1.976307e-01,1.800000e+02,-1.976307e-01,0.000000e+00
3.800000e+01,1.979005e-01,1.800000e+02,-1.979005e-01,0.000000e+00
3.900000e+01,1.979206e-01,1.800000e+02,-1.979206e-01,0.000000e+00
4.000000e+01,1.980609e-01,1.800000e+02,-1.980609e-01,0.000000e+00
4.100000e+01,1.981776e-01,1.800000e+02,-1.981776e-01,0.000000e+00
4.200000e+01,1.982909e-01,1.800000e+02,-1.982909e-01,0.000000e+00
4.300000e+01,1.983621e-01,1.800000e+02,-1.983621e-01,0.000000e+00
4.400000e+01,1.984299e-01,1.800000e+02,-1.984299e-01,0.000000e+00
4.500000e+01,1.985258e-01,1.800000e+02,-1.985258e-01,0.000000e+00
4.600000e+01,1.009073e+00,1.101205e+02,-3.471176e-01,9.474905e-01
4.700000e+01,1.009073e+00,-1.101205e+02,-3.471176e-01,-9.474905e-01
4.800000e+01,1.021449e+01,9.214793e+01,-3.828364e-01,1.020731e+01
4.900000e+01,1.021449e+01,-9.214793e+01,-3.828364e-01,-1.020731e+01
5.000000e+01,6.909979e-01,1.800000e+02,-6.909979e-01,0.000000e+00
5.100000e+01,7.088948e-01,1.800000e+02,-7.088948e-01,0.000000e+00
5.200000e+01,7.231976e-01,1.800000e+02,-7.231976e-01,0.000000e+00
5.300000e+01,7.761068e-01,1.800000e+02,-7.761068e-01,0.000000e+00
5.400000e+01,8.363519e-01,1.800000e+02,-8.363519e-01,0.000000e+00
5.500000e+01,9.098090e-01,1.800000e+02,-9.098090e-01,0.000000e+00
5.600000e+01,1.090791e+00,1.800000e+02,-1.090791e+00,0.000000e+00
5.700000e+01,1.121145e+00,1.800000e+02,-1.121145e+00,0.000000e+00
5.800000e+01,1.307440e+00,1.800000e+02,-1.307440e+00,0.000000e+00
5.900000e+01,1.341089e+00,1.800000e+02,-1.341089e+00,0.000000e+00
6.000000e+01,1.390542e+00,1.800000e+02,-1.390542e+00,0.000000e+00
6.100000e+01,1.421759e+00,1.800000e+02,-1.421759e+00,0.000000e+00
6.200000e+01,1.427251e+00,1.800000e+02,-1.427251e+00,0.000000e+00
6.300000e+01,1.529614e+00,1.800000e+02,-1.529614e+00,0.000000e+00
6.400000e+01,1.770658e+00,1.800000e+02,-1.770658e+00,0.000000e+00
6.500000e+01,1.858833e+00,1.800000e+02,-1.858833e+00,0.000000e+00
6.600000e+01,1.906627e+00,1.800000e+02,-1.906627e+00,0.000000e+00
6.700000e+01,1.926737e+00,1.800000e+02,-1.926737e+00,0.000000e+00
6.800000e+01,1.946651e+00,1.800000e+02,-1.946651e+00,0.000000e+00
6.900000e+01,1.954307e+00,1.800000e+02,-1.954307e+00,0.000000e+00
7.000000e+01,1.962368e+00,1.800000e+02,-1.962368e+00,0.000000e+00
7.100000e+01,1.973769e+00,1.800000e+02,-1.973769e+00,0.000000e+00
7.200000e+01,1.974768e+00,1.800000e+02,-1.974768e+00,0.000000e+00
7.300000e+01,1.995396e+00,1.800000e+02,-1.995396e+00,0.000000e+00
7.400000e+01,1.996734e+00,1.800000e+02,-1.996734e+00,0.000000e+00
7.500000e+01,2.011184e+00,1.800000e+02,-2.011184e+00,0.000000e+00
7.600000e+01,2.011864e+00,1.800000e+02,-2.011864e+00,0.000000e+00
7.700000e+01,2.012653e+00,1.800000e+02,-2.012653e+00,0.000000e+00
7.800000e+01,2.030216e+00,1.800000e+02,-2.030216e+00,0.000000e+00
7.900000e+01,5.030498e+00,1.800000e+02,-5.030498e+00,0.000000e+00
8.000000e+01,5.108416e+00,1.800000e+02,-5.108416e+00,0.000000e+00
8.100000e+01,5.298180e+00,1.800000e+02,-5.298180e+00,0.000000e+00
8.200000e+01,2.164055e+01,1.100347e+02,-7.413809e+00,2.033098e+01
8.300000e+01,2.164055e+01,-1.100347e+02,-7.413809e+00,-2.033098e+01
8.400000e+01,1.937037e+01,1.145914e+02,-8.060860e+00,1.761346e+01
8.500000e+01,1.937037e+01,-1.145914e+02,-8.060860e+00,-1.761346e+01
8.600000e+01,1.861830e+01,1.156972e+02,-8.073186e+00,1.677691e+01
8.700000e+01,1.861830e+01,-1.156972e+02,-8.073186e+00,-1.677691e+01
8.800000e+01,2.776864e+01,1.070887e+02,-8.159879e+00,2.654268e+01
8.900000e+01,2.776864e+01,-1.070887e+02,-8.159879e+00,-2.654268e+01
9.000000e+01,2.689636e+01,1.080592e+02,-8.337861e+00,2.557135e+01
9.100000e+01,2.689636e+01,-1.080592e+02,-8.337861e+00,-2.557135e+01
9.200000e+01,1.891617e+01,1.185112e+02,-9.029279e+00,1.662208e+01
9.300000e+01,1.891617e+01,-1.185112e+02,-9.029279e+00,-1.662208e+01
9.400000e+01,1.680754e+01,1.247214e+02,-9.573341e+00,1.381464e+01
9.500000e+01,1.680754e+01,-1.247214e+02,-9.573341e+00,-1.381464e+01
9.600000e+01,1.423183e+01,1.323117e+02,-9.580357e+00,1.052434e+01
9.700000e+01,1.423183e+01,-1.323117e+02,-9.580357e+00,-1.052434e+01
9.800000e+01,1.596703e+01,1.279409e+02,-9.817299e+00,1.259233e+01
9.900000e+01,1.596703e+01,-1.279409e+02,-9.817299e+00,-1.259233e+01
1.000000e+02,1.549002e+01,1.295842e+02,-9.870409e+00,1.193800e+01
1.010000e+02,1.549002e+01,-1.295842e+02,-9.870409e+00,-1.193800e+01
1.020000e+02,1.369569e+01,1.369101e+02,-1.000173e+01,9.356144e+00
1.030000e+02,1.369569e+01,-1.369101e+02,-1.000173e+01,-9.356144e+00
1.040000e+02,1.000909e+01,1.800000e+02,-1.000909e+01,0.000000e+00
1.050000e+02,1.001502e+01,1.800000e+02,-1.001502e+01,0.000000e+00
1.060000e+02,1.002727e+01,1.800000e+02,-1.002727e+01,0.000000e+00
1.070000e+02,1.004723e+01,1.800000e+02,-1.004723e+01,0.000000e+00
1.080000e+02,1.005439e+01,1.800000e+02,-1.005439e+01,0.000000e+00
1.090000e+02,1.007375e+01,1.800000e+02,-1.007375e+01,0.000000e+00
1.100000e+02,1.007873e+01,1.800000e+02,-1.007873e+01,0.000000e+00
1.110000e+02,1.009631e+01,1.800000e+02,-1.009631e+01,0.000000e+00
1.120000e+02,1.011251e+01,1.800000e+02,-1.011251e+01,0.000000e+00
1.130000e+02,1.011967e+01,1.800000e+02,-1.011967e+01,0.000000e+00
1.140000e+02,1.012957e+01,1.800000e+02,-1.012957e+01,0.000000e+00
1.150000e+02,1.014265e+01,1.800000e+02,-1.014265e+01,0.000000e+00
1.160000e+02,1.016447e+01,1.800000e+02,-1.016447e+01,0.000000e+00
1.170000e+02,1.019089e+01,1.800000e+02,-1.019089e+01,0.000000e+00
1.180000e+02,1.019464e+01,1.800000e+02,-1.019464e+01,0.000000e+00
1.190000e+02,1.022213e+01,1.800000e+02,-1.022213e+01,0.000000e+00
1.200000e+02,1.199240e+01,1.514237e+02,-1.053150e+01,5.736302e+00
1.210000e+02,1.199240e+01,-1.514237e+02,-1.053150e+01,-5.736302e+00
1.220000e+02,1.315521e+01,1.433499e+02,-1.055436e+01,7.852700e+00
1.230000e+02,1.315521e+01,-1.433499e+02,-1.055436e+01,-7.852700e+00
1.240000e+02,1.337268e+01,1.447315e+02,-1.091820e+01,7.721494e+00
1.250000e+02,1.337268e+01,-1.447315e+02,-1.091820e+01,-7.721494e+00
1.260000e+02,1.381239e+01,1.425032e+02,-1.095858e+01,8.407830e+00
1.270000e+02,1.381239e+01,-1.425032e+02,-1.095858e+01,-8.407830e+00
1.280000e+02,1.350154e+01,1.465183e+02,-1.126113e+01,7.448401e+00
1.290000e+02,1.350154e+01,-1.465183e+02,-1.126113e+01,-7.448401e+00
1.300000e+02,2.257015e+01,1.800000e+02,-2.257015e+01,0.000000e+00
1.310000e+02,2.337455e+01,1.800000e+02,-2.337455e+01,0.000000e+00
1.320000e+02,2.396755e+01,1.800000e+02,-2.396755e+01,0.000000e+00
1.330000e+02,2.408171e+01,1.800000e+02,-2.408171e+01,0.000000e+00
1.340000e+02,2.416696e+01,1.800000e+02,-2.416696e+01,0.000000e+00
1.350000e+02,2.423849e+01,1.800000e+02,-2.423849e+01,0.000000e+00
1.360000e+02,2.427464e+01,1.800000e+02,-2.427464e+01,0.000000e+00
1.370000e+02,2.428790e+01,1.800000e+02,-2.428790e+01,0.000000e+00
1.380000e+02,2.439442e+01,1.800000e+02,-2.439442e+01,0.000000e+00
1.390000e+02,2.445654e+01,1.800000e+02,-2.445654e+01,0.000000e+00
1.400000e+02,2.453028e+01,1.800000e+02,-2.453028e+01,0.000000e+00
1.410000e+02,2.463809e+01,1.800000e+02,-2.463809e+01,0.000000e+00
1.420000e+02,2.551783e+01,1.800000e+02,-2.551783e+01,0.000000e+00
1.430000e+02,2.587930e+01,1.800000e+02,-2.587930e+01,0.000000e+00
1.440000e+02,2.635425e+01,1.800000e+02,-2.635425e+01,0.000000e+00
1.450000e+02,2.742689e+01,1.800000e+02,-2.742689e+01,0.000000e+00
1.460000e+02,2.893210e+01,1.800000e+02,-2.893210e+01,0.000000e+00
1.470000e+02,2.901812e+01,1.800000e+02,-2.901812e+01,0.000000e+00
1.480000e+02,2.909309e+01,1.800000e+02,-2.909309e+01,0.000000e+00
1.490000e+02,2.962629e+01,1.800000e+02,-2.962629e+01,0.000000e+00
1.500000e+02,2.982248e+01,1.800000e+02,-2.982248e+01,0.000000e+00
1.510000e+02,3.004573e+01,1.800000e+02,-3.004573e+01,0.000000e+00
1.520000e+02,3.014395e+01,1.800000e+02,-3.014395e+01,0.000000e+00
1.530000e+02,3.029548e+01,1.800000e+02,-3.029548e+01,0.000000e+00
1.540000e+02,3.036195e+01,1.800000e+02,-3.036195e+01,0.000000e+00
1.550000e+02,3.071896e+01,1.800000e+02,-3.071896e+01,0.000000e+00
1.560000e+02,3.077311e+01,1.800000e+02,-3.077311e+01,0.000000e+00
1.570000e+02,3.093284e+01,1.800000e+02,-3.093284e+01,0.000000e+00
1.580000e+02,3.106102e+01,1.800000e+02,-3.106102e+01,0.000000e+00
1.590000e+02,3.117519e+01,1.800000e+02,-3.117519e+01,0.000000e+00
1.600000e+02,3.193216e+01,1.800000e+02,-3.193216e+01,0.000000e+00
1.610000e+02,3.229364e+01,1.800000e+02,-3.229364e+01,0.000000e+00
1.620000e+02,3.333333e+01,1.800000e+02,-3.333333e+01,0.000000e+00
1.630000e+02,1.000000e+02,1.800000e+02,-1.000000e+02,0.000000e+00
1.640000e+02,7.816973e+00,8.525002e+01,6.473067e-01,7.790126e+00
1.650000e+02,7.816973e+00,-8.525002e+01,6.473067e-01,-7.790126e+00
1.660000e+02,8.627755e+00,8.683404e+01,4.764964e-01,8.614587e+00
1.670000e+02,8.627755e+00,-8.683404e+01,4.764964e-01,-8.614587e+00
1.680000e+02,7.682843e+00,8.696110e+01,4.072972e-01,7.672039e+00
1.690000e+02,7.682843e+00,-8.696110e+01,4.072972e-01,-7.672039e+00
1.700000e+02,8.465643e+00,8.805036e+01,2.880098e-01,8.460742e+00
1.710000e+02,8.465643e+00,-8.805036e+01,2.880098e-01,-8.460742e+00
1.720000e+02,7.725317e+00,8.821890e+01,2.401112e-01,7.721585e+00
1.730000e+02,7.725317e+00,-8.821890e+01,2.401112e-01,-7.721585e+00
1.740000e+02,8.691231e+00,8.891356e+01,1.647923e-01,8.689669e+00
1.750000e+02,8.691231e+00,-8.891356e+01,1.647923e-01,-8.689669e+00
1.760000e+02,1.018853e+01,8.948399e+01,9.175799e-02,1.018812e+01
1.770000e+02,1.018853e+01,-8.948399e+01,9.175799e-02,-1.018812e+01
1.780000e+02,5.690914e-08,1.800000e+02,-5.690914e-08,0.000000e+00
1.790000e+02,4.407876e+00,9.003833e+01,-2.948660e-03,4.407875e+00
1.800000e+02,4.407876e+00,-9.003833e+01,-2.948660e-03,-4.407875e+00
1.810000e+02,3.589984e+00,9.051014e+01,-3.196319e-02,3.589842e+00
1.820000e+02,3.589984e+00,-9.051014e+01,-3.196319e-02,-3.589842e+00
1.830000e+02,2.756955e+00,9.134680e+01,-6.479918e-02,2.756193e+00
1.840000e+02,2.756955e+00,-9.134680e+01,-6.479918e-02,-2.756193e+00
1.850000e+02,1.000485e-01,1.800000e+02,-1.000485e-01,0.000000e+00
1.860000e+02,1.009587e+01,9.065932e+01,-1.161743e-01,1.009520e+01
1.870000e+02,1.009587e+01,-9.065932e+01,-1.161743e-01,-1.009520e+01
1.880000e+02,5.171879e+00,9.145622e+01,-1.314334e-01,5.170209e+00
1.890000e+02,5.171879e+00,-9.145622e+01,-1.314334e-01,-5.170209e+00
1.900000e+02,8.358818e+00,9.107294e+01,-1.565210e-01,8.357353e+00
1.910000e+02,8.358818e+00,-9.107294e+01,-1.565210e-01,-8.357353e+00
1.920000e+02,1.799612e-01,1.800000e+02,-1.799612e-01,0.000000e+00
1.930000e+02,1.882785e-01,1.800000e+02,-1.882785e-01,0.000000e+00
1.940000e+02,1.916399e-01,1.800000e+02,-1.916399e-01,0.000000e+00
1.950000e+02,1.927987e-01,1.800000e+02,-1.927987e-01,0.000000e+00
1.960000e+02,1.259867e+01,9.087749e+01,-1.929425e-01,1.259719e+01
1.970000e+02,1.259867e+01,-9.087749e+01,-1.929425e-01,-1.259719e+01
1.980000e+02,1.965806e-01,1.800000e+02,-1.965806e-01,0.000000e+00
1.990000e+02,1.967850e-01,1.800000e+02,-1.967850e-01,0.000000e+00
2.000000e+02,1.976253e-01,1.800000e+02,-1.976253e-01,0.000000e+00
2.010000e+02,1.979004e-01,1.800000e+02,-1.979004e-01,0.000000e+00
2.020000e+02,1.979185e-01,1.800000e+02,-1.979185e-01,0.000000e+00
2.030000e+02,1.980609e-01,1.800000e+02,-1.980609e-01,0.000000e+00
2.040000e+02,1.981776e-01,1.800000e+02,-1.981776e-01,0.000000e+00
2.050000e+02,1.982909e-01,1.800000e+02,-1.982909e-01,0.000000e+00
2.060000e+02,1.983621e-01,1.800000e+02,-1.983621e-01,0.000000e+00
2.070000e+02,1.984299e-01,1.800000e+02,-1.984299e-01,0.000000e+00
2.080000e+02,1.985258e-01,1.800000e+02,-1.985258e-01,0.000000e+00
2.090000e+02,1.009535e+00,1.102146e+02,-3.488317e-01,9.473530e-01
2.100000e+02,1.009535e+00,-1.102146e+02,-3.488317e-01,-9.473530e-01
2.110000e+02,1.021451e+01,9.214816e+01,-3.828775e-01,1.020734e+01
2.120000e+02,1.021451e+01,-9.214816e+01,-3.828775e-01,-1.020734e+01
2.130000e+02,6.909922e-01,1.800000e+02,-6.909922e-01,0.000000e+00
2.140000e+02,7.088944e-01,1.800000e+02,-7.088944e-01,0.000000e+00
2.150000e+02,7.231934e-01,1.800000e+02,-7.231934e-01,0.000000e+00
2.160000e+02,7.761033e-01,1.800000e+02,-7.761033e-01,0.000000e+00
2.170000e+02,8.363349e-01,1.800000e+02,-8.363349e-01,0.000000e+00
2.180000e+02,9.097993e-01,1.800000e+02,-9.097993e-01,0.000000e+00
2.190000e+02,1.090792e+00,1.800000e+02,-1.090792e+00,0.000000e+00
2.200000e+02,1.121135e+00,1.800000e+02,-1.121135e+00,0.000000e+00
2.210000e+02,1.304304e+00,1.800000e+02,-1.304304e+00,0.000000e+00
2.220000e+02,1.337644e+00,1.800000e+02,-1.337644e+00,0.000000e+00
2.230000e+02,1.390542e+00,1.800000e+02,-1.390542e+00,0.000000e+00
2.240000e+02,1.421759e+00,1.800000e+02,-1.421759e+00,0.000000e+00
2.250000e+02,1.427247e+00,1.800000e+02,-1.427247e+00,0.000000e+00
2.260000e+02,1.529612e+00,1.800000e+02,-1.529612e+00,0.000000e+00
2.270000e+02,1.770651e+00,1.800000e+02,-1.770651e+00,0.000000e+00
2.280000e+02,1.858833e+00,1.800000e+02,-1.858833e+00,0.000000e+00
2.290000e+02,1.906627e+00,1.800000e+02,-1.906627e+00,0.000000e+00
2.300000e+02,1.926736e+00,1.800000e+02,-1.926736e+00,0.000000e+00
2.310000e+02,1.946652e+00,1.800000e+02,-1.946652e+00,0.000000e+00
2.320000e+02,1.954307e+00,1.800000e+02,-1.954307e+00,0.000000e+00
2.330000e+02,1.962367e+00,1.800000e+02,-1.962367e+00,0.000000e+00
2.340000e+02,1.973770e+00,1.800000e+02,-1.973770e+00,0.000000e+00
2.350000e+02,1.974768e+00,1.800000e+02,-1.974768e+00,0.000000e+00
2.360000e+02,1.995396e+00,1.800000e+02,-1.995396e+00,0.000000e+00
2.370000e+02,1.996734e+00,1.800000e+02,-1.996734e+00,0.000000e+00
2.380000e+02,2.011184e+00,1.800000e+02,-2.011184e+00,0.000000e+00
2.390000e+02,2.011862e+00,1.800000e+02,-2.011862e+00,0.000000e+00
2.400000e+02,2.012626e+00,1.800000e+02,-2.012626e+00,0.000000e+00
2.410000e+02,2.030216e+00,1.800000e+02,-2.030216e+00,0.000000e+00
2.420000e+02,5.030462e+00,1.800000e+02,-5.030462e+00,0.000000e+00
2.430000e+02,5.108416e+00,1.800000e+02,-5.108416e+00,0.000000e+00
2.440000e+02,5.298169e+00,1.800000e+02,-5.298169e+00,0.000000e+00
2.450000e+02,2.166764e+01,1.098833e+02,-7.369272e+00,2.037597e+01
2.460000e+02,2.166764e+01,-1.098833e+02,-7.369272e+00,-2.037597e+01
2.470000e+02,1.943321e+01,1.143225e+02,-8.004013e+00,1.770835e+01
2.480000e+02,1.943321e+01,-1.143225e+02,-8.004013e+00,-1.770835e+01
2.490000e+02,1.863328e+01,1.159466e+02,-8.152691e+00,1.675508e+01
2.500000e+02,1.863328e+01,-1.159466e+02,-8.152691e+00,-1.675508e+01
2.510000e+02,2.776858e+01,1.070886e+02,-8.159821e+00,2.654263e+01
2.520000e+02,2.776858e+01,-1.070886e+02,-8.159821e+00,-2.654263e+01
2.530000e+02,1.887371e+01,1.161472e+02,-8.317235e+00,1.694227e+01
2.540000e+02,1.887371e+01,-1.161472e+02,-8.317235e+00,-1.694227e+01
2.550000e+02,2.689633e+01,1.080592e+02,-8.337838e+00,2.557133e+01
2.560000e+02,2.689633e+01,-1.080592e+02,-8.337838e+00,-2.557133e+01
2.570000e+02,1.680612e+01,1.247213e+02,-9.572512e+00,1.381350e+01
2.580000e+02,1.680612e+01,-1.247213e+02,-9.572512e+00,-1.381350e+01
2.590000e+02,1.423246e+01,1.323097e+02,-9.580398e+00,1.052515e+01
2.600000e+02,1.423246e+01,-1.323097e+02,-9.580398e+00,-1.052515e+01
2.610000e+02,1.596674e+01,1.279410e+02,-9.817138e+00,1.259209e+01
2.620000e+02,1.596674e+01,-1.279410e+02,-9.817138e+00,-1.259209e+01
2.630000e+02,1.548579e+01,1.295725e+02,-9.865277e+00,1.193675e+01
2.640000e+02,1.548579e+01,-1.295725e+02,-9.865277e+00,-1.193675e+01
2.650000e+02,1.368678e+01,1.368955e+02,-9.992832e+00,9.352603e+00
2.660000e+02,1.368678e+01,-1.368955e+02,-9.992832e+00,-9.352603e+00
2.670000e+02,1.000909e+01,1.800000e+02,-1.000909e+01,0.000000e+00
2.680000e+02,1.001502e+01,1.800000e+02,-1.001502e+01,0.000000e+00
2.690000e+02,1.002727e+01,1.800000e+02,-1.002727e+01,0.000000e+00
2.700000e+02,1.004723e+01,1.800000e+02,-1.004723e+01,0.000000e+00
2.710000e+02,1.005439e+01,1.800000e+02,-1.005439e+01,0.000000e+00
