k,mag,ang,re,im
1.000000e+00,2.983466e+00,8.929322e+01,3.680209e-02,2.983239e+00
2.000000e+00,2.983466e+00,-8.929322e+01,3.680209e-02,-2.983239e+00
3.000000e+00,1.000000e-01,1.800000e+02,-1.000000e-01,0.000000e+00
4.000000e+00,1.891816e-01,1.800000e+02,-1.891816e-01,0.000000e+00
5.000000e+00,9.503019e-01,1.800000e+02,-9.503019e-01,0.000000e+00
6.000000e+00,2.114955e+00,1.267366e+02,-1.265032e+00,1.694913e+00
7.000000e+00,2.114955e+00,-1.267366e+02,-1.265032e+00,-1.694913e+00
8.000000e+00,1.388424e+00,1.800000e+02,-1.388424e+00,0.000000e+00
9.000000e+00,1.939625e+00,1.800000e+02,-1.939625e+00,0.000000e+00
1.000000e+01,1.014794e+01,1.800000e+02,-1.014794e+01,0.000000e+00
1.100000e+01,3.002796e+00,8.911907e+01,4.616674e-02,3.002441e+00
1.200000e+01,3.002796e+00,-8.911907e+01,4.616674e-02,-3.002441e+00
1.300000e+01,1.001733e-01,1.800000e+02,-1.001733e-01,0.000000e+00
1.400000e+01,1.891294e-01,1.800000e+02,-1.891294e-01,0.000000e+00
1.500000e+01,9.503009e-01,1.800000e+02,-9.503009e-01,0.000000e+00
1.600000e+01,2.094038e+00,1.273707e+02,-1.271018e+00,1.664184e+00
1.700000e+01,2.094038e+00,-1.273707e+02,-1.271018e+00,-1.664184e+00
1.800000e+01,1.397755e+00,1.800000e+02,-1.397755e+00,0.000000e+00
1.900000e+01,1.937341e+00,1.800000e+02,-1.937341e+00,0.000000e+00
2.000000e+01,1.014805e+01,1.800000e+02,-1.014805e+01,0.000000e+00
2.100000e+01,3.021587e+00,8.894710e+01,5.552353e-02,3.021077e+00
2.200000e+01,3.021587e+00,-8.894710e+01,5.552353e-02,-3.021077e+00
2.300000e+01,1.003475e-01,1.800000e+02,-1.003475e-01,0.000000e+00
2.400000e+01,1.890766e-01,1.800000e+02,-1.890766e-01,0.000000e+00
