k,mag,ang,re,im
1.000000e+00,3.296823e+00,9.030133e+01,-1.733883e-02,3.296777e+00
2.000000e+00,3.296823e+00,-9.030133e+01,-1.733883e-02,-3.296777e+00
3.000000e+00,1.892140e-01,1.800000e+02,-1.892140e-01,0.000000e+00
4.000000e+00,9.117794e-01,1.800000e+02,-9.117794e-01,0.000000e+00
5.000000e+00,1.860933e+00,1.800000e+02,-1.860933e+00,0.000000e+00
6.000000e+00,1.861683e+01,1.155525e+02,-8.030140e+00,1.679593e+01
7.000000e+00,1.861683e+01,-1.155525e+02,-8.030140e+00,-1.679593e+01
8.000000e+00,1.014505e+01,1.800000e+02,-1.014505e+01,0.000000e+00
9.000000e+00,2.453153e+01,1.800000e+02,-2.453153e+01,0.000000e+00
1.000000e+01,2.903019e+01,1.800000e+02,-2.903019e+01,0.000000e+00
1.100000e+01,3.304666e+00,9.095635e+01,-5.515691e-02,3.304206e+00
1.200000e+01,3.304666e+00,-9.095635e+01,-5.515691e-02,-3.304206e+00
1.300000e+01,1.891980e-01,1.800000e+02,-1.891980e-01,0.000000e+00
1.400000e+01,9.115147e-01,1.800000e+02,-9.115147e-01,0.000000e+00
1.500000e+01,1.859540e+00,1.800000e+02,-1.859540e+00,0.000000e+00
1.600000e+01,1.858290e+01,1.154783e+02,-7.993778e+00,1.677569e+01
1.700000e+01,1.858290e+01,-1.154783e+02,-7.993778e+00,-1.677569e+01
1.800000e+01,1.014625e+01,1.800000e+02,-1.014625e+01,0.000000e+00
1.900000e+01,2.452909e+01,1.800000e+02,-2.452909e+01,0.000000e+00
2.000000e+01,2.903020e+01,1.800000e+02,-2.903020e+01,0.000000e+00
2.100000e+01,3.312573e+00,9.161351e+01,-9.327336e-02,3.311260e+00
2.200000e+01,3.312573e+00,-9.161351e+01,-9.327336e-02,-3.311260e+00
2.300000e+01,1.891821e-01,1.800000e+02,-1.891821e-01,0.000000e+00
2.400000e+01,9.112466e-01,1.800000e+02,-9.112466e-01,0.000000e+00
2.500000e+01,1.858120e+00,1.800000e+02,-1.858120e+00,0.000000e+00
2.600000e+01,1.854895e+01,1.154028e+02,-7.957129e+00,1.675552e+01
2.700000e+01,1.854895e+01,-1.154028e+02,-7.957129e+00,-1.675552e+01
2.800000e+01,1.014747e+01,1.800000e+02,-1.014747e+01,0.000000e+00
2.900000e+01,2.452663e+01,1.800000e+02,-2.452663e+01,0.000000e+00
3.000000e+01,2.903020e+01,1.800000e+02,-2.903020e+01,0.000000e+00
3.100000e+01,3.320544e+00,9.227292e+01,-1.316915e-01,3.317931e+00
