k,mag,ang,re,im
1.000000e+00,1.162415e+02,1.800000e+02,-1.162415e+02,0.000000e+00
2.000000e+00,1.094394e+02,1.800000e+02,-1.094394e+02,0.000000e+00
3.000000e+00,1.081606e+02,1.800000e+02,-1.081606e+02,0.000000e+00
4.000000e+00,1.027853e+02,1.800000e+02,-1.027853e+02,0.000000e+00
5.000000e+00,1.025605e+02,1.800000e+02,-1.025605e+02,0.000000e+00
6.000000e+00,1.004435e+02,1.800000e+02,-1.004435e+02,0.000000e+00
7.000000e+00,1.011556e+02,1.800000e+02,-1.011556e+02,0.000000e+00
8.000000e+00,1.014903e+02,1.800000e+02,-1.014903e+02,0.000000e+00
9.000000e+00,1.017125e+02,1.800000e+02,-1.017125e+02,0.000000e+00
1.000000e+01,1.019317e+02,1.800000e+02,-1.019317e+02,0.000000e+00
1.100000e+01,1.018563e+02,1.800000e+02,-1.018563e+02,0.000000e+00
1.200000e+01,9.011384e+01,1.800000e+02,-9.011384e+01,0.000000e+00
1.300000e+01,9.154610e+01,1.800000e+02,-9.154610e+01,0.000000e+00
1.400000e+01,8.090525e+01,1.800000e+02,-8.090525e+01,0.000000e+00
1.500000e+01,6.151090e+01,1.800000e+02,-6.151090e+01,0.000000e+00
1.600000e+01,4.966609e+01,1.800000e+02,-4.966609e+01,0.000000e+00
1.700000e+01,4.805853e+01,1.800000e+02,-4.805853e+01,0.000000e+00
1.800000e+01,4.780395e+01,1.800000e+02,-4.780395e+01,0.000000e+00
1.900000e+01,4.729432e+01,1.800000e+02,-4.729432e+01,0.000000e+00
2.000000e+01,4.688069e+01,1.800000e+02,-4.688069e+01,0.000000e+00
2.100000e+01,4.651787e+01,1.800000e+02,-4.651787e+01,0.000000e+00
2.200000e+01,4.506303e+01,1.800000e+02,-4.506303e+01,0.000000e+00
2.300000e+01,2.812792e+01,1.066406e+02,-8.054939e+00,2.694991e+01
2.400000e+01,2.812792e+01,-1.066406e+02,-8.054939e+00,-2.694991e+01
2.500000e+01,2.714438e+01,1.076606e+02,-8.234999e+00,2.586508e+01
2.600000e+01,2.714438e+01,-1.076606e+02,-8.234999e+00,-2.586508e+01
2.700000e+01,3.716288e+01,1.800000e+02,-3.716288e+01,0.000000e+00
2.800000e+01,3.283192e+01,1.800000e+02,-3.283192e+01,0.000000e+00
2.900000e+01,3.227829e+01,1.800000e+02,-3.227829e+01,0.000000e+00
3.000000e+01,3.192894e+01,1.800000e+02,-3.192894e+01,0.000000e+00
