k,mag,ang,re,im
1.000000e+00,1.171623e+02,1.800000e+02,-1.171623e+02,0.000000e+00
2.000000e+00,1.161709e+02,1.800000e+02,-1.161709e+02,0.000000e+00
3.000000e+00,1.096917e+02,1.800000e+02,-1.096917e+02,0.000000e+00
4.000000e+00,1.094445e+02,1.800000e+02,-1.094445e+02,0.000000e+00
5.000000e+00,1.081605e+02,1.800000e+02,-1.081605e+02,0.000000e+00
6.000000e+00,1.026995e+02,1.800000e+02,-1.026995e+02,0.000000e+00
7.000000e+00,1.024416e+02,1.800000e+02,-1.024416e+02,0.000000e+00
8.000000e+00,1.018122e+02,1.799693e+02,-1.018122e+02,5.454772e-02
9.000000e+00,1.018122e+02,-1.799693e+02,-1.018122e+02,-5.454772e-02
1.000000e+01,1.018362e+02,1.800000e+02,-1.018362e+02,0.000000e+00
1.100000e+01,1.014952e+02,1.800000e+02,-1.014952e+02,0.000000e+00
1.200000e+01,1.011248e+02,1.800000e+02,-1.011248e+02,0.000000e+00
1.300000e+01,1.004447e+02,1.800000e+02,-1.004447e+02,0.000000e+00
1.400000e+01,8.915738e+01,1.800000e+02,-8.915738e+01,0.000000e+00
1.500000e+01,9.011033e+01,1.800000e+02,-9.011033e+01,0.000000e+00
1.600000e+01,9.154619e+01,1.800000e+02,-9.154619e+01,0.000000e+00
1.700000e+01,7.997195e+01,1.800000e+02,-7.997195e+01,0.000000e+00
1.800000e+01,8.100790e+01,1.800000e+02,-8.100790e+01,0.000000e+00
1.900000e+01,6.138682e+01,1.800000e+02,-6.138682e+01,0.000000e+00
2.000000e+01,4.966624e+01,1.800000e+02,-4.966624e+01,0.000000e+00
2.100000e+01,4.810176e+01,1.800000e+02,-4.810176e+01,0.000000e+00
2.200000e+01,4.786941e+01,1.800000e+02,-4.786941e+01,0.000000e+00
2.300000e+01,4.736361e+01,1.800000e+02,-4.736361e+01,0.000000e+00
2.400000e+01,4.706376e+01,1.800000e+02,-4.706376e+01,0.000000e+00
2.500000e+01,4.525462e+01,1.800000e+02,-4.525462e+01,0.000000e+00
2.600000e+01,4.669705e+01,1.800000e+02,-4.669705e+01,0.000000e+00
2.700000e+01,3.733268e+01,1.800000e+02,-3.733268e+01,0.000000e+00
2.800000e+01,2.812899e+01,1.066394e+02,-8.054670e+00,2.695111e+01
2.900000e+01,2.812899e+01,-1.066394e+02,-8.054670e+00,-2.695111e+01
3.000000e+01,2.715135e+01,1.076525e+02,-8.233468e+00,2.587287e+01
3.100000e+01,2.715135e+01,-1.076525e+02,-8.233468e+00,-2.587287e+01
3.200000e+01,2.244759e+01,1.083749e+02,-7.076232e+00,2.130308e+01
3.300000e+01,2.244759e+01,-1.083749e+02,-7.076232e+00,-2.130308e+01
3.400000e+01,2.105935e+01,1.103936e+02,-7.338507e+00,1.973936e+01
3.500000e+01,2.105935e+01,-1.103936e+02,-7.338507e+00,-1.973936e+01
3.600000e+01,3.284302e+01,1.800000e+02,-3.284302e+01,0.000000e+00
3.700000e+01,3.227397e+01,1.800000e+02,-3.227397e+01,0.000000e+00
3.800000e+01,3.182834e+01,1.800000e+02,-3.182834e+01,0.000000e+00
