k,mag,ang,re,im
1.000000e+00,9.999777e+01,1.800000e+02,-9.999777e+01,0.000000e+00
2.000000e+00,9.999809e+01,1.800000e+02,-9.999809e+01,0.000000e+00
3.000000e+00,9.999892e+01,1.800000e+02,-9.999892e+01,0.000000e+00
4.000000e+00,9.999896e+01,1.800000e+02,-9.999896e+01,0.000000e+00
5.000000e+00,3.713250e+01,1.800000e+02,-3.713250e+01,0.000000e+00
6.000000e+00,3.717710e+01,1.800000e+02,-3.717710e+01,0.000000e+00
7.000000e+00,3.597422e+01,1.800000e+02,-3.597422e+01,0.000000e+00
8.000000e+00,3.610036e+01,1.800000e+02,-3.610036e+01,0.000000e+00
9.000000e+00,3.374703e+01,1.800000e+02,-3.374703e+01,0.000000e+00
1.000000e+01,3.460152e+01,1.800000e+02,-3.460152e+01,0.000000e+00
1.100000e+01,2.881593e+01,1.800000e+02,-2.881593e+01,0.000000e+00
1.200000e+01,2.977714e+01,1.800000e+02,-2.977714e+01,0.000000e+00
1.300000e+01,1.468324e+01,1.800000e+02,-1.468324e+01,0.000000e+00
1.400000e+01,1.455593e+01,1.800000e+02,-1.455593e+01,0.000000e+00
1.500000e+01,1.425571e+01,1.800000e+02,-1.425571e+01,0.000000e+00
1.600000e+01,1.424894e+01,1.800000e+02,-1.424894e+01,0.000000e+00
1.700000e+01,6.887484e+00,9.411901e+01,-4.947171e-01,6.869694e+00
1.800000e+01,6.887484e+00,-9.411901e+01,-4.947171e-01,-6.869694e+00
1.900000e+01,6.890856e+00,9.429226e+01,-5.157389e-01,6.871529e+00
2.000000e+01,6.890856e+00,-9.429226e+01,-5.157389e-01,-6.871529e+00
2.100000e+01,1.011017e+01,1.800000e+02,-1.011017e+01,0.000000e+00
2.200000e+01,1.010150e+01,1.800000e+02,-1.010150e+01,0.000000e+00
2.300000e+01,1.007038e+01,1.800000e+02,-1.007038e+01,0.000000e+00
2.400000e+01,1.006997e+01,1.800000e+02,-1.006997e+01,0.000000e+00
2.500000e+01,2.618632e+00,9.000437e+01,-1.997274e-04,2.618632e+00
2.600000e+01,2.618632e+00,-9.000437e+01,-1.997274e-04,-2.618632e+00
2.700000e+01,4.415926e+00,1.798792e+02,-4.415917e+00,9.308194e-03
2.800000e+01,4.415926e+00,-1.798792e+02,-4.415917e+00,-9.308194e-03
2.900000e+01,2.319043e+00,1.042229e+02,-5.697759e-01,2.247958e+00
3.000000e+01,2.319043e+00,-1.042229e+02,-5.697759e-01,-2.247958e+00
3.100000e+01,2.362230e+00,1.138211e+02,-9.540634e-01,2.160994e+00
3.200000e+01,2.362230e+00,-1.138211e+02,-9.540634e-01,-2.160994e+00
3.300000e+01,3.460036e+00,1.800000e+02,-3.460036e+00,0.000000e+00
3.400000e+01,3.366229e+00,1.800000e+02,-3.366229e+00,0.000000e+00
3.500000e+01,2.742433e+00,1.797862e+02,-2.742414e+00,1.023262e-02
3.600000e+01,2.742433e+00,-1.797862e+02,-2.742414e+00,-1.023262e-02
3.700000e+01,1.591329e+00,1.800000e+02,-1.591329e+00,0.000000e+00
3.800000e+01,1.893721e+00,1.800000e+02,-1.893721e+00,0.000000e+00
3.900000e+01,2.002520e+00,1.799801e+02,-2.002519e+00,6.941475e-04
4.000000e+01,2.002520e+00,-1.799801e+02,-2.002519e+00,-6.941475e-04
4.100000e+01,6.914605e-01,1.111223e+02,-2.491745e-01,6.450036e-01
4.200000e+01,6.914605e-01,-1.111223e+02,-2.491745e-01,-6.450036e-01
4.300000e+01,9.609113e-06,0.000000e+00,9.609113e-06,0.000000e+00
4.400000e+01,6.057469e-01,1.304821e+02,-3.932573e-01,4.607364e-01
4.500000e+01,6.057469e-01,-1.304821e+02,-3.932573e-01,-4.607364e-01
4.600000e+01,6.035208e-01,1.323197e+02,-4.063308e-01,4.462428e-01
4.700000e+01,6.035208e-01,-1.323197e+02,-4.063308e-01,-4.462428e-01
4.800000e+01,6.555864e-01,1.800000e+02,-6.555864e-01,0.000000e+00
4.900000e+01,5.464905e-01,1.800000e+02,-5.464905e-01,0.000000e+00
5.000000e+01,1.945595e-01,1.800000e+02,-1.945595e-01,0.000000e+00
5.100000e+01,1.985508e-01,1.800000e+02,-1.985508e-01,0.000000e+00
5.200000e+01,1.985986e-01,1.800000e+02,-1.985986e-01,0.000000e+00
5.300000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
5.400000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
5.500000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
5.600000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
