t,v3,v13
2.866667e+00,9.854306e-01,1.008307e+00
2.900000e+00,9.853386e-01,1.007473e+00
2.933333e+00,9.852522e-01,1.006643e+00
2.966667e+00,9.851818e-01,1.005824e+00
3.000000e+00,9.851372e-01,1.005023e+00
3.033333e+00,9.851282e-01,1.004248e+00
3.066667e+00,9.851626e-01,1.003507e+00
3.100000e+00,9.852465e-01,1.002806e+00
3.133333e+00,9.853846e-01,1.002155e+00
3.166667e+00,9.855781e-01,1.001558e+00
3.200000e+00,9.858267e-01,1.001023e+00
3.233333e+00,9.861275e-01,1.000553e+00
3.266667e+00,9.864749e-01,1.000151e+00
3.300000e+00,9.868618e-01,9.998208e-01
3.333333e+00,9.872797e-01,9.995614e-01
3.366667e+00,9.877181e-01,9.993717e-01
3.400000e+00,9.881663e-01,9.992488e-01
3.433333e+00,9.886130e-01,9.991892e-01
3.466667e+00,9.890470e-01,9.991873e-01
3.500000e+00,9.894578e-01,9.992371e-01
3.533333e+00,9.898356e-01,9.993320e-01
3.566667e+00,9.901723e-01,9.994645e-01
3.600000e+00,9.904614e-01,9.996275e-01
3.633333e+00,9.906976e-01,9.998138e-01
3.666667e+00,9.908785e-01,1.000016e+00
3.700000e+00,9.910032e-01,1.000229e+00
3.733333e+00,9.910722e-01,1.000445e+00
3.766667e+00,9.910887e-01,1.000661e+00
3.800000e+00,9.910567e-01,1.000872e+00
3.833333e+00,9.909812e-01,1.001074e+00
3.866667e+00,9.908689e-01,1.001265e+00
3.900000e+00,9.907262e-01,1.001445e+00
3.933333e+00,9.905599e-01,1.001611e+00
3.966667e+00,9.903768e-01,1.001763e+00
4.000000e+00,9.901831e-01,1.001903e+00
4.033333e+00,9.899844e-01,1.002031e+00
4.066667e+00,9.897855e-01,1.002148e+00
4.100000e+00,9.895901e-01,1.002254e+00
4.133333e+00,9.894013e-01,1.002352e+00
4.166667e+00,9.892206e-01,1.002441e+00
4.200000e+00,9.890490e-01,1.002522e+00
4.233333e+00,9.888866e-01,1.002595e+00
4.266667e+00,9.887325e-01,1.002659e+00
4.300000e+00,9.885854e-01,1.002714e+00
4.333333e+00,9.884436e-01,1.002758e+00
4.366667e+00,9.883050e-01,1.002789e+00
4.400000e+00,9.881676e-01,1.002806e+00
4.433333e+00,9.880294e-01,1.002806e+00
4.466667e+00,9.878885e-01,1.002789e+00
4.500000e+00,9.877437e-01,1.002752e+00
4.533333e+00,9.875939e-01,1.002694e+00
4.566667e+00,9.874387e-01,1.002615e+00
4.600000e+00,9.872783e-01,1.002513e+00
4.633333e+00,9.871134e-01,1.002390e+00
4.666667e+00,9.869453e-01,1.002245e+00
4.700000e+00,9.867755e-01,1.002081e+00
4.733333e+00,9.866064e-01,1.001899e+00
4.766667e+00,9.864401e-01,1.001702e+00
4.800000e+00,9.862795e-01,1.001493e+00
4.833333e+00,9.861270e-01,1.001276e+00
4.866667e+00,9.859852e-01,1.001055e+00
4.900000e+00,9.858565e-01,1.000833e+00
4.933333e+00,9.857431e-01,1.000616e+00
4.966667e+00,9.856464e-01,1.000406e+00
5.000000e+00,9.855678e-01,1.000208e+00
5.033333e+00,9.855079e-01,1.000025e+00
5.066667e+00,9.854670e-01,9.998607e-01
5.100000e+00,9.854446e-01,9.997167e-01
5.133333e+00,9.854400e-01,9.995953e-01
5.166667e+00,9.854517e-01,9.994976e-01
5.200000e+00,9.854782e-01,9.994242e-01
5.233333e+00,9.855176e-01,9.993753e-01
5.266667e+00,9.855676e-01,9.993502e-01
5.300000e+00,9.856260e-01,9.993479e-01
5.333333e+00,9.856906e-01,9.993672e-01
5.366667e+00,9.857591e-01,9.994063e-01
5.400000e+00,9.858295e-01,9.994633e-01
5.433333e+00,9.859000e-01,9.995363e-01
5.466667e+00,9.859690e-01,9.996232e-01
5.500000e+00,9.860353e-01,9.997221e-01
5.533333e+00,9.860978e-01,9.998313e-01
5.566667e+00,9.861559e-01,9.999491e-01
5.600000e+00,9.862094e-01,1.000074e+00
5.633333e+00,9.862579e-01,1.000205e+00
5.666667e+00,9.863018e-01,1.000342e+00
5.700000e+00,9.863413e-01,1.000483e+00
5.733333e+00,9.863768e-01,1.000628e+00
5.766667e+00,9.864087e-01,1.000778e+00
5.800000e+00,9.864376e-01,1.000931e+00
5.833333e+00,9.864639e-01,1.001088e+00
5.866667e+00,9.864880e-01,1.001249e+00
5.900000e+00,9.865102e-01,1.001414e+00
5.933333e+00,9.865306e-01,1.001582e+00
5.966667e+00,9.865492e-01,1.001753e+00
6.000000e+00,9.865661e-01,1.001927e+00
6.033333e+00,9.865808e-01,1.002103e+00
6.066667e+00,9.865932e-01,1.002279e+00
6.100000e+00,9.866028e-01,1.002454e+00
6.133333e+00,9.866093e-01,1.002627e+00
6.166667e+00,9.866122e-01,1.002797e+00
6.200000e+00,9.866113e-01,1.002961e+00
6.233333e+00,9.866061e-01,1.003118e+00
6.266667e+00,9.865966e-01,1.003267e+00
6.300000e+00,9.865825e-01,1.003405e+00
6.333333e+00,9.865640e-01,1.003532e+00
6.366667e+00,9.865413e-01,1.003645e+00
6.400000e+00,9.865147e-01,1.003744e+00
6.433333e+00,9.864847e-01,1.003828e+00
6.466667e+00,9.864518e-01,1.003897e+00
6.500000e+00,9.864170e-01,1.003950e+00
6.533333e+00,9.863807e-01,1.003988e+00
6.566667e+00,9.863442e-01,1.004012e+00
6.600000e+00,9.863081e-01,1.004021e+00
6.633333e+00,9.862733e-01,1.004018e+00
6.666667e+00,9.862407e-01,1.004002e+00
6.700000e+00,9.862110e-01,1.003977e+00
6.733333e+00,9.861851e-01,1.003942e+00
6.766667e+00,9.861633e-01,1.003901e+00
6.800000e+00,9.861463e-01,1.003854e+00
6.833333e+00,9.861342e-01,1.003802e+00
6.866667e+00,9.861273e-01,1.003748e+00
6.900000e+00,9.861254e-01,1.003693e+00
6.933333e+00,9.861286e-01,1.003637e+00
6.966667e+00,9.861366e-01,1.003581e+00
7.000000e+00,9.861490e-01,1.003526e+00
7.033333e+00,9.861655e-01,1.003473e+00
7.066667e+00,9.861855e-01,1.003422e+00
7.100000e+00,9.862086e-01,1.003373e+00
7.133333e+00,9.862342e-01,1.003326e+00
7.166667e+00,9.862619e-01,1.003281e+00
7.200000e+00,9.862912e-01,1.003238e+00
7.233333e+00,9.863217e-01,1.003196e+00
7.266667e+00,9.863530e-01,1.003156e+00
7.300000e+00,9.863848e-01,1.003118e+00
7.333333e+00,9.864168e-01,1.003080e+00
7.366667e+00,9.864490e-01,1.003044e+00
7.400000e+00,9.864811e-01,1.003009e+00
7.433333e+00,9.865132e-01,1.002975e+00
7.466667e+00,9.865453e-01,1.002943e+00
7.500000e+00,9.865772e-01,1.002913e+00
7.533333e+00,9.866091e-01,1.002885e+00
7.566667e+00,9.866410e-01,1.002859e+00
7.600000e+00,9.866728e-01,1.002836e+00
7.633333e+00,9.867046e-01,1.002816e+00
7.666667e+00,9.867363e-01,1.002800e+00
7.700000e+00,9.867678e-01,1.002788e+00
7.733333e+00,9.867989e-01,1.002780e+00
7.766667e+00,9.868295e-01,1.002776e+00
7.800000e+00,9.868595e-01,1.002777e+00
7.833333e+00,9.868884e-01,1.002782e+00
7.866667e+00,9.869160e-01,1.002790e+00
7.900000e+00,9.869421e-01,1.002802e+00
7.933333e+00,9.869663e-01,1.002818e+00
7.966667e+00,9.869884e-01,1.002836e+00
8.000000e+00,9.870080e-01,1.002856e+00
8.033333e+00,9.870250e-01,1.002878e+00
8.066667e+00,9.870392e-01,1.002900e+00
8.100000e+00,9.870503e-01,1.002922e+00
8.133333e+00,9.870584e-01,1.002944e+00
8.166667e+00,9.870634e-01,1.002964e+00
8.200000e+00,9.870653e-01,1.002983e+00
8.233333e+00,9.870643e-01,1.002998e+00
8.266667e+00,9.870604e-01,1.003012e+00
8.300000e+00,9.870538e-01,1.003022e+00
8.333333e+00,9.870449e-01,1.003028e+00
8.366667e+00,9.870339e-01,1.003032e+00
8.400000e+00,9.870211e-01,1.003031e+00
8.433333e+00,9.870068e-01,1.003028e+00
8.466667e+00,9.869913e-01,1.003021e+00
8.500000e+00,9.869750e-01,1.003012e+00
8.533333e+00,9.869581e-01,1.003000e+00
8.566667e+00,9.869410e-01,1.002986e+00
8.600000e+00,9.869238e-01,1.002969e+00
8.633333e+00,9.869068e-01,1.002952e+00
8.666667e+00,9.868902e-01,1.002933e+00
8.700000e+00,9.868740e-01,1.002913e+00
8.733333e+00,9.868584e-01,1.002892e+00
8.766667e+00,9.868435e-01,1.002871e+00
8.800000e+00,9.868292e-01,1.002849e+00
8.833333e+00,9.868156e-01,1.002828e+00
8.866667e+00,9.868027e-01,1.002806e+00
8.900000e+00,9.867904e-01,1.002784e+00
8.933333e+00,9.867787e-01,1.002763e+00
8.966667e+00,9.867676e-01,1.002741e+00
9.000000e+00,9.867569e-01,1.002719e+00
9.033333e+00,9.867468e-01,1.002697e+00
9.066667e+00,9.867371e-01,1.002675e+00
9.100000e+00,9.867278e-01,1.002653e+00
9.133333e+00,9.867191e-01,1.002630e+00
9.166667e+00,9.867108e-01,1.002608e+00
9.200000e+00,9.867030e-01,1.002586e+00
9.233333e+00,9.866957e-01,1.002564e+00
9.266667e+00,9.866891e-01,1.002542e+00
9.300000e+00,9.866831e-01,1.002521e+00
9.333333e+00,9.866778e-01,1.002501e+00
9.366667e+00,9.866732e-01,1.002482e+00
9.400000e+00,9.866695e-01,1.002464e+00
9.433333e+00,9.866665e-01,1.002448e+00
9.466667e+00,9.866644e-01,1.002433e+00
9.500000e+00,9.866631e-01,1.002420e+00
9.533333e+00,9.866626e-01,1.002410e+00
9.566667e+00,9.866628e-01,1.002401e+00
9.600000e+00,9.866638e-01,1.002395e+00
9.633333e+00,9.866653e-01,1.002392e+00
9.666667e+00,9.866673e-01,1.002391e+00
9.700000e+00,9.866697e-01,1.002392e+00
9.733333e+00,9.866723e-01,1.002395e+00
9.766667e+00,9.866752e-01,1.002401e+00
9.800000e+00,9.866780e-01,1.002409e+00
9.833333e+00,9.866808e-01,1.002418e+00
9.866667e+00,9.866833e-01,1.002430e+00
9.900000e+00,9.866855e-01,1.002442e+00
9.933333e+00,9.866874e-01,1.002456e+00
9.966667e+00,9.866888e-01,1.002470e+00
1.000000e+01,9.866886e-01,1.002485e+00
