k,re,im
1.410000e+02,-3.441167e+01,0.000000e+00
1.420000e+02,-3.238505e+01,0.000000e+00
1.430000e+02,-3.000582e+01,0.000000e+00
1.440000e+02,-2.935787e+01,0.000000e+00
1.450000e+02,-1.959758e+01,5.180164e+00
1.460000e+02,-1.959758e+01,-5.180164e+00
1.470000e+02,-1.457113e+01,0.000000e+00
1.480000e+02,-1.412271e+01,0.000000e+00
1.490000e+02,-1.425132e+01,0.000000e+00
1.500000e+02,-5.955069e+00,6.931340e+00
1.510000e+02,-5.955069e+00,-6.931340e+00
1.520000e+02,-5.408617e-01,6.923850e+00
1.530000e+02,-5.408617e-01,-6.923850e+00
1.540000e+02,-6.664635e-01,6.842479e+00
1.550000e+02,-6.664635e-01,-6.842479e+00
1.560000e+02,-5.786640e-01,6.773268e+00
1.570000e+02,-5.786640e-01,-6.773268e+00
1.580000e+02,-1.016926e+01,0.000000e+00
1.590000e+02,-1.004238e+01,0.000000e+00
1.600000e+02,-1.007124e+01,4.180117e-04
1.610000e+02,-1.007124e+01,-4.180117e-04
1.620000e+02,-1.011044e+01,0.000000e+00
1.630000e+02,1.808134e-01,3.468067e+00
1.640000e+02,1.808134e-01,-3.468067e+00
1.650000e+02,-4.448898e+00,0.000000e+00
1.660000e+02,-3.702302e+00,3.210558e-01
1.670000e+02,-3.702302e+00,-3.210558e-01
1.680000e+02,-3.495921e+00,0.000000e+00
1.690000e+02,-7.711624e-01,1.831514e+00
1.700000e+02,-7.711624e-01,-1.831514e+00
1.710000e+02,-2.762292e+00,0.000000e+00
1.720000e+02,-2.100681e+00,8.268024e-02
1.730000e+02,-2.100681e+00,-8.268024e-02
1.740000e+02,-2.001689e+00,0.000000e+00
1.750000e+02,-1.792966e+00,9.519961e-02
1.760000e+02,-1.792966e+00,-9.519961e-02
1.770000e+02,-1.386027e+00,0.000000e+00
1.780000e+02,-7.088696e-01,6.050415e-01
1.790000e+02,-7.088696e-01,-6.050415e-01
1.800000e+02,-3.040022e-01,7.013282e-01
1.810000e+02,-3.040022e-01,-7.013282e-01
1.820000e+02,-6.015944e-01,0.000000e+00
1.830000e+02,-3.840498e-01,4.520631e-01
1.840000e+02,-3.840498e-01,-4.520631e-01
1.850000e+02,-3.114455e-01,4.088710e-01
1.860000e+02,-3.114455e-01,-4.088710e-01
1.870000e+02,-2.938517e-02,0.000000e+00
1.880000e+02,-3.399897e-02,0.000000e+00
1.890000e+02,-1.949783e-01,0.000000e+00
1.900000e+02,-1.984306e-01,0.000000e+00
1.910000e+02,-1.985948e-01,0.000000e+00
1.920000e+02,-2.000000e+01,0.000000e+00
1.930000e+02,-2.000000e+01,0.000000e+00
1.940000e+02,-2.000000e+01,0.000000e+00
1.950000e+02,-2.000000e+01,0.000000e+00
1.960000e+02,-1.134564e+02,0.000000e+00
1.970000e+02,-8.827647e+01,0.000000e+00
1.980000e+02,-9.748045e+01,0.000000e+00
1.990000e+02,-9.999773e+01,0.000000e+00
2.000000e+02,-9.999878e+01,0.000000e+00
2.010000e+02,-9.999894e+01,0.000000e+00
2.020000e+02,-3.715866e+01,0.000000e+00
2.030000e+02,-3.681197e+01,0.000000e+00
2.040000e+02,-3.611046e+01,0.000000e+00
2.050000e+02,-3.586430e+01,0.000000e+00
2.060000e+02,-3.457082e+01,0.000000e+00
2.070000e+02,-3.268188e+01,0.000000e+00
2.080000e+02,-2.995070e+01,0.000000e+00
2.090000e+02,-2.926786e+01,0.000000e+00
2.100000e+02,-1.985844e+01,4.557863e+00
2.110000e+02,-1.985844e+01,-4.557863e+00
2.120000e+02,-1.456710e+01,0.000000e+00
2.130000e+02,-1.411724e+01,0.000000e+00
2.140000e+02,-1.425132e+01,0.000000e+00
2.150000e+02,-5.762612e+00,6.926954e+00
2.160000e+02,-5.762612e+00,-6.926954e+00
2.170000e+02,-5.520957e-01,6.929039e+00
2.180000e+02,-5.520957e-01,-6.929039e+00
2.190000e+02,-6.554641e-01,6.798457e+00
2.200000e+02,-6.554641e-01,-6.798457e+00
2.210000e+02,-5.895530e-01,6.812187e+00
2.220000e+02,-5.895530e-01,-6.812187e+00
2.230000e+02,-1.022168e+01,0.000000e+00
2.240000e+02,-1.004599e+01,0.000000e+00
2.250000e+02,-1.007424e+01,0.000000e+00
2.260000e+02,-1.007058e+01,0.000000e+00
2.270000e+02,-1.011040e+01,0.000000e+00
2.280000e+02,1.599929e-01,3.468511e+00
2.290000e+02,1.599929e-01,-3.468511e+00
2.300000e+02,-4.448872e+00,0.000000e+00
2.310000e+02,-3.702065e+00,3.212066e-01
2.320000e+02,-3.702065e+00,-3.212066e-01
2.330000e+02,-3.495894e+00,0.000000e+00
2.340000e+02,-7.712757e-01,1.831445e+00
2.350000e+02,-7.712757e-01,-1.831445e+00
2.360000e+02,-2.762287e+00,0.000000e+00
2.370000e+02,-2.101057e+00,8.197061e-02
2.380000e+02,-2.101057e+00,-8.197061e-02
2.390000e+02,-2.001691e+00,0.000000e+00
2.400000e+02,-1.793276e+00,9.851600e-02
2.410000e+02,-1.793276e+00,-9.851600e-02
2.420000e+02,-1.387858e+00,0.000000e+00
2.430000e+02,-7.088811e-01,6.051230e-01
2.440000e+02,-7.088811e-01,-6.051230e-01
2.450000e+02,-3.037658e-01,7.015402e-01
2.460000e+02,-3.037658e-01,-7.015402e-01
2.470000e+02,-6.015370e-01,0.000000e+00
2.480000e+02,-3.113445e-01,4.089367e-01
2.490000e+02,-3.113445e-01,-4.089367e-01
2.500000e+02,-3.840537e-01,4.520628e-01
2.510000e+02,-3.840537e-01,-4.520628e-01
2.520000e+02,-2.938462e-02,0.000000e+00
2.530000e+02,-3.399914e-02,0.000000e+00
2.540000e+02,-1.949794e-01,0.000000e+00
2.550000e+02,-1.984305e-01,0.000000e+00
2.560000e+02,-1.985948e-01,0.000000e+00
2.570000e+02,-2.000000e+01,0.000000e+00
2.580000e+02,-2.000000e+01,0.000000e+00
2.590000e+02,-2.000000e+01,0.000000e+00
2.600000e+02,-2.000000e+01,0.000000e+00
2.610000e+02,-1.160412e+02,0.000000e+00
2.620000e+02,-8.579998e+01,0.000000e+00
2.630000e+02,-9.764279e+01,0.000000e+00
2.640000e+02,-9.999773e+01,0.000000e+00
2.650000e+02,-9.999878e+01,0.000000e+00
2.660000e+02,-9.999894e+01,0.000000e+00
2.670000e+02,-3.719093e+01,0.000000e+00
2.680000e+02,-3.692370e+01,0.000000e+00
2.690000e+02,-3.619258e+01,0.000000e+00
2.700000e+02,-3.594253e+01,0.000000e+00
2.710000e+02,-3.473592e+01,0.000000e+00
2.720000e+02,-3.291036e+01,0.000000e+00
2.730000e+02,-2.991505e+01,0.000000e+00
2.740000e+02,-2.917455e+01,0.000000e+00
2.750000e+02,-2.009430e+01,3.874827e+00
2.760000e+02,-2.009430e+01,-3.874827e+00
2.770000e+02,-1.456285e+01,0.000000e+00
2.780000e+02,-1.411132e+01,0.000000e+00
2.790000e+02,-1.425133e+01,0.000000e+00
2.800000e+02,-5.578384e+00,6.920228e+00
2.810000e+02,-5.578384e+00,-6.920228e+00
2.820000e+02,-5.632832e-01,6.938693e+00
2.830000e+02,-5.632832e-01,-6.938693e+00
2.840000e+02,-6.787526e-01,6.765916e+00
2.850000e+02,-6.787526e-01,-6.765916e+00
2.860000e+02,-5.665868e-01,6.835106e+00
2.870000e+02,-5.665868e-01,-6.835106e+00
2.880000e+02,-1.027467e+01,0.000000e+00
2.890000e+02,-1.004763e+01,0.000000e+00
2.900000e+02,-1.007558e+01,0.000000e+00
2.910000e+02,-1.007051e+01,0.000000e+00
2.920000e+02,-1.011038e+01,0.000000e+00
2.930000e+02,1.389241e-01,3.468847e+00
2.940000e+02,1.389241e-01,-3.468847e+00
2.950000e+02,-4.448847e+00,0.000000e+00
2.960000e+02,-3.701829e+00,3.213575e-01
2.970000e+02,-3.701829e+00,-3.213575e-01
2.980000e+02,-3.495867e+00,0.000000e+00
2.990000e+02,-7.713912e-01,1.831376e+00
3.000000e+02,-7.713912e-01,-1.831376e+00
3.010000e+02,-2.762283e+00,0.000000e+00
3.020000e+02,-2.101437e+00,8.125109e-02
3.030000e+02,-2.101437e+00,-8.125109e-02
3.040000e+02,-2.001694e+00,0.000000e+00
3.050000e+02,-1.793598e+00,1.017650e-01
3.060000e+02,-1.793598e+00,-1.017650e-01
3.070000e+02,-1.389680e+00,0.000000e+00
3.080000e+02,-7.088927e-01,6.052047e-01
3.090000e+02,-7.088927e-01,-6.052047e-01
3.100000e+02,-3.035282e-01,7.017524e-01
3.110000e+02,-3.035282e-01,-7.017524e-01
3.120000e+02,-6.014798e-01,0.000000e+00
3.130000e+02,-3.112436e-01,4.090025e-01
3.140000e+02,-3.112436e-01,-4.090025e-01
3.150000e+02,-3.840576e-01,4.520625e-01
3.160000e+02,-3.840576e-01,-4.520625e-01
3.170000e+02,-2.938408e-02,0.000000e+00
3.180000e+02,-3.399931e-02,0.000000e+00
3.190000e+02,-1.949805e-01,0.000000e+00
3.200000e+02,-1.984305e-01,0.000000e+00
3.210000e+02,-1.985948e-01,0.000000e+00
3.220000e+02,-2.000000e+01,0.000000e+00
3.230000e+02,-2.000000e+01,0.000000e+00
3.240000e+02,-2.000000e+01,0.000000e+00
3.250000e+02,-2.000000e+01,0.000000e+00
3.260000e+02,-1.183357e+02,0.000000e+00
3.270000e+02,-8.366693e+01,0.000000e+00
3.280000e+02,-9.772825e+01,0.000000e+00
3.290000e+02,-9.999773e+01,0.000000e+00
3.300000e+02,-9.999878e+01,0.000000e+00
3.310000e+02,-9.999894e+01,0.000000e+00
3.320000e+02,-3.734526e+01,0.000000e+00
3.330000e+02,-3.704944e+01,0.000000e+00
3.340000e+02,-3.630791e+01,0.000000e+00
3.350000e+02,-3.598112e+01,0.000000e+00
3.360000e+02,-3.488070e+01,0.000000e+00
3.370000e+02,-3.307820e+01,0.000000e+00
3.380000e+02,-2.989071e+01,0.000000e+00
3.390000e+02,-2.907944e+01,0.000000e+00
3.400000e+02,-2.030633e+01,3.094111e+00
3.410000e+02,-2.030633e+01,-3.094111e+00
3.420000e+02,-1.455835e+01,0.000000e+00
3.430000e+02,-1.410488e+01,0.000000e+00
3.440000e+02,-1.425133e+01,0.000000e+00
3.450000e+02,-5.401530e+00,6.911659e+00
3.460000e+02,-5.401530e+00,-6.911659e+00
3.470000e+02,-5.709877e-01,6.950932e+00
3.480000e+02,-5.709877e-01,-6.950932e+00
3.490000e+02,-6.983923e-01,6.747190e+00
3.500000e+02,-6.983923e-01,-6.747190e+00
3.510000e+02,-5.511658e-01,6.841568e+00
3.520000e+02,-5.511658e-01,-6.841568e+00
3.530000e+02,-1.032665e+01,0.000000e+00
3.540000e+02,-1.004854e+01,0.000000e+00
3.550000e+02,-1.007639e+01,0.000000e+00
3.560000e+02,-1.007048e+01,0.000000e+00
3.570000e+02,-1.011037e+01,0.000000e+00
3.580000e+02,1.175962e-01,3.469064e+00
3.590000e+02,1.175962e-01,-3.469064e+00
3.600000e+02,-4.448821e+00,0.000000e+00
3.610000e+02,-3.701596e+00,3.215083e-01
3.620000e+02,-3.701596e+00,-3.215083e-01
3.630000e+02,-3.495840e+00,0.000000e+00
3.640000e+02,-7.715092e-01,1.831305e+00
3.650000e+02,-7.715092e-01,-1.831305e+00
3.660000e+02,-2.762279e+00,0.000000e+00
3.670000e+02,-2.101823e+00,8.052135e-02
3.680000e+02,-2.101823e+00,-8.052135e-02
3.690000e+02,-2.001696e+00,0.000000e+00
3.700000e+02,-1.793932e+00,1.049529e-01
3.710000e+02,-1.793932e+00,-1.049529e-01
3.720000e+02,-1.391494e+00,0.000000e+00
3.730000e+02,-7.089044e-01,6.052865e-01
3.740000e+02,-7.089044e-01,-6.052865e-01
3.750000e+02,-3.032893e-01,7.019648e-01
3.760000e+02,-3.032893e-01,-7.019648e-01
3.770000e+02,-6.014228e-01,0.000000e+00
3.780000e+02,-3.840615e-01,4.520622e-01
3.790000e+02,-3.840615e-01,-4.520622e-01
3.800000e+02,-3.111429e-01,4.090683e-01
3.810000e+02,-3.111429e-01,-4.090683e-01
3.820000e+02,-2.938353e-02,0.000000e+00
3.830000e+02,-3.399948e-02,0.000000e+00
3.840000e+02,-1.949816e-01,0.000000e+00
3.850000e+02,-1.984305e-01,0.000000e+00
3.860000e+02,-1.985948e-01,0.000000e+00
3.870000e+02,-2.000000e+01,0.000000e+00
3.880000e+02,-2.000000e+01,0.000000e+00
3.890000e+02,-2.000000e+01,0.000000e+00
3.900000e+02,-2.000000e+01,0.000000e+00
3.910000e+02,-1.204334e+02,0.000000e+00
3.920000e+02,-8.173610e+01,0.000000e+00
3.930000e+02,-9.778116e+01,0.000000e+00
3.940000e+02,-9.999773e+01,0.000000e+00
3.950000e+02,-9.999878e+01,0.000000e+00
3.960000e+02,-9.999894e+01,0.000000e+00
3.970000e+02,-3.776253e+01,0.000000e+00
3.980000e+02,-3.709421e+01,0.000000e+00
3.990000e+02,-3.499151e+01,0.000000e+00
4.000000e+02,-3.639840e+01,0.000000e+00
4.010000e+02,-3.599789e+01,0.000000e+00
4.020000e+02,-3.319887e+01,0.000000e+00
4.030000e+02,-2.987328e+01,0.000000e+00
4.040000e+02,-2.898271e+01,0.000000e+00
4.050000e+02,-2.049632e+01,2.112284e+00
4.060000e+02,-2.049632e+01,-2.112284e+00
4.070000e+02,-1.455360e+01,0.000000e+00
4.080000e+02,-1.409787e+01,0.000000e+00
4.090000e+02,-1.425134e+01,0.000000e+00
4.100000e+02,-5.231291e+00,6.901645e+00
4.110000e+02,-5.231291e+00,-6.901645e+00
4.120000e+02,-5.757977e-01,6.962818e+00
4.130000e+02,-5.757977e-01,-6.962818e+00
4.140000e+02,-7.158659e-01,6.732458e+00
4.150000e+02,-7.158659e-01,-6.732458e+00
4.160000e+02,-5.412485e-01,6.844325e+00
4.170000e+02,-5.412485e-01,-6.844325e+00
4.180000e+02,-1.037717e+01,0.000000e+00
4.190000e+02,-1.004911e+01,0.000000e+00
4.200000e+02,-1.007692e+01,0.000000e+00
4.210000e+02,-1.007047e+01,0.000000e+00
4.220000e+02,-1.011036e+01,0.000000e+00
4.230000e+02,9.599834e-02,3.469153e+00
4.240000e+02,9.599834e-02,-3.469153e+00
4.250000e+02,-4.448797e+00,0.000000e+00
4.260000e+02,-3.701364e+00,3.216592e-01
4.270000e+02,-3.701364e+00,-3.216592e-01
4.280000e+02,-3.495814e+00,0.000000e+00
4.290000e+02,-7.716296e-01,1.831235e+00
4.300000e+02,-7.716296e-01,-1.831235e+00
4.310000e+02,-2.762274e+00,0.000000e+00
4.320000e+02,-2.102212e+00,7.978104e-02
4.330000e+02,-2.102212e+00,-7.978104e-02
4.340000e+02,-2.001699e+00,0.000000e+00
4.350000e+02,-1.794278e+00,1.080853e-01
4.360000e+02,-1.794278e+00,-1.080853e-01
4.370000e+02,-1.393298e+00,0.000000e+00
4.380000e+02,-7.089161e-01,6.053684e-01
4.390000e+02,-7.089161e-01,-6.053684e-01
4.400000e+02,-3.030492e-01,7.021774e-01
4.410000e+02,-3.030492e-01,-7.021774e-01
4.420000e+02,-6.013658e-01,0.000000e+00
4.430000e+02,-3.840654e-01,4.520618e-01
4.440000e+02,-3.840654e-01,-4.520618e-01
4.450000e+02,-3.110422e-01,4.091342e-01
4.460000e+02,-3.110422e-01,-4.091342e-01
4.470000e+02,-2.938299e-02,0.000000e+00
4.480000e+02,-3.399965e-02,0.000000e+00
4.490000e+02,-1.949828e-01,0.000000e+00
4.500000e+02,-1.984305e-01,0.000000e+00
4.510000e+02,-1.985948e-01,0.000000e+00
4.520000e+02,-2.000000e+01,0.000000e+00
4.530000e+02,-2.000000e+01,0.000000e+00
4.540000e+02,-2.000000e+01,0.000000e+00
4.550000e+02,-2.000000e+01,0.000000e+00
4.560000e+02,-1.223871e+02,0.000000e+00
4.570000e+02,-7.993460e+01,0.000000e+00
4.580000e+02,-9.781718e+01,0.000000e+00
4.590000e+02,-9.999773e+01,0.000000e+00
4.600000e+02,-9.999878e+01,0.000000e+00
4.610000e+02,-9.999894e+01,0.000000e+00
4.620000e+02,-3.837748e+01,0.000000e+00
4.630000e+02,-3.710782e+01,0.000000e+00
4.640000e+02,-3.507086e+01,0.000000e+00
4.650000e+02,-3.645376e+01,0.000000e+00
4.660000e+02,-3.600641e+01,0.000000e+00
4.670000e+02,-3.328596e+01,0.000000e+00
4.680000e+02,-2.986030e+01,0.000000e+00
4.690000e+02,-2.888371e+01,0.000000e+00
4.700000e+02,-2.123416e+01,0.000000e+00
4.710000e+02,-2.009903e+01,0.000000e+00
4.720000e+02,-1.454858e+01,0.000000e+00
4.730000e+02,-1.409022e+01,0.000000e+00
4.740000e+02,-1.425134e+01,0.000000e+00
4.750000e+02,-5.066988e+00,6.890503e+00
4.760000e+02,-5.066988e+00,-6.890503e+00
4.770000e+02,-5.791359e-01,6.973711e+00
4.780000e+02,-5.791359e-01,-6.973711e+00
4.790000e+02,-7.322780e-01,6.719754e+00
4.800000e+02,-7.322780e-01,-6.719754e+00
4.810000e+02,-5.343415e-01,6.845976e+00
4.820000e+02,-5.343415e-01,-6.845976e+00
4.830000e+02,-1.042615e+01,0.000000e+00
4.840000e+02,-1.004951e+01,0.000000e+00
4.850000e+02,-1.007730e+01,0.000000e+00
4.860000e+02,-1.007046e+01,0.000000e+00
4.870000e+02,-1.011036e+01,0.000000e+00
4.880000e+02,7.411886e-02,3.469101e+00
4.890000e+02,7.411886e-02,-3.469101e+00
4.900000e+02,-4.448773e+00,0.000000e+00
4.910000e+02,-3.701135e+00,3.218100e-01
4.920000e+02,-3.701135e+00,-3.218100e-01
4.930000e+02,-3.495787e+00,0.000000e+00
4.940000e+02,-7.717526e-01,1.831163e+00
4.950000e+02,-7.717526e-01,-1.831163e+00
4.960000e+02,-2.762270e+00,0.000000e+00
4.970000e+02,-2.102606e+00,7.902981e-02
4.980000e+02,-2.102606e+00,-7.902981e-02
4.990000e+02,-2.001701e+00,0.000000e+00
5.000000e+02,-1.794637e+00,1.111670e-01
5.010000e+02,-1.794637e+00,-1.111670e-01
5.020000e+02,-1.395094e+00,0.000000e+00
5.030000e+02,-7.089278e-01,6.054504e-01
5.040000e+02,-7.089278e-01,-6.054504e-01
5.050000e+02,-3.028078e-01,7.023902e-01
5.060000e+02,-3.028078e-01,-7.023902e-01
5.070000e+02,-6.013091e-01,0.000000e+00
5.080000e+02,-3.840692e-01,4.520615e-01
5.090000e+02,-3.840692e-01,-4.520615e-01
5.100000e+02,-3.109415e-01,4.092001e-01
5.110000e+02,-3.109415e-01,-4.092001e-01
5.120000e+02,-2.938244e-02,0.000000e+00
5.130000e+02,-3.399982e-02,0.000000e+00
5.140000e+02,-1.949839e-01,0.000000e+00
5.150000e+02,-1.984305e-01,0.000000e+00
5.160000e+02,-1.985948e-01,0.000000e+00
5.170000e+02,-2.000000e+01,0.000000e+00
5.180000e+02,-2.000000e+01,0.000000e+00
5.190000e+02,-2.000000e+01,0.000000e+00
5.200000e+02,-2.000000e+01,0.000000e+00
5.210000e+02,-1.242302e+02,0.000000e+00
5.220000e+02,-7.821670e+01,0.000000e+00
5.230000e+02,-9.784330e+01,0.000000e+00
5.240000e+02,-9.999773e+01,0.000000e+00
5.250000e+02,-9.999878e+01,0.000000e+00
5.260000e+02,-9.999894e+01,0.000000e+00
5.270000e+02,-3.913309e+01,0.000000e+00
5.280000e+02,-3.711389e+01,0.000000e+00
5.290000e+02,-3.648731e+01,0.000000e+00
5.300000e+02,-3.512716e+01,0.000000e+00
5.310000e+02,-3.601143e+01,0.000000e+00
5.320000e+02,-3.335002e+01,0.000000e+00
5.330000e+02,-2.985032e+01,0.000000e+00
5.340000e+02,-2.878114e+01,0.000000e+00
5.350000e+02,-2.300877e+01,0.000000e+00
5.360000e+02,-1.863119e+01,0.000000e+00
5.370000e+02,-1.454329e+01,0.000000e+00
5.380000e+02,-1.408186e+01,0.000000e+00
5.390000e+02,-1.425135e+01,0.000000e+00
5.400000e+02,-4.908014e+00,6.878496e+00
5.410000e+02,-4.908014e+00,-6.878496e+00
5.420000e+02,-5.817514e-01,6.983713e+00
5.430000e+02,-5.817514e-01,-6.983713e+00
5.440000e+02,-7.481637e-01,6.708301e+00
5.450000e+02,-7.481637e-01,-6.708301e+00
5.460000e+02,-5.291978e-01,6.847187e+00
5.470000e+02,-5.291978e-01,-6.847187e+00
5.480000e+02,-1.047360e+01,0.000000e+00
5.490000e+02,-1.004979e+01,0.000000e+00
5.500000e+02,-1.007758e+01,0.000000e+00
5.510000e+02,-1.007045e+01,0.000000e+00
5.520000e+02,-1.011035e+01,0.000000e+00
5.530000e+02,5.194592e-02,3.468896e+00
5.540000e+02,5.194592e-02,-3.468896e+00
5.550000e+02,-4.448749e+00,0.000000e+00
