k,re,im
5.500000e+01,-2.766480e+00,0.000000e+00
5.600000e+01,-1.909640e+00,0.000000e+00
5.700000e+01,-2.000137e+00,0.000000e+00
5.800000e+01,-2.001264e+00,0.000000e+00
5.900000e+01,6.338622e-06,0.000000e+00
6.000000e+01,-7.378778e-01,0.000000e+00
6.100000e+01,-1.591331e+00,0.000000e+00
6.200000e+01,-5.752787e-01,0.000000e+00
6.300000e+01,-3.829645e-01,4.500633e-01
6.400000e+01,-3.829645e-01,-4.500633e-01
6.500000e+01,-3.734818e-01,4.511444e-01
6.600000e+01,-3.734818e-01,-4.511444e-01
6.700000e+01,-2.491749e-01,6.450021e-01
6.800000e+01,-2.491749e-01,-6.450021e-01
6.900000e+01,-1.962083e-01,0.000000e+00
7.000000e+01,-1.986294e-01,0.000000e+00
7.100000e+01,-1.986023e-01,0.000000e+00
7.200000e+01,-2.000000e+01,0.000000e+00
7.300000e+01,-2.000000e+01,0.000000e+00
7.400000e+01,-2.000000e+01,0.000000e+00
7.500000e+01,-2.000000e+01,0.000000e+00
7.600000e+01,-2.000000e+01,0.000000e+00
7.700000e+01,-2.000000e+01,0.000000e+00
7.800000e+01,-2.000000e+01,0.000000e+00
7.900000e+01,-9.999777e+01,0.000000e+00
8.000000e+01,-9.999822e+01,0.000000e+00
8.100000e+01,-9.999895e+01,0.000000e+00
8.200000e+01,-9.999898e+01,0.000000e+00
8.300000e+01,-3.585726e+01,0.000000e+00
8.400000e+01,-3.612059e+01,0.000000e+00
8.500000e+01,-3.719404e+01,0.000000e+00
8.600000e+01,-3.712062e+01,0.000000e+00
8.700000e+01,-3.490184e+01,0.000000e+00
8.800000e+01,-3.356173e+01,0.000000e+00
8.900000e+01,-2.746005e+01,4.560765e+00
9.000000e+01,-2.746005e+01,-4.560765e+00
9.100000e+01,-2.990075e+01,0.000000e+00
9.200000e+01,-2.243766e+01,0.000000e+00
9.300000e+01,-1.460815e+01,0.000000e+00
9.400000e+01,-1.446002e+01,0.000000e+00
9.500000e+01,-1.423808e+01,0.000000e+00
9.600000e+01,-1.424724e+01,0.000000e+00
9.700000e+01,-4.975743e-01,6.925361e+00
9.800000e+01,-4.975743e-01,-6.925361e+00
9.900000e+01,-1.011017e+01,0.000000e+00
1.000000e+02,-1.009661e+01,0.000000e+00
1.010000e+02,-1.006989e+01,0.000000e+00
1.020000e+02,-1.007045e+01,0.000000e+00
1.030000e+02,-4.916488e-01,6.866339e+00
1.040000e+02,-4.916488e-01,-6.866339e+00
1.050000e+02,-4.944735e-01,6.870813e+00
1.060000e+02,-4.944735e-01,-6.870813e+00
1.070000e+02,-1.361158e+00,4.490909e+00
1.080000e+02,-1.361158e+00,-4.490909e+00
1.090000e+02,-2.756011e-02,3.718920e+00
1.100000e+02,-2.756011e-02,-3.718920e+00
1.110000e+02,-3.833615e+00,1.803889e+00
1.120000e+02,-3.833615e+00,-1.803889e+00
1.130000e+02,-4.474029e+00,0.000000e+00
1.140000e+02,-4.444403e+00,0.000000e+00
1.150000e+02,-3.377135e+00,2.370494e-02
1.160000e+02,-3.377135e+00,-2.370494e-02
1.170000e+02,-5.085200e-01,2.220762e+00
1.180000e+02,-5.085200e-01,-2.220762e+00
1.190000e+02,-2.664317e+00,3.456677e-01
1.200000e+02,-2.664317e+00,-3.456677e-01
1.210000e+02,-2.754713e+00,0.000000e+00
1.220000e+02,-7.452284e-01,1.837194e+00
1.230000e+02,-7.452284e-01,-1.837194e+00
1.240000e+02,-1.028759e+00,1.665335e+00
1.250000e+02,-1.028759e+00,-1.665335e+00
1.260000e+02,-2.830381e+00,3.055985e-02
1.270000e+02,-2.830381e+00,-3.055985e-02
1.280000e+02,-1.963596e+00,2.362715e-01
1.290000e+02,-1.963596e+00,-2.362715e-01
1.300000e+02,-5.602128e-01,1.008223e+00
1.310000e+02,-5.602128e-01,-1.008223e+00
1.320000e+02,-2.001699e+00,0.000000e+00
1.330000e+02,-1.998219e+00,0.000000e+00
1.340000e+02,-1.742740e+00,0.000000e+00
1.350000e+02,-1.591330e+00,0.000000e+00
1.360000e+02,-2.491748e-01,6.450023e-01
1.370000e+02,-2.491748e-01,-6.450023e-01
1.380000e+02,-9.397597e-01,0.000000e+00
1.390000e+02,-6.983259e-01,0.000000e+00
1.400000e+02,-5.969751e-01,0.000000e+00
1.410000e+02,-5.712814e-01,0.000000e+00
1.420000e+02,-3.732154e-01,4.508217e-01
1.430000e+02,-3.732154e-01,-4.508217e-01
1.440000e+02,-3.829333e-01,4.503520e-01
1.450000e+02,-3.829333e-01,-4.503520e-01
1.460000e+02,6.338622e-06,0.000000e+00
1.470000e+02,-1.962085e-01,0.000000e+00
1.480000e+02,-1.986024e-01,0.000000e+00
1.490000e+02,-1.986294e-01,0.000000e+00
1.500000e+02,-2.000000e+01,0.000000e+00
1.510000e+02,-2.000000e+01,0.000000e+00
1.520000e+02,-2.000000e+01,0.000000e+00
1.530000e+02,-2.000000e+01,0.000000e+00
1.540000e+02,-2.000000e+01,0.000000e+00
1.550000e+02,-2.000000e+01,0.000000e+00
1.560000e+02,-2.000000e+01,0.000000e+00
1.570000e+02,-9.999777e+01,0.000000e+00
1.580000e+02,-9.999822e+01,0.000000e+00
1.590000e+02,-9.999895e+01,0.000000e+00
1.600000e+02,-9.999898e+01,0.000000e+00
1.610000e+02,-3.719404e+01,0.000000e+00
1.620000e+02,-3.712062e+01,0.000000e+00
1.630000e+02,-3.612059e+01,0.000000e+00
1.640000e+02,-3.585726e+01,0.000000e+00
1.650000e+02,-3.490184e+01,0.000000e+00
1.660000e+02,-3.356174e+01,0.000000e+00
1.670000e+02,-2.990067e+01,0.000000e+00
1.680000e+02,-2.746017e+01,4.560785e+00
1.690000e+02,-2.746017e+01,-4.560785e+00
1.700000e+02,-2.243766e+01,0.000000e+00
1.710000e+02,-1.460816e+01,0.000000e+00
1.720000e+02,-1.446006e+01,0.000000e+00
1.730000e+02,-1.423809e+01,0.000000e+00
1.740000e+02,-1.424724e+01,0.000000e+00
1.750000e+02,-1.011017e+01,0.000000e+00
1.760000e+02,-1.009661e+01,0.000000e+00
1.770000e+02,-1.006989e+01,0.000000e+00
1.780000e+02,-1.007045e+01,0.000000e+00
1.790000e+02,-4.975247e-01,6.925467e+00
1.800000e+02,-4.975247e-01,-6.925467e+00
1.810000e+02,-4.915694e-01,6.866342e+00
1.820000e+02,-4.915694e-01,-6.866342e+00
1.830000e+02,-4.944927e-01,6.870839e+00
1.840000e+02,-4.944927e-01,-6.870839e+00
1.850000e+02,-1.350744e+00,4.465124e+00
1.860000e+02,-1.350744e+00,-4.465124e+00
1.870000e+02,-5.551990e-02,3.720665e+00
1.880000e+02,-5.551990e-02,-3.720665e+00
1.890000e+02,-3.780064e+00,1.757862e+00
1.900000e+02,-3.780064e+00,-1.757862e+00
1.910000e+02,-4.444185e+00,0.000000e+00
1.920000e+02,-4.466537e+00,0.000000e+00
1.930000e+02,-5.143634e-01,2.217511e+00
1.940000e+02,-5.143634e-01,-2.217511e+00
1.950000e+02,-3.350949e+00,0.000000e+00
1.960000e+02,-2.830440e+00,4.314389e-01
1.970000e+02,-2.830440e+00,-4.314389e-01
1.980000e+02,-3.091990e+00,0.000000e+00
1.990000e+02,-2.973802e+00,0.000000e+00
2.000000e+02,-7.576641e-01,1.862580e+00
2.010000e+02,-7.576641e-01,-1.862580e+00
2.020000e+02,-2.829748e+00,0.000000e+00
2.030000e+02,-9.927638e-01,1.628655e+00
2.040000e+02,-9.927638e-01,-1.628655e+00
2.050000e+02,-2.754589e+00,0.000000e+00
2.060000e+02,-1.944419e+00,2.659686e-01
2.070000e+02,-1.944419e+00,-2.659686e-01
2.080000e+02,-5.719709e-01,1.016002e+00
2.090000e+02,-5.719709e-01,-1.016002e+00
2.100000e+02,-1.998219e+00,0.000000e+00
2.110000e+02,-2.001699e+00,0.000000e+00
2.120000e+02,-1.686577e+00,0.000000e+00
2.130000e+02,-1.591330e+00,0.000000e+00
2.140000e+02,-2.491747e-01,6.450025e-01
2.150000e+02,-2.491747e-01,-6.450025e-01
2.160000e+02,-9.843036e-01,0.000000e+00
2.170000e+02,-6.639935e-01,0.000000e+00
2.180000e+02,-6.119307e-01,0.000000e+00
2.190000e+02,-5.692733e-01,0.000000e+00
2.200000e+02,-3.729347e-01,4.505147e-01
2.210000e+02,-3.729347e-01,-4.505147e-01
2.220000e+02,-3.829206e-01,4.506234e-01
2.230000e+02,-3.829206e-01,-4.506234e-01
2.240000e+02,6.338622e-06,0.000000e+00
2.250000e+02,-1.962087e-01,0.000000e+00
2.260000e+02,-1.986024e-01,0.000000e+00
2.270000e+02,-1.986294e-01,0.000000e+00
2.280000e+02,-2.000000e+01,0.000000e+00
2.290000e+02,-2.000000e+01,0.000000e+00
2.300000e+02,-2.000000e+01,0.000000e+00
2.310000e+02,-2.000000e+01,0.000000e+00
2.320000e+02,-2.000000e+01,0.000000e+00
2.330000e+02,-2.000000e+01,0.000000e+00
2.340000e+02,-2.000000e+01,0.000000e+00
2.350000e+02,-9.999777e+01,0.000000e+00
2.360000e+02,-9.999822e+01,0.000000e+00
2.370000e+02,-9.999895e+01,0.000000e+00
2.380000e+02,-9.999898e+01,0.000000e+00
2.390000e+02,-3.585726e+01,0.000000e+00
2.400000e+02,-3.612059e+01,0.000000e+00
2.410000e+02,-3.719404e+01,0.000000e+00
2.420000e+02,-3.712062e+01,0.000000e+00
2.430000e+02,-3.490184e+01,0.000000e+00
2.440000e+02,-3.356174e+01,0.000000e+00
2.450000e+02,-2.746029e+01,4.560805e+00
2.460000e+02,-2.746029e+01,-4.560805e+00
2.470000e+02,-2.990059e+01,0.000000e+00
2.480000e+02,-2.243766e+01,0.000000e+00
2.490000e+02,-1.460818e+01,0.000000e+00
2.500000e+02,-1.446009e+01,0.000000e+00
2.510000e+02,-1.423809e+01,0.000000e+00
2.520000e+02,-1.424724e+01,0.000000e+00
2.530000e+02,-4.974747e-01,6.925573e+00
2.540000e+02,-4.974747e-01,-6.925573e+00
2.550000e+02,-1.011017e+01,0.000000e+00
2.560000e+02,-1.009661e+01,0.000000e+00
2.570000e+02,-1.006989e+01,0.000000e+00
2.580000e+02,-1.007045e+01,0.000000e+00
2.590000e+02,-4.914912e-01,6.866346e+00
2.600000e+02,-4.914912e-01,-6.866346e+00
2.610000e+02,-4.945109e-01,6.870864e+00
2.620000e+02,-4.945109e-01,-6.870864e+00
2.630000e+02,-1.339425e+00,4.437836e+00
2.640000e+02,-1.339425e+00,-4.437836e+00
2.650000e+02,-8.503521e-02,3.723008e+00
2.660000e+02,-8.503521e-02,-3.723008e+00
2.670000e+02,-3.716091e+00,1.701398e+00
2.680000e+02,-3.716091e+00,-1.701398e+00
2.690000e+02,-4.443748e+00,0.000000e+00
2.700000e+02,-4.459203e+00,0.000000e+00
2.710000e+02,-5.210318e-01,2.213828e+00
2.720000e+02,-5.210318e-01,-2.213828e+00
2.730000e+02,-3.354671e+00,0.000000e+00
2.740000e+02,-3.046575e+00,6.163088e-01
2.750000e+02,-3.046575e+00,-6.163088e-01
2.760000e+02,-2.896306e+00,1.750477e-01
2.770000e+02,-2.896306e+00,-1.750477e-01
2.780000e+02,-2.824304e+00,0.000000e+00
2.790000e+02,-7.632219e-01,1.892936e+00
2.800000e+02,-7.632219e-01,-1.892936e+00
2.810000e+02,-2.754546e+00,0.000000e+00
2.820000e+02,-9.599550e-01,1.587389e+00
2.830000e+02,-9.599550e-01,-1.587389e+00
2.840000e+02,-1.932496e+00,2.816042e-01
2.850000e+02,-1.932496e+00,-2.816042e-01
2.860000e+02,-2.001699e+00,0.000000e+00
2.870000e+02,-5.851202e-01,1.024054e+00
2.880000e+02,-5.851202e-01,-1.024054e+00
2.890000e+02,-1.998219e+00,0.000000e+00
2.900000e+02,-1.642311e+00,0.000000e+00
2.910000e+02,-1.591329e+00,0.000000e+00
2.920000e+02,-2.491746e-01,6.450027e-01
2.930000e+02,-2.491746e-01,-6.450027e-01
2.940000e+02,-1.026530e+00,0.000000e+00
2.950000e+02,-5.678725e-01,0.000000e+00
2.960000e+02,-6.303284e-01,2.568667e-02
2.970000e+02,-6.303284e-01,-2.568667e-02
2.980000e+02,-3.726438e-01,4.502248e-01
2.990000e+02,-3.726438e-01,-4.502248e-01
3.000000e+02,-3.829220e-01,4.508765e-01
3.010000e+02,-3.829220e-01,-4.508765e-01
3.020000e+02,6.338622e-06,0.000000e+00
3.030000e+02,-1.962089e-01,0.000000e+00
3.040000e+02,-1.986024e-01,0.000000e+00
3.050000e+02,-1.986294e-01,0.000000e+00
3.060000e+02,-2.000000e+01,0.000000e+00
3.070000e+02,-2.000000e+01,0.000000e+00
3.080000e+02,-2.000000e+01,0.000000e+00
3.090000e+02,-2.000000e+01,0.000000e+00
3.100000e+02,-2.000000e+01,0.000000e+00
3.110000e+02,-2.000000e+01,0.000000e+00
3.120000e+02,-2.000000e+01,0.000000e+00
3.130000e+02,-9.999777e+01,0.000000e+00
3.140000e+02,-9.999822e+01,0.000000e+00
3.150000e+02,-9.999895e+01,0.000000e+00
3.160000e+02,-9.999898e+01,0.000000e+00
3.170000e+02,-3.585726e+01,0.000000e+00
3.180000e+02,-3.612058e+01,0.000000e+00
3.190000e+02,-3.719404e+01,0.000000e+00
3.200000e+02,-3.712062e+01,0.000000e+00
3.210000e+02,-3.490185e+01,0.000000e+00
3.220000e+02,-3.356175e+01,0.000000e+00
3.230000e+02,-2.746041e+01,4.560825e+00
3.240000e+02,-2.746041e+01,-4.560825e+00
3.250000e+02,-2.990051e+01,0.000000e+00
3.260000e+02,-2.243766e+01,0.000000e+00
3.270000e+02,-1.460819e+01,0.000000e+00
3.280000e+02,-1.446012e+01,0.000000e+00
3.290000e+02,-1.423809e+01,0.000000e+00
3.300000e+02,-1.424724e+01,0.000000e+00
3.310000e+02,-4.974243e-01,6.925679e+00
3.320000e+02,-4.974243e-01,-6.925679e+00
3.330000e+02,-1.011017e+01,0.000000e+00
3.340000e+02,-1.009661e+01,0.000000e+00
3.350000e+02,-1.006989e+01,0.000000e+00
3.360000e+02,-1.007045e+01,0.000000e+00
3.370000e+02,-4.914141e-01,6.866350e+00
3.380000e+02,-4.914141e-01,-6.866350e+00
3.390000e+02,-4.945282e-01,6.870889e+00
3.400000e+02,-4.945282e-01,-6.870889e+00
3.410000e+02,-1.327051e+00,4.408818e+00
3.420000e+02,-1.327051e+00,-4.408818e+00
3.430000e+02,-1.163227e-01,3.726086e+00
3.440000e+02,-1.163227e-01,-3.726086e+00
3.450000e+02,-4.442610e+00,0.000000e+00
3.460000e+02,-4.452527e+00,0.000000e+00
3.470000e+02,-3.632927e+00,1.627034e+00
3.480000e+02,-3.632927e+00,-1.627034e+00
3.490000e+02,-3.355683e+00,0.000000e+00
3.500000e+02,-3.174313e+00,8.310288e-01
3.510000e+02,-3.174313e+00,-8.310288e-01
3.520000e+02,-5.287600e-01,2.209585e+00
3.530000e+02,-5.287600e-01,-2.209585e+00
3.540000e+02,-2.860862e+00,1.710340e-01
3.550000e+02,-2.860862e+00,-1.710340e-01
3.560000e+02,-7.616009e-01,1.924377e+00
3.570000e+02,-7.616009e-01,-1.924377e+00
3.580000e+02,-2.822446e+00,0.000000e+00
3.590000e+02,-9.299361e-01,1.545810e+00
3.600000e+02,-9.299361e-01,-1.545810e+00
3.610000e+02,-2.754524e+00,0.000000e+00
3.620000e+02,-1.923975e+00,2.917314e-01
3.630000e+02,-1.923975e+00,-2.917314e-01
3.640000e+02,-6.000395e-01,1.032333e+00
3.650000e+02,-6.000395e-01,-1.032333e+00
3.660000e+02,-1.998219e+00,0.000000e+00
3.670000e+02,-2.001699e+00,0.000000e+00
3.680000e+02,-1.601842e+00,0.000000e+00
3.690000e+02,-1.591319e+00,0.000000e+00
3.700000e+02,-2.491745e-01,6.450029e-01
3.710000e+02,-2.491745e-01,-6.450029e-01
3.720000e+02,-1.069077e+00,0.000000e+00
3.730000e+02,-5.667871e-01,0.000000e+00
3.740000e+02,-6.239360e-01,4.103070e-02
3.750000e+02,-6.239360e-01,-4.103070e-02
3.760000e+02,-3.829338e-01,4.511112e-01
3.770000e+02,-3.829338e-01,-4.511112e-01
3.780000e+02,-3.723465e-01,4.499518e-01
3.790000e+02,-3.723465e-01,-4.499518e-01
3.800000e+02,6.338622e-06,0.000000e+00
3.810000e+02,-1.962090e-01,0.000000e+00
3.820000e+02,-1.986025e-01,0.000000e+00
3.830000e+02,-1.986294e-01,0.000000e+00
3.840000e+02,-2.000000e+01,0.000000e+00
3.850000e+02,-2.000000e+01,0.000000e+00
3.860000e+02,-2.000000e+01,0.000000e+00
3.870000e+02,-2.000000e+01,0.000000e+00
3.880000e+02,-2.000000e+01,0.000000e+00
3.890000e+02,-2.000000e+01,0.000000e+00
3.900000e+02,-2.000000e+01,0.000000e+00
3.910000e+02,-9.999777e+01,0.000000e+00
3.920000e+02,-9.999822e+01,0.000000e+00
3.930000e+02,-9.999895e+01,0.000000e+00
3.940000e+02,-9.999898e+01,0.000000e+00
3.950000e+02,-3.585726e+01,0.000000e+00
3.960000e+02,-3.612058e+01,0.000000e+00
3.970000e+02,-3.719404e+01,0.000000e+00
3.980000e+02,-3.712062e+01,0.000000e+00
3.990000e+02,-3.490185e+01,0.000000e+00
4.000000e+02,-3.356175e+01,0.000000e+00
4.010000e+02,-2.746053e+01,4.560845e+00
4.020000e+02,-2.746053e+01,-4.560845e+00
4.030000e+02,-2.990043e+01,0.000000e+00
4.040000e+02,-2.243766e+01,0.000000e+00
4.050000e+02,-1.460820e+01,0.000000e+00
4.060000e+02,-1.446016e+01,0.000000e+00
4.070000e+02,-1.423809e+01,0.000000e+00
4.080000e+02,-1.424724e+01,0.000000e+00
4.090000e+02,-4.973735e-01,6.925784e+00
4.100000e+02,-4.973735e-01,-6.925784e+00
4.110000e+02,-1.011017e+01,0.000000e+00
4.120000e+02,-1.009660e+01,0.000000e+00
4.130000e+02,-1.007045e+01,0.000000e+00
4.140000e+02,-1.006989e+01,0.000000e+00
4.150000e+02,-4.913381e-01,6.866353e+00
4.160000e+02,-4.913381e-01,-6.866353e+00
4.170000e+02,-4.945445e-01,6.870914e+00
4.180000e+02,-4.945445e-01,-6.870914e+00
4.190000e+02,-1.313433e+00,4.377784e+00
4.200000e+02,-1.313433e+00,-4.377784e+00
4.210000e+02,-1.496499e-01,3.730090e+00
4.220000e+02,-1.496499e-01,-3.730090e+00
4.230000e+02,-4.439179e+00,0.000000e+00
4.240000e+02,-4.448124e+00,0.000000e+00
4.250000e+02,-3.491824e+00,1.514172e+00
4.260000e+02,-3.491824e+00,-1.514172e+00
4.270000e+02,-3.334902e+00,1.052870e+00
4.280000e+02,-3.334902e+00,-1.052870e+00
4.290000e+02,-3.356158e+00,0.000000e+00
4.300000e+02,-5.379064e-01,2.204589e+00
4.310000e+02,-5.379064e-01,-2.204589e+00
4.320000e+02,-7.544216e-01,1.955290e+00
4.330000e+02,-7.544216e-01,-1.955290e+00
4.340000e+02,-2.846997e+00,1.676126e-01
4.350000e+02,-2.846997e+00,-1.676126e-01
4.360000e+02,-2.821488e+00,0.000000e+00
4.370000e+02,-2.754511e+00,0.000000e+00
4.380000e+02,-9.001262e-01,1.506097e+00
4.390000e+02,-9.001262e-01,-1.506097e+00
4.400000e+02,-2.001699e+00,0.000000e+00
4.410000e+02,-1.917434e+00,2.989772e-01
4.420000e+02,-1.917434e+00,-2.989772e-01
4.430000e+02,-1.998219e+00,0.000000e+00
4.440000e+02,-6.172798e-01,1.040706e+00
4.450000e+02,-6.172798e-01,-1.040706e+00
4.460000e+02,-1.591336e+00,0.000000e+00
4.470000e+02,-1.561323e+00,0.000000e+00
4.480000e+02,-2.491744e-01,6.450031e-01
4.490000e+02,-2.491744e-01,-6.450031e-01
4.500000e+02,-1.114075e+00,0.000000e+00
4.510000e+02,-6.183912e-01,5.002585e-02
4.520000e+02,-6.183912e-01,-5.002585e-02
4.530000e+02,-3.829529e-01,4.513285e-01
4.540000e+02,-3.829529e-01,-4.513285e-01
4.550000e+02,-3.720459e-01,4.496950e-01
4.560000e+02,-3.720459e-01,-4.496950e-01
4.570000e+02,-5.658985e-01,0.000000e+00
4.580000e+02,6.338622e-06,0.000000e+00
4.590000e+02,-1.962092e-01,0.000000e+00
4.600000e+02,-1.986025e-01,0.000000e+00
4.610000e+02,-1.986294e-01,0.000000e+00
4.620000e+02,-2.000000e+01,0.000000e+00
4.630000e+02,-2.000000e+01,0.000000e+00
4.640000e+02,-2.000000e+01,0.000000e+00
4.650000e+02,-2.000000e+01,0.000000e+00
4.660000e+02,-2.000000e+01,0.000000e+00
4.670000e+02,-2.000000e+01,0.000000e+00
4.680000e+02,-2.000000e+01,0.000000e+00
4.690000e+02,-9.999777e+01,0.000000e+00
4.700000e+02,-9.999822e+01,0.000000e+00
4.710000e+02,-9.999895e+01,0.000000e+00
4.720000e+02,-9.999898e+01,0.000000e+00
4.730000e+02,-3.585726e+01,0.000000e+00
4.740000e+02,-3.612058e+01,0.000000e+00
4.750000e+02,-3.719404e+01,0.000000e+00
4.760000e+02,-3.712062e+01,0.000000e+00
4.770000e+02,-3.490186e+01,0.000000e+00
4.780000e+02,-3.356176e+01,0.000000e+00
4.790000e+02,-2.746065e+01,4.560865e+00
4.800000e+02,-2.746065e+01,-4.560865e+00
4.810000e+02,-2.990035e+01,0.000000e+00
4.820000e+02,-2.243766e+01,0.000000e+00
4.830000e+02,-1.460822e+01,0.000000e+00
4.840000e+02,-1.446019e+01,0.000000e+00
4.850000e+02,-1.423809e+01,0.000000e+00
4.860000e+02,-1.424724e+01,0.000000e+00
4.870000e+02,-4.973224e-01,6.925889e+00
4.880000e+02,-4.973224e-01,-6.925889e+00
4.890000e+02,-1.011017e+01,0.000000e+00
4.900000e+02,-1.009660e+01,0.000000e+00
4.910000e+02,-1.007045e+01,0.000000e+00
4.920000e+02,-1.006989e+01,0.000000e+00
4.930000e+02,-4.912631e-01,6.866357e+00
4.940000e+02,-4.912631e-01,-6.866357e+00
4.950000e+02,-4.945601e-01,6.870939e+00
4.960000e+02,-4.945601e-01,-6.870939e+00
4.970000e+02,-1.298331e+00,4.344360e+00
4.980000e+02,-1.298331e+00,-4.344360e+00
4.990000e+02,-1.853522e-01,3.735279e+00
5.000000e+02,-1.853522e-01,-3.735279e+00
5.010000e+02,-4.432947e+00,0.000000e+00
5.020000e+02,-4.446523e+00,0.000000e+00
5.030000e+02,-3.636786e+00,1.110963e+00
5.040000e+02,-3.636786e+00,-1.110963e+00
5.050000e+02,-3.200889e+00,1.548312e+00
5.060000e+02,-3.200889e+00,-1.548312e+00
5.070000e+02,-3.356435e+00,0.000000e+00
5.080000e+02,-5.490678e-01,2.198515e+00
5.090000e+02,-5.490678e-01,-2.198515e+00
5.100000e+02,-7.426406e-01,1.985821e+00
5.110000e+02,-7.426406e-01,-1.985821e+00
5.120000e+02,-2.839477e+00,1.653595e-01
5.130000e+02,-2.839477e+00,-1.653595e-01
5.140000e+02,-2.820901e+00,0.000000e+00
5.150000e+02,-2.754503e+00,0.000000e+00
5.160000e+02,-8.681349e-01,1.469034e+00
5.170000e+02,-8.681349e-01,-1.469034e+00
5.180000e+02,-2.001699e+00,0.000000e+00
5.190000e+02,-1.912186e+00,3.044805e-01
5.200000e+02,-1.912186e+00,-3.044805e-01
5.210000e+02,-1.998219e+00,0.000000e+00
5.220000e+02,-6.376585e-01,1.048805e+00
5.230000e+02,-6.376585e-01,-1.048805e+00
5.240000e+02,-1.591333e+00,0.000000e+00
5.250000e+02,-1.517099e+00,0.000000e+00
5.260000e+02,-1.164512e+00,0.000000e+00
5.270000e+02,-2.491743e-01,6.450033e-01
5.280000e+02,-2.491743e-01,-6.450033e-01
5.290000e+02,-6.134694e-01,5.636414e-02
5.300000e+02,-6.134694e-01,-5.636414e-02
5.310000e+02,-3.717443e-01,4.494530e-01
5.320000e+02,-3.717443e-01,-4.494530e-01
5.330000e+02,-3.829767e-01,4.515297e-01
5.340000e+02,-3.829767e-01,-4.515297e-01
5.350000e+02,-5.651456e-01,0.000000e+00
5.360000e+02,6.338622e-06,0.000000e+00
5.370000e+02,-1.962094e-01,0.000000e+00
5.380000e+02,-1.986025e-01,0.000000e+00
5.390000e+02,-1.986294e-01,0.000000e+00
5.400000e+02,-2.000000e+01,0.000000e+00
5.410000e+02,-2.000000e+01,0.000000e+00
5.420000e+02,-2.000000e+01,0.000000e+00
5.430000e+02,-2.000000e+01,0.000000e+00
5.440000e+02,-2.000000e+01,0.000000e+00
5.450000e+02,-2.000000e+01,0.000000e+00
5.460000e+02,-2.000000e+01,0.000000e+00
5.470000e+02,-9.999777e+01,0.000000e+00
5.480000e+02,-9.999822e+01,0.000000e+00
5.490000e+02,-9.999895e+01,0.000000e+00
5.500000e+02,-9.999898e+01,0.000000e+00
5.510000e+02,-3.585727e+01,0.000000e+00
5.520000e+02,-3.612057e+01,0.000000e+00
5.530000e+02,-3.719404e+01,0.000000e+00
5.540000e+02,-3.712062e+01,0.000000e+00
5.550000e+02,-3.490186e+01,0.000000e+00
