k,mag,ang,re,im
1.000000e+00,9.999776e+01,1.800000e+02,-9.999776e+01,0.000000e+00
2.000000e+00,9.999811e+01,1.800000e+02,-9.999811e+01,0.000000e+00
3.000000e+00,9.999891e+01,1.800000e+02,-9.999891e+01,0.000000e+00
4.000000e+00,9.999893e+01,1.800000e+02,-9.999893e+01,0.000000e+00
5.000000e+00,3.719050e+01,1.800000e+02,-3.719050e+01,0.000000e+00
6.000000e+00,3.713361e+01,1.800000e+02,-3.713361e+01,0.000000e+00
7.000000e+00,3.613631e+01,1.800000e+02,-3.613631e+01,0.000000e+00
8.000000e+00,3.598896e+01,1.800000e+02,-3.598896e+01,0.000000e+00
9.000000e+00,3.472663e+01,1.800000e+02,-3.472663e+01,0.000000e+00
1.000000e+01,3.375811e+01,1.800000e+02,-3.375811e+01,0.000000e+00
1.100000e+01,2.901163e+01,1.800000e+02,-2.901163e+01,0.000000e+00
1.200000e+01,3.001548e+01,1.800000e+02,-3.001548e+01,0.000000e+00
1.300000e+01,1.468203e+01,1.800000e+02,-1.468203e+01,0.000000e+00
1.400000e+01,1.454156e+01,1.800000e+02,-1.454156e+01,0.000000e+00
1.500000e+01,1.425179e+01,1.800000e+02,-1.425179e+01,0.000000e+00
1.600000e+01,1.425688e+01,1.800000e+02,-1.425688e+01,0.000000e+00
1.700000e+01,6.859527e+00,9.427567e+01,-5.114133e-01,6.840436e+00
1.800000e+01,6.859527e+00,-9.427567e+01,-5.114133e-01,-6.840436e+00
1.900000e+01,6.901639e+00,9.430956e+01,-5.186248e-01,6.882125e+00
2.000000e+01,6.901639e+00,-9.430956e+01,-5.186248e-01,-6.882125e+00
2.100000e+01,1.010015e+01,1.800000e+02,-1.010015e+01,0.000000e+00
2.200000e+01,1.007029e+01,1.800000e+02,-1.007029e+01,0.000000e+00
2.300000e+01,1.006987e+01,1.800000e+02,-1.006987e+01,0.000000e+00
2.400000e+01,1.011017e+01,1.800000e+02,-1.011017e+01,0.000000e+00
2.500000e+01,3.086159e+00,9.053132e+01,-2.861839e-02,3.086027e+00
2.600000e+01,3.086159e+00,-9.053132e+01,-2.861839e-02,-3.086027e+00
2.700000e+01,4.411411e+00,1.800000e+02,-4.411411e+00,0.000000e+00
2.800000e+01,4.387674e+00,1.800000e+02,-4.387674e+00,0.000000e+00
2.900000e+01,2.126481e+00,1.066964e+02,-6.109402e-01,2.036829e+00
3.000000e+01,2.126481e+00,-1.066964e+02,-6.109402e-01,-2.036829e+00
3.100000e+01,2.250012e+00,1.156550e+02,-9.741464e-01,2.028200e+00
3.200000e+01,2.250012e+00,-1.156550e+02,-9.741464e-01,-2.028200e+00
3.300000e+01,3.489400e+00,1.800000e+02,-3.489400e+00,0.000000e+00
3.400000e+01,3.392995e+00,1.800000e+02,-3.392995e+00,0.000000e+00
3.500000e+01,2.714478e+00,1.800000e+02,-2.714478e+00,0.000000e+00
3.600000e+01,2.743157e+00,1.800000e+02,-2.743157e+00,0.000000e+00
3.700000e+01,1.895198e+00,1.800000e+02,-1.895198e+00,0.000000e+00
3.800000e+01,2.004001e+00,1.800000e+02,-2.004001e+00,0.000000e+00
3.900000e+01,2.002678e+00,1.800000e+02,-2.002678e+00,0.000000e+00
4.000000e+01,1.591329e+00,1.800000e+02,-1.591329e+00,0.000000e+00
4.100000e+01,6.914580e-01,1.111224e+02,-2.491745e-01,6.450010e-01
4.200000e+01,6.914580e-01,-1.111224e+02,-2.491745e-01,-6.450010e-01
4.300000e+01,8.807712e-06,0.000000e+00,8.807712e-06,0.000000e+00
4.400000e+01,6.185323e-01,1.327898e+02,-4.201759e-01,4.539101e-01
4.500000e+01,6.185323e-01,-1.327898e+02,-4.201759e-01,-4.539101e-01
4.600000e+01,6.038920e-01,1.318191e+02,-4.026638e-01,4.500527e-01
4.700000e+01,6.038920e-01,-1.318191e+02,-4.026638e-01,-4.500527e-01
4.800000e+01,6.797858e-01,1.800000e+02,-6.797858e-01,0.000000e+00
4.900000e+01,5.513786e-01,1.800000e+02,-5.513786e-01,0.000000e+00
5.000000e+01,1.951269e-01,1.800000e+02,-1.951269e-01,0.000000e+00
5.100000e+01,1.985469e-01,1.800000e+02,-1.985469e-01,0.000000e+00
5.200000e+01,1.985667e-01,1.800000e+02,-1.985667e-01,0.000000e+00
5.300000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
5.400000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
5.500000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
5.600000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
5.700000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
