k,mag,ang,re,im
1.000000e+00,2.000000e-01,1.800000e+02,-2.000000e-01,0.000000e+00
2.000000e+00,1.132536e+01,9.298473e+01,-5.897095e-01,1.131000e+01
3.000000e+00,1.132536e+01,-9.298473e+01,-5.897095e-01,-1.131000e+01
4.000000e+00,1.606148e+00,1.800000e+02,-1.606148e+00,0.000000e+00
5.000000e+00,1.010130e+01,1.600230e+02,-9.493500e+00,3.451035e+00
6.000000e+00,1.010130e+01,-1.600230e+02,-9.493500e+00,-3.451035e+00
7.000000e+00,3.024823e+01,1.800000e+02,-3.024823e+01,0.000000e+00
8.000000e+00,5.615999e+01,1.734952e+02,-5.579845e+01,6.362119e+00
9.000000e+00,5.615999e+01,-1.734952e+02,-5.579845e+01,-6.362119e+00
1.000000e+01,1.000000e+02,1.800000e+02,-1.000000e+02,0.000000e+00
1.100000e+01,1.000000e+02,1.800000e+02,-1.000000e+02,0.000000e+00
1.200000e+01,2.000910e-01,1.800000e+02,-2.000910e-01,0.000000e+00
1.300000e+01,1.135827e+01,9.337199e+01,-6.680749e-01,1.133861e+01
1.400000e+01,1.135827e+01,-9.337199e+01,-6.680749e-01,-1.133861e+01
1.500000e+01,1.603356e+00,1.800000e+02,-1.603356e+00,0.000000e+00
1.600000e+01,1.009867e+01,1.599331e+02,-9.485610e+00,3.465027e+00
1.700000e+01,1.009867e+01,-1.599331e+02,-9.485610e+00,-3.465027e+00
1.800000e+01,3.023234e+01,1.800000e+02,-3.023234e+01,0.000000e+00
1.900000e+01,5.597841e+01,1.733213e+02,-5.559853e+01,6.510409e+00
2.000000e+01,5.597841e+01,-1.733213e+02,-5.559853e+01,-6.510409e+00
2.100000e+01,1.001503e+02,1.791310e+02,-1.001387e+02,1.518904e+00
2.200000e+01,1.001503e+02,-1.791310e+02,-1.001387e+02,-1.518904e+00
2.300000e+01,2.001823e-01,1.800000e+02,-2.001823e-01,0.000000e+00
2.400000e+01,1.139164e+01,9.376029e+01,-7.470897e-01,1.136712e+01
2.500000e+01,1.139164e+01,-9.376029e+01,-7.470897e-01,-1.136712e+01
2.600000e+01,1.600560e+00,1.800000e+02,-1.600560e+00,0.000000e+00
