k1,mag1,ang1,re1,im1,k2,mag2,ang2,re2,im2
5.400000e+01,1.002615e+02,1.788410e+02,-1.002410e+02,2.028006e+00,5.400000e+01,1.005821e+02,1.783113e+02,-1.005384e+02,2.964130e+00
5.500000e+01,1.002615e+02,-1.788410e+02,-1.002410e+02,-2.028006e+00,5.500000e+01,1.005821e+02,-1.783113e+02,-1.005384e+02,-2.964130e+00
5.600000e+01,7.634439e+00,8.758461e+01,3.217455e-01,7.627656e+00,5.600000e+01,2.004570e-01,1.800000e+02,-2.004570e-01,0.000000e+00
5.700000e+01,7.634439e+00,-8.758461e+01,3.217455e-01,-7.627656e+00,5.700000e+01,1.149464e+01,9.493170e+01,-9.881725e-01,1.145208e+01
5.800000e+01,2.001302e-01,1.800000e+02,-2.001302e-01,0.000000e+00,5.800000e+01,1.149464e+01,-9.493170e+01,-9.881725e-01,-1.145208e+01
5.900000e+01,1.849906e+00,1.800000e+02,-1.849906e+00,0.000000e+00,5.900000e+01,1.592147e+00,1.800000e+02,-1.592147e+00,0.000000e+00
6.000000e+01,1.460355e+01,1.137312e+02,-5.877136e+00,1.336873e+01,6.000000e+01,1.008698e+01,1.595612e+02,-9.451959e+00,3.522448e+00
6.100000e+01,1.460355e+01,-1.137312e+02,-5.877136e+00,-1.336873e+01,6.100000e+01,1.008698e+01,-1.595612e+02,-9.451959e+00,-3.522448e+00
6.200000e+01,2.226153e+01,1.800000e+02,-2.226153e+01,0.000000e+00,6.200000e+01,3.016532e+01,1.800000e+02,-3.016532e+01,0.000000e+00
6.300000e+01,5.554150e+01,1.677534e+02,-5.427758e+01,1.178143e+01,6.300000e+01,5.526937e+01,1.727147e+02,-5.482318e+01,7.008743e+00
6.400000e+01,5.554150e+01,-1.677534e+02,-5.427758e+01,-1.178143e+01,6.400000e+01,5.526937e+01,-1.727147e+02,-5.482318e+01,-7.008743e+00
6.500000e+01,1.003255e+02,1.787094e+02,-1.003000e+02,2.259741e+00,6.500000e+01,1.007203e+02,1.781293e+02,-1.006666e+02,3.288005e+00
6.600000e+01,1.003255e+02,-1.787094e+02,-1.003000e+02,-2.259741e+00,6.600000e+01,1.007203e+02,-1.781293e+02,-1.006666e+02,-3.288005e+00
6.700000e+01,7.616359e+00,8.779990e+01,2.923889e-01,7.610745e+00,6.700000e+01,2.005489e-01,1.800000e+02,-2.005489e-01,0.000000e+00
6.800000e+01,7.616359e+00,-8.779990e+01,2.923889e-01,-7.610745e+00,6.800000e+01,1.152998e+01,9.532444e+01,-1.069929e+00,1.148023e+01
6.900000e+01,2.001563e-01,1.800000e+02,-2.001563e-01,0.000000e+00,6.900000e+01,1.152998e+01,-9.532444e+01,-1.069929e+00,-1.148023e+01
7.000000e+01,1.849786e+00,1.800000e+02,-1.849786e+00,0.000000e+00,7.000000e+01,1.589334e+00,1.800000e+02,-1.589334e+00,0.000000e+00
7.100000e+01,1.464906e+01,1.136388e+02,-5.873831e+00,1.341987e+01,7.100000e+01,1.008373e+01,1.594650e+02,-9.442988e+00,3.537173e+00
7.200000e+01,1.464906e+01,-1.136388e+02,-5.873831e+00,-1.341987e+01,7.200000e+01,1.008373e+01,-1.594650e+02,-9.442988e+00,-3.537173e+00
7.300000e+01,2.226319e+01,1.800000e+02,-2.226319e+01,0.000000e+00,7.300000e+01,3.014763e+01,1.800000e+02,-3.014763e+01,0.000000e+00
7.400000e+01,5.546142e+01,1.677184e+02,-5.419213e+01,1.179753e+01,7.400000e+01,5.509587e+01,1.725820e+02,-5.463475e+01,7.113265e+00
7.500000e+01,5.546142e+01,-1.677184e+02,-5.419213e+01,-1.179753e+01,7.500000e+01,5.509587e+01,-1.725820e+02,-5.463475e+01,-7.113265e+00
7.600000e+01,1.003890e+02,1.785918e+02,-1.003586e+02,2.467142e+00,7.600000e+01,1.008558e+02,1.779692e+02,-1.007924e+02,3.574085e+00
7.700000e+01,1.003890e+02,-1.785918e+02,-1.003586e+02,-2.467142e+00,7.700000e+01,1.008558e+02,-1.779692e+02,-1.007924e+02,-3.574085e+00
7.800000e+01,7.598195e+00,8.801321e+01,2.634222e-01,7.593627e+00,7.800000e+01,2.006410e-01,1.800000e+02,-2.006410e-01,0.000000e+00
7.900000e+01,7.598195e+00,-8.801321e+01,2.634222e-01,-7.593627e+00,7.900000e+01,1.156585e+01,9.571838e+01,-1.152409e+00,1.150830e+01
8.000000e+01,2.001824e-01,1.800000e+02,-2.001824e-01,0.000000e+00,8.000000e+01,1.156585e+01,-9.571838e+01,-1.152409e+00,-1.150830e+01
8.100000e+01,1.849666e+00,1.800000e+02,-1.849666e+00,0.000000e+00,8.100000e+01,1.586518e+00,1.800000e+02,-1.586518e+00,0.000000e+00
8.200000e+01,1.469498e+01,1.135482e+02,-5.870955e+00,1.347124e+01,8.200000e+01,1.008034e+01,1.593674e+02,-9.433776e+00,3.552046e+00
8.300000e+01,1.469498e+01,-1.135482e+02,-5.870955e+00,-1.347124e+01,8.300000e+01,1.008034e+01,-1.593674e+02,-9.433776e+00,-3.552046e+00
8.400000e+01,2.226487e+01,1.800000e+02,-2.226487e+01,0.000000e+00,8.400000e+01,3.012955e+01,1.800000e+02,-3.012955e+01,0.000000e+00
8.500000e+01,5.538163e+01,1.676840e+02,-5.410709e+01,1.181306e+01,8.500000e+01,5.492367e+01,1.724559e+02,-5.444826e+01,7.210892e+00
8.600000e+01,5.538163e+01,-1.676840e+02,-5.410709e+01,-1.181306e+01,8.600000e+01,5.492367e+01,-1.724559e+02,-5.444826e+01,-7.210892e+00
8.700000e+01,1.004519e+02,1.784849e+02,-1.004168e+02,2.655968e+00,8.700000e+01,1.009888e+02,1.778258e+02,-1.009161e+02,3.831232e+00
8.800000e+01,1.004519e+02,-1.784849e+02,-1.004168e+02,-2.655968e+00,8.800000e+01,1.009888e+02,-1.778258e+02,-1.009161e+02,-3.831232e+00
8.900000e+01,7.579954e+00,8.822454e+01,2.348471e-01,7.576316e+00,8.900000e+01,2.007332e-01,1.800000e+02,-2.007332e-01,0.000000e+00
9.000000e+01,7.579954e+00,-8.822454e+01,2.348471e-01,-7.576316e+00,9.000000e+01,1.160227e+01,9.611353e+01,-1.235629e+00,1.153629e+01
9.100000e+01,2.002085e-01,1.800000e+02,-2.002085e-01,0.000000e+00,9.100000e+01,1.160227e+01,-9.611353e+01,-1.235629e+00,-1.153629e+01
9.200000e+01,1.849546e+00,1.800000e+02,-1.849546e+00,0.000000e+00,9.200000e+01,1.583698e+00,1.800000e+02,-1.583698e+00,0.000000e+00
9.300000e+01,1.474132e+01,1.134594e+02,-5.868508e+00,1.352283e+01,9.300000e+01,1.007679e+01,1.592685e+02,-9.424317e+00,3.567069e+00
9.400000e+01,1.474132e+01,-1.134594e+02,-5.868508e+00,-1.352283e+01,9.400000e+01,1.007679e+01,-1.592685e+02,-9.424317e+00,-3.567069e+00
9.500000e+01,2.226655e+01,1.800000e+02,-2.226655e+01,0.000000e+00,9.500000e+01,3.011107e+01,1.800000e+02,-3.011107e+01,0.000000e+00
9.600000e+01,5.530213e+01,1.676502e+02,-5.402243e+01,1.182804e+01,9.600000e+01,5.475270e+01,1.723359e+02,-5.426359e+01,7.302068e+00
9.700000e+01,5.530213e+01,-1.676502e+02,-5.402243e+01,-1.182804e+01,9.700000e+01,5.475270e+01,-1.723359e+02,-5.426359e+01,-7.302068e+00
9.800000e+01,1.005144e+02,1.783866e+02,-1.004745e+02,2.829987e+00,9.800000e+01,1.011193e+02,1.776959e+02,-1.010376e+02,4.065278e+00
9.900000e+01,1.005144e+02,-1.783866e+02,-1.004745e+02,-2.829987e+00,9.900000e+01,1.011193e+02,-1.776959e+02,-1.010376e+02,-4.065278e+00
1.000000e+02,7.561647e+00,8.843387e+01,2.066648e-01,7.558822e+00,1.000000e+02,2.008257e-01,1.800000e+02,-2.008257e-01,0.000000e+00
1.010000e+02,7.561647e+00,-8.843387e+01,2.066648e-01,-7.558822e+00,1.010000e+02,1.163926e+01,9.650993e+01,-1.319606e+00,1.156421e+01
1.020000e+02,2.002347e-01,1.800000e+02,-2.002347e-01,0.000000e+00,1.020000e+02,1.163926e+01,-9.650993e+01,-1.319606e+00,-1.156421e+01
1.030000e+02,1.849425e+00,1.800000e+02,-1.849425e+00,0.000000e+00,1.030000e+02,1.580874e+00,1.800000e+02,-1.580874e+00,0.000000e+00
1.040000e+02,1.478804e+01,1.133724e+02,-5.866493e+00,1.357463e+01,1.040000e+02,1.007309e+01,1.591683e+02,-9.414601e+00,3.582241e+00
1.050000e+02,1.478804e+01,-1.133724e+02,-5.866493e+00,-1.357463e+01,1.050000e+02,1.007309e+01,-1.591683e+02,-9.414601e+00,-3.582241e+00
1.060000e+02,2.226824e+01,1.800000e+02,-2.226824e+01,0.000000e+00,1.060000e+02,3.009216e+01,1.800000e+02,-3.009216e+01,0.000000e+00
1.070000e+02,5.522290e+01,1.676168e+02,-5.393816e+01,1.184246e+01,1.070000e+02,5.458286e+01,1.722218e+02,-5.408067e+01,7.387183e+00
1.080000e+02,5.522290e+01,-1.676168e+02,-5.393816e+01,-1.184246e+01,1.080000e+02,5.458286e+01,-1.722218e+02,-5.408067e+01,-7.387183e+00
1.090000e+02,1.005764e+02,1.782954e+02,-1.005319e+02,2.991825e+00,1.090000e+02,1.012476e+02,1.775771e+02,-1.011570e+02,4.280311e+00
1.100000e+02,1.005764e+02,-1.782954e+02,-1.005319e+02,-2.991825e+00,1.100000e+02,1.012476e+02,-1.775771e+02,-1.011570e+02,-4.280311e+00
1.110000e+02,7.543279e+00,8.864120e+01,1.788760e-01,7.541158e+00,1.110000e+02,2.009183e-01,1.800000e+02,-2.009183e-01,0.000000e+00
1.120000e+02,7.543279e+00,-8.864120e+01,1.788760e-01,-7.541158e+00,1.120000e+02,1.167683e+01,9.690761e+01,-1.404357e+00,1.159207e+01
1.130000e+02,2.002608e-01,1.800000e+02,-2.002608e-01,0.000000e+00,1.130000e+02,1.167683e+01,-9.690761e+01,-1.404357e+00,-1.159207e+01
1.140000e+02,1.849304e+00,1.800000e+02,-1.849304e+00,0.000000e+00,1.140000e+02,1.578046e+00,1.800000e+02,-1.578046e+00,0.000000e+00
1.150000e+02,1.483516e+01,1.132871e+02,-5.864910e+00,1.362662e+01,1.150000e+02,1.006923e+01,1.590666e+02,-9.404619e+00,3.597564e+00
1.160000e+02,1.483516e+01,-1.132871e+02,-5.864910e+00,-1.362662e+01,1.160000e+02,1.006923e+01,-1.590666e+02,-9.404619e+00,-3.597564e+00
1.170000e+02,2.226993e+01,1.800000e+02,-2.226993e+01,0.000000e+00,1.170000e+02,3.007281e+01,1.800000e+02,-3.007281e+01,0.000000e+00
1.180000e+02,5.514394e+01,1.675841e+02,-5.385427e+01,1.185634e+01,1.180000e+02,5.441410e+01,1.721131e+02,-5.389939e+01,7.466585e+00
1.190000e+02,5.514394e+01,-1.675841e+02,-5.385427e+01,-1.185634e+01,1.190000e+02,5.441410e+01,-1.721131e+02,-5.389939e+01,-7.466585e+00
1.200000e+02,1.006378e+02,1.782101e+02,-1.005887e+02,3.143405e+00,1.200000e+02,1.013736e+02,1.774675e+02,-1.012746e+02,4.479333e+00
1.210000e+02,1.006378e+02,-1.782101e+02,-1.005887e+02,-3.143405e+00,1.210000e+02,1.013736e+02,-1.774675e+02,-1.012746e+02,-4.479333e+00
1.220000e+02,7.524860e+00,8.884652e+01,1.514807e-01,7.523335e+00,1.220000e+02,2.010111e-01,1.800000e+02,-2.010111e-01,0.000000e+00
1.230000e+02,7.524860e+00,-8.884652e+01,1.514807e-01,-7.523335e+00,1.230000e+02,1.171500e+01,9.730661e+01,-1.489901e+00,1.161987e+01
1.240000e+02,2.002869e-01,1.800000e+02,-2.002869e-01,0.000000e+00,1.240000e+02,1.171500e+01,-9.730661e+01,-1.489901e+00,-1.161987e+01
1.250000e+02,1.849184e+00,1.800000e+02,-1.849184e+00,0.000000e+00,1.250000e+02,1.575214e+00,1.800000e+02,-1.575214e+00,0.000000e+00
1.260000e+02,1.488265e+01,1.132036e+02,-5.863758e+00,1.367880e+01,1.260000e+02,1.006519e+01,1.589634e+02,-9.394360e+00,3.613037e+00
1.270000e+02,1.488265e+01,-1.132036e+02,-5.863758e+00,-1.367880e+01,1.270000e+02,1.006519e+01,-1.589634e+02,-9.394360e+00,-3.613037e+00
1.280000e+02,2.227163e+01,1.800000e+02,-2.227163e+01,0.000000e+00,1.280000e+02,3.005302e+01,1.800000e+02,-3.005302e+01,0.000000e+00
1.290000e+02,5.506525e+01,1.675518e+02,-5.377074e+01,1.186968e+01,1.290000e+02,5.424632e+01,1.720097e+02,-5.371967e+01,7.540582e+00
1.300000e+02,5.506525e+01,-1.675518e+02,-5.377074e+01,-1.186968e+01,1.300000e+02,5.424632e+01,-1.720097e+02,-5.371967e+01,-7.540582e+00
1.310000e+02,1.006989e+02,1.781299e+02,-1.006452e+02,3.286182e+00,1.310000e+02,1.014975e+02,1.773659e+02,-1.013903e+02,4.664631e+00
1.320000e+02,1.006989e+02,-1.781299e+02,-1.006452e+02,-3.286182e+00,1.320000e+02,1.014975e+02,-1.773659e+02,-1.013903e+02,-4.664631e+00
1.330000e+02,7.506398e+00,8.904982e+01,1.244787e-01,7.505366e+00,1.330000e+02,2.011041e-01,1.800000e+02,-2.011041e-01,0.000000e+00
1.340000e+02,7.506398e+00,-8.904982e+01,1.244787e-01,-7.505366e+00,1.340000e+02,1.572379e+00,1.800000e+02,-1.572379e+00,0.000000e+00
1.350000e+02,2.003131e-01,1.800000e+02,-2.003131e-01,0.000000e+00,1.350000e+02,1.175379e+01,9.770694e+01,-1.576256e+00,1.164761e+01
1.360000e+02,1.849062e+00,1.800000e+02,-1.849062e+00,0.000000e+00,1.360000e+02,1.175379e+01,-9.770694e+01,-1.576256e+00,-1.164761e+01
1.370000e+02,1.493050e+01,1.131219e+02,-5.863038e+00,1.373115e+01,1.370000e+02,1.006097e+01,1.588588e+02,-9.383816e+00,3.628660e+00
1.380000e+02,1.493050e+01,-1.131219e+02,-5.863038e+00,-1.373115e+01,1.380000e+02,1.006097e+01,-1.588588e+02,-9.383816e+00,-3.628660e+00
1.390000e+02,2.227335e+01,1.800000e+02,-2.227335e+01,0.000000e+00,1.390000e+02,3.003276e+01,1.800000e+02,-3.003276e+01,0.000000e+00
1.400000e+02,5.498681e+01,1.675201e+02,-5.368758e+01,1.188250e+01,1.400000e+02,5.407948e+01,1.719111e+02,-5.354145e+01,7.609448e+00
1.410000e+02,5.498681e+01,-1.675201e+02,-5.368758e+01,-1.188250e+01,1.410000e+02,5.407948e+01,-1.719111e+02,-5.354145e+01,-7.609448e+00
1.420000e+02,1.007594e+02,1.780541e+02,-1.007013e+02,3.421294e+00,1.420000e+02,1.016194e+02,1.772712e+02,-1.015042e+02,4.837993e+00
1.430000e+02,1.007594e+02,-1.780541e+02,-1.007013e+02,-3.421294e+00,1.430000e+02,1.016194e+02,-1.772712e+02,-1.015042e+02,-4.837993e+00
1.440000e+02,7.487900e+00,8.925111e+01,9.786889e-02,7.487260e+00,1.440000e+02,2.011972e-01,1.800000e+02,-2.011972e-01,0.000000e+00
1.450000e+02,7.487900e+00,-8.925111e+01,9.786889e-02,-7.487260e+00,1.450000e+02,1.569540e+00,1.800000e+02,-1.569540e+00,0.000000e+00
1.460000e+02,2.003393e-01,1.800000e+02,-2.003393e-01,0.000000e+00,1.460000e+02,1.179322e+01,9.810865e+01,-1.663441e+00,1.167532e+01
1.470000e+02,1.848941e+00,1.800000e+02,-1.848941e+00,0.000000e+00,1.470000e+02,1.179322e+01,-9.810865e+01,-1.663441e+00,-1.167532e+01
1.480000e+02,1.497870e+01,1.130420e+02,-5.862749e+00,1.378367e+01,1.480000e+02,1.005657e+01,1.587528e+02,-9.372976e+00,3.644433e+00
1.490000e+02,1.497870e+01,-1.130420e+02,-5.862749e+00,-1.378367e+01,1.490000e+02,1.005657e+01,-1.587528e+02,-9.372976e+00,-3.644433e+00
1.500000e+02,2.227506e+01,1.800000e+02,-2.227506e+01,0.000000e+00,1.500000e+02,3.001203e+01,1.800000e+02,-3.001203e+01,0.000000e+00
1.510000e+02,5.490862e+01,1.674889e+02,-5.360476e+01,1.189480e+01,1.510000e+02,5.391351e+01,1.718174e+02,-5.336465e+01,7.673430e+00
1.520000e+02,5.490862e+01,-1.674889e+02,-5.360476e+01,-1.189480e+01,1.520000e+02,5.391351e+01,-1.718174e+02,-5.336465e+01,-7.673430e+00
1.530000e+02,1.008195e+02,1.779823e+02,-1.007570e+02,3.549646e+00,1.530000e+02,1.017394e+02,1.771826e+02,-1.016164e+02,5.000854e+00
1.540000e+02,1.008195e+02,-1.779823e+02,-1.007570e+02,-3.549646e+00,1.540000e+02,1.017394e+02,-1.771826e+02,-1.016164e+02,-5.000854e+00
1.550000e+02,7.469373e+00,8.945038e+01,7.165009e-02,7.469030e+00,1.550000e+02,2.012906e-01,1.800000e+02,-2.012906e-01,0.000000e+00
1.560000e+02,7.469373e+00,-8.945038e+01,7.165009e-02,-7.469030e+00,1.560000e+02,1.566698e+00,1.800000e+02,-1.566698e+00,0.000000e+00
1.570000e+02,2.003655e-01,1.800000e+02,-2.003655e-01,0.000000e+00,1.570000e+02,1.183332e+01,9.851175e+01,-1.751477e+00,1.170298e+01
1.580000e+02,1.848819e+00,1.800000e+02,-1.848819e+00,0.000000e+00,1.580000e+02,1.183332e+01,-9.851175e+01,-1.751477e+00,-1.170298e+01
1.590000e+02,1.502724e+01,1.129639e+02,-5.862889e+00,1.383634e+01,1.590000e+02,1.005197e+01,1.586451e+02,-9.361829e+00,3.660353e+00
1.600000e+02,1.502724e+01,-1.129639e+02,-5.862889e+00,-1.383634e+01,1.600000e+02,1.005197e+01,-1.586451e+02,-9.361829e+00,-3.660353e+00
1.610000e+02,2.227679e+01,1.800000e+02,-2.227679e+01,0.000000e+00,1.610000e+02,2.999079e+01,1.800000e+02,-2.999079e+01,0.000000e+00
1.620000e+02,5.483068e+01,1.674582e+02,-5.352230e+01,1.190658e+01,1.620000e+02,5.374836e+01,1.717282e+02,-5.318920e+01,7.732750e+00
1.630000e+02,5.483068e+01,-1.674582e+02,-5.352230e+01,-1.190658e+01,1.630000e+02,5.374836e+01,-1.717282e+02,-5.318920e+01,-7.732750e+00
1.640000e+02,1.008791e+02,1.779140e+02,-1.008123e+02,3.671978e+00,1.640000e+02,1.018575e+02,1.770994e+02,-1.017270e+02,5.154383e+00
1.650000e+02,1.008791e+02,-1.779140e+02,-1.008123e+02,-3.671978e+00,1.650000e+02,1.018575e+02,-1.770994e+02,-1.017270e+02,-5.154383e+00
1.660000e+02,7.450826e+00,8.964764e+01,4.582050e-02,7.450686e+00,1.660000e+02,2.013841e-01,1.800000e+02,-2.013841e-01,0.000000e+00
1.670000e+02,7.450826e+00,-8.964764e+01,4.582050e-02,-7.450686e+00,1.670000e+02,1.563852e+00,1.800000e+02,-1.563852e+00,0.000000e+00
