k1,mag1,ang1,re1,im1,k2,mag2,ang2,re2,im2
1.600000e+01,1.441866e+01,1.139013e+02,-5.841895e+00,1.318218e+01,1.600000e+01,1.011162e+01,1.600198e+02,-9.503009e+00,3.455094e+00
1.700000e+01,1.441866e+01,-1.139013e+02,-5.841895e+00,-1.318218e+01,1.700000e+01,1.011162e+01,-1.600198e+02,-9.503009e+00,-3.455094e+00
1.800000e+01,2.230210e+01,1.800000e+02,-2.230210e+01,0.000000e+00,1.800000e+01,2.967769e+01,1.800000e+02,-2.967769e+01,0.000000e+00
1.900000e+01,2.988441e+01,1.800000e+02,-2.988441e+01,0.000000e+00,1.900000e+01,3.071758e+01,1.800000e+02,-3.071758e+01,0.000000e+00
2.000000e+01,5.613885e+01,1.682329e+02,-5.495907e+01,1.144866e+01,2.000000e+01,5.622017e+01,1.736090e+02,-5.587079e+01,6.258006e+00
2.100000e+01,5.613885e+01,-1.682329e+02,-5.495907e+01,-1.144866e+01,2.100000e+01,5.622017e+01,-1.736090e+02,-5.587079e+01,-6.258006e+00
2.200000e+01,9.994603e+01,1.800000e+02,-9.994603e+01,0.000000e+00,2.200000e+01,9.998439e+01,1.800000e+02,-9.998439e+01,0.000000e+00
2.300000e+01,7.725166e+00,8.680891e+01,4.300306e-01,7.713188e+00,2.300000e+01,1.134140e+01,9.302052e+01,-5.976185e-01,1.132565e+01
2.400000e+01,7.725166e+00,-8.680891e+01,4.300306e-01,-7.713188e+00,2.400000e+01,1.134140e+01,-9.302052e+01,-5.976185e-01,-1.132565e+01
2.500000e+01,7.094088e-01,1.800000e+02,-7.094088e-01,0.000000e+00,2.500000e+01,7.092363e-01,1.800000e+02,-7.092363e-01,0.000000e+00
2.600000e+01,1.850505e+00,1.800000e+02,-1.850505e+00,0.000000e+00,2.600000e+01,1.606150e+00,1.800000e+02,-1.606150e+00,0.000000e+00
2.700000e+01,1.445468e+01,1.135817e+02,-5.782691e+00,1.324758e+01,2.700000e+01,1.012204e+01,1.600165e+02,-9.512604e+00,3.459195e+00
2.800000e+01,1.445468e+01,-1.135817e+02,-5.782691e+00,-1.324758e+01,2.800000e+01,1.012204e+01,-1.600165e+02,-9.512604e+00,-3.459195e+00
2.900000e+01,2.235499e+01,1.800000e+02,-2.235499e+01,0.000000e+00,2.900000e+01,2.937783e+01,1.800000e+02,-2.937783e+01,0.000000e+00
3.000000e+01,2.947088e+01,1.800000e+02,-2.947088e+01,0.000000e+00,3.000000e+01,3.086213e+01,1.800000e+02,-3.086213e+01,0.000000e+00
3.100000e+01,5.632927e+01,1.685268e+02,-5.520369e+01,1.120443e+01,3.100000e+01,5.628002e+01,1.737240e+02,-5.594273e+01,6.152435e+00
3.200000e+01,5.632927e+01,-1.685268e+02,-5.520369e+01,-1.120443e+01,3.200000e+01,5.628002e+01,-1.737240e+02,-5.594273e+01,-6.152435e+00
3.300000e+01,9.989134e+01,1.800000e+02,-9.989134e+01,0.000000e+00,3.300000e+01,9.996871e+01,1.800000e+02,-9.996871e+01,0.000000e+00
3.400000e+01,7.725771e+00,8.697504e+01,4.076972e-01,7.715006e+00,3.400000e+01,1.134947e+01,9.303842e+01,-6.015853e-01,1.133351e+01
3.500000e+01,7.725771e+00,-8.697504e+01,4.076972e-01,-7.715006e+00,3.500000e+01,1.134947e+01,-9.303842e+01,-6.015853e-01,-1.133351e+01
3.600000e+01,7.095034e-01,1.800000e+02,-7.095034e-01,0.000000e+00,3.600000e+01,7.092445e-01,1.800000e+02,-7.092445e-01,0.000000e+00
3.700000e+01,1.850507e+00,1.800000e+02,-1.850507e+00,0.000000e+00,3.700000e+01,1.606150e+00,1.800000e+02,-1.606150e+00,0.000000e+00
3.800000e+01,1.449079e+01,1.132596e+02,-5.722379e+00,1.331305e+01,3.800000e+01,1.013255e+01,1.600132e+02,-9.522287e+00,3.463338e+00
3.900000e+01,1.449079e+01,-1.132596e+02,-5.722379e+00,-1.331305e+01,3.900000e+01,1.013255e+01,-1.600132e+02,-9.522287e+00,-3.463338e+00
4.000000e+01,2.241267e+01,1.800000e+02,-2.241267e+01,0.000000e+00,4.000000e+01,2.912508e+01,1.800000e+02,-2.912508e+01,0.000000e+00
4.100000e+01,2.906162e+01,1.800000e+02,-2.906162e+01,0.000000e+00,4.100000e+01,3.096024e+01,1.800000e+02,-3.096024e+01,0.000000e+00
4.200000e+01,5.651777e+01,1.688195e+02,-5.544512e+01,1.095885e+01,4.200000e+01,5.633954e+01,1.738402e+02,-5.601426e+01,6.045313e+00
4.300000e+01,5.651777e+01,-1.688195e+02,-5.544512e+01,-1.095885e+01,4.300000e+01,5.633954e+01,-1.738402e+02,-5.601426e+01,-6.045313e+00
4.400000e+01,9.983591e+01,1.800000e+02,-9.983591e+01,0.000000e+00,4.400000e+01,9.995297e+01,1.800000e+02,-9.995297e+01,0.000000e+00
4.500000e+01,7.726142e+00,8.714200e+01,3.852318e-01,7.716532e+00,4.500000e+01,1.135756e+01,9.305633e+01,-6.055603e-01,1.134141e+01
4.600000e+01,7.726142e+00,-8.714200e+01,3.852318e-01,-7.716532e+00,4.600000e+01,1.135756e+01,-9.305633e+01,-6.055603e-01,-1.134141e+01
4.700000e+01,7.095980e-01,1.800000e+02,-7.095980e-01,0.000000e+00,4.700000e+01,7.092527e-01,1.800000e+02,-7.092527e-01,0.000000e+00
4.800000e+01,1.850509e+00,1.800000e+02,-1.850509e+00,0.000000e+00,4.800000e+01,1.606151e+00,1.800000e+02,-1.606151e+00,0.000000e+00
4.900000e+01,1.452699e+01,1.129350e+02,-5.660969e+00,1.337859e+01,4.900000e+01,1.014317e+01,1.600099e+02,-9.532058e+00,3.467523e+00
5.000000e+01,1.452699e+01,-1.129350e+02,-5.660969e+00,-1.337859e+01,5.000000e+01,1.014317e+01,-1.600099e+02,-9.532058e+00,-3.467523e+00
5.100000e+01,2.247603e+01,1.800000e+02,-2.247603e+01,0.000000e+00,5.100000e+01,2.889621e+01,1.800000e+02,-2.889621e+01,0.000000e+00
5.200000e+01,2.865558e+01,1.800000e+02,-2.865558e+01,0.000000e+00,5.200000e+01,3.103511e+01,1.800000e+02,-3.103511e+01,0.000000e+00
5.300000e+01,5.670432e+01,1.691115e+02,-5.568346e+01,1.071132e+01,5.300000e+01,5.639872e+01,1.739578e+02,-5.608541e+01,5.936540e+00
5.400000e+01,5.670432e+01,-1.691115e+02,-5.568346e+01,-1.071132e+01,5.400000e+01,5.639872e+01,-1.739578e+02,-5.608541e+01,-5.936540e+00
5.500000e+01,9.977972e+01,1.800000e+02,-9.977972e+01,0.000000e+00,5.500000e+01,9.993717e+01,1.800000e+02,-9.993717e+01,0.000000e+00
5.600000e+01,7.726273e+00,8.730977e+01,3.626413e-01,7.717757e+00,5.600000e+01,1.136569e+01,9.307425e+01,-6.095434e-01,1.134933e+01
5.700000e+01,7.726273e+00,-8.730977e+01,3.626413e-01,-7.717757e+00,5.700000e+01,1.136569e+01,-9.307425e+01,-6.095434e-01,-1.134933e+01
5.800000e+01,7.096926e-01,1.800000e+02,-7.096926e-01,0.000000e+00,5.800000e+01,7.092609e-01,1.800000e+02,-7.092609e-01,0.000000e+00
5.900000e+01,1.850511e+00,1.800000e+02,-1.850511e+00,0.000000e+00,5.900000e+01,1.606152e+00,1.800000e+02,-1.606152e+00,0.000000e+00
6.000000e+01,1.456327e+01,1.126080e+02,-5.598476e+00,1.344418e+01,6.000000e+01,1.015388e+01,1.600065e+02,-9.541920e+00,3.471754e+00
6.100000e+01,1.456327e+01,-1.126080e+02,-5.598476e+00,-1.344418e+01,6.100000e+01,1.015388e+01,-1.600065e+02,-9.541920e+00,-3.471754e+00
6.200000e+01,2.254622e+01,1.800000e+02,-2.254622e+01,0.000000e+00,6.200000e+01,2.868234e+01,1.800000e+02,-2.868234e+01,0.000000e+00
6.300000e+01,2.825141e+01,1.800000e+02,-2.825141e+01,0.000000e+00,6.300000e+01,3.109561e+01,1.800000e+02,-3.109561e+01,0.000000e+00
6.400000e+01,5.688891e+01,1.694036e+02,-5.591878e+01,1.046129e+01,6.400000e+01,5.645759e+01,1.740770e+02,-5.615618e+01,5.826008e+00
6.500000e+01,5.688891e+01,-1.694036e+02,-5.591878e+01,-1.046129e+01,6.500000e+01,5.645759e+01,-1.740770e+02,-5.615618e+01,-5.826008e+00
6.600000e+01,9.972276e+01,1.800000e+02,-9.972276e+01,0.000000e+00,6.600000e+01,9.992131e+01,1.800000e+02,-9.992131e+01,0.000000e+00
6.700000e+01,7.726157e+00,8.747830e+01,3.399331e-01,7.718675e+00,6.700000e+01,1.137385e+01,9.309218e+01,-6.135347e-01,1.135729e+01
6.800000e+01,7.726157e+00,-8.747830e+01,3.399331e-01,-7.718675e+00,6.800000e+01,1.137385e+01,-9.309218e+01,-6.135347e-01,-1.135729e+01
6.900000e+01,7.097873e-01,1.800000e+02,-7.097873e-01,0.000000e+00,6.900000e+01,7.092691e-01,1.800000e+02,-7.092691e-01,0.000000e+00
7.000000e+01,1.850512e+00,1.800000e+02,-1.850512e+00,0.000000e+00,7.000000e+01,1.606152e+00,1.800000e+02,-1.606152e+00,0.000000e+00
7.100000e+01,1.459965e+01,1.122787e+02,-5.534913e+00,1.350979e+01,7.100000e+01,1.016470e+01,1.600030e+02,-9.551873e+00,3.476029e+00
7.200000e+01,1.459965e+01,-1.122787e+02,-5.534913e+00,-1.350979e+01,7.200000e+01,1.016470e+01,-1.600030e+02,-9.551873e+00,-3.476029e+00
7.300000e+01,2.262484e+01,1.800000e+02,-2.262484e+01,0.000000e+00,7.300000e+01,2.847896e+01,1.800000e+02,-2.847896e+01,0.000000e+00
7.400000e+01,2.784733e+01,1.800000e+02,-2.784733e+01,0.000000e+00,7.400000e+01,3.114623e+01,1.800000e+02,-3.114623e+01,0.000000e+00
7.500000e+01,5.707156e+01,1.696963e+02,-5.615120e+01,1.020815e+01,7.500000e+01,5.651613e+01,1.741977e+02,-5.622657e+01,5.713600e+00
7.600000e+01,5.707156e+01,-1.696963e+02,-5.615120e+01,-1.020815e+01,7.600000e+01,5.651613e+01,-1.741977e+02,-5.622657e+01,-5.713600e+00
7.700000e+01,9.966500e+01,1.800000e+02,-9.966500e+01,0.000000e+00,7.700000e+01,9.990538e+01,1.800000e+02,-9.990538e+01,0.000000e+00
7.800000e+01,7.725788e+00,8.764756e+01,3.171152e-01,7.719277e+00,7.800000e+01,1.138203e+01,9.311012e+01,-6.175340e-01,1.136527e+01
7.900000e+01,7.725788e+00,-8.764756e+01,3.171152e-01,-7.719277e+00,7.900000e+01,1.138203e+01,-9.311012e+01,-6.175340e-01,-1.136527e+01
8.000000e+01,7.098820e-01,1.800000e+02,-7.098820e-01,0.000000e+00,8.000000e+01,7.092773e-01,1.800000e+02,-7.092773e-01,0.000000e+00
8.100000e+01,1.850514e+00,1.800000e+02,-1.850514e+00,0.000000e+00,8.100000e+01,1.606153e+00,1.800000e+02,-1.606153e+00,0.000000e+00
8.200000e+01,1.463612e+01,1.119473e+02,-5.470299e+00,1.357541e+01,8.200000e+01,1.017562e+01,1.599995e+02,-9.561921e+00,3.480351e+00
8.300000e+01,1.463612e+01,-1.119473e+02,-5.470299e+00,-1.357541e+01,8.300000e+01,1.017562e+01,-1.599995e+02,-9.561921e+00,-3.480351e+00
8.400000e+01,2.271411e+01,1.800000e+02,-2.271411e+01,0.000000e+00,8.400000e+01,2.828343e+01,1.800000e+02,-2.828343e+01,0.000000e+00
8.500000e+01,2.744091e+01,1.800000e+02,-2.744091e+01,0.000000e+00,8.500000e+01,3.118961e+01,1.800000e+02,-3.118961e+01,0.000000e+00
8.600000e+01,5.725228e+01,1.699903e+02,-5.638081e+01,9.951299e+00,8.600000e+01,5.657435e+01,1.743201e+02,-5.629659e+01,5.599187e+00
8.700000e+01,5.725228e+01,-1.699903e+02,-5.638081e+01,-9.951299e+00,8.700000e+01,5.657435e+01,-1.743201e+02,-5.629659e+01,-5.599187e+00
8.800000e+01,9.960643e+01,1.800000e+02,-9.960643e+01,0.000000e+00,8.800000e+01,9.988939e+01,1.800000e+02,-9.988939e+01,0.000000e+00
8.900000e+01,7.725161e+00,8.781748e+01,2.941962e-01,7.719557e+00,8.900000e+01,1.139025e+01,9.312806e+01,-6.215415e-01,1.137328e+01
9.000000e+01,7.725161e+00,-8.781748e+01,2.941962e-01,-7.719557e+00,9.000000e+01,1.139025e+01,-9.312806e+01,-6.215415e-01,-1.137328e+01
9.100000e+01,7.099768e-01,1.800000e+02,-7.099768e-01,0.000000e+00,9.100000e+01,7.092855e-01,1.800000e+02,-7.092855e-01,0.000000e+00
9.200000e+01,1.850516e+00,1.800000e+02,-1.850516e+00,0.000000e+00,9.200000e+01,1.606154e+00,1.800000e+02,-1.606154e+00,0.000000e+00
9.300000e+01,1.467269e+01,1.116137e+02,-5.404651e+00,1.364103e+01,9.300000e+01,1.018664e+01,1.599959e+02,-9.572063e+00,3.484720e+00
9.400000e+01,1.467269e+01,-1.116137e+02,-5.404651e+00,-1.364103e+01,9.400000e+01,1.018664e+01,-1.599959e+02,-9.572063e+00,-3.484720e+00
9.500000e+01,2.281737e+01,1.800000e+02,-2.281737e+01,0.000000e+00,9.500000e+01,2.809404e+01,1.800000e+02,-2.809404e+01,0.000000e+00
9.600000e+01,2.702862e+01,1.800000e+02,-2.702862e+01,0.000000e+00,9.600000e+01,3.122743e+01,1.800000e+02,-3.122743e+01,0.000000e+00
9.700000e+01,5.743110e+01,1.702863e+02,-5.660771e+01,9.690081e+00,9.700000e+01,5.663226e+01,1.744444e+02,-5.636625e+01,5.482631e+00
9.800000e+01,5.743110e+01,-1.702863e+02,-5.660771e+01,-9.690081e+00,9.800000e+01,5.663226e+01,-1.744444e+02,-5.636625e+01,-5.482631e+00
9.900000e+01,9.954701e+01,1.800000e+02,-9.954701e+01,0.000000e+00,9.900000e+01,9.987334e+01,1.800000e+02,-9.987334e+01,0.000000e+00
1.000000e+02,7.724269e+00,8.798804e+01,2.711851e-01,7.719507e+00,1.000000e+02,1.139850e+01,9.314601e+01,-6.255570e-01,1.138132e+01
1.010000e+02,7.724269e+00,-8.798804e+01,2.711851e-01,-7.719507e+00,1.010000e+02,1.139850e+01,-9.314601e+01,-6.255570e-01,-1.138132e+01
1.020000e+02,7.100717e-01,1.800000e+02,-7.100717e-01,0.000000e+00,1.020000e+02,7.092937e-01,1.800000e+02,-7.092937e-01,0.000000e+00
1.030000e+02,1.850518e+00,1.800000e+02,-1.850518e+00,0.000000e+00,1.030000e+02,1.606155e+00,1.800000e+02,-1.606155e+00,0.000000e+00
1.040000e+02,1.470936e+01,1.112782e+02,-5.337989e+00,1.370661e+01,1.040000e+02,1.019778e+01,1.599923e+02,-9.582303e+00,3.489138e+00
1.050000e+02,1.470936e+01,-1.112782e+02,-5.337989e+00,-1.370661e+01,1.050000e+02,1.019778e+01,-1.599923e+02,-9.582303e+00,-3.489138e+00
1.060000e+02,2.293994e+01,1.800000e+02,-2.293994e+01,0.000000e+00,1.060000e+02,2.790963e+01,1.800000e+02,-2.790963e+01,0.000000e+00
1.070000e+02,2.660491e+01,1.800000e+02,-2.660491e+01,0.000000e+00,1.070000e+02,3.126084e+01,1.800000e+02,-3.126084e+01,0.000000e+00
1.080000e+02,5.760805e+01,1.705850e+02,-5.683202e+01,9.423809e+00,1.080000e+02,5.668987e+01,1.745708e+02,-5.643555e+01,5.363775e+00
1.090000e+02,5.760805e+01,-1.705850e+02,-5.683202e+01,-9.423809e+00,1.090000e+02,5.668987e+01,-1.745708e+02,-5.643555e+01,-5.363775e+00
1.100000e+02,9.948673e+01,1.800000e+02,-9.948673e+01,0.000000e+00,1.100000e+02,9.985722e+01,1.800000e+02,-9.985722e+01,0.000000e+00
1.110000e+02,7.723108e+00,8.815916e+01,2.480914e-01,7.719123e+00,1.110000e+02,1.140678e+01,9.316396e+01,-6.295805e-01,1.138939e+01
1.120000e+02,7.723108e+00,-8.815916e+01,2.480914e-01,-7.719123e+00,1.120000e+02,1.140678e+01,-9.316396e+01,-6.295805e-01,-1.138939e+01
1.130000e+02,7.101665e-01,1.800000e+02,-7.101665e-01,0.000000e+00,1.130000e+02,7.093019e-01,1.800000e+02,-7.093019e-01,0.000000e+00
1.140000e+02,1.850519e+00,1.800000e+02,-1.850519e+00,0.000000e+00,1.140000e+02,1.606155e+00,1.800000e+02,-1.606155e+00,0.000000e+00
1.150000e+02,1.474614e+01,1.109409e+02,-5.270334e+00,1.377215e+01,1.150000e+02,1.020902e+01,1.599886e+02,-9.592641e+00,3.493605e+00
1.160000e+02,1.474614e+01,-1.109409e+02,-5.270334e+00,-1.377215e+01,1.160000e+02,1.020902e+01,-1.599886e+02,-9.592641e+00,-3.493605e+00
1.170000e+02,2.309130e+01,1.800000e+02,-2.309130e+01,0.000000e+00,1.170000e+02,2.772935e+01,1.800000e+02,-2.772935e+01,0.000000e+00
1.180000e+02,2.616011e+01,1.800000e+02,-2.616011e+01,0.000000e+00,1.180000e+02,3.129067e+01,1.800000e+02,-3.129067e+01,0.000000e+00
1.190000e+02,5.778318e+01,1.708871e+02,-5.705384e+01,9.151732e+00,1.190000e+02,5.674717e+01,1.746993e+02,-5.650450e+01,5.242451e+00
1.200000e+02,5.778318e+01,-1.708871e+02,-5.705384e+01,-9.151732e+00,1.200000e+02,5.674717e+01,-1.746993e+02,-5.650450e+01,-5.242451e+00
1.210000e+02,9.942555e+01,1.800000e+02,-9.942555e+01,0.000000e+00,1.210000e+02,9.984103e+01,1.800000e+02,-9.984103e+01,0.000000e+00
1.220000e+02,7.721673e+00,8.833079e+01,2.249252e-01,7.718396e+00,1.220000e+02,1.141509e+01,9.318193e+01,-6.336120e-01,1.139749e+01
1.230000e+02,7.721673e+00,-8.833079e+01,2.249252e-01,-7.718396e+00,1.230000e+02,1.141509e+01,-9.318193e+01,-6.336120e-01,-1.139749e+01
1.240000e+02,7.102615e-01,1.800000e+02,-7.102615e-01,0.000000e+00,1.240000e+02,7.093101e-01,1.800000e+02,-7.093101e-01,0.000000e+00
1.250000e+02,1.850521e+00,1.800000e+02,-1.850521e+00,0.000000e+00,1.250000e+02,1.606156e+00,1.800000e+02,-1.606156e+00,0.000000e+00
1.260000e+02,1.478302e+01,1.106018e+02,-5.201709e+00,1.383763e+01,1.260000e+02,1.022037e+01,1.599848e+02,-9.603080e+00,3.498124e+00
1.270000e+02,1.478302e+01,-1.106018e+02,-5.201709e+00,-1.383763e+01,1.270000e+02,1.022037e+01,-1.599848e+02,-9.603080e+00,-3.498124e+00
1.280000e+02,2.329164e+01,1.800000e+02,-2.329164e+01,0.000000e+00,1.280000e+02,2.755258e+01,1.800000e+02,-2.755258e+01,0.000000e+00
1.290000e+02,2.567381e+01,1.800000e+02,-2.567381e+01,0.000000e+00,1.290000e+02,3.131753e+01,1.800000e+02,-3.131753e+01,0.000000e+00
1.300000e+02,5.795653e+01,1.711935e+02,-5.727328e+01,8.873027e+00,1.300000e+02,5.680418e+01,1.748302e+02,-5.657310e+01,5.118469e+00
1.310000e+02,5.795653e+01,-1.711935e+02,-5.727328e+01,-8.873027e+00,1.310000e+02,5.680418e+01,-1.748302e+02,-5.657310e+01,-5.118469e+00
1.320000e+02,9.936346e+01,1.800000e+02,-9.936346e+01,0.000000e+00,1.320000e+02,9.982478e+01,1.800000e+02,-9.982478e+01,0.000000e+00
1.330000e+02,7.719958e+00,8.850288e+01,2.016968e-01,7.717322e+00,1.330000e+02,1.142343e+01,9.319989e+01,-6.376516e-01,1.140562e+01
1.340000e+02,7.719958e+00,-8.850288e+01,2.016968e-01,-7.717322e+00,1.340000e+02,1.142343e+01,-9.319989e+01,-6.376516e-01,-1.140562e+01
1.350000e+02,7.103565e-01,1.800000e+02,-7.103565e-01,0.000000e+00,1.350000e+02,7.093183e-01,1.800000e+02,-7.093183e-01,0.000000e+00
1.360000e+02,1.850523e+00,1.800000e+02,-1.850523e+00,0.000000e+00,1.360000e+02,1.606157e+00,1.800000e+02,-1.606157e+00,0.000000e+00
1.370000e+02,1.482002e+01,1.102610e+02,-5.132138e+00,1.390303e+01,1.370000e+02,1.023184e+01,1.599809e+02,-9.613621e+00,3.502695e+00
1.380000e+02,1.482002e+01,-1.102610e+02,-5.132138e+00,-1.390303e+01,1.380000e+02,1.023184e+01,-1.599809e+02,-9.613621e+00,-3.502695e+00
1.390000e+02,2.360382e+01,1.800000e+02,-2.360382e+01,0.000000e+00,1.390000e+02,2.737882e+01,1.800000e+02,-2.737882e+01,0.000000e+00
1.400000e+02,2.508296e+01,1.800000e+02,-2.508296e+01,0.000000e+00,1.400000e+02,3.134191e+01,1.800000e+02,-3.134191e+01,0.000000e+00
1.410000e+02,5.812815e+01,1.715051e+02,-5.749043e+01,8.586773e+00,1.410000e+02,5.686089e+01,1.749637e+02,-5.664137e+01,4.991616e+00
1.420000e+02,5.812815e+01,-1.715051e+02,-5.749043e+01,-8.586773e+00,1.420000e+02,5.686089e+01,-1.749637e+02,-5.664137e+01,-4.991616e+00
1.430000e+02,9.930043e+01,1.800000e+02,-9.930043e+01,0.000000e+00,1.430000e+02,9.980847e+01,1.800000e+02,-9.980847e+01,0.000000e+00
1.440000e+02,7.717959e+00,8.867537e+01,1.784174e-01,7.715896e+00,1.440000e+02,1.143181e+01,9.321786e+01,-6.416991e-01,1.141378e+01
1.450000e+02,7.717959e+00,-8.867537e+01,1.784174e-01,-7.715896e+00,1.450000e+02,1.143181e+01,-9.321786e+01,-6.416991e-01,-1.141378e+01
1.460000e+02,7.104515e-01,1.800000e+02,-7.104515e-01,0.000000e+00,1.460000e+02,7.093265e-01,1.800000e+02,-7.093265e-01,0.000000e+00
1.470000e+02,1.850524e+00,1.800000e+02,-1.850524e+00,0.000000e+00,1.470000e+02,1.606157e+00,1.800000e+02,-1.606157e+00,0.000000e+00
1.480000e+02,1.485714e+01,1.099188e+02,-5.061647e+00,1.396833e+01,1.480000e+02,1.024343e+01,1.599770e+02,-9.624266e+00,3.507320e+00
1.490000e+02,1.485714e+01,-1.099188e+02,-5.061647e+00,-1.396833e+01,1.490000e+02,1.024343e+01,-1.599770e+02,-9.624266e+00,-3.507320e+00
1.500000e+02,2.421305e+01,1.787830e+02,-2.420759e+01,5.142502e-01,1.500000e+02,2.720770e+01,1.800000e+02,-2.720770e+01,0.000000e+00
1.510000e+02,2.421305e+01,-1.787830e+02,-2.420759e+01,-5.142502e-01,1.510000e+02,3.136416e+01,1.800000e+02,-3.136416e+01,0.000000e+00
1.520000e+02,5.829810e+01,1.718229e+02,-5.770539e+01,8.291925e+00,1.520000e+02,5.691731e+01,1.751000e+02,-5.670930e+01,4.861655e+00
1.530000e+02,5.829810e+01,-1.718229e+02,-5.770539e+01,-8.291925e+00,1.530000e+02,5.691731e+01,-1.751000e+02,-5.670930e+01,-4.861655e+00
1.540000e+02,9.923643e+01,1.800000e+02,-9.923643e+01,0.000000e+00,1.540000e+02,9.979208e+01,1.800000e+02,-9.979208e+01,0.000000e+00
1.550000e+02,7.715672e+00,8.884818e+01,1.550983e-01,7.714113e+00,1.550000e+02,1.144021e+01,9.323584e+01,-6.457545e-01,1.142197e+01
1.560000e+02,7.715672e+00,-8.884818e+01,1.550983e-01,-7.714113e+00,1.560000e+02,1.144021e+01,-9.323584e+01,-6.457545e-01,-1.142197e+01
1.570000e+02,7.105466e-01,1.800000e+02,-7.105466e-01,0.000000e+00,1.570000e+02,7.093347e-01,1.800000e+02,-7.093347e-01,0.000000e+00
1.580000e+02,1.850526e+00,1.800000e+02,-1.850526e+00,0.000000e+00,1.580000e+02,1.606158e+00,1.800000e+02,-1.606158e+00,0.000000e+00
1.590000e+02,1.489438e+01,1.095752e+02,-4.990262e+00,1.403352e+01,1.590000e+02,1.025513e+01,1.599730e+02,-9.635017e+00,3.512000e+00
1.600000e+02,1.489438e+01,-1.095752e+02,-4.990262e+00,-1.403352e+01,1.600000e+02,1.025513e+01,-1.599730e+02,-9.635017e+00,-3.512000e+00
1.610000e+02,2.409638e+01,1.775990e+02,-2.407523e+01,1.009484e+00,1.610000e+02,2.703890e+01,1.800000e+02,-2.703890e+01,0.000000e+00
1.620000e+02,2.409638e+01,-1.775990e+02,-2.407523e+01,-1.009484e+00,1.620000e+02,3.138457e+01,1.800000e+02,-3.138457e+01,0.000000e+00
1.630000e+02,5.846642e+01,1.721481e+02,-5.791827e+01,7.987281e+00,1.630000e+02,5.697345e+01,1.752395e+02,-5.677691e+01,4.728315e+00
1.640000e+02,5.846642e+01,-1.721481e+02,-5.791827e+01,-7.987281e+00,1.640000e+02,5.697345e+01,-1.752395e+02,-5.677691e+01,-4.728315e+00
1.650000e+02,9.917143e+01,1.800000e+02,-9.917143e+01,0.000000e+00,1.650000e+02,9.977563e+01,1.800000e+02,-9.977563e+01,0.000000e+00
1.660000e+02,7.713093e+00,8.902125e+01,1.317514e-01,7.711968e+00,1.660000e+02,1.144865e+01,9.325382e+01,-6.498178e-01,1.143019e+01
1.670000e+02,7.713093e+00,-8.902125e+01,1.317514e-01,-7.711968e+00,1.670000e+02,1.144865e+01,-9.325382e+01,-6.498178e-01,-1.143019e+01
1.680000e+02,7.106417e-01,1.800000e+02,-7.106417e-01,0.000000e+00,1.680000e+02,7.093429e-01,1.800000e+02,-7.093429e-01,0.000000e+00
