k1,mag1,ang1,re1,im1,k2,mag2,ang2,re2,im2
5.400000e+01,1.471833e+01,-1.143321e+02,-6.064308e+00,-1.341094e+01,5.400000e+01,1.010610e+01,-1.600409e+02,-9.499091e+00,-3.449707e+00
5.500000e+01,2.220535e+01,1.800000e+02,-2.220535e+01,0.000000e+00,5.500000e+01,3.032536e+01,1.800000e+02,-3.032536e+01,0.000000e+00
5.600000e+01,6.031750e+01,1.518973e+02,-5.320634e+01,2.841278e+01,5.600000e+01,5.486705e+01,1.800000e+02,-5.486705e+01,0.000000e+00
5.700000e+01,6.031750e+01,-1.518973e+02,-5.320634e+01,-2.841278e+01,5.700000e+01,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
5.800000e+01,5.456915e+01,1.800000e+02,-5.456915e+01,0.000000e+00,5.800000e+01,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
5.900000e+01,1.125770e+02,1.800000e+02,-1.125770e+02,0.000000e+00,5.900000e+01,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
6.000000e+01,1.354039e+02,1.800000e+02,-1.354039e+02,0.000000e+00,6.000000e+01,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
6.100000e+01,7.672510e+00,8.728722e+01,3.631346e-01,7.663912e+00,6.100000e+01,2.000031e-01,1.800000e+02,-2.000031e-01,0.000000e+00
6.200000e+01,7.672510e+00,-8.728722e+01,3.631346e-01,-7.663912e+00,6.200000e+01,1.134473e+01,9.322167e+01,-6.375634e-01,1.132680e+01
6.300000e+01,2.000394e-01,1.800000e+02,-2.000394e-01,0.000000e+00,6.300000e+01,1.134473e+01,-9.322167e+01,-6.375634e-01,-1.132680e+01
6.400000e+01,1.850507e+00,1.800000e+02,-1.850507e+00,0.000000e+00,6.400000e+01,1.606150e+00,1.800000e+02,-1.606150e+00,0.000000e+00
6.500000e+01,1.480576e+01,1.143778e+02,-6.111112e+00,1.348573e+01,6.500000e+01,1.010730e+01,1.600454e+02,-9.500488e+00,3.449369e+00
6.600000e+01,1.480576e+01,-1.143778e+02,-6.111112e+00,-1.348573e+01,6.600000e+01,1.010730e+01,-1.600454e+02,-9.500488e+00,-3.449369e+00
6.700000e+01,2.219392e+01,1.800000e+02,-2.219392e+01,0.000000e+00,6.700000e+01,3.034372e+01,1.800000e+02,-3.034372e+01,0.000000e+00
6.800000e+01,5.944011e+01,1.493787e+02,-5.115137e+01,3.027645e+01,6.800000e+01,5.423256e+01,1.800000e+02,-5.423256e+01,0.000000e+00
6.900000e+01,5.944011e+01,-1.493787e+02,-5.115137e+01,-3.027645e+01,6.900000e+01,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
7.000000e+01,5.386772e+01,1.800000e+02,-5.386772e+01,0.000000e+00,7.000000e+01,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
7.100000e+01,1.123491e+02,1.800000e+02,-1.123491e+02,0.000000e+00,7.100000e+01,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
7.200000e+01,1.403176e+02,1.800000e+02,-1.403176e+02,0.000000e+00,7.200000e+01,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
7.300000e+01,7.661788e+00,8.744391e+01,3.416960e-01,7.654165e+00,7.300000e+01,2.000037e-01,1.800000e+02,-2.000037e-01,0.000000e+00
7.400000e+01,7.661788e+00,-8.744391e+01,3.416960e-01,-7.654165e+00,7.400000e+01,1.134856e+01,9.326948e+01,-6.472339e-01,1.133009e+01
7.500000e+01,2.000473e-01,1.800000e+02,-2.000473e-01,0.000000e+00,7.500000e+01,1.134856e+01,-9.326948e+01,-6.472339e-01,-1.133009e+01
7.600000e+01,1.850508e+00,1.800000e+02,-1.850508e+00,0.000000e+00,7.600000e+01,1.606151e+00,1.800000e+02,-1.606151e+00,0.000000e+00
7.700000e+01,1.489459e+01,1.144311e+02,-6.160386e+00,1.356091e+01,7.700000e+01,1.010849e+01,1.600499e+02,-9.501884e+00,3.449029e+00
7.800000e+01,1.489459e+01,-1.144311e+02,-6.160386e+00,-1.356091e+01,7.800000e+01,1.010849e+01,-1.600499e+02,-9.501884e+00,-3.449029e+00
7.900000e+01,2.218271e+01,1.800000e+02,-2.218271e+01,0.000000e+00,7.900000e+01,3.036171e+01,1.800000e+02,-3.036171e+01,0.000000e+00
8.000000e+01,5.859851e+01,1.471764e+02,-4.924285e+01,3.176361e+01,8.000000e+01,5.378108e+01,1.800000e+02,-5.378108e+01,0.000000e+00
8.100000e+01,5.859851e+01,-1.471764e+02,-4.924285e+01,-3.176361e+01,8.100000e+01,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
8.200000e+01,5.336918e+01,1.800000e+02,-5.336918e+01,0.000000e+00,8.200000e+01,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
8.300000e+01,1.122113e+02,1.800000e+02,-1.122113e+02,0.000000e+00,8.300000e+01,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
8.400000e+01,1.446407e+02,1.800000e+02,-1.446407e+02,0.000000e+00,8.400000e+01,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
8.500000e+01,7.650899e+00,8.759890e+01,3.205328e-01,7.644182e+00,8.500000e+01,2.000043e-01,1.800000e+02,-2.000043e-01,0.000000e+00
8.600000e+01,7.650899e+00,-8.759890e+01,3.205328e-01,-7.644182e+00,8.600000e+01,1.135237e+01,9.331744e+01,-6.569376e-01,1.133335e+01
8.700000e+01,2.000551e-01,1.800000e+02,-2.000551e-01,0.000000e+00,8.700000e+01,1.135237e+01,-9.331744e+01,-6.569376e-01,-1.133335e+01
8.800000e+01,1.850509e+00,1.800000e+02,-1.850509e+00,0.000000e+00,8.800000e+01,1.606151e+00,1.800000e+02,-1.606151e+00,0.000000e+00
8.900000e+01,1.498479e+01,1.144922e+02,-6.212224e+00,1.363642e+01,8.900000e+01,1.010969e+01,1.600545e+02,-9.503280e+00,3.448686e+00
9.000000e+01,1.498479e+01,-1.144922e+02,-6.212224e+00,-1.363642e+01,9.000000e+01,1.010969e+01,-1.600545e+02,-9.503280e+00,-3.448686e+00
9.100000e+01,2.217169e+01,1.800000e+02,-2.217169e+01,0.000000e+00,9.100000e+01,3.037936e+01,1.800000e+02,-3.037936e+01,0.000000e+00
9.200000e+01,5.779804e+01,1.451944e+02,-4.745758e+01,3.299078e+01,9.200000e+01,5.343543e+01,1.800000e+02,-5.343543e+01,0.000000e+00
9.300000e+01,5.779804e+01,-1.451944e+02,-4.745758e+01,-3.299078e+01,9.300000e+01,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
9.400000e+01,5.299287e+01,1.800000e+02,-5.299287e+01,0.000000e+00,9.400000e+01,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
9.500000e+01,1.121188e+02,1.800000e+02,-1.121188e+02,0.000000e+00,9.500000e+01,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
9.600000e+01,1.485451e+02,1.800000e+02,-1.485451e+02,0.000000e+00,9.600000e+01,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
9.700000e+01,7.639853e+00,8.775218e+01,2.996491e-01,7.633974e+00,9.700000e+01,2.000050e-01,1.800000e+02,-2.000050e-01,0.000000e+00
9.800000e+01,7.639853e+00,-8.775218e+01,2.996491e-01,-7.633974e+00,9.800000e+01,1.135617e+01,9.336554e+01,-6.666746e-01,1.133658e+01
9.900000e+01,2.000630e-01,1.800000e+02,-2.000630e-01,0.000000e+00,9.900000e+01,1.135617e+01,-9.336554e+01,-6.666746e-01,-1.133658e+01
1.000000e+02,1.850511e+00,1.800000e+02,-1.850511e+00,0.000000e+00,1.000000e+02,1.606151e+00,1.800000e+02,-1.606151e+00,0.000000e+00
1.010000e+02,1.507634e+01,1.145613e+02,-6.266724e+00,1.371219e+01,1.010000e+02,1.011088e+01,1.600590e+02,-9.504675e+00,3.448341e+00
1.020000e+02,1.507634e+01,-1.145613e+02,-6.266724e+00,-1.371219e+01,1.020000e+02,1.011088e+01,-1.600590e+02,-9.504675e+00,-3.448341e+00
1.030000e+02,2.216088e+01,1.800000e+02,-2.216088e+01,0.000000e+00,1.030000e+02,3.039667e+01,1.800000e+02,-3.039667e+01,0.000000e+00
1.040000e+02,5.703706e+01,1.433753e+02,-4.577566e+01,3.402669e+01,1.040000e+02,5.315858e+01,1.800000e+02,-5.315858e+01,0.000000e+00
1.050000e+02,5.703706e+01,-1.433753e+02,-4.577566e+01,-3.402669e+01,1.050000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.060000e+02,5.269694e+01,1.800000e+02,-5.269694e+01,0.000000e+00,1.060000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.070000e+02,1.120522e+02,1.800000e+02,-1.120522e+02,0.000000e+00,1.070000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.080000e+02,1.521315e+02,1.800000e+02,-1.521315e+02,0.000000e+00,1.080000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.090000e+02,7.628659e+00,8.790371e+01,2.790480e-01,7.623553e+00,1.090000e+02,2.000056e-01,1.800000e+02,-2.000056e-01,0.000000e+00
1.100000e+02,7.628659e+00,-8.790371e+01,2.790480e-01,-7.623553e+00,1.100000e+02,1.135994e+01,9.341378e+01,-6.764448e-01,1.133979e+01
1.110000e+02,2.000709e-01,1.800000e+02,-2.000709e-01,0.000000e+00,1.110000e+02,1.135994e+01,-9.341378e+01,-6.764448e-01,-1.133979e+01
1.120000e+02,1.850512e+00,1.800000e+02,-1.850512e+00,0.000000e+00,1.120000e+02,1.606152e+00,1.800000e+02,-1.606152e+00,0.000000e+00
1.130000e+02,1.516922e+01,1.146388e+02,-6.323988e+00,1.378812e+01,1.130000e+02,1.011207e+01,1.600635e+02,-9.506070e+00,3.447993e+00
1.140000e+02,1.516922e+01,-1.146388e+02,-6.323988e+00,-1.378812e+01,1.140000e+02,1.011207e+01,-1.600635e+02,-9.506070e+00,-3.447993e+00
1.150000e+02,2.215026e+01,1.800000e+02,-2.215026e+01,0.000000e+00,1.150000e+02,3.041366e+01,1.800000e+02,-3.041366e+01,0.000000e+00
1.160000e+02,5.631219e+01,1.416814e+02,-4.418116e+01,3.491543e+01,1.160000e+02,5.292987e+01,1.800000e+02,-5.292987e+01,0.000000e+00
1.170000e+02,5.631219e+01,-1.416814e+02,-4.418116e+01,-3.491543e+01,1.170000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.180000e+02,5.245716e+01,1.800000e+02,-5.245716e+01,0.000000e+00,1.180000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.190000e+02,1.120021e+02,1.800000e+02,-1.120021e+02,0.000000e+00,1.190000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.200000e+02,1.554653e+02,1.800000e+02,-1.554653e+02,0.000000e+00,1.200000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.210000e+02,7.617326e+00,8.805350e+01,2.587324e-01,7.612930e+00,1.210000e+02,2.000062e-01,1.800000e+02,-2.000062e-01,0.000000e+00
1.220000e+02,7.617326e+00,-8.805350e+01,2.587324e-01,-7.612930e+00,1.220000e+02,1.136371e+01,9.346217e+01,-6.862483e-01,1.134297e+01
1.230000e+02,2.000788e-01,1.800000e+02,-2.000788e-01,0.000000e+00,1.230000e+02,1.136371e+01,-9.346217e+01,-6.862483e-01,-1.134297e+01
1.240000e+02,1.850513e+00,1.800000e+02,-1.850513e+00,0.000000e+00,1.240000e+02,1.606152e+00,1.800000e+02,-1.606152e+00,0.000000e+00
1.250000e+02,1.526339e+01,1.147250e+02,-6.384117e+00,1.386413e+01,1.250000e+02,1.011326e+01,1.600681e+02,-9.507464e+00,3.447643e+00
1.260000e+02,1.526339e+01,-1.147250e+02,-6.384117e+00,-1.386413e+01,1.260000e+02,1.011326e+01,-1.600681e+02,-9.507464e+00,-3.447643e+00
1.270000e+02,2.213982e+01,1.800000e+02,-2.213982e+01,0.000000e+00,1.270000e+02,3.043031e+01,1.800000e+02,-3.043031e+01,0.000000e+00
1.280000e+02,5.561986e+01,1.400869e+02,-4.266143e+01,3.568713e+01,1.280000e+02,5.273660e+01,1.800000e+02,-5.273660e+01,0.000000e+00
1.290000e+02,5.561986e+01,-1.400869e+02,-4.266143e+01,-3.568713e+01,1.290000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.300000e+02,5.225840e+01,1.800000e+02,-5.225840e+01,0.000000e+00,1.300000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.310000e+02,1.119629e+02,1.800000e+02,-1.119629e+02,0.000000e+00,1.310000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.320000e+02,1.585922e+02,1.800000e+02,-1.585922e+02,0.000000e+00,1.320000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.330000e+02,7.605864e+00,8.820152e+01,2.387043e-01,7.602117e+00,1.330000e+02,2.000068e-01,1.800000e+02,-2.000068e-01,0.000000e+00
1.340000e+02,7.605864e+00,-8.820152e+01,2.387043e-01,-7.602117e+00,1.340000e+02,1.136745e+01,9.351070e+01,-6.960849e-01,1.134612e+01
1.350000e+02,2.000867e-01,1.800000e+02,-2.000867e-01,0.000000e+00,1.350000e+02,1.136745e+01,-9.351070e+01,-6.960849e-01,-1.134612e+01
1.360000e+02,1.850514e+00,1.800000e+02,-1.850514e+00,0.000000e+00,1.360000e+02,1.606153e+00,1.800000e+02,-1.606153e+00,0.000000e+00
1.370000e+02,1.535882e+01,1.148202e+02,-6.447215e+00,1.394012e+01,1.370000e+02,1.011445e+01,1.600727e+02,-9.508858e+00,3.447290e+00
1.380000e+02,1.535882e+01,-1.148202e+02,-6.447215e+00,-1.394012e+01,1.380000e+02,1.011445e+01,-1.600727e+02,-9.508858e+00,-3.447290e+00
1.390000e+02,2.212956e+01,1.800000e+02,-2.212956e+01,0.000000e+00,1.390000e+02,3.044665e+01,1.800000e+02,-3.044665e+01,0.000000e+00
1.400000e+02,5.495681e+01,1.385726e+02,-4.120634e+01,3.636329e+01,1.400000e+02,5.257042e+01,1.800000e+02,-5.257042e+01,0.000000e+00
1.410000e+02,5.495681e+01,-1.385726e+02,-4.120634e+01,-3.636329e+01,1.410000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.420000e+02,5.209063e+01,1.800000e+02,-5.209063e+01,0.000000e+00,1.420000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.430000e+02,1.119314e+02,1.800000e+02,-1.119314e+02,0.000000e+00,1.430000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.440000e+02,1.615457e+02,1.800000e+02,-1.615457e+02,0.000000e+00,1.440000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.450000e+02,7.594282e+00,8.834777e+01,2.189653e-01,7.591125e+00,1.450000e+02,2.000074e-01,1.800000e+02,-2.000074e-01,0.000000e+00
1.460000e+02,7.594282e+00,-8.834777e+01,2.189653e-01,-7.591125e+00,1.460000e+02,1.137118e+01,9.355937e+01,-7.059547e-01,1.134924e+01
1.470000e+02,2.000946e-01,1.800000e+02,-2.000946e-01,0.000000e+00,1.470000e+02,1.137118e+01,-9.355937e+01,-7.059547e-01,-1.134924e+01
1.480000e+02,1.850515e+00,1.800000e+02,-1.850515e+00,0.000000e+00,1.480000e+02,1.606153e+00,1.800000e+02,-1.606153e+00,0.000000e+00
1.490000e+02,1.545547e+01,1.149249e+02,-6.513389e+00,1.401596e+01,1.490000e+02,1.011564e+01,1.600772e+02,-9.510251e+00,3.446935e+00
1.500000e+02,1.545547e+01,-1.149249e+02,-6.513389e+00,-1.401596e+01,1.500000e+02,1.011564e+01,-1.600772e+02,-9.510251e+00,-3.446935e+00
1.510000e+02,2.211947e+01,1.800000e+02,-2.211947e+01,0.000000e+00,1.510000e+02,3.046269e+01,1.800000e+02,-3.046269e+01,0.000000e+00
1.520000e+02,5.432018e+01,1.371245e+02,-3.980764e+01,3.695989e+01,1.520000e+02,5.242554e+01,1.800000e+02,-5.242554e+01,0.000000e+00
1.530000e+02,5.432018e+01,-1.371245e+02,-3.980764e+01,-3.695989e+01,1.530000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.540000e+02,5.194693e+01,1.800000e+02,-5.194693e+01,0.000000e+00,1.540000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.550000e+02,1.119056e+02,1.800000e+02,-1.119056e+02,0.000000e+00,1.550000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.560000e+02,1.643508e+02,1.800000e+02,-1.643508e+02,0.000000e+00,1.560000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.570000e+02,7.582589e+00,8.849224e+01,1.995162e-01,7.579964e+00,1.570000e+02,2.000081e-01,1.800000e+02,-2.000081e-01,0.000000e+00
1.580000e+02,7.582589e+00,-8.849224e+01,1.995162e-01,-7.579964e+00,1.580000e+02,1.137489e+01,9.360819e+01,-7.158576e-01,1.135234e+01
1.590000e+02,2.001025e-01,1.800000e+02,-2.001025e-01,0.000000e+00,1.590000e+02,1.137489e+01,-9.360819e+01,-7.158576e-01,-1.135234e+01
1.600000e+02,1.850516e+00,1.800000e+02,-1.850516e+00,0.000000e+00,1.600000e+02,1.606154e+00,1.800000e+02,-1.606154e+00,0.000000e+00
1.610000e+02,1.555326e+01,1.150392e+02,-6.582745e+00,1.409154e+01,1.610000e+02,1.011683e+01,1.600818e+02,-9.511644e+00,3.446578e+00
1.620000e+02,1.555326e+01,-1.150392e+02,-6.582745e+00,-1.409154e+01,1.620000e+02,1.011683e+01,-1.600818e+02,-9.511644e+00,-3.446578e+00
1.630000e+02,2.210956e+01,1.800000e+02,-2.210956e+01,0.000000e+00,1.630000e+02,3.047842e+01,1.800000e+02,-3.047842e+01,0.000000e+00
1.640000e+02,5.370751e+01,1.357313e+02,-3.845857e+01,3.748913e+01,1.640000e+02,5.229779e+01,1.800000e+02,-5.229779e+01,0.000000e+00
1.650000e+02,5.370751e+01,-1.357313e+02,-3.845857e+01,-3.748913e+01,1.650000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.660000e+02,5.182232e+01,1.800000e+02,-5.182232e+01,0.000000e+00,1.660000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.670000e+02,1.118840e+02,1.800000e+02,-1.118840e+02,0.000000e+00,1.670000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
1.680000e+02,1.670274e+02,1.800000e+02,-1.670274e+02,0.000000e+00,1.680000e+02,9.000000e+01,1.800000e+02,-9.000000e+01,0.000000e+00
