k,mag,ang,re,im
1.000000e+00,7.723280e+00,8.647933e+01,4.742758e-01,7.708704e+00
2.000000e+00,7.723280e+00,-8.647933e+01,4.742758e-01,-7.708704e+00
3.000000e+00,7.092199e-01,1.800000e+02,-7.092199e-01,0.000000e+00
4.000000e+00,1.850502e+00,1.800000e+02,-1.850502e+00,0.000000e+00
5.000000e+00,3.333333e+00,1.800000e+02,-3.333333e+00,0.000000e+00
6.000000e+00,1.438272e+01,1.142182e+02,-5.899980e+00,1.311689e+01
7.000000e+00,1.438272e+01,-1.142182e+02,-5.899980e+00,-1.311689e+01
8.000000e+00,2.225330e+01,1.800000e+02,-2.225330e+01,0.000000e+00
9.000000e+00,5.594657e+01,1.679370e+02,-5.471118e+01,1.169210e+01
1.000000e+01,5.594657e+01,-1.679370e+02,-5.471118e+01,-1.169210e+01
1.100000e+01,7.734726e+00,8.665974e+01,4.506674e-01,7.721585e+00
1.200000e+01,7.734726e+00,-8.665974e+01,4.506674e-01,-7.721585e+00
1.300000e+01,7.095435e-01,1.800000e+02,-7.095435e-01,0.000000e+00
1.400000e+01,1.850356e+00,1.800000e+02,-1.850356e+00,0.000000e+00
1.500000e+01,3.335859e+00,1.800000e+02,-3.335859e+00,0.000000e+00
1.600000e+01,1.435302e+01,1.141620e+02,-5.874962e+00,1.309558e+01
1.700000e+01,1.435302e+01,-1.141620e+02,-5.874962e+00,-1.309558e+01
1.800000e+01,2.225424e+01,1.800000e+02,-2.225424e+01,0.000000e+00
1.900000e+01,5.594641e+01,1.679357e+02,-5.471077e+01,1.169329e+01
2.000000e+01,5.594641e+01,-1.679357e+02,-5.471077e+01,-1.169329e+01
2.100000e+01,7.746296e+00,8.684133e+01,4.268310e-01,7.734528e+00
2.200000e+01,7.746296e+00,-8.684133e+01,4.268310e-01,-7.734528e+00
2.300000e+01,7.098677e-01,1.800000e+02,-7.098677e-01,0.000000e+00
2.400000e+01,1.850210e+00,1.800000e+02,-1.850210e+00,0.000000e+00
2.500000e+01,3.338402e+00,1.800000e+02,-3.338402e+00,0.000000e+00
2.600000e+01,1.432316e+01,1.141049e+02,-5.849706e+00,1.307416e+01
2.700000e+01,1.432316e+01,-1.141049e+02,-5.849706e+00,-1.307416e+01
2.800000e+01,2.225517e+01,1.800000e+02,-2.225517e+01,0.000000e+00
2.900000e+01,5.594626e+01,1.679345e+02,-5.471036e+01,1.169448e+01
3.000000e+01,5.594626e+01,-1.679345e+02,-5.471036e+01,-1.169448e+01
3.100000e+01,7.757995e+00,8.702412e+01,4.027611e-01,7.747533e+00
3.200000e+01,7.757995e+00,-8.702412e+01,4.027611e-01,-7.747533e+00
3.300000e+01,7.101924e-01,1.800000e+02,-7.101924e-01,0.000000e+00
3.400000e+01,1.850064e+00,1.800000e+02,-1.850064e+00,0.000000e+00
3.500000e+01,3.340964e+00,1.800000e+02,-3.340964e+00,0.000000e+00
3.600000e+01,1.429311e+01,1.140469e+02,-5.824206e+00,1.305264e+01
3.700000e+01,1.429311e+01,-1.140469e+02,-5.824206e+00,-1.305264e+01
3.800000e+01,2.225611e+01,1.800000e+02,-2.225611e+01,0.000000e+00
3.900000e+01,5.594611e+01,1.679332e+02,-5.470995e+01,1.169567e+01
4.000000e+01,5.594611e+01,-1.679332e+02,-5.470995e+01,-1.169567e+01
4.100000e+01,7.769825e+00,8.720814e+01,3.784519e-01,7.760602e+00
4.200000e+01,7.769825e+00,-8.720814e+01,3.784519e-01,-7.760602e+00
4.300000e+01,7.105178e-01,1.800000e+02,-7.105178e-01,0.000000e+00
4.400000e+01,1.849917e+00,1.800000e+02,-1.849917e+00,0.000000e+00
4.500000e+01,3.343544e+00,1.800000e+02,-3.343544e+00,0.000000e+00
4.600000e+01,1.426287e+01,1.139878e+02,-5.798456e+00,1.303102e+01
4.700000e+01,1.426287e+01,-1.139878e+02,-5.798456e+00,-1.303102e+01
4.800000e+01,2.225705e+01,1.800000e+02,-2.225705e+01,0.000000e+00
4.900000e+01,5.594596e+01,1.679319e+02,-5.470954e+01,1.169686e+01
5.000000e+01,5.594596e+01,-1.679319e+02,-5.470954e+01,-1.169686e+01
5.100000e+01,7.781788e+00,8.739342e+01,3.538976e-01,7.773736e+00
5.200000e+01,7.781788e+00,-8.739342e+01,3.538976e-01,-7.773736e+00
5.300000e+01,7.108437e-01,1.800000e+02,-7.108437e-01,0.000000e+00
5.400000e+01,1.849770e+00,1.800000e+02,-1.849770e+00,0.000000e+00
5.500000e+01,3.346143e+00,1.800000e+02,-3.346143e+00,0.000000e+00
5.600000e+01,1.423245e+01,1.139277e+02,-5.772451e+00,1.300929e+01
5.700000e+01,1.423245e+01,-1.139277e+02,-5.772451e+00,-1.300929e+01
5.800000e+01,2.225799e+01,1.800000e+02,-2.225799e+01,0.000000e+00
5.900000e+01,5.594581e+01,1.679306e+02,-5.470913e+01,1.169805e+01
