k,mag,ang,re,im
1.000000e+00,1.000000e-01,1.800000e+02,-1.000000e-01,0.000000e+00
2.000000e+00,1.132536e+01,9.298473e+01,-5.897095e-01,1.131000e+01
3.000000e+00,1.132536e+01,-9.298473e+01,-5.897095e-01,-1.131000e+01
4.000000e+00,1.606148e+00,1.800000e+02,-1.606148e+00,0.000000e+00
5.000000e+00,1.010130e+01,1.600230e+02,-9.493500e+00,3.451035e+00
6.000000e+00,1.010130e+01,-1.600230e+02,-9.493500e+00,-3.451035e+00
7.000000e+00,3.024823e+01,1.800000e+02,-3.024823e+01,0.000000e+00
8.000000e+00,5.615999e+01,1.734952e+02,-5.579845e+01,6.362119e+00
9.000000e+00,5.615999e+01,-1.734952e+02,-5.579845e+01,-6.362119e+00
1.000000e+01,1.000000e+02,1.800000e+02,-1.000000e+02,0.000000e+00
1.100000e+01,1.000000e+02,1.800000e+02,-1.000000e+02,0.000000e+00
1.200000e+01,1.000222e-01,1.800000e+02,-1.000222e-01,0.000000e+00
1.300000e+01,1.136884e+01,9.309249e+01,-6.133262e-01,1.135229e+01
1.400000e+01,1.136884e+01,-9.309249e+01,-6.133262e-01,-1.135229e+01
1.500000e+01,1.603020e+00,1.800000e+02,-1.603020e+00,0.000000e+00
1.600000e+01,1.007397e+01,1.601877e+02,-9.477678e+00,3.414465e+00
1.700000e+01,1.007397e+01,-1.601877e+02,-9.477678e+00,-3.414465e+00
1.800000e+01,3.024723e+01,1.800000e+02,-3.024723e+01,0.000000e+00
1.900000e+01,5.612989e+01,1.734700e+02,-5.576574e+01,6.383281e+00
2.000000e+01,5.612989e+01,-1.734700e+02,-5.576574e+01,-6.383281e+00
2.100000e+01,1.000293e+02,1.796108e+02,-1.000270e+02,6.794358e-01
2.200000e+01,1.000293e+02,-1.796108e+02,-1.000270e+02,-6.794358e-01
2.300000e+01,1.000444e-01,1.800000e+02,-1.000444e-01,0.000000e+00
2.400000e+01,1.141245e+01,9.319843e+01,-6.367479e-01,1.139467e+01
2.500000e+01,1.141245e+01,-9.319843e+01,-6.367479e-01,-1.139467e+01
2.600000e+01,1.599891e+00,1.800000e+02,-1.599891e+00,0.000000e+00
2.700000e+01,1.004679e+01,1.603558e+02,-9.462047e+00,3.377518e+00
2.800000e+01,1.004679e+01,-1.603558e+02,-9.462047e+00,-3.377518e+00
2.900000e+01,3.024622e+01,1.800000e+02,-3.024622e+01,0.000000e+00
3.000000e+01,5.609987e+01,1.734450e+02,-5.573313e+01,6.404155e+00
3.100000e+01,5.609987e+01,-1.734450e+02,-5.573313e+01,-6.404155e+00
3.200000e+01,1.000584e+02,1.794506e+02,-1.000538e+02,9.593605e-01
3.300000e+01,1.000584e+02,-1.794506e+02,-1.000538e+02,-9.593605e-01
3.400000e+01,1.000667e-01,1.800000e+02,-1.000667e-01,0.000000e+00
3.500000e+01,1.145617e+01,9.330255e+01,-6.599732e-01,1.143715e+01
3.600000e+01,1.145617e+01,-9.330255e+01,-6.599732e-01,-1.143715e+01
3.700000e+01,1.596759e+00,1.800000e+02,-1.596759e+00,0.000000e+00
3.800000e+01,1.001974e+01,1.605271e+02,-9.446607e+00,3.340189e+00
3.900000e+01,1.001974e+01,-1.605271e+02,-9.446607e+00,-3.340189e+00
4.000000e+01,3.024521e+01,1.800000e+02,-3.024521e+01,0.000000e+00
4.100000e+01,5.606994e+01,1.734203e+02,-5.570064e+01,6.424743e+00
