k,mag,ang,re,im
1.000000e+00,7.723280e+00,8.647933e+01,4.742758e-01,7.708704e+00
2.000000e+00,7.723280e+00,-8.647933e+01,4.742758e-01,-7.708704e+00
3.000000e+00,1.000000e-01,1.800000e+02,-1.000000e-01,0.000000e+00
4.000000e+00,1.850502e+00,1.800000e+02,-1.850502e+00,0.000000e+00
5.000000e+00,1.438272e+01,1.142182e+02,-5.899980e+00,1.311689e+01
6.000000e+00,1.438272e+01,-1.142182e+02,-5.899980e+00,-1.311689e+01
7.000000e+00,2.225330e+01,1.800000e+02,-2.225330e+01,0.000000e+00
8.000000e+00,5.594657e+01,1.679370e+02,-5.471118e+01,1.169210e+01
9.000000e+00,5.594657e+01,-1.679370e+02,-5.471118e+01,-1.169210e+01
1.000000e+01,1.000000e+02,1.800000e+02,-1.000000e+02,0.000000e+00
1.100000e+01,1.000000e+02,1.800000e+02,-1.000000e+02,0.000000e+00
1.200000e+01,7.724251e+00,8.666374e+01,4.495198e-01,7.711160e+00
1.300000e+01,7.724251e+00,-8.666374e+01,4.495198e-01,-7.711160e+00
1.400000e+01,1.000066e-01,1.800000e+02,-1.000066e-01,0.000000e+00
1.500000e+01,1.850363e+00,1.800000e+02,-1.850363e+00,0.000000e+00
1.600000e+01,1.438259e+01,1.141205e+02,-5.877548e+00,1.312682e+01
1.700000e+01,1.438259e+01,-1.141205e+02,-5.877548e+00,-1.312682e+01
1.800000e+01,2.225332e+01,1.800000e+02,-2.225332e+01,0.000000e+00
1.900000e+01,5.593306e+01,1.679329e+02,-5.469713e+01,1.169320e+01
2.000000e+01,5.593306e+01,-1.679329e+02,-5.469713e+01,-1.169320e+01
2.100000e+01,1.000128e+02,1.797385e+02,-1.000118e+02,4.563917e-01
2.200000e+01,1.000128e+02,-1.797385e+02,-1.000118e+02,-4.563917e-01
2.300000e+01,7.725151e+00,8.684858e+01,4.246896e-01,7.713469e+00
2.400000e+01,7.725151e+00,-8.684858e+01,4.246896e-01,-7.713469e+00
2.500000e+01,1.000133e-01,1.800000e+02,-1.000133e-01,0.000000e+00
2.600000e+01,1.850224e+00,1.800000e+02,-1.850224e+00,0.000000e+00
2.700000e+01,1.438261e+01,1.140223e+02,-5.855041e+00,1.313689e+01
2.800000e+01,1.438261e+01,-1.140223e+02,-5.855041e+00,-1.313689e+01
2.900000e+01,2.225333e+01,1.800000e+02,-2.225333e+01,0.000000e+00
3.000000e+01,5.591957e+01,1.679288e+02,-5.468311e+01,1.169428e+01
3.100000e+01,5.591957e+01,-1.679288e+02,-5.468311e+01,-1.169428e+01
3.200000e+01,1.000256e+02,1.796305e+02,-1.000235e+02,6.450259e-01
3.300000e+01,1.000256e+02,-1.796305e+02,-1.000235e+02,-6.450259e-01
3.400000e+01,7.725977e+00,8.703386e+01,3.997863e-01,7.715626e+00
3.500000e+01,7.725977e+00,-8.703386e+01,3.997863e-01,-7.715626e+00
3.600000e+01,1.000199e-01,1.800000e+02,-1.000199e-01,0.000000e+00
3.700000e+01,1.850084e+00,1.800000e+02,-1.850084e+00,0.000000e+00
3.800000e+01,1.438276e+01,1.139236e+02,-5.832459e+00,1.314710e+01
3.900000e+01,1.438276e+01,-1.139236e+02,-5.832459e+00,-1.314710e+01
4.000000e+01,2.225334e+01,1.800000e+02,-2.225334e+01,0.000000e+00
4.100000e+01,5.590609e+01,1.679247e+02,-5.466910e+01,1.169535e+01
4.200000e+01,5.590609e+01,-1.679247e+02,-5.466910e+01,-1.169535e+01
4.300000e+01,1.000384e+02,1.795478e+02,-1.000353e+02,7.894917e-01
4.400000e+01,1.000384e+02,-1.795478e+02,-1.000353e+02,-7.894917e-01
4.500000e+01,7.726727e+00,8.721958e+01,3.748110e-01,7.717631e+00
4.600000e+01,7.726727e+00,-8.721958e+01,3.748110e-01,-7.717631e+00
4.700000e+01,1.000266e-01,1.800000e+02,-1.000266e-01,0.000000e+00
4.800000e+01,1.849945e+00,1.800000e+02,-1.849945e+00,0.000000e+00
4.900000e+01,1.438305e+01,1.138243e+02,-5.809803e+00,1.315744e+01
5.000000e+01,1.438305e+01,-1.138243e+02,-5.809803e+00,-1.315744e+01
5.100000e+01,2.225336e+01,1.800000e+02,-2.225336e+01,0.000000e+00
5.200000e+01,5.589263e+01,1.679207e+02,-5.465511e+01,1.169641e+01
5.300000e+01,5.589263e+01,-1.679207e+02,-5.465511e+01,-1.169641e+01
5.400000e+01,1.000512e+02,1.794783e+02,-1.000470e+02,9.110498e-01
5.500000e+01,1.000512e+02,-1.794783e+02,-1.000470e+02,-9.110498e-01
5.600000e+01,7.727400e+00,8.740574e+01,3.497650e-01,7.719480e+00
5.700000e+01,7.727400e+00,-8.740574e+01,3.497650e-01,-7.719480e+00
5.800000e+01,1.000332e-01,1.800000e+02,-1.000332e-01,0.000000e+00
5.900000e+01,1.849805e+00,1.800000e+02,-1.849805e+00,0.000000e+00
