k1,mag1,ang1,re1,im1,k2,mag2,ang2,re2,im2
1.600000e+01,1.437454e+01,-1.140069e+02,-5.848241e+00,-1.313109e+01,1.600000e+01,1.002027e+01,-1.595809e+02,-9.390653e+00,-3.495911e+00
1.700000e+01,2.224723e+01,1.800000e+02,-2.224723e+01,0.000000e+00,1.700000e+01,3.035651e+01,1.791617e+02,-3.035326e+01,4.441137e-01
1.800000e+01,3.035040e+01,1.800000e+02,-3.035040e+01,0.000000e+00,1.800000e+01,3.035651e+01,-1.791617e+02,-3.035326e+01,-4.441137e-01
1.900000e+01,5.594724e+01,1.679289e+02,-5.471018e+01,1.169999e+01,1.900000e+01,5.615736e+01,1.734739e+02,-5.579347e+01,6.382572e+00
2.000000e+01,5.594724e+01,-1.679289e+02,-5.471018e+01,-1.169999e+01,2.000000e+01,5.615736e+01,-1.734739e+02,-5.579347e+01,-6.382572e+00
2.100000e+01,7.718966e+00,8.695466e+01,4.100789e-01,7.708065e+00,2.100000e+01,1.145895e+01,9.326513e+01,-6.526613e-01,1.144035e+01
2.200000e+01,7.718966e+00,-8.695466e+01,4.100789e-01,-7.708065e+00,2.200000e+01,1.145895e+01,-9.326513e+01,-6.526613e-01,-1.144035e+01
2.300000e+01,7.098693e-01,1.800000e+02,-7.098693e-01,0.000000e+00,2.300000e+01,7.122977e-01,1.800000e+02,-7.122977e-01,0.000000e+00
2.400000e+01,1.850122e+00,1.800000e+02,-1.850122e+00,0.000000e+00,2.400000e+01,1.596537e+00,1.800000e+02,-1.596537e+00,0.000000e+00
2.500000e+01,1.436682e+01,1.137946e+02,-5.796423e+00,1.314561e+01,2.500000e+01,9.940309e+00,1.591619e+02,-9.290106e+00,3.536051e+00
2.600000e+01,1.436682e+01,-1.137946e+02,-5.796423e+00,-1.314561e+01,2.600000e+01,9.940309e+00,-1.591619e+02,-9.290106e+00,-3.536051e+00
2.700000e+01,2.224125e+01,1.800000e+02,-2.224125e+01,0.000000e+00,2.700000e+01,3.043552e+01,1.788399e+02,-3.042928e+01,6.162060e-01
2.800000e+01,3.039750e+01,1.800000e+02,-3.039750e+01,0.000000e+00,2.800000e+01,3.043552e+01,-1.788399e+02,-3.042928e+01,-6.162060e-01
2.900000e+01,5.594793e+01,1.679208e+02,-5.470920e+01,1.170788e+01,2.900000e+01,5.615475e+01,1.734526e+02,-5.578851e+01,6.403028e+00
3.000000e+01,5.594793e+01,-1.679208e+02,-5.470920e+01,-1.170788e+01,3.000000e+01,5.615475e+01,-1.734526e+02,-5.578851e+01,-6.403028e+00
3.100000e+01,7.716475e+00,8.719400e+01,3.777555e-01,7.707223e+00,3.100000e+01,1.152682e+01,9.339723e+01,-6.830569e-01,1.150657e+01
3.200000e+01,7.716475e+00,-8.719400e+01,3.777555e-01,-7.707223e+00,3.200000e+01,1.152682e+01,-9.339723e+01,-6.830569e-01,-1.150657e+01
3.300000e+01,7.101949e-01,1.800000e+02,-7.101949e-01,0.000000e+00,3.300000e+01,7.138622e-01,1.800000e+02,-7.138622e-01,0.000000e+00
3.400000e+01,1.849931e+00,1.800000e+02,-1.849931e+00,0.000000e+00,3.400000e+01,1.591688e+00,1.800000e+02,-1.591688e+00,0.000000e+00
3.500000e+01,1.435956e+01,1.135812e+02,-5.744530e+00,1.316045e+01,3.500000e+01,9.861399e+00,1.587645e+02,-9.191807e+00,3.571817e+00
3.600000e+01,1.435956e+01,-1.135812e+02,-5.744530e+00,-1.316045e+01,3.600000e+01,9.861399e+00,-1.587645e+02,-9.191807e+00,-3.571817e+00
3.700000e+01,2.223537e+01,1.800000e+02,-2.223537e+01,0.000000e+00,3.700000e+01,3.051276e+01,1.786104e+02,-3.050379e+01,7.399800e-01
3.800000e+01,3.044435e+01,1.800000e+02,-3.044435e+01,0.000000e+00,3.800000e+01,3.051276e+01,-1.786104e+02,-3.050379e+01,-7.399800e-01
3.900000e+01,5.594862e+01,1.679127e+02,-5.470821e+01,1.171578e+01,3.900000e+01,5.615217e+01,1.734313e+02,-5.578355e+01,6.423487e+00
4.000000e+01,5.594862e+01,-1.679127e+02,-5.470821e+01,-1.171578e+01,4.000000e+01,5.615217e+01,-1.734313e+02,-5.578355e+01,-6.423487e+00
4.100000e+01,7.713752e+00,8.743442e+01,3.452898e-01,7.706020e+00,4.100000e+01,1.159537e+01,9.352379e+01,-7.126866e-01,1.157344e+01
4.200000e+01,7.713752e+00,-8.743442e+01,3.452898e-01,-7.706020e+00,4.200000e+01,1.159537e+01,-9.352379e+01,-7.126866e-01,-1.157344e+01
4.300000e+01,7.105210e-01,1.800000e+02,-7.105210e-01,0.000000e+00,4.300000e+01,7.154442e-01,1.800000e+02,-7.154442e-01,0.000000e+00
4.400000e+01,1.849739e+00,1.800000e+02,-1.849739e+00,0.000000e+00,4.400000e+01,1.586809e+00,1.800000e+02,-1.586809e+00,0.000000e+00
4.500000e+01,1.435279e+01,1.133669e+02,-5.692567e+00,1.317563e+01,4.500000e+01,9.783525e+00,1.583876e+02,-9.095709e+00,3.603532e+00
4.600000e+01,1.435279e+01,-1.133669e+02,-5.692567e+00,-1.317563e+01,4.600000e+01,9.783525e+00,-1.583876e+02,-9.095709e+00,-3.603532e+00
4.700000e+01,2.222958e+01,1.800000e+02,-2.222958e+01,0.000000e+00,4.700000e+01,3.058832e+01,1.784308e+02,-3.057684e+01,8.376403e-01
4.800000e+01,3.049096e+01,1.800000e+02,-3.049096e+01,0.000000e+00,4.800000e+01,3.058832e+01,-1.784308e+02,-3.057684e+01,-8.376403e-01
4.900000e+01,5.594932e+01,1.679045e+02,-5.470724e+01,1.172368e+01,4.900000e+01,5.614960e+01,1.734100e+02,-5.577861e+01,6.443949e+00
5.000000e+01,5.594932e+01,-1.679045e+02,-5.470724e+01,-1.172368e+01,5.000000e+01,5.614960e+01,-1.734100e+02,-5.577861e+01,-6.443949e+00
5.100000e+01,7.710788e+00,8.767590e+01,3.126881e-01,7.704445e+00,5.100000e+01,7.170442e-01,1.800000e+02,-7.170442e-01,0.000000e+00
5.200000e+01,7.710788e+00,-8.767590e+01,3.126881e-01,-7.704445e+00,5.200000e+01,1.166454e+01,9.364476e+01,-7.415178e-01,1.164095e+01
5.300000e+01,7.108478e-01,1.800000e+02,-7.108478e-01,0.000000e+00,5.300000e+01,1.166454e+01,-9.364476e+01,-7.415178e-01,-1.164095e+01
5.400000e+01,1.849547e+00,1.800000e+02,-1.849547e+00,0.000000e+00,5.400000e+01,1.581901e+00,1.800000e+02,-1.581901e+00,0.000000e+00
5.500000e+01,1.434651e+01,1.131516e+02,-5.640539e+00,1.319116e+01,5.500000e+01,9.706677e+00,1.580299e+02,-9.001772e+00,3.631484e+00
5.600000e+01,1.434651e+01,-1.131516e+02,-5.640539e+00,-1.319116e+01,5.600000e+01,9.706677e+00,-1.580299e+02,-9.001772e+00,-3.631484e+00
5.700000e+01,2.222388e+01,1.800000e+02,-2.222388e+01,0.000000e+00,5.700000e+01,3.066228e+01,1.782844e+02,-3.064853e+01,9.179731e-01
5.800000e+01,3.053731e+01,1.800000e+02,-3.053731e+01,0.000000e+00,5.800000e+01,3.066228e+01,-1.782844e+02,-3.064853e+01,-9.179731e-01
5.900000e+01,5.595003e+01,1.678964e+02,-5.470627e+01,1.173159e+01,5.900000e+01,5.614706e+01,1.733887e+02,-5.577368e+01,6.464415e+00
6.000000e+01,5.595003e+01,-1.678964e+02,-5.470627e+01,-1.173159e+01,6.000000e+01,5.614706e+01,-1.733887e+02,-5.577368e+01,-6.464415e+00
6.100000e+01,7.707576e+00,8.791842e+01,2.799575e-01,7.702490e+00,6.100000e+01,7.186626e-01,1.800000e+02,-7.186626e-01,0.000000e+00
6.200000e+01,7.707576e+00,-8.791842e+01,2.799575e-01,-7.702490e+00,6.200000e+01,1.173432e+01,9.376007e+01,-7.695198e-01,1.170906e+01
6.300000e+01,7.111752e-01,1.800000e+02,-7.111752e-01,0.000000e+00,6.300000e+01,1.173432e+01,-9.376007e+01,-7.695198e-01,-1.170906e+01
6.400000e+01,1.849354e+00,1.800000e+02,-1.849354e+00,0.000000e+00,6.400000e+01,1.576962e+00,1.800000e+02,-1.576962e+00,0.000000e+00
6.500000e+01,1.434074e+01,1.129353e+02,-5.588455e+00,1.320704e+01,6.500000e+01,9.630847e+00,1.576907e+02,-8.909958e+00,3.655935e+00
6.600000e+01,1.434074e+01,-1.129353e+02,-5.588455e+00,-1.320704e+01,6.600000e+01,9.630847e+00,-1.576907e+02,-8.909958e+00,-3.655935e+00
6.700000e+01,2.221827e+01,1.800000e+02,-2.221827e+01,0.000000e+00,6.700000e+01,3.073473e+01,1.781624e+02,-3.071892e+01,9.855763e-01
6.800000e+01,3.058342e+01,1.800000e+02,-3.058342e+01,0.000000e+00,6.800000e+01,3.073473e+01,-1.781624e+02,-3.071892e+01,-9.855763e-01
6.900000e+01,5.595075e+01,1.678883e+02,-5.470530e+01,1.173949e+01,6.900000e+01,5.614453e+01,1.733673e+02,-5.576876e+01,6.484885e+00
7.000000e+01,5.595075e+01,-1.678883e+02,-5.470530e+01,-1.173949e+01,7.000000e+01,5.614453e+01,-1.733673e+02,-5.576876e+01,-6.484885e+00
7.100000e+01,7.704107e+00,8.816195e+01,2.471056e-01,7.700144e+00,7.100000e+01,7.202998e-01,1.800000e+02,-7.202998e-01,0.000000e+00
7.200000e+01,7.704107e+00,-8.816195e+01,2.471056e-01,-7.700144e+00,7.200000e+01,1.180465e+01,9.386968e+01,-7.966639e-01,1.177774e+01
7.300000e+01,7.115031e-01,1.800000e+02,-7.115031e-01,0.000000e+00,7.300000e+01,1.180465e+01,-9.386968e+01,-7.966639e-01,-1.177774e+01
7.400000e+01,1.849161e+00,1.800000e+02,-1.849161e+00,0.000000e+00,7.400000e+01,1.571992e+00,1.800000e+02,-1.571992e+00,0.000000e+00
7.500000e+01,1.433549e+01,1.127181e+02,-5.536320e+00,1.322329e+01,7.500000e+01,9.556033e+00,1.573689e+02,-8.820234e+00,3.677123e+00
7.600000e+01,1.433549e+01,-1.127181e+02,-5.536320e+00,-1.322329e+01,7.600000e+01,9.556033e+00,-1.573689e+02,-8.820234e+00,-3.677123e+00
7.700000e+01,2.221274e+01,1.800000e+02,-2.221274e+01,0.000000e+00,7.700000e+01,3.080574e+01,1.780593e+02,-3.078807e+01,1.043232e+00
7.800000e+01,3.062929e+01,1.800000e+02,-3.062929e+01,0.000000e+00,7.800000e+01,3.080574e+01,-1.780593e+02,-3.078807e+01,-1.043232e+00
7.900000e+01,5.595147e+01,1.678802e+02,-5.470435e+01,1.174740e+01,7.900000e+01,5.614203e+01,1.733460e+02,-5.576386e+01,6.505359e+00
8.000000e+01,5.595147e+01,-1.678802e+02,-5.470435e+01,-1.174740e+01,8.000000e+01,5.614203e+01,-1.733460e+02,-5.576386e+01,-6.505359e+00
8.100000e+01,7.700375e+00,8.840645e+01,2.141408e-01,7.697397e+00,8.100000e+01,7.219563e-01,1.800000e+02,-7.219563e-01,0.000000e+00
8.200000e+01,7.700375e+00,-8.840645e+01,2.141408e-01,-7.697397e+00,8.200000e+01,1.187549e+01,9.397355e+01,-8.229236e-01,1.184695e+01
8.300000e+01,7.118317e-01,1.800000e+02,-7.118317e-01,0.000000e+00,8.300000e+01,1.187549e+01,-9.397355e+01,-8.229236e-01,-1.184695e+01
8.400000e+01,1.848967e+00,1.800000e+02,-1.848967e+00,0.000000e+00,8.400000e+01,1.566991e+00,1.800000e+02,-1.566991e+00,0.000000e+00
8.500000e+01,1.433077e+01,1.125000e+02,-5.484142e+00,1.323991e+01,8.500000e+01,9.482234e+00,1.570639e+02,-8.732570e+00,3.695265e+00
8.600000e+01,1.433077e+01,-1.125000e+02,-5.484142e+00,-1.323991e+01,8.600000e+01,9.482234e+00,-1.570639e+02,-8.732570e+00,-3.695265e+00
8.700000e+01,2.220730e+01,1.800000e+02,-2.220730e+01,0.000000e+00,8.700000e+01,3.087539e+01,1.779717e+02,-3.085604e+01,1.092785e+00
8.800000e+01,3.067493e+01,1.800000e+02,-3.067493e+01,0.000000e+00,8.800000e+01,3.087539e+01,-1.779717e+02,-3.085604e+01,-1.092785e+00
8.900000e+01,5.595220e+01,1.678720e+02,-5.470340e+01,1.175532e+01,8.900000e+01,5.613955e+01,1.733247e+02,-5.575897e+01,6.525837e+00
9.000000e+01,5.595220e+01,-1.678720e+02,-5.470340e+01,-1.175532e+01,9.000000e+01,5.613955e+01,-1.733247e+02,-5.575897e+01,-6.525837e+00
9.100000e+01,7.696371e+00,8.865188e+01,1.810719e-01,7.694241e+00,9.100000e+01,7.236326e-01,1.800000e+02,-7.236326e-01,0.000000e+00
9.200000e+01,7.696371e+00,-8.865188e+01,1.810719e-01,-7.694241e+00,9.200000e+01,1.194681e+01,9.407167e+01,-8.482748e-01,1.191665e+01
9.300000e+01,7.121609e-01,1.800000e+02,-7.121609e-01,0.000000e+00,9.300000e+01,1.194681e+01,-9.407167e+01,-8.482748e-01,-1.191665e+01
9.400000e+01,1.848773e+00,1.800000e+02,-1.848773e+00,0.000000e+00,9.400000e+01,1.561958e+00,1.800000e+02,-1.561958e+00,0.000000e+00
9.500000e+01,1.432661e+01,1.122810e+02,-5.431929e+00,1.325692e+01,9.500000e+01,9.409451e+00,1.567749e+02,-8.646935e+00,3.710563e+00
9.600000e+01,1.432661e+01,-1.122810e+02,-5.431929e+00,-1.325692e+01,9.600000e+01,9.409451e+00,-1.567749e+02,-8.646935e+00,-3.710563e+00
9.700000e+01,2.220194e+01,1.800000e+02,-2.220194e+01,0.000000e+00,9.700000e+01,3.094372e+01,1.778970e+02,-3.092288e+01,1.135534e+00
9.800000e+01,3.072033e+01,1.800000e+02,-3.072033e+01,0.000000e+00,9.800000e+01,3.094372e+01,-1.778970e+02,-3.092288e+01,-1.135534e+00
9.900000e+01,5.595295e+01,1.678639e+02,-5.470245e+01,1.176323e+01,9.900000e+01,5.613709e+01,1.733033e+02,-5.575409e+01,6.546320e+00
1.000000e+02,5.595295e+01,-1.678639e+02,-5.470245e+01,-1.176323e+01,1.000000e+02,5.613709e+01,-1.733033e+02,-5.575409e+01,-6.546320e+00
1.010000e+02,7.692088e+00,8.889821e+01,1.479086e-01,7.690666e+00,1.010000e+02,7.253292e-01,1.800000e+02,-7.253292e-01,0.000000e+00
1.020000e+02,7.692088e+00,-8.889821e+01,1.479086e-01,-7.690666e+00,1.020000e+02,1.201854e+01,9.416405e+01,-8.726961e-01,1.198682e+01
1.030000e+02,7.124906e-01,1.800000e+02,-7.124906e-01,0.000000e+00,1.030000e+02,1.201854e+01,-9.416405e+01,-8.726961e-01,-1.198682e+01
1.040000e+02,1.848578e+00,1.800000e+02,-1.848578e+00,0.000000e+00,1.040000e+02,1.556894e+00,1.800000e+02,-1.556894e+00,0.000000e+00
1.050000e+02,1.432301e+01,1.120613e+02,-5.379691e+00,1.327432e+01,1.050000e+02,9.337688e+00,1.565013e+02,-8.563303e+00,3.723204e+00
1.060000e+02,1.432301e+01,-1.120613e+02,-5.379691e+00,-1.327432e+01,1.060000e+02,9.337688e+00,-1.565013e+02,-8.563303e+00,-3.723204e+00
1.070000e+02,2.219666e+01,1.800000e+02,-2.219666e+01,0.000000e+00,1.070000e+02,3.101081e+01,1.778333e+02,-3.098864e+01,1.172437e+00
1.080000e+02,3.076550e+01,1.800000e+02,-3.076550e+01,0.000000e+00,1.080000e+02,3.101081e+01,-1.778333e+02,-3.098864e+01,-1.172437e+00
1.090000e+02,5.595369e+01,1.678558e+02,-5.470152e+01,1.177115e+01,1.090000e+02,5.613465e+01,1.732820e+02,-5.574923e+01,6.566808e+00
1.100000e+02,5.595369e+01,-1.678558e+02,-5.470152e+01,-1.177115e+01,1.100000e+02,5.613465e+01,-1.732820e+02,-5.574923e+01,-6.566808e+00
1.110000e+02,7.687518e+00,8.914539e+01,1.146613e-01,7.686662e+00,1.110000e+02,7.270466e-01,1.800000e+02,-7.270466e-01,0.000000e+00
1.120000e+02,7.687518e+00,-8.914539e+01,1.146613e-01,-7.686662e+00,1.120000e+02,1.209065e+01,9.425071e+01,-8.961686e-01,1.205740e+01
1.130000e+02,7.128210e-01,1.800000e+02,-7.128210e-01,0.000000e+00,1.130000e+02,1.209065e+01,-9.425071e+01,-8.961686e-01,-1.205740e+01
1.140000e+02,1.848383e+00,1.800000e+02,-1.848383e+00,0.000000e+00,1.140000e+02,1.551797e+00,1.800000e+02,-1.551797e+00,0.000000e+00
1.150000e+02,1.431999e+01,1.118407e+02,-5.327437e+00,1.329213e+01,1.150000e+02,9.266947e+00,1.562424e+02,-8.481646e+00,3.733361e+00
1.160000e+02,1.431999e+01,-1.118407e+02,-5.327437e+00,-1.329213e+01,1.160000e+02,9.266947e+00,-1.562424e+02,-8.481646e+00,-3.733361e+00
1.170000e+02,2.219146e+01,1.800000e+02,-2.219146e+01,0.000000e+00,1.170000e+02,3.107670e+01,1.777792e+02,-3.105336e+01,1.204225e+00
1.180000e+02,3.081044e+01,1.800000e+02,-3.081044e+01,0.000000e+00,1.180000e+02,3.107670e+01,-1.777792e+02,-3.105336e+01,-1.204225e+00
1.190000e+02,5.595445e+01,1.678477e+02,-5.470059e+01,1.177907e+01,1.190000e+02,5.613224e+01,1.732606e+02,-5.574438e+01,6.587302e+00
1.200000e+02,5.595445e+01,-1.678477e+02,-5.470059e+01,-1.177907e+01,1.200000e+02,5.613224e+01,-1.732606e+02,-5.574438e+01,-6.587302e+00
1.210000e+02,7.682653e+00,8.939336e+01,8.134095e-02,7.682222e+00,1.210000e+02,7.287853e-01,1.800000e+02,-7.287853e-01,0.000000e+00
1.220000e+02,7.682653e+00,-8.939336e+01,8.134095e-02,-7.682222e+00,1.220000e+02,1.216310e+01,9.433166e+01,-9.186765e-01,1.212835e+01
1.230000e+02,7.131520e-01,1.800000e+02,-7.131520e-01,0.000000e+00,1.230000e+02,1.216310e+01,-9.433166e+01,-9.186765e-01,-1.212835e+01
1.240000e+02,1.848186e+00,1.800000e+02,-1.848186e+00,0.000000e+00,1.240000e+02,1.546667e+00,1.800000e+02,-1.546667e+00,0.000000e+00
1.250000e+02,1.431757e+01,1.116195e+02,-5.275178e+00,1.331035e+01,1.250000e+02,9.197233e+00,1.559977e+02,-8.401937e+00,3.741196e+00
1.260000e+02,1.431757e+01,-1.116195e+02,-5.275178e+00,-1.331035e+01,1.260000e+02,9.197233e+00,-1.559977e+02,-8.401937e+00,-3.741196e+00
1.270000e+02,2.218633e+01,1.800000e+02,-2.218633e+01,0.000000e+00,1.270000e+02,3.114145e+01,1.777337e+02,-3.111709e+01,1.231471e+00
1.280000e+02,3.085516e+01,1.800000e+02,-3.085516e+01,0.000000e+00,1.280000e+02,3.114145e+01,-1.777337e+02,-3.111709e+01,-1.231471e+00
1.290000e+02,5.595522e+01,1.678395e+02,-5.469966e+01,1.178700e+01,1.290000e+02,5.612985e+01,1.732393e+02,-5.573954e+01,6.607800e+00
1.300000e+02,5.595522e+01,-1.678395e+02,-5.469966e+01,-1.178700e+01,1.300000e+02,5.612985e+01,-1.732393e+02,-5.573954e+01,-6.607800e+00
1.310000e+02,7.677486e+00,8.964209e+01,4.795936e-02,7.677336e+00,1.310000e+02,7.305459e-01,1.800000e+02,-7.305459e-01,0.000000e+00
1.320000e+02,7.677486e+00,-8.964209e+01,4.795936e-02,-7.677336e+00,1.320000e+02,1.223583e+01,9.440698e+01,-9.402068e-01,1.219965e+01
1.330000e+02,7.134836e-01,1.800000e+02,-7.134836e-01,0.000000e+00,1.330000e+02,1.223583e+01,-9.440698e+01,-9.402068e-01,-1.219965e+01
1.340000e+02,1.847990e+00,1.800000e+02,-1.847990e+00,0.000000e+00,1.340000e+02,1.541504e+00,1.800000e+02,-1.541504e+00,0.000000e+00
1.350000e+02,1.431575e+01,1.113976e+02,-5.222925e+00,1.332898e+01,1.350000e+02,9.128551e+00,1.557666e+02,-8.324149e+00,3.746862e+00
1.360000e+02,1.431575e+01,-1.113976e+02,-5.222925e+00,-1.332898e+01,1.360000e+02,9.128551e+00,-1.557666e+02,-8.324149e+00,-3.746862e+00
1.370000e+02,2.218128e+01,1.800000e+02,-2.218128e+01,0.000000e+00,1.370000e+02,3.120510e+01,1.776957e+02,-3.117987e+01,1.254630e+00
1.380000e+02,3.089965e+01,1.800000e+02,-3.089965e+01,0.000000e+00,1.380000e+02,3.120510e+01,-1.776957e+02,-3.117987e+01,-1.254630e+00
1.390000e+02,5.595599e+01,1.678314e+02,-5.469874e+01,1.179493e+01,1.390000e+02,5.612748e+01,1.732179e+02,-5.573472e+01,6.628305e+00
1.400000e+02,5.595599e+01,-1.678314e+02,-5.469874e+01,-1.179493e+01,1.400000e+02,5.612748e+01,-1.732179e+02,-5.573472e+01,-6.628305e+00
1.410000e+02,7.672010e+00,8.989150e+01,1.452897e-02,7.671996e+00,1.410000e+02,7.323291e-01,1.800000e+02,-7.323291e-01,0.000000e+00
1.420000e+02,7.672010e+00,-8.989150e+01,1.452897e-02,-7.671996e+00,1.420000e+02,1.230879e+01,9.447671e+01,-9.607493e-01,1.227124e+01
1.430000e+02,7.138158e-01,1.800000e+02,-7.138158e-01,0.000000e+00,1.430000e+02,1.230879e+01,-9.447671e+01,-9.607493e-01,-1.227124e+01
1.440000e+02,1.847793e+00,1.800000e+02,-1.847793e+00,0.000000e+00,1.440000e+02,1.536307e+00,1.800000e+02,-1.536307e+00,0.000000e+00
1.450000e+02,1.431456e+01,1.111751e+02,-5.170690e+00,1.334805e+01,1.450000e+02,9.060904e+00,1.555486e+02,-8.248255e+00,3.750502e+00
1.460000e+02,1.431456e+01,-1.111751e+02,-5.170690e+00,-1.334805e+01,1.460000e+02,9.060904e+00,-1.555486e+02,-8.248255e+00,-3.750502e+00
1.470000e+02,2.217630e+01,1.800000e+02,-2.217630e+01,0.000000e+00,1.470000e+02,3.126771e+01,1.776647e+02,-3.124174e+01,1.274074e+00
1.480000e+02,3.094393e+01,1.800000e+02,-3.094393e+01,0.000000e+00,1.480000e+02,3.126771e+01,-1.776647e+02,-3.124174e+01,-1.274074e+00
1.490000e+02,5.595677e+01,1.678232e+02,-5.469783e+01,1.180286e+01,1.490000e+02,5.612513e+01,1.731965e+02,-5.572992e+01,6.648815e+00
1.500000e+02,5.595677e+01,-1.678232e+02,-5.469783e+01,-1.180286e+01,1.500000e+02,5.612513e+01,-1.731965e+02,-5.572992e+01,-6.648815e+00
1.510000e+02,7.666218e+00,9.014153e+01,-1.893702e-02,7.666194e+00,1.510000e+02,7.341354e-01,1.800000e+02,-7.341354e-01,0.000000e+00
1.520000e+02,7.666218e+00,-9.014153e+01,-1.893702e-02,-7.666194e+00,1.520000e+02,1.238194e+01,9.454094e+01,-9.802968e-01,1.234308e+01
1.530000e+02,7.141487e-01,1.800000e+02,-7.141487e-01,0.000000e+00,1.530000e+02,1.238194e+01,-9.454094e+01,-9.802968e-01,-1.234308e+01
1.540000e+02,1.847595e+00,1.800000e+02,-1.847595e+00,0.000000e+00,1.540000e+02,1.531075e+00,1.800000e+02,-1.531075e+00,0.000000e+00
1.550000e+02,1.431400e+01,1.109520e+02,-5.118485e+00,1.336756e+01,1.550000e+02,8.994297e+00,1.553432e+02,-8.174227e+00,3.752252e+00
1.560000e+02,1.431400e+01,-1.109520e+02,-5.118485e+00,-1.336756e+01,1.560000e+02,8.994297e+00,-1.553432e+02,-8.174227e+00,-3.752252e+00
1.570000e+02,2.217139e+01,1.800000e+02,-2.217139e+01,0.000000e+00,1.570000e+02,3.132929e+01,1.776400e+02,-3.130272e+01,1.290107e+00
1.580000e+02,3.098798e+01,1.800000e+02,-3.098798e+01,0.000000e+00,1.580000e+02,3.132929e+01,-1.776400e+02,-3.130272e+01,-1.290107e+00
1.590000e+02,5.595756e+01,1.678151e+02,-5.469693e+01,1.181079e+01,1.590000e+02,5.612281e+01,1.731752e+02,-5.572513e+01,6.669332e+00
1.600000e+02,5.595756e+01,-1.678151e+02,-5.469693e+01,-1.181079e+01,1.600000e+02,5.612281e+01,-1.731752e+02,-5.572513e+01,-6.669332e+00
1.610000e+02,7.660104e+00,9.039213e+01,-5.242477e-02,7.659924e+00,1.610000e+02,7.359654e-01,1.800000e+02,-7.359654e-01,0.000000e+00
1.620000e+02,7.660104e+00,-9.039213e+01,-5.242477e-02,-7.659924e+00,1.620000e+02,1.245524e+01,9.459976e+01,-9.988450e-01,1.241512e+01
1.630000e+02,7.144821e-01,1.800000e+02,-7.144821e-01,0.000000e+00,1.630000e+02,1.245524e+01,-9.459976e+01,-9.988450e-01,-1.241512e+01
1.640000e+02,1.847396e+00,1.800000e+02,-1.847396e+00,0.000000e+00,1.640000e+02,1.525808e+00,1.800000e+02,-1.525808e+00,0.000000e+00
1.650000e+02,1.431408e+01,1.107285e+02,-5.066324e+00,1.338751e+01,1.650000e+02,8.928734e+00,1.551501e+02,-8.102037e+00,3.752237e+00
1.660000e+02,1.431408e+01,-1.107285e+02,-5.066324e+00,-1.338751e+01,1.660000e+02,8.928734e+00,-1.551501e+02,-8.102037e+00,-3.752237e+00
1.670000e+02,2.216655e+01,1.800000e+02,-2.216655e+01,0.000000e+00,1.670000e+02,3.138991e+01,1.776210e+02,-3.136286e+01,1.302982e+00
