k1,mag1,ang1,re1,im1,k2,mag2,ang2,re2,im2
7.700000e+01,1.000766e+02,-1.793620e+02,-1.000704e+02,-1.114395e+00,7.700000e+01,1.001739e+02,-1.790554e+02,-1.001603e+02,-1.651359e+00
7.800000e+01,7.728506e+00,8.777934e+01,2.994656e-01,7.722702e+00,7.800000e+01,1.001559e-01,1.800000e+02,-1.001559e-01,0.000000e+00
7.900000e+01,7.728506e+00,-8.777934e+01,2.994656e-01,-7.722702e+00,7.900000e+01,1.163214e+01,9.370115e+01,-7.508823e-01,1.160787e+01
8.000000e+01,1.000465e-01,1.800000e+02,-1.000465e-01,0.000000e+00,8.000000e+01,1.163214e+01,-9.370115e+01,-7.508823e-01,-1.160787e+01
8.100000e+01,1.849524e+00,1.800000e+02,-1.849524e+00,0.000000e+00,8.100000e+01,1.584220e+00,1.800000e+02,-1.584220e+00,0.000000e+00
8.200000e+01,1.438482e+01,1.135238e+02,-5.741407e+00,1.318936e+01,8.200000e+01,9.913046e+00,1.612469e+02,-9.386789e+00,3.186953e+00
8.300000e+01,1.438482e+01,-1.135238e+02,-5.741407e+00,-1.318936e+01,8.300000e+01,9.913046e+00,-1.612469e+02,-9.386789e+00,-3.186953e+00
8.400000e+01,2.225340e+01,1.800000e+02,-2.225340e+01,0.000000e+00,8.400000e+01,3.024118e+01,1.800000e+02,-3.024118e+01,0.000000e+00
8.500000e+01,5.585234e+01,1.679086e+02,-5.461324e+01,1.169949e+01,8.500000e+01,5.595105e+01,1.733242e+02,-5.557170e+01,6.504345e+00
8.600000e+01,5.585234e+01,-1.679086e+02,-5.461324e+01,-1.169949e+01,8.600000e+01,5.595105e+01,-1.733242e+02,-5.557170e+01,-6.504345e+00
8.700000e+01,1.000893e+02,1.793114e+02,-1.000821e+02,1.202926e+00,8.700000e+01,1.002025e+02,1.789816e+02,-1.001867e+02,1.780926e+00
8.800000e+01,1.000893e+02,-1.793114e+02,-1.000821e+02,-1.202926e+00,8.800000e+01,1.002025e+02,-1.789816e+02,-1.001867e+02,-1.780926e+00
8.900000e+01,7.728935e+00,8.796677e+01,2.742151e-01,7.724069e+00,8.900000e+01,1.001783e-01,1.800000e+02,-1.001783e-01,0.000000e+00
9.000000e+01,7.728935e+00,-8.796677e+01,2.742151e-01,-7.724069e+00,9.000000e+01,1.167636e+01,9.379640e+01,-7.731064e-01,1.165074e+01
9.100000e+01,1.000531e-01,1.800000e+02,-1.000531e-01,0.000000e+00,9.100000e+01,1.167636e+01,-9.379640e+01,-7.731064e-01,-1.165074e+01
9.200000e+01,1.849383e+00,1.800000e+02,-1.849383e+00,0.000000e+00,9.200000e+01,1.581081e+00,1.800000e+02,-1.581081e+00,0.000000e+00
9.300000e+01,1.438571e+01,1.134226e+02,-5.718470e+00,1.320030e+01,9.300000e+01,9.886762e+00,1.614357e+02,-9.372325e+00,3.147633e+00
9.400000e+01,1.438571e+01,-1.134226e+02,-5.718470e+00,-1.320030e+01,9.400000e+01,9.886762e+00,-1.614357e+02,-9.372325e+00,-3.147633e+00
9.500000e+01,2.225341e+01,1.800000e+02,-2.225341e+01,0.000000e+00,9.500000e+01,3.024017e+01,1.800000e+02,-3.024017e+01,0.000000e+00
9.600000e+01,5.583894e+01,1.679046e+02,-5.459932e+01,1.170049e+01,9.600000e+01,5.592153e+01,1.733009e+02,-5.553972e+01,6.523580e+00
9.700000e+01,5.583894e+01,-1.679046e+02,-5.459932e+01,-1.170049e+01,9.700000e+01,5.592153e+01,-1.733009e+02,-5.553972e+01,-6.523580e+00
9.800000e+01,1.001020e+02,1.792644e+02,-1.000938e+02,1.285172e+00,9.800000e+01,1.002310e+02,1.789133e+02,-1.002130e+02,1.900970e+00
9.900000e+01,1.001020e+02,-1.792644e+02,-1.000938e+02,-1.285172e+00,9.900000e+01,1.002310e+02,-1.789133e+02,-1.002130e+02,-1.900970e+00
1.000000e+02,7.729278e+00,8.815463e+01,2.488996e-01,7.725270e+00,1.000000e+02,1.002007e-01,1.800000e+02,-1.002007e-01,0.000000e+00
1.010000e+02,7.729278e+00,-8.815463e+01,2.488996e-01,-7.725270e+00,1.010000e+02,1.172068e+01,9.388992e+01,-7.951276e-01,1.169367e+01
1.020000e+02,1.000598e-01,1.800000e+02,-1.000598e-01,0.000000e+00,1.020000e+02,1.172068e+01,-9.388992e+01,-7.951276e-01,-1.169367e+01
1.030000e+02,1.849242e+00,1.800000e+02,-1.849242e+00,0.000000e+00,1.030000e+02,1.577942e+00,1.800000e+02,-1.577942e+00,0.000000e+00
1.040000e+02,1.438677e+01,1.133210e+02,-5.695466e+00,1.321139e+01,1.040000e+02,9.860642e+00,1.616282e+02,-9.358059e+00,3.107894e+00
1.050000e+02,1.438677e+01,-1.133210e+02,-5.695466e+00,-1.321139e+01,1.050000e+02,9.860642e+00,-1.616282e+02,-9.358059e+00,-3.107894e+00
1.060000e+02,2.225343e+01,1.800000e+02,-2.225343e+01,0.000000e+00,1.060000e+02,3.023915e+01,1.800000e+02,-3.023915e+01,0.000000e+00
1.070000e+02,5.582556e+01,1.679006e+02,-5.458542e+01,1.170147e+01,1.070000e+02,5.589209e+01,1.732777e+02,-5.550785e+01,6.542555e+00
1.080000e+02,5.582556e+01,-1.679006e+02,-5.458542e+01,-1.170147e+01,1.080000e+02,5.589209e+01,-1.732777e+02,-5.550785e+01,-6.542555e+00
1.090000e+02,1.001147e+02,1.792203e+02,-1.001054e+02,1.362274e+00,1.090000e+02,1.002594e+02,1.788494e+02,-1.002392e+02,2.013202e+00
1.100000e+02,1.001147e+02,-1.792203e+02,-1.001054e+02,-1.362274e+00,1.100000e+02,1.002594e+02,-1.788494e+02,-1.002392e+02,-2.013202e+00
1.110000e+02,7.729535e+00,8.834291e+01,2.235206e-01,7.726302e+00,1.110000e+02,1.002231e-01,1.800000e+02,-1.002231e-01,0.000000e+00
1.120000e+02,7.729535e+00,-8.834291e+01,2.235206e-01,-7.726302e+00,1.120000e+02,1.176507e+01,9.398172e+01,-8.169455e-01,1.173667e+01
1.130000e+02,1.000664e-01,1.800000e+02,-1.000664e-01,0.000000e+00,1.130000e+02,1.176507e+01,-9.398172e+01,-8.169455e-01,-1.173667e+01
1.140000e+02,1.849100e+00,1.800000e+02,-1.849100e+00,0.000000e+00,1.140000e+02,1.574801e+00,1.800000e+02,-1.574801e+00,0.000000e+00
1.150000e+02,1.438799e+01,1.132189e+02,-5.672397e+00,1.322263e+01,1.150000e+02,9.834689e+00,1.618245e+02,-9.343991e+00,3.067728e+00
1.160000e+02,1.438799e+01,-1.132189e+02,-5.672397e+00,-1.322263e+01,1.160000e+02,9.834689e+00,-1.618245e+02,-9.343991e+00,-3.067728e+00
1.170000e+02,2.225344e+01,1.800000e+02,-2.225344e+01,0.000000e+00,1.170000e+02,3.023814e+01,1.800000e+02,-3.023814e+01,0.000000e+00
1.180000e+02,5.581219e+01,1.678967e+02,-5.457154e+01,1.170244e+01,1.180000e+02,5.586274e+01,1.732548e+02,-5.547607e+01,6.561277e+00
1.190000e+02,5.581219e+01,-1.678967e+02,-5.457154e+01,-1.170244e+01,1.190000e+02,5.586274e+01,-1.732548e+02,-5.547607e+01,-6.561277e+00
1.200000e+02,1.001273e+02,1.791788e+02,-1.001171e+02,1.435062e+00,1.200000e+02,1.002876e+02,1.787894e+02,-1.002653e+02,2.118870e+00
1.210000e+02,1.001273e+02,-1.791788e+02,-1.001171e+02,-1.435062e+00,1.210000e+02,1.002876e+02,-1.787894e+02,-1.002653e+02,-2.118870e+00
1.220000e+02,7.729702e+00,8.853159e+01,1.980799e-01,7.727163e+00,1.220000e+02,1.002455e-01,1.800000e+02,-1.002455e-01,0.000000e+00
1.230000e+02,7.729702e+00,-8.853159e+01,1.980799e-01,-7.727163e+00,1.230000e+02,1.180953e+01,9.407183e+01,-8.385595e-01,1.177972e+01
1.240000e+02,1.000731e-01,1.800000e+02,-1.000731e-01,0.000000e+00,1.240000e+02,1.180953e+01,-9.407183e+01,-8.385595e-01,-1.177972e+01
1.250000e+02,1.848958e+00,1.800000e+02,-1.848958e+00,0.000000e+00,1.250000e+02,1.571660e+00,1.800000e+02,-1.571660e+00,0.000000e+00
1.260000e+02,1.438937e+01,1.131164e+02,-5.649265e+00,1.323404e+01,1.260000e+02,9.808906e+00,1.620245e+02,-9.330121e+00,3.027124e+00
1.270000e+02,1.438937e+01,-1.131164e+02,-5.649265e+00,-1.323404e+01,1.270000e+02,9.808906e+00,-1.620245e+02,-9.330121e+00,-3.027124e+00
1.280000e+02,2.225345e+01,1.800000e+02,-2.225345e+01,0.000000e+00,1.280000e+02,3.023712e+01,1.800000e+02,-3.023712e+01,0.000000e+00
1.290000e+02,5.579883e+01,1.678927e+02,-5.455768e+01,1.170339e+01,1.290000e+02,5.583346e+01,1.732322e+02,-5.544440e+01,6.579748e+00
1.300000e+02,5.579883e+01,-1.678927e+02,-5.455768e+01,-1.170339e+01,1.300000e+02,5.583346e+01,-1.732322e+02,-5.544440e+01,-6.579748e+00
1.310000e+02,1.001400e+02,1.791394e+02,-1.001287e+02,1.504162e+00,1.310000e+02,1.003158e+02,1.787326e+02,-1.002913e+02,2.218917e+00
1.320000e+02,1.001400e+02,-1.791394e+02,-1.001287e+02,-1.504162e+00,1.320000e+02,1.003158e+02,-1.787326e+02,-1.002913e+02,-2.218917e+00
1.330000e+02,7.729778e+00,8.872068e+01,1.725793e-01,7.727851e+00,1.330000e+02,1.002679e-01,1.800000e+02,-1.002679e-01,0.000000e+00
1.340000e+02,7.729778e+00,-8.872068e+01,1.725793e-01,-7.727851e+00,1.340000e+02,1.185406e+01,9.416026e+01,-8.599695e-01,1.182282e+01
1.350000e+02,1.000798e-01,1.800000e+02,-1.000798e-01,0.000000e+00,1.350000e+02,1.185406e+01,-9.416026e+01,-8.599695e-01,-1.182282e+01
1.360000e+02,1.848816e+00,1.800000e+02,-1.848816e+00,0.000000e+00,1.360000e+02,1.568518e+00,1.800000e+02,-1.568518e+00,0.000000e+00
1.370000e+02,1.439093e+01,1.130134e+02,-5.626071e+00,1.324561e+01,1.370000e+02,9.783295e+00,1.622285e+02,-9.316450e+00,2.986074e+00
1.380000e+02,1.439093e+01,-1.130134e+02,-5.626071e+00,-1.324561e+01,1.380000e+02,9.783295e+00,-1.622285e+02,-9.316450e+00,-2.986074e+00
1.390000e+02,2.225347e+01,1.800000e+02,-2.225347e+01,0.000000e+00,1.390000e+02,3.023611e+01,1.800000e+02,-3.023611e+01,0.000000e+00
1.400000e+02,5.578549e+01,1.678888e+02,-5.454383e+01,1.170433e+01,1.400000e+02,5.580425e+01,1.732098e+02,-5.541283e+01,6.597973e+00
1.410000e+02,5.578549e+01,-1.678888e+02,-5.454383e+01,-1.170433e+01,1.410000e+02,5.580425e+01,-1.732098e+02,-5.541283e+01,-6.597973e+00
1.420000e+02,1.001526e+02,1.791018e+02,-1.001403e+02,1.570062e+00,1.420000e+02,1.003438e+02,1.786786e+02,-1.003172e+02,2.314080e+00
1.430000e+02,1.001526e+02,-1.791018e+02,-1.001403e+02,-1.570062e+00,1.430000e+02,1.003438e+02,-1.786786e+02,-1.003172e+02,-2.314080e+00
1.440000e+02,7.729760e+00,8.891016e+01,1.470209e-01,7.728362e+00,1.440000e+02,1.002904e-01,1.800000e+02,-1.002904e-01,0.000000e+00
1.450000e+02,7.729760e+00,-8.891016e+01,1.470209e-01,-7.728362e+00,1.450000e+02,1.189865e+01,9.424703e+01,-8.811753e-01,1.186598e+01
1.460000e+02,1.000864e-01,1.800000e+02,-1.000864e-01,0.000000e+00,1.460000e+02,1.189865e+01,-9.424703e+01,-8.811753e-01,-1.186598e+01
1.470000e+02,1.848674e+00,1.800000e+02,-1.848674e+00,0.000000e+00,1.470000e+02,1.565374e+00,1.800000e+02,-1.565374e+00,0.000000e+00
1.480000e+02,1.439266e+01,1.129099e+02,-5.602818e+00,1.325734e+01,1.480000e+02,9.757861e+00,1.624365e+02,-9.302977e+00,2.944565e+00
1.490000e+02,1.439266e+01,-1.129099e+02,-5.602818e+00,-1.325734e+01,1.490000e+02,9.757861e+00,-1.624365e+02,-9.302977e+00,-2.944565e+00
1.500000e+02,2.225348e+01,1.800000e+02,-2.225348e+01,0.000000e+00,1.500000e+02,3.023509e+01,1.800000e+02,-3.023509e+01,0.000000e+00
1.510000e+02,5.577217e+01,1.678849e+02,-5.453001e+01,1.170526e+01,1.510000e+02,5.577513e+01,1.731876e+02,-5.538135e+01,6.615955e+00
1.520000e+02,5.577217e+01,-1.678849e+02,-5.453001e+01,-1.170526e+01,1.520000e+02,5.577513e+01,-1.731876e+02,-5.538135e+01,-6.615955e+00
1.530000e+02,1.001652e+02,1.790658e+02,-1.001519e+02,1.633151e+00,1.530000e+02,1.003718e+02,1.786270e+02,-1.003430e+02,2.404942e+00
1.540000e+02,1.001652e+02,-1.790658e+02,-1.001519e+02,-1.633151e+00,1.540000e+02,1.003718e+02,-1.786270e+02,-1.003430e+02,-2.404942e+00
1.550000e+02,7.729647e+00,8.910004e+01,1.214066e-01,7.728694e+00,1.550000e+02,1.003129e-01,1.800000e+02,-1.003129e-01,0.000000e+00
1.560000e+02,7.729647e+00,-8.910004e+01,1.214066e-01,-7.728694e+00,1.560000e+02,1.194330e+01,9.433216e+01,-9.021769e-01,1.190917e+01
1.570000e+02,1.000931e-01,1.800000e+02,-1.000931e-01,0.000000e+00,1.570000e+02,1.194330e+01,-9.433216e+01,-9.021769e-01,-1.190917e+01
1.580000e+02,1.848531e+00,1.800000e+02,-1.848531e+00,0.000000e+00,1.580000e+02,1.562231e+00,1.800000e+02,-1.562231e+00,0.000000e+00
1.590000e+02,1.439457e+01,1.128060e+02,-5.579507e+00,1.326924e+01,1.590000e+02,9.732604e+00,1.626485e+02,-9.289703e+00,2.902585e+00
1.600000e+02,1.439457e+01,-1.128060e+02,-5.579507e+00,-1.326924e+01,1.600000e+02,9.732604e+00,-1.626485e+02,-9.289703e+00,-2.902585e+00
1.610000e+02,2.225350e+01,1.800000e+02,-2.225350e+01,0.000000e+00,1.610000e+02,3.023407e+01,1.800000e+02,-3.023407e+01,0.000000e+00
1.620000e+02,5.575886e+01,1.678810e+02,-5.451620e+01,1.170617e+01,1.620000e+02,5.574608e+01,1.731657e+02,-5.534997e+01,6.633698e+00
1.630000e+02,5.575886e+01,-1.678810e+02,-5.451620e+01,-1.170617e+01,1.630000e+02,5.574608e+01,-1.731657e+02,-5.534997e+01,-6.633698e+00
1.640000e+02,1.001777e+02,1.790312e+02,-1.001634e+02,1.693743e+00,1.640000e+02,1.003996e+02,1.785777e+02,-1.003687e+02,2.491979e+00
1.650000e+02,1.001777e+02,-1.790312e+02,-1.001634e+02,-1.693743e+00,1.650000e+02,1.003996e+02,-1.785777e+02,-1.003687e+02,-2.491979e+00
1.660000e+02,7.729437e+00,8.929030e+01,9.573875e-02,7.728844e+00,1.660000e+02,1.003354e-01,1.800000e+02,-1.003354e-01,0.000000e+00
1.670000e+02,7.729437e+00,-8.929030e+01,9.573875e-02,-7.728844e+00,1.670000e+02,1.198800e+01,9.441566e+01,-9.229745e-01,1.195241e+01
