k,mag,ang,re,im
1.000000e+00,7.723280e+00,8.647933e+01,4.742758e-01,7.708704e+00
2.000000e+00,7.723280e+00,-8.647933e+01,4.742758e-01,-7.708704e+00
3.000000e+00,7.092199e-01,1.800000e+02,-7.092199e-01,0.000000e+00
4.000000e+00,1.850502e+00,1.800000e+02,-1.850502e+00,0.000000e+00
5.000000e+00,1.438272e+01,1.142182e+02,-5.899980e+00,1.311689e+01
6.000000e+00,1.438272e+01,-1.142182e+02,-5.899980e+00,-1.311689e+01
7.000000e+00,2.225330e+01,1.800000e+02,-2.225330e+01,0.000000e+00
8.000000e+00,3.030303e+01,1.800000e+02,-3.030303e+01,0.000000e+00
9.000000e+00,5.594657e+01,1.679370e+02,-5.471118e+01,1.169210e+01
1.000000e+01,5.594657e+01,-1.679370e+02,-5.471118e+01,-1.169210e+01
1.100000e+01,7.721232e+00,8.671643e+01,4.422541e-01,7.708556e+00
1.200000e+01,7.721232e+00,-8.671643e+01,4.422541e-01,-7.708556e+00
1.300000e+01,7.095443e-01,1.800000e+02,-7.095443e-01,0.000000e+00
1.400000e+01,1.850312e+00,1.800000e+02,-1.850312e+00,0.000000e+00
1.500000e+01,1.437454e+01,1.140069e+02,-5.848241e+00,1.313109e+01
1.600000e+01,1.437454e+01,-1.140069e+02,-5.848241e+00,-1.313109e+01
1.700000e+01,2.224723e+01,1.800000e+02,-2.224723e+01,0.000000e+00
1.800000e+01,3.035040e+01,1.800000e+02,-3.035040e+01,0.000000e+00
1.900000e+01,5.594724e+01,1.679289e+02,-5.471018e+01,1.169999e+01
2.000000e+01,5.594724e+01,-1.679289e+02,-5.471018e+01,-1.169999e+01
2.100000e+01,7.718966e+00,8.695466e+01,4.100789e-01,7.708065e+00
2.200000e+01,7.718966e+00,-8.695466e+01,4.100789e-01,-7.708065e+00
2.300000e+01,7.098693e-01,1.800000e+02,-7.098693e-01,0.000000e+00
2.400000e+01,1.850122e+00,1.800000e+02,-1.850122e+00,0.000000e+00
2.500000e+01,1.436682e+01,1.137946e+02,-5.796423e+00,1.314561e+01
2.600000e+01,1.436682e+01,-1.137946e+02,-5.796423e+00,-1.314561e+01
2.700000e+01,2.224125e+01,1.800000e+02,-2.224125e+01,0.000000e+00
2.800000e+01,3.039750e+01,1.800000e+02,-3.039750e+01,0.000000e+00
2.900000e+01,5.594793e+01,1.679208e+02,-5.470920e+01,1.170788e+01
3.000000e+01,5.594793e+01,-1.679208e+02,-5.470920e+01,-1.170788e+01
3.100000e+01,7.716475e+00,8.719400e+01,3.777555e-01,7.707223e+00
3.200000e+01,7.716475e+00,-8.719400e+01,3.777555e-01,-7.707223e+00
3.300000e+01,7.101949e-01,1.800000e+02,-7.101949e-01,0.000000e+00
3.400000e+01,1.849931e+00,1.800000e+02,-1.849931e+00,0.000000e+00
3.500000e+01,1.435956e+01,1.135812e+02,-5.744530e+00,1.316045e+01
3.600000e+01,1.435956e+01,-1.135812e+02,-5.744530e+00,-1.316045e+01
3.700000e+01,2.223537e+01,1.800000e+02,-2.223537e+01,0.000000e+00
3.800000e+01,3.044435e+01,1.800000e+02,-3.044435e+01,0.000000e+00
3.900000e+01,5.594862e+01,1.679127e+02,-5.470821e+01,1.171578e+01
4.000000e+01,5.594862e+01,-1.679127e+02,-5.470821e+01,-1.171578e+01
4.100000e+01,7.713752e+00,8.743442e+01,3.452898e-01,7.706020e+00
4.200000e+01,7.713752e+00,-8.743442e+01,3.452898e-01,-7.706020e+00
4.300000e+01,7.105210e-01,1.800000e+02,-7.105210e-01,0.000000e+00
4.400000e+01,1.849739e+00,1.800000e+02,-1.849739e+00,0.000000e+00
4.500000e+01,1.435279e+01,1.133669e+02,-5.692567e+00,1.317563e+01
4.600000e+01,1.435279e+01,-1.133669e+02,-5.692567e+00,-1.317563e+01
4.700000e+01,2.222958e+01,1.800000e+02,-2.222958e+01,0.000000e+00
4.800000e+01,3.049096e+01,1.800000e+02,-3.049096e+01,0.000000e+00
4.900000e+01,5.594932e+01,1.679045e+02,-5.470724e+01,1.172368e+01
5.000000e+01,5.594932e+01,-1.679045e+02,-5.470724e+01,-1.172368e+01
5.100000e+01,7.710788e+00,8.767590e+01,3.126881e-01,7.704445e+00
5.200000e+01,7.710788e+00,-8.767590e+01,3.126881e-01,-7.704445e+00
5.300000e+01,7.108478e-01,1.800000e+02,-7.108478e-01,0.000000e+00
5.400000e+01,1.849547e+00,1.800000e+02,-1.849547e+00,0.000000e+00
5.500000e+01,1.434651e+01,1.131516e+02,-5.640539e+00,1.319116e+01
5.600000e+01,1.434651e+01,-1.131516e+02,-5.640539e+00,-1.319116e+01
5.700000e+01,2.222388e+01,1.800000e+02,-2.222388e+01,0.000000e+00
5.800000e+01,3.053731e+01,1.800000e+02,-3.053731e+01,0.000000e+00
5.900000e+01,5.595003e+01,1.678964e+02,-5.470627e+01,1.173159e+01
