t,s1,s2,s3,s4
4.116667e+00,1.990535e-01,2.207107e-01,2.620187e-01,2.000000e-01
4.125000e+00,1.990292e-01,2.206021e-01,2.616917e-01,2.000000e-01
4.133333e+00,1.990647e-01,2.204939e-01,2.613663e-01,2.000000e-01
4.141667e+00,1.991482e-01,2.203864e-01,2.610423e-01,2.000000e-01
4.150000e+00,1.992661e-01,2.202796e-01,2.607203e-01,2.000000e-01
4.158333e+00,1.994155e-01,2.201733e-01,2.604001e-01,2.000000e-01
4.166667e+00,1.995986e-01,2.200675e-01,2.600814e-01,2.000000e-01
4.175000e+00,1.997913e-01,2.199625e-01,2.597641e-01,2.000000e-01
4.183333e+00,1.999883e-01,2.198579e-01,2.594491e-01,2.000000e-01
4.191667e+00,2.001819e-01,2.197539e-01,2.591355e-01,2.000000e-01
4.200000e+00,2.003553e-01,2.196505e-01,2.588234e-01,2.000000e-01
4.208333e+00,2.005066e-01,2.195477e-01,2.585130e-01,2.000000e-01
4.216667e+00,2.006327e-01,2.194453e-01,2.582045e-01,2.000000e-01
4.225000e+00,2.007159e-01,2.193435e-01,2.578974e-01,2.000000e-01
4.233333e+00,2.007577e-01,2.192423e-01,2.575917e-01,2.000000e-01
4.241667e+00,2.007652e-01,2.191416e-01,2.572880e-01,2.000000e-01
4.250000e+00,2.007382e-01,2.190413e-01,2.569859e-01,2.000000e-01
4.258333e+00,2.006611e-01,2.189415e-01,2.566851e-01,2.000000e-01
4.266667e+00,2.005587e-01,2.188424e-01,2.563859e-01,2.000000e-01
4.275000e+00,2.004343e-01,2.187437e-01,2.560886e-01,2.000000e-01
4.283333e+00,2.002892e-01,2.186454e-01,2.557927e-01,2.000000e-01
4.291667e+00,2.001334e-01,2.185477e-01,2.554982e-01,2.000000e-01
4.300000e+00,1.999776e-01,2.184505e-01,2.552054e-01,2.000000e-01
4.308333e+00,1.998257e-01,2.183538e-01,2.549143e-01,2.000000e-01
4.316667e+00,1.996895e-01,2.182575e-01,2.546246e-01,2.000000e-01
4.325000e+00,1.995757e-01,2.181618e-01,2.543361e-01,2.000000e-01
4.333333e+00,1.994840e-01,2.180666e-01,2.540497e-01,2.000000e-01
4.341667e+00,1.994169e-01,2.179719e-01,2.537646e-01,2.000000e-01
4.350000e+00,1.993930e-01,2.178776e-01,2.534808e-01,2.000000e-01
4.358333e+00,1.993965e-01,2.177839e-01,2.531986e-01,2.000000e-01
4.366667e+00,1.994265e-01,2.176907e-01,2.529181e-01,2.000000e-01
4.375000e+00,1.994869e-01,2.175979e-01,2.526389e-01,2.000000e-01
4.383333e+00,1.995752e-01,2.175057e-01,2.523610e-01,2.000000e-01
4.391667e+00,1.996788e-01,2.174140e-01,2.520849e-01,2.000000e-01
4.400000e+00,1.997948e-01,2.173227e-01,2.518102e-01,2.000000e-01
4.408333e+00,1.999198e-01,2.172319e-01,2.515368e-01,2.000000e-01
4.416667e+00,2.000430e-01,2.171417e-01,2.512647e-01,2.000000e-01
4.425000e+00,2.001607e-01,2.170519e-01,2.509944e-01,2.000000e-01
4.433333e+00,2.002693e-01,2.169626e-01,2.507254e-01,2.000000e-01
4.441667e+00,2.003547e-01,2.168737e-01,2.504577e-01,2.000000e-01
4.450000e+00,2.004209e-01,2.167854e-01,2.501915e-01,2.000000e-01
4.458333e+00,2.004671e-01,2.166975e-01,2.499268e-01,2.000000e-01
4.466667e+00,2.004866e-01,2.166100e-01,2.496634e-01,2.000000e-01
4.475000e+00,2.004763e-01,2.165230e-01,2.494011e-01,2.000000e-01
4.483333e+00,2.004457e-01,2.164365e-01,2.491407e-01,2.000000e-01
4.491667e+00,2.003958e-01,2.163503e-01,2.488815e-01,2.000000e-01
4.500000e+00,2.003225e-01,2.162646e-01,2.486235e-01,2.000000e-01
4.508333e+00,2.002364e-01,2.161795e-01,2.483669e-01,2.000000e-01
4.516667e+00,2.001426e-01,2.160947e-01,2.481119e-01,2.000000e-01
4.525000e+00,2.000433e-01,2.160103e-01,2.478581e-01,2.000000e-01
4.533333e+00,1.999457e-01,2.159264e-01,2.476054e-01,2.000000e-01
4.541667e+00,1.998546e-01,2.158430e-01,2.473543e-01,2.000000e-01
4.550000e+00,1.997720e-01,2.157599e-01,2.471046e-01,2.000000e-01
4.558333e+00,1.997040e-01,2.156773e-01,2.468560e-01,2.000000e-01
4.566667e+00,1.996566e-01,2.155951e-01,2.466086e-01,2.000000e-01
4.575000e+00,1.996258e-01,2.155134e-01,2.463629e-01,2.000000e-01
4.583333e+00,1.996122e-01,2.154321e-01,2.461184e-01,2.000000e-01
4.591667e+00,1.996238e-01,2.153511e-01,2.458749e-01,2.000000e-01
4.600000e+00,1.996536e-01,2.152708e-01,2.456329e-01,2.000000e-01
4.608333e+00,1.996977e-01,2.151907e-01,2.453923e-01,2.000000e-01
4.616667e+00,1.997555e-01,2.151111e-01,2.451528e-01,2.000000e-01
4.625000e+00,1.998270e-01,2.150319e-01,2.449143e-01,2.000000e-01
4.633333e+00,1.999030e-01,2.149532e-01,2.446775e-01,2.000000e-01
4.641667e+00,1.999815e-01,2.148748e-01,2.444419e-01,2.000000e-01
4.650000e+00,2.000592e-01,2.147968e-01,2.442073e-01,2.000000e-01
4.658333e+00,2.001298e-01,2.147193e-01,2.439740e-01,2.000000e-01
4.666667e+00,2.001922e-01,2.146423e-01,2.437422e-01,2.000000e-01
4.675000e+00,2.002451e-01,2.145655e-01,2.435114e-01,2.000000e-01
4.683333e+00,2.002802e-01,2.144892e-01,2.432817e-01,2.000000e-01
4.691667e+00,2.003000e-01,2.144133e-01,2.430534e-01,2.000000e-01
4.700000e+00,2.003061e-01,2.143378e-01,2.428264e-01,2.000000e-01
4.708333e+00,2.002974e-01,2.142627e-01,2.426004e-01,2.000000e-01
4.716667e+00,2.002693e-01,2.141880e-01,2.423754e-01,2.000000e-01
4.725000e+00,2.002307e-01,2.141137e-01,2.421521e-01,2.000000e-01
4.733333e+00,2.001828e-01,2.140397e-01,2.419297e-01,2.000000e-01
4.741667e+00,2.001258e-01,2.139661e-01,2.417084e-01,2.000000e-01
4.750000e+00,2.000642e-01,2.138929e-01,2.414883e-01,2.000000e-01
4.758333e+00,2.000020e-01,2.138202e-01,2.412696e-01,2.000000e-01
4.766667e+00,1.999406e-01,2.137477e-01,2.410518e-01,2.000000e-01
4.775000e+00,1.998854e-01,2.136756e-01,2.408351e-01,2.000000e-01
4.783333e+00,1.998383e-01,2.136040e-01,2.406197e-01,2.000000e-01
4.791667e+00,1.997997e-01,2.135327e-01,2.404055e-01,2.000000e-01
4.800000e+00,1.997713e-01,2.134618e-01,2.401923e-01,2.000000e-01
4.808333e+00,1.997593e-01,2.133912e-01,2.399801e-01,2.000000e-01
4.816667e+00,1.997583e-01,2.133211e-01,2.397693e-01,2.000000e-01
4.825000e+00,1.997679e-01,2.132513e-01,2.395595e-01,2.000000e-01
4.833333e+00,1.997906e-01,2.131817e-01,2.393507e-01,2.000000e-01
4.841667e+00,1.998241e-01,2.131127e-01,2.391431e-01,2.000000e-01
4.850000e+00,1.998641e-01,2.130440e-01,2.389367e-01,2.000000e-01
4.858333e+00,1.999096e-01,2.129757e-01,2.387313e-01,2.000000e-01
4.866667e+00,1.999592e-01,2.129077e-01,2.385267e-01,2.000000e-01
4.875000e+00,2.000086e-01,2.128401e-01,2.383236e-01,2.000000e-01
4.883333e+00,2.000561e-01,2.127728e-01,2.381215e-01,2.000000e-01
4.891667e+00,2.001002e-01,2.127058e-01,2.379203e-01,2.000000e-01
4.900000e+00,2.001357e-01,2.126393e-01,2.377201e-01,2.000000e-01
4.908333e+00,2.001638e-01,2.125731e-01,2.375213e-01,2.000000e-01
4.916667e+00,2.001841e-01,2.125072e-01,2.373233e-01,2.000000e-01
4.925000e+00,2.001932e-01,2.124416e-01,2.371263e-01,2.000000e-01
4.933333e+00,2.001910e-01,2.123765e-01,2.369305e-01,2.000000e-01
4.941667e+00,2.001806e-01,2.123116e-01,2.367357e-01,2.000000e-01
4.950000e+00,2.001623e-01,2.122471e-01,2.365419e-01,2.000000e-01
4.958333e+00,2.001340e-01,2.121829e-01,2.363489e-01,2.000000e-01
4.966667e+00,2.001006e-01,2.121191e-01,2.361573e-01,2.000000e-01
4.975000e+00,2.000637e-01,2.120556e-01,2.359666e-01,2.000000e-01
4.983333e+00,2.000243e-01,2.119924e-01,2.357767e-01,2.000000e-01
4.991667e+00,1.999851e-01,2.119296e-01,2.355880e-01,2.000000e-01
5.000000e+00,1.999482e-01,2.118671e-01,2.354003e-01,2.000000e-01
