xc,yc,zc
9.900000e+00,2.000000e+00,3.357306e-03
9.900000e+00,1.000000e+00,3.292073e-03

9.866667e+00,1.600000e+01,4.491242e-04
9.866667e+00,1.500000e+01,4.577859e-04
9.866667e+00,1.400000e+01,4.989252e-04
9.866667e+00,1.300000e+01,7.666085e-04
9.866667e+00,1.200000e+01,8.171858e-04
9.866667e+00,1.100000e+01,7.530386e-04
9.866667e+00,1.000000e+01,6.284912e-04
9.866667e+00,9.000000e+00,3.222854e-03
9.866667e+00,8.000000e+00,3.283713e-03
9.866667e+00,7.000000e+00,3.311452e-03
9.866667e+00,6.000000e+00,3.320901e-03
9.866667e+00,5.000000e+00,3.324774e-03
9.866667e+00,4.000000e+00,3.307810e-03
9.866667e+00,3.000000e+00,3.336194e-03
9.866667e+00,2.000000e+00,3.343720e-03
9.866667e+00,1.000000e+00,3.278494e-03

9.833333e+00,1.600000e+01,4.416298e-04
9.833333e+00,1.500000e+01,4.637016e-04
9.833333e+00,1.400000e+01,4.918421e-04
9.833333e+00,1.300000e+01,7.641506e-04
9.833333e+00,1.200000e+01,8.185589e-04
9.833333e+00,1.100000e+01,7.517035e-04
9.833333e+00,1.000000e+01,6.307979e-04
9.833333e+00,9.000000e+00,3.209869e-03
9.833333e+00,8.000000e+00,3.266675e-03
9.833333e+00,7.000000e+00,3.290975e-03
9.833333e+00,6.000000e+00,3.300641e-03
9.833333e+00,5.000000e+00,3.304265e-03
9.833333e+00,4.000000e+00,3.287751e-03
9.833333e+00,3.000000e+00,3.318850e-03
9.833333e+00,2.000000e+00,3.326595e-03
9.833333e+00,1.000000e+00,3.261041e-03

9.800000e+00,1.600000e+01,4.353564e-04
9.800000e+00,1.500000e+01,4.700498e-04
9.800000e+00,1.400000e+01,4.856112e-04
9.800000e+00,1.300000e+01,7.615260e-04
9.800000e+00,1.200000e+01,8.164455e-04
9.800000e+00,1.100000e+01,7.514128e-04
9.800000e+00,1.000000e+01,6.457107e-04
9.800000e+00,9.000000e+00,3.195287e-03
9.800000e+00,8.000000e+00,3.245214e-03
9.800000e+00,7.000000e+00,3.267185e-03
9.800000e+00,6.000000e+00,3.277132e-03
9.800000e+00,5.000000e+00,3.280350e-03
9.800000e+00,4.000000e+00,3.264297e-03
9.800000e+00,3.000000e+00,3.297920e-03
9.800000e+00,2.000000e+00,3.305792e-03
9.800000e+00,1.000000e+00,3.239505e-03

9.766667e+00,1.600000e+01,4.303956e-04
9.766667e+00,1.500000e+01,4.765934e-04
9.766667e+00,1.400000e+01,4.803692e-04
9.766667e+00,1.300000e+01,7.587792e-04
9.766667e+00,1.200000e+01,8.107437e-04
9.766667e+00,1.100000e+01,7.520349e-04
9.766667e+00,1.000000e+01,6.721753e-04
9.766667e+00,9.000000e+00,3.178737e-03
9.766667e+00,8.000000e+00,3.219211e-03
9.766667e+00,7.000000e+00,3.240062e-03
9.766667e+00,6.000000e+00,3.250353e-03
9.766667e+00,5.000000e+00,3.253015e-03
9.766667e+00,4.000000e+00,3.237397e-03
9.766667e+00,3.000000e+00,3.273264e-03
9.766667e+00,2.000000e+00,3.281154e-03
9.766667e+00,1.000000e+00,3.213719e-03

9.733333e+00,1.600000e+01,4.268139e-04
9.733333e+00,1.500000e+01,4.831077e-04
9.733333e+00,1.400000e+01,4.762351e-04
9.733333e+00,1.300000e+01,7.559613e-04
9.733333e+00,1.200000e+01,8.016345e-04
9.733333e+00,1.100000e+01,7.534537e-04
9.733333e+00,1.000000e+01,7.080791e-04
9.733333e+00,9.000000e+00,3.159817e-03
9.733333e+00,8.000000e+00,3.188716e-03
9.733333e+00,7.000000e+00,3.209634e-03
9.733333e+00,6.000000e+00,3.220333e-03
9.733333e+00,5.000000e+00,3.222303e-03
9.733333e+00,4.000000e+00,3.207061e-03
9.733333e+00,3.000000e+00,3.244807e-03
9.733333e+00,2.000000e+00,3.252601e-03
9.733333e+00,1.000000e+00,3.183656e-03

9.700000e+00,1.600000e+01,4.246783e-04
9.700000e+00,1.500000e+01,4.893929e-04
9.700000e+00,1.400000e+01,4.733268e-04
9.700000e+00,1.300000e+01,7.531224e-04
9.700000e+00,1.200000e+01,7.894909e-04
9.700000e+00,1.100000e+01,7.555767e-04
9.700000e+00,1.000000e+01,7.506702e-04
9.700000e+00,9.000000e+00,3.138059e-03
9.700000e+00,8.000000e+00,3.153837e-03
9.700000e+00,7.000000e+00,3.175910e-03
9.700000e+00,6.000000e+00,3.187070e-03
9.700000e+00,5.000000e+00,3.188237e-03
9.700000e+00,4.000000e+00,3.173284e-03
9.700000e+00,3.000000e+00,3.212463e-03
9.700000e+00,2.000000e+00,3.220048e-03
9.700000e+00,1.000000e+00,3.149334e-03

9.666667e+00,1.600000e+01,4.240568e-04
9.666667e+00,1.500000e+01,4.952715e-04
9.666667e+00,1.400000e+01,4.717605e-04
9.666667e+00,1.300000e+01,7.503095e-04
9.666667e+00,1.200000e+01,7.748702e-04
9.666667e+00,1.100000e+01,7.583055e-04
9.666667e+00,1.000000e+01,7.966489e-04
9.666667e+00,9.000000e+00,3.112932e-03
9.666667e+00,8.000000e+00,3.114736e-03
9.666667e+00,7.000000e+00,3.138868e-03
9.666667e+00,6.000000e+00,3.150527e-03
9.666667e+00,5.000000e+00,3.150812e-03
9.666667e+00,4.000000e+00,3.136041e-03
9.666667e+00,3.000000e+00,3.176133e-03
9.666667e+00,2.000000e+00,3.183399e-03
9.666667e+00,1.000000e+00,3.110810e-03

9.633333e+00,1.600000e+01,4.249809e-04
9.633333e+00,1.500000e+01,5.006041e-04
9.633333e+00,1.400000e+01,4.716150e-04
9.633333e+00,1.300000e+01,7.475619e-04
9.633333e+00,1.200000e+01,7.585325e-04
9.633333e+00,1.100000e+01,7.614891e-04
9.633333e+00,1.000000e+01,8.423523e-04
9.633333e+00,9.000000e+00,3.083943e-03
9.633333e+00,8.000000e+00,3.071706e-03
9.633333e+00,7.000000e+00,3.098530e-03
9.633333e+00,6.000000e+00,3.110709e-03
9.633333e+00,5.000000e+00,3.110071e-03
9.633333e+00,4.000000e+00,3.095367e-03
9.633333e+00,3.000000e+00,3.135794e-03
9.633333e+00,2.000000e+00,3.142649e-03
9.633333e+00,1.000000e+00,3.068267e-03

9.600000e+00,1.600000e+01,4.274772e-04
9.600000e+00,1.500000e+01,5.052848e-04
9.600000e+00,1.400000e+01,4.729557e-04
9.600000e+00,1.300000e+01,7.449083e-04
9.600000e+00,1.200000e+01,7.413326e-04
9.600000e+00,1.100000e+01,7.649068e-04
9.600000e+00,1.000000e+01,8.841271e-04
9.600000e+00,9.000000e+00,3.050582e-03
9.600000e+00,8.000000e+00,3.025046e-03
9.600000e+00,7.000000e+00,3.054889e-03
9.600000e+00,6.000000e+00,3.067586e-03
9.600000e+00,5.000000e+00,3.066025e-03
9.600000e+00,4.000000e+00,3.051273e-03
9.600000e+00,3.000000e+00,3.091418e-03
9.600000e+00,2.000000e+00,3.097787e-03
9.600000e+00,1.000000e+00,3.021899e-03

9.566667e+00,1.600000e+01,4.315661e-04
9.566667e+00,1.500000e+01,5.092400e-04
9.566667e+00,1.400000e+01,4.758340e-04
9.566667e+00,1.300000e+01,7.423660e-04
9.566667e+00,1.200000e+01,7.241973e-04
9.566667e+00,1.100000e+01,7.682370e-04
9.566667e+00,1.000000e+01,9.184651e-04
9.566667e+00,9.000000e+00,3.012333e-03
9.566667e+00,8.000000e+00,2.975052e-03
9.566667e+00,7.000000e+00,3.007901e-03
9.566667e+00,6.000000e+00,3.021091e-03
9.566667e+00,5.000000e+00,3.018652e-03
9.566667e+00,4.000000e+00,3.003747e-03
9.566667e+00,3.000000e+00,3.042972e-03
9.566667e+00,2.000000e+00,3.048803e-03
9.566667e+00,1.000000e+00,2.971907e-03

9.533333e+00,1.600000e+01,4.372246e-04
9.533333e+00,1.500000e+01,5.124477e-04
9.533333e+00,1.400000e+01,4.802483e-04
9.533333e+00,1.300000e+01,7.399360e-04
9.533333e+00,1.200000e+01,7.080584e-04
9.533333e+00,1.100000e+01,7.710554e-04
9.533333e+00,1.000000e+01,9.424622e-04
9.533333e+00,9.000000e+00,2.968806e-03
9.533333e+00,8.000000e+00,2.922061e-03
9.533333e+00,7.000000e+00,2.957571e-03
9.533333e+00,6.000000e+00,2.971204e-03
9.533333e+00,5.000000e+00,2.967972e-03
9.533333e+00,4.000000e+00,2.952831e-03
9.533333e+00,3.000000e+00,2.990506e-03
9.533333e+00,2.000000e+00,2.995774e-03
9.533333e+00,1.000000e+00,2.918561e-03

9.500000e+00,1.600000e+01,4.444207e-04
9.500000e+00,1.500000e+01,5.149215e-04
9.500000e+00,1.400000e+01,4.861765e-04
9.500000e+00,1.300000e+01,7.376054e-04
9.500000e+00,1.200000e+01,6.937855e-04
9.500000e+00,1.100000e+01,7.728549e-04
9.500000e+00,1.000000e+01,9.538962e-04
9.500000e+00,9.000000e+00,2.919655e-03
9.500000e+00,8.000000e+00,2.866350e-03
9.500000e+00,7.000000e+00,2.903869e-03
9.500000e+00,6.000000e+00,2.917871e-03
9.500000e+00,5.000000e+00,2.913972e-03
9.500000e+00,4.000000e+00,2.898542e-03
9.500000e+00,3.000000e+00,2.934070e-03
9.500000e+00,2.000000e+00,2.938780e-03
9.500000e+00,1.000000e+00,2.862094e-03

9.466667e+00,1.600000e+01,4.531117e-04
9.466667e+00,1.500000e+01,5.167105e-04
9.466667e+00,1.400000e+01,4.935738e-04
9.466667e+00,1.300000e+01,7.353470e-04
9.466667e+00,1.200000e+01,6.821605e-04
9.466667e+00,1.100000e+01,7.730681e-04
9.466667e+00,1.000000e+01,9.513228e-04
9.466667e+00,9.000000e+00,2.864583e-03
9.466667e+00,8.000000e+00,2.808118e-03
9.466667e+00,7.000000e+00,2.846741e-03
9.466667e+00,6.000000e+00,2.861016e-03
9.466667e+00,5.000000e+00,2.856608e-03
9.466667e+00,4.000000e+00,2.840872e-03
9.466667e+00,3.000000e+00,2.873713e-03
9.466667e+00,2.000000e+00,2.877897e-03
9.466667e+00,1.000000e+00,2.802701e-03

9.433333e+00,1.600000e+01,4.632116e-04
9.433333e+00,1.500000e+01,5.179133e-04
9.433333e+00,1.400000e+01,5.023404e-04
9.433333e+00,1.300000e+01,7.331185e-04
9.433333e+00,1.200000e+01,6.737595e-04
9.433333e+00,1.100000e+01,7.711713e-04
9.433333e+00,1.000000e+01,9.345227e-04
9.433333e+00,9.000000e+00,2.803498e-03
9.433333e+00,8.000000e+00,2.747532e-03
9.433333e+00,7.000000e+00,2.786182e-03
9.433333e+00,6.000000e+00,2.800615e-03
9.433333e+00,5.000000e+00,2.795880e-03
9.433333e+00,4.000000e+00,2.779862e-03
9.433333e+00,3.000000e+00,2.809570e-03
9.433333e+00,2.000000e+00,2.813286e-03
9.433333e+00,1.000000e+00,2.740579e-03

