xc,yc,zc

5.233333e+00,1.600000e+01,6.161705e-04
5.233333e+00,1.500000e+01,4.659515e-04
5.233333e+00,1.400000e+01,6.649626e-04
5.233333e+00,1.300000e+01,6.163117e-04
5.233333e+00,1.200000e+01,8.098041e-04
5.233333e+00,1.100000e+01,4.025074e-04
5.233333e+00,1.000000e+01,7.872212e-05
5.233333e+00,9.000000e+00,1.790074e-03
5.233333e+00,8.000000e+00,1.734281e-03
5.233333e+00,7.000000e+00,1.654845e-03
5.233333e+00,6.000000e+00,1.658426e-03
5.233333e+00,5.000000e+00,1.642801e-03
5.233333e+00,4.000000e+00,1.654015e-03
5.233333e+00,3.000000e+00,1.613745e-03
5.233333e+00,2.000000e+00,1.613306e-03
5.233333e+00,1.000000e+00,1.663258e-03

5.200000e+00,1.600000e+01,6.168018e-04
5.200000e+00,1.500000e+01,4.565717e-04
5.200000e+00,1.400000e+01,6.598441e-04
5.200000e+00,1.300000e+01,6.155360e-04
5.200000e+00,1.200000e+01,7.791739e-04
5.200000e+00,1.100000e+01,4.103457e-04
5.200000e+00,1.000000e+01,1.309161e-05
5.200000e+00,9.000000e+00,1.764615e-03
5.200000e+00,8.000000e+00,1.756972e-03
5.200000e+00,7.000000e+00,1.658575e-03
5.200000e+00,6.000000e+00,1.663964e-03
5.200000e+00,5.000000e+00,1.646520e-03
5.200000e+00,4.000000e+00,1.659094e-03
5.200000e+00,3.000000e+00,1.629740e-03
5.200000e+00,2.000000e+00,1.631591e-03
5.200000e+00,1.000000e+00,1.689243e-03

5.166667e+00,1.600000e+01,6.163164e-04
5.166667e+00,1.500000e+01,4.505387e-04
5.166667e+00,1.400000e+01,6.523809e-04
5.166667e+00,1.300000e+01,6.144912e-04
5.166667e+00,1.200000e+01,7.366050e-04
5.166667e+00,1.100000e+01,4.451455e-04
5.166667e+00,1.000000e+01,-7.544568e-06
5.166667e+00,9.000000e+00,1.732609e-03
5.166667e+00,8.000000e+00,1.771351e-03
5.166667e+00,7.000000e+00,1.661916e-03
5.166667e+00,6.000000e+00,1.668818e-03
5.166667e+00,5.000000e+00,1.650783e-03
5.166667e+00,4.000000e+00,1.663384e-03
5.166667e+00,3.000000e+00,1.647153e-03
5.166667e+00,2.000000e+00,1.651410e-03
5.166667e+00,1.000000e+00,1.713855e-03

5.133333e+00,1.600000e+01,6.146624e-04
5.133333e+00,1.500000e+01,4.479034e-04
5.133333e+00,1.400000e+01,6.425909e-04
5.133333e+00,1.300000e+01,6.129718e-04
5.133333e+00,1.200000e+01,6.841930e-04
5.133333e+00,1.100000e+01,5.009838e-04
5.133333e+00,1.000000e+01,1.881709e-05
5.133333e+00,9.000000e+00,1.695759e-03
5.133333e+00,8.000000e+00,1.776725e-03
5.133333e+00,7.000000e+00,1.665140e-03
5.133333e+00,6.000000e+00,1.673090e-03
5.133333e+00,5.000000e+00,1.655781e-03
5.133333e+00,4.000000e+00,1.667059e-03
5.133333e+00,3.000000e+00,1.665624e-03
5.133333e+00,2.000000e+00,1.672262e-03
5.133333e+00,1.000000e+00,1.735597e-03

5.100000e+00,1.600000e+01,6.118437e-04
5.100000e+00,1.500000e+01,4.486542e-04
5.100000e+00,1.400000e+01,6.305801e-04
5.100000e+00,1.300000e+01,6.108802e-04
5.100000e+00,1.200000e+01,6.247914e-04
5.100000e+00,1.100000e+01,5.695797e-04
5.100000e+00,1.000000e+01,9.136101e-05
5.100000e+00,9.000000e+00,1.655859e-03
5.100000e+00,8.000000e+00,1.772943e-03
5.100000e+00,7.000000e+00,1.668447e-03
5.100000e+00,6.000000e+00,1.676858e-03
5.100000e+00,5.000000e+00,1.661599e-03
5.100000e+00,4.000000e+00,1.670278e-03
5.100000e+00,3.000000e+00,1.684678e-03
5.100000e+00,2.000000e+00,1.693535e-03
5.100000e+00,1.000000e+00,1.752979e-03

5.066667e+00,1.600000e+01,6.079152e-04
5.066667e+00,1.500000e+01,4.527147e-04
5.066667e+00,1.400000e+01,6.165413e-04
5.066667e+00,1.300000e+01,6.082096e-04
5.066667e+00,1.200000e+01,5.619247e-04
5.066667e+00,1.100000e+01,6.411412e-04
5.066667e+00,1.000000e+01,2.063401e-04
5.066667e+00,9.000000e+00,1.614783e-03
5.066667e+00,8.000000e+00,1.760399e-03
5.066667e+00,7.000000e+00,1.671944e-03
5.066667e+00,6.000000e+00,1.680171e-03
5.066667e+00,5.000000e+00,1.668209e-03
5.066667e+00,4.000000e+00,1.673171e-03
5.066667e+00,3.000000e+00,1.703722e-03
5.066667e+00,2.000000e+00,1.714499e-03
5.066667e+00,1.000000e+00,1.764583e-03

5.033333e+00,1.600000e+01,6.029988e-04
5.033333e+00,1.500000e+01,4.598712e-04
5.033333e+00,1.400000e+01,6.007871e-04
5.033333e+00,1.300000e+01,6.050359e-04
5.033333e+00,1.200000e+01,4.995885e-04
5.033333e+00,1.100000e+01,7.057243e-04
5.033333e+00,1.000000e+01,3.562528e-04
5.033333e+00,9.000000e+00,1.574404e-03
5.033333e+00,8.000000e+00,1.740190e-03
