xc,yc,zc

6.166667e-01,1.600000e+01,3.599702e-04
6.166667e-01,1.500000e+01,5.422615e-04
6.166667e-01,1.400000e+01,2.593088e-04
6.166667e-01,1.300000e+01,6.375586e-04
6.166667e-01,1.200000e+01,-1.540527e-04
6.166667e-01,1.100000e+01,1.746826e-03
6.166667e-01,1.000000e+01,-2.104631e-03
6.166667e-01,9.000000e+00,1.391648e-03
6.166667e-01,8.000000e+00,1.847166e-03
6.166667e-01,7.000000e+00,2.109687e-03
6.166667e-01,6.000000e+00,2.485759e-03
6.166667e-01,5.000000e+00,2.630922e-03
6.166667e-01,4.000000e+00,2.185996e-03
6.166667e-01,3.000000e+00,2.231855e-03
6.166667e-01,2.000000e+00,2.208322e-03
6.166667e-01,1.000000e+00,1.558617e-03

6.000000e-01,1.600000e+01,3.624555e-04
6.000000e-01,1.500000e+01,5.262990e-04
6.000000e-01,1.400000e+01,2.722618e-04
6.000000e-01,1.300000e+01,6.599939e-04
6.000000e-01,1.200000e+01,-1.278080e-04
6.000000e-01,1.100000e+01,1.394903e-03
6.000000e-01,1.000000e+01,-2.311361e-03
6.000000e-01,9.000000e+00,1.439662e-03
6.000000e-01,8.000000e+00,1.786490e-03
6.000000e-01,7.000000e+00,2.098100e-03
6.000000e-01,6.000000e+00,2.493126e-03
6.000000e-01,5.000000e+00,2.646011e-03
6.000000e-01,4.000000e+00,2.174420e-03
6.000000e-01,3.000000e+00,2.236226e-03
6.000000e-01,2.000000e+00,2.212551e-03
6.000000e-01,1.000000e+00,1.646460e-03

5.833333e-01,1.600000e+01,3.651129e-04
5.833333e-01,1.500000e+01,5.092216e-04
5.833333e-01,1.400000e+01,2.858345e-04
5.833333e-01,1.300000e+01,6.802473e-04
5.833333e-01,1.200000e+01,-9.222031e-05
5.833333e-01,1.100000e+01,9.875155e-04
5.833333e-01,1.000000e+01,-2.461579e-03
5.833333e-01,9.000000e+00,1.491194e-03
5.833333e-01,8.000000e+00,1.722631e-03
5.833333e-01,7.000000e+00,2.086589e-03
5.833333e-01,6.000000e+00,2.492109e-03
5.833333e-01,5.000000e+00,2.651244e-03
5.833333e-01,4.000000e+00,2.161149e-03
5.833333e-01,3.000000e+00,2.236837e-03
5.833333e-01,2.000000e+00,2.213511e-03
5.833333e-01,1.000000e+00,1.741532e-03

5.666667e-01,1.600000e+01,3.678130e-04
5.666667e-01,1.500000e+01,4.911527e-04
5.666667e-01,1.400000e+01,2.998268e-04
5.666667e-01,1.300000e+01,6.978365e-04
5.666667e-01,1.200000e+01,-4.857233e-05
5.666667e-01,1.100000e+01,5.398450e-04
5.666667e-01,1.000000e+01,-2.555515e-03
5.666667e-01,9.000000e+00,1.545568e-03
5.666667e-01,8.000000e+00,1.657856e-03
5.666667e-01,7.000000e+00,2.075533e-03
5.666667e-01,6.000000e+00,2.482847e-03
5.666667e-01,5.000000e+00,2.646591e-03
5.666667e-01,4.000000e+00,2.146714e-03
5.666667e-01,3.000000e+00,2.233838e-03
5.666667e-01,2.000000e+00,2.211346e-03
5.666667e-01,1.000000e+00,1.841533e-03

5.500000e-01,1.600000e+01,3.704308e-04
5.500000e-01,1.500000e+01,4.721867e-04
5.500000e-01,1.400000e+01,3.140587e-04
5.500000e-01,1.300000e+01,7.122342e-04
5.500000e-01,1.200000e+01,1.992305e-06
5.500000e-01,1.100000e+01,6.712790e-05
5.500000e-01,1.000000e+01,-2.593064e-03
5.500000e-01,9.000000e+00,1.602182e-03
5.500000e-01,8.000000e+00,1.594377e-03
5.500000e-01,7.000000e+00,2.065205e-03
5.500000e-01,6.000000e+00,2.465361e-03
5.500000e-01,5.000000e+00,2.631873e-03
5.500000e-01,4.000000e+00,2.131527e-03
5.500000e-01,3.000000e+00,2.227290e-03
5.500000e-01,2.000000e+00,2.206121e-03
5.500000e-01,1.000000e+00,1.944265e-03

5.333333e-01,1.600000e+01,3.728310e-04
5.333333e-01,1.500000e+01,4.524025e-04
5.333333e-01,1.400000e+01,3.283468e-04
5.333333e-01,1.300000e+01,7.228075e-04
5.333333e-01,1.200000e+01,5.833765e-05
5.333333e-01,1.100000e+01,-4.137214e-04
5.333333e-01,1.000000e+01,-2.573676e-03
5.333333e-01,9.000000e+00,1.660417e-03
5.333333e-01,8.000000e+00,1.534617e-03
5.333333e-01,7.000000e+00,2.055813e-03
5.333333e-01,6.000000e+00,2.439561e-03
5.333333e-01,5.000000e+00,2.606742e-03
5.333333e-01,4.000000e+00,2.115929e-03
5.333333e-01,3.000000e+00,2.217173e-03
5.333333e-01,2.000000e+00,2.197824e-03
5.333333e-01,1.000000e+00,2.047371e-03

5.166667e-01,1.600000e+01,3.748938e-04
5.166667e-01,1.500000e+01,4.319323e-04
5.166667e-01,1.400000e+01,3.425082e-04
5.166667e-01,1.300000e+01,7.291897e-04
5.166667e-01,1.200000e+01,1.188964e-04
5.166667e-01,1.100000e+01,-8.845018e-04
5.166667e-01,1.000000e+01,-2.501280e-03
