xc,yc,zc
4.533333e+00,1.600000e+01,5.220019e-04
4.533333e+00,1.500000e+01,6.468601e-04
4.533333e+00,1.400000e+01,4.335436e-04
4.533333e+00,1.300000e+01,5.754058e-04
4.533333e+00,1.200000e+01,8.567753e-04
4.533333e+00,1.100000e+01,6.712872e-04
4.533333e+00,1.000000e+01,1.540251e-04
4.533333e+00,9.000000e+00,1.576377e-03
4.533333e+00,8.000000e+00,1.507668e-03
4.533333e+00,7.000000e+00,1.541175e-03
4.533333e+00,6.000000e+00,1.557806e-03
4.533333e+00,5.000000e+00,1.558080e-03
4.533333e+00,4.000000e+00,1.547112e-03
4.533333e+00,3.000000e+00,1.498971e-03
4.533333e+00,2.000000e+00,1.488780e-03
4.533333e+00,1.000000e+00,1.424451e-03

4.500000e+00,1.600000e+01,5.215958e-04
4.500000e+00,1.500000e+01,6.446766e-04
4.500000e+00,1.400000e+01,4.398921e-04
4.500000e+00,1.300000e+01,5.810517e-04
4.500000e+00,1.200000e+01,8.955665e-04
4.500000e+00,1.100000e+01,7.003269e-04
4.500000e+00,1.000000e+01,-2.424285e-05
4.500000e+00,9.000000e+00,1.594351e-03
4.500000e+00,8.000000e+00,1.509195e-03
4.500000e+00,7.000000e+00,1.510617e-03
4.500000e+00,6.000000e+00,1.527277e-03
4.500000e+00,5.000000e+00,1.521776e-03
4.500000e+00,4.000000e+00,1.515425e-03
4.500000e+00,3.000000e+00,1.451384e-03
4.500000e+00,2.000000e+00,1.441274e-03
4.500000e+00,1.000000e+00,1.431644e-03

4.466667e+00,1.600000e+01,5.220894e-04
4.466667e+00,1.500000e+01,6.393856e-04
4.466667e+00,1.400000e+01,4.487239e-04
4.466667e+00,1.300000e+01,5.885403e-04
4.466667e+00,1.200000e+01,9.178228e-04
4.466667e+00,1.100000e+01,7.094926e-04
4.466667e+00,1.000000e+01,-1.542456e-04
4.466667e+00,9.000000e+00,1.607296e-03
4.466667e+00,8.000000e+00,1.507581e-03
4.466667e+00,7.000000e+00,1.478490e-03
4.466667e+00,6.000000e+00,1.493724e-03
4.466667e+00,5.000000e+00,1.482933e-03
4.466667e+00,4.000000e+00,1.481311e-03
4.466667e+00,3.000000e+00,1.404418e-03
4.466667e+00,2.000000e+00,1.395094e-03
4.466667e+00,1.000000e+00,1.442691e-03

4.433333e+00,1.600000e+01,5.234201e-04
4.433333e+00,1.500000e+01,6.311542e-04
4.433333e+00,1.400000e+01,4.598076e-04
4.433333e+00,1.300000e+01,5.977422e-04
4.433333e+00,1.200000e+01,9.219473e-04
4.433333e+00,1.100000e+01,6.949578e-04
4.433333e+00,1.000000e+01,-2.252164e-04
4.433333e+00,9.000000e+00,1.614004e-03
4.433333e+00,8.000000e+00,1.501993e-03
4.433333e+00,7.000000e+00,1.445292e-03
4.433333e+00,6.000000e+00,1.457610e-03
4.433333e+00,5.000000e+00,1.442285e-03
4.433333e+00,4.000000e+00,1.445418e-03
4.433333e+00,3.000000e+00,1.359345e-03
4.433333e+00,2.000000e+00,1.351464e-03
4.433333e+00,1.000000e+00,1.455139e-03

4.400000e+00,1.600000e+01,5.255050e-04
4.400000e+00,1.500000e+01,6.202114e-04
4.400000e+00,1.400000e+01,4.728850e-04
4.400000e+00,1.300000e+01,6.083915e-04
4.400000e+00,1.200000e+01,9.072112e-04
4.400000e+00,1.100000e+01,6.569171e-04
4.400000e+00,1.000000e+01,-2.309082e-04
4.400000e+00,9.000000e+00,1.613418e-03
4.400000e+00,8.000000e+00,1.491860e-03
4.400000e+00,7.000000e+00,1.411468e-03
4.400000e+00,6.000000e+00,1.419496e-03
4.400000e+00,5.000000e+00,1.400597e-03
4.400000e+00,4.000000e+00,1.408422e-03
4.400000e+00,3.000000e+00,1.317323e-03
4.400000e+00,2.000000e+00,1.311463e-03
4.400000e+00,1.000000e+00,1.466298e-03

4.366667e+00,1.600000e+01,5.282424e-04
4.366667e+00,1.500000e+01,6.068509e-04
4.366667e+00,1.400000e+01,4.876707e-04
4.366667e+00,1.300000e+01,6.200805e-04
4.366667e+00,1.200000e+01,8.738105e-04
4.366667e+00,1.100000e+01,5.998567e-04
4.366667e+00,1.000000e+01,-1.698846e-04
4.366667e+00,9.000000e+00,1.604626e-03
4.366667e+00,8.000000e+00,1.476844e-03
4.366667e+00,7.000000e+00,1.377403e-03
4.366667e+00,6.000000e+00,1.380032e-03
4.366667e+00,5.000000e+00,1.358658e-03
4.366667e+00,4.000000e+00,1.371015e-03
4.366667e+00,3.000000e+00,1.279378e-03
4.366667e+00,2.000000e+00,1.276004e-03
4.366667e+00,1.000000e+00,1.473348e-03

4.333333e+00,1.600000e+01,5.315057e-04
4.333333e+00,1.500000e+01,5.914756e-04
4.333333e+00,1.400000e+01,5.038276e-04
4.333333e+00,1.300000e+01,6.322617e-04
4.333333e+00,1.200000e+01,8.233303e-04
4.333333e+00,1.100000e+01,5.325113e-04
4.333333e+00,1.000000e+01,-4.710059e-05
4.333333e+00,9.000000e+00,1.587079e-03
4.333333e+00,8.000000e+00,1.456918e-03
4.333333e+00,7.000000e+00,1.343409e-03
4.333333e+00,6.000000e+00,1.339958e-03
4.333333e+00,5.000000e+00,1.317251e-03
4.333333e+00,4.000000e+00,1.333862e-03
4.333333e+00,3.000000e+00,1.246241e-03
4.333333e+00,2.000000e+00,1.245669e-03
4.333333e+00,1.000000e+00,1.473682e-03

4.300000e+00,1.600000e+01,5.351686e-04
4.300000e+00,1.500000e+01,5.745305e-04
4.300000e+00,1.400000e+01,5.210206e-04
4.300000e+00,1.300000e+01,6.443186e-04
4.300000e+00,1.200000e+01,7.582902e-04
4.300000e+00,1.100000e+01,4.661654e-04
4.300000e+00,1.000000e+01,1.281310e-04
4.300000e+00,9.000000e+00,1.560437e-03
4.300000e+00,8.000000e+00,1.432201e-03
4.300000e+00,7.000000e+00,1.309709e-03
4.300000e+00,6.000000e+00,1.300029e-03
4.300000e+00,5.000000e+00,1.277107e-03
4.300000e+00,4.000000e+00,1.297544e-03
4.300000e+00,3.000000e+00,1.218391e-03
4.300000e+00,2.000000e+00,1.220774e-03
4.300000e+00,1.000000e+00,1.465061e-03

4.266667e+00,1.600000e+01,5.391106e-04
4.266667e+00,1.500000e+01,5.565087e-04
4.266667e+00,1.400000e+01,5.389159e-04
4.266667e+00,1.300000e+01,6.555990e-04
4.266667e+00,1.200000e+01,6.821651e-04
4.266667e+00,1.100000e+01,4.133525e-04
4.266667e+00,1.000000e+01,3.426496e-04
4.266667e+00,9.000000e+00,1.524565e-03
4.266667e+00,8.000000e+00,1.402897e-03
4.266667e+00,7.000000e+00,1.276449e-03
4.266667e+00,6.000000e+00,1.260996e-03
4.266667e+00,5.000000e+00,1.238894e-03
4.266667e+00,4.000000e+00,1.262543e-03
4.266667e+00,3.000000e+00,1.196041e-03
4.266667e+00,2.000000e+00,1.201361e-03
4.266667e+00,1.000000e+00,1.445727e-03

4.233333e+00,1.600000e+01,5.432219e-04
4.233333e+00,1.500000e+01,5.379603e-04
4.233333e+00,1.400000e+01,5.571794e-04
4.233333e+00,1.300000e+01,6.655029e-04
4.233333e+00,1.200000e+01,5.994747e-04
4.233333e+00,1.100000e+01,3.854603e-04
4.233333e+00,1.000000e+01,5.797969e-04
4.233333e+00,9.000000e+00,1.479753e-03
4.233333e+00,8.000000e+00,1.369331e-03
4.233333e+00,7.000000e+00,1.243700e-03
4.233333e+00,6.000000e+00,1.223535e-03
4.233333e+00,5.000000e+00,1.203144e-03
4.233333e+00,4.000000e+00,1.229184e-03
4.233333e+00,3.000000e+00,1.178995e-03
4.233333e+00,2.000000e+00,1.187058e-03
4.233333e+00,1.000000e+00,1.414827e-03

4.200000e+00,1.600000e+01,5.474178e-04
4.200000e+00,1.500000e+01,5.194497e-04
4.200000e+00,1.400000e+01,5.755039e-04
4.200000e+00,1.300000e+01,6.735327e-04
4.200000e+00,1.200000e+01,5.152844e-04
4.200000e+00,1.100000e+01,3.910010e-04
4.200000e+00,1.000000e+01,8.217888e-04
4.200000e+00,9.000000e+00,1.426503e-03
4.200000e+00,8.000000e+00,1.331798e-03
4.200000e+00,7.000000e+00,1.211482e-03
4.200000e+00,6.000000e+00,1.188220e-03
4.200000e+00,5.000000e+00,1.170257e-03
4.200000e+00,4.000000e+00,1.197646e-03
4.200000e+00,3.000000e+00,1.166776e-03
4.200000e+00,2.000000e+00,1.177230e-03
4.200000e+00,1.000000e+00,1.372269e-03

4.166667e+00,1.600000e+01,5.516410e-04
4.166667e+00,1.500000e+01,5.015636e-04
4.166667e+00,1.400000e+01,5.936029e-04
4.166667e+00,1.300000e+01,6.793297e-04
4.166667e+00,1.200000e+01,4.351255e-04
4.166667e+00,1.100000e+01,4.343041e-04
4.166667e+00,1.000000e+01,1.050457e-03
4.166667e+00,9.000000e+00,1.365539e-03
4.166667e+00,8.000000e+00,1.290537e-03
4.166667e+00,7.000000e+00,1.179785e-03
4.166667e+00,6.000000e+00,1.155497e-03
4.166667e+00,5.000000e+00,1.140497e-03
4.166667e+00,4.000000e+00,1.167965e-03
4.166667e+00,3.000000e+00,1.158628e-03
4.166667e+00,2.000000e+00,1.170977e-03
4.166667e+00,1.000000e+00,1.318755e-03

4.133333e+00,1.600000e+01,5.558625e-04
4.133333e+00,1.500000e+01,4.848771e-04
4.133333e+00,1.400000e+01,6.112209e-04
4.133333e+00,1.300000e+01,6.827654e-04
4.133333e+00,1.200000e+01,3.645367e-04
4.133333e+00,1.100000e+01,5.135914e-04
4.133333e+00,1.000000e+01,1.249062e-03
4.133333e+00,9.000000e+00,1.297955e-03
4.133333e+00,8.000000e+00,1.245806e-03
4.133333e+00,7.000000e+00,1.148580e-03
4.133333e+00,6.000000e+00,1.125593e-03
4.133333e+00,5.000000e+00,1.113903e-03
4.133333e+00,4.000000e+00,1.140002e-03
4.133333e+00,3.000000e+00,1.153463e-03
4.133333e+00,2.000000e+00,1.167104e-03
4.133333e+00,1.000000e+00,1.255983e-03

4.100000e+00,1.600000e+01,5.600799e-04
4.100000e+00,1.500000e+01,4.699478e-04
4.100000e+00,1.400000e+01,6.281282e-04
4.100000e+00,1.300000e+01,6.839037e-04
4.100000e+00,1.200000e+01,3.087485e-04
4.100000e+00,1.100000e+01,6.216839e-04
4.100000e+00,1.000000e+01,1.403342e-03
4.100000e+00,9.000000e+00,1.225001e-03
4.100000e+00,8.000000e+00,1.197812e-03
4.100000e+00,7.000000e+00,1.117841e-03
4.100000e+00,6.000000e+00,1.098545e-03
4.100000e+00,5.000000e+00,1.090346e-03
4.100000e+00,4.000000e+00,1.113498e-03
4.100000e+00,3.000000e+00,1.150016e-03
4.100000e+00,2.000000e+00,1.164271e-03
4.100000e+00,1.000000e+00,1.186268e-03

4.066667e+00,1.600000e+01,5.643102e-04
4.066667e+00,1.500000e+01,4.573218e-04
4.066667e+00,1.400000e+01,6.441083e-04
4.066667e+00,1.300000e+01,6.829913e-04
4.066667e+00,1.200000e+01,2.725003e-04
4.066667e+00,1.100000e+01,7.463799e-04
4.066667e+00,1.000000e+01,1.501991e-03
4.066667e+00,9.000000e+00,1.148099e-03
4.066667e+00,8.000000e+00,1.146766e-03
4.066667e+00,7.000000e+00,1.087560e-03
4.066667e+00,6.000000e+00,1.074195e-03
4.066667e+00,5.000000e+00,1.069525e-03
4.066667e+00,4.000000e+00,1.088099e-03
4.066667e+00,3.000000e+00,1.146858e-03
4.066667e+00,2.000000e+00,1.161009e-03
4.066667e+00,1.000000e+00,1.112446e-03

4.033333e+00,1.600000e+01,5.685798e-04
4.033333e+00,1.500000e+01,4.474619e-04
4.033333e+00,1.400000e+01,6.589734e-04
4.033333e+00,1.300000e+01,6.804653e-04
4.033333e+00,1.200000e+01,2.591940e-04
4.033333e+00,1.100000e+01,8.715789e-04
4.033333e+00,1.000000e+01,1.538759e-03
4.033333e+00,9.000000e+00,1.068867e-03
4.033333e+00,8.000000e+00,1.092999e-03
4.033333e+00,7.000000e+00,1.057735e-03
4.033333e+00,6.000000e+00,1.052127e-03
4.033333e+00,5.000000e+00,1.050913e-03
4.033333e+00,4.000000e+00,1.063360e-03
4.033333e+00,3.000000e+00,1.142472e-03
4.033333e+00,2.000000e+00,1.155814e-03
4.033333e+00,1.000000e+00,1.037723e-03

4.000000e+00,1.600000e+01,5.729130e-04
4.000000e+00,1.500000e+01,4.407823e-04
4.000000e+00,1.400000e+01,6.725376e-04
4.000000e+00,1.300000e+01,6.768450e-04
4.000000e+00,1.200000e+01,2.709953e-04
4.000000e+00,1.100000e+01,9.798817e-04
4.000000e+00,1.000000e+01,1.511613e-03
4.000000e+00,9.000000e+00,9.889702e-04
4.000000e+00,8.000000e+00,1.036959e-03
4.000000e+00,7.000000e+00,1.028376e-03
4.000000e+00,6.000000e+00,1.031755e-03
4.000000e+00,5.000000e+00,1.033841e-03
4.000000e+00,4.000000e+00,1.038810e-03
4.000000e+00,3.000000e+00,1.135351e-03
4.000000e+00,2.000000e+00,1.147226e-03
4.000000e+00,1.000000e+00,9.652904e-04

