xc,yc,zc

1.516667e+00,1.600000e+01,6.245427e-04
1.516667e+00,1.500000e+01,4.188038e-04
1.516667e+00,1.400000e+01,7.212794e-04
1.516667e+00,1.300000e+01,7.511195e-04
1.516667e+00,1.200000e+01,5.451096e-05
1.516667e+00,1.100000e+01,-7.054737e-04
1.516667e+00,1.000000e+01,1.093655e-03
1.516667e+00,9.000000e+00,3.988147e-04
1.516667e+00,8.000000e+00,2.136956e-04
1.516667e+00,7.000000e+00,6.721311e-04
1.516667e+00,6.000000e+00,5.071508e-04
1.516667e+00,5.000000e+00,5.948432e-04
1.516667e+00,4.000000e+00,6.454195e-04
1.516667e+00,3.000000e+00,4.626899e-04
1.516667e+00,2.000000e+00,4.408649e-04
1.516667e+00,1.000000e+00,1.703567e-04

1.500000e+00,1.600000e+01,6.287184e-04
1.500000e+00,1.500000e+01,4.031920e-04
1.500000e+00,1.400000e+01,7.257707e-04
1.500000e+00,1.300000e+01,7.636581e-04
1.500000e+00,1.200000e+01,6.380316e-05
1.500000e+00,1.100000e+01,-8.429172e-04
1.500000e+00,1.000000e+01,8.097520e-04
1.500000e+00,9.000000e+00,4.934073e-04
1.500000e+00,8.000000e+00,2.924611e-04
1.500000e+00,7.000000e+00,6.782016e-04
1.500000e+00,6.000000e+00,5.160997e-04
1.500000e+00,5.000000e+00,6.035102e-04
1.500000e+00,4.000000e+00,6.645308e-04
1.500000e+00,3.000000e+00,4.842174e-04
1.500000e+00,2.000000e+00,4.611993e-04
1.500000e+00,1.000000e+00,1.475743e-04

1.483333e+00,1.600000e+01,6.322361e-04
1.483333e+00,1.500000e+01,3.887456e-04
1.483333e+00,1.400000e+01,7.291216e-04
1.483333e+00,1.300000e+01,7.730002e-04
1.483333e+00,1.200000e+01,7.927211e-05
1.483333e+00,1.100000e+01,-9.286998e-04
1.483333e+00,1.000000e+01,5.121966e-04
1.483333e+00,9.000000e+00,5.888567e-04
1.483333e+00,8.000000e+00,3.754975e-04
1.483333e+00,7.000000e+00,6.806967e-04
1.483333e+00,6.000000e+00,5.255489e-04
1.483333e+00,5.000000e+00,6.114431e-04
1.483333e+00,4.000000e+00,6.806639e-04
1.483333e+00,3.000000e+00,5.059161e-04
1.483333e+00,2.000000e+00,4.819151e-04
1.483333e+00,1.000000e+00,1.303209e-04

1.466667e+00,1.600000e+01,6.350325e-04
1.466667e+00,1.500000e+01,3.755099e-04
1.466667e+00,1.400000e+01,7.312524e-04
1.466667e+00,1.300000e+01,7.789505e-04
1.466667e+00,1.200000e+01,1.002733e-04
1.466667e+00,1.100000e+01,-9.616635e-04
1.466667e+00,1.000000e+01,2.065436e-04
1.466667e+00,9.000000e+00,6.844283e-04
1.466667e+00,8.000000e+00,4.612164e-04
1.466667e+00,7.000000e+00,6.799993e-04
1.466667e+00,6.000000e+00,5.356336e-04
1.466667e+00,5.000000e+00,6.188404e-04
1.466667e+00,4.000000e+00,6.938669e-04
1.466667e+00,3.000000e+00,5.277644e-04
1.466667e+00,2.000000e+00,5.030060e-04
1.466667e+00,1.000000e+00,1.195872e-04

1.450000e+00,1.600000e+01,6.370405e-04
1.450000e+00,1.500000e+01,3.635553e-04
1.450000e+00,1.400000e+01,7.320679e-04
1.450000e+00,1.300000e+01,7.813042e-04
1.450000e+00,1.200000e+01,1.263403e-04
1.450000e+00,1.100000e+01,-9.411192e-04
1.450000e+00,1.000000e+01,-1.017652e-04
1.450000e+00,9.000000e+00,7.794374e-04
1.450000e+00,8.000000e+00,5.481490e-04
1.450000e+00,7.000000e+00,6.764630e-04
1.450000e+00,6.000000e+00,5.464791e-04
1.450000e+00,5.000000e+00,6.258737e-04
1.450000e+00,4.000000e+00,7.041735e-04
1.450000e+00,3.000000e+00,5.497548e-04
1.450000e+00,2.000000e+00,5.244828e-04
1.450000e+00,1.000000e+00,1.164003e-04

1.433333e+00,1.600000e+01,6.381801e-04
1.433333e+00,1.500000e+01,3.529872e-04
1.433333e+00,1.400000e+01,7.314444e-04
1.433333e+00,1.300000e+01,7.798207e-04
1.433333e+00,1.200000e+01,1.571271e-04
1.433333e+00,1.100000e+01,-8.667510e-04
1.433333e+00,1.000000e+01,-4.067085e-04
1.433333e+00,9.000000e+00,8.731539e-04
1.433333e+00,8.000000e+00,6.347689e-04
1.433333e+00,7.000000e+00,6.704602e-04
1.433333e+00,6.000000e+00,5.582177e-04
1.433333e+00,5.000000e+00,6.327106e-04
1.433333e+00,4.000000e+00,7.116115e-04
1.433333e+00,3.000000e+00,5.718940e-04
1.433333e+00,2.000000e+00,5.463756e-04
1.433333e+00,1.000000e+00,1.219462e-04

1.416667e+00,1.600000e+01,6.384380e-04
1.416667e+00,1.500000e+01,3.438208e-04
1.416667e+00,1.400000e+01,7.293614e-04
1.416667e+00,1.300000e+01,7.745700e-04
1.416667e+00,1.200000e+01,1.920131e-04
1.416667e+00,1.100000e+01,-7.433245e-04
1.416667e+00,1.000000e+01,-7.022567e-04
1.416667e+00,9.000000e+00,9.649408e-04
1.416667e+00,8.000000e+00,7.195997e-04
1.416667e+00,7.000000e+00,6.625833e-04
1.416667e+00,6.000000e+00,5.709061e-04
1.416667e+00,5.000000e+00,6.395252e-04
1.416667e+00,4.000000e+00,7.164569e-04
1.416667e+00,3.000000e+00,5.941909e-04
1.416667e+00,2.000000e+00,5.686972e-04
1.416667e+00,1.000000e+00,1.367428e-04

1.400000e+00,1.600000e+01,6.377918e-04
1.400000e+00,1.500000e+01,3.361019e-04
1.400000e+00,1.400000e+01,7.257758e-04
1.400000e+00,1.300000e+01,7.655920e-04
1.400000e+00,1.200000e+01,2.305386e-04
1.400000e+00,1.100000e+01,-5.756627e-04
1.400000e+00,1.000000e+01,-9.823798e-04
1.400000e+00,9.000000e+00,1.054164e-03
1.400000e+00,8.000000e+00,8.012640e-04
1.400000e+00,7.000000e+00,6.534019e-04
1.400000e+00,6.000000e+00,5.846035e-04
1.400000e+00,5.000000e+00,6.464747e-04
1.400000e+00,4.000000e+00,7.189726e-04
1.400000e+00,3.000000e+00,6.166696e-04
1.400000e+00,2.000000e+00,5.914794e-04
1.400000e+00,1.000000e+00,1.613719e-04

1.383333e+00,1.600000e+01,6.362065e-04
1.383333e+00,1.500000e+01,3.299129e-04
1.383333e+00,1.400000e+01,7.206166e-04
1.383333e+00,1.300000e+01,7.528997e-04
1.383333e+00,1.200000e+01,2.723396e-04
1.383333e+00,1.100000e+01,-3.691593e-04
1.383333e+00,1.000000e+01,-1.240307e-03
1.383333e+00,9.000000e+00,1.140104e-03
1.383333e+00,8.000000e+00,8.783175e-04
1.383333e+00,7.000000e+00,6.435363e-04
1.383333e+00,6.000000e+00,5.993817e-04
1.383333e+00,5.000000e+00,6.537217e-04
1.383333e+00,4.000000e+00,7.194447e-04
1.383333e+00,3.000000e+00,6.393734e-04
1.383333e+00,2.000000e+00,6.147779e-04
1.383333e+00,1.000000e+00,1.965431e-04

