xc,yc,zc
9.300000e+00,3.000000e+00,2.517997e-03
9.300000e+00,2.000000e+00,2.520776e-03
9.300000e+00,1.000000e+00,2.466480e-03

9.266667e+00,1.600000e+01,5.309602e-04
9.266667e+00,1.500000e+01,5.206556e-04
9.266667e+00,1.400000e+01,5.616176e-04
9.266667e+00,1.300000e+01,7.203645e-04
9.266667e+00,1.200000e+01,6.853841e-04
9.266667e+00,1.100000e+01,7.223560e-04
9.266667e+00,1.000000e+01,6.948100e-04
9.266667e+00,9.000000e+00,2.411976e-03
9.266667e+00,8.000000e+00,2.408193e-03
9.266667e+00,7.000000e+00,2.431394e-03
9.266667e+00,6.000000e+00,2.444532e-03
9.266667e+00,5.000000e+00,2.440919e-03
9.266667e+00,4.000000e+00,2.425282e-03
9.266667e+00,3.000000e+00,2.437236e-03
9.266667e+00,2.000000e+00,2.440047e-03
9.266667e+00,1.000000e+00,2.391477e-03

9.233333e+00,1.600000e+01,5.469747e-04
9.233333e+00,1.500000e+01,5.219873e-04
9.233333e+00,1.400000e+01,5.752377e-04
9.233333e+00,1.300000e+01,7.170742e-04
9.233333e+00,1.200000e+01,6.961722e-04
9.233333e+00,1.100000e+01,7.069480e-04
9.233333e+00,1.000000e+01,6.379481e-04
9.233333e+00,9.000000e+00,2.319137e-03
9.233333e+00,8.000000e+00,2.331813e-03
9.233333e+00,7.000000e+00,2.350183e-03
9.233333e+00,6.000000e+00,2.362634e-03
9.233333e+00,5.000000e+00,2.359639e-03
9.233333e+00,4.000000e+00,2.344659e-03
9.233333e+00,3.000000e+00,2.353729e-03
9.233333e+00,2.000000e+00,2.356665e-03
9.233333e+00,1.000000e+00,2.313695e-03

9.200000e+00,1.600000e+01,5.634458e-04
9.200000e+00,1.500000e+01,5.241134e-04
9.200000e+00,1.400000e+01,5.889587e-04
9.200000e+00,1.300000e+01,7.134487e-04
9.200000e+00,1.200000e+01,7.081034e-04
9.200000e+00,1.100000e+01,6.917590e-04
9.200000e+00,1.000000e+01,5.871232e-04
9.200000e+00,9.000000e+00,2.222876e-03
9.200000e+00,8.000000e+00,2.252010e-03
9.200000e+00,7.000000e+00,2.265719e-03
9.200000e+00,6.000000e+00,2.277355e-03
9.200000e+00,5.000000e+00,2.275006e-03
9.200000e+00,4.000000e+00,2.260918e-03
9.200000e+00,3.000000e+00,2.267670e-03
9.200000e+00,2.000000e+00,2.270806e-03
9.200000e+00,1.000000e+00,2.232986e-03

9.166667e+00,1.600000e+01,5.802194e-04
9.166667e+00,1.500000e+01,5.272703e-04
9.166667e+00,1.400000e+01,6.025773e-04
9.166667e+00,1.300000e+01,7.094928e-04
9.166667e+00,1.200000e+01,7.202274e-04
9.166667e+00,1.100000e+01,6.781063e-04
9.166667e+00,1.000000e+01,5.459873e-04
9.166667e+00,9.000000e+00,2.123934e-03
9.166667e+00,8.000000e+00,2.168522e-03
9.166667e+00,7.000000e+00,2.178101e-03
9.166667e+00,6.000000e+00,2.188803e-03
9.166667e+00,5.000000e+00,2.187073e-03
9.166667e+00,4.000000e+00,2.174113e-03
9.166667e+00,3.000000e+00,2.179229e-03
9.166667e+00,2.000000e+00,2.182614e-03
9.166667e+00,1.000000e+00,2.149173e-03

9.133333e+00,1.600000e+01,5.971449e-04
9.133333e+00,1.500000e+01,5.316659e-04
9.133333e+00,1.400000e+01,6.159085e-04
9.133333e+00,1.300000e+01,7.052497e-04
9.133333e+00,1.200000e+01,7.315866e-04
9.133333e+00,1.100000e+01,6.672856e-04
9.133333e+00,1.000000e+01,5.174144e-04
9.133333e+00,9.000000e+00,2.023125e-03
9.133333e+00,8.000000e+00,2.081213e-03
9.133333e+00,7.000000e+00,2.087506e-03
9.133333e+00,6.000000e+00,2.097171e-03
9.133333e+00,5.000000e+00,2.095970e-03
9.133333e+00,4.000000e+00,2.084367e-03
9.133333e+00,3.000000e+00,2.088596e-03
9.133333e+00,2.000000e+00,2.092252e-03
9.133333e+00,1.000000e+00,2.062151e-03

9.100000e+00,1.600000e+01,6.140868e-04
9.100000e+00,1.500000e+01,5.374940e-04
9.100000e+00,1.400000e+01,6.287917e-04
9.100000e+00,1.300000e+01,7.007966e-04
9.100000e+00,1.200000e+01,7.412963e-04
9.100000e+00,1.100000e+01,6.604476e-04
9.100000e+00,1.000000e+01,5.034896e-04
9.100000e+00,9.000000e+00,1.921235e-03
9.100000e+00,8.000000e+00,1.990014e-03
9.100000e+00,7.000000e+00,1.994116e-03
9.100000e+00,6.000000e+00,2.002651e-03
9.100000e+00,5.000000e+00,2.001835e-03
9.100000e+00,4.000000e+00,1.991803e-03
9.100000e+00,3.000000e+00,1.995927e-03
9.100000e+00,2.000000e+00,1.999842e-03
9.100000e+00,1.000000e+00,1.971829e-03

9.066667e+00,1.600000e+01,6.309236e-04
9.066667e+00,1.500000e+01,5.449357e-04
9.066667e+00,1.400000e+01,6.410903e-04
9.066667e+00,1.300000e+01,6.962490e-04
9.066667e+00,1.200000e+01,7.485758e-04
9.066667e+00,1.100000e+01,6.584965e-04
9.066667e+00,1.000000e+01,5.054364e-04
9.066667e+00,9.000000e+00,1.819029e-03
9.066667e+00,8.000000e+00,1.894947e-03
9.066667e+00,7.000000e+00,1.898122e-03
9.066667e+00,6.000000e+00,1.905450e-03
9.066667e+00,5.000000e+00,1.904818e-03
9.066667e+00,4.000000e+00,1.896557e-03
9.066667e+00,3.000000e+00,1.901344e-03
9.066667e+00,2.000000e+00,1.905477e-03
9.066667e+00,1.000000e+00,1.878155e-03

9.033333e+00,1.600000e+01,6.475538e-04
9.033333e+00,1.500000e+01,5.541156e-04
9.033333e+00,1.400000e+01,6.527109e-04
9.033333e+00,1.300000e+01,6.917602e-04
9.033333e+00,1.200000e+01,7.528661e-04
9.033333e+00,1.100000e+01,6.618475e-04
9.033333e+00,1.000000e+01,5.231594e-04
9.033333e+00,9.000000e+00,1.717217e-03
9.033333e+00,8.000000e+00,1.796230e-03
9.033333e+00,7.000000e+00,1.799784e-03
9.033333e+00,6.000000e+00,1.805837e-03
9.033333e+00,5.000000e+00,1.805145e-03
9.033333e+00,4.000000e+00,1.798833e-03
9.033333e+00,3.000000e+00,1.804980e-03
9.033333e+00,2.000000e+00,1.809258e-03
9.033333e+00,1.000000e+00,1.781209e-03

9.000000e+00,1.600000e+01,6.638959e-04
9.000000e+00,1.500000e+01,5.651329e-04
9.000000e+00,1.400000e+01,6.635938e-04
9.000000e+00,1.300000e+01,6.875130e-04
9.000000e+00,1.200000e+01,7.538212e-04
9.000000e+00,1.100000e+01,6.704562e-04
9.000000e+00,1.000000e+01,5.556017e-04
9.000000e+00,9.000000e+00,1.616421e-03
9.000000e+00,8.000000e+00,1.694189e-03
9.000000e+00,7.000000e+00,1.699359e-03
9.000000e+00,6.000000e+00,1.704085e-03
9.000000e+00,5.000000e+00,1.703055e-03
9.000000e+00,4.000000e+00,1.698850e-03
9.000000e+00,3.000000e+00,1.706935e-03
9.000000e+00,2.000000e+00,1.711259e-03
9.000000e+00,1.000000e+00,1.681137e-03

8.966667e+00,1.600000e+01,6.798865e-04
8.966667e+00,1.500000e+01,5.780612e-04
8.966667e+00,1.400000e+01,6.737122e-04
8.966667e+00,1.300000e+01,6.837181e-04
8.966667e+00,1.200000e+01,7.513215e-04
8.966667e+00,1.100000e+01,6.837874e-04
8.966667e+00,1.000000e+01,6.007687e-04
8.966667e+00,9.000000e+00,1.517175e-03
8.966667e+00,8.000000e+00,1.589271e-03
8.966667e+00,7.000000e+00,1.597117e-03
8.966667e+00,6.000000e+00,1.600472e-03
8.966667e+00,5.000000e+00,1.598803e-03
8.966667e+00,4.000000e+00,1.596841e-03
8.966667e+00,3.000000e+00,1.607286e-03
8.966667e+00,2.000000e+00,1.611536e-03
8.966667e+00,1.000000e+00,1.578167e-03

8.933333e+00,1.600000e+01,6.954882e-04
8.933333e+00,1.500000e+01,5.929019e-04
8.933333e+00,1.400000e+01,6.830892e-04
8.933333e+00,1.300000e+01,6.805920e-04
8.933333e+00,1.200000e+01,7.455627e-04
8.933333e+00,1.100000e+01,7.007400e-04
8.933333e+00,1.000000e+01,6.555801e-04
8.933333e+00,9.000000e+00,1.419870e-03
8.933333e+00,8.000000e+00,1.482092e-03
8.933333e+00,7.000000e+00,1.493368e-03
8.933333e+00,6.000000e+00,1.495323e-03
8.933333e+00,5.000000e+00,1.492711e-03
8.933333e+00,4.000000e+00,1.493107e-03
8.933333e+00,3.000000e+00,1.506127e-03
8.933333e+00,2.000000e+00,1.510167e-03
8.933333e+00,1.000000e+00,1.472677e-03

8.900000e+00,1.600000e+01,7.106809e-04
8.900000e+00,1.500000e+01,6.096264e-04
8.900000e+00,1.400000e+01,6.917781e-04
8.900000e+00,1.300000e+01,6.783518e-04
8.900000e+00,1.200000e+01,7.369631e-04
8.900000e+00,1.100000e+01,7.198571e-04
8.900000e+00,1.000000e+01,7.163761e-04
8.900000e+00,9.000000e+00,1.324774e-03
8.900000e+00,8.000000e+00,1.373341e-03
8.900000e+00,7.000000e+00,1.388422e-03
8.900000e+00,6.000000e+00,1.388956e-03
8.900000e+00,5.000000e+00,1.385109e-03
8.900000e+00,4.000000e+00,1.387957e-03
8.900000e+00,3.000000e+00,1.403537e-03
8.900000e+00,2.000000e+00,1.407228e-03
8.900000e+00,1.000000e+00,1.365122e-03

8.866667e+00,1.600000e+01,7.254583e-04
8.866667e+00,1.500000e+01,6.281739e-04
8.866667e+00,1.400000e+01,6.998611e-04
8.866667e+00,1.300000e+01,6.772090e-04
8.866667e+00,1.200000e+01,7.261501e-04
8.866667e+00,1.100000e+01,7.394155e-04
8.866667e+00,1.000000e+01,7.790147e-04
8.866667e+00,9.000000e+00,1.232043e-03
8.866667e+00,8.000000e+00,1.263777e-03
8.866667e+00,7.000000e+00,1.282591e-03
8.866667e+00,6.000000e+00,1.281695e-03
8.866667e+00,5.000000e+00,1.276350e-03
8.866667e+00,4.000000e+00,1.281724e-03
8.866667e+00,3.000000e+00,1.299601e-03
8.866667e+00,2.000000e+00,1.302799e-03
8.866667e+00,1.000000e+00,1.256038e-03

8.833333e+00,1.600000e+01,7.398347e-04
8.833333e+00,1.500000e+01,6.484123e-04
8.833333e+00,1.400000e+01,7.074566e-04
8.833333e+00,1.300000e+01,6.773284e-04
8.833333e+00,1.200000e+01,7.139609e-04
8.833333e+00,1.100000e+01,7.576077e-04
8.833333e+00,1.000000e+01,8.391294e-04
8.833333e+00,9.000000e+00,1.141663e-03
8.833333e+00,8.000000e+00,1.154207e-03
8.833333e+00,7.000000e+00,1.176208e-03
8.833333e+00,6.000000e+00,1.173886e-03
8.833333e+00,5.000000e+00,1.166825e-03
8.833333e+00,4.000000e+00,1.174776e-03
8.833333e+00,3.000000e+00,1.194437e-03
8.833333e+00,2.000000e+00,1.197015e-03
8.833333e+00,1.000000e+00,1.146058e-03

