xc,yc,zc

7.033333e+00,1.600000e+01,1.067938e-03
7.033333e+00,1.500000e+01,1.178837e-03
7.033333e+00,1.400000e+01,1.009570e-03
7.033333e+00,1.300000e+01,9.623743e-04
7.033333e+00,1.200000e+01,9.704471e-04
7.033333e+00,1.100000e+01,1.020738e-03
7.033333e+00,1.000000e+01,1.222878e-03
7.033333e+00,9.000000e+00,-3.438978e-04
7.033333e+00,8.000000e+00,-3.301298e-04
7.033333e+00,7.000000e+00,-2.657018e-04
7.033333e+00,6.000000e+00,-2.609916e-04
7.033333e+00,5.000000e+00,-2.561484e-04
7.033333e+00,4.000000e+00,-2.659126e-04
7.033333e+00,3.000000e+00,-2.433138e-04
7.033333e+00,2.000000e+00,-2.471281e-04
7.033333e+00,1.000000e+00,-3.037010e-04

7.000000e+00,1.600000e+01,1.066216e-03
7.000000e+00,1.500000e+01,1.166920e-03
7.000000e+00,1.400000e+01,1.003508e-03
7.000000e+00,1.300000e+01,9.664316e-04
7.000000e+00,1.200000e+01,9.715703e-04
7.000000e+00,1.100000e+01,9.805439e-04
7.000000e+00,1.000000e+01,1.131343e-03
7.000000e+00,9.000000e+00,-3.111380e-04
7.000000e+00,8.000000e+00,-2.786983e-04
7.000000e+00,7.000000e+00,-2.130450e-04
7.000000e+00,6.000000e+00,-2.089833e-04
7.000000e+00,5.000000e+00,-2.058441e-04
7.000000e+00,4.000000e+00,-2.148526e-04
7.000000e+00,3.000000e+00,-1.831618e-04
7.000000e+00,2.000000e+00,-1.867480e-04
7.000000e+00,1.000000e+00,-2.481083e-04

6.966667e+00,1.600000e+01,1.064653e-03
6.966667e+00,1.500000e+01,1.152324e-03
6.966667e+00,1.400000e+01,9.987863e-04
6.966667e+00,1.300000e+01,9.709426e-04
6.966667e+00,1.200000e+01,9.727904e-04
6.966667e+00,1.100000e+01,9.377098e-04
6.966667e+00,1.000000e+01,1.023685e-03
6.966667e+00,9.000000e+00,-2.751617e-04
6.966667e+00,8.000000e+00,-2.230758e-04
6.966667e+00,7.000000e+00,-1.607368e-04
6.966667e+00,6.000000e+00,-1.576944e-04
6.966667e+00,5.000000e+00,-1.559742e-04
6.966667e+00,4.000000e+00,-1.639547e-04
6.966667e+00,3.000000e+00,-1.248049e-04
6.966667e+00,2.000000e+00,-1.280684e-04
6.966667e+00,1.000000e+00,-1.893042e-04

6.933333e+00,1.600000e+01,1.063103e-03
6.933333e+00,1.500000e+01,1.135243e-03
6.933333e+00,1.400000e+01,9.952447e-04
6.933333e+00,1.300000e+01,9.754493e-04
6.933333e+00,1.200000e+01,9.735635e-04
6.933333e+00,1.100000e+01,8.967031e-04
6.933333e+00,1.000000e+01,9.071815e-04
6.933333e+00,9.000000e+00,-2.354990e-04
6.933333e+00,8.000000e+00,-1.636444e-04
6.933333e+00,7.000000e+00,-1.089335e-04
6.933333e+00,6.000000e+00,-1.071781e-04
6.933333e+00,5.000000e+00,-1.065030e-04
6.933333e+00,4.000000e+00,-1.132715e-04
6.933333e+00,3.000000e+00,-6.861866e-05
6.933333e+00,2.000000e+00,-7.146740e-05
6.933333e+00,1.000000e+00,-1.279489e-04

6.900000e+00,1.600000e+01,1.061405e-03
6.900000e+00,1.500000e+01,1.115909e-03
6.900000e+00,1.400000e+01,9.926890e-04
6.900000e+00,1.300000e+01,9.794798e-04
6.900000e+00,1.200000e+01,9.733438e-04
6.900000e+00,1.100000e+01,8.616445e-04
6.900000e+00,1.000000e+01,7.897580e-04
6.900000e+00,9.000000e+00,-1.917426e-04
6.900000e+00,8.000000e+00,-1.009753e-04
6.900000e+00,7.000000e+00,-5.774212e-05
6.900000e+00,6.000000e+00,-5.741810e-05
6.900000e+00,5.000000e+00,-5.735420e-05
6.900000e+00,4.000000e+00,-6.281853e-05
6.900000e+00,3.000000e+00,-1.485759e-05
6.900000e+00,2.000000e+00,-1.721061e-05
6.900000e+00,1.000000e+00,-6.480699e-05

6.866667e+00,1.600000e+01,1.059385e-03
6.866667e+00,1.500000e+01,1.094599e-03
6.866667e+00,1.400000e+01,9.908950e-04
6.866667e+00,1.300000e+01,9.825679e-04
6.866667e+00,1.200000e+01,9.716313e-04
6.866667e+00,1.100000e+01,8.359541e-04
6.866667e+00,1.000000e+01,6.797492e-04
6.866667e+00,9.000000e+00,-1.435600e-04
6.866667e+00,8.000000e+00,-3.583105e-05
6.866667e+00,7.000000e+00,-7.222915e-06
6.866667e+00,6.000000e+00,-8.337133e-06
6.866667e+00,5.000000e+00,-8.419869e-06
6.866667e+00,4.000000e+00,-1.258159e-05
6.866667e+00,3.000000e+00,3.633965e-05
6.866667e+00,2.000000e+00,3.454416e-05
6.866667e+00,1.000000e+00,-7.258903e-07

6.833333e+00,1.600000e+01,1.056876e-03
6.833333e+00,1.500000e+01,1.071663e-03
6.833333e+00,1.400000e+01,9.896062e-04
6.833333e+00,1.300000e+01,9.843150e-04
6.833333e+00,1.200000e+01,9.680718e-04
6.833333e+00,1.100000e+01,8.217092e-04
6.833333e+00,1.000000e+01,5.850937e-04
6.833333e+00,9.000000e+00,-9.082118e-05
6.833333e+00,8.000000e+00,3.081722e-05
6.833333e+00,7.000000e+00,4.262502e-05
6.833333e+00,6.000000e+00,4.020593e-05
6.833333e+00,5.000000e+00,4.043144e-05
6.833333e+00,4.000000e+00,3.747870e-05
6.833333e+00,3.000000e+00,8.500855e-05
6.833333e+00,2.000000e+00,8.380480e-05
6.833333e+00,1.000000e+00,6.340427e-05

6.800000e+00,1.600000e+01,1.053716e-03
6.800000e+00,1.500000e+01,1.047476e-03
6.800000e+00,1.400000e+01,9.885656e-04
6.800000e+00,1.300000e+01,9.844019e-04
6.800000e+00,1.200000e+01,9.624743e-04
6.800000e+00,1.100000e+01,8.196175e-04
6.800000e+00,1.000000e+01,5.128618e-04
6.800000e+00,9.000000e+00,-3.352012e-05
6.800000e+00,8.000000e+00,9.790351e-05
6.800000e+00,7.000000e+00,9.184472e-05
6.800000e+00,6.000000e+00,8.838362e-05
6.800000e+00,5.000000e+00,8.933539e-05
6.800000e+00,4.000000e+00,8.741225e-05
6.800000e+00,3.000000e+00,1.312917e-04
6.800000e+00,2.000000e+00,1.306814e-04
6.800000e+00,1.000000e+00,1.267346e-04

6.766667e+00,1.600000e+01,1.049756e-03
6.766667e+00,1.500000e+01,1.022437e-03
6.766667e+00,1.400000e+01,9.875175e-04
6.766667e+00,1.300000e+01,9.825993e-04
6.766667e+00,1.200000e+01,9.548361e-04
6.766667e+00,1.100000e+01,8.290066e-04
6.766667e+00,1.000000e+01,4.689816e-04
6.766667e+00,9.000000e+00,2.820974e-05
6.766667e+00,8.000000e+00,1.642877e-04
6.766667e+00,7.000000e+00,1.405169e-04
6.766667e+00,6.000000e+00,1.363888e-04
6.766667e+00,5.000000e+00,1.384237e-04
6.766667e+00,4.000000e+00,1.372718e-04
6.766667e+00,3.000000e+00,1.754302e-04
6.766667e+00,2.000000e+00,1.753787e-04
6.766667e+00,1.000000e+00,1.884776e-04

6.733333e+00,1.600000e+01,1.044877e-03
6.733333e+00,1.500000e+01,9.969752e-04
6.733333e+00,1.400000e+01,9.862208e-04
6.733333e+00,1.300000e+01,9.788266e-04
6.733333e+00,1.200000e+01,9.454004e-04
6.733333e+00,1.100000e+01,8.477177e-04
6.733333e+00,1.000000e+01,4.570841e-04
6.733333e+00,9.000000e+00,9.398716e-05
6.733333e+00,8.000000e+00,2.288502e-04
6.733333e+00,7.000000e+00,1.887637e-04
6.733333e+00,6.000000e+00,1.844187e-04
6.733333e+00,5.000000e+00,1.878066e-04
6.733333e+00,4.000000e+00,1.871056e-04
6.733333e+00,3.000000e+00,2.177913e-04
6.733333e+00,2.000000e+00,2.182276e-04
6.733333e+00,1.000000e+00,2.479942e-04

6.700000e+00,1.600000e+01,1.038985e-03
6.700000e+00,1.500000e+01,9.715193e-04
6.700000e+00,1.400000e+01,9.844584e-04
6.700000e+00,1.300000e+01,9.731122e-04
6.700000e+00,1.200000e+01,9.345945e-04
6.700000e+00,1.100000e+01,8.727218e-04
6.700000e+00,1.000000e+01,4.787921e-04
6.700000e+00,9.000000e+00,1.632858e-04
6.700000e+00,8.000000e+00,2.905583e-04
6.700000e+00,7.000000e+00,2.367252e-04
6.700000e+00,6.000000e+00,2.326521e-04
6.700000e+00,5.000000e+00,2.375653e-04
6.700000e+00,4.000000e+00,2.369478e-04
6.700000e+00,3.000000e+00,2.587945e-04
6.700000e+00,2.000000e+00,2.596138e-04
6.700000e+00,1.000000e+00,3.047965e-04

6.666667e+00,1.600000e+01,1.032002e-03
6.666667e+00,1.500000e+01,9.464993e-04
6.666667e+00,1.400000e+01,9.820356e-04
6.666667e+00,1.300000e+01,9.655881e-04
6.666667e+00,1.200000e+01,9.230124e-04
6.666667e+00,1.100000e+01,9.004605e-04
6.666667e+00,1.000000e+01,5.335906e-04
6.666667e+00,9.000000e+00,2.354213e-04
6.666667e+00,8.000000e+00,3.485009e-04
6.666667e+00,7.000000e+00,2.845532e-04
6.666667e+00,6.000000e+00,2.812401e-04
6.666667e+00,5.000000e+00,2.877469e-04
6.666667e+00,4.000000e+00,2.868147e-04
6.666667e+00,3.000000e+00,2.989014e-04
6.666667e+00,2.000000e+00,2.999688e-04
6.666667e+00,1.000000e+00,3.585509e-04

6.633333e+00,1.600000e+01,1.023897e-03
6.633333e+00,1.500000e+01,9.223232e-04
6.633333e+00,1.400000e+01,9.788003e-04
6.633333e+00,1.300000e+01,9.565165e-04
6.633333e+00,1.200000e+01,9.113773e-04
6.633333e+00,1.100000e+01,9.273166e-04
6.633333e+00,1.000000e+01,6.180464e-04
6.633333e+00,9.000000e+00,3.095070e-04
6.633333e+00,8.000000e+00,4.020478e-04
6.633333e+00,7.000000e+00,3.324001e-04
6.633333e+00,6.000000e+00,3.302834e-04
6.633333e+00,5.000000e+00,3.383475e-04
6.633333e+00,4.000000e+00,3.367005e-04
6.633333e+00,3.000000e+00,3.386058e-04
6.633333e+00,2.000000e+00,3.397668e-04
