xc,yc,zc

1.216667e+00,1.600000e+01,5.773096e-04
1.216667e+00,1.500000e+01,3.508976e-04
1.216667e+00,1.400000e+01,5.915962e-04
1.216667e+00,1.300000e+01,4.971713e-04
1.216667e+00,1.200000e+01,7.702963e-04
1.216667e+00,1.100000e+01,1.786643e-03
1.216667e+00,1.000000e+01,-1.621948e-03
1.216667e+00,9.000000e+00,1.716607e-03
1.216667e+00,8.000000e+00,1.245105e-03
1.216667e+00,7.000000e+00,6.599711e-04
1.216667e+00,6.000000e+00,8.051423e-04
1.216667e+00,5.000000e+00,7.709724e-04
1.216667e+00,4.000000e+00,7.295560e-04
1.216667e+00,3.000000e+00,8.941075e-04
1.216667e+00,2.000000e+00,8.888187e-04
1.216667e+00,1.000000e+00,1.043107e-03

1.200000e+00,1.600000e+01,5.684213e-04
1.200000e+00,1.500000e+01,3.605276e-04
1.200000e+00,1.400000e+01,5.726959e-04
1.200000e+00,1.300000e+01,4.682237e-04
1.200000e+00,1.200000e+01,8.179879e-04
1.200000e+00,1.100000e+01,1.822109e-03
1.200000e+00,1.000000e+01,-1.397863e-03
1.200000e+00,9.000000e+00,1.739346e-03
1.200000e+00,8.000000e+00,1.242060e-03
1.200000e+00,7.000000e+00,6.862087e-04
1.200000e+00,6.000000e+00,8.313589e-04
1.200000e+00,5.000000e+00,7.897662e-04
1.200000e+00,4.000000e+00,7.441199e-04
1.200000e+00,3.000000e+00,9.243858e-04
1.200000e+00,2.000000e+00,9.218444e-04
1.200000e+00,1.000000e+00,1.154849e-03

1.183333e+00,1.600000e+01,5.592540e-04
1.183333e+00,1.500000e+01,3.712660e-04
1.183333e+00,1.400000e+01,5.531371e-04
1.183333e+00,1.300000e+01,4.404559e-04
1.183333e+00,1.200000e+01,8.630955e-04
1.183333e+00,1.100000e+01,1.802631e-03
1.183333e+00,1.000000e+01,-1.130311e-03
1.183333e+00,9.000000e+00,1.755215e-03
1.183333e+00,8.000000e+00,1.234727e-03
1.183333e+00,7.000000e+00,7.185326e-04
1.183333e+00,6.000000e+00,8.587088e-04
1.183333e+00,5.000000e+00,8.103698e-04
1.183333e+00,4.000000e+00,7.633854e-04
1.183333e+00,3.000000e+00,9.559514e-04
1.183333e+00,2.000000e+00,9.561688e-04
1.183333e+00,1.000000e+00,1.265256e-03

1.166667e+00,1.600000e+01,5.498778e-04
1.166667e+00,1.500000e+01,3.829757e-04
1.166667e+00,1.400000e+01,5.330669e-04
1.166667e+00,1.300000e+01,4.141819e-04
1.166667e+00,1.200000e+01,9.050543e-04
1.166667e+00,1.100000e+01,1.730327e-03
1.166667e+00,1.000000e+01,-8.251375e-04
1.166667e+00,9.000000e+00,1.764545e-03
1.166667e+00,8.000000e+00,1.224551e-03
1.166667e+00,7.000000e+00,7.568029e-04
1.166667e+00,6.000000e+00,8.872330e-04
1.166667e+00,5.000000e+00,8.328683e-04
1.166667e+00,4.000000e+00,7.875544e-04
1.166667e+00,3.000000e+00,9.888431e-04
1.166667e+00,2.000000e+00,9.917896e-04
1.166667e+00,1.000000e+00,1.372549e-03

1.150000e+00,1.600000e+01,5.403483e-04
1.150000e+00,1.500000e+01,3.955464e-04
1.150000e+00,1.400000e+01,5.126105e-04
1.150000e+00,1.300000e+01,3.896900e-04
1.150000e+00,1.200000e+01,9.432145e-04
1.150000e+00,1.100000e+01,1.607762e-03
1.150000e+00,1.000000e+01,-4.876209e-04
1.150000e+00,9.000000e+00,1.767526e-03
1.150000e+00,8.000000e+00,1.212896e-03
1.150000e+00,7.000000e+00,8.009414e-04
1.150000e+00,6.000000e+00,9.170227e-04
1.150000e+00,5.000000e+00,8.574031e-04
1.150000e+00,4.000000e+00,8.168658e-04
1.150000e+00,3.000000e+00,1.023123e-03
1.150000e+00,2.000000e+00,1.028728e-03
1.150000e+00,1.000000e+00,1.474985e-03

1.133333e+00,1.600000e+01,5.307145e-04
1.133333e+00,1.500000e+01,4.088797e-04
1.133333e+00,1.400000e+01,4.918882e-04
1.133333e+00,1.300000e+01,3.672815e-04
1.133333e+00,1.200000e+01,9.767550e-04
1.133333e+00,1.100000e+01,1.438281e-03
1.133333e+00,1.000000e+01,-1.231493e-04
1.133333e+00,9.000000e+00,1.764236e-03
1.133333e+00,8.000000e+00,1.201199e-03
1.133333e+00,7.000000e+00,8.509192e-04
1.133333e+00,6.000000e+00,9.482316e-04
1.133333e+00,5.000000e+00,8.841922e-04
1.133333e+00,4.000000e+00,8.516221e-04
1.133333e+00,3.000000e+00,1.058880e-03
1.133333e+00,2.000000e+00,1.067031e-03
1.133333e+00,1.000000e+00,1.570646e-03

1.116667e+00,1.600000e+01,5.210265e-04
1.116667e+00,1.500000e+01,4.228256e-04
1.116667e+00,1.400000e+01,4.710352e-04
1.116667e+00,1.300000e+01,3.470773e-04
1.116667e+00,1.200000e+01,1.005121e-03
1.116667e+00,1.100000e+01,1.229933e-03
1.116667e+00,1.000000e+01,2.606570e-04
1.116667e+00,9.000000e+00,1.755185e-03
1.116667e+00,8.000000e+00,1.190889e-03
1.116667e+00,7.000000e+00,9.062467e-04
1.116667e+00,6.000000e+00,9.809453e-04
1.116667e+00,5.000000e+00,9.133258e-04
1.116667e+00,4.000000e+00,8.916963e-04
1.116667e+00,3.000000e+00,1.096100e-03
1.116667e+00,2.000000e+00,1.106645e-03
1.116667e+00,1.000000e+00,1.658129e-03

1.100000e+00,1.600000e+01,5.113250e-04
1.100000e+00,1.500000e+01,4.372546e-04
1.100000e+00,1.400000e+01,4.501733e-04
1.100000e+00,1.300000e+01,3.291994e-04
1.100000e+00,1.200000e+01,1.027653e-03
1.100000e+00,1.100000e+01,9.908760e-04
1.100000e+00,1.000000e+01,6.566451e-04
1.100000e+00,9.000000e+00,1.740746e-03
1.100000e+00,8.000000e+00,1.183303e-03
1.100000e+00,7.000000e+00,9.665063e-04
1.100000e+00,6.000000e+00,1.015299e-03
1.100000e+00,5.000000e+00,9.449581e-04
1.100000e+00,4.000000e+00,9.370115e-04
1.100000e+00,3.000000e+00,1.134791e-03
1.100000e+00,2.000000e+00,1.147543e-03
1.100000e+00,1.000000e+00,1.736025e-03

1.083333e+00,1.600000e+01,5.016483e-04
1.083333e+00,1.500000e+01,4.520400e-04
1.083333e+00,1.400000e+01,4.294287e-04
1.083333e+00,1.300000e+01,3.137930e-04
1.083333e+00,1.200000e+01,1.043503e-03
1.083333e+00,1.100000e+01,7.302618e-04
1.083333e+00,1.000000e+01,1.057203e-03
1.083333e+00,9.000000e+00,1.721206e-03
1.083333e+00,8.000000e+00,1.179831e-03
1.083333e+00,7.000000e+00,1.031298e-03
1.083333e+00,6.000000e+00,1.051495e-03
1.083333e+00,5.000000e+00,9.793270e-04
1.083333e+00,4.000000e+00,9.875286e-04
1.083333e+00,3.000000e+00,1.174982e-03
1.083333e+00,2.000000e+00,1.189709e-03
1.083333e+00,1.000000e+00,1.802757e-03

1.066667e+00,1.600000e+01,4.920287e-04
1.066667e+00,1.500000e+01,4.670308e-04
1.066667e+00,1.400000e+01,4.089179e-04
1.066667e+00,1.300000e+01,3.008099e-04
1.066667e+00,1.200000e+01,1.052271e-03
1.066667e+00,1.100000e+01,4.595424e-04
1.066667e+00,1.000000e+01,1.454188e-03
1.066667e+00,9.000000e+00,1.697203e-03
1.066667e+00,8.000000e+00,1.181481e-03
1.066667e+00,7.000000e+00,1.099864e-03
1.066667e+00,6.000000e+00,1.089628e-03
1.066667e+00,5.000000e+00,1.016505e-03
1.066667e+00,4.000000e+00,1.042793e-03
1.066667e+00,3.000000e+00,1.216591e-03
1.066667e+00,2.000000e+00,1.233036e-03
1.066667e+00,1.000000e+00,1.857635e-03

1.050000e+00,1.600000e+01,4.824947e-04
1.050000e+00,1.500000e+01,4.820883e-04
1.050000e+00,1.400000e+01,3.887543e-04
1.050000e+00,1.300000e+01,2.902347e-04
1.050000e+00,1.200000e+01,1.053443e-03
1.050000e+00,1.100000e+01,1.898267e-04
1.050000e+00,1.000000e+01,1.839693e-03
1.050000e+00,9.000000e+00,1.669254e-03
1.050000e+00,8.000000e+00,1.189169e-03
1.050000e+00,7.000000e+00,1.171517e-03
1.050000e+00,6.000000e+00,1.129839e-03
1.050000e+00,5.000000e+00,1.056630e-03
1.050000e+00,4.000000e+00,1.102407e-03
1.050000e+00,3.000000e+00,1.259557e-03
1.050000e+00,2.000000e+00,1.277435e-03
1.050000e+00,1.000000e+00,1.899920e-03

1.033333e+00,1.600000e+01,4.730762e-04
1.033333e+00,1.500000e+01,4.970673e-04
1.033333e+00,1.400000e+01,3.690652e-04
1.033333e+00,1.300000e+01,2.820906e-04
1.033333e+00,1.200000e+01,1.046347e-03
1.033333e+00,1.100000e+01,-6.695797e-05
1.033333e+00,1.000000e+01,2.205027e-03
1.033333e+00,9.000000e+00,1.637824e-03
1.033333e+00,8.000000e+00,1.203825e-03
1.033333e+00,7.000000e+00,1.245553e-03
1.033333e+00,6.000000e+00,1.172329e-03
1.033333e+00,5.000000e+00,1.099922e-03
1.033333e+00,4.000000e+00,1.165980e-03
1.033333e+00,3.000000e+00,1.303830e-03
1.033333e+00,2.000000e+00,1.322821e-03
1.033333e+00,1.000000e+00,1.928745e-03

1.016667e+00,1.600000e+01,4.637938e-04
1.016667e+00,1.500000e+01,5.118279e-04
1.016667e+00,1.400000e+01,3.499462e-04
1.016667e+00,1.300000e+01,2.762343e-04
1.016667e+00,1.200000e+01,1.030912e-03
1.016667e+00,1.100000e+01,-2.999940e-04
1.016667e+00,1.000000e+01,2.542881e-03
1.016667e+00,9.000000e+00,1.603616e-03
1.016667e+00,8.000000e+00,1.225725e-03
1.016667e+00,7.000000e+00,1.321083e-03
1.016667e+00,6.000000e+00,1.217145e-03
1.016667e+00,5.000000e+00,1.146391e-03
1.016667e+00,4.000000e+00,1.232800e-03
1.016667e+00,3.000000e+00,1.349260e-03
1.016667e+00,2.000000e+00,1.369031e-03
1.016667e+00,1.000000e+00,1.944334e-03

1.000000e+00,1.600000e+01,4.546697e-04
1.000000e+00,1.500000e+01,5.262333e-04
1.000000e+00,1.400000e+01,3.315002e-04
1.000000e+00,1.300000e+01,2.725814e-04
1.000000e+00,1.200000e+01,1.006972e-03
1.000000e+00,1.100000e+01,-4.991834e-04
1.000000e+00,1.000000e+01,2.845913e-03
1.000000e+00,9.000000e+00,1.567235e-03
1.000000e+00,8.000000e+00,1.255078e-03
1.000000e+00,7.000000e+00,1.397273e-03
1.000000e+00,6.000000e+00,1.264377e-03
1.000000e+00,5.000000e+00,1.196112e-03
1.000000e+00,4.000000e+00,1.302214e-03
1.000000e+00,3.000000e+00,1.395712e-03
1.000000e+00,2.000000e+00,1.415916e-03
1.000000e+00,1.000000e+00,1.946828e-03

9.833333e-01,1.600000e+01,4.457315e-04
9.833333e-01,1.500000e+01,5.401316e-04
9.833333e-01,1.400000e+01,3.138528e-04
9.833333e-01,1.300000e+01,2.711030e-04
