xc,yc,zc

1.816667e+00,1.600000e+01,5.595445e-04
1.816667e+00,1.500000e+01,7.776029e-04
1.816667e+00,1.400000e+01,6.069384e-04
1.816667e+00,1.300000e+01,5.117494e-04
1.816667e+00,1.200000e+01,9.712053e-04
1.816667e+00,1.100000e+01,1.801416e-03
1.816667e+00,1.000000e+01,1.599995e-03
1.816667e+00,9.000000e+00,-4.814634e-04
1.816667e+00,8.000000e+00,1.890500e-04
1.816667e+00,7.000000e+00,1.002692e-04
1.816667e+00,6.000000e+00,2.212016e-04
1.816667e+00,5.000000e+00,1.924451e-04
1.816667e+00,4.000000e+00,9.561309e-05
1.816667e+00,3.000000e+00,1.398473e-04
1.816667e+00,2.000000e+00,1.445185e-04
1.816667e+00,1.000000e+00,3.232298e-04

1.800000e+00,1.600000e+01,5.582864e-04
1.800000e+00,1.500000e+01,7.594926e-04
1.800000e+00,1.400000e+01,6.091276e-04
1.800000e+00,1.300000e+01,5.065608e-04
1.800000e+00,1.200000e+01,8.932761e-04
1.800000e+00,1.100000e+01,1.966956e-03
1.800000e+00,1.000000e+01,1.777991e-03
1.800000e+00,9.000000e+00,-4.925258e-04
1.800000e+00,8.000000e+00,1.405153e-04
1.800000e+00,7.000000e+00,1.374673e-04
1.800000e+00,6.000000e+00,2.499302e-04
1.800000e+00,5.000000e+00,2.269731e-04
1.800000e+00,4.000000e+00,1.215520e-04
1.800000e+00,3.000000e+00,1.536110e-04
1.800000e+00,2.000000e+00,1.577114e-04
1.800000e+00,1.000000e+00,3.557310e-04

1.783333e+00,1.600000e+01,5.578271e-04
1.783333e+00,1.500000e+01,7.405703e-04
1.783333e+00,1.400000e+01,6.121575e-04
1.783333e+00,1.300000e+01,5.044047e-04
1.783333e+00,1.200000e+01,8.128804e-04
1.783333e+00,1.100000e+01,2.091687e-03
1.783333e+00,1.000000e+01,1.941988e-03
1.783333e+00,9.000000e+00,-4.959479e-04
1.783333e+00,8.000000e+00,9.179977e-05
1.783333e+00,7.000000e+00,1.762102e-04
1.783333e+00,6.000000e+00,2.770017e-04
1.783333e+00,5.000000e+00,2.606880e-04
1.783333e+00,4.000000e+00,1.491611e-04
1.783333e+00,3.000000e+00,1.678188e-04
1.783333e+00,2.000000e+00,1.711661e-04
1.783333e+00,1.000000e+00,3.834857e-04

1.766667e+00,1.600000e+01,5.581582e-04
1.766667e+00,1.500000e+01,7.209589e-04
1.766667e+00,1.400000e+01,6.160000e-04
1.766667e+00,1.300000e+01,5.053047e-04
1.766667e+00,1.200000e+01,7.314741e-04
1.766667e+00,1.100000e+01,2.171697e-03
1.766667e+00,1.000000e+01,2.089720e-03
1.766667e+00,9.000000e+00,-4.917262e-04
1.766667e+00,8.000000e+00,4.443618e-05
1.766667e+00,7.000000e+00,2.161118e-04
1.766667e+00,6.000000e+00,3.023578e-04
1.766667e+00,5.000000e+00,2.933958e-04
1.766667e+00,4.000000e+00,1.783249e-04
1.766667e+00,3.000000e+00,1.825020e-04
1.766667e+00,2.000000e+00,1.849220e-04
1.766667e+00,1.000000e+00,4.060935e-04

1.750000e+00,1.600000e+01,5.592793e-04
1.750000e+00,1.500000e+01,7.007592e-04
1.750000e+00,1.400000e+01,6.206356e-04
1.750000e+00,1.300000e+01,5.093016e-04
1.750000e+00,1.200000e+01,6.503728e-04
1.750000e+00,1.100000e+01,2.203399e-03
1.750000e+00,1.000000e+01,2.218639e-03
1.750000e+00,9.000000e+00,-4.797268e-04
1.750000e+00,8.000000e+00,-1.015794e-07
1.750000e+00,7.000000e+00,2.568009e-04
1.750000e+00,6.000000e+00,3.259313e-04
1.750000e+00,5.000000e+00,3.249054e-04
1.750000e+00,4.000000e+00,2.089360e-04
1.750000e+00,3.000000e+00,1.976944e-04
1.750000e+00,2.000000e+00,1.990189e-04
1.750000e+00,1.000000e+00,4.231358e-04

1.733333e+00,1.600000e+01,5.611973e-04
1.733333e+00,1.500000e+01,6.800640e-04
1.733333e+00,1.400000e+01,6.260504e-04
1.733333e+00,1.300000e+01,5.164556e-04
1.733333e+00,1.200000e+01,5.709174e-04
1.733333e+00,1.100000e+01,2.183193e-03
1.733333e+00,1.000000e+01,2.325574e-03
1.733333e+00,9.000000e+00,-4.596658e-04
1.733333e+00,8.000000e+00,-4.022061e-05
1.733333e+00,7.000000e+00,2.978735e-04
1.733333e+00,6.000000e+00,3.476359e-04
1.733333e+00,5.000000e+00,3.550028e-04
1.733333e+00,4.000000e+00,2.408783e-04
1.733333e+00,3.000000e+00,2.134371e-04
1.733333e+00,2.000000e+00,2.135025e-04
1.733333e+00,1.000000e+00,4.341302e-04

1.716667e+00,1.600000e+01,5.638563e-04
1.716667e+00,1.500000e+01,6.589988e-04
1.716667e+00,1.400000e+01,6.321667e-04
1.716667e+00,1.300000e+01,5.265634e-04
1.716667e+00,1.200000e+01,4.942660e-04
1.716667e+00,1.100000e+01,2.112289e-03
1.716667e+00,1.000000e+01,2.408783e-03
1.716667e+00,9.000000e+00,-4.318222e-04
1.716667e+00,8.000000e+00,-7.467757e-05
1.716667e+00,7.000000e+00,3.388768e-04
1.716667e+00,6.000000e+00,3.675332e-04
1.716667e+00,5.000000e+00,3.835845e-04
1.716667e+00,4.000000e+00,2.739139e-04
1.716667e+00,3.000000e+00,2.297286e-04
1.716667e+00,2.000000e+00,2.283888e-04
1.716667e+00,1.000000e+00,4.390896e-04

1.700000e+00,1.600000e+01,5.672087e-04
1.700000e+00,1.500000e+01,6.376737e-04
1.700000e+00,1.400000e+01,6.389147e-04
