xc,yc,zc

3.166667e-01,1.600000e+01,3.438321e-04
3.166667e-01,1.500000e+01,1.765827e-04
3.166667e-01,1.400000e+01,4.554327e-04
3.166667e-01,1.300000e+01,4.249371e-04
3.166667e-01,1.200000e+01,7.195990e-04
3.166667e-01,1.100000e+01,-1.022089e-03
3.166667e-01,1.000000e+01,8.571725e-04
3.166667e-01,9.000000e+00,2.216566e-03
3.166667e-01,8.000000e+00,1.794691e-03
3.166667e-01,7.000000e+00,1.900648e-03
3.166667e-01,6.000000e+00,1.648216e-03
3.166667e-01,5.000000e+00,1.598880e-03
3.166667e-01,4.000000e+00,1.860051e-03
3.166667e-01,3.000000e+00,1.825788e-03
3.166667e-01,2.000000e+00,1.856373e-03
3.166667e-01,1.000000e+00,2.485627e-03

3.000000e-01,1.600000e+01,3.364622e-04
3.000000e-01,1.500000e+01,1.583718e-04
3.000000e-01,1.400000e+01,4.585751e-04
3.000000e-01,1.300000e+01,3.766837e-04
3.000000e-01,1.200000e+01,7.363026e-04
3.000000e-01,1.100000e+01,-4.880042e-04
3.000000e-01,1.000000e+01,1.184103e-03
3.000000e-01,9.000000e+00,2.216808e-03
3.000000e-01,8.000000e+00,1.897744e-03
3.000000e-01,7.000000e+00,1.865944e-03
3.000000e-01,6.000000e+00,1.583660e-03
3.000000e-01,5.000000e+00,1.503160e-03
3.000000e-01,4.000000e+00,1.822346e-03
3.000000e-01,3.000000e+00,1.779420e-03
3.000000e-01,2.000000e+00,1.813358e-03
3.000000e-01,1.000000e+00,2.410704e-03

2.833333e-01,1.600000e+01,3.287334e-04
2.833333e-01,1.500000e+01,1.412399e-04
2.833333e-01,1.400000e+01,4.609047e-04
2.833333e-01,1.300000e+01,3.281086e-04
2.833333e-01,1.200000e+01,7.473122e-04
2.833333e-01,1.100000e+01,9.104664e-05
2.833333e-01,1.000000e+01,1.495983e-03
2.833333e-01,9.000000e+00,2.206926e-03
2.833333e-01,8.000000e+00,2.003981e-03
2.833333e-01,7.000000e+00,1.824253e-03
2.833333e-01,6.000000e+00,1.522915e-03
2.833333e-01,5.000000e+00,1.410532e-03
2.833333e-01,4.000000e+00,1.778719e-03
2.833333e-01,3.000000e+00,1.730682e-03
2.833333e-01,2.000000e+00,1.767320e-03
2.833333e-01,1.000000e+00,2.320529e-03

2.666667e-01,1.600000e+01,3.208018e-04
2.666667e-01,1.500000e+01,1.252658e-04
2.666667e-01,1.400000e+01,4.625458e-04
2.666667e-01,1.300000e+01,2.801526e-04
2.666667e-01,1.200000e+01,7.532394e-04
2.666667e-01,1.100000e+01,6.957469e-04
2.666667e-01,1.000000e+01,1.789718e-03
2.666667e-01,9.000000e+00,2.186365e-03
2.666667e-01,8.000000e+00,2.109476e-03
2.666667e-01,7.000000e+00,1.775109e-03
2.666667e-01,6.000000e+00,1.466208e-03
2.666667e-01,5.000000e+00,1.321718e-03
2.666667e-01,4.000000e+00,1.728595e-03
2.666667e-01,3.000000e+00,1.679396e-03
2.666667e-01,2.000000e+00,1.717908e-03
2.666667e-01,1.000000e+00,2.216845e-03

2.500000e-01,1.600000e+01,3.128075e-04
2.500000e-01,1.500000e+01,1.105495e-04
2.500000e-01,1.400000e+01,4.635981e-04
2.500000e-01,1.300000e+01,2.337223e-04
2.500000e-01,1.200000e+01,7.545444e-04
2.500000e-01,1.100000e+01,1.307040e-03
2.500000e-01,1.000000e+01,2.062164e-03
2.500000e-01,9.000000e+00,2.154183e-03
2.500000e-01,8.000000e+00,2.209828e-03
2.500000e-01,7.000000e+00,1.717877e-03
2.500000e-01,6.000000e+00,1.413574e-03
2.500000e-01,5.000000e+00,1.237267e-03
2.500000e-01,4.000000e+00,1.671222e-03
2.500000e-01,3.000000e+00,1.625191e-03
2.500000e-01,2.000000e+00,1.664521e-03
2.500000e-01,1.000000e+00,2.101091e-03

2.333333e-01,1.600000e+01,3.048842e-04
2.333333e-01,1.500000e+01,9.722506e-05
2.333333e-01,1.400000e+01,4.641421e-04
2.333333e-01,1.300000e+01,1.897949e-04
2.333333e-01,1.200000e+01,7.515336e-04
2.333333e-01,1.100000e+01,1.903596e-03
2.333333e-01,1.000000e+01,2.309626e-03
2.333333e-01,9.000000e+00,2.108835e-03
2.333333e-01,8.000000e+00,2.299316e-03
2.333333e-01,7.000000e+00,1.651636e-03
2.333333e-01,6.000000e+00,1.364765e-03
2.333333e-01,5.000000e+00,1.157559e-03
2.333333e-01,4.000000e+00,1.605530e-03
2.333333e-01,3.000000e+00,1.567398e-03
2.333333e-01,2.000000e+00,1.606157e-03
2.333333e-01,1.000000e+00,1.974552e-03

2.166667e-01,1.600000e+01,2.971345e-04
2.166667e-01,1.500000e+01,8.533259e-05
2.166667e-01,1.400000e+01,4.642698e-04
2.166667e-01,1.300000e+01,1.491374e-04
2.166667e-01,1.200000e+01,7.446416e-04
2.166667e-01,1.100000e+01,2.463884e-03
2.166667e-01,1.000000e+01,2.530131e-03
2.166667e-01,9.000000e+00,2.049254e-03
2.166667e-01,8.000000e+00,2.371675e-03
2.166667e-01,7.000000e+00,1.575934e-03
2.166667e-01,6.000000e+00,1.318775e-03
2.166667e-01,5.000000e+00,1.082252e-03
2.166667e-01,4.000000e+00,1.530831e-03
2.166667e-01,3.000000e+00,1.505302e-03
2.166667e-01,2.000000e+00,1.541792e-03
2.166667e-01,1.000000e+00,1.839218e-03

2.000000e-01,1.600000e+01,2.896167e-04
2.000000e-01,1.500000e+01,7.493583e-05
2.000000e-01,1.400000e+01,4.640243e-04
2.000000e-01,1.300000e+01,1.124621e-04
2.000000e-01,1.200000e+01,7.339385e-04
2.000000e-01,1.100000e+01,2.965707e-03
2.000000e-01,1.000000e+01,2.721288e-03
2.000000e-01,9.000000e+00,1.973582e-03
2.000000e-01,8.000000e+00,2.418904e-03
2.000000e-01,7.000000e+00,1.489929e-03
2.000000e-01,6.000000e+00,1.274033e-03
2.000000e-01,5.000000e+00,1.010576e-03
2.000000e-01,4.000000e+00,1.446018e-03
2.000000e-01,3.000000e+00,1.437745e-03
2.000000e-01,2.000000e+00,1.469870e-03
2.000000e-01,1.000000e+00,1.696712e-03

1.833333e-01,1.600000e+01,2.818949e-04
1.833333e-01,1.500000e+01,6.605183e-05
1.833333e-01,1.400000e+01,4.626451e-04
1.833333e-01,1.300000e+01,8.050776e-05
1.833333e-01,1.200000e+01,7.179673e-04
1.833333e-01,1.100000e+01,3.375219e-03
1.833333e-01,1.000000e+01,2.873775e-03
1.833333e-01,9.000000e+00,1.702501e-03
1.833333e-01,8.000000e+00,2.131609e-03
1.833333e-01,7.000000e+00,1.265001e-03
1.833333e-01,6.000000e+00,1.098142e-03
1.833333e-01,5.000000e+00,8.527891e-04
1.833333e-01,4.000000e+00,1.228430e-03
1.833333e-01,3.000000e+00,1.223466e-03
1.833333e-01,2.000000e+00,1.249210e-03
1.833333e-01,1.000000e+00,1.427340e-03

1.666667e-01,1.600000e+01,2.742515e-04
1.666667e-01,1.500000e+01,5.872021e-05
1.666667e-01,1.400000e+01,4.607321e-04
1.666667e-01,1.300000e+01,5.343388e-05
1.666667e-01,1.200000e+01,6.970370e-04
1.666667e-01,1.100000e+01,3.679189e-03
1.666667e-01,1.000000e+01,2.992711e-03
1.666667e-01,9.000000e+00,1.402380e-03
1.666667e-01,8.000000e+00,1.774218e-03
1.666667e-01,7.000000e+00,1.022992e-03
1.666667e-01,6.000000e+00,9.032112e-04
1.666667e-01,5.000000e+00,6.880810e-04
1.666667e-01,4.000000e+00,9.943337e-04
1.666667e-01,3.000000e+00,9.888847e-04
