t,c1,c2,c3,c4
4.433333e+00,1.796770e-04,1.816155e-04,1.890559e-04,2.013732e-04
4.466667e+00,1.810463e-04,1.830522e-04,1.893902e-04,1.999021e-04
4.500000e+00,1.824252e-04,1.844307e-04,1.899258e-04,1.978673e-04
4.533333e+00,1.838077e-04,1.857386e-04,1.906125e-04,1.953670e-04
4.566667e+00,1.851866e-04,1.869702e-04,1.913825e-04,1.925432e-04
4.600000e+00,1.865545e-04,1.881209e-04,1.921699e-04,1.895300e-04
4.633333e+00,1.879023e-04,1.891863e-04,1.929058e-04,1.864667e-04
4.666667e+00,1.892220e-04,1.901697e-04,1.935290e-04,1.834926e-04
4.700000e+00,1.905050e-04,1.910741e-04,1.939863e-04,1.807322e-04
4.733333e+00,1.917408e-04,1.919027e-04,1.942290e-04,1.783088e-04
4.766667e+00,1.929222e-04,1.926644e-04,1.942350e-04,1.763067e-04
4.800000e+00,1.940412e-04,1.933673e-04,1.939926e-04,1.747954e-04
4.833333e+00,1.950885e-04,1.940182e-04,1.934989e-04,1.738381e-04
4.866667e+00,1.960598e-04,1.946276e-04,1.927827e-04,1.734395e-04
4.900000e+00,1.969500e-04,1.952036e-04,1.918798e-04,1.735961e-04
4.933333e+00,1.977531e-04,1.957530e-04,1.908368e-04,1.742963e-04
4.966667e+00,1.984694e-04,1.962830e-04,1.897194e-04,1.754760e-04
5.000000e+00,1.990985e-04,1.967987e-04,1.885953e-04,1.770718e-04
5.033333e+00,1.996390e-04,1.973033e-04,1.875404e-04,1.790153e-04
5.066667e+00,2.000965e-04,1.977991e-04,1.866274e-04,1.812099e-04
5.100000e+00,2.004754e-04,1.982866e-04,1.859258e-04,1.835677e-04
5.133333e+00,2.007795e-04,1.987647e-04,1.855090e-04,1.860021e-04
5.166667e+00,2.010183e-04,1.992317e-04,1.854237e-04,1.884275e-04
5.200000e+00,2.011999e-04,1.996850e-04,1.857116e-04,1.907722e-04
5.233333e+00,2.013323e-04,2.001207e-04,1.864135e-04,1.929707e-04
5.266667e+00,2.014268e-04,2.005362e-04,1.875299e-04,1.949813e-04
5.300000e+00,2.014932e-04,2.009284e-04,1.890576e-04,1.967749e-04
5.333333e+00,2.015413e-04,2.012941e-04,1.909894e-04,1.983316e-04
5.366667e+00,2.015818e-04,2.016329e-04,1.932790e-04,1.996620e-04
5.400000e+00,2.016238e-04,2.019444e-04,1.958801e-04,2.007838e-04
5.433333e+00,2.016768e-04,2.022290e-04,1.987420e-04,2.017230e-04
5.466667e+00,2.017485e-04,2.024902e-04,2.017896e-04,2.025265e-04
5.500000e+00,2.018458e-04,2.027321e-04,2.049524e-04,2.032413e-04
5.533333e+00,2.019760e-04,2.029599e-04,2.081565e-04,2.039185e-04
5.566667e+00,2.021430e-04,2.031809e-04,2.113264e-04,2.046111e-04
5.600000e+00,2.023506e-04,2.034028e-04,2.143932e-04,2.053667e-04
5.633333e+00,2.026031e-04,2.036347e-04,2.172877e-04,2.062309e-04
5.666667e+00,2.029009e-04,2.038852e-04,2.199590e-04,2.072341e-04
5.700000e+00,2.032451e-04,2.041633e-04,2.223630e-04,2.083981e-04
5.733333e+00,2.036371e-04,2.044788e-04,2.244570e-04,2.097382e-04
5.766667e+00,2.040751e-04,2.048386e-04,2.262285e-04,2.112464e-04
5.800000e+00,2.045581e-04,2.052493e-04,2.276688e-04,2.129073e-04
5.833333e+00,2.050859e-04,2.057181e-04,2.287706e-04,2.146970e-04
5.866667e+00,2.056555e-04,2.062471e-04,2.295573e-04,2.165729e-04
5.900000e+00,2.062650e-04,2.068381e-04,2.300514e-04,2.184893e-04
5.933333e+00,2.069134e-04,2.074928e-04,2.302752e-04,2.203923e-04
5.966667e+00,2.075974e-04,2.082075e-04,2.302729e-04,2.222254e-04
6.000000e+00,2.083148e-04,2.089781e-04,2.300828e-04,2.239329e-04
6.033333e+00,2.090644e-04,2.098004e-04,2.297413e-04,2.254540e-04
6.066667e+00,2.098427e-04,2.106656e-04,2.292927e-04,2.267443e-04
6.100000e+00,2.106473e-04,2.115650e-04,2.287734e-04,2.277623e-04
6.133333e+00,2.114764e-04,2.124899e-04,2.282154e-04,2.284661e-04
6.166667e+00,2.123262e-04,2.134290e-04,2.276476e-04,2.288430e-04
6.200000e+00,2.131936e-04,2.143720e-04,2.270909e-04,2.288840e-04
6.233333e+00,2.140756e-04,2.153082e-04,2.265611e-04,2.285820e-04
6.266667e+00,2.149675e-04,2.162276e-04,2.260654e-04,2.279629e-04
6.300000e+00,2.158653e-04,2.171211e-04,2.256060e-04,2.270532e-04
6.333333e+00,2.167639e-04,2.179792e-04,2.251802e-04,2.258831e-04
6.366667e+00,2.176580e-04,2.187958e-04,2.247791e-04,2.245067e-04
6.400000e+00,2.185420e-04,2.195652e-04,2.243917e-04,2.229758e-04
6.433333e+00,2.194093e-04,2.202816e-04,2.240051e-04,2.213451e-04
6.466667e+00,2.202541e-04,2.209436e-04,2.236058e-04,2.196768e-04
6.500000e+00,2.210701e-04,2.215500e-04,2.231817e-04,2.180283e-04
6.533333e+00,2.218498e-04,2.220991e-04,2.227217e-04,2.164579e-04
6.566667e+00,2.225879e-04,2.225936e-04,2.222200e-04,2.150144e-04
6.600000e+00,2.232787e-04,2.230359e-04,2.216746e-04,2.137410e-04
6.633333e+00,2.239150e-04,2.234274e-04,2.210865e-04,2.126798e-04
6.666667e+00,2.244937e-04,2.237732e-04,2.204648e-04,2.118515e-04
6.700000e+00,2.250108e-04,2.240772e-04,2.198220e-04,2.112729e-04
6.733333e+00,2.254613e-04,2.243423e-04,2.191754e-04,2.109589e-04
6.766667e+00,2.258449e-04,2.245737e-04,2.185469e-04,2.108997e-04
6.800000e+00,2.261608e-04,2.247751e-04,2.179606e-04,2.110848e-04
6.833333e+00,2.264071e-04,2.249490e-04,2.174455e-04,2.115027e-04
6.866667e+00,2.265871e-04,2.250990e-04,2.170273e-04,2.121223e-04
6.900000e+00,2.267033e-04,2.252276e-04,2.167325e-04,2.129152e-04
6.933333e+00,2.267575e-04,2.253360e-04,2.165911e-04,2.138541e-04
6.966667e+00,2.267560e-04,2.254261e-04,2.166209e-04,2.149016e-04
7.000000e+00,2.267041e-04,2.254988e-04,2.168396e-04,2.160261e-04
7.033333e+00,2.266067e-04,2.255543e-04,2.172662e-04,2.171986e-04
7.066667e+00,2.264719e-04,2.255936e-04,2.179018e-04,2.183904e-04
7.100000e+00,2.263068e-04,2.256170e-04,2.187470e-04,2.195789e-04
7.133333e+00,2.261182e-04,2.256248e-04,2.198023e-04,2.207452e-04
7.166667e+00,2.259142e-04,2.256182e-04,2.210490e-04,2.218771e-04
7.200000e+00,2.257021e-04,2.255982e-04,2.224692e-04,2.229670e-04
7.233333e+00,2.254890e-04,2.255663e-04,2.240437e-04,2.240107e-04
7.266667e+00,2.252818e-04,2.255249e-04,2.257393e-04,2.250111e-04
7.300000e+00,2.250867e-04,2.254768e-04,2.275245e-04,2.259734e-04
7.333333e+00,2.249097e-04,2.254251e-04,2.293665e-04,2.269045e-04
7.366667e+00,2.247555e-04,2.253739e-04,2.312275e-04,2.278148e-04
7.400000e+00,2.246280e-04,2.253271e-04,2.330724e-04,2.287140e-04
7.433333e+00,2.245318e-04,2.252898e-04,2.348647e-04,2.296113e-04
7.466667e+00,2.244688e-04,2.252664e-04,2.365734e-04,2.305143e-04
7.500000e+00,2.244409e-04,2.252615e-04,2.381697e-04,2.314281e-04
7.533333e+00,2.244507e-04,2.252806e-04,2.396241e-04,2.323549e-04
7.566667e+00,2.244976e-04,2.253271e-04,2.409198e-04,2.332925e-04
7.600000e+00,2.245820e-04,2.254048e-04,2.420416e-04,2.342355e-04
7.633333e+00,2.247046e-04,2.255177e-04,2.429732e-04,2.351740e-04
7.666667e+00,2.248635e-04,2.256672e-04,2.437148e-04,2.360951e-04
7.700000e+00,2.250574e-04,2.258545e-04,2.442659e-04,2.369827e-04
7.733333e+00,2.252860e-04,2.260811e-04,2.446248e-04,2.378167e-04
7.766667e+00,2.255463e-04,2.263451e-04,2.448052e-04,2.385782e-04
7.800000e+00,2.258364e-04,2.266447e-04,2.448178e-04,2.392469e-04
7.833333e+00,2.261549e-04,2.269780e-04,2.446717e-04,2.397988e-04
7.866667e+00,2.264984e-04,2.273403e-04,2.443871e-04,2.402181e-04
7.900000e+00,2.268643e-04,2.277270e-04,2.439800e-04,2.404886e-04
7.933333e+00,2.272502e-04,2.281333e-04,2.434638e-04,2.405920e-04
7.966667e+00,2.276527e-04,2.285526e-04,2.428581e-04,2.405237e-04
8.000000e+00,2.280683e-04,2.289787e-04,2.421780e-04,2.402791e-04
8.033333e+00,2.284938e-04,2.294052e-04,2.414356e-04,2.398530e-04
8.066667e+00,2.289252e-04,2.298253e-04,2.406454e-04,2.392560e-04
8.100000e+00,2.293586e-04,2.302329e-04,2.398178e-04,2.384981e-04
8.133333e+00,2.297897e-04,2.306213e-04,2.389609e-04,2.375899e-04
8.166667e+00,2.302141e-04,2.309855e-04,2.380831e-04,2.365551e-04
8.200000e+00,2.306273e-04,2.313206e-04,2.371900e-04,2.354162e-04
8.233333e+00,2.310241e-04,2.316213e-04,2.362864e-04,2.341964e-04
8.266667e+00,2.314002e-04,2.318850e-04,2.353767e-04,2.329259e-04
8.300000e+00,2.317509e-04,2.321091e-04,2.344645e-04,2.316325e-04
8.333333e+00,2.320706e-04,2.322904e-04,2.335537e-04,2.303451e-04
8.366667e+00,2.323555e-04,2.324290e-04,2.326487e-04,2.290911e-04
8.400000e+00,2.326017e-04,2.325246e-04,2.317542e-04,2.278957e-04
8.433333e+00,2.328037e-04,2.325760e-04,2.308767e-04,2.267848e-04
8.466667e+00,2.329593e-04,2.325855e-04,2.300227e-04,2.257759e-04
8.500000e+00,2.330658e-04,2.325543e-04,2.292004e-04,2.248849e-04
8.533333e+00,2.331190e-04,2.324829e-04,2.284201e-04,2.241281e-04
8.566667e+00,2.331190e-04,2.323746e-04,2.276911e-04,2.235097e-04
8.600000e+00,2.330648e-04,2.322314e-04,2.270241e-04,2.230336e-04
8.633333e+00,2.329545e-04,2.320547e-04,2.264325e-04,2.227041e-04
8.666667e+00,2.327903e-04,2.318477e-04,2.259254e-04,2.225133e-04
8.700000e+00,2.325737e-04,2.316127e-04,2.255135e-04,2.224546e-04
8.733333e+00,2.323053e-04,2.313511e-04,2.252098e-04,2.225224e-04
8.766667e+00,2.319894e-04,2.310658e-04,2.250196e-04,2.227014e-04
8.800000e+00,2.316295e-04,2.307588e-04,2.249493e-04,2.229789e-04
8.833333e+00,2.312284e-04,2.304314e-04,2.250070e-04,2.233439e-04
8.866667e+00,2.307921e-04,2.300861e-04,2.251908e-04,2.237795e-04
8.900000e+00,2.303253e-04,2.297248e-04,2.254997e-04,2.242726e-04
8.933333e+00,2.298327e-04,2.293488e-04,2.259334e-04,2.248112e-04
8.966667e+00,2.293204e-04,2.289604e-04,2.264813e-04,2.253821e-04
9.000000e+00,2.287940e-04,2.285618e-04,2.271339e-04,2.259746e-04
9.033333e+00,2.282586e-04,2.281547e-04,2.278814e-04,2.265799e-04
9.066667e+00,2.277199e-04,2.277416e-04,2.287061e-04,2.271895e-04
9.100000e+00,2.271829e-04,2.273249e-04,2.295915e-04,2.277970e-04
9.133333e+00,2.266528e-04,2.269071e-04,2.305201e-04,2.283967e-04
9.166667e+00,2.261337e-04,2.264910e-04,2.314709e-04,2.289843e-04
9.200000e+00,2.256296e-04,2.260793e-04,2.324240e-04,2.295561e-04
9.233333e+00,2.251445e-04,2.256752e-04,2.333585e-04,2.301081e-04
9.266667e+00,2.246811e-04,2.252811e-04,2.342548e-04,2.306374e-04
9.300000e+00,2.242416e-04,2.248999e-04,2.350945e-04,2.311405e-04
9.333333e+00,2.238288e-04,2.245347e-04,2.358576e-04,2.316126e-04
9.366667e+00,2.234434e-04,2.241873e-04,2.365307e-04,2.320497e-04
9.400000e+00,2.230863e-04,2.238599e-04,2.371003e-04,2.324466e-04
9.433333e+00,2.227588e-04,2.235547e-04,2.375517e-04,2.327955e-04
9.466667e+00,2.224600e-04,2.232724e-04,2.378795e-04,2.330910e-04
9.500000e+00,2.221894e-04,2.230136e-04,2.380777e-04,2.333254e-04
9.533333e+00,2.219470e-04,2.227791e-04,2.381385e-04,2.334885e-04
9.566667e+00,2.217308e-04,2.225679e-04,2.380649e-04,2.335741e-04
9.600000e+00,2.215391e-04,2.223788e-04,2.378579e-04,2.335740e-04
9.633333e+00,2.213708e-04,2.222107e-04,2.375167e-04,2.334775e-04
9.666667e+00,2.212231e-04,2.220609e-04,2.370505e-04,2.332803e-04
9.700000e+00,2.210935e-04,2.219265e-04,2.364655e-04,2.329767e-04
9.733333e+00,2.209799e-04,2.218046e-04,2.357664e-04,2.325589e-04
9.766667e+00,2.208789e-04,2.216911e-04,2.349653e-04,2.320273e-04
9.800000e+00,2.207874e-04,2.215821e-04,2.340714e-04,2.313814e-04
9.833333e+00,2.207024e-04,2.214735e-04,2.330921e-04,2.306192e-04
9.866667e+00,2.206203e-04,2.213607e-04,2.320401e-04,2.297477e-04
9.900000e+00,2.205375e-04,2.212395e-04,2.309252e-04,2.287730e-04
9.933333e+00,2.204501e-04,2.211051e-04,2.297558e-04,2.277004e-04
9.966667e+00,2.203546e-04,2.209538e-04,2.285432e-04,2.265431e-04
1.000000e+01,2.202470e-04,2.207818e-04,2.272965e-04,2.253131e-04
