t,c1,c2
3.433333e+00,9.866784e-01,9.855438e-01
3.466667e+00,9.866602e-01,9.855538e-01
3.500000e+00,9.866457e-01,9.855661e-01
3.533333e+00,9.866346e-01,9.855793e-01
3.566667e+00,9.866265e-01,9.855920e-01
3.600000e+00,9.866211e-01,9.856032e-01
3.633333e+00,9.866180e-01,9.856115e-01
3.666667e+00,9.866170e-01,9.856164e-01
3.700000e+00,9.866180e-01,9.856175e-01
3.733333e+00,9.866210e-01,9.856143e-01
3.766667e+00,9.866261e-01,9.856070e-01
3.800000e+00,9.866334e-01,9.855962e-01
3.833333e+00,9.866432e-01,9.855822e-01
3.866667e+00,9.866558e-01,9.855661e-01
3.900000e+00,9.866716e-01,9.855489e-01
3.933333e+00,9.866908e-01,9.855317e-01
3.966667e+00,9.867138e-01,9.855156e-01
4.000000e+00,9.867409e-01,9.855019e-01
4.033333e+00,9.867723e-01,9.854916e-01
4.066667e+00,9.868079e-01,9.854856e-01
4.100000e+00,9.868478e-01,9.854846e-01
4.133333e+00,9.868916e-01,9.854892e-01
4.166667e+00,9.869392e-01,9.854995e-01
4.200000e+00,9.869900e-01,9.855155e-01
4.233333e+00,9.870433e-01,9.855369e-01
4.266667e+00,9.870984e-01,9.855631e-01
4.300000e+00,9.871545e-01,9.855934e-01
4.333333e+00,9.872105e-01,9.856267e-01
4.366667e+00,9.872656e-01,9.856620e-01
4.400000e+00,9.873188e-01,9.856981e-01
4.433333e+00,9.873690e-01,9.857337e-01
4.466667e+00,9.874154e-01,9.857676e-01
4.500000e+00,9.874573e-01,9.857988e-01
4.533333e+00,9.874935e-01,9.858261e-01
4.566667e+00,9.875240e-01,9.858489e-01
4.600000e+00,9.875481e-01,9.858665e-01
4.633333e+00,9.875654e-01,9.858782e-01
4.666667e+00,9.875760e-01,9.858842e-01
4.700000e+00,9.875801e-01,9.858844e-01
4.733333e+00,9.875774e-01,9.858788e-01
4.766667e+00,9.875687e-01,9.858681e-01
4.800000e+00,9.875545e-01,9.858529e-01
4.833333e+00,9.875351e-01,9.858337e-01
4.866667e+00,9.875115e-01,9.858115e-01
4.900000e+00,9.874843e-01,9.857873e-01
4.933333e+00,9.874542e-01,9.857616e-01
4.966667e+00,9.874222e-01,9.857357e-01
5.000000e+00,9.873891e-01,9.857101e-01
5.033333e+00,9.873553e-01,9.856856e-01
5.066667e+00,9.873218e-01,9.856628e-01
5.100000e+00,9.872893e-01,9.856422e-01
5.133333e+00,9.872580e-01,9.856239e-01
5.166667e+00,9.872287e-01,9.856081e-01
5.200000e+00,9.872017e-01,9.855950e-01
5.233333e+00,9.871772e-01,9.855842e-01
5.266667e+00,9.871555e-01,9.855756e-01
5.300000e+00,9.871368e-01,9.855690e-01
5.333333e+00,9.871212e-01,9.855638e-01
5.366667e+00,9.871087e-01,9.855598e-01
5.400000e+00,9.870994e-01,9.855565e-01
5.433333e+00,9.870933e-01,9.855535e-01
5.466667e+00,9.870904e-01,9.855506e-01
5.500000e+00,9.870906e-01,9.855476e-01
5.533333e+00,9.870940e-01,9.855440e-01
5.566667e+00,9.871005e-01,9.855402e-01
5.600000e+00,9.871102e-01,9.855359e-01
5.633333e+00,9.871230e-01,9.855312e-01
5.666667e+00,9.871389e-01,9.855265e-01
5.700000e+00,9.871580e-01,9.855221e-01
5.733333e+00,9.871802e-01,9.855179e-01
5.766667e+00,9.872054e-01,9.855147e-01
5.800000e+00,9.872337e-01,9.855127e-01
5.833333e+00,9.872648e-01,9.855121e-01
5.866667e+00,9.872986e-01,9.855134e-01
5.900000e+00,9.873351e-01,9.855168e-01
5.933333e+00,9.873738e-01,9.855224e-01
5.966667e+00,9.874145e-01,9.855304e-01
6.000000e+00,9.874568e-01,9.855408e-01
6.033333e+00,9.875003e-01,9.855534e-01
6.066667e+00,9.875445e-01,9.855681e-01
6.100000e+00,9.875891e-01,9.855846e-01
6.133333e+00,9.876332e-01,9.856025e-01
6.166667e+00,9.876765e-01,9.856213e-01
6.200000e+00,9.877184e-01,9.856408e-01
6.233333e+00,9.877582e-01,9.856601e-01
6.266667e+00,9.877956e-01,9.856789e-01
6.300000e+00,9.878302e-01,9.856967e-01
6.333333e+00,9.878610e-01,9.857127e-01
6.366667e+00,9.878882e-01,9.857269e-01
6.400000e+00,9.879113e-01,9.857387e-01
6.433333e+00,9.879299e-01,9.857477e-01
6.466667e+00,9.879441e-01,9.857539e-01
6.500000e+00,9.879538e-01,9.857571e-01
6.533333e+00,9.879588e-01,9.857571e-01
6.566667e+00,9.879596e-01,9.857543e-01
6.600000e+00,9.879562e-01,9.857486e-01
6.633333e+00,9.879487e-01,9.857402e-01
6.666667e+00,9.879377e-01,9.857295e-01
6.700000e+00,9.879236e-01,9.857169e-01
6.733333e+00,9.879066e-01,9.857025e-01
6.766667e+00,9.878874e-01,9.856869e-01
6.800000e+00,9.878665e-01,9.856706e-01
6.833333e+00,9.878442e-01,9.856536e-01
6.866667e+00,9.878212e-01,9.856365e-01
6.900000e+00,9.877980e-01,9.856197e-01
6.933333e+00,9.877748e-01,9.856033e-01
6.966667e+00,9.877523e-01,9.855876e-01
7.000000e+00,9.877310e-01,9.855728e-01
7.033333e+00,9.877110e-01,9.855589e-01
7.066667e+00,9.876928e-01,9.855461e-01
7.100000e+00,9.876767e-01,9.855345e-01
7.133333e+00,9.876629e-01,9.855239e-01
7.166667e+00,9.876516e-01,9.855143e-01
7.200000e+00,9.876431e-01,9.855059e-01
7.233333e+00,9.876373e-01,9.854982e-01
7.266667e+00,9.876345e-01,9.854914e-01
7.300000e+00,9.876349e-01,9.854856e-01
7.333333e+00,9.876382e-01,9.854803e-01
7.366667e+00,9.876446e-01,9.854758e-01
7.400000e+00,9.876542e-01,9.854721e-01
7.433333e+00,9.876667e-01,9.854690e-01
7.466667e+00,9.876823e-01,9.854666e-01
7.500000e+00,9.877009e-01,9.854652e-01
7.533333e+00,9.877222e-01,9.854644e-01
7.566667e+00,9.877463e-01,9.854646e-01
7.600000e+00,9.877729e-01,9.854659e-01
7.633333e+00,9.878019e-01,9.854681e-01
7.666667e+00,9.878330e-01,9.854716e-01
7.700000e+00,9.878661e-01,9.854762e-01
7.733333e+00,9.879008e-01,9.854820e-01
7.766667e+00,9.879369e-01,9.854890e-01
7.800000e+00,9.879742e-01,9.854972e-01
7.833333e+00,9.880120e-01,9.855064e-01
7.866667e+00,9.880503e-01,9.855165e-01
7.900000e+00,9.880887e-01,9.855276e-01
7.933333e+00,9.881265e-01,9.855391e-01
7.966667e+00,9.881637e-01,9.855512e-01
8.000000e+00,9.881999e-01,9.855635e-01
8.033333e+00,9.882344e-01,9.855755e-01
8.066667e+00,9.882671e-01,9.855873e-01
8.100000e+00,9.882978e-01,9.855986e-01
8.133333e+00,9.883258e-01,9.856088e-01
8.166667e+00,9.883511e-01,9.856180e-01
8.200000e+00,9.883736e-01,9.856261e-01
8.233333e+00,9.883928e-01,9.856324e-01
8.266667e+00,9.884088e-01,9.856372e-01
8.300000e+00,9.884217e-01,9.856403e-01
8.333333e+00,9.884309e-01,9.856414e-01
8.366667e+00,9.884370e-01,9.856408e-01
8.400000e+00,9.884400e-01,9.856384e-01
8.433333e+00,9.884397e-01,9.856341e-01
8.466667e+00,9.884367e-01,9.856281e-01
8.500000e+00,9.884311e-01,9.856208e-01
8.533333e+00,9.884230e-01,9.856118e-01
8.566667e+00,9.884129e-01,9.856017e-01
8.600000e+00,9.884011e-01,9.855907e-01
8.633333e+00,9.883878e-01,9.855787e-01
8.666667e+00,9.883736e-01,9.855662e-01
8.700000e+00,9.883588e-01,9.855533e-01
8.733333e+00,9.883436e-01,9.855401e-01
8.766667e+00,9.883285e-01,9.855270e-01
8.800000e+00,9.883140e-01,9.855141e-01
8.833333e+00,9.883001e-01,9.855013e-01
8.866667e+00,9.882873e-01,9.854891e-01
8.900000e+00,9.882760e-01,9.854775e-01
8.933333e+00,9.882663e-01,9.854665e-01
8.966667e+00,9.882585e-01,9.854562e-01
9.000000e+00,9.882529e-01,9.854468e-01
9.033333e+00,9.882494e-01,9.854381e-01
9.066667e+00,9.882484e-01,9.854303e-01
9.100000e+00,9.882501e-01,9.854235e-01
9.133333e+00,9.882542e-01,9.854175e-01
9.166667e+00,9.882611e-01,9.854124e-01
9.200000e+00,9.882707e-01,9.854084e-01
9.233333e+00,9.882829e-01,9.854052e-01
9.266667e+00,9.882979e-01,9.854030e-01
9.300000e+00,9.883154e-01,9.854018e-01
9.333333e+00,9.883354e-01,9.854014e-01
9.366667e+00,9.883577e-01,9.854020e-01
9.400000e+00,9.883823e-01,9.854037e-01
9.433333e+00,9.884089e-01,9.854061e-01
9.466667e+00,9.884373e-01,9.854095e-01
9.500000e+00,9.884674e-01,9.854139e-01
9.533333e+00,9.884988e-01,9.854189e-01
9.566667e+00,9.885315e-01,9.854249e-01
9.600000e+00,9.885650e-01,9.854316e-01
9.633333e+00,9.885990e-01,9.854388e-01
9.666667e+00,9.886334e-01,9.854466e-01
9.700000e+00,9.886679e-01,9.854549e-01
9.733333e+00,9.887019e-01,9.854634e-01
9.766667e+00,9.887355e-01,9.854721e-01
9.800000e+00,9.887682e-01,9.854809e-01
9.833333e+00,9.887997e-01,9.854895e-01
9.866667e+00,9.888298e-01,9.854978e-01
9.900000e+00,9.888584e-01,9.855058e-01
9.933333e+00,9.888849e-01,9.855130e-01
9.966667e+00,9.889094e-01,9.855196e-01
1.000000e+01,9.889319e-01,9.855255e-01
