t,c1,c2
1.516667e+00,9.861206e-01,9.866371e-01
1.533333e+00,9.861271e-01,9.866360e-01
1.550000e+00,9.861323e-01,9.866347e-01
1.566667e+00,9.861359e-01,9.866331e-01
1.583333e+00,9.861379e-01,9.866312e-01
1.600000e+00,9.861384e-01,9.866291e-01
1.616667e+00,9.861370e-01,9.866267e-01
1.633333e+00,9.861339e-01,9.866241e-01
1.650000e+00,9.861292e-01,9.866213e-01
1.666667e+00,9.861226e-01,9.866182e-01
1.683333e+00,9.861144e-01,9.866149e-01
1.700000e+00,9.861046e-01,9.866114e-01
1.716667e+00,9.860931e-01,9.866076e-01
1.733333e+00,9.860802e-01,9.866037e-01
1.750000e+00,9.860659e-01,9.865995e-01
1.766667e+00,9.860503e-01,9.865952e-01
1.783333e+00,9.860336e-01,9.865908e-01
1.800000e+00,9.860159e-01,9.865862e-01
1.816667e+00,9.859974e-01,9.865815e-01
1.833333e+00,9.859784e-01,9.865767e-01
1.850000e+00,9.859589e-01,9.865719e-01
1.866667e+00,9.859393e-01,9.865672e-01
1.883333e+00,9.859196e-01,9.865625e-01
1.900000e+00,9.859002e-01,9.865579e-01
1.916667e+00,9.858813e-01,9.865534e-01
1.933333e+00,9.858631e-01,9.865491e-01
1.950000e+00,9.858457e-01,9.865451e-01
1.966667e+00,9.858296e-01,9.865413e-01
1.983333e+00,9.858147e-01,9.865379e-01
2.000000e+00,9.858011e-01,9.865348e-01
2.016667e+00,9.857894e-01,9.865320e-01
2.033333e+00,9.857793e-01,9.865296e-01
2.050000e+00,9.857711e-01,9.865277e-01
2.066667e+00,9.857649e-01,9.865261e-01
2.083333e+00,9.857606e-01,9.865250e-01
2.100000e+00,9.857583e-01,9.865243e-01
2.116667e+00,9.857582e-01,9.865240e-01
2.133333e+00,9.857600e-01,9.865242e-01
2.150000e+00,9.857637e-01,9.865247e-01
2.166667e+00,9.857693e-01,9.865257e-01
2.183333e+00,9.857767e-01,9.865270e-01
2.200000e+00,9.857857e-01,9.865287e-01
2.216667e+00,9.857963e-01,9.865308e-01
2.233333e+00,9.858082e-01,9.865332e-01
2.250000e+00,9.858213e-01,9.865359e-01
2.266667e+00,9.858356e-01,9.865389e-01
2.283333e+00,9.858506e-01,9.865421e-01
2.300000e+00,9.858664e-01,9.865456e-01
2.316667e+00,9.858827e-01,9.865493e-01
2.333333e+00,9.858994e-01,9.865532e-01
2.350000e+00,9.859162e-01,9.865572e-01
2.366667e+00,9.859331e-01,9.865614e-01
2.383333e+00,9.859499e-01,9.865657e-01
2.400000e+00,9.859663e-01,9.865701e-01
2.416667e+00,9.859824e-01,9.865746e-01
2.433333e+00,9.859979e-01,9.865791e-01
2.450000e+00,9.860128e-01,9.865836e-01
2.466667e+00,9.860269e-01,9.865881e-01
2.483333e+00,9.860401e-01,9.865925e-01
2.500000e+00,9.860525e-01,9.865968e-01
2.516667e+00,9.860638e-01,9.866010e-01
2.533333e+00,9.860741e-01,9.866051e-01
2.550000e+00,9.860834e-01,9.866091e-01
2.566667e+00,9.860914e-01,9.866128e-01
2.583333e+00,9.860984e-01,9.866164e-01
2.600000e+00,9.861043e-01,9.866197e-01
2.616667e+00,9.861091e-01,9.866228e-01
2.633333e+00,9.861128e-01,9.866257e-01
2.650000e+00,9.861155e-01,9.866284e-01
2.666667e+00,9.861172e-01,9.866308e-01
2.683333e+00,9.861179e-01,9.866329e-01
2.700000e+00,9.861179e-01,9.866348e-01
2.716667e+00,9.861170e-01,9.866364e-01
2.733333e+00,9.861155e-01,9.866378e-01
2.750000e+00,9.861134e-01,9.866390e-01
2.766667e+00,9.861107e-01,9.866399e-01
2.783333e+00,9.861077e-01,9.866407e-01
2.800000e+00,9.861043e-01,9.866412e-01
2.816667e+00,9.861007e-01,9.866415e-01
2.833333e+00,9.860970e-01,9.866417e-01
2.850000e+00,9.860932e-01,9.866417e-01
2.866667e+00,9.860894e-01,9.866415e-01
2.883333e+00,9.860857e-01,9.866411e-01
2.900000e+00,9.860820e-01,9.866407e-01
2.916667e+00,9.860786e-01,9.866400e-01
2.933333e+00,9.860754e-01,9.866393e-01
2.950000e+00,9.860724e-01,9.866384e-01
2.966667e+00,9.860696e-01,9.866374e-01
2.983333e+00,9.860670e-01,9.866363e-01
3.000000e+00,9.860647e-01,9.866350e-01
3.016667e+00,9.860625e-01,9.866337e-01
3.033333e+00,9.860605e-01,9.866322e-01
3.050000e+00,9.860586e-01,9.866306e-01
3.066667e+00,9.860568e-01,9.866289e-01
3.083333e+00,9.860550e-01,9.866271e-01
3.100000e+00,9.860531e-01,9.866252e-01
3.116667e+00,9.860512e-01,9.866231e-01
3.133333e+00,9.860490e-01,9.866209e-01
3.150000e+00,9.860467e-01,9.866186e-01
3.166667e+00,9.860441e-01,9.866162e-01
3.183333e+00,9.860412e-01,9.866137e-01
3.200000e+00,9.860379e-01,9.866112e-01
3.216667e+00,9.860342e-01,9.866084e-01
3.233333e+00,9.860300e-01,9.866056e-01
3.250000e+00,9.860254e-01,9.866028e-01
3.266667e+00,9.860202e-01,9.865998e-01
3.283333e+00,9.860145e-01,9.865967e-01
3.300000e+00,9.860083e-01,9.865936e-01
3.316667e+00,9.860015e-01,9.865904e-01
3.333333e+00,9.859943e-01,9.865871e-01
3.350000e+00,9.859865e-01,9.865838e-01
3.366667e+00,9.859783e-01,9.865805e-01
3.383333e+00,9.859696e-01,9.865771e-01
3.400000e+00,9.859606e-01,9.865737e-01
3.416667e+00,9.859512e-01,9.865704e-01
3.433333e+00,9.859415e-01,9.865670e-01
3.450000e+00,9.859316e-01,9.865636e-01
3.466667e+00,9.859216e-01,9.865603e-01
3.483333e+00,9.859115e-01,9.865571e-01
3.500000e+00,9.859014e-01,9.865539e-01
3.516667e+00,9.858914e-01,9.865508e-01
3.533333e+00,9.858816e-01,9.865479e-01
3.550000e+00,9.858721e-01,9.865451e-01
3.566667e+00,9.858630e-01,9.865424e-01
3.583333e+00,9.858544e-01,9.865400e-01
3.600000e+00,9.858463e-01,9.865377e-01
3.616667e+00,9.858389e-01,9.865356e-01
3.633333e+00,9.858323e-01,9.865338e-01
3.650000e+00,9.858264e-01,9.865323e-01
3.666667e+00,9.858215e-01,9.865310e-01
3.683333e+00,9.858176e-01,9.865300e-01
3.700000e+00,9.858146e-01,9.865293e-01
3.716667e+00,9.858128e-01,9.865290e-01
3.733333e+00,9.858120e-01,9.865289e-01
3.750000e+00,9.858124e-01,9.865292e-01
3.766667e+00,9.858140e-01,9.865299e-01
3.783333e+00,9.858167e-01,9.865308e-01
3.800000e+00,9.858205e-01,9.865321e-01
3.816667e+00,9.858256e-01,9.865338e-01
3.833333e+00,9.858318e-01,9.865357e-01
3.850000e+00,9.858389e-01,9.865380e-01
3.866667e+00,9.858472e-01,9.865406e-01
3.883333e+00,9.858564e-01,9.865435e-01
3.900000e+00,9.858665e-01,9.865466e-01
3.916667e+00,9.858774e-01,9.865500e-01
3.933333e+00,9.858890e-01,9.865537e-01
3.950000e+00,9.859013e-01,9.865575e-01
3.966667e+00,9.859141e-01,9.865616e-01
3.983333e+00,9.859274e-01,9.865658e-01
4.000000e+00,9.859410e-01,9.865702e-01
4.016667e+00,9.859549e-01,9.865748e-01
4.033333e+00,9.859689e-01,9.865794e-01
4.050000e+00,9.859829e-01,9.865840e-01
4.066667e+00,9.859969e-01,9.865888e-01
4.083333e+00,9.860107e-01,9.865935e-01
4.100000e+00,9.860242e-01,9.865982e-01
4.116667e+00,9.860374e-01,9.866029e-01
4.133333e+00,9.860502e-01,9.866075e-01
4.150000e+00,9.860624e-01,9.866120e-01
4.166667e+00,9.860740e-01,9.866164e-01
4.183333e+00,9.860850e-01,9.866206e-01
4.200000e+00,9.860953e-01,9.866247e-01
4.216667e+00,9.861048e-01,9.866285e-01
4.233333e+00,9.861135e-01,9.866322e-01
4.250000e+00,9.861213e-01,9.866356e-01
4.266667e+00,9.861282e-01,9.866388e-01
4.283333e+00,9.861343e-01,9.866417e-01
4.300000e+00,9.861394e-01,9.866443e-01
4.316667e+00,9.861436e-01,9.866466e-01
4.333333e+00,9.861468e-01,9.866486e-01
4.350000e+00,9.861492e-01,9.866503e-01
4.366667e+00,9.861506e-01,9.866517e-01
4.383333e+00,9.861512e-01,9.866528e-01
4.400000e+00,9.861509e-01,9.866536e-01
4.416667e+00,9.861498e-01,9.866540e-01
4.433333e+00,9.861478e-01,9.866541e-01
4.450000e+00,9.861452e-01,9.866540e-01
4.466667e+00,9.861418e-01,9.866535e-01
4.483333e+00,9.861378e-01,9.866527e-01
4.500000e+00,9.861332e-01,9.866517e-01
4.516667e+00,9.861281e-01,9.866503e-01
4.533333e+00,9.861224e-01,9.866488e-01
4.550000e+00,9.861163e-01,9.866469e-01
4.566667e+00,9.861097e-01,9.866449e-01
4.583333e+00,9.861028e-01,9.866426e-01
4.600000e+00,9.860956e-01,9.866401e-01
4.616667e+00,9.860881e-01,9.866374e-01
4.633333e+00,9.860803e-01,9.866346e-01
4.650000e+00,9.860724e-01,9.866316e-01
4.666667e+00,9.860643e-01,9.866284e-01
4.683333e+00,9.860561e-01,9.866252e-01
4.700000e+00,9.860478e-01,9.866218e-01
4.716667e+00,9.860394e-01,9.866183e-01
4.733333e+00,9.860310e-01,9.866147e-01
4.750000e+00,9.860225e-01,9.866110e-01
4.766667e+00,9.860141e-01,9.866073e-01
4.783333e+00,9.860056e-01,9.866036e-01
4.800000e+00,9.859972e-01,9.865998e-01
4.816667e+00,9.859888e-01,9.865960e-01
4.833333e+00,9.859804e-01,9.865923e-01
4.850000e+00,9.859721e-01,9.865885e-01
4.866667e+00,9.859639e-01,9.865847e-01
4.883333e+00,9.859558e-01,9.865810e-01
4.900000e+00,9.859477e-01,9.865774e-01
4.916667e+00,9.859398e-01,9.865738e-01
4.933333e+00,9.859319e-01,9.865702e-01
4.950000e+00,9.859242e-01,9.865668e-01
4.966667e+00,9.859167e-01,9.865634e-01
4.983333e+00,9.859093e-01,9.865602e-01
5.000000e+00,9.859021e-01,9.865570e-01
5.016667e+00,9.858951e-01,9.865540e-01
5.033333e+00,9.858883e-01,9.865512e-01
5.050000e+00,9.858818e-01,9.865484e-01
5.066667e+00,9.858755e-01,9.865459e-01
5.083333e+00,9.858696e-01,9.865435e-01
5.100000e+00,9.858639e-01,9.865412e-01
5.116667e+00,9.858587e-01,9.865392e-01
5.133333e+00,9.858538e-01,9.865373e-01
5.150000e+00,9.858494e-01,9.865357e-01
5.166667e+00,9.858454e-01,9.865342e-01
5.183333e+00,9.858419e-01,9.865330e-01
5.200000e+00,9.858388e-01,9.865320e-01
5.216667e+00,9.858364e-01,9.865312e-01
5.233333e+00,9.858346e-01,9.865306e-01
5.250000e+00,9.858333e-01,9.865303e-01
5.266667e+00,9.858327e-01,9.865303e-01
5.283333e+00,9.858327e-01,9.865305e-01
5.300000e+00,9.858334e-01,9.865309e-01
5.316667e+00,9.858348e-01,9.865316e-01
5.333333e+00,9.858370e-01,9.865325e-01
5.350000e+00,9.858398e-01,9.865338e-01
5.366667e+00,9.858434e-01,9.865352e-01
5.383333e+00,9.858477e-01,9.865370e-01
5.400000e+00,9.858527e-01,9.865389e-01
5.416667e+00,9.858585e-01,9.865412e-01
5.433333e+00,9.858650e-01,9.865437e-01
5.450000e+00,9.858722e-01,9.865464e-01
5.466667e+00,9.858801e-01,9.865493e-01
5.483333e+00,9.858885e-01,9.865525e-01
5.500000e+00,9.858976e-01,9.865558e-01
5.516667e+00,9.859073e-01,9.865594e-01
5.533333e+00,9.859175e-01,9.865631e-01
5.550000e+00,9.859281e-01,9.865670e-01
5.566667e+00,9.859392e-01,9.865711e-01
5.583333e+00,9.859506e-01,9.865753e-01
5.600000e+00,9.859623e-01,9.865795e-01
5.616667e+00,9.859743e-01,9.865839e-01
5.633333e+00,9.859864e-01,9.865883e-01
5.650000e+00,9.859986e-01,9.865928e-01
5.666667e+00,9.860109e-01,9.865973e-01
5.683333e+00,9.860231e-01,9.866018e-01
5.700000e+00,9.860351e-01,9.866063e-01
5.716667e+00,9.860470e-01,9.866107e-01
5.733333e+00,9.860587e-01,9.866151e-01
5.750000e+00,9.860700e-01,9.866193e-01
5.766667e+00,9.860809e-01,9.866235e-01
5.783333e+00,9.860914e-01,9.866275e-01
5.800000e+00,9.861013e-01,9.866314e-01
5.816667e+00,9.861106e-01,9.866350e-01
5.833333e+00,9.861194e-01,9.866385e-01
5.850000e+00,9.861274e-01,9.866417e-01
5.866667e+00,9.861347e-01,9.866447e-01
5.883333e+00,9.861413e-01,9.866475e-01
5.900000e+00,9.861470e-01,9.866500e-01
5.916667e+00,9.861519e-01,9.866522e-01
5.933333e+00,9.861559e-01,9.866541e-01
5.950000e+00,9.861591e-01,9.866557e-01
5.966667e+00,9.861613e-01,9.866569e-01
5.983333e+00,9.861627e-01,9.866579e-01
6.000000e+00,9.861632e-01,9.866585e-01
6.016667e+00,9.861627e-01,9.866588e-01
6.033333e+00,9.861614e-01,9.866587e-01
6.050000e+00,9.861592e-01,9.866584e-01
6.066667e+00,9.861561e-01,9.866577e-01
6.083333e+00,9.861522e-01,9.866566e-01
6.100000e+00,9.861475e-01,9.866553e-01
6.116667e+00,9.861420e-01,9.866536e-01
6.133333e+00,9.861358e-01,9.866516e-01
6.150000e+00,9.861289e-01,9.866494e-01
6.166667e+00,9.861213e-01,9.866468e-01
6.183333e+00,9.861131e-01,9.866440e-01
6.200000e+00,9.861044e-01,9.866409e-01
6.216667e+00,9.860951e-01,9.866376e-01
6.233333e+00,9.860854e-01,9.866341e-01
6.250000e+00,9.860753e-01,9.866304e-01
6.266667e+00,9.860649e-01,9.866265e-01
6.283333e+00,9.860541e-01,9.866225e-01
6.300000e+00,9.860432e-01,9.866183e-01
6.316667e+00,9.860320e-01,9.866140e-01
6.333333e+00,9.860207e-01,9.866096e-01
6.350000e+00,9.860093e-01,9.866051e-01
6.366667e+00,9.859979e-01,9.866006e-01
6.383333e+00,9.859865e-01,9.865960e-01
6.400000e+00,9.859751e-01,9.865915e-01
6.416667e+00,9.859639e-01,9.865869e-01
6.433333e+00,9.859529e-01,9.865824e-01
6.450000e+00,9.859421e-01,9.865779e-01
6.466667e+00,9.859315e-01,9.865735e-01
6.483333e+00,9.859212e-01,9.865692e-01
6.500000e+00,9.859112e-01,9.865650e-01
6.516667e+00,9.859017e-01,9.865610e-01
6.533333e+00,9.858925e-01,9.865570e-01
6.550000e+00,9.858837e-01,9.865533e-01
6.566667e+00,9.858754e-01,9.865497e-01
6.583333e+00,9.858676e-01,9.865463e-01
6.600000e+00,9.858603e-01,9.865431e-01
6.616667e+00,9.858536e-01,9.865401e-01
6.633333e+00,9.858474e-01,9.865374e-01
6.650000e+00,9.858418e-01,9.865349e-01
6.666667e+00,9.858368e-01,9.865326e-01
6.683333e+00,9.858324e-01,9.865306e-01
6.700000e+00,9.858286e-01,9.865289e-01
6.716667e+00,9.858255e-01,9.865274e-01
6.733333e+00,9.858230e-01,9.865262e-01
6.750000e+00,9.858211e-01,9.865253e-01
6.766667e+00,9.858200e-01,9.865247e-01
6.783333e+00,9.858195e-01,9.865243e-01
6.800000e+00,9.858197e-01,9.865242e-01
6.816667e+00,9.858206e-01,9.865245e-01
6.833333e+00,9.858222e-01,9.865250e-01
6.850000e+00,9.858244e-01,9.865257e-01
6.866667e+00,9.858273e-01,9.865268e-01
6.883333e+00,9.858308e-01,9.865281e-01
6.900000e+00,9.858350e-01,9.865297e-01
6.916667e+00,9.858399e-01,9.865315e-01
6.933333e+00,9.858454e-01,9.865336e-01
6.950000e+00,9.858514e-01,9.865360e-01
6.966667e+00,9.858581e-01,9.865386e-01
6.983333e+00,9.858653e-01,9.865414e-01
7.000000e+00,9.858731e-01,9.865444e-01
7.016667e+00,9.858814e-01,9.865476e-01
7.033333e+00,9.858902e-01,9.865510e-01
7.050000e+00,9.858995e-01,9.865546e-01
7.066667e+00,9.859092e-01,9.865584e-01
7.083333e+00,9.859192e-01,9.865623e-01
7.100000e+00,9.859296e-01,9.865663e-01
7.116667e+00,9.859404e-01,9.865705e-01
7.133333e+00,9.859514e-01,9.865747e-01
7.150000e+00,9.859626e-01,9.865791e-01
7.166667e+00,9.859740e-01,9.865835e-01
7.183333e+00,9.859855e-01,9.865880e-01
7.200000e+00,9.859971e-01,9.865924e-01
7.216667e+00,9.860088e-01,9.865970e-01
7.233333e+00,9.860204e-01,9.866014e-01
7.250000e+00,9.860319e-01,9.866059e-01
7.266667e+00,9.860433e-01,9.866103e-01
7.283333e+00,9.860545e-01,9.866147e-01
7.300000e+00,9.860654e-01,9.866189e-01
7.316667e+00,9.860761e-01,9.866231e-01
7.333333e+00,9.860864e-01,9.866271e-01
7.350000e+00,9.860963e-01,9.866310e-01
7.366667e+00,9.861057e-01,9.866347e-01
7.383333e+00,9.861146e-01,9.866383e-01
7.400000e+00,9.861230e-01,9.866417e-01
7.416667e+00,9.861308e-01,9.866448e-01
7.433333e+00,9.861380e-01,9.866477e-01
7.450000e+00,9.861445e-01,9.866503e-01
7.466667e+00,9.861502e-01,9.866527e-01
7.483333e+00,9.861552e-01,9.866549e-01
7.500000e+00,9.861595e-01,9.866567e-01
7.516667e+00,9.861628e-01,9.866583e-01
7.533333e+00,9.861654e-01,9.866595e-01
7.550000e+00,9.861672e-01,9.866605e-01
7.566667e+00,9.861681e-01,9.866611e-01
7.583333e+00,9.861681e-01,9.866614e-01
7.600000e+00,9.861673e-01,9.866613e-01
7.616667e+00,9.861656e-01,9.866610e-01
7.633333e+00,9.861630e-01,9.866603e-01
7.650000e+00,9.861597e-01,9.866593e-01
7.666667e+00,9.861554e-01,9.866579e-01
7.683333e+00,9.861503e-01,9.866563e-01
7.700000e+00,9.861445e-01,9.866543e-01
7.716667e+00,9.861378e-01,9.866521e-01
7.733333e+00,9.861305e-01,9.866495e-01
7.750000e+00,9.861224e-01,9.866467e-01
7.766667e+00,9.861137e-01,9.866435e-01
7.783333e+00,9.861043e-01,9.866402e-01
7.800000e+00,9.860945e-01,9.866366e-01
7.816667e+00,9.860840e-01,9.866327e-01
7.833333e+00,9.860731e-01,9.866287e-01
7.850000e+00,9.860618e-01,9.866245e-01
7.866667e+00,9.860501e-01,9.866201e-01
7.883333e+00,9.860381e-01,9.866155e-01
7.900000e+00,9.860258e-01,9.866109e-01
7.916667e+00,9.860134e-01,9.866061e-01
7.933333e+00,9.860008e-01,9.866012e-01
7.950000e+00,9.859882e-01,9.865963e-01
7.966667e+00,9.859756e-01,9.865914e-01
7.983333e+00,9.859630e-01,9.865864e-01
8.000000e+00,9.859505e-01,9.865815e-01
8.016667e+00,9.859383e-01,9.865766e-01
8.033333e+00,9.859262e-01,9.865718e-01
8.050000e+00,9.859144e-01,9.865670e-01
8.066667e+00,9.859030e-01,9.865624e-01
8.083333e+00,9.858920e-01,9.865579e-01
8.100000e+00,9.858813e-01,9.865535e-01
8.116667e+00,9.858713e-01,9.865493e-01
8.133333e+00,9.858617e-01,9.865453e-01
8.150000e+00,9.858527e-01,9.865415e-01
8.166667e+00,9.858443e-01,9.865380e-01
8.183333e+00,9.858366e-01,9.865346e-01
8.200000e+00,9.858295e-01,9.865316e-01
8.216667e+00,9.858232e-01,9.865288e-01
8.233333e+00,9.858177e-01,9.865263e-01
8.250000e+00,9.858128e-01,9.865241e-01
8.266667e+00,9.858088e-01,9.865222e-01
8.283333e+00,9.858056e-01,9.865206e-01
8.300000e+00,9.858031e-01,9.865193e-01
8.316667e+00,9.858015e-01,9.865184e-01
8.333333e+00,9.858007e-01,9.865178e-01
8.350000e+00,9.858007e-01,9.865175e-01
8.366667e+00,9.858016e-01,9.865176e-01
8.383333e+00,9.858032e-01,9.865179e-01
8.400000e+00,9.858057e-01,9.865186e-01
8.416667e+00,9.858090e-01,9.865197e-01
8.433333e+00,9.858130e-01,9.865210e-01
8.450000e+00,9.858178e-01,9.865227e-01
8.466667e+00,9.858233e-01,9.865247e-01
8.483333e+00,9.858296e-01,9.865270e-01
8.500000e+00,9.858365e-01,9.865295e-01
8.516667e+00,9.858441e-01,9.865323e-01
8.533333e+00,9.858523e-01,9.865354e-01
8.550000e+00,9.858611e-01,9.865387e-01
8.566667e+00,9.858704e-01,9.865423e-01
8.583333e+00,9.858803e-01,9.865461e-01
8.600000e+00,9.858906e-01,9.865500e-01
8.616667e+00,9.859013e-01,9.865542e-01
8.633333e+00,9.859124e-01,9.865585e-01
8.650000e+00,9.859239e-01,9.865629e-01
8.666667e+00,9.859356e-01,9.865675e-01
8.683333e+00,9.859476e-01,9.865722e-01
8.700000e+00,9.859597e-01,9.865769e-01
8.716667e+00,9.859720e-01,9.865818e-01
8.733333e+00,9.859843e-01,9.865866e-01
8.750000e+00,9.859967e-01,9.865915e-01
8.766667e+00,9.860091e-01,9.865964e-01
8.783333e+00,9.860214e-01,9.866012e-01
8.800000e+00,9.860335e-01,9.866060e-01
8.816667e+00,9.860455e-01,9.866108e-01
8.833333e+00,9.860572e-01,9.866155e-01
8.850000e+00,9.860687e-01,9.866200e-01
8.866667e+00,9.860798e-01,9.866245e-01
8.883333e+00,9.860905e-01,9.866288e-01
8.900000e+00,9.861008e-01,9.866329e-01
8.916667e+00,9.861106e-01,9.866369e-01
8.933333e+00,9.861199e-01,9.866406e-01
8.950000e+00,9.861286e-01,9.866442e-01
8.966667e+00,9.861367e-01,9.866475e-01
8.983333e+00,9.861441e-01,9.866506e-01
9.000000e+00,9.861509e-01,9.866534e-01
9.016667e+00,9.861569e-01,9.866559e-01
9.033333e+00,9.861622e-01,9.866582e-01
9.050000e+00,9.861668e-01,9.866602e-01
9.066667e+00,9.861705e-01,9.866618e-01
9.083333e+00,9.861734e-01,9.866632e-01
9.100000e+00,9.861755e-01,9.866642e-01
9.116667e+00,9.861767e-01,9.866649e-01
9.133333e+00,9.861771e-01,9.866653e-01
9.150000e+00,9.861766e-01,9.866654e-01
9.166667e+00,9.861752e-01,9.866651e-01
9.183333e+00,9.861730e-01,9.866645e-01
9.200000e+00,9.861700e-01,9.866636e-01
9.216667e+00,9.861660e-01,9.866623e-01
9.233333e+00,9.861613e-01,9.866607e-01
9.250000e+00,9.861557e-01,9.866588e-01
9.266667e+00,9.861493e-01,9.866565e-01
9.283333e+00,9.861422e-01,9.866540e-01
9.300000e+00,9.861344e-01,9.866512e-01
9.316667e+00,9.861258e-01,9.866481e-01
9.333333e+00,9.861166e-01,9.866447e-01
9.350000e+00,9.861068e-01,9.866411e-01
9.366667e+00,9.860963e-01,9.866372e-01
9.383333e+00,9.860853e-01,9.866331e-01
9.400000e+00,9.860739e-01,9.866289e-01
9.416667e+00,9.860620e-01,9.866244e-01
9.433333e+00,9.860497e-01,9.866197e-01
9.450000e+00,9.860372e-01,9.866149e-01
9.466667e+00,9.860243e-01,9.866100e-01
9.483333e+00,9.860112e-01,9.866050e-01
9.500000e+00,9.859980e-01,9.865999e-01
9.516667e+00,9.859847e-01,9.865947e-01
9.533333e+00,9.859714e-01,9.865895e-01
9.550000e+00,9.859581e-01,9.865843e-01
9.566667e+00,9.859449e-01,9.865791e-01
9.583333e+00,9.859319e-01,9.865740e-01
9.600000e+00,9.859191e-01,9.865689e-01
9.616667e+00,9.859066e-01,9.865639e-01
9.633333e+00,9.858945e-01,9.865590e-01
9.650000e+00,9.858827e-01,9.865543e-01
9.666667e+00,9.858714e-01,9.865497e-01
9.683333e+00,9.858606e-01,9.865453e-01
