t,c1,c2
1.800000e+00,9.801727e-01,9.849915e-01
1.816667e+00,9.802299e-01,9.850483e-01
1.833333e+00,9.802755e-01,9.851022e-01
1.850000e+00,9.803096e-01,9.851531e-01
1.866667e+00,9.803281e-01,9.851981e-01
1.883333e+00,9.803346e-01,9.852399e-01
1.900000e+00,9.803290e-01,9.852783e-01
1.916667e+00,9.803074e-01,9.853103e-01
1.933333e+00,9.802736e-01,9.853386e-01
1.950000e+00,9.802278e-01,9.853631e-01
1.966667e+00,9.801657e-01,9.853807e-01
1.983333e+00,9.800918e-01,9.853942e-01
2.000000e+00,9.800061e-01,9.854034e-01
2.016667e+00,9.799046e-01,9.854052e-01
2.033333e+00,9.797917e-01,9.854025e-01
2.050000e+00,9.796678e-01,9.853953e-01
2.066667e+00,9.795288e-01,9.853802e-01
2.083333e+00,9.793795e-01,9.853603e-01
2.100000e+00,9.792202e-01,9.853356e-01
2.116667e+00,9.790469e-01,9.853028e-01
2.133333e+00,9.788646e-01,9.852651e-01
2.150000e+00,9.786737e-01,9.852225e-01
2.166667e+00,9.784704e-01,9.851719e-01
2.183333e+00,9.782596e-01,9.851164e-01
2.200000e+00,9.780419e-01,9.850562e-01
2.216667e+00,9.778135e-01,9.849881e-01
2.233333e+00,9.775796e-01,9.849156e-01
2.250000e+00,9.773407e-01,9.848388e-01
2.266667e+00,9.770932e-01,9.847546e-01
2.283333e+00,9.768421e-01,9.846665e-01
2.300000e+00,9.765882e-01,9.845749e-01
2.316667e+00,9.763279e-01,9.844766e-01
2.333333e+00,9.760662e-01,9.843754e-01
2.350000e+00,9.758039e-01,9.842717e-01
2.366667e+00,9.755375e-01,9.841622e-01
2.383333e+00,9.752719e-01,9.840509e-01
2.400000e+00,9.750080e-01,9.839383e-01
2.416667e+00,9.747422e-01,9.838212e-01
2.433333e+00,9.744795e-01,9.837036e-01
2.450000e+00,9.742207e-01,9.835859e-01
2.466667e+00,9.739623e-01,9.834652e-01
2.483333e+00,9.737091e-01,9.833455e-01
2.500000e+00,9.734619e-01,9.832272e-01
2.516667e+00,9.732172e-01,9.831072e-01
2.533333e+00,9.729797e-01,9.829896e-01
2.550000e+00,9.727501e-01,9.828750e-01
2.566667e+00,9.725250e-01,9.827602e-01
2.583333e+00,9.723089e-01,9.826492e-01
2.600000e+00,9.721024e-01,9.825427e-01
2.616667e+00,9.719019e-01,9.824371e-01
2.633333e+00,9.717121e-01,9.823367e-01
2.650000e+00,9.715333e-01,9.822422e-01
2.666667e+00,9.713618e-01,9.821497e-01
2.683333e+00,9.712022e-01,9.820636e-01
2.700000e+00,9.710548e-01,9.819844e-01
2.716667e+00,9.709157e-01,9.819080e-01
2.733333e+00,9.707894e-01,9.818390e-01
2.750000e+00,9.706761e-01,9.817778e-01
2.766667e+00,9.705716e-01,9.817198e-01
2.783333e+00,9.704805e-01,9.816699e-01
2.800000e+00,9.704030e-01,9.816284e-01
2.816667e+00,9.703344e-01,9.815902e-01
2.833333e+00,9.702794e-01,9.815606e-01
2.850000e+00,9.702381e-01,9.815397e-01
2.866667e+00,9.702055e-01,9.815218e-01
2.883333e+00,9.701864e-01,9.815126e-01
2.900000e+00,9.701809e-01,9.815123e-01
2.916667e+00,9.701834e-01,9.815144e-01
2.933333e+00,9.701990e-01,9.815251e-01
2.950000e+00,9.702277e-01,9.815444e-01
2.966667e+00,9.702634e-01,9.815653e-01
2.983333e+00,9.703116e-01,9.815945e-01
3.000000e+00,9.703720e-01,9.816319e-01
3.016667e+00,9.704382e-01,9.816699e-01
3.033333e+00,9.705159e-01,9.817157e-01
3.050000e+00,9.706048e-01,9.817692e-01
3.066667e+00,9.706980e-01,9.818220e-01
3.083333e+00,9.708014e-01,9.818820e-01
3.100000e+00,9.709148e-01,9.819491e-01
3.116667e+00,9.710307e-01,9.820143e-01
3.133333e+00,9.711554e-01,9.820859e-01
3.150000e+00,9.712889e-01,9.821639e-01
3.166667e+00,9.714226e-01,9.822387e-01
3.183333e+00,9.715638e-01,9.823193e-01
3.200000e+00,9.717122e-01,9.824055e-01
3.216667e+00,9.718588e-01,9.824871e-01
3.233333e+00,9.720112e-01,9.825739e-01
3.250000e+00,9.721692e-01,9.826655e-01
3.266667e+00,9.723232e-01,9.827515e-01
3.283333e+00,9.724813e-01,9.828418e-01
3.300000e+00,9.726435e-01,9.829363e-01
3.316667e+00,9.727992e-01,9.830240e-01
3.333333e+00,9.729576e-01,9.831154e-01
3.350000e+00,9.731183e-01,9.832105e-01
3.366667e+00,9.732703e-01,9.832975e-01
3.383333e+00,9.734233e-01,9.833878e-01
3.400000e+00,9.735771e-01,9.834811e-01
3.416667e+00,9.737200e-01,9.835655e-01
3.433333e+00,9.738625e-01,9.836525e-01
3.450000e+00,9.740042e-01,9.837422e-01
3.466667e+00,9.741329e-01,9.838219e-01
3.483333e+00,9.742597e-01,9.839039e-01
3.500000e+00,9.743845e-01,9.839879e-01
3.516667e+00,9.744943e-01,9.840613e-01
3.533333e+00,9.746010e-01,9.841364e-01
3.550000e+00,9.747044e-01,9.842133e-01
3.566667e+00,9.747912e-01,9.842786e-01
3.583333e+00,9.748739e-01,9.843454e-01
3.600000e+00,9.749523e-01,9.844134e-01
3.616667e+00,9.750125e-01,9.844694e-01
3.633333e+00,9.750678e-01,9.845263e-01
3.650000e+00,9.751181e-01,9.845842e-01
3.666667e+00,9.751491e-01,9.846292e-01
3.683333e+00,9.751745e-01,9.846750e-01
3.700000e+00,9.751945e-01,9.847214e-01
3.716667e+00,9.751942e-01,9.847544e-01
3.733333e+00,9.751881e-01,9.847878e-01
3.750000e+00,9.751764e-01,9.848215e-01
3.766667e+00,9.751438e-01,9.848414e-01
3.783333e+00,9.751054e-01,9.848613e-01
3.800000e+00,9.750614e-01,9.848815e-01
3.816667e+00,9.749963e-01,9.848873e-01
3.833333e+00,9.749257e-01,9.848930e-01
3.850000e+00,9.748500e-01,9.848988e-01
3.866667e+00,9.747531e-01,9.848899e-01
3.883333e+00,9.746514e-01,9.848809e-01
3.900000e+00,9.745452e-01,9.848720e-01
3.916667e+00,9.744183e-01,9.848481e-01
3.933333e+00,9.742874e-01,9.848242e-01
3.950000e+00,9.741529e-01,9.848004e-01
3.966667e+00,9.739984e-01,9.847616e-01
3.983333e+00,9.738411e-01,9.847230e-01
4.000000e+00,9.736814e-01,9.846849e-01
4.016667e+00,9.735026e-01,9.846316e-01
4.033333e+00,9.733224e-01,9.845790e-01
4.050000e+00,9.731413e-01,9.845274e-01
4.066667e+00,9.729422e-01,9.844607e-01
4.083333e+00,9.727432e-01,9.843953e-01
4.100000e+00,9.725450e-01,9.843315e-01
4.116667e+00,9.723301e-01,9.842530e-01
4.133333e+00,9.721171e-01,9.841764e-01
4.150000e+00,9.719067e-01,9.841022e-01
4.166667e+00,9.716811e-01,9.840138e-01
4.183333e+00,9.714591e-01,9.839282e-01
4.200000e+00,9.712416e-01,9.838459e-01
4.216667e+00,9.710104e-01,9.837499e-01
4.233333e+00,9.707848e-01,9.836578e-01
4.250000e+00,9.705655e-01,9.835701e-01
4.266667e+00,9.703341e-01,9.834693e-01
4.283333e+00,9.701101e-01,9.833735e-01
4.300000e+00,9.698943e-01,9.832832e-01
4.316667e+00,9.696680e-01,9.831805e-01
4.333333e+00,9.694509e-01,9.830839e-01
4.350000e+00,9.692438e-01,9.829941e-01
4.366667e+00,9.690275e-01,9.828926e-01
4.383333e+00,9.688223e-01,9.827983e-01
4.400000e+00,9.686287e-01,9.827121e-01
4.416667e+00,9.684271e-01,9.826146e-01
4.433333e+00,9.682382e-01,9.825257e-01
4.450000e+00,9.680624e-01,9.824459e-01
4.466667e+00,9.678798e-01,9.823554e-01
4.483333e+00,9.677111e-01,9.822745e-01
4.500000e+00,9.675569e-01,9.822038e-01
4.516667e+00,9.673966e-01,9.821227e-01
4.533333e+00,9.672515e-01,9.820523e-01
4.550000e+00,9.671220e-01,9.819931e-01
4.566667e+00,9.669868e-01,9.819236e-01
4.583333e+00,9.668678e-01,9.818656e-01
4.600000e+00,9.667653e-01,9.818197e-01
4.616667e+00,9.666572e-01,9.817633e-01
4.633333e+00,9.665660e-01,9.817193e-01
4.650000e+00,9.664919e-01,9.816880e-01
4.666667e+00,9.664121e-01,9.816459e-01
4.683333e+00,9.663496e-01,9.816167e-01
4.700000e+00,9.663045e-01,9.816009e-01
4.716667e+00,9.662533e-01,9.815737e-01
4.733333e+00,9.662195e-01,9.815597e-01
4.750000e+00,9.662033e-01,9.815595e-01
4.766667e+00,9.661802e-01,9.815471e-01
4.783333e+00,9.661744e-01,9.815483e-01
4.800000e+00,9.661860e-01,9.815634e-01
4.816667e+00,9.661896e-01,9.815654e-01
4.833333e+00,9.662102e-01,9.815811e-01
4.850000e+00,9.662480e-01,9.816108e-01
4.866667e+00,9.662763e-01,9.816262e-01
4.883333e+00,9.663211e-01,9.816553e-01
4.900000e+00,9.663824e-01,9.816983e-01
4.916667e+00,9.664327e-01,9.817259e-01
4.933333e+00,9.664988e-01,9.817670e-01
4.950000e+00,9.665807e-01,9.818219e-01
4.966667e+00,9.666498e-01,9.818600e-01
4.983333e+00,9.667337e-01,9.819115e-01
5.000000e+00,9.668326e-01,9.819765e-01
5.016667e+00,9.669167e-01,9.820233e-01
5.033333e+00,9.670147e-01,9.820832e-01
5.050000e+00,9.671266e-01,9.821564e-01
5.066667e+00,9.672216e-01,9.822100e-01
5.083333e+00,9.673295e-01,9.822763e-01
5.100000e+00,9.674503e-01,9.823556e-01
5.116667e+00,9.675519e-01,9.824139e-01
5.133333e+00,9.676652e-01,9.824847e-01
5.150000e+00,9.677903e-01,9.825680e-01
5.166667e+00,9.678941e-01,9.826290e-01
5.183333e+00,9.680085e-01,9.827021e-01
5.200000e+00,9.681335e-01,9.827874e-01
5.216667e+00,9.682349e-01,9.828490e-01
5.233333e+00,9.683459e-01,9.829223e-01
5.250000e+00,9.684664e-01,9.830076e-01
5.266667e+00,9.685611e-01,9.830678e-01
5.283333e+00,9.686644e-01,9.831395e-01
5.300000e+00,9.687762e-01,9.832227e-01
5.316667e+00,9.688600e-01,9.832797e-01
5.333333e+00,9.689515e-01,9.833478e-01
5.350000e+00,9.690507e-01,9.834272e-01
5.366667e+00,9.691199e-01,9.834792e-01
5.383333e+00,9.691959e-01,9.835420e-01
5.400000e+00,9.692789e-01,9.836158e-01
5.416667e+00,9.693300e-01,9.836611e-01
5.433333e+00,9.693873e-01,9.837170e-01
5.450000e+00,9.694510e-01,9.837837e-01
5.466667e+00,9.694811e-01,9.838207e-01
5.483333e+00,9.695170e-01,9.838682e-01
5.500000e+00,9.695589e-01,9.839264e-01
5.516667e+00,9.695657e-01,9.839539e-01
5.533333e+00,9.695781e-01,9.839917e-01
5.550000e+00,9.695962e-01,9.840400e-01
5.566667e+00,9.695781e-01,9.840569e-01
5.583333e+00,9.695655e-01,9.840839e-01
5.600000e+00,9.695588e-01,9.841215e-01
5.616667e+00,9.695147e-01,9.841267e-01
5.633333e+00,9.694764e-01,9.841422e-01
5.650000e+00,9.694442e-01,9.841681e-01
5.666667e+00,9.693740e-01,9.841610e-01
5.683333e+00,9.693099e-01,9.841643e-01
5.700000e+00,9.692524e-01,9.841782e-01
5.716667e+00,9.691565e-01,9.841585e-01
5.733333e+00,9.690673e-01,9.841493e-01
5.750000e+00,9.689855e-01,9.841509e-01
5.766667e+00,9.688650e-01,9.841184e-01
5.783333e+00,9.687521e-01,9.840968e-01
5.800000e+00,9.686476e-01,9.840864e-01
5.816667e+00,9.685044e-01,9.840414e-01
5.833333e+00,9.683699e-01,9.840077e-01
5.850000e+00,9.682449e-01,9.839857e-01
5.866667e+00,9.680814e-01,9.839288e-01
5.883333e+00,9.679279e-01,9.838838e-01
5.900000e+00,9.677853e-01,9.838511e-01
5.916667e+00,9.676045e-01,9.837833e-01
5.933333e+00,9.674352e-01,9.837280e-01
5.950000e+00,9.672782e-01,9.836858e-01
5.966667e+00,9.670836e-01,9.836083e-01
5.983333e+00,9.669021e-01,9.835442e-01
6.000000e+00,9.667345e-01,9.834941e-01
6.016667e+00,9.665299e-01,9.834085e-01
6.033333e+00,9.663400e-01,9.833373e-01
6.050000e+00,9.661658e-01,9.832811e-01
6.066667e+00,9.659552e-01,9.831893e-01
6.083333e+00,9.657611e-01,9.831129e-01
6.100000e+00,9.655843e-01,9.830526e-01
6.116667e+00,9.653719e-01,9.829566e-01
6.133333e+00,9.651777e-01,9.828771e-01
6.150000e+00,9.650026e-01,9.828149e-01
6.166667e+00,9.647926e-01,9.827170e-01
6.183333e+00,9.646025e-01,9.826367e-01
6.200000e+00,9.644331e-01,9.825749e-01
6.216667e+00,9.642294e-01,9.824772e-01
6.233333e+00,9.640473e-01,9.823984e-01
6.250000e+00,9.638875e-01,9.823393e-01
6.266667e+00,9.636939e-01,9.822440e-01
6.283333e+00,9.635234e-01,9.821689e-01
6.300000e+00,9.633769e-01,9.821146e-01
6.316667e+00,9.631967e-01,9.820239e-01
6.333333e+00,9.630411e-01,9.819544e-01
6.350000e+00,9.629109e-01,9.819070e-01
6.366667e+00,9.627472e-01,9.818227e-01
6.383333e+00,9.626093e-01,9.817608e-01
6.400000e+00,9.624980e-01,9.817221e-01
6.416667e+00,9.623530e-01,9.816458e-01
6.433333e+00,9.622350e-01,9.815930e-01
6.450000e+00,9.621447e-01,9.815645e-01
6.466667e+00,9.620204e-01,9.814976e-01
6.483333e+00,9.619240e-01,9.814551e-01
6.500000e+00,9.618561e-01,9.814379e-01
6.516667e+00,9.617535e-01,9.813814e-01
6.533333e+00,9.616796e-01,9.813502e-01
6.550000e+00,9.616349e-01,9.813450e-01
6.566667e+00,9.615547e-01,9.812995e-01
6.583333e+00,9.615036e-01,9.812800e-01
6.600000e+00,9.614823e-01,9.812874e-01
6.616667e+00,9.614242e-01,9.812530e-01
6.633333e+00,9.613957e-01,9.812454e-01
6.650000e+00,9.613971e-01,9.812653e-01
6.666667e+00,9.613605e-01,9.812421e-01
6.683333e+00,9.613535e-01,9.812461e-01
6.700000e+00,9.613767e-01,9.812781e-01
6.716667e+00,9.613601e-01,9.812655e-01
6.733333e+00,9.613732e-01,9.812806e-01
6.750000e+00,9.614163e-01,9.813242e-01
6.766667e+00,9.614179e-01,9.813214e-01
6.783333e+00,9.614489e-01,9.813467e-01
6.800000e+00,9.615099e-01,9.814008e-01
6.816667e+00,9.615272e-01,9.814069e-01
6.833333e+00,9.615736e-01,9.814413e-01
6.850000e+00,9.616497e-01,9.815048e-01
6.866667e+00,9.616799e-01,9.815184e-01
6.883333e+00,9.617390e-01,9.815606e-01
6.900000e+00,9.618272e-01,9.816320e-01
6.916667e+00,9.618672e-01,9.816517e-01
6.933333e+00,9.619355e-01,9.817002e-01
6.950000e+00,9.620327e-01,9.817780e-01
6.966667e+00,9.620790e-01,9.818022e-01
6.983333e+00,9.621533e-01,9.818554e-01
7.000000e+00,9.622558e-01,9.819380e-01
7.016667e+00,9.623051e-01,9.819651e-01
7.033333e+00,9.623817e-01,9.820212e-01
7.050000e+00,9.624861e-01,9.821068e-01
7.066667e+00,9.625346e-01,9.821351e-01
7.083333e+00,9.626100e-01,9.821924e-01
7.100000e+00,9.627128e-01,9.822794e-01
7.116667e+00,9.627571e-01,9.823072e-01
7.133333e+00,9.628278e-01,9.823641e-01
7.150000e+00,9.629255e-01,9.824507e-01
7.166667e+00,9.629622e-01,9.824762e-01
7.183333e+00,9.630249e-01,9.825310e-01
7.200000e+00,9.631142e-01,9.826156e-01
7.216667e+00,9.631402e-01,9.826373e-01
7.233333e+00,9.631918e-01,9.826884e-01
7.250000e+00,9.632698e-01,9.827693e-01
7.266667e+00,9.632821e-01,9.827858e-01
7.283333e+00,9.633200e-01,9.828317e-01
7.300000e+00,9.633841e-01,9.829076e-01
7.316667e+00,9.633803e-01,9.829173e-01
7.333333e+00,9.634020e-01,9.829567e-01
7.350000e+00,9.634500e-01,9.830263e-01
7.366667e+00,9.634280e-01,9.830281e-01
7.383333e+00,9.634318e-01,9.830598e-01
7.400000e+00,9.634619e-01,9.831219e-01
7.416667e+00,9.634202e-01,9.831148e-01
7.433333e+00,9.634046e-01,9.831378e-01
7.450000e+00,9.634157e-01,9.831915e-01
7.466667e+00,9.633533e-01,9.831746e-01
7.483333e+00,9.633174e-01,9.831882e-01
7.500000e+00,9.633088e-01,9.832328e-01
7.516667e+00,9.632252e-01,9.832055e-01
7.533333e+00,9.631688e-01,9.832091e-01
7.550000e+00,9.631405e-01,9.832443e-01
7.566667e+00,9.630358e-01,9.832062e-01
7.583333e+00,9.629592e-01,9.831995e-01
7.600000e+00,9.629115e-01,9.832250e-01
7.616667e+00,9.627864e-01,9.831761e-01
7.633333e+00,9.626904e-01,9.831592e-01
7.650000e+00,9.626245e-01,9.831751e-01
7.666667e+00,9.624801e-01,9.831155e-01
7.683333e+00,9.623661e-01,9.830886e-01
7.700000e+00,9.622834e-01,9.830954e-01
7.716667e+00,9.621215e-01,9.830255e-01
7.733333e+00,9.619913e-01,9.829892e-01
7.750000e+00,9.618938e-01,9.829875e-01
7.766667e+00,9.617165e-01,9.829080e-01
7.783333e+00,9.615724e-01,9.828631e-01
7.800000e+00,9.614626e-01,9.828538e-01
7.816667e+00,9.612725e-01,9.827658e-01
7.833333e+00,9.611171e-01,9.827134e-01
7.850000e+00,9.609977e-01,9.826977e-01
7.866667e+00,9.607975e-01,9.826023e-01
7.883333e+00,9.606338e-01,9.825436e-01
7.900000e+00,9.605078e-01,9.825229e-01
7.916667e+00,9.603006e-01,9.824215e-01
7.933333e+00,9.601317e-01,9.823581e-01
7.950000e+00,9.600023e-01,9.823339e-01
7.966667e+00,9.597913e-01,9.822280e-01
7.983333e+00,9.596203e-01,9.821615e-01
8.000000e+00,9.594908e-01,9.821355e-01
8.016667e+00,9.592792e-01,9.820268e-01
8.033333e+00,9.591096e-01,9.819588e-01
8.050000e+00,9.589831e-01,9.819328e-01
8.066667e+00,9.587741e-01,9.818229e-01
8.083333e+00,9.586089e-01,9.817552e-01
8.100000e+00,9.584886e-01,9.817309e-01
8.116667e+00,9.582853e-01,9.816215e-01
8.133333e+00,9.581275e-01,9.815558e-01
8.150000e+00,9.580163e-01,9.815350e-01
8.166667e+00,9.578215e-01,9.814278e-01
8.183333e+00,9.576738e-01,9.813657e-01
8.200000e+00,9.575745e-01,9.813500e-01
8.216667e+00,9.573906e-01,9.812464e-01
8.233333e+00,9.572555e-01,9.811894e-01
8.250000e+00,9.571702e-01,9.811803e-01
8.266667e+00,9.569995e-01,9.810817e-01
8.283333e+00,9.568789e-01,9.810311e-01
8.300000e+00,9.568097e-01,9.810299e-01
8.316667e+00,9.566537e-01,9.809375e-01
8.333333e+00,9.565493e-01,9.808944e-01
8.350000e+00,9.564975e-01,9.809021e-01
8.366667e+00,9.563577e-01,9.808167e-01
8.383333e+00,9.562705e-01,9.807821e-01
8.400000e+00,9.562371e-01,9.807995e-01
8.416667e+00,9.561140e-01,9.807218e-01
8.433333e+00,9.560447e-01,9.806962e-01
8.450000e+00,9.560303e-01,9.807239e-01
8.466667e+00,9.559242e-01,9.806543e-01
8.483333e+00,9.558728e-01,9.806380e-01
8.500000e+00,9.558772e-01,9.806762e-01
8.516667e+00,9.557879e-01,9.806149e-01
8.533333e+00,9.557540e-01,9.806079e-01
8.550000e+00,9.557767e-01,9.806566e-01
8.566667e+00,9.557034e-01,9.806034e-01
8.583333e+00,9.556862e-01,9.806056e-01
8.600000e+00,9.557263e-01,9.806645e-01
8.616667e+00,9.556677e-01,9.806190e-01
8.633333e+00,9.556659e-01,9.806298e-01
8.650000e+00,9.557218e-01,9.806984e-01
8.666667e+00,9.556764e-01,9.806599e-01
8.683333e+00,9.556881e-01,9.806787e-01
8.700000e+00,9.557580e-01,9.807562e-01
8.716667e+00,9.557238e-01,9.807239e-01
8.733333e+00,9.557471e-01,9.807498e-01
8.750000e+00,9.558289e-01,9.808352e-01
8.766667e+00,9.558035e-01,9.808081e-01
8.783333e+00,9.558360e-01,9.808400e-01
8.800000e+00,9.559272e-01,9.809321e-01
8.816667e+00,9.559082e-01,9.809091e-01
8.833333e+00,9.559472e-01,9.809457e-01
8.850000e+00,9.560452e-01,9.810434e-01
8.866667e+00,9.560299e-01,9.810231e-01
8.883333e+00,9.560727e-01,9.810632e-01
8.900000e+00,9.561749e-01,9.811651e-01
8.916667e+00,9.561603e-01,9.811462e-01
8.933333e+00,9.562042e-01,9.811884e-01
8.950000e+00,9.563077e-01,9.812931e-01
8.966667e+00,9.562911e-01,9.812741e-01
8.983333e+00,9.563332e-01,9.813170e-01
9.000000e+00,9.564353e-01,9.814231e-01
9.016667e+00,9.564139e-01,9.814027e-01
9.033333e+00,9.564516e-01,9.814449e-01
9.050000e+00,9.565496e-01,9.815509e-01
9.066667e+00,9.565208e-01,9.815278e-01
9.083333e+00,9.565515e-01,9.815679e-01
9.100000e+00,9.566429e-01,9.816726e-01
9.116667e+00,9.566043e-01,9.816453e-01
9.133333e+00,9.566257e-01,9.816821e-01
9.150000e+00,9.567081e-01,9.817841e-01
9.166667e+00,9.566576e-01,9.817515e-01
9.183333e+00,9.566675e-01,9.817837e-01
9.200000e+00,9.567392e-01,9.818818e-01
9.216667e+00,9.566747e-01,9.818429e-01
9.233333e+00,9.566715e-01,9.818694e-01
9.250000e+00,9.567307e-01,9.819627e-01
9.266667e+00,9.566509e-01,9.819163e-01
9.283333e+00,9.566331e-01,9.819363e-01
9.300000e+00,9.566787e-01,9.820240e-01
9.316667e+00,9.565824e-01,9.819694e-01
9.333333e+00,9.565491e-01,9.819821e-01
9.350000e+00,9.565802e-01,9.820633e-01
9.366667e+00,9.564667e-01,9.819999e-01
9.383333e+00,9.564173e-01,9.820048e-01
9.400000e+00,9.564335e-01,9.820792e-01
9.416667e+00,9.563026e-01,9.820066e-01
9.433333e+00,9.562370e-01,9.820032e-01
9.450000e+00,9.562383e-01,9.820705e-01
9.466667e+00,9.560902e-01,9.819884e-01
9.483333e+00,9.560087e-01,9.819768e-01
9.500000e+00,9.559957e-01,9.820370e-01
9.516667e+00,9.558308e-01,9.819454e-01
9.533333e+00,9.557343e-01,9.819255e-01
9.550000e+00,9.557078e-01,9.819787e-01
9.566667e+00,9.555273e-01,9.818779e-01
9.583333e+00,9.554168e-01,9.818501e-01
9.600000e+00,9.553781e-01,9.818968e-01
9.616667e+00,9.551833e-01,9.817872e-01
9.633333e+00,9.550603e-01,9.817520e-01
9.650000e+00,9.550110e-01,9.817928e-01
9.666667e+00,9.548036e-01,9.816750e-01
9.683333e+00,9.546701e-01,9.816331e-01
