t,c1,c2,c3,c4
3.700000e+00,1.019728e-02,4.832537e-04,1.423420e-05,8.601385e-05
3.733333e+00,1.017245e-02,4.642125e-04,1.895420e-05,8.405674e-05
3.766667e+00,1.013734e-02,4.386429e-04,2.267146e-05,8.059546e-05
3.800000e+00,1.009330e-02,4.065692e-04,2.531634e-05,7.571544e-05
3.833333e+00,1.004188e-02,3.679989e-04,2.682124e-05,6.947658e-05
3.866667e+00,9.985383e-03,3.234953e-04,2.722207e-05,6.202578e-05
3.900000e+00,9.925985e-03,2.735855e-04,2.655664e-05,5.347288e-05
3.933333e+00,9.865946e-03,2.188351e-04,2.487092e-05,4.390954e-05
3.966667e+00,9.807492e-03,1.602586e-04,2.230813e-05,3.350003e-05
4.000000e+00,9.752606e-03,9.886079e-05,1.901248e-05,2.239298e-05
4.033333e+00,9.703252e-03,3.577806e-05,1.514510e-05,1.074735e-05
4.066667e+00,9.660772e-03,-2.761479e-05,1.092178e-05,-1.223088e-06
4.100000e+00,9.626302e-03,-8.991825e-05,6.544954e-06,-1.330544e-05
4.133333e+00,9.600921e-03,-1.495409e-04,2.219169e-06,-2.526182e-05
4.166667e+00,9.584799e-03,-2.050256e-04,-1.873361e-06,-3.685406e-05
4.200000e+00,9.577996e-03,-2.549140e-04,-5.584984e-06,-4.784787e-05
4.233333e+00,9.580489e-03,-2.975991e-04,-8.790692e-06,-5.798699e-05
4.266667e+00,9.591371e-03,-3.320666e-04,-1.144217e-05,-6.708234e-05
4.300000e+00,9.609738e-03,-3.573425e-04,-1.352387e-05,-7.494697e-05
4.333333e+00,9.634616e-03,-3.723963e-04,-1.504644e-05,-8.137182e-05
4.366667e+00,9.664476e-03,-3.770989e-04,-1.608919e-05,-8.626005e-05
4.400000e+00,9.697927e-03,-3.713340e-04,-1.673851e-05,-8.950402e-05
4.433333e+00,9.733596e-03,-3.549741e-04,-1.708991e-05,-9.097087e-05
4.466667e+00,9.770050e-03,-3.287990e-04,-1.726208e-05,-9.066445e-05
4.500000e+00,9.806095e-03,-2.935094e-04,-1.735935e-05,-8.857171e-05
4.533333e+00,9.840663e-03,-2.497905e-04,-1.748016e-05,-8.466438e-05
4.566667e+00,9.873010e-03,-1.989965e-04,-1.770725e-05,-7.906284e-05
4.600000e+00,9.902622e-03,-1.423319e-04,-1.810455e-05,-7.187509e-05
4.633333e+00,9.929131e-03,-8.098944e-05,-1.872409e-05,-6.321288e-05
4.666667e+00,9.952589e-03,-1.649302e-05,-1.958254e-05,-5.331623e-05
4.700000e+00,9.973148e-03,4.978747e-05,-2.067938e-05,-4.241125e-05
4.733333e+00,9.991036e-03,1.164672e-04,-2.199552e-05,-3.073455e-05
4.766667e+00,1.000674e-02,1.821806e-04,-2.347339e-05,-1.858426e-05
4.800000e+00,1.002068e-02,2.456809e-04,-2.503900e-05,-6.232286e-06
4.833333e+00,1.003329e-02,3.056845e-04,-2.659334e-05,6.047947e-06
4.866667e+00,1.004497e-02,3.612390e-04,-2.801955e-05,1.800608e-05
4.900000e+00,1.005602e-02,4.114590e-04,-2.919168e-05,2.942290e-05
4.933333e+00,1.006662e-02,4.554084e-04,-2.996452e-05,4.008345e-05
4.966667e+00,1.007680e-02,4.926848e-04,-3.022172e-05,4.985223e-05
5.000000e+00,1.008647e-02,5.228750e-04,-2.985350e-05,5.860889e-05
5.033333e+00,1.009535e-02,5.454842e-04,-2.875035e-05,6.622720e-05
5.066667e+00,1.010306e-02,5.606016e-04,-2.687927e-05,7.267434e-05
5.100000e+00,1.010911e-02,5.682127e-04,-2.422522e-05,7.790627e-05
5.133333e+00,1.011284e-02,5.681768e-04,-2.079240e-05,8.185596e-05
5.166667e+00,1.011369e-02,5.608843e-04,-1.667390e-05,8.454350e-05
5.200000e+00,1.011105e-02,5.465603e-04,-1.197726e-05,8.596010e-05
5.233333e+00,1.010424e-02,5.252885e-04,-6.835028e-06,8.606484e-05
5.266667e+00,1.009293e-02,4.976125e-04,-1.433978e-06,8.490009e-05
5.300000e+00,1.007680e-02,4.639126e-04,4.038148e-06,8.247567e-05
5.333333e+00,1.005561e-02,4.244652e-04,9.374649e-06,7.877137e-05
5.366667e+00,1.002958e-02,3.799450e-04,1.437665e-05,7.385090e-05
5.400000e+00,9.999041e-03,3.309080e-04,1.885569e-05,6.774967e-05
5.433333e+00,9.964410e-03,2.778785e-04,2.261498e-05,6.048190e-05
5.466667e+00,9.926557e-03,2.216891e-04,2.552603e-05,5.214472e-05
5.500000e+00,9.886382e-03,1.631062e-04,2.747504e-05,4.281535e-05
5.533333e+00,9.844907e-03,1.029408e-04,2.835174e-05,3.256514e-05
5.566667e+00,9.803321e-03,4.216072e-05,2.815121e-05,2.154127e-05
5.600000e+00,9.762782e-03,-1.828422e-05,2.688111e-05,9.883762e-06
5.633333e+00,9.724543e-03,-7.733375e-05,2.456282e-05,-2.252096e-06
5.666667e+00,9.689662e-03,-1.339809e-04,2.132175e-05,-1.465685e-05
5.700000e+00,9.659143e-03,-1.871947e-04,1.728668e-05,-2.711617e-05
5.733333e+00,9.634039e-03,-2.357887e-04,1.260190e-05,-3.938213e-05
5.766667e+00,9.614921e-03,-2.788804e-04,7.472513e-06,-5.120103e-05
5.800000e+00,9.602317e-03,-3.155352e-04,2.091833e-06,-6.231051e-05
5.833333e+00,9.596773e-03,-3.446566e-04,-3.341066e-06,-7.240960e-05
5.866667e+00,9.598207e-03,-3.657067e-04,-8.632621e-06,-8.126483e-05
5.900000e+00,9.606533e-03,-3.780852e-04,-1.361372e-05,-8.863797e-05
5.933333e+00,9.621659e-03,-3.810679e-04,-1.812321e-05,-9.426143e-05
5.966667e+00,9.642900e-03,-3.746756e-04,-2.206039e-05,-9.800882e-05
6.000000e+00,9.669618e-03,-3.588616e-04,-2.534919e-05,-9.975225e-05
6.033333e+00,9.701159e-03,-3.335158e-04,-2.792819e-05,-9.935004e-05
6.066667e+00,9.736475e-03,-2.993091e-04,-2.981438e-05,-9.684409e-05
6.100000e+00,9.774614e-03,-2.568303e-04,-3.103636e-05,-9.227134e-05
6.133333e+00,9.814620e-03,-2.066586e-04,-3.163339e-05,-8.566881e-05
6.166667e+00,9.855433e-03,-1.500066e-04,-3.170345e-05,-7.724911e-05
6.200000e+00,9.896110e-03,-8.798434e-05,-3.133846e-05,-6.721066e-05
6.233333e+00,9.935725e-03,-2.173144e-05,-3.063006e-05,-5.575969e-05
6.266667e+00,9.973509e-03,4.727293e-05,-2.968995e-05,-4.322080e-05
6.300000e+00,1.000879e-02,1.176567e-04,-2.861018e-05,-2.989369e-05
6.333333e+00,1.004092e-02,1.879881e-04,-2.747034e-05,-1.608609e-05
6.366667e+00,1.006955e-02,2.568531e-04,-2.633532e-05,-2.136416e-06
6.400000e+00,1.009438e-02,3.229201e-04,-2.524531e-05,1.164839e-05
6.433333e+00,1.011508e-02,3.847741e-04,-2.421966e-05,2.495828e-05
6.466667e+00,1.013167e-02,4.413534e-04,-2.324973e-05,3.753969e-05
6.500000e+00,1.014413e-02,4.916295e-04,-2.230695e-05,4.916700e-05
6.533333e+00,1.015238e-02,5.344753e-04,-2.134199e-05,5.961423e-05
6.566667e+00,1.015665e-02,5.693646e-04,-2.029225e-05,6.876804e-05
6.600000e+00,1.015706e-02,5.957424e-04,-1.908803e-05,7.652615e-05
6.633333e+00,1.015364e-02,6.129475e-04,-1.764951e-05,8.277964e-05
6.666667e+00,1.014664e-02,6.210390e-04,-1.591677e-05,8.754415e-05
6.700000e+00,1.013623e-02,6.199830e-04,-1.383776e-05,9.082103e-05
6.733333e+00,1.012246e-02,6.096394e-04,-1.136744e-05,9.259037e-05
6.766667e+00,1.010558e-02,5.905718e-04,-8.509069e-06,9.293707e-05
6.800000e+00,1.008573e-02,5.632020e-04,-5.282625e-06,9.190993e-05
6.833333e+00,1.006300e-02,5.278571e-04,-1.729415e-06,8.952322e-05
6.866667e+00,1.003767e-02,4.854463e-04,2.060158e-06,8.587143e-05
6.900000e+00,1.000995e-02,4.367208e-04,5.981193e-06,8.100588e-05
6.933333e+00,9.980027e-03,3.823698e-04,9.903743e-06,7.494213e-05
6.966667e+00,9.948293e-03,3.234828e-04,1.368198e-05,6.776605e-05
7.000000e+00,9.915110e-03,2.610143e-04,1.716626e-05,5.952981e-05
7.033333e+00,9.880887e-03,1.959129e-04,2.018976e-05,5.026428e-05
7.066667e+00,9.846159e-03,1.293164e-04,2.262204e-05,4.007349e-05
7.100000e+00,9.811477e-03,6.227911e-05,2.434001e-05,2.904648e-05
7.133333e+00,9.777477e-03,-4.083443e-06,2.521756e-05,1.727554e-05
7.166667e+00,9.744797e-03,-6.869522e-05,2.520936e-05,4.923247e-06
7.200000e+00,9.714099e-03,-1.305022e-04,2.428197e-05,-7.845429e-06
7.233333e+00,9.686146e-03,-1.883311e-04,2.241154e-05,-2.083797e-05
7.266667e+00,9.661525e-03,-2.412847e-04,1.966851e-05,-3.382047e-05
7.300000e+00,9.640844e-03,-2.884328e-04,1.613039e-05,-4.654776e-05
7.333333e+00,9.624805e-03,-3.286929e-04,1.188937e-05,-5.873308e-05
7.366667e+00,9.613754e-03,-3.614810e-04,7.106768e-06,-7.011018e-05
7.400000e+00,9.608060e-03,-3.861398e-04,1.939534e-06,-8.040254e-05
7.433333e+00,9.608158e-03,-4.018591e-04,-3.444858e-06,-8.929324e-05
7.466667e+00,9.614012e-03,-4.084991e-04,-8.862184e-06,-9.656746e-05
7.500000e+00,9.625617e-03,-4.058217e-04,-1.414390e-05,-1.020058e-04
7.533333e+00,9.642998e-03,-3.934673e-04,-1.912064e-05,-1.053629e-04
7.566667e+00,9.665696e-03,-3.718244e-04,-2.366090e-05,-1.065662e-04
7.600000e+00,9.693299e-03,-3.411712e-04,-2.765288e-05,-1.055414e-04
7.633333e+00,9.725388e-03,-3.017181e-04,-3.099201e-05,-1.022070e-04
7.666667e+00,9.761168e-03,-2.543717e-04,-3.364383e-05,-9.668208e-05
7.700000e+00,9.799899e-03,-1.999273e-04,-3.558697e-05,-8.907911e-05
7.733333e+00,9.840814e-03,-1.391721e-04,-3.680814e-05,-7.951660e-05
7.766667e+00,9.882963e-03,-7.340168e-05,-3.736316e-05,-6.828318e-05
7.800000e+00,9.925463e-03,-3.808029e-06,-3.730683e-05,-5.564850e-05
7.833333e+00,9.967387e-03,6.837118e-05,-3.669517e-05,-4.189243e-05
7.866667e+00,1.000787e-02,1.416854e-04,-3.562665e-05,-2.738494e-05
7.900000e+00,1.004609e-02,2.147676e-04,-3.418457e-05,-1.246526e-05
7.933333e+00,1.008119e-02,2.861636e-04,-3.244313e-05,2.520774e-06
7.966667e+00,1.011258e-02,3.545498e-04,-3.048628e-05,1.723616e-05
8.000000e+00,1.013970e-02,4.186494e-04,-2.837551e-05,3.137758e-05
8.033333e+00,1.016193e-02,4.770716e-04,-2.615594e-05,4.463979e-05
8.066667e+00,1.017906e-02,5.288745e-04,-2.386278e-05,5.680858e-05
8.100000e+00,1.019087e-02,5.731107e-04,-2.151156e-05,6.769278e-05
8.133333e+00,1.019708e-02,6.087076e-04,-1.910206e-05,7.709798e-05
8.166667e+00,1.019783e-02,6.352695e-04,-1.662596e-05,8.496205e-05
8.200000e+00,1.019323e-02,6.523387e-04,-1.406614e-05,9.122342e-05
8.233333e+00,1.018332e-02,6.593331e-04,-1.139911e-05,9.580715e-05
8.266667e+00,1.016851e-02,6.564511e-04,-8.609961e-06,9.876878e-05
8.300000e+00,1.014916e-02,6.437766e-04,-5.688141e-06,1.001385e-04
8.333333e+00,1.012555e-02,6.212864e-04,-2.630563e-06,9.991820e-05
8.366667e+00,1.009826e-02,5.897054e-04,5.425355e-07,9.821428e-05
8.400000e+00,1.006776e-02,5.496122e-04,3.798189e-06,9.508993e-05
8.433333e+00,1.003452e-02,5.015106e-04,7.084886e-06,9.056999e-05
8.466667e+00,9.999153e-03,4.465050e-04,1.033136e-05,8.475995e-05
8.500000e+00,9.962221e-03,3.855505e-04,1.345397e-05,7.772062e-05
8.533333e+00,9.924270e-03,3.195761e-04,1.634815e-05,6.947881e-05
8.566667e+00,9.885920e-03,2.498831e-04,1.891577e-05,6.013496e-05
8.600000e+00,9.847743e-03,1.776519e-04,2.105366e-05,4.975982e-05
8.633333e+00,9.810354e-03,1.040967e-04,2.264482e-05,3.841072e-05
8.666667e+00,9.774315e-03,3.053205e-05,2.361588e-05,2.622148e-05
8.700000e+00,9.740186e-03,-4.179742e-05,2.389656e-05,1.331827e-05
8.733333e+00,9.708604e-03,-1.115521e-04,2.341459e-05,-1.570656e-07
8.766667e+00,9.680031e-03,-1.775780e-04,2.216880e-05,-1.399725e-05
8.800000e+00,9.654963e-03,-2.387304e-04,2.016409e-05,-2.798559e-05
8.833333e+00,9.633988e-03,-2.937242e-04,1.741291e-05,-4.186584e-05
8.866667e+00,9.617404e-03,-3.417285e-04,1.400026e-05,-5.536206e-05
8.900000e+00,9.605562e-03,-3.818660e-04,1.001289e-05,-6.818422e-05
8.933333e+00,9.598903e-03,-4.131015e-04,5.548017e-06,-7.999471e-05
8.966667e+00,9.597484e-03,-4.350689e-04,7.481251e-07,-9.051665e-05
9.000000e+00,9.601423e-03,-4.473129e-04,-4.250958e-06,-9.946455e-05
9.033333e+00,9.610908e-03,-4.492339e-04,-9.306602e-06,-1.065152e-04
9.066667e+00,9.625699e-03,-4.410225e-04,-1.427465e-05,-1.114952e-04
9.100000e+00,9.645617e-03,-4.227513e-04,-1.902420e-05,-1.142297e-04
9.133333e+00,9.670521e-03,-3.943888e-04,-2.342402e-05,-1.145258e-04
9.166667e+00,9.699873e-03,-3.566863e-04,-2.738164e-05,-1.124005e-04
9.200000e+00,9.733194e-03,-3.102645e-04,-3.081795e-05,-1.078684e-04
9.233333e+00,9.770004e-03,-2.556942e-04,-3.365758e-05,-1.009453e-04
9.266667e+00,9.809536e-03,-1.941853e-04,-3.588438e-05,-9.185688e-05
9.300000e+00,9.851075e-03,-1.268193e-04,-3.748807e-05,-8.081628e-05
9.333333e+00,9.893872e-03,-5.468722e-05,-3.846054e-05,-6.804715e-05
9.366667e+00,9.937064e-03,2.074313e-05,-3.884867e-05,-5.392007e-05
9.400000e+00,9.979833e-03,9.811224e-05,-3.869344e-05,-3.877805e-05
9.433333e+00,1.002129e-02,1.759965e-04,-3.803132e-05,-2.297345e-05
9.466667e+00,1.006067e-02,2.529296e-04,-3.693330e-05,-6.903200e-06
9.500000e+00,1.009718e-02,3.275153e-04,-3.545421e-05,9.073001e-06
9.533333e+00,1.013000e-02,3.982513e-04,-3.363690e-05,2.459232e-05
9.566667e+00,1.015859e-02,4.639345e-04,-3.153756e-05,3.934983e-05
9.600000e+00,1.018239e-02,5.233805e-04,-2.919290e-05,5.307408e-05
9.633333e+00,1.020078e-02,5.752714e-04,-2.662485e-05,6.549322e-05
9.666667e+00,1.021357e-02,6.188766e-04,-2.385965e-05,7.646103e-05
9.700000e+00,1.022054e-02,6.534239e-04,-2.090938e-05,8.584588e-05
9.733333e+00,1.022138e-02,6.779987e-04,-1.777648e-05,9.350908e-05
9.766667e+00,1.021629e-02,6.924558e-04,-1.447278e-05,9.945634e-05
9.800000e+00,1.020539e-02,6.965505e-04,-1.100683e-05,1.036799e-04
9.833333e+00,1.018875e-02,6.899053e-04,-7.389066e-06,1.061500e-04
9.866667e+00,1.016689e-02,6.729625e-04,-3.648460e-06,1.069618e-04
9.900000e+00,1.014023e-02,6.460227e-04,1.791954e-07,1.061719e-04
9.933333e+00,1.010916e-02,6.092814e-04,4.044117e-06,1.037988e-04
9.966667e+00,1.007440e-02,5.636756e-04,7.879630e-06,9.995650e-05
1.000000e+01,1.003669e-02,5.103206e-04,1.161263e-05,9.476513e-05
