t,c1,c2,c3,c4
2.016667e+00,4.278109e-05,-2.484837e-05,1.808100e-06,-1.568160e-06
2.033333e+00,4.007664e-05,-2.238317e-05,2.307298e-06,-1.342996e-06
2.050000e+00,3.696496e-05,-1.954196e-05,2.799382e-06,-1.070929e-06
2.066667e+00,3.345110e-05,-1.633856e-05,3.282263e-06,-7.446255e-07
2.083333e+00,2.963419e-05,-1.287168e-05,3.756217e-06,-3.694315e-07
2.100000e+00,2.556391e-05,-9.194118e-06,4.220842e-06,5.470753e-08
2.116667e+00,2.127680e-05,-5.351278e-06,4.674733e-06,5.332555e-07
2.133333e+00,1.685946e-05,-1.426528e-06,5.119111e-06,1.058876e-06
2.150000e+00,1.236616e-05,2.524252e-06,5.554167e-06,1.629889e-06
2.166667e+00,7.858574e-06,6.431896e-06,5.979166e-06,2.249015e-06
2.183333e+00,3.400491e-06,1.023870e-05,6.395739e-06,2.907584e-06
2.200000e+00,-9.563426e-07,1.389336e-05,6.804396e-06,3.602208e-06
2.216667e+00,-5.134363e-06,1.731347e-05,7.204870e-06,4.332281e-06
2.233333e+00,-9.099431e-06,2.047332e-05,7.598717e-06,5.088725e-06
2.250000e+00,-1.280880e-05,2.333282e-05,7.986463e-06,5.866709e-06
2.266667e+00,-1.617978e-05,2.580803e-05,8.367959e-06,6.662095e-06
2.283333e+00,-1.921060e-05,2.790699e-05,8.744334e-06,7.466477e-06
2.300000e+00,-2.187247e-05,2.960553e-05,9.115843e-06,8.274057e-06
2.316667e+00,-2.408844e-05,3.082955e-05,9.482030e-06,9.077377e-06
2.333333e+00,-2.588752e-05,3.161793e-05,9.843418e-06,9.869786e-06
2.350000e+00,-2.725777e-05,3.196486e-05,1.019977e-05,1.064513e-05
2.366667e+00,-2.813742e-05,3.181551e-05,1.054989e-05,1.139326e-05
2.383333e+00,-2.858084e-05,3.123278e-05,1.089372e-05,1.211018e-05
2.400000e+00,-2.859345e-05,3.022909e-05,1.123038e-05,1.279009e-05
2.416667e+00,-2.813560e-05,2.877532e-05,1.155760e-05,1.342104e-05
2.433333e+00,-2.727854e-05,2.694877e-05,1.187489e-05,1.400238e-05
2.450000e+00,-2.604331e-05,2.477755e-05,1.218077e-05,1.452926e-05
2.466667e+00,-2.441592e-05,2.226099e-05,1.247158e-05,1.498909e-05
2.483333e+00,-2.247439e-05,1.947977e-05,1.274680e-05,1.538480e-05
2.500000e+00,-2.025161e-05,1.647323e-05,1.300439e-05,1.571303e-05
2.516667e+00,-1.775926e-05,1.326806e-05,1.323929e-05,1.596172e-05
2.533333e+00,-1.507168e-05,9.937355e-06,1.345132e-05,1.613722e-05
2.550000e+00,-1.222855e-05,6.525988e-06,1.363809e-05,1.623803e-05
2.566667e+00,-9.263784e-06,3.083375e-06,1.379325e-05,1.625367e-05
2.583333e+00,-6.238788e-06,-3.343839e-07,1.391743e-05,1.619341e-05
2.600000e+00,-3.194368e-06,-3.683037e-06,1.400817e-05,1.605769e-05
2.616667e+00,-1.805453e-07,-6.897843e-06,1.405813e-05,1.583852e-05
2.633333e+00,2.761226e-06,-9.946430e-06,1.406916e-05,1.554719e-05
2.650000e+00,5.594439e-06,-1.279096e-05,1.403906e-05,1.518603e-05
2.666667e+00,8.260822e-06,-1.536042e-05,1.396003e-05,1.475008e-05
2.683333e+00,1.074279e-05,-1.764949e-05,1.383538e-05,1.425161e-05
2.700000e+00,1.301266e-05,-1.963141e-05,1.366354e-05,1.369452e-05
2.716667e+00,1.501234e-05,-2.123839e-05,1.343687e-05,1.307709e-05
2.733333e+00,1.674865e-05,-2.249173e-05,1.316031e-05,1.241149e-05
2.750000e+00,1.820578e-05,-2.337878e-05,1.283319e-05,1.170268e-05
2.766667e+00,1.933370e-05,-2.384357e-05,1.244876e-05,1.095211e-05
2.783333e+00,2.016089e-05,-2.393018e-05,1.201349e-05,1.017071e-05
2.800000e+00,2.068477e-05,-2.364105e-05,1.152785e-05,9.364008e-06
2.816667e+00,2.086961e-05,-2.293873e-05,1.098669e-05,8.536144e-06
2.833333e+00,2.076021e-05,-2.188336e-05,1.039770e-05,7.695950e-06
2.850000e+00,2.036665e-05,-2.049148e-05,9.762610e-06,6.848911e-06
2.866667e+00,1.967153e-05,-1.874810e-05,9.078457e-06,6.001202e-06
2.883333e+00,1.872878e-05,-1.672093e-05,8.353683e-06,5.158915e-06
2.900000e+00,1.755898e-05,-1.443783e-05,7.591241e-06,4.326973e-06
2.916667e+00,1.616437e-05,-1.190707e-05,6.790786e-06,3.512762e-06
2.933333e+00,1.460002e-05,-9.194869e-06,5.960854e-06,2.719327e-06
2.950000e+00,1.289364e-05,-6.336252e-06,5.105461e-06,1.950606e-06
2.966667e+00,1.106565e-05,-3.360556e-06,4.227074e-06,1.214352e-06
2.983333e+00,9.164705e-06,-3.240749e-07,3.333586e-06,5.105883e-07
3.000000e+00,7.221392e-06,2.735872e-06,2.429784e-06,-1.579980e-07
3.016667e+00,5.270545e-06,5.773677e-06,1.520886e-06,-7.840580e-07
3.033333e+00,3.348078e-06,8.749717e-06,6.133990e-07,-1.370243e-06
3.050000e+00,1.483128e-06,1.162926e-05,-2.875061e-07,-1.915214e-06
3.066667e+00,-2.806629e-07,1.435705e-05,-1.174179e-06,-2.412621e-06
3.083333e+00,-1.924343e-06,1.691438e-05,-2.042156e-06,-2.867199e-06
3.100000e+00,-3.424164e-06,1.927339e-05,-2.886318e-06,-3.278870e-06
3.116667e+00,-4.734214e-06,2.137665e-05,-3.697127e-06,-3.642645e-06
3.133333e+00,-5.854200e-06,2.322768e-05,-4.472654e-06,-3.964597e-06
3.150000e+00,-6.768785e-06,2.480865e-05,-5.208278e-06,-4.245672e-06
3.166667e+00,-7.436350e-06,2.606730e-05,-5.893274e-06,-4.482343e-06
3.183333e+00,-7.874327e-06,2.702776e-05,-6.528529e-06,-4.681227e-06
3.200000e+00,-8.077539e-06,2.768393e-05,-7.110312e-06,-4.843951e-06
3.216667e+00,-8.014359e-06,2.799492e-05,-7.627514e-06,-4.968304e-06
3.233333e+00,-7.716636e-06,2.800134e-05,-8.083864e-06,-5.060722e-06
3.250000e+00,-7.189640e-06,2.770891e-05,-8.476828e-06,-5.123119e-06
3.266667e+00,-6.415850e-06,2.709249e-05,-8.795726e-06,-5.154264e-06
3.283333e+00,-5.436399e-06,2.620316e-05,-9.046906e-06,-5.159838e-06
3.300000e+00,-4.265870e-06,2.505703e-05,-9.229221e-06,-5.141667e-06
3.316667e+00,-2.902886e-06,2.364682e-05,-9.333174e-06,-5.099051e-06
3.333333e+00,-1.391691e-06,2.202710e-05,-9.367273e-06,-5.036559e-06
3.350000e+00,2.461621e-07,2.022165e-05,-9.331820e-06,-4.955630e-06
3.366667e+00,1.996114e-06,1.824077e-05,-9.219118e-06,-4.855613e-06
3.383333e+00,3.817142e-06,1.613547e-05,-9.039201e-06,-4.739866e-06
3.400000e+00,5.683898e-06,1.393370e-05,-8.793744e-06,-4.609243e-06
3.416667e+00,7.568213e-06,1.166079e-05,-8.477288e-06,-4.462740e-06
3.433333e+00,9.437915e-06,9.358025e-06,-8.100636e-06,-4.302620e-06
3.450000e+00,1.126740e-05,7.053691e-06,-7.666640e-06,-4.129106e-06
3.466667e+00,1.301892e-05,4.783807e-06,-7.172303e-06,-3.940564e-06
3.483333e+00,1.467336e-05,2.575375e-06,-6.628396e-06,-3.738471e-06
3.500000e+00,1.620828e-05,4.533726e-07,-6.038659e-06,-3.522501e-06
3.516667e+00,1.758149e-05,-1.540942e-06,-5.402551e-06,-3.290304e-06
3.533333e+00,1.878920e-05,-3.397282e-06,-4.730053e-06,-3.042992e-06
3.550000e+00,1.981498e-05,-5.096995e-06,-4.025436e-06,-2.779885e-06
3.566667e+00,2.061771e-05,-6.599373e-06,-3.290412e-06,-2.498037e-06
3.583333e+00,2.120909e-05,-7.910970e-06,-2.533513e-06,-2.198640e-06
3.600000e+00,2.158064e-05,-9.021468e-06,-1.759168e-06,-1.880933e-06
3.616667e+00,2.169746e-05,-9.896048e-06,-9.709698e-07,-1.541689e-06
3.633333e+00,2.158484e-05,-1.055605e-05,-1.755112e-07,-1.182559e-06
3.650000e+00,2.124308e-05,-1.100028e-05,6.229774e-07,-8.030176e-07
3.666667e+00,2.064766e-05,-1.120402e-05,1.419496e-06,-4.000066e-07
3.683333e+00,1.983388e-05,-1.119956e-05,2.209685e-06,2.410166e-08
3.700000e+00,1.881047e-05,-1.099434e-05,2.989807e-06,4.693109e-07
3.716667e+00,1.756597e-05,-1.057636e-05,3.753976e-06,9.379693e-07
3.733333e+00,1.614093e-05,-9.983790e-06,4.500141e-06,1.426907e-06
3.750000e+00,1.455112e-05,-9.231161e-06,5.225270e-06,1.935379e-06
3.766667e+00,1.279909e-05,-8.319893e-06,5.923090e-06,2.464483e-06
3.783333e+00,1.092538e-05,-7.288561e-06,6.593732e-06,3.010376e-06
3.800000e+00,8.950589e-06,-6.156333e-06,7.234979e-06,3.571437e-06
3.816667e+00,6.890408e-06,-4.936920e-06,7.840598e-06,4.147055e-06
3.833333e+00,4.780347e-06,-3.664114e-06,8.412612e-06,4.733027e-06
3.850000e+00,2.643077e-06,-2.358820e-06,8.949625e-06,5.326861e-06
3.866667e+00,5.050126e-07,-1.044294e-06,9.445759e-06,5.925928e-06
3.883333e+00,-1.607585e-06,2.546617e-07,9.904526e-06,6.526134e-06
3.900000e+00,-3.672841e-06,1.518372e-06,1.032527e-05,7.124250e-06
3.916667e+00,-5.657254e-06,2.717917e-06,1.070266e-05,7.715530e-06
3.933333e+00,-7.546690e-06,3.840216e-06,1.104123e-05,8.296547e-06
3.950000e+00,-9.322709e-06,4.869448e-06,1.134092e-05,8.863594e-06
3.966667e+00,-1.094903e-05,5.775469e-06,1.159701e-05,9.409941e-06
3.983333e+00,-1.242491e-05,6.557896e-06,1.181461e-05,9.933406e-06
4.000000e+00,-1.373740e-05,7.206714e-06,1.199409e-05,1.043014e-05
4.016667e+00,-1.485187e-05,7.694926e-06,1.213127e-05,1.089182e-05
4.033333e+00,-1.578047e-05,8.034037e-06,1.223147e-05,1.131799e-05
4.050000e+00,-1.651703e-05,8.220903e-06,1.229528e-05,1.170506e-05
4.066667e+00,-1.703252e-05,8.235386e-06,1.231897e-05,1.204368e-05
4.083333e+00,-1.734994e-05,8.098502e-06,1.230776e-05,1.233548e-05
4.100000e+00,-1.747025e-05,7.814055e-06,1.226232e-05,1.257755e-05
4.116667e+00,-1.737300e-05,7.371368e-06,1.217922e-05,1.276018e-05
4.133333e+00,-1.708878e-05,6.797421e-06,1.206341e-05,1.288728e-05
4.150000e+00,-1.662509e-05,6.102102e-06,1.191551e-05,1.295690e-05
4.166667e+00,-1.597182e-05,5.285389e-06,1.173228e-05,1.295980e-05
4.183333e+00,-1.516310e-05,4.376053e-06,1.151832e-05,1.290205e-05
4.200000e+00,-1.421163e-05,3.388426e-06,1.127416e-05,1.278295e-05
4.216667e+00,-1.311793e-05,2.332829e-06,1.099669e-05,1.259444e-05
4.233333e+00,-1.191545e-05,1.235621e-06,1.069017e-05,1.234447e-05
4.250000e+00,-1.062016e-05,1.134119e-07,1.035505e-05,1.203365e-05
4.266667e+00,-9.242189e-06,-1.014831e-06,9.988359e-06,1.165580e-05
4.283333e+00,-7.810446e-06,-2.128838e-06,9.594125e-06,1.122018e-05
4.300000e+00,-6.341950e-06,-3.212095e-06,9.172805e-06,1.072874e-05
4.316667e+00,-4.854250e-06,-4.239793e-06,8.721643e-06,1.017763e-05
4.333333e+00,-3.368694e-06,-5.200430e-06,8.244562e-06,9.576730e-06
4.350000e+00,-1.901161e-06,-6.079847e-06,7.742131e-06,8.929192e-06
4.366667e+00,-4.736930e-07,-6.850879e-06,7.212014e-06,8.233751e-06
4.383333e+00,9.018082e-07,-7.512168e-06,6.658129e-06,7.500159e-06
4.400000e+00,2.212481e-06,-8.053758e-06,6.081293e-06,6.732479e-06
4.416667e+00,3.435054e-06,-8.449813e-06,5.479850e-06,5.932068e-06
4.433333e+00,4.567625e-06,-8.709054e-06,4.857768e-06,5.107790e-06
4.450000e+00,5.601698e-06,-8.826948e-06,4.216236e-06,4.264264e-06
4.466667e+00,6.515918e-06,-8.782369e-06,3.554577e-06,3.405275e-06
4.483333e+00,7.317628e-06,-8.592699e-06,2.876779e-06,2.538113e-06
4.500000e+00,8.003383e-06,-8.259273e-06,2.184502e-06,1.667562e-06
4.516667e+00,8.556355e-06,-7.768330e-06,1.478335e-06,7.994393e-07
4.533333e+00,8.991276e-06,-7.143375e-06,7.621613e-07,-6.107232e-08
4.550000e+00,9.309718e-06,-6.391270e-06,3.815556e-08,-9.094117e-07
4.566667e+00,9.501159e-06,-5.507225e-06,-6.915935e-07,-1.738271e-06
4.583333e+00,9.585072e-06,-4.517601e-06,-1.423522e-06,-2.544905e-06
4.600000e+00,9.567350e-06,-3.433736e-06,-2.154973e-06,-3.325325e-06
4.616667e+00,9.444546e-06,-2.260208e-06,-2.882217e-06,-4.071348e-06
4.633333e+00,9.237833e-06,-1.022700e-06,-3.602303e-06,-4.782778e-06
4.650000e+00,8.956210e-06,2.645681e-07,-4.312193e-06,-5.456468e-06
4.666667e+00,8.603016e-06,1.588457e-06,-5.006509e-06,-6.083986e-06
4.683333e+00,8.198131e-06,2.927288e-06,-5.683248e-06,-6.667571e-06
4.700000e+00,7.752110e-06,4.265855e-06,-6.339164e-06,-7.205088e-06
4.716667e+00,7.273850e-06,5.584313e-06,-6.967368e-06,-7.688426e-06
4.733333e+00,6.779376e-06,6.867677e-06,-7.567138e-06,-8.121952e-06
4.750000e+00,6.279145e-06,8.101699e-06,-8.135249e-06,-8.504594e-06
4.766667e+00,5.785673e-06,9.262439e-06,-8.663591e-06,-8.829032e-06
4.783333e+00,5.309308e-06,1.034334e-05,-9.153005e-06,-9.101295e-06
4.800000e+00,4.858889e-06,1.133285e-05,-9.600545e-06,-9.321326e-06
4.816667e+00,4.448198e-06,1.220592e-05,-9.997304e-06,-9.482917e-06
4.833333e+00,4.081035e-06,1.296503e-05,-1.034588e-05,-9.593204e-06
4.850000e+00,3.763418e-06,1.360263e-05,-1.064386e-05,-9.653004e-06
4.866667e+00,3.507995e-06,1.409556e-05,-1.088207e-05,-9.657392e-06
4.883333e+00,3.312140e-06,1.445477e-05,-1.106493e-05,-9.614029e-06
4.900000e+00,3.178322e-06,1.467746e-05,-1.119079e-05,-9.524398e-06
4.916667e+00,3.115936e-06,1.474496e-05,-1.125079e-05,-9.384879e-06
4.933333e+00,3.116976e-06,1.467509e-05,-1.125107e-05,-9.203116e-06
4.950000e+00,3.180182e-06,1.446990e-05,-1.119095e-05,-8.981021e-06
4.966667e+00,3.310147e-06,1.411714e-05,-1.106245e-05,-8.716183e-06
4.983333e+00,3.495251e-06,1.363912e-05,-1.087320e-05,-8.415767e-06
5.000000e+00,3.730864e-06,1.304227e-05,-1.062359e-05,-8.081887e-06
5.016667e+00,4.015995e-06,1.232173e-05,-1.030706e-05,-7.713157e-06
5.033333e+00,4.337609e-06,1.150153e-05,-9.932339e-06,-7.315937e-06
5.050000e+00,4.688536e-06,1.059142e-05,-9.500910e-06,-6.892338e-06
5.066667e+00,5.062260e-06,9.594034e-06,-9.008060e-06,-6.441790e-06
5.083333e+00,5.446633e-06,8.532204e-06,-8.463142e-06,-5.969651e-06
5.100000e+00,5.833104e-06,7.417671e-06,-7.868638e-06,-5.477888e-06
5.116667e+00,6.210497e-06,6.259670e-06,-7.222001e-06,-4.966544e-06
5.133333e+00,6.569627e-06,5.077278e-06,-6.532620e-06,-4.439917e-06
5.150000e+00,6.901882e-06,3.882687e-06,-5.803832e-06,-3.899755e-06
5.166667e+00,7.192948e-06,2.690131e-06,-5.035398e-06,-3.346552e-06
5.183333e+00,7.438168e-06,1.512962e-06,-4.236146e-06,-2.783608e-06
5.200000e+00,7.630159e-06,3.623348e-07,-3.410042e-06,-2.212436e-06
5.216667e+00,7.753427e-06,-7.446233e-07,-2.559131e-06,-1.633903e-06
5.233333e+00,7.808700e-06,-1.801430e-06,-1.691113e-06,-1.050438e-06
5.250000e+00,7.790908e-06,-2.799234e-06,-8.103114e-07,-4.633692e-07
5.266667e+00,7.685493e-06,-3.720308e-06,7.913066e-08,1.260677e-07
5.283333e+00,7.498620e-06,-4.565279e-06,9.711253e-07,7.161498e-07
5.300000e+00,7.228282e-06,-5.328482e-06,1.861289e-06,1.305647e-06
5.316667e+00,6.862837e-06,-5.993774e-06,2.743699e-06,1.892885e-06
5.333333e+00,6.413162e-06,-6.568243e-06,3.614247e-06,2.476689e-06
5.350000e+00,5.880626e-06,-7.049830e-06,4.468778e-06,3.055824e-06
5.366667e+00,5.258106e-06,-7.425770e-06,5.300009e-06,3.628057e-06
5.383333e+00,4.559797e-06,-7.708221e-06,6.106031e-06,4.192647e-06
5.400000e+00,3.790314e-06,-7.898656e-06,6.883171e-06,4.748262e-06
5.416667e+00,2.948063e-06,-7.988891e-06,7.623267e-06,5.291969e-06
5.433333e+00,2.048719e-06,-7.994240e-06,8.326667e-06,5.823414e-06
5.450000e+00,1.099578e-06,-7.919189e-06,8.990382e-06,6.341106e-06
5.466667e+00,1.049003e-07,-7.760629e-06,9.605865e-06,6.841289e-06
5.483333e+00,-9.202047e-07,-7.534880e-06,1.017562e-05,7.324030e-06
5.500000e+00,-1.966650e-06,-7.248569e-06,1.069748e-05,7.787661e-06
5.516667e+00,-3.024721e-06,-6.903431e-06,1.116297e-05,8.227542e-06
5.533333e+00,-4.081837e-06,-6.514703e-06,1.157652e-05,8.644256e-06
5.550000e+00,-5.128226e-06,-6.090066e-06,1.193683e-05,9.036007e-06
