t,c1,c2,c3,c4
1.666667e+00,1.077883e-04,1.911222e-04,1.595202e-04,1.616884e-04
1.700000e+00,1.164441e-04,1.907887e-04,1.610772e-04,1.644343e-04
1.733333e+00,1.268372e-04,1.883031e-04,1.626119e-04,1.669461e-04
1.766667e+00,1.385391e-04,1.841334e-04,1.641488e-04,1.692128e-04
1.800000e+00,1.511300e-04,1.787420e-04,1.657049e-04,1.712239e-04
1.833333e+00,1.641612e-04,1.726273e-04,1.672932e-04,1.729700e-04
1.866667e+00,1.771519e-04,1.663457e-04,1.689197e-04,1.744675e-04
1.900000e+00,1.896636e-04,1.604065e-04,1.705870e-04,1.757351e-04
1.933333e+00,2.012583e-04,1.553197e-04,1.722959e-04,1.767969e-04
1.966667e+00,2.116108e-04,1.514831e-04,1.740429e-04,1.776995e-04
2.000000e+00,2.204503e-04,1.492295e-04,1.758252e-04,1.784915e-04
2.033333e+00,2.275324e-04,1.488605e-04,1.776417e-04,1.792287e-04
2.066667e+00,2.328078e-04,1.504617e-04,1.794913e-04,1.799761e-04
2.100000e+00,2.362689e-04,1.540653e-04,1.813768e-04,1.807983e-04
2.133333e+00,2.379454e-04,1.596567e-04,1.833062e-04,1.817670e-04
2.166667e+00,2.380544e-04,1.670058e-04,1.852893e-04,1.829430e-04
2.200000e+00,2.368249e-04,1.758618e-04,1.873415e-04,1.843853e-04
2.233333e+00,2.345166e-04,1.859327e-04,1.894855e-04,1.861574e-04
2.266667e+00,2.314918e-04,1.968048e-04,1.917430e-04,1.882939e-04
2.300000e+00,2.280932e-04,2.080812e-04,1.941408e-04,1.908274e-04
2.333333e+00,2.246749e-04,2.193465e-04,1.967140e-04,1.937921e-04
2.366667e+00,2.215773e-04,2.301996e-04,1.994883e-04,1.971839e-04
2.400000e+00,2.191005e-04,2.402833e-04,2.024937e-04,2.009988e-04
2.433333e+00,2.175342e-04,2.492486e-04,2.057670e-04,2.052324e-04
2.466667e+00,2.170576e-04,2.568785e-04,2.093258e-04,2.098444e-04
2.500000e+00,2.178083e-04,2.630041e-04,2.131907e-04,2.147979e-04
2.533333e+00,2.198978e-04,2.674855e-04,2.173859e-04,2.200556e-04
2.566667e+00,2.232885e-04,2.703646e-04,2.219095e-04,2.255567e-04
2.600000e+00,2.279170e-04,2.717144e-04,2.267609e-04,2.312467e-04
2.633333e+00,2.336904e-04,2.716435e-04,2.319405e-04,2.370723e-04
2.666667e+00,2.403964e-04,2.704097e-04,2.374206e-04,2.429732e-04
2.700000e+00,2.478210e-04,2.682738e-04,2.431750e-04,2.488975e-04
2.733333e+00,2.557311e-04,2.655231e-04,2.491760e-04,2.547956e-04
2.766667e+00,2.638505e-04,2.625014e-04,2.553735e-04,2.606260e-04
2.800000e+00,2.719248e-04,2.595295e-04,2.617203e-04,2.663547e-04
2.833333e+00,2.796972e-04,2.569351e-04,2.681656e-04,2.719508e-04
2.866667e+00,2.869549e-04,2.549957e-04,2.746497e-04,2.773994e-04
2.900000e+00,2.935178e-04,2.539514e-04,2.811161e-04,2.826902e-04
2.933333e+00,2.992206e-04,2.540299e-04,2.875049e-04,2.878150e-04
2.966667e+00,3.039995e-04,2.553325e-04,2.937628e-04,2.927818e-04
3.000000e+00,3.078195e-04,2.579269e-04,2.998398e-04,2.975984e-04
3.033333e+00,3.106699e-04,2.618567e-04,3.056832e-04,3.022727e-04
3.066667e+00,3.126479e-04,2.670228e-04,3.112606e-04,3.068226e-04
3.100000e+00,3.138644e-04,2.733106e-04,3.165417e-04,3.112624e-04
3.133333e+00,3.144530e-04,2.805811e-04,3.214939e-04,3.156024e-04
3.166667e+00,3.146133e-04,2.885976e-04,3.261132e-04,3.198570e-04
3.200000e+00,3.145397e-04,2.971305e-04,3.303948e-04,3.240337e-04
3.233333e+00,3.144390e-04,3.059368e-04,3.343321e-04,3.281342e-04
3.266667e+00,3.145167e-04,3.147553e-04,3.379472e-04,3.321600e-04
3.300000e+00,3.149588e-04,3.233499e-04,3.412585e-04,3.361061e-04
3.333333e+00,3.159500e-04,3.314869e-04,3.442823e-04,3.399606e-04
3.366667e+00,3.176121e-04,3.389919e-04,3.470571e-04,3.437131e-04
3.400000e+00,3.200433e-04,3.457215e-04,3.496151e-04,3.473486e-04
3.433333e+00,3.233293e-04,3.515481e-04,3.519863e-04,3.508463e-04
3.466667e+00,3.274625e-04,3.564466e-04,3.542123e-04,3.541932e-04
3.500000e+00,3.324188e-04,3.604154e-04,3.563276e-04,3.573741e-04
3.533333e+00,3.381568e-04,3.634740e-04,3.583641e-04,3.603706e-04
3.566667e+00,3.445532e-04,3.657393e-04,3.603554e-04,3.631792e-04
3.600000e+00,3.514816e-04,3.673350e-04,3.623288e-04,3.657964e-04
3.633333e+00,3.588017e-04,3.684023e-04,3.643091e-04,3.682187e-04
3.666667e+00,3.663357e-04,3.691330e-04,3.663164e-04,3.704609e-04
3.700000e+00,3.739166e-04,3.697090e-04,3.683669e-04,3.725387e-04
3.733333e+00,3.813722e-04,3.703179e-04,3.704749e-04,3.744709e-04
3.766667e+00,3.885489e-04,3.711361e-04,3.726484e-04,3.762914e-04
3.800000e+00,3.953119e-04,3.723183e-04,3.748941e-04,3.780349e-04
3.833333e+00,4.015310e-04,3.740126e-04,3.772193e-04,3.797406e-04
3.866667e+00,4.071377e-04,3.763055e-04,3.796255e-04,3.814537e-04
3.900000e+00,4.120812e-04,3.792607e-04,3.821158e-04,3.832191e-04
3.933333e+00,4.163223e-04,3.829270e-04,3.846966e-04,3.850863e-04
3.966667e+00,4.198965e-04,3.872733e-04,3.873698e-04,3.870979e-04
4.000000e+00,4.228486e-04,3.922546e-04,3.901413e-04,3.892954e-04
4.033333e+00,4.252357e-04,3.978095e-04,3.930221e-04,3.917244e-04
4.066667e+00,4.271712e-04,4.038155e-04,3.960188e-04,3.944113e-04
4.100000e+00,4.287659e-04,4.101496e-04,3.991424e-04,3.973809e-04
4.133333e+00,4.301381e-04,4.166775e-04,4.024104e-04,4.006611e-04
4.166667e+00,4.314237e-04,4.232482e-04,4.058328e-04,4.042532e-04
4.200000e+00,4.327462e-04,4.297220e-04,4.094243e-04,4.081596e-04
4.233333e+00,4.342290e-04,4.359577e-04,4.132053e-04,4.123837e-04
4.266667e+00,4.359721e-04,4.418440e-04,4.171843e-04,4.169029e-04
4.300000e+00,4.380597e-04,4.472870e-04,4.213733e-04,4.216974e-04
4.333333e+00,4.405688e-04,4.522001e-04,4.257887e-04,4.267484e-04
4.366667e+00,4.435275e-04,4.565569e-04,4.304300e-04,4.320175e-04
4.400000e+00,4.469511e-04,4.603456e-04,4.352997e-04,4.374711e-04
4.433333e+00,4.508445e-04,4.635671e-04,4.404021e-04,4.430773e-04
4.466667e+00,4.551623e-04,4.662838e-04,4.457230e-04,4.487943e-04
4.500000e+00,4.598542e-04,4.685643e-04,4.512502e-04,4.545865e-04
4.533333e+00,4.648611e-04,4.704894e-04,4.569713e-04,4.604202e-04
4.566667e+00,4.700936e-04,4.721763e-04,4.628576e-04,4.662620e-04
4.600000e+00,4.754662e-04,4.737384e-04,4.688823e-04,4.720842e-04
4.633333e+00,4.808907e-04,4.752957e-04,4.750170e-04,4.778609e-04
4.666667e+00,4.862781e-04,4.769665e-04,4.812234e-04,4.835734e-04
4.700000e+00,4.915504e-04,4.788577e-04,4.874654e-04,4.892068e-04
4.733333e+00,4.966330e-04,4.810758e-04,4.937045e-04,4.947471e-04
4.766667e+00,5.014769e-04,4.836906e-04,4.999019e-04,5.001900e-04
4.800000e+00,5.060454e-04,4.867593e-04,5.060210e-04,5.055321e-04
4.833333e+00,5.103101e-04,4.903328e-04,5.120225e-04,5.107695e-04
4.866667e+00,5.142795e-04,4.944084e-04,5.178772e-04,5.159067e-04
4.900000e+00,5.179705e-04,4.989751e-04,5.235570e-04,5.209463e-04
4.933333e+00,5.214099e-04,5.040135e-04,5.290314e-04,5.258885e-04
4.966667e+00,5.246535e-04,5.094567e-04,5.342876e-04,5.307395e-04
5.000000e+00,5.277598e-04,5.152375e-04,5.393124e-04,5.355013e-04
5.033333e+00,5.307942e-04,5.212819e-04,5.440908e-04,5.401724e-04
5.066667e+00,5.338308e-04,5.274932e-04,5.486279e-04,5.447550e-04
5.100000e+00,5.369397e-04,5.337812e-04,5.529274e-04,5.492473e-04
5.133333e+00,5.401935e-04,5.400547e-04,5.569907e-04,5.536425e-04
5.166667e+00,5.436495e-04,5.462292e-04,5.608380e-04,5.579388e-04
5.200000e+00,5.473576e-04,5.522313e-04,5.644862e-04,5.621301e-04
5.233333e+00,5.513653e-04,5.579919e-04,5.679500e-04,5.662068e-04
5.266667e+00,5.556884e-04,5.634713e-04,5.712577e-04,5.701660e-04
5.300000e+00,5.603359e-04,5.686410e-04,5.744330e-04,5.740025e-04
5.333333e+00,5.653114e-04,5.734793e-04,5.774979e-04,5.777086e-04
5.366667e+00,5.705844e-04,5.780018e-04,5.804807e-04,5.812864e-04
5.400000e+00,5.761213e-04,5.822301e-04,5.834057e-04,5.847370e-04
5.433333e+00,5.818830e-04,5.861929e-04,5.862952e-04,5.880612e-04
5.466667e+00,5.878077e-04,5.899467e-04,5.891723e-04,5.912706e-04
5.500000e+00,5.938361e-04,5.935472e-04,5.920566e-04,5.943769e-04
5.533333e+00,5.999049e-04,5.970544e-04,5.949671e-04,5.973932e-04
5.566667e+00,6.059486e-04,6.005358e-04,5.979189e-04,6.003416e-04
5.600000e+00,6.119076e-04,6.040528e-04,6.009257e-04,6.032445e-04
5.633333e+00,6.177220e-04,6.076666e-04,6.040018e-04,6.061268e-04
5.666667e+00,6.233489e-04,6.114247e-04,6.071556e-04,6.090173e-04
5.700000e+00,6.287519e-04,6.153668e-04,6.103961e-04,6.119446e-04
5.733333e+00,6.338978e-04,6.195279e-04,6.137343e-04,6.149408e-04
5.766667e+00,6.387810e-04,6.239174e-04,6.171750e-04,6.180335e-04
5.800000e+00,6.434004e-04,6.285378e-04,6.207249e-04,6.212508e-04
5.833333e+00,6.477593e-04,6.333856e-04,6.243945e-04,6.246235e-04
5.866667e+00,6.518875e-04,6.384321e-04,6.281871e-04,6.281708e-04
5.900000e+00,6.558155e-04,6.436457e-04,6.321096e-04,6.319120e-04
5.933333e+00,6.595775e-04,6.489898e-04,6.361732e-04,6.358694e-04
5.966667e+00,6.632225e-04,6.544144e-04,6.403808e-04,6.400477e-04
6.000000e+00,6.667968e-04,6.598715e-04,6.447391e-04,6.444532e-04
6.033333e+00,6.703477e-04,6.653109e-04,6.492596e-04,6.490940e-04
6.066667e+00,6.739223e-04,6.706857e-04,6.539434e-04,6.539598e-04
6.100000e+00,6.775620e-04,6.759546e-04,6.587950e-04,6.590427e-04
6.133333e+00,6.813069e-04,6.810776e-04,6.638231e-04,6.643367e-04
6.166667e+00,6.851840e-04,6.860319e-04,6.690242e-04,6.698195e-04
6.200000e+00,6.892146e-04,6.908008e-04,6.743976e-04,6.754728e-04
6.233333e+00,6.934170e-04,6.953719e-04,6.799456e-04,6.812798e-04
6.266667e+00,6.977906e-04,6.997550e-04,6.856571e-04,6.872130e-04
6.300000e+00,7.023316e-04,7.039641e-04,6.915238e-04,6.932494e-04
6.333333e+00,7.070332e-04,7.080183e-04,6.975385e-04,6.993675e-04
6.366667e+00,7.118723e-04,7.119539e-04,7.036821e-04,7.055414e-04
6.400000e+00,7.168264e-04,7.158078e-04,7.099380e-04,7.117496e-04
6.433333e+00,7.218713e-04,7.196212e-04,7.162890e-04,7.179716e-04
6.466667e+00,7.269754e-04,7.234397e-04,7.227102e-04,7.241881e-04
6.500000e+00,7.321108e-04,7.273065e-04,7.291784e-04,7.303830e-04
6.533333e+00,7.372503e-04,7.312668e-04,7.356693e-04,7.365407e-04
6.566667e+00,7.423695e-04,7.353560e-04,7.421565e-04,7.426501e-04
6.600000e+00,7.474488e-04,7.396059e-04,7.486149e-04,7.487016e-04
6.633333e+00,7.524721e-04,7.440474e-04,7.550177e-04,7.546851e-04
6.666667e+00,7.574322e-04,7.486921e-04,7.613427e-04,7.605965e-04
6.700000e+00,7.623267e-04,7.535486e-04,7.675683e-04,7.664311e-04
6.733333e+00,7.671576e-04,7.586232e-04,7.736709e-04,7.721831e-04
6.766667e+00,7.719362e-04,7.639008e-04,7.796372e-04,7.778521e-04
6.800000e+00,7.766770e-04,7.693658e-04,7.854536e-04,7.834361e-04
6.833333e+00,7.813982e-04,7.750003e-04,7.911046e-04,7.889307e-04
6.866667e+00,7.861224e-04,7.807709e-04,7.965883e-04,7.943369e-04
6.900000e+00,7.908728e-04,7.866466e-04,8.019015e-04,7.996532e-04
6.933333e+00,7.956749e-04,7.925953e-04,8.070391e-04,8.048751e-04
6.966667e+00,8.005505e-04,7.985801e-04,8.120101e-04,8.100038e-04
7.000000e+00,8.055200e-04,8.045684e-04,8.168213e-04,8.150381e-04
7.033333e+00,8.106043e-04,8.105287e-04,8.214778e-04,8.199736e-04
7.066667e+00,8.158134e-04,8.164348e-04,8.259965e-04,8.248128e-04
7.100000e+00,8.211554e-04,8.222656e-04,8.303914e-04,8.295558e-04
7.133333e+00,8.266374e-04,8.280023e-04,8.346751e-04,8.342007e-04
7.166667e+00,8.322525e-04,8.336379e-04,8.388683e-04,8.387530e-04
7.200000e+00,8.379929e-04,8.391689e-04,8.429883e-04,8.432166e-04
7.233333e+00,8.438486e-04,8.445949e-04,8.470517e-04,8.475947e-04
7.266667e+00,8.497988e-04,8.499272e-04,8.510786e-04,8.518978e-04
7.300000e+00,8.558226e-04,8.551786e-04,8.550862e-04,8.561352e-04
7.333333e+00,8.618979e-04,8.603639e-04,8.590918e-04,8.603172e-04
7.366667e+00,8.679976e-04,8.655047e-04,8.631120e-04,8.644592e-04
7.400000e+00,8.740968e-04,8.706214e-04,8.671617e-04,8.685765e-04
7.433333e+00,8.801697e-04,8.757355e-04,8.712566e-04,8.726860e-04
7.466667e+00,8.861940e-04,8.808674e-04,8.754087e-04,8.768065e-04
7.500000e+00,8.921500e-04,8.860350e-04,8.796298e-04,8.809568e-04
7.533333e+00,8.980184e-04,8.912554e-04,8.839333e-04,8.851582e-04
7.566667e+00,9.037892e-04,8.965391e-04,8.883270e-04,8.894289e-04
7.600000e+00,9.094548e-04,9.018935e-04,8.928197e-04,8.937876e-04
7.633333e+00,9.150087e-04,9.073243e-04,8.974230e-04,8.982558e-04
7.666667e+00,9.204558e-04,9.128282e-04,9.021410e-04,9.028470e-04
7.700000e+00,9.258020e-04,9.184002e-04,9.069803e-04,9.075755e-04
7.733333e+00,9.310546e-04,9.240332e-04,9.119507e-04,9.124584e-04
7.766667e+00,9.362296e-04,9.297135e-04,9.170537e-04,9.175011e-04
7.800000e+00,9.413429e-04,9.354273e-04,9.222935e-04,9.227104e-04
7.833333e+00,9.464109e-04,9.411596e-04,9.276782e-04,9.280956e-04
7.866667e+00,9.514537e-04,9.468939e-04,9.332061e-04,9.336526e-04
7.900000e+00,9.564899e-04,9.526150e-04,9.388788e-04,9.393795e-04
7.933333e+00,9.615378e-04,9.583080e-04,9.447014e-04,9.452767e-04
7.966667e+00,9.666138e-04,9.639618e-04,9.506684e-04,9.513316e-04
8.000000e+00,9.717323e-04,9.695676e-04,9.567777e-04,9.575349e-04
8.033333e+00,9.769068e-04,9.751179e-04,9.630296e-04,9.638786e-04
8.066667e+00,9.821449e-04,9.806123e-04,9.694143e-04,9.703454e-04
8.100000e+00,9.874524e-04,9.860524e-04,9.759249e-04,9.769206e-04
8.133333e+00,9.928347e-04,9.914422e-04,9.825558e-04,9.835914e-04
8.166667e+00,9.982897e-04,9.967919e-04,9.892927e-04,9.903388e-04
8.200000e+00,1.003815e-03,1.002113e-03,9.961235e-04,9.971469e-04
8.233333e+00,1.009408e-03,1.007420e-03,1.003037e-03,1.004001e-03
8.266667e+00,1.015060e-03,1.012729e-03,1.010015e-03,1.010884e-03
8.300000e+00,1.020764e-03,1.018056e-03,1.017041e-03,1.017781e-03
8.333333e+00,1.026513e-03,1.023420e-03,1.024100e-03,1.024679e-03
8.366667e+00,1.032298e-03,1.028837e-03,1.031173e-03,1.031565e-03
8.400000e+00,1.038112e-03,1.034321e-03,1.038242e-03,1.038427e-03
8.433333e+00,1.043949e-03,1.039889e-03,1.045288e-03,1.045254e-03
8.466667e+00,1.049803e-03,1.045550e-03,1.052296e-03,1.052038e-03
8.500000e+00,1.055672e-03,1.051310e-03,1.059248e-03,1.058770e-03
8.533333e+00,1.061553e-03,1.057178e-03,1.066128e-03,1.065443e-03
8.566667e+00,1.067448e-03,1.063153e-03,1.072923e-03,1.072053e-03
8.600000e+00,1.073359e-03,1.069232e-03,1.079623e-03,1.078594e-03
8.633333e+00,1.079291e-03,1.075413e-03,1.086214e-03,1.085060e-03
8.666667e+00,1.085247e-03,1.081687e-03,1.092691e-03,1.091450e-03
8.700000e+00,1.091236e-03,1.088042e-03,1.099050e-03,1.097762e-03
8.733333e+00,1.097264e-03,1.094470e-03,1.105283e-03,1.103991e-03
8.766667e+00,1.103337e-03,1.100955e-03,1.111394e-03,1.110140e-03
8.800000e+00,1.109464e-03,1.107482e-03,1.117384e-03,1.116206e-03
8.833333e+00,1.115650e-03,1.114041e-03,1.123253e-03,1.122189e-03
8.866667e+00,1.121900e-03,1.120615e-03,1.129012e-03,1.128091e-03
8.900000e+00,1.128217e-03,1.127194e-03,1.134667e-03,1.133915e-03
8.933333e+00,1.134604e-03,1.133766e-03,1.140226e-03,1.139661e-03
8.966667e+00,1.141059e-03,1.140323e-03,1.145701e-03,1.145336e-03
9.000000e+00,1.147579e-03,1.146859e-03,1.151106e-03,1.150943e-03
9.033333e+00,1.154162e-03,1.153367e-03,1.156450e-03,1.156487e-03
9.066667e+00,1.160800e-03,1.159848e-03,1.161750e-03,1.161977e-03
9.100000e+00,1.167485e-03,1.166300e-03,1.167019e-03,1.167422e-03
9.133333e+00,1.174209e-03,1.172725e-03,1.172270e-03,1.172830e-03
9.166667e+00,1.180959e-03,1.179128e-03,1.177519e-03,1.178212e-03
9.200000e+00,1.187726e-03,1.185513e-03,1.182779e-03,1.183581e-03
9.233333e+00,1.194498e-03,1.191886e-03,1.188063e-03,1.188948e-03
9.266667e+00,1.201264e-03,1.198253e-03,1.193385e-03,1.194326e-03
9.300000e+00,1.208015e-03,1.204622e-03,1.198755e-03,1.199730e-03
9.333333e+00,1.214739e-03,1.210997e-03,1.204187e-03,1.205174e-03
9.366667e+00,1.221430e-03,1.217386e-03,1.209691e-03,1.210670e-03
9.400000e+00,1.228082e-03,1.223792e-03,1.215275e-03,1.216233e-03
9.433333e+00,1.234689e-03,1.230220e-03,1.220952e-03,1.221877e-03
9.466667e+00,1.241250e-03,1.236670e-03,1.226726e-03,1.227613e-03
9.500000e+00,1.247764e-03,1.243144e-03,1.232605e-03,1.233451e-03
9.533333e+00,1.254232e-03,1.249642e-03,1.238598e-03,1.239404e-03
9.566667e+00,1.260658e-03,1.256161e-03,1.244707e-03,1.245477e-03
9.600000e+00,1.267047e-03,1.262699e-03,1.250936e-03,1.251677e-03
9.633333e+00,1.273404e-03,1.269253e-03,1.257293e-03,1.258012e-03
9.666667e+00,1.279737e-03,1.275818e-03,1.263774e-03,1.264481e-03
9.700000e+00,1.286054e-03,1.282390e-03,1.270383e-03,1.271084e-03
9.733333e+00,1.292364e-03,1.288965e-03,1.277121e-03,1.277825e-03
9.766667e+00,1.298674e-03,1.295540e-03,1.283985e-03,1.284697e-03
9.800000e+00,1.304993e-03,1.302110e-03,1.290972e-03,1.291694e-03
9.833333e+00,1.311329e-03,1.308675e-03,1.298082e-03,1.298815e-03
9.866667e+00,1.317689e-03,1.315232e-03,1.305307e-03,1.306047e-03
9.900000e+00,1.324078e-03,1.321784e-03,1.312640e-03,1.313382e-03
9.933333e+00,1.330504e-03,1.328330e-03,1.320077e-03,1.320812e-03
9.966667e+00,1.336968e-03,1.334874e-03,1.327608e-03,1.328324e-03
1.000000e+01,1.343473e-03,1.341420e-03,1.335222e-03,1.335907e-03
