t,c1,c2
2.316667e+00,1.005417e+00,9.872728e-01
2.333333e+00,1.004944e+00,9.872549e-01
2.350000e+00,1.004479e+00,9.873275e-01
2.366667e+00,1.003677e+00,9.871888e-01
2.383333e+00,1.002887e+00,9.871373e-01
2.400000e+00,1.002116e+00,9.871658e-01
2.416667e+00,1.001008e+00,9.869829e-01
2.433333e+00,9.999234e-01,9.868745e-01
2.450000e+00,9.988686e-01,9.868329e-01
2.466667e+00,9.974772e-01,9.865758e-01
2.483333e+00,9.961190e-01,9.863781e-01
2.500000e+00,9.947999e-01,9.862320e-01
2.516667e+00,9.931417e-01,9.858635e-01
2.533333e+00,9.915241e-01,9.855381e-01
2.550000e+00,9.899519e-01,9.852485e-01
2.566667e+00,9.880355e-01,9.847280e-01
2.583333e+00,9.861645e-01,9.842352e-01
2.600000e+00,9.843430e-01,9.837637e-01
2.616667e+00,9.821712e-01,9.830538e-01
2.633333e+00,9.800491e-01,9.823589e-01
2.650000e+00,9.779804e-01,9.816746e-01
2.666667e+00,9.755580e-01,9.807473e-01
2.683333e+00,9.731915e-01,9.798276e-01
2.700000e+00,9.708855e-01,9.789137e-01
2.716667e+00,9.682283e-01,9.777572e-01
2.733333e+00,9.656379e-01,9.766079e-01
2.750000e+00,9.631202e-01,9.754668e-01
2.766667e+00,9.602616e-01,9.740896e-01
2.783333e+00,9.574866e-01,9.727267e-01
2.800000e+00,9.548022e-01,9.713821e-01
2.816667e+00,9.517948e-01,9.698132e-01
2.833333e+00,9.488926e-01,9.682726e-01
2.850000e+00,9.461033e-01,9.667671e-01
2.866667e+00,9.430138e-01,9.650529e-01
2.883333e+00,9.400536e-01,9.633864e-01
2.900000e+00,9.372304e-01,9.617763e-01
2.916667e+00,9.341313e-01,9.599745e-01
2.933333e+00,9.311852e-01,9.582428e-01
2.950000e+00,9.283996e-01,9.565913e-01
2.966667e+00,9.253604e-01,9.547636e-01
2.983333e+00,9.224958e-01,9.530291e-01
3.000000e+00,9.198126e-01,9.513993e-01
3.016667e+00,9.168946e-01,9.496046e-01
3.033333e+00,9.141700e-01,9.479256e-01
3.050000e+00,9.116452e-01,9.463742e-01
3.066667e+00,9.089004e-01,9.446641e-01
3.083333e+00,9.063658e-01,9.430903e-01
3.100000e+00,9.040477e-01,9.416648e-01
3.116667e+00,9.015217e-01,9.400808e-01
3.133333e+00,8.992216e-01,9.386512e-01
3.150000e+00,8.971543e-01,9.373885e-01
3.166667e+00,8.948890e-01,9.359614e-01
3.183333e+00,8.928654e-01,9.347049e-01
3.200000e+00,8.910911e-01,9.336317e-01
3.216667e+00,8.891269e-01,9.323829e-01
3.233333e+00,8.874201e-01,9.313193e-01
3.250000e+00,8.859788e-01,9.304541e-01
3.266667e+00,8.843529e-01,9.293975e-01
3.283333e+00,8.829990e-01,9.285397e-01
3.300000e+00,8.819254e-01,9.278949e-01
3.316667e+00,8.806680e-01,9.270394e-01
3.333333e+00,8.796949e-01,9.263961e-01
3.350000e+00,8.790136e-01,9.259803e-01
3.366667e+00,8.781437e-01,9.253316e-01
3.383333e+00,8.775665e-01,9.249091e-01
3.400000e+00,8.772885e-01,9.247289e-01
3.416667e+00,8.768111e-01,9.242916e-01
3.433333e+00,8.766306e-01,9.240951e-01
3.450000e+00,8.767526e-01,9.241563e-01
3.466667e+00,8.766593e-01,9.239347e-01
3.483333e+00,8.768636e-01,9.239690e-01
3.500000e+00,8.773707e-01,9.242772e-01
3.516667e+00,8.776434e-01,9.242753e-01
3.533333e+00,8.782128e-01,9.245452e-01
3.550000e+00,8.790838e-01,9.251054e-01
3.566667e+00,8.797009e-01,9.253266e-01
3.583333e+00,8.806135e-01,9.258356e-01
3.600000e+00,8.818267e-01,9.266512e-01
3.616667e+00,8.827676e-01,9.270971e-01
3.633333e+00,8.840040e-01,9.278460e-01
3.650000e+00,8.855408e-01,9.289169e-01
3.666667e+00,8.867889e-01,9.295847e-01
3.683333e+00,8.883329e-01,9.305694e-01
3.700000e+00,8.901780e-01,9.318893e-01
3.716667e+00,8.917186e-01,9.327697e-01
3.733333e+00,8.935554e-01,9.339781e-01
3.750000e+00,8.956930e-01,9.355316e-01
3.766667e+00,8.975090e-01,9.366056e-01
3.783333e+00,8.996194e-01,9.380149e-01
3.800000e+00,9.020278e-01,9.397750e-01
3.816667e+00,9.040943e-01,9.410118e-01
3.833333e+00,9.064499e-01,9.425868e-01
3.850000e+00,9.090971e-01,9.445133e-01
3.866667e+00,9.113777e-01,9.458696e-01
3.883333e+00,9.139382e-01,9.475622e-01
3.900000e+00,9.167805e-01,9.496024e-01
3.916667e+00,9.192271e-01,9.510239e-01
3.933333e+00,9.219418e-01,9.527759e-01
3.950000e+00,9.249263e-01,9.548677e-01
3.966667e+00,9.274833e-01,9.562928e-01
3.983333e+00,9.302957e-01,9.580404e-01
4.000000e+00,9.333659e-01,9.601175e-01
4.016667e+00,9.359763e-01,9.614839e-01
4.033333e+00,9.388306e-01,9.631640e-01
4.050000e+00,9.419323e-01,9.651632e-01
4.066667e+00,9.445428e-01,9.664141e-01
4.083333e+00,9.473884e-01,9.679711e-01
4.100000e+00,9.504736e-01,9.698383e-01
4.116667e+00,9.530376e-01,9.709286e-01
4.133333e+00,9.558300e-01,9.723197e-01
4.150000e+00,9.588565e-01,9.740147e-01
4.166667e+00,9.613323e-01,9.749141e-01
4.183333e+00,9.640311e-01,9.761121e-01
4.200000e+00,9.669590e-01,9.776104e-01
4.216667e+00,9.693057e-01,9.783046e-01
4.233333e+00,9.718699e-01,9.792976e-01
4.250000e+00,9.746570e-01,9.805898e-01
4.266667e+00,9.768309e-01,9.810785e-01
4.283333e+00,9.792151e-01,9.818681e-01
4.300000e+00,9.818147e-01,9.829576e-01
4.316667e+00,9.837677e-01,9.832520e-01
4.333333e+00,9.859230e-01,9.838504e-01
4.350000e+00,9.882853e-01,9.847506e-01
4.366667e+00,9.899685e-01,9.848703e-01
4.383333e+00,9.918466e-01,9.852978e-01
4.400000e+00,9.939247e-01,9.860296e-01
4.416667e+00,9.952946e-01,9.860006e-01
4.433333e+00,9.968550e-01,9.862834e-01
4.450000e+00,9.986114e-01,9.868733e-01
4.466667e+00,9.996369e-01,9.867257e-01
4.483333e+00,1.000853e+00,9.868934e-01
4.500000e+00,1.002265e+00,9.873710e-01
4.516667e+00,1.002930e+00,9.871363e-01
4.533333e+00,1.003789e+00,9.872195e-01
4.550000e+00,1.004849e+00,9.876142e-01
4.566667e+00,1.005151e+00,9.873219e-01
4.583333e+00,1.005654e+00,9.873481e-01
4.600000e+00,1.006363e+00,9.876854e-01
4.616667e+00,1.006307e+00,9.873588e-01
4.633333e+00,1.006458e+00,9.873484e-01
4.650000e+00,1.006821e+00,9.876454e-01
4.666667e+00,1.006411e+00,9.872982e-01
4.683333e+00,1.006213e+00,9.872608e-01
4.700000e+00,1.006232e+00,9.875237e-01
4.716667e+00,1.005469e+00,9.871571e-01
4.733333e+00,1.004922e+00,9.870903e-01
4.750000e+00,1.004595e+00,9.873129e-01
4.766667e+00,1.003477e+00,9.869160e-01
4.783333e+00,1.002579e+00,9.868055e-01
4.800000e+00,1.001906e+00,9.869707e-01
4.816667e+00,1.000435e+00,9.865221e-01
4.833333e+00,9.991914e-01,9.863444e-01
4.850000e+00,9.981797e-01,9.864270e-01
4.866667e+00,9.963688e-01,9.858983e-01
4.883333e+00,9.947948e-01,9.856241e-01
4.900000e+00,9.934652e-01,9.855945e-01
4.916667e+00,9.913388e-01,9.849540e-01
4.933333e+00,9.894644e-01,9.845520e-01
4.950000e+00,9.878503e-01,9.843798e-01
4.966667e+00,9.854455e-01,9.835956e-01
4.983333e+00,9.833102e-01,9.830356e-01
5.000000e+00,9.814534e-01,9.826925e-01
5.016667e+00,9.788132e-01,9.817359e-01
5.033333e+00,9.764608e-01,9.809918e-01
5.050000e+00,9.744045e-01,9.804547e-01
5.066667e+00,9.715718e-01,9.793031e-01
5.083333e+00,9.690437e-01,9.783560e-01
5.100000e+00,9.668279e-01,9.776102e-01
5.116667e+00,9.638413e-01,9.762505e-01
5.133333e+00,9.611746e-01,9.750922e-01
5.150000e+00,9.588347e-01,9.741353e-01
5.166667e+00,9.557295e-01,9.725673e-01
5.183333e+00,9.529589e-01,9.712041e-01
5.200000e+00,9.505291e-01,9.700492e-01
5.216667e+00,9.473416e-01,9.682891e-01
5.233333e+00,9.445041e-01,9.667444e-01
5.250000e+00,9.420229e-01,9.654218e-01
5.266667e+00,9.387953e-01,9.635035e-01
5.283333e+00,9.359354e-01,9.618179e-01
5.300000e+00,9.334497e-01,9.603755e-01
5.316667e+00,9.302334e-01,9.583485e-01
5.333333e+00,9.274045e-01,9.565778e-01
5.350000e+00,9.249700e-01,9.550770e-01
5.366667e+00,9.218237e-01,9.530028e-01
5.383333e+00,9.190859e-01,9.512126e-01
5.400000e+00,9.167630e-01,9.497225e-01
5.416667e+00,9.137479e-01,9.476676e-01
5.433333e+00,9.111612e-01,9.459263e-01
5.450000e+00,9.090089e-01,9.445167e-01
5.466667e+00,9.061812e-01,9.425455e-01
5.483333e+00,9.037990e-01,9.409175e-01
5.500000e+00,9.018678e-01,9.396520e-01
5.516667e+00,8.992733e-01,9.378208e-01
5.533333e+00,8.971379e-01,9.363606e-01
5.550000e+00,8.954667e-01,9.352917e-01
5.566667e+00,8.931386e-01,9.336444e-01
5.583333e+00,8.912803e-01,9.323934e-01
5.600000e+00,8.898967e-01,9.315596e-01
5.616667e+00,8.878582e-01,9.301264e-01
5.633333e+00,8.862984e-01,9.291120e-01
5.650000e+00,8.852234e-01,9.285382e-01
5.666667e+00,8.834920e-01,9.273359e-01
5.683333e+00,8.822488e-01,9.265728e-01
5.700000e+00,8.815013e-01,9.262714e-01
5.716667e+00,8.800942e-01,9.253061e-01
5.733333e+00,8.791865e-01,9.247988e-01
5.750000e+00,8.787875e-01,9.247730e-01
5.766667e+00,8.777240e-01,9.240427e-01
5.783333e+00,8.771729e-01,9.237886e-01
5.800000e+00,8.771451e-01,9.240354e-01
5.816667e+00,8.764456e-01,9.235330e-01
5.833333e+00,8.762722e-01,9.235253e-01
5.850000e+00,8.766368e-01,9.240378e-01
5.866667e+00,8.763183e-01,9.237539e-01
5.883333e+00,8.765387e-01,9.239835e-01
5.900000e+00,8.773101e-01,9.247530e-01
5.916667e+00,8.773813e-01,9.246771e-01
5.933333e+00,8.780012e-01,9.251341e-01
5.950000e+00,8.791815e-01,9.261510e-01
5.966667e+00,8.796383e-01,9.262721e-01
5.983333e+00,8.806499e-01,9.269458e-01
6.000000e+00,8.822274e-01,9.281997e-01
6.016667e+00,8.830521e-01,9.285064e-01
6.033333e+00,8.844340e-01,9.293855e-01
6.050000e+00,8.863836e-01,9.308646e-01
6.066667e+00,8.875471e-01,9.313444e-01
6.083333e+00,8.892678e-01,9.324159e-01
6.100000e+00,8.915553e-01,9.341061e-01
6.116667e+00,8.930220e-01,9.347443e-01
6.133333e+00,8.950443e-01,9.359922e-01
6.150000e+00,8.976317e-01,9.378758e-01
6.166667e+00,8.993635e-01,9.386539e-01
6.183333e+00,9.016489e-01,9.400575e-01
6.200000e+00,9.044971e-01,9.421114e-01
6.216667e+00,9.064558e-01,9.430055e-01
6.233333e+00,9.089657e-01,9.445381e-01
6.250000e+00,9.120354e-01,9.467316e-01
6.266667e+00,9.141814e-01,9.477108e-01
6.283333e+00,9.168749e-01,9.493375e-01
6.300000e+00,9.201235e-01,9.516315e-01
6.316667e+00,9.224127e-01,9.526567e-01
6.333333e+00,9.252429e-01,9.543340e-01
6.350000e+00,9.286206e-01,9.566803e-01
6.366667e+00,9.310003e-01,9.577043e-01
6.383333e+00,9.339111e-01,9.593810e-01
6.400000e+00,9.373589e-01,9.617237e-01
6.416667e+00,9.397665e-01,9.626940e-01
6.433333e+00,9.426929e-01,9.643141e-01
6.450000e+00,9.461438e-01,9.665938e-01
6.466667e+00,9.485105e-01,9.674568e-01
6.483333e+00,9.513832e-01,9.689647e-01
6.500000e+00,9.547683e-01,9.711246e-01
6.516667e+00,9.570259e-01,9.718319e-01
6.533333e+00,9.597793e-01,9.731794e-01
6.550000e+00,9.630365e-01,9.751717e-01
6.566667e+00,9.651262e-01,9.756868e-01
6.583333e+00,9.677065e-01,9.768394e-01
6.600000e+00,9.707877e-01,9.786317e-01
6.616667e+00,9.726664e-01,9.789353e-01
6.633333e+00,9.750367e-01,9.798763e-01
6.650000e+00,9.779111e-01,9.814550e-01
6.666667e+00,9.795527e-01,9.815465e-01
6.683333e+00,9.816922e-01,9.822781e-01
6.700000e+00,9.843435e-01,9.836481e-01
6.716667e+00,9.857345e-01,9.835437e-01
6.733333e+00,9.876324e-01,9.840838e-01
6.750000e+00,9.900518e-01,9.852649e-01
6.766667e+00,9.911831e-01,9.849929e-01
6.783333e+00,9.928304e-01,9.853699e-01
6.800000e+00,9.950078e-01,9.863903e-01
6.816667e+00,9.958673e-01,9.859845e-01
6.833333e+00,9.972499e-01,9.862310e-01
6.850000e+00,9.991684e-01,9.871216e-01
6.866667e+00,9.997373e-01,9.866159e-01
6.883333e+00,1.000834e+00,9.867629e-01
6.900000e+00,1.002470e+00,9.875526e-01
6.916667e+00,1.002725e+00,9.869763e-01
6.933333e+00,1.003510e+00,9.870501e-01
6.950000e+00,1.004838e+00,9.877626e-01
6.966667e+00,1.004755e+00,9.871385e-01
6.983333e+00,1.005207e+00,9.871590e-01
7.000000e+00,1.006204e+00,9.878114e-01
7.016667e+00,1.005768e+00,9.871547e-01
7.033333e+00,1.005872e+00,9.871342e-01
7.050000e+00,1.006525e+00,9.877364e-01
7.066667e+00,1.005727e+00,9.870541e-01
7.083333e+00,1.005478e+00,9.869968e-01
7.100000e+00,1.005784e+00,9.875506e-01
7.116667e+00,1.004626e+00,9.868407e-01
7.133333e+00,1.004024e+00,9.867421e-01
7.150000e+00,1.003983e+00,9.872405e-01
7.166667e+00,1.002470e+00,9.864916e-01
7.183333e+00,1.001519e+00,9.863378e-01
7.200000e+00,1.001135e+00,9.867649e-01
7.216667e+00,9.992712e-01,9.859567e-01
7.233333e+00,9.979747e-01,9.857256e-01
7.250000e+00,9.972488e-01,9.860579e-01
7.266667e+00,9.950392e-01,9.851630e-01
7.283333e+00,9.934016e-01,9.848267e-01
7.300000e+00,9.923395e-01,9.850362e-01
7.316667e+00,9.897928e-01,9.840238e-01
7.333333e+00,9.878255e-01,9.835523e-01
7.350000e+00,9.864416e-01,9.836109e-01
7.366667e+00,9.835780e-01,9.824513e-01
7.383333e+00,9.813058e-01,9.818178e-01
7.400000e+00,9.796305e-01,9.817016e-01
7.416667e+00,9.764870e-01,9.803707e-01
7.433333e+00,9.739526e-01,9.795548e-01
7.450000e+00,9.720344e-01,9.792480e-01
7.466667e+00,9.686658e-01,9.777304e-01
7.483333e+00,9.659289e-01,9.767216e-01
7.500000e+00,9.638320e-01,9.762187e-01
7.516667e+00,9.603057e-01,9.745092e-01
7.533333e+00,9.574365e-01,9.733074e-01
7.550000e+00,9.552332e-01,9.726139e-01
7.566667e+00,9.516215e-01,9.707181e-01
7.583333e+00,9.486921e-01,9.693346e-01
7.600000e+00,9.464533e-01,9.684671e-01
7.616667e+00,9.428242e-01,9.664015e-01
7.633333e+00,9.399002e-01,9.648581e-01
7.650000e+00,9.376886e-01,9.638445e-01
7.666667e+00,9.341007e-01,9.616364e-01
7.683333e+00,9.312372e-01,9.599663e-01
7.700000e+00,9.291044e-01,9.588455e-01
7.716667e+00,9.256056e-01,9.565332e-01
7.733333e+00,9.228474e-01,9.547804e-01
7.750000e+00,9.208355e-01,9.536023e-01
7.766667e+00,9.174659e-01,9.512345e-01
7.783333e+00,9.148514e-01,9.494531e-01
7.800000e+00,9.129976e-01,9.482770e-01
7.816667e+00,9.097937e-01,9.459107e-01
7.833333e+00,9.073592e-01,9.441623e-01
7.850000e+00,9.056994e-01,9.430540e-01
7.866667e+00,9.026979e-01,9.407509e-01
7.883333e+00,9.004798e-01,9.391002e-01
7.900000e+00,8.990506e-01,9.381269e-01
7.916667e+00,8.962881e-01,9.359484e-01
7.933333e+00,8.943227e-01,9.344579e-01
7.950000e+00,8.931599e-01,9.336829e-01
7.966667e+00,8.906704e-01,9.316841e-01
7.983333e+00,8.889904e-01,9.304085e-01
8.000000e+00,8.881252e-01,9.298853e-01
8.016667e+00,8.859362e-01,9.281106e-01
8.033333e+00,8.845667e-01,9.270921e-01
8.050000e+00,8.840222e-01,9.268607e-01
8.066667e+00,8.821517e-01,9.253399e-01
8.083333e+00,8.811083e-01,9.246060e-01
8.100000e+00,8.808980e-01,9.246910e-01
8.116667e+00,8.793541e-01,9.234387e-01
8.133333e+00,8.786433e-01,9.230013e-01
8.150000e+00,8.787732e-01,9.234117e-01
8.166667e+00,8.775571e-01,9.224285e-01
8.183333e+00,8.771806e-01,9.222858e-01
8.200000e+00,8.776530e-01,9.230174e-01
8.216667e+00,8.767644e-01,9.222923e-01
8.233333e+00,8.767237e-01,9.224317e-01
8.250000e+00,8.775429e-01,9.234705e-01
8.266667e+00,8.769839e-01,9.229843e-01
8.283333e+00,8.772844e-01,9.233861e-01
8.300000e+00,8.784590e-01,9.247114e-01
8.316667e+00,8.782364e-01,9.244404e-01
8.333333e+00,8.788878e-01,9.250807e-01
8.350000e+00,8.804303e-01,9.266684e-01
8.366667e+00,8.805534e-01,9.265869e-01
8.383333e+00,8.815665e-01,9.274403e-01
8.400000e+00,8.834883e-01,9.292652e-01
8.416667e+00,8.839636e-01,9.293474e-01
8.433333e+00,8.853442e-01,9.303883e-01
8.450000e+00,8.876495e-01,9.324246e-01
8.466667e+00,8.884740e-01,9.326451e-01
8.483333e+00,8.902161e-01,9.338482e-01
8.500000e+00,8.928950e-01,9.360699e-01
8.516667e+00,8.940511e-01,9.364039e-01
8.533333e+00,8.961325e-01,9.377437e-01
8.550000e+00,8.991579e-01,9.401241e-01
8.566667e+00,9.006110e-01,9.405463e-01
8.583333e+00,9.029927e-01,9.419962e-01
8.600000e+00,9.063206e-01,9.445069e-01
8.616667e+00,9.080216e-01,9.449911e-01
8.633333e+00,9.106507e-01,9.465228e-01
8.650000e+00,9.142245e-01,9.491328e-01
8.666667e+00,9.161144e-01,9.496507e-01
8.683333e+00,9.189297e-01,9.512333e-01
8.700000e+00,9.226860e-01,9.539084e-01
8.716667e+00,9.247016e-01,9.544292e-01
8.733333e+00,9.276388e-01,9.560288e-01
8.750000e+00,9.315127e-01,9.587312e-01
8.766667e+00,9.335905e-01,9.592214e-01
8.783333e+00,9.365860e-01,9.608007e-01
8.800000e+00,9.405131e-01,9.634891e-01
8.816667e+00,9.425909e-01,9.639129e-01
8.833333e+00,9.455816e-01,9.654321e-01
8.850000e+00,9.494984e-01,9.680626e-01
8.866667e+00,9.515138e-01,9.683826e-01
8.883333e+00,9.544364e-01,9.698010e-01
8.900000e+00,9.582787e-01,9.723290e-01
8.916667e+00,9.601681e-01,9.725091e-01
8.933333e+00,9.629582e-01,9.737877e-01
8.950000e+00,9.666612e-01,9.761714e-01
8.966667e+00,9.683609e-01,9.761804e-01
8.983333e+00,9.709555e-01,9.772861e-01
9.000000e+00,9.744574e-01,9.794912e-01
9.016667e+00,9.759082e-01,9.793067e-01
9.033333e+00,9.782508e-01,9.802172e-01
9.050000e+00,9.814992e-01,9.822215e-01
9.066667e+00,9.826536e-01,9.818349e-01
9.083333e+00,9.847023e-01,9.825422e-01
9.100000e+00,9.876615e-01,9.843395e-01
9.116667e+00,9.884902e-01,9.837579e-01
9.133333e+00,9.902228e-01,9.842709e-01
9.150000e+00,9.928781e-01,9.858716e-01
9.166667e+00,9.933728e-01,9.851177e-01
9.183333e+00,9.947879e-01,9.854599e-01
9.200000e+00,9.971438e-01,9.868890e-01
9.216667e+00,9.973138e-01,9.859968e-01
9.233333e+00,9.984247e-01,9.862020e-01
