t,y1b3,y1b13,y2b3,y2b13
9.666667e-01,-3.576240e-04,-1.725209e-04,-1.760270e-03,-2.313295e-03
1.000000e+00,-3.664426e-04,-1.773467e-04,-1.769415e-03,-2.330014e-03
1.033333e+00,-3.806962e-04,-1.846661e-04,-1.774201e-03,-2.345266e-03
1.066667e+00,-4.002974e-04,-1.944997e-04,-1.774699e-03,-2.359020e-03
1.100000e+00,-4.250635e-04,-2.068218e-04,-1.771011e-03,-2.371221e-03
1.133333e+00,-4.547230e-04,-2.215624e-04,-1.763275e-03,-2.381801e-03
1.166667e+00,-4.889229e-04,-2.386099e-04,-1.751667e-03,-2.390683e-03
1.200000e+00,-5.272395e-04,-2.578150e-04,-1.736398e-03,-2.397794e-03
1.233333e+00,-5.691885e-04,-2.789950e-04,-1.717722e-03,-2.403068e-03
1.266667e+00,-6.142381e-04,-3.019396e-04,-1.695928e-03,-2.406460e-03
1.300000e+00,-6.618215e-04,-3.264159e-04,-1.671346e-03,-2.407950e-03
1.333333e+00,-7.113495e-04,-3.521751e-04,-1.644344e-03,-2.407554e-03
1.366667e+00,-7.622233e-04,-3.789574e-04,-1.615326e-03,-2.405324e-03
1.400000e+00,-8.138459e-04,-4.064987e-04,-1.584728e-03,-2.401360e-03
1.433333e+00,-8.656334e-04,-4.345350e-04,-1.553015e-03,-2.395805e-03
1.466667e+00,-9.170238e-04,-4.628074e-04,-1.520673e-03,-2.388846e-03
1.500000e+00,-9.674857e-04,-4.910666e-04,-1.488206e-03,-2.380716e-03
1.533333e+00,-1.016524e-03,-5.190758e-04,-1.456128e-03,-2.371686e-03
1.566667e+00,-1.063686e-03,-5.466135e-04,-1.424952e-03,-2.362057e-03
1.600000e+00,-1.108563e-03,-5.734756e-04,-1.395183e-03,-2.352156e-03
1.633333e+00,-1.150793e-03,-5.994767e-04,-1.367311e-03,-2.342327e-03
1.666667e+00,-1.190064e-03,-6.244501e-04,-1.341799e-03,-2.332917e-03
1.700000e+00,-1.226109e-03,-6.482489e-04,-1.319076e-03,-2.324270e-03
1.733333e+00,-1.258708e-03,-6.707446e-04,-1.299528e-03,-2.316714e-03
1.766667e+00,-1.287687e-03,-6.918271e-04,-1.283491e-03,-2.310552e-03
1.800000e+00,-1.312912e-03,-7.114038e-04,-1.271243e-03,-2.306054e-03
1.833333e+00,-1.334291e-03,-7.293984e-04,-1.263004e-03,-2.303451e-03
1.866667e+00,-1.351772e-03,-7.457500e-04,-1.258923e-03,-2.302922e-03
1.900000e+00,-1.365337e-03,-7.604129e-04,-1.259084e-03,-2.304598e-03
1.933333e+00,-1.375004e-03,-7.733552e-04,-1.263501e-03,-2.308555e-03
1.966667e+00,-1.380828e-03,-7.845592e-04,-1.272118e-03,-2.314816e-03
2.000000e+00,-1.382894e-03,-7.940208e-04,-1.284814e-03,-2.323347e-03
2.033333e+00,-1.381321e-03,-8.017500e-04,-1.301402e-03,-2.334068e-03
2.066667e+00,-1.376263e-03,-8.077713e-04,-1.321640e-03,-2.346852e-03
2.100000e+00,-1.367907e-03,-8.121240e-04,-1.345229e-03,-2.361531e-03
2.133333e+00,-1.356471e-03,-8.148632e-04,-1.371826e-03,-2.377906e-03
2.166667e+00,-1.342211e-03,-8.160602e-04,-1.401047e-03,-2.395752e-03
2.200000e+00,-1.325412e-03,-8.158034e-04,-1.432476e-03,-2.414827e-03
2.233333e+00,-1.306394e-03,-8.141983e-04,-1.465675e-03,-2.434876e-03
2.266667e+00,-1.285508e-03,-8.113683e-04,-1.500190e-03,-2.455646e-03
2.300000e+00,-1.263133e-03,-8.074538e-04,-1.535556e-03,-2.476884e-03
2.333333e+00,-1.239673e-03,-8.026122e-04,-1.571311e-03,-2.498348e-03
2.366667e+00,-1.215557e-03,-7.970164e-04,-1.606995e-03,-2.519813e-03
2.400000e+00,-1.191227e-03,-7.908533e-04,-1.642165e-03,-2.541069e-03
2.433333e+00,-1.167141e-03,-7.843221e-04,-1.676393e-03,-2.561929e-03
2.466667e+00,-1.143757e-03,-7.776311e-04,-1.709274e-03,-2.582226e-03
2.500000e+00,-1.121535e-03,-7.709953e-04,-1.740431e-03,-2.601817e-03
2.533333e+00,-1.100924e-03,-7.646325e-04,-1.769518e-03,-2.620580e-03
2.566667e+00,-1.082355e-03,-7.587599e-04,-1.796221e-03,-2.638413e-03
2.600000e+00,-1.066234e-03,-7.535899e-04,-1.820265e-03,-2.655231e-03
2.633333e+00,-1.052935e-03,-7.493267e-04,-1.841407e-03,-2.670966e-03
2.666667e+00,-1.042792e-03,-7.461617e-04,-1.859448e-03,-2.685562e-03
2.700000e+00,-1.036091e-03,-7.442698e-04,-1.874224e-03,-2.698973e-03
2.733333e+00,-1.033066e-03,-7.438065e-04,-1.885612e-03,-2.711159e-03
2.766667e+00,-1.033894e-03,-7.449038e-04,-1.893530e-03,-2.722089e-03
2.800000e+00,-1.038692e-03,-7.476684e-04,-1.897934e-03,-2.731734e-03
2.833333e+00,-1.047513e-03,-7.521789e-04,-1.898819e-03,-2.740069e-03
2.866667e+00,-1.060346e-03,-7.584850e-04,-1.896222e-03,-2.747073e-03
2.900000e+00,-1.077118e-03,-7.666061e-04,-1.890215e-03,-2.752728e-03
2.933333e+00,-1.097692e-03,-7.765315e-04,-1.880910e-03,-2.757022e-03
2.966667e+00,-1.121875e-03,-7.882209e-04,-1.868454e-03,-2.759950e-03
3.000000e+00,-1.149418e-03,-8.016053e-04,-1.853031e-03,-2.761514e-03
3.033333e+00,-1.180023e-03,-8.165894e-04,-1.834859e-03,-2.761728e-03
3.066667e+00,-1.213349e-03,-8.330530e-04,-1.814188e-03,-2.760621e-03
3.100000e+00,-1.249020e-03,-8.508547e-04,-1.791296e-03,-2.758235e-03
3.133333e+00,-1.286629e-03,-8.698344e-04,-1.766493e-03,-2.754631e-03
3.166667e+00,-1.325749e-03,-8.898167e-04,-1.740109e-03,-2.749890e-03
3.200000e+00,-1.365939e-03,-9.106146e-04,-1.712498e-03,-2.744111e-03
3.233333e+00,-1.406752e-03,-9.320329e-04,-1.684030e-03,-2.737415e-03
3.266667e+00,-1.447742e-03,-9.538720e-04,-1.655088e-03,-2.729944e-03
3.300000e+00,-1.488468e-03,-9.759307e-04,-1.626062e-03,-2.721856e-03
3.333333e+00,-1.528507e-03,-9.980100e-04,-1.597345e-03,-2.713328e-03
3.366667e+00,-1.567453e-03,-1.019916e-03,-1.569328e-03,-2.704550e-03
3.400000e+00,-1.604925e-03,-1.041461e-03,-1.542394e-03,-2.695724e-03
3.433333e+00,-1.640570e-03,-1.062469e-03,-1.516911e-03,-2.687057e-03
3.466667e+00,-1.674069e-03,-1.082774e-03,-1.493230e-03,-2.678759e-03
3.500000e+00,-1.705136e-03,-1.102224e-03,-1.471673e-03,-2.671038e-03
3.533333e+00,-1.733522e-03,-1.120682e-03,-1.452536e-03,-2.664093e-03
3.566667e+00,-1.759017e-03,-1.138025e-03,-1.436078e-03,-2.658113e-03
3.600000e+00,-1.781451e-03,-1.154148e-03,-1.422521e-03,-2.653270e-03
3.633333e+00,-1.800691e-03,-1.168961e-03,-1.412043e-03,-2.649716e-03
3.666667e+00,-1.816646e-03,-1.182392e-03,-1.404778e-03,-2.647579e-03
3.700000e+00,-1.829264e-03,-1.194383e-03,-1.400812e-03,-2.646959e-03
3.733333e+00,-1.838533e-03,-1.204896e-03,-1.400183e-03,-2.647930e-03
3.766667e+00,-1.844477e-03,-1.213908e-03,-1.402879e-03,-2.650533e-03
3.800000e+00,-1.847158e-03,-1.221413e-03,-1.408841e-03,-2.654782e-03
3.833333e+00,-1.846674e-03,-1.227419e-03,-1.417963e-03,-2.660658e-03
3.866667e+00,-1.843159e-03,-1.231953e-03,-1.430094e-03,-2.668116e-03
3.900000e+00,-1.836778e-03,-1.235054e-03,-1.445041e-03,-2.677082e-03
3.933333e+00,-1.827728e-03,-1.236777e-03,-1.462572e-03,-2.687457e-03
3.966667e+00,-1.816238e-03,-1.237194e-03,-1.482421e-03,-2.699124e-03
4.000000e+00,-1.802562e-03,-1.236388e-03,-1.504292e-03,-2.711944e-03
4.033333e+00,-1.786980e-03,-1.234457e-03,-1.527866e-03,-2.725766e-03
4.066667e+00,-1.769795e-03,-1.231511e-03,-1.552803e-03,-2.740427e-03
4.100000e+00,-1.751328e-03,-1.227671e-03,-1.578748e-03,-2.755757e-03
4.133333e+00,-1.731918e-03,-1.223071e-03,-1.605339e-03,-2.771583e-03
4.166667e+00,-1.711916e-03,-1.217854e-03,-1.632208e-03,-2.787730e-03
4.200000e+00,-1.691681e-03,-1.212170e-03,-1.658993e-03,-2.804027e-03
4.233333e+00,-1.671577e-03,-1.206176e-03,-1.685334e-03,-2.820308e-03
4.266667e+00,-1.651966e-03,-1.200035e-03,-1.710885e-03,-2.836413e-03
4.300000e+00,-1.633206e-03,-1.193911e-03,-1.735314e-03,-2.852194e-03
4.333333e+00,-1.615646e-03,-1.187971e-03,-1.758312e-03,-2.867510e-03
4.366667e+00,-1.599617e-03,-1.182377e-03,-1.779588e-03,-2.882234e-03
4.400000e+00,-1.585433e-03,-1.177291e-03,-1.798881e-03,-2.896248e-03
4.433333e+00,-1.573381e-03,-1.172865e-03,-1.815959e-03,-2.909449e-03
4.466667e+00,-1.563721e-03,-1.169245e-03,-1.830618e-03,-2.921745e-03
4.500000e+00,-1.556677e-03,-1.166564e-03,-1.842690e-03,-2.933055e-03
4.533333e+00,-1.552439e-03,-1.164943e-03,-1.852041e-03,-2.943311e-03
4.566667e+00,-1.551154e-03,-1.164486e-03,-1.858569e-03,-2.952457e-03
4.600000e+00,-1.552930e-03,-1.165281e-03,-1.862212e-03,-2.960447e-03
4.633333e+00,-1.557826e-03,-1.167397e-03,-1.862942e-03,-2.967248e-03
4.666667e+00,-1.565861e-03,-1.170885e-03,-1.860768e-03,-2.972835e-03
4.700000e+00,-1.577004e-03,-1.175771e-03,-1.855732e-03,-2.977198e-03
4.733333e+00,-1.591182e-03,-1.182064e-03,-1.847914e-03,-2.980334e-03
4.766667e+00,-1.608277e-03,-1.189750e-03,-1.837425e-03,-2.982254e-03
4.800000e+00,-1.628131e-03,-1.198795e-03,-1.824409e-03,-2.982981e-03
4.833333e+00,-1.650545e-03,-1.209142e-03,-1.809040e-03,-2.982548e-03
4.866667e+00,-1.675288e-03,-1.220719e-03,-1.791521e-03,-2.981002e-03
4.900000e+00,-1.702093e-03,-1.233433e-03,-1.772077e-03,-2.978400e-03
4.933333e+00,-1.730672e-03,-1.247176e-03,-1.750962e-03,-2.974816e-03
4.966667e+00,-1.760710e-03,-1.261827e-03,-1.728444e-03,-2.970331e-03
5.000000e+00,-1.791878e-03,-1.277252e-03,-1.704811e-03,-2.965042e-03
5.033333e+00,-1.823833e-03,-1.293307e-03,-1.680363e-03,-2.959056e-03
5.066667e+00,-1.856228e-03,-1.309841e-03,-1.655410e-03,-2.952493e-03
5.100000e+00,-1.888712e-03,-1.326698e-03,-1.630268e-03,-2.945478e-03
5.133333e+00,-1.920940e-03,-1.343721e-03,-1.605253e-03,-2.938150e-03
5.166667e+00,-1.952572e-03,-1.360751e-03,-1.580680e-03,-2.930650e-03
5.200000e+00,-1.983285e-03,-1.377633e-03,-1.556854e-03,-2.923126e-03
5.233333e+00,-2.012770e-03,-1.394215e-03,-1.534074e-03,-2.915726e-03
5.266667e+00,-2.040740e-03,-1.410352e-03,-1.512620e-03,-2.908600e-03
5.300000e+00,-2.066933e-03,-1.425907e-03,-1.492755e-03,-2.901895e-03
5.333333e+00,-2.091112e-03,-1.440754e-03,-1.474719e-03,-2.895752e-03
5.366667e+00,-2.113070e-03,-1.454777e-03,-1.458726e-03,-2.890304e-03
5.400000e+00,-2.132634e-03,-1.467871e-03,-1.444961e-03,-2.885675e-03
5.433333e+00,-2.149660e-03,-1.479948e-03,-1.433579e-03,-2.881976e-03
5.466667e+00,-2.164041e-03,-1.490931e-03,-1.424700e-03,-2.879302e-03
5.500000e+00,-2.175702e-03,-1.500758e-03,-1.418409e-03,-2.877734e-03
5.533333e+00,-2.184604e-03,-1.509384e-03,-1.414755e-03,-2.877335e-03
5.566667e+00,-2.190745e-03,-1.516776e-03,-1.413751e-03,-2.878146e-03
5.600000e+00,-2.194152e-03,-1.522919e-03,-1.415371e-03,-2.880193e-03
5.633333e+00,-2.194890e-03,-1.527812e-03,-1.419554e-03,-2.883480e-03
5.666667e+00,-2.193054e-03,-1.531468e-03,-1.426206e-03,-2.887991e-03
5.700000e+00,-2.188769e-03,-1.533916e-03,-1.435195e-03,-2.893693e-03
5.733333e+00,-2.182191e-03,-1.535198e-03,-1.446362e-03,-2.900534e-03
5.766667e+00,-2.173501e-03,-1.535369e-03,-1.459517e-03,-2.908444e-03
5.800000e+00,-2.162905e-03,-1.534498e-03,-1.474444e-03,-2.917341e-03
5.833333e+00,-2.150633e-03,-1.532665e-03,-1.490906e-03,-2.927128e-03
5.866667e+00,-2.136931e-03,-1.529961e-03,-1.508648e-03,-2.937695e-03
5.900000e+00,-2.122065e-03,-1.526486e-03,-1.527396e-03,-2.948924e-03
5.933333e+00,-2.106311e-03,-1.522349e-03,-1.546870e-03,-2.960692e-03
5.966667e+00,-2.089956e-03,-1.517669e-03,-1.566779e-03,-2.972869e-03
6.000000e+00,-2.073294e-03,-1.512568e-03,-1.586831e-03,-2.985320e-03
6.033333e+00,-2.056622e-03,-1.507173e-03,-1.606735e-03,-2.997914e-03
6.066667e+00,-2.040234e-03,-1.501617e-03,-1.626205e-03,-3.010517e-03
6.100000e+00,-2.024422e-03,-1.496031e-03,-1.644963e-03,-3.023000e-03
6.133333e+00,-2.009467e-03,-1.490548e-03,-1.662745e-03,-3.035238e-03
6.166667e+00,-1.995639e-03,-1.485300e-03,-1.679301e-03,-3.047111e-03
6.200000e+00,-1.983192e-03,-1.480414e-03,-1.694399e-03,-3.058508e-03
6.233333e+00,-1.972361e-03,-1.476013e-03,-1.707831e-03,-3.069324e-03
6.266667e+00,-1.963360e-03,-1.472211e-03,-1.719411e-03,-3.079465e-03
6.300000e+00,-1.956374e-03,-1.469117e-03,-1.728978e-03,-3.088846e-03
6.333333e+00,-1.951563e-03,-1.466828e-03,-1.736402e-03,-3.097392e-03
6.366667e+00,-1.949057e-03,-1.465430e-03,-1.741578e-03,-3.105040e-03
6.400000e+00,-1.948951e-03,-1.464996e-03,-1.744432e-03,-3.111738e-03
6.433333e+00,-1.951311e-03,-1.465586e-03,-1.744922e-03,-3.117445e-03
6.466667e+00,-1.956166e-03,-1.467246e-03,-1.743034e-03,-3.122132e-03
6.500000e+00,-1.963510e-03,-1.470004e-03,-1.738785e-03,-3.125782e-03
6.533333e+00,-1.973304e-03,-1.473877e-03,-1.732224e-03,-3.128389e-03
6.566667e+00,-1.985476e-03,-1.478861e-03,-1.723426e-03,-3.129960e-03
6.600000e+00,-1.999919e-03,-1.484940e-03,-1.712496e-03,-3.130514e-03
6.633333e+00,-2.016498e-03,-1.492080e-03,-1.699564e-03,-3.130080e-03
6.666667e+00,-2.035048e-03,-1.500235e-03,-1.684785e-03,-3.128700e-03
6.700000e+00,-2.055378e-03,-1.509341e-03,-1.668337e-03,-3.126425e-03
6.733333e+00,-2.077274e-03,-1.519324e-03,-1.650415e-03,-3.123320e-03
6.766667e+00,-2.100502e-03,-1.530097e-03,-1.631237e-03,-3.119455e-03
6.800000e+00,-2.124811e-03,-1.541562e-03,-1.611029e-03,-3.114914e-03
6.833333e+00,-2.149940e-03,-1.553612e-03,-1.590035e-03,-3.109787e-03
6.866667e+00,-2.175615e-03,-1.566134e-03,-1.568503e-03,-3.104172e-03
6.900000e+00,-2.201560e-03,-1.579008e-03,-1.546688e-03,-3.098173e-03
6.933333e+00,-2.227498e-03,-1.592110e-03,-1.524848e-03,-3.091899e-03
6.966667e+00,-2.253154e-03,-1.605315e-03,-1.503237e-03,-3.085465e-03
7.000000e+00,-2.278260e-03,-1.618498e-03,-1.482107e-03,-3.078985e-03
7.033333e+00,-2.302556e-03,-1.631534e-03,-1.461701e-03,-3.072575e-03
7.066667e+00,-2.325799e-03,-1.644303e-03,-1.442251e-03,-3.066353e-03
7.100000e+00,-2.347760e-03,-1.656688e-03,-1.423974e-03,-3.060430e-03
7.133333e+00,-2.368230e-03,-1.668580e-03,-1.407072e-03,-3.054916e-03
7.166667e+00,-2.387022e-03,-1.679877e-03,-1.391726e-03,-3.049913e-03
7.200000e+00,-2.403974e-03,-1.690485e-03,-1.378095e-03,-3.045518e-03
7.233333e+00,-2.418947e-03,-1.700322e-03,-1.366314e-03,-3.041818e-03
7.266667e+00,-2.431831e-03,-1.709316e-03,-1.356492e-03,-3.038890e-03
7.300000e+00,-2.442545e-03,-1.717406e-03,-1.348712e-03,-3.036799e-03
7.333333e+00,-2.451035e-03,-1.724543e-03,-1.343028e-03,-3.035598e-03
7.366667e+00,-2.457276e-03,-1.730692e-03,-1.339466e-03,-3.035328e-03
7.400000e+00,-2.461273e-03,-1.735831e-03,-1.338022e-03,-3.036015e-03
7.433333e+00,-2.463061e-03,-1.739948e-03,-1.338663e-03,-3.037671e-03
7.466667e+00,-2.462700e-03,-1.743048e-03,-1.341330e-03,-3.040295e-03
7.500000e+00,-2.460278e-03,-1.745145e-03,-1.345936e-03,-3.043871e-03
7.533333e+00,-2.455909e-03,-1.746268e-03,-1.352368e-03,-3.048369e-03
7.566667e+00,-2.449731e-03,-1.746457e-03,-1.360489e-03,-3.053748e-03
7.600000e+00,-2.441902e-03,-1.745761e-03,-1.370140e-03,-3.059953e-03
7.633333e+00,-2.432601e-03,-1.744244e-03,-1.381143e-03,-3.066919e-03
7.666667e+00,-2.422025e-03,-1.741975e-03,-1.393304e-03,-3.074570e-03
7.700000e+00,-2.410385e-03,-1.739034e-03,-1.406414e-03,-3.082822e-03
7.733333e+00,-2.397902e-03,-1.735509e-03,-1.420253e-03,-3.091583e-03
7.766667e+00,-2.384810e-03,-1.731495e-03,-1.434592e-03,-3.100755e-03
7.800000e+00,-2.371346e-03,-1.727089e-03,-1.449199e-03,-3.110238e-03
7.833333e+00,-2.357752e-03,-1.722396e-03,-1.463839e-03,-3.119925e-03
7.866667e+00,-2.344270e-03,-1.717523e-03,-1.478279e-03,-3.129711e-03
7.900000e+00,-2.331136e-03,-1.712576e-03,-1.492291e-03,-3.139491e-03
7.933333e+00,-2.318584e-03,-1.707665e-03,-1.505654e-03,-3.149159e-03
7.966667e+00,-2.306837e-03,-1.702896e-03,-1.518158e-03,-3.158613e-03
8.000000e+00,-2.296105e-03,-1.698374e-03,-1.529604e-03,-3.167758e-03
8.033333e+00,-2.286585e-03,-1.694198e-03,-1.539813e-03,-3.176499e-03
8.066667e+00,-2.278456e-03,-1.690465e-03,-1.548618e-03,-3.184752e-03
8.100000e+00,-2.271879e-03,-1.687263e-03,-1.555877e-03,-3.192438e-03
8.133333e+00,-2.266990e-03,-1.684673e-03,-1.561467e-03,-3.199487e-03
8.166667e+00,-2.263906e-03,-1.682767e-03,-1.565287e-03,-3.205836e-03
8.200000e+00,-2.262715e-03,-1.681610e-03,-1.567262e-03,-3.211434e-03
8.233333e+00,-2.263481e-03,-1.681252e-03,-1.567340e-03,-3.216239e-03
8.266667e+00,-2.266242e-03,-1.681736e-03,-1.565494e-03,-3.220219e-03
8.300000e+00,-2.271008e-03,-1.683091e-03,-1.561722e-03,-3.223352e-03
8.333333e+00,-2.277763e-03,-1.685335e-03,-1.556050e-03,-3.225626e-03
8.366667e+00,-2.286462e-03,-1.688472e-03,-1.548523e-03,-3.227043e-03
8.400000e+00,-2.297035e-03,-1.692496e-03,-1.539215e-03,-3.227612e-03
8.433333e+00,-2.309388e-03,-1.697387e-03,-1.528218e-03,-3.227353e-03
8.466667e+00,-2.323404e-03,-1.703114e-03,-1.515647e-03,-3.226298e-03
8.500000e+00,-2.338942e-03,-1.709634e-03,-1.501637e-03,-3.224487e-03
8.533333e+00,-2.355843e-03,-1.716895e-03,-1.486340e-03,-3.221969e-03
8.566667e+00,-2.373930e-03,-1.724833e-03,-1.469923e-03,-3.218802e-03
8.600000e+00,-2.393013e-03,-1.733376e-03,-1.452566e-03,-3.215053e-03
8.633333e+00,-2.412887e-03,-1.742444e-03,-1.434460e-03,-3.210793e-03
8.666667e+00,-2.433340e-03,-1.751950e-03,-1.415806e-03,-3.206102e-03
8.700000e+00,-2.454154e-03,-1.761803e-03,-1.396807e-03,-3.201064e-03
8.733333e+00,-2.475107e-03,-1.771906e-03,-1.377672e-03,-3.195767e-03
8.766667e+00,-2.495977e-03,-1.782160e-03,-1.358608e-03,-3.190303e-03
8.800000e+00,-2.516545e-03,-1.792465e-03,-1.339822e-03,-3.184764e-03
8.833333e+00,-2.536599e-03,-1.802720e-03,-1.321512e-03,-3.179243e-03
8.866667e+00,-2.555933e-03,-1.812828e-03,-1.303873e-03,-3.173834e-03
8.900000e+00,-2.574354e-03,-1.822691e-03,-1.287084e-03,-3.168628e-03
8.933333e+00,-2.591683e-03,-1.832219e-03,-1.271317e-03,-3.163712e-03
8.966667e+00,-2.607758e-03,-1.841323e-03,-1.256724e-03,-3.159170e-03
9.000000e+00,-2.622431e-03,-1.849924e-03,-1.243445e-03,-3.155079e-03
9.033333e+00,-2.635578e-03,-1.857948e-03,-1.231598e-03,-3.151512e-03
9.066667e+00,-2.647094e-03,-1.865331e-03,-1.221283e-03,-3.148532e-03
9.100000e+00,-2.656896e-03,-1.872017e-03,-1.212577e-03,-3.146195e-03
9.133333e+00,-2.664925e-03,-1.877958e-03,-1.205536e-03,-3.144547e-03
9.166667e+00,-2.671147e-03,-1.883118e-03,-1.200195e-03,-3.143624e-03
9.200000e+00,-2.675548e-03,-1.887472e-03,-1.196562e-03,-3.143454e-03
9.233333e+00,-2.678141e-03,-1.891004e-03,-1.194625e-03,-3.144052e-03
9.266667e+00,-2.678962e-03,-1.893709e-03,-1.194350e-03,-3.145423e-03
9.300000e+00,-2.678068e-03,-1.895594e-03,-1.195677e-03,-3.147561e-03
9.333333e+00,-2.675539e-03,-1.896674e-03,-1.198530e-03,-3.150450e-03
9.366667e+00,-2.671475e-03,-1.896975e-03,-1.202809e-03,-3.154063e-03
9.400000e+00,-2.665997e-03,-1.896535e-03,-1.208397e-03,-3.158365e-03
9.433333e+00,-2.659239e-03,-1.895397e-03,-1.215162e-03,-3.163309e-03
9.466667e+00,-2.651354e-03,-1.893616e-03,-1.222955e-03,-3.168842e-03
9.500000e+00,-2.642508e-03,-1.891253e-03,-1.231614e-03,-3.174901e-03
9.533333e+00,-2.632876e-03,-1.888376e-03,-1.240970e-03,-3.181420e-03
9.566667e+00,-2.622644e-03,-1.885059e-03,-1.250841e-03,-3.188323e-03
9.600000e+00,-2.612003e-03,-1.881381e-03,-1.261043e-03,-3.195534e-03
9.633333e+00,-2.601149e-03,-1.877425e-03,-1.271389e-03,-3.202969e-03
9.666667e+00,-2.590277e-03,-1.873277e-03,-1.281689e-03,-3.210545e-03
9.700000e+00,-2.579582e-03,-1.869023e-03,-1.291758e-03,-3.218176e-03
9.733333e+00,-2.569256e-03,-1.864753e-03,-1.301413e-03,-3.225779e-03
9.766667e+00,-2.559484e-03,-1.860553e-03,-1.310478e-03,-3.233268e-03
9.800000e+00,-2.550442e-03,-1.856510e-03,-1.318788e-03,-3.240562e-03
9.833333e+00,-2.542295e-03,-1.852706e-03,-1.326188e-03,-3.247584e-03
9.866667e+00,-2.535195e-03,-1.849221e-03,-1.332536e-03,-3.254259e-03
9.900000e+00,-2.529280e-03,-1.846129e-03,-1.337705e-03,-3.260519e-03
9.933333e+00,-2.524670e-03,-1.843499e-03,-1.341584e-03,-3.266301e-03
9.966667e+00,-2.521468e-03,-1.841392e-03,-1.344082e-03,-3.271549e-03
1.000000e+01,-2.519757e-03,-1.839864e-03,-1.345123e-03,-3.276215e-03
1.003333e+01,-2.519600e-03,-1.838961e-03,-1.344655e-03,-3.280257e-03
1.006667e+01,-2.521037e-03,-1.838720e-03,-1.342641e-03,-3.283645e-03
1.010000e+01,-2.524090e-03,-1.839170e-03,-1.339070e-03,-3.286354e-03
1.013333e+01,-2.528755e-03,-1.840330e-03,-1.333947e-03,-3.288370e-03
1.016667e+01,-2.535011e-03,-1.842210e-03,-1.327300e-03,-3.289687e-03
1.020000e+01,-2.542813e-03,-1.844809e-03,-1.319174e-03,-3.290308e-03
1.023333e+01,-2.552095e-03,-1.848116e-03,-1.309634e-03,-3.290245e-03
1.026667e+01,-2.562774e-03,-1.852113e-03,-1.298765e-03,-3.289519e-03
1.030000e+01,-2.574749e-03,-1.856770e-03,-1.286666e-03,-3.288158e-03
1.033333e+01,-2.587899e-03,-1.862049e-03,-1.273451e-03,-3.286200e-03
1.036667e+01,-2.602092e-03,-1.867905e-03,-1.259249e-03,-3.283688e-03
1.040000e+01,-2.617181e-03,-1.874283e-03,-1.244201e-03,-3.280674e-03
1.043333e+01,-2.633008e-03,-1.881125e-03,-1.228455e-03,-3.277214e-03
1.046667e+01,-2.649407e-03,-1.888362e-03,-1.212172e-03,-3.273371e-03
1.050000e+01,-2.666206e-03,-1.895926e-03,-1.195513e-03,-3.269211e-03
1.053333e+01,-2.683228e-03,-1.903740e-03,-1.178647e-03,-3.264805e-03
