t,y1b3,y1b13,y2b3,y2b13
8.666667e-01,-5.189557e-04,-4.598888e-04,-8.701687e-04,-1.002611e-03
9.000000e-01,-5.226084e-04,-4.759369e-04,-8.700886e-04,-9.860296e-04
9.333333e-01,-5.299258e-04,-4.945157e-04,-8.732316e-04,-9.762535e-04
9.666667e-01,-5.408414e-04,-5.151114e-04,-8.793547e-04,-9.731894e-04
1.000000e+00,-5.545379e-04,-5.363580e-04,-8.863758e-04,-9.744487e-04
1.033333e+00,-5.698553e-04,-5.566120e-04,-8.914735e-04,-9.766598e-04
1.066667e+00,-5.857259e-04,-5.745102e-04,-8.922279e-04,-9.768490e-04
1.100000e+00,-6.014788e-04,-5.893302e-04,-8.874104e-04,-9.734114e-04
1.133333e+00,-6.169385e-04,-6.010710e-04,-8.772290e-04,-9.664253e-04
1.166667e+00,-6.323263e-04,-6.102841e-04,-8.630548e-04,-9.573366e-04
1.200000e+00,-6.480386e-04,-6.177599e-04,-8.468205e-04,-9.482423e-04
1.233333e+00,-6.644057e-04,-6.242039e-04,-8.303575e-04,-9.410939e-04
1.266667e+00,-6.815183e-04,-6.300116e-04,-8.149016e-04,-9.371027e-04
1.300000e+00,-6.991683e-04,-6.351979e-04,-8.008966e-04,-9.365057e-04
1.333333e+00,-7.169045e-04,-6.394733e-04,-7.881009e-04,-9.386969e-04
1.366667e+00,-7.341599e-04,-6.424118e-04,-7.758977e-04,-9.426071e-04
1.400000e+00,-7.503974e-04,-6.436365e-04,-7.636639e-04,-9.471545e-04
1.433333e+00,-7.652197e-04,-6.429555e-04,-7.510613e-04,-9.516012e-04
1.466667e+00,-7.784147e-04,-6.404149e-04,-7.381671e-04,-9.557146e-04
1.500000e+00,-7.899357e-04,-6.362650e-04,-7.254321e-04,-9.597211e-04
1.533333e+00,-7.998362e-04,-6.308696e-04,-7.135144e-04,-9.641080e-04
1.566667e+00,-8.081909e-04,-6.245988e-04,-7.030684e-04,-9.693734e-04
1.600000e+00,-8.150338e-04,-6.177444e-04,-6.945684e-04,-9.758183e-04
1.633333e+00,-8.203308e-04,-6.104802e-04,-6.882187e-04,-9.834436e-04
1.666667e+00,-8.239900e-04,-6.028718e-04,-6.839627e-04,-9.919663e-04
1.700000e+00,-8.258984e-04,-5.949210e-04,-6.815671e-04,-1.000927e-03
1.733333e+00,-8.259678e-04,-5.866223e-04,-6.807394e-04,-1.009834e-03
1.766667e+00,-8.241716e-04,-5.780107e-04,-6.812316e-04,-1.018292e-03
1.800000e+00,-8.205622e-04,-5.691840e-04,-6.828999e-04,-1.026071e-03
1.833333e+00,-8.152659e-04,-5.602985e-04,-6.857088e-04,-1.033110e-03
1.866667e+00,-8.084605e-04,-5.515431e-04,-6.896908e-04,-1.039465e-03
1.900000e+00,-8.003461e-04,-5.431050e-04,-6.948844e-04,-1.045234e-03
1.933333e+00,-7.911194e-04,-5.351394e-04,-7.012775e-04,-1.050481e-03
1.966667e+00,-7.809579e-04,-5.277527e-04,-7.087736e-04,-1.055197e-03
2.000000e+00,-7.700170e-04,-5.210007e-04,-7.171894e-04,-1.059294e-03
2.033333e+00,-7.584374e-04,-5.149010e-04,-7.262793e-04,-1.062631e-03
2.066667e+00,-7.463572e-04,-5.094501e-04,-7.357737e-04,-1.065058e-03
2.100000e+00,-7.339224e-04,-5.046405e-04,-7.454166e-04,-1.066461e-03
2.133333e+00,-7.212929e-04,-5.004711e-04,-7.549913e-04,-1.066788e-03
2.166667e+00,-7.086409e-04,-4.969488e-04,-7.643286e-04,-1.066053e-03
2.200000e+00,-6.961433e-04,-4.940827e-04,-7.732991e-04,-1.064325e-03
2.233333e+00,-6.839715e-04,-4.918752e-04,-7.817967e-04,-1.061702e-03
2.266667e+00,-6.722814e-04,-4.903132e-04,-7.897207e-04,-1.058285e-03
2.300000e+00,-6.612067e-04,-4.893623e-04,-7.969641e-04,-1.054162e-03
2.333333e+00,-6.508559e-04,-4.889671e-04,-8.034107e-04,-1.049400e-03
2.366667e+00,-6.413143e-04,-4.890552e-04,-8.089417e-04,-1.044049e-03
2.400000e+00,-6.326471e-04,-4.895441e-04,-8.134470e-04,-1.038157e-03
2.433333e+00,-6.249036e-04,-4.903478e-04,-8.168372e-04,-1.031778e-03
2.466667e+00,-6.181200e-04,-4.913831e-04,-8.190528e-04,-1.024985e-03
2.500000e+00,-6.123207e-04,-4.925711e-04,-8.200674e-04,-1.017868e-03
2.533333e+00,-6.075170e-04,-4.938379e-04,-8.198852e-04,-1.010535e-03
2.566667e+00,-6.037054e-04,-4.951129e-04,-8.185351e-04,-1.003099e-03
2.600000e+00,-6.008660e-04,-4.963267e-04,-8.160635e-04,-9.956704e-04
2.633333e+00,-5.989611e-04,-4.974102e-04,-8.125283e-04,-9.883496e-04
2.666667e+00,-5.979358e-04,-4.982948e-04,-8.079947e-04,-9.812231e-04
2.700000e+00,-5.977201e-04,-4.989136e-04,-8.025355e-04,-9.743628e-04
2.733333e+00,-5.982315e-04,-4.992048e-04,-7.962314e-04,-9.678291e-04
2.766667e+00,-5.993784e-04,-4.991133e-04,-7.891737e-04,-9.616743e-04
2.800000e+00,-6.010628e-04,-4.985935e-04,-7.814648e-04,-9.559456e-04
2.833333e+00,-6.031828e-04,-4.976100e-04,-7.732178e-04,-9.506867e-04
2.866667e+00,-6.056345e-04,-4.961377e-04,-7.645546e-04,-9.459363e-04
2.900000e+00,-6.083126e-04,-4.941615e-04,-7.556015e-04,-9.417269e-04
2.933333e+00,-6.111120e-04,-4.916747e-04,-7.464861e-04,-9.380813e-04
2.966667e+00,-6.139286e-04,-4.886787e-04,-7.373327e-04,-9.350111e-04
3.000000e+00,-6.166606e-04,-4.851817e-04,-7.282601e-04,-9.325155e-04
3.033333e+00,-6.192104e-04,-4.811989e-04,-7.193793e-04,-9.305818e-04
3.066667e+00,-6.214858e-04,-4.767522e-04,-7.107931e-04,-9.291868e-04
3.100000e+00,-6.234025e-04,-4.718704e-04,-7.025956e-04,-9.282989e-04
3.133333e+00,-6.248853e-04,-4.665886e-04,-6.948720e-04,-9.278800e-04
3.166667e+00,-6.258689e-04,-4.609481e-04,-6.876983e-04,-9.278875e-04
3.200000e+00,-6.262993e-04,-4.549954e-04,-6.811404e-04,-9.282746e-04
3.233333e+00,-6.261337e-04,-4.487814e-04,-6.752527e-04,-9.289916e-04
3.266667e+00,-6.253408e-04,-4.423594e-04,-6.700778e-04,-9.299851e-04
3.300000e+00,-6.239006e-04,-4.357848e-04,-6.656450e-04,-9.311995e-04
3.333333e+00,-6.218043e-04,-4.291134e-04,-6.619702e-04,-9.325764e-04
3.366667e+00,-6.190539e-04,-4.224007e-04,-6.590559e-04,-9.340561e-04
3.400000e+00,-6.156621e-04,-4.157010e-04,-6.568920e-04,-9.355791e-04
3.433333e+00,-6.116519e-04,-4.090670e-04,-6.554564e-04,-9.370866e-04
3.466667e+00,-6.070557e-04,-4.025489e-04,-6.547164e-04,-9.385227e-04
3.500000e+00,-6.019149e-04,-3.961938e-04,-6.546298e-04,-9.398351e-04
3.533333e+00,-5.962788e-04,-3.900455e-04,-6.551455e-04,-9.409759e-04
3.566667e+00,-5.902036e-04,-3.841431e-04,-6.562055e-04,-9.419021e-04
3.600000e+00,-5.837511e-04,-3.785214e-04,-6.577448e-04,-9.425762e-04
3.633333e+00,-5.769875e-04,-3.732096e-04,-6.596935e-04,-9.429662e-04
3.666667e+00,-5.699821e-04,-3.682314e-04,-6.619772e-04,-9.430457e-04
3.700000e+00,-5.628062e-04,-3.636044e-04,-6.645188e-04,-9.427943e-04
3.733333e+00,-5.555317e-04,-3.593407e-04,-6.672397e-04,-9.421974e-04
3.766667e+00,-5.482301e-04,-3.554463e-04,-6.700611e-04,-9.412468e-04
3.800000e+00,-5.409714e-04,-3.519216e-04,-6.729054e-04,-9.399405e-04
3.833333e+00,-5.338231e-04,-3.487615e-04,-6.756980e-04,-9.382826e-04
3.866667e+00,-5.268490e-04,-3.459557e-04,-6.783675e-04,-9.362832e-04
3.900000e+00,-5.201087e-04,-3.434894e-04,-6.808477e-04,-9.339579e-04
3.933333e+00,-5.136562e-04,-3.413428e-04,-6.830777e-04,-9.313276e-04
3.966667e+00,-5.075398e-04,-3.394926e-04,-6.850032e-04,-9.284174e-04
4.000000e+00,-5.018009e-04,-3.379116e-04,-6.865768e-04,-9.252565e-04
4.033333e+00,-4.964743e-04,-3.365699e-04,-6.877585e-04,-9.218773e-04
4.066667e+00,-4.915870e-04,-3.354352e-04,-6.885162e-04,-9.183146e-04
4.100000e+00,-4.871587e-04,-3.344731e-04,-6.888260e-04,-9.146055e-04
4.133333e+00,-4.832014e-04,-3.336486e-04,-6.886722e-04,-9.107884e-04
4.166667e+00,-4.797197e-04,-3.329257e-04,-6.880476e-04,-9.069024e-04
4.200000e+00,-4.767108e-04,-3.322687e-04,-6.869528e-04,-9.029866e-04
4.233333e+00,-4.741649e-04,-3.316426e-04,-6.853966e-04,-8.990799e-04
4.266667e+00,-4.720655e-04,-3.310134e-04,-6.833951e-04,-8.952199e-04
4.300000e+00,-4.703900e-04,-3.303491e-04,-6.809713e-04,-8.914422e-04
4.333333e+00,-4.691103e-04,-3.296195e-04,-6.781545e-04,-8.877806e-04
4.366667e+00,-4.681930e-04,-3.287972e-04,-6.749797e-04,-8.842657e-04
4.400000e+00,-4.676007e-04,-3.278575e-04,-6.714866e-04,-8.809254e-04
4.433333e+00,-4.672925e-04,-3.267790e-04,-6.677190e-04,-8.777837e-04
4.466667e+00,-4.672247e-04,-3.255437e-04,-6.637239e-04,-8.748610e-04
4.500000e+00,-4.673516e-04,-3.241372e-04,-6.595507e-04,-8.721739e-04
4.533333e+00,-4.676265e-04,-3.225490e-04,-6.552502e-04,-8.697347e-04
4.566667e+00,-4.680023e-04,-3.207721e-04,-6.508738e-04,-8.675517e-04
4.600000e+00,-4.684322e-04,-3.188033e-04,-6.464728e-04,-8.656290e-04
4.633333e+00,-4.688708e-04,-3.166433e-04,-6.420973e-04,-8.639668e-04
4.666667e+00,-4.692743e-04,-3.142960e-04,-6.377955e-04,-8.625612e-04
4.700000e+00,-4.696016e-04,-3.117688e-04,-6.336132e-04,-8.614045e-04
4.733333e+00,-4.698144e-04,-3.090722e-04,-6.295929e-04,-8.604856e-04
4.766667e+00,-4.698782e-04,-3.062195e-04,-6.257732e-04,-8.597903e-04
4.800000e+00,-4.697625e-04,-3.032264e-04,-6.221885e-04,-8.593013e-04
4.833333e+00,-4.694408e-04,-3.001110e-04,-6.188686e-04,-8.589990e-04
4.866667e+00,-4.688917e-04,-2.968929e-04,-6.158381e-04,-8.588616e-04
4.900000e+00,-4.680984e-04,-2.935933e-04,-6.131164e-04,-8.588656e-04
4.933333e+00,-4.670489e-04,-2.902345e-04,-6.107175e-04,-8.589864e-04
4.966667e+00,-4.657364e-04,-2.868392e-04,-6.086500e-04,-8.591986e-04
5.000000e+00,-4.641588e-04,-2.834304e-04,-6.069171e-04,-8.594762e-04
5.033333e+00,-4.623187e-04,-2.800311e-04,-6.055167e-04,-8.597935e-04
5.066667e+00,-4.602233e-04,-2.766636e-04,-6.044416e-04,-8.601251e-04
5.100000e+00,-4.578842e-04,-2.733493e-04,-6.036799e-04,-8.604467e-04
5.133333e+00,-4.553168e-04,-2.701087e-04,-6.032153e-04,-8.607349e-04
5.166667e+00,-4.525398e-04,-2.669604e-04,-6.030274e-04,-8.609681e-04
5.200000e+00,-4.495755e-04,-2.639215e-04,-6.030922e-04,-8.611264e-04
5.233333e+00,-4.464485e-04,-2.610071e-04,-6.033829e-04,-8.611921e-04
5.266667e+00,-4.431856e-04,-2.582302e-04,-6.038699e-04,-8.611497e-04
5.300000e+00,-4.398154e-04,-2.556015e-04,-6.045217e-04,-8.609863e-04
5.333333e+00,-4.363673e-04,-2.531291e-04,-6.053056e-04,-8.606916e-04
5.366667e+00,-4.328717e-04,-2.508190e-04,-6.061879e-04,-8.602579e-04
5.400000e+00,-4.293589e-04,-2.486746e-04,-6.071348e-04,-8.596803e-04
5.433333e+00,-4.258587e-04,-2.466966e-04,-6.081126e-04,-8.589565e-04
5.466667e+00,-4.224001e-04,-2.448838e-04,-6.090886e-04,-8.580868e-04
5.500000e+00,-4.190109e-04,-2.432324e-04,-6.100315e-04,-8.570743e-04
5.533333e+00,-4.157170e-04,-2.417365e-04,-6.109115e-04,-8.559241e-04
5.566667e+00,-4.125423e-04,-2.403883e-04,-6.117012e-04,-8.546440e-04
5.600000e+00,-4.095082e-04,-2.391782e-04,-6.123759e-04,-8.532434e-04
5.633333e+00,-4.066335e-04,-2.380949e-04,-6.129136e-04,-8.517338e-04
5.666667e+00,-4.039342e-04,-2.371260e-04,-6.132954e-04,-8.501282e-04
5.700000e+00,-4.014230e-04,-2.362576e-04,-6.135058e-04,-8.484407e-04
5.733333e+00,-3.991096e-04,-2.354754e-04,-6.135328e-04,-8.466867e-04
5.766667e+00,-3.970003e-04,-2.347641e-04,-6.133679e-04,-8.448822e-04
5.800000e+00,-3.950986e-04,-2.341084e-04,-6.130062e-04,-8.430437e-04
5.833333e+00,-3.934043e-04,-2.334926e-04,-6.124462e-04,-8.411877e-04
5.866667e+00,-3.919144e-04,-2.329015e-04,-6.116900e-04,-8.393309e-04
5.900000e+00,-3.906231e-04,-2.323200e-04,-6.107427e-04,-8.374892e-04
5.933333e+00,-3.895217e-04,-2.317338e-04,-6.096127e-04,-8.356784e-04
5.966667e+00,-3.885990e-04,-2.311295e-04,-6.083111e-04,-8.339130e-04
6.000000e+00,-3.878416e-04,-2.304945e-04,-6.068517e-04,-8.322066e-04
6.033333e+00,-3.872341e-04,-2.298176e-04,-6.052503e-04,-8.305716e-04
6.066667e+00,-3.867596e-04,-2.290888e-04,-6.035248e-04,-8.290190e-04
6.100000e+00,-3.863998e-04,-2.282995e-04,-6.016945e-04,-8.275581e-04
6.133333e+00,-3.861353e-04,-2.274428e-04,-5.997800e-04,-8.261966e-04
6.166667e+00,-3.859463e-04,-2.265131e-04,-5.978028e-04,-8.249406e-04
6.200000e+00,-3.858125e-04,-2.255068e-04,-5.957845e-04,-8.237945e-04
6.233333e+00,-3.857137e-04,-2.244215e-04,-5.937471e-04,-8.227606e-04
6.266667e+00,-3.856301e-04,-2.232566e-04,-5.917122e-04,-8.218397e-04
6.300000e+00,-3.855425e-04,-2.220130e-04,-5.897006e-04,-8.210310e-04
6.333333e+00,-3.854326e-04,-2.206931e-04,-5.877325e-04,-8.203318e-04
6.366667e+00,-3.852834e-04,-2.193006e-04,-5.858266e-04,-8.197379e-04
6.400000e+00,-3.850794e-04,-2.178407e-04,-5.840000e-04,-8.192439e-04
6.433333e+00,-3.848064e-04,-2.163194e-04,-5.822684e-04,-8.188429e-04
6.466667e+00,-3.844524e-04,-2.147439e-04,-5.806454e-04,-8.185270e-04
6.500000e+00,-3.840070e-04,-2.131222e-04,-5.791424e-04,-8.182870e-04
6.533333e+00,-3.834621e-04,-2.114631e-04,-5.777687e-04,-8.181134e-04
6.566667e+00,-3.828115e-04,-2.097757e-04,-5.765315e-04,-8.179958e-04
6.600000e+00,-3.820512e-04,-2.080696e-04,-5.754353e-04,-8.179233e-04
6.633333e+00,-3.811792e-04,-2.063546e-04,-5.744826e-04,-8.178849e-04
6.666667e+00,-3.801957e-04,-2.046404e-04,-5.736735e-04,-8.178695e-04
6.700000e+00,-3.791028e-04,-2.029367e-04,-5.730060e-04,-8.178663e-04
6.733333e+00,-3.779045e-04,-2.012528e-04,-5.724758e-04,-8.178644e-04
6.766667e+00,-3.766066e-04,-1.995974e-04,-5.720767e-04,-8.178536e-04
6.800000e+00,-3.752164e-04,-1.979791e-04,-5.718010e-04,-8.178244e-04
6.833333e+00,-3.737427e-04,-1.964052e-04,-5.716388e-04,-8.177679e-04
6.866667e+00,-3.721955e-04,-1.948827e-04,-5.715795e-04,-8.176759e-04
6.900000e+00,-3.705858e-04,-1.934175e-04,-5.716107e-04,-8.175414e-04
6.933333e+00,-3.689254e-04,-1.920146e-04,-5.717193e-04,-8.173584e-04
6.966667e+00,-3.672267e-04,-1.906779e-04,-5.718917e-04,-8.171218e-04
7.000000e+00,-3.655026e-04,-1.894105e-04,-5.721135e-04,-8.168278e-04
7.033333e+00,-3.637659e-04,-1.882141e-04,-5.723703e-04,-8.164738e-04
7.066667e+00,-3.620296e-04,-1.870898e-04,-5.726475e-04,-8.160582e-04
7.100000e+00,-3.603060e-04,-1.860372e-04,-5.729311e-04,-8.155806e-04
7.133333e+00,-3.586074e-04,-1.850553e-04,-5.732073e-04,-8.150418e-04
7.166667e+00,-3.569453e-04,-1.841420e-04,-5.734630e-04,-8.144436e-04
7.200000e+00,-3.553301e-04,-1.832942e-04,-5.736860e-04,-8.137886e-04
7.233333e+00,-3.537716e-04,-1.825082e-04,-5.738652e-04,-8.130806e-04
7.266667e+00,-3.522782e-04,-1.817795e-04,-5.739905e-04,-8.123242e-04
7.300000e+00,-3.508575e-04,-1.811030e-04,-5.740534e-04,-8.115244e-04
7.333333e+00,-3.495154e-04,-1.804730e-04,-5.740464e-04,-8.106872e-04
7.366667e+00,-3.482567e-04,-1.798834e-04,-5.739638e-04,-8.098189e-04
7.400000e+00,-3.470849e-04,-1.793279e-04,-5.738011e-04,-8.089262e-04
7.433333e+00,-3.460018e-04,-1.788000e-04,-5.735555e-04,-8.080159e-04
7.466667e+00,-3.450082e-04,-1.782930e-04,-5.732258e-04,-8.070953e-04
7.500000e+00,-3.441033e-04,-1.778002e-04,-5.728120e-04,-8.061714e-04
7.533333e+00,-3.432852e-04,-1.773152e-04,-5.723157e-04,-8.052511e-04
7.566667e+00,-3.425507e-04,-1.768317e-04,-5.717400e-04,-8.043412e-04
7.600000e+00,-3.418956e-04,-1.763438e-04,-5.710889e-04,-8.034482e-04
7.633333e+00,-3.413145e-04,-1.758458e-04,-5.703679e-04,-8.025782e-04
7.666667e+00,-3.408013e-04,-1.753328e-04,-5.695832e-04,-8.017365e-04
7.700000e+00,-3.403489e-04,-1.748001e-04,-5.687422e-04,-8.009282e-04
7.733333e+00,-3.399499e-04,-1.742439e-04,-5.678528e-04,-8.001576e-04
7.766667e+00,-3.395962e-04,-1.736609e-04,-5.669236e-04,-7.994284e-04
7.800000e+00,-3.392793e-04,-1.730482e-04,-5.659635e-04,-7.987434e-04
7.833333e+00,-3.389907e-04,-1.724041e-04,-5.649819e-04,-7.981049e-04
7.866667e+00,-3.387216e-04,-1.717273e-04,-5.639880e-04,-7.975143e-04
7.900000e+00,-3.384636e-04,-1.710170e-04,-5.629911e-04,-7.969722e-04
7.933333e+00,-3.382083e-04,-1.702735e-04,-5.620004e-04,-7.964786e-04
7.966667e+00,-3.379476e-04,-1.694974e-04,-5.610245e-04,-7.960327e-04
8.000000e+00,-3.376741e-04,-1.686901e-04,-5.600718e-04,-7.956331e-04
8.033333e+00,-3.373808e-04,-1.678534e-04,-5.591500e-04,-7.952776e-04
8.066667e+00,-3.370613e-04,-1.669898e-04,-5.582660e-04,-7.949636e-04
8.100000e+00,-3.367101e-04,-1.661022e-04,-5.574260e-04,-7.946878e-04
8.133333e+00,-3.363225e-04,-1.651937e-04,-5.566353e-04,-7.944467e-04
8.166667e+00,-3.358944e-04,-1.642680e-04,-5.558985e-04,-7.942363e-04
8.200000e+00,-3.354228e-04,-1.633289e-04,-5.552190e-04,-7.940521e-04
8.233333e+00,-3.349056e-04,-1.623805e-04,-5.545991e-04,-7.938898e-04
8.266667e+00,-3.343415e-04,-1.614268e-04,-5.540406e-04,-7.937446e-04
8.300000e+00,-3.337303e-04,-1.604721e-04,-5.535437e-04,-7.936117e-04
8.333333e+00,-3.330723e-04,-1.595205e-04,-5.531081e-04,-7.934865e-04
8.366667e+00,-3.323689e-04,-1.585760e-04,-5.527324e-04,-7.933643e-04
8.400000e+00,-3.316223e-04,-1.576425e-04,-5.524144e-04,-7.932407e-04
8.433333e+00,-3.308352e-04,-1.567238e-04,-5.521511e-04,-7.931114e-04
8.466667e+00,-3.300112e-04,-1.558231e-04,-5.519386e-04,-7.929724e-04
8.500000e+00,-3.291542e-04,-1.549436e-04,-5.517725e-04,-7.928202e-04
8.533333e+00,-3.282688e-04,-1.540880e-04,-5.516479e-04,-7.926515e-04
8.566667e+00,-3.273599e-04,-1.532586e-04,-5.515594e-04,-7.924636e-04
8.600000e+00,-3.264326e-04,-1.524572e-04,-5.515012e-04,-7.922540e-04
8.633333e+00,-3.254925e-04,-1.516855e-04,-5.514673e-04,-7.920209e-04
8.666667e+00,-3.245448e-04,-1.509443e-04,-5.514516e-04,-7.917629e-04
8.700000e+00,-3.235953e-04,-1.502344e-04,-5.514478e-04,-7.914792e-04
8.733333e+00,-3.226493e-04,-1.495557e-04,-5.514499e-04,-7.911693e-04
8.766667e+00,-3.217120e-04,-1.489081e-04,-5.514518e-04,-7.908334e-04
8.800000e+00,-3.207886e-04,-1.482907e-04,-5.514478e-04,-7.904719e-04
8.833333e+00,-3.198837e-04,-1.477026e-04,-5.514326e-04,-7.900859e-04
8.866667e+00,-3.190016e-04,-1.471422e-04,-5.514011e-04,-7.896768e-04
8.900000e+00,-3.181463e-04,-1.466078e-04,-5.513489e-04,-7.892463e-04
8.933333e+00,-3.173210e-04,-1.460973e-04,-5.512720e-04,-7.887965e-04
8.966667e+00,-3.165288e-04,-1.456083e-04,-5.511669e-04,-7.883298e-04
9.000000e+00,-3.157718e-04,-1.451384e-04,-5.510309e-04,-7.878488e-04
9.033333e+00,-3.150518e-04,-1.446850e-04,-5.508618e-04,-7.873563e-04
9.066667e+00,-3.143699e-04,-1.442451e-04,-5.506581e-04,-7.868553e-04
9.100000e+00,-3.137268e-04,-1.438161e-04,-5.504189e-04,-7.863486e-04
9.133333e+00,-3.131222e-04,-1.433950e-04,-5.501440e-04,-7.858394e-04
9.166667e+00,-3.125557e-04,-1.429792e-04,-5.498337e-04,-7.853307e-04
9.200000e+00,-3.120262e-04,-1.425657e-04,-5.494892e-04,-7.848253e-04
9.233333e+00,-3.115320e-04,-1.421521e-04,-5.491118e-04,-7.843262e-04
9.266667e+00,-3.110711e-04,-1.417358e-04,-5.487037e-04,-7.838359e-04
9.300000e+00,-3.106410e-04,-1.413146e-04,-5.482674e-04,-7.833570e-04
9.333333e+00,-3.102388e-04,-1.408865e-04,-5.478058e-04,-7.828917e-04
9.366667e+00,-3.098615e-04,-1.404496e-04,-5.473221e-04,-7.824419e-04
9.400000e+00,-3.095057e-04,-1.400024e-04,-5.468200e-04,-7.820094e-04
9.433333e+00,-3.091679e-04,-1.395436e-04,-5.463032e-04,-7.815956e-04
9.466667e+00,-3.088444e-04,-1.390723e-04,-5.457756e-04,-7.812015e-04
9.500000e+00,-3.085316e-04,-1.385878e-04,-5.452411e-04,-7.808278e-04
9.533333e+00,-3.082257e-04,-1.380896e-04,-5.447038e-04,-7.804751e-04
9.566667e+00,-3.079231e-04,-1.375776e-04,-5.441676e-04,-7.801435e-04
9.600000e+00,-3.076204e-04,-1.370522e-04,-5.436363e-04,-7.798327e-04
9.633333e+00,-3.073142e-04,-1.365136e-04,-5.431135e-04,-7.795423e-04
9.666667e+00,-3.070014e-04,-1.359626e-04,-5.426027e-04,-7.792714e-04
9.700000e+00,-3.066792e-04,-1.354001e-04,-5.421069e-04,-7.790192e-04
9.733333e+00,-3.063450e-04,-1.348273e-04,-5.416290e-04,-7.787842e-04
9.766667e+00,-3.059967e-04,-1.342454e-04,-5.411715e-04,-7.785651e-04
9.800000e+00,-3.056324e-04,-1.336560e-04,-5.407364e-04,-7.783602e-04
9.833333e+00,-3.052506e-04,-1.330605e-04,-5.403253e-04,-7.781677e-04
9.866667e+00,-3.048502e-04,-1.324608e-04,-5.399397e-04,-7.779858e-04
9.900000e+00,-3.044305e-04,-1.318586e-04,-5.395802e-04,-7.778123e-04
9.933333e+00,-3.039911e-04,-1.312556e-04,-5.392473e-04,-7.776454e-04
9.966667e+00,-3.035322e-04,-1.306536e-04,-5.389410e-04,-7.774830e-04
1.000000e+01,-3.030540e-04,-1.300543e-04,-5.386609e-04,-7.773231e-04
1.003333e+01,-3.025575e-04,-1.294596e-04,-5.384062e-04,-7.771637e-04
1.006667e+01,-3.020435e-04,-1.288708e-04,-5.381758e-04,-7.770031e-04
1.010000e+01,-3.015135e-04,-1.282897e-04,-5.379681e-04,-7.768393e-04
1.013333e+01,-3.009692e-04,-1.277175e-04,-5.377816e-04,-7.766709e-04
1.016667e+01,-3.004122e-04,-1.271555e-04,-5.376140e-04,-7.764964e-04
1.020000e+01,-2.998447e-04,-1.266048e-04,-5.374632e-04,-7.763145e-04
1.023333e+01,-2.992688e-04,-1.260662e-04,-5.373269e-04,-7.761240e-04
1.026667e+01,-2.986867e-04,-1.255405e-04,-5.372024e-04,-7.759242e-04
1.030000e+01,-2.981009e-04,-1.250281e-04,-5.370871e-04,-7.757142e-04
1.033333e+01,-2.975136e-04,-1.245296e-04,-5.369786e-04,-7.754937e-04
1.036667e+01,-2.969273e-04,-1.240448e-04,-5.368740e-04,-7.752623e-04
1.040000e+01,-2.963441e-04,-1.235740e-04,-5.367708e-04,-7.750200e-04
1.043333e+01,-2.957663e-04,-1.231167e-04,-5.366665e-04,-7.747670e-04
1.046667e+01,-2.951960e-04,-1.226727e-04,-5.365587e-04,-7.745035e-04
1.050000e+01,-2.946351e-04,-1.222413e-04,-5.364453e-04,-7.742301e-04
1.053333e+01,-2.940853e-04,-1.218219e-04,-5.363241e-04,-7.739475e-04
