t,y1b3,y1b13,y2b3,y2b13
1.063333e+01,-3.702872e-05,-6.866927e-05,-4.246189e-05,-6.862856e-06
1.066667e+01,-3.561128e-05,-6.970588e-05,-4.449193e-05,-6.247229e-06
1.070000e+01,-3.441403e-05,-7.038438e-05,-4.623989e-05,-6.015617e-06
1.073333e+01,-3.346113e-05,-7.069488e-05,-4.767551e-05,-6.176732e-06
1.076667e+01,-3.277368e-05,-7.063406e-05,-4.877376e-05,-6.732258e-06
1.080000e+01,-3.236940e-05,-7.020525e-05,-4.951533e-05,-7.676786e-06
1.083333e+01,-3.226229e-05,-6.941841e-05,-4.988697e-05,-8.997878e-06
1.086667e+01,-3.246231e-05,-6.829001e-05,-4.988186e-05,-1.067625e-05
1.090000e+01,-3.297500e-05,-6.684272e-05,-4.949978e-05,-1.268608e-05
1.093333e+01,-3.380118e-05,-6.510502e-05,-4.874718e-05,-1.499546e-05
1.096667e+01,-3.493662e-05,-6.311071e-05,-4.763714e-05,-1.756689e-05
1.100000e+01,-3.637186e-05,-6.089830e-05,-4.618922e-05,-2.035797e-05
1.103333e+01,-3.809198e-05,-5.851031e-05,-4.442917e-05,-2.332213e-05
1.106667e+01,-4.007655e-05,-5.599250e-05,-4.238853e-05,-2.640938e-05
1.110000e+01,-4.229966e-05,-5.339305e-05,-4.010415e-05,-2.956729e-05
1.113333e+01,-4.473012e-05,-5.076166e-05,-3.761749e-05,-3.274183e-05
1.116667e+01,-4.733174e-05,-4.814867e-05,-3.497399e-05,-3.587836e-05
1.120000e+01,-5.006379e-05,-4.560413e-05,-3.222221e-05,-3.892262e-05
1.123333e+01,-5.288165e-05,-4.317693e-05,-2.941303e-05,-4.182165e-05
1.126667e+01,-5.573751e-05,-4.091386e-05,-2.659862e-05,-4.452480e-05
1.130000e+01,-5.858133e-05,-3.885881e-05,-2.383161e-05,-4.698461e-05
1.133333e+01,-6.136179e-05,-3.705199e-05,-2.116402e-05,-4.915765e-05
1.136667e+01,-6.402742e-05,-3.552916e-05,-1.864632e-05,-5.100539e-05
1.140000e+01,-6.652772e-05,-3.432106e-05,-1.632650e-05,-5.249481e-05
1.143333e+01,-6.881440e-05,-3.345282e-05,-1.424914e-05,-5.359909e-05
1.146667e+01,-7.084250e-05,-3.294352e-05,-1.245455e-05,-5.429808e-05
1.150000e+01,-7.257153e-05,-3.280585e-05,-1.097805e-05,-5.457870e-05
1.153333e+01,-7.396654e-05,-3.304590e-05,-9.849236e-06,-5.443521e-05
1.156667e+01,-7.499898e-05,-3.366303e-05,-9.091443e-06,-5.386936e-05
1.160000e+01,-7.564752e-05,-3.464986e-05,-8.721285e-06,-5.289034e-05
1.163333e+01,-7.589861e-05,-3.599240e-05,-8.748327e-06,-5.151474e-05
1.166667e+01,-7.574687e-05,-3.767029e-05,-9.174897e-06,-4.976623e-05
1.170000e+01,-7.519528e-05,-3.965711e-05,-9.996033e-06,-4.767518e-05
1.173333e+01,-7.425510e-05,-4.192084e-05,-1.119956e-05,-4.527818e-05
1.176667e+01,-7.294564e-05,-4.442437e-05,-1.276629e-05,-4.261741e-05
1.180000e+01,-7.129378e-05,-4.712617e-05,-1.467042e-05,-3.973991e-05
1.183333e+01,-6.933329e-05,-4.998090e-05,-1.687994e-05,-3.669679e-05
1.186667e+01,-6.710402e-05,-5.294028e-05,-1.935722e-05,-3.354231e-05
1.190000e+01,-6.465095e-05,-5.595383e-05,-2.205972e-05,-3.033296e-05
1.193333e+01,-6.202307e-05,-5.896975e-05,-2.494074e-05,-2.712648e-05
1.196667e+01,-5.927228e-05,-6.193582e-05,-2.795022e-05,-2.398079e-05
1.200000e+01,-5.645220e-05,-6.480029e-05,-3.103569e-05,-2.095299e-05
1.203333e+01,-5.361697e-05,-6.751281e-05,-3.414316e-05,-1.809836e-05
1.206667e+01,-5.082014e-05,-7.002528e-05,-3.721807e-05,-1.546931e-05
1.210000e+01,-4.811360e-05,-7.229271e-05,-4.020628e-05,-1.311449e-05
1.213333e+01,-4.554655e-05,-7.427408e-05,-4.305500e-05,-1.107786e-05
1.216667e+01,-4.316469e-05,-7.593302e-05,-4.571368e-05,-9.397895e-06
1.220000e+01,-4.100941e-05,-7.723857e-05,-4.813497e-05,-8.106868e-06
1.223333e+01,-3.911722e-05,-7.816571e-05,-5.027546e-05,-7.230238e-06
1.226667e+01,-3.751929e-05,-7.869591e-05,-5.209650e-05,-6.786158e-06
1.230000e+01,-3.624107e-05,-7.881748e-05,-5.356482e-05,-6.785110e-06
1.233333e+01,-3.530210e-05,-7.852585e-05,-5.465319e-05,-7.229676e-06
1.236667e+01,-3.471595e-05,-7.782375e-05,-5.534083e-05,-8.114449e-06
1.240000e+01,-3.449019e-05,-7.672119e-05,-5.561387e-05,-9.426084e-06
1.243333e+01,-3.462652e-05,-7.523537e-05,-5.546553e-05,-1.114349e-05
1.246667e+01,-3.512094e-05,-7.339043e-05,-5.489636e-05,-1.323819e-05
1.250000e+01,-3.596395e-05,-7.121707e-05,-5.391419e-05,-1.567474e-05
1.253333e+01,-3.714088e-05,-6.875208e-05,-5.253410e-05,-1.841139e-05
1.256667e+01,-3.863214e-05,-6.603767e-05,-5.077817e-05,-2.140075e-05
1.260000e+01,-4.041356e-05,-6.312079e-05,-4.867518e-05,-2.459061e-05
1.263333e+01,-4.245674e-05,-6.005232e-05,-4.626011e-05,-2.792491e-05
1.266667e+01,-4.472940e-05,-5.688612e-05,-4.357364e-05,-3.134464e-05
1.270000e+01,-4.719573e-05,-5.367812e-05,-4.066147e-05,-3.478895e-05
1.273333e+01,-4.981683e-05,-5.048529e-05,-3.757355e-05,-3.819618e-05
1.276667e+01,-5.255107e-05,-4.736458e-05,-3.436328e-05,-4.150500e-05
1.280000e+01,-5.535458e-05,-4.437192e-05,-3.108657e-05,-4.465549e-05
1.283333e+01,-5.818174e-05,-4.156116e-05,-2.780089e-05,-4.759024e-05
1.286667e+01,-6.098568e-05,-3.898308e-05,-2.456431e-05,-5.025535e-05
1.290000e+01,-6.371894e-05,-3.668445e-05,-2.143440e-05,-5.260146e-05
1.293333e+01,-6.633408e-05,-3.470713e-05,-1.846729e-05,-5.458462e-05
1.296667e+01,-6.878439e-05,-3.308733e-05,-1.571657e-05,-5.616712e-05
1.300000e+01,-7.102465e-05,-3.185487e-05,-1.323237e-05,-5.731821e-05
1.303333e+01,-7.301196e-05,-3.103266e-05,-1.106038e-05,-5.801464e-05
1.306667e+01,-7.470653e-05,-3.063624e-05,-9.241020e-06,-5.824115e-05
1.310000e+01,-7.607255e-05,-3.067348e-05,-7.808628e-06,-5.799077e-05
1.313333e+01,-7.707899e-05,-3.114442e-05,-6.790800e-06,-5.726498e-05
1.316667e+01,-7.770045e-05,-3.204123e-05,-6.207819e-06,-5.607372e-05
1.320000e+01,-7.791782e-05,-3.334838e-05,-6.072226e-06,-5.443528e-05
1.323333e+01,-7.771898e-05,-3.504288e-05,-6.388524e-06,-5.237597e-05
1.326667e+01,-7.709932e-05,-3.709466e-05,-7.153034e-06,-4.992973e-05
1.330000e+01,-7.606209e-05,-3.946715e-05,-8.353898e-06,-4.713754e-05
1.333333e+01,-7.461866e-05,-4.211787e-05,-9.971242e-06,-4.404673e-05
1.336667e+01,-7.278855e-05,-4.499924e-05,-1.197748e-05,-4.071016e-05
1.340000e+01,-7.059926e-05,-4.805936e-05,-1.433779e-05,-3.718532e-05
1.343333e+01,-6.808593e-05,-5.124297e-05,-1.701069e-05,-3.353332e-05
1.346667e+01,-6.529078e-05,-5.449240e-05,-1.994878e-05,-2.981783e-05
1.350000e+01,-6.226234e-05,-5.774861e-05,-2.309958e-05,-2.610393e-05
1.353333e+01,-5.905455e-05,-6.095221e-05,-2.640650e-05,-2.245700e-05
1.356667e+01,-5.572567e-05,-6.404449e-05,-2.980979e-05,-1.894153e-05
1.360000e+01,-5.233704e-05,-6.696849e-05,-3.324774e-05,-1.562000e-05
1.363333e+01,-4.895179e-05,-6.966999e-05,-3.665768e-05,-1.255170e-05
1.366667e+01,-4.563344e-05,-7.209845e-05,-3.997723e-05,-9.791741e-06
1.370000e+01,-4.244455e-05,-7.420793e-05,-4.314537e-05,-7.389972e-06
1.373333e+01,-3.944527e-05,-7.595787e-05,-4.610361e-05,-5.390124e-06
1.376667e+01,-3.669210e-05,-7.731388e-05,-4.879701e-05,-3.828978e-06
1.380000e+01,-3.423656e-05,-7.824829e-05,-5.117524e-05,-2.735677e-06
1.383333e+01,-3.212420e-05,-7.874072e-05,-5.319343e-05,-2.131167e-06
1.386667e+01,-3.039356e-05,-7.877845e-05,-5.481306e-05,-2.027782e-06
1.390000e+01,-2.907544e-05,-7.835667e-05,-5.600261e-05,-2.428980e-06
1.393333e+01,-2.819235e-05,-7.747864e-05,-5.673816e-05,-3.329232e-06
1.396667e+01,-2.775811e-05,-7.615564e-05,-5.700381e-05,-4.714075e-06
1.400000e+01,-2.777771e-05,-7.440686e-05,-5.679199e-05,-6.560318e-06
1.403333e+01,-2.824740e-05,-7.225910e-05,-5.610359e-05,-8.836410e-06
1.406667e+01,-2.915484e-05,-6.974636e-05,-5.494797e-05,-1.150296e-05
1.410000e+01,-3.047963e-05,-6.690928e-05,-5.334280e-05,-1.451339e-05
1.413333e+01,-3.219383e-05,-6.379451e-05,-5.131373e-05,-1.781474e-05
1.416667e+01,-3.426270e-05,-6.045390e-05,-4.889401e-05,-2.134856e-05
1.420000e+01,-3.664552e-05,-5.694366e-05,-4.612390e-05,-2.505194e-05
1.423333e+01,-3.929647e-05,-5.332336e-05,-4.304995e-05,-2.885860e-05
1.426667e+01,-4.216566e-05,-4.965496e-05,-3.972423e-05,-3.270006e-05
1.430000e+01,-4.520002e-05,-4.600168e-05,-3.620347e-05,-3.650686e-05
1.433333e+01,-4.834437e-05,-4.242691e-05,-3.254803e-05,-4.020977e-05
1.436667e+01,-5.154234e-05,-3.899307e-05,-2.882089e-05,-4.374106e-05
1.440000e+01,-5.473733e-05,-3.576051e-05,-2.508659e-05,-4.703570e-05
1.443333e+01,-5.787341e-05,-3.278637e-05,-2.141008e-05,-5.003255e-05
1.446667e+01,-6.089613e-05,-3.012358e-05,-1.785563e-05,-5.267547e-05
1.450000e+01,-6.375328e-05,-2.781984e-05,-1.448569e-05,-5.491436e-05
1.453333e+01,-6.639566e-05,-2.591670e-05,-1.135979e-05,-5.670605e-05
1.456667e+01,-6.877764e-05,-2.444884e-05,-8.533544e-06,-5.801519e-05
1.460000e+01,-7.085783e-05,-2.344328e-05,-6.057582e-06,-5.881482e-05
1.463333e+01,-7.259952e-05,-2.291894e-05,-3.976698e-06,-5.908699e-05
1.466667e+01,-7.397121e-05,-2.288617e-05,-2.328998e-06,-5.882309e-05
1.470000e+01,-7.494700e-05,-2.334653e-05,-1.145197e-06,-5.802402e-05
1.473333e+01,-7.550695e-05,-2.429269e-05,-4.480242e-07,-5.670029e-05
1.476667e+01,-7.563742e-05,-2.570854e-05,-2.517615e-07,-5.487182e-05
1.480000e+01,-7.533134e-05,-2.756939e-05,-5.619242e-07,-5.256769e-05
1.483333e+01,-7.458838e-05,-2.984240e-05,-1.375093e-06,-4.982559e-05
1.486667e+01,-7.341514e-05,-3.248710e-05,-2.678898e-06,-4.669128e-05
1.490000e+01,-7.182518e-05,-3.545616e-05,-4.452163e-06,-4.321772e-05
1.493333e+01,-6.983905e-05,-3.869612e-05,-6.665208e-06,-3.946423e-05
1.496667e+01,-6.748415e-05,-4.214842e-05,-9.280300e-06,-3.549544e-05
1.500000e+01,-6.479455e-05,-4.575041e-05,-1.225226e-05,-3.138014e-05
1.503333e+01,-6.181063e-05,-4.943645e-05,-1.552923e-05,-2.719009e-05
1.506667e+01,-5.857866e-05,-5.313915e-05,-1.905349e-05,-2.299875e-05
1.510000e+01,-5.515019e-05,-5.679054e-05,-2.276251e-05,-1.887997e-05
1.513333e+01,-5.158136e-05,-6.032331e-05,-2.659003e-05,-1.490671e-05
1.516667e+01,-4.793204e-05,-6.367202e-05,-3.046720e-05,-1.114967e-05
1.520000e+01,-4.426486e-05,-6.677433e-05,-3.432381e-05,-7.676071e-06
1.523333e+01,-4.064414e-05,-6.957209e-05,-3.808959e-05,-4.548410e-06
1.526667e+01,-3.713472e-05,-7.201240e-05,-4.169547e-05,-1.823342e-06
1.530000e+01,-3.380071e-05,-7.404860e-05,-4.507483e-05,4.493697e-07
1.533333e+01,-3.070421e-05,-7.564110e-05,-4.816476e-05,2.227771e-06
1.536667e+01,-2.790400e-05,-7.675811e-05,-5.090722e-05,3.478502e-06
1.540000e+01,-2.545429e-05,-7.737623e-05,-5.325014e-05,4.177430e-06
1.543333e+01,-2.340345e-05,-7.748089e-05,-5.514838e-05,4.310131e-06
1.546667e+01,-2.179292e-05,-7.706661e-05,-5.656464e-05,3.872188e-06
1.550000e+01,-2.065618e-05,-7.613717e-05,-5.747015e-05,2.869322e-06
1.553333e+01,-2.001791e-05,-7.470550e-05,-5.784524e-05,1.317340e-06
1.556667e+01,-1.989331e-05,-7.279354e-05,-5.767977e-05,-7.580963e-07
1.560000e+01,-2.028765e-05,-7.043183e-05,-5.697331e-05,-3.321879e-06
1.563333e+01,-2.119603e-05,-6.765904e-05,-5.573524e-05,-6.330031e-06
1.566667e+01,-2.260336e-05,-6.452129e-05,-5.398458e-05,-9.730440e-06
1.570000e+01,-2.448464e-05,-6.107138e-05,-5.174969e-05,-1.346375e-05
1.573333e+01,-2.680539e-05,-5.736787e-05,-4.906777e-05,-1.746439e-05
1.576667e+01,-2.952233e-05,-5.347410e-05,-4.598424e-05,-2.166167e-05
1.580000e+01,-3.258434e-05,-4.945709e-05,-4.255192e-05,-2.598107e-05
1.583333e+01,-3.593344e-05,-4.538638e-05,-3.883010e-05,-3.034552e-05
1.586667e+01,-3.950611e-05,-4.133282e-05,-3.488349e-05,-3.467673e-05
1.590000e+01,-4.323454e-05,-3.736737e-05,-3.078108e-05,-3.889663e-05
1.593333e+01,-4.704811e-05,-3.355980e-05,-2.659488e-05,-4.292874e-05
1.596667e+01,-5.087482e-05,-2.997751e-05,-2.239868e-05,-4.669953e-05
1.600000e+01,-5.464277e-05,-2.668432e-05,-1.826669e-05,-5.013976e-05
1.603333e+01,-5.828158e-05,-2.373932e-05,-1.427226e-05,-5.318576e-05
1.606667e+01,-6.172375e-05,-2.119581e-05,-1.048657e-05,-5.578053e-05
1.610000e+01,-6.490595e-05,-1.910034e-05,-6.977341e-06,-5.787486e-05
1.613333e+01,-6.777014e-05,-1.749179e-05,-3.807637e-06,-5.942823e-05
1.616667e+01,-7.026461e-05,-1.640072e-05,-1.034757e-06,-6.040956e-05
1.620000e+01,-7.234479e-05,-1.584868e-05,1.290803e-06,-6.079784e-05
1.623333e+01,-7.397395e-05,-1.584784e-05,3.126255e-06,-6.058255e-05
1.626667e+01,-7.512370e-05,-1.640066e-05,4.437290e-06,-5.976390e-05
1.630000e+01,-7.577434e-05,-1.749978e-05,5.198708e-06,-5.835290e-05
1.633333e+01,-7.591500e-05,-1.912809e-05,5.394890e-06,-5.637121e-05
1.636667e+01,-7.554370e-05,-2.125896e-05,5.020106e-06,-5.385080e-05
1.640000e+01,-7.466716e-05,-2.385664e-05,4.078656e-06,-5.083346e-05
1.643333e+01,-7.330059e-05,-2.687683e-05,2.584836e-06,-4.737009e-05
1.646667e+01,-7.146728e-05,-3.026742e-05,5.627370e-07,-4.351984e-05
1.650000e+01,-6.919811e-05,-3.396935e-05,-1.954131e-06,-3.934909e-05
1.653333e+01,-6.653102e-05,-3.791763e-05,-4.923373e-06,-3.493031e-05
1.656667e+01,-6.351029e-05,-4.204248e-05,-8.294402e-06,-3.034080e-05
1.660000e+01,-6.018590e-05,-4.627052e-05,-1.200927e-05,-2.566133e-05
1.663333e+01,-5.661269e-05,-5.052613e-05,-1.600366e-05,-2.097469e-05
1.666667e+01,-5.284962e-05,-5.473272e-05,-2.020794e-05,-1.636425e-05
1.670000e+01,-4.895885e-05,-5.881417e-05,-2.454837e-05,-1.191248e-05
1.673333e+01,-4.500490e-05,-6.269622e-05,-2.894835e-05,-7.699415e-06
1.676667e+01,-4.105369e-05,-6.630776e-05,-3.332979e-05,-3.801282e-06
1.680000e+01,-3.717161e-05,-6.958220e-05,-3.761443e-05,-2.890667e-07
1.683333e+01,-3.342454e-05,-7.245867e-05,-4.172524e-05,2.772761e-06
1.686667e+01,-2.987688e-05,-7.488319e-05,-4.558780e-05,5.327438e-06
1.690000e+01,-2.659052e-05,-7.680965e-05,-4.913162e-05,7.326955e-06
1.693333e+01,-2.362387e-05,-7.820069e-05,-5.229144e-05,8.732968e-06
1.696667e+01,-2.103086e-05,-7.902844e-05,-5.500844e-05,9.517521e-06
1.700000e+01,-1.885996e-05,-7.927506e-05,-5.723130e-05,9.663606e-06
1.703333e+01,-1.715329e-05,-7.893310e-05,-5.891724e-05,9.165514e-06
1.706667e+01,-1.594572e-05,-7.800570e-05,-6.003278e-05,8.028996e-06
1.710000e+01,-1.526411e-05,-7.650653e-05,-6.055448e-05,6.271215e-06
1.713333e+01,-1.512659e-05,-7.445964e-05,-6.046939e-05,3.920497e-06
1.716667e+01,-1.554205e-05,-7.189904e-05,-5.977539e-05,1.015879e-06
1.720000e+01,-1.650968e-05,-6.886810e-05,-5.848129e-05,-2.393535e-06
1.723333e+01,-1.801875e-05,-6.541884e-05,-5.660676e-05,-6.249401e-06
1.726667e+01,-2.004852e-05,-6.161101e-05,-5.418205e-05,-1.048513e-05
1.730000e+01,-2.256837e-05,-5.751103e-05,-5.124751e-05,-1.502703e-05
1.733333e+01,-2.553815e-05,-5.319082e-05,-4.785292e-05,-1.979560e-05
1.736667e+01,-2.890869e-05,-4.872657e-05,-4.405667e-05,-2.470691e-05
1.740000e+01,-3.262260e-05,-4.419735e-05,-3.992472e-05,-2.967405e-05
1.743333e+01,-3.661516e-05,-3.968372e-05,-3.552946e-05,-3.460872e-05
1.746667e+01,-4.081550e-05,-3.526630e-05,-3.094844e-05,-3.942274e-05
1.750000e+01,-4.514787e-05,-3.102435e-05,-2.626297e-05,-4.402967e-05
1.753333e+01,-4.953311e-05,-2.703434e-05,-2.155668e-05,-4.834632e-05
1.756667e+01,-5.389016e-05,-2.336862e-05,-1.691400e-05,-5.229425e-05
1.760000e+01,-5.813773e-05,-2.009406e-05,-1.241864e-05,-5.580124e-05
1.763333e+01,-6.219588e-05,-1.727092e-05,-8.152031e-06,-5.880255e-05
1.766667e+01,-6.598771e-05,-1.495171e-05,-4.191902e-06,-6.124212e-05
1.770000e+01,-6.944095e-05,-1.318026e-05,-6.108035e-07,-6.307367e-05
1.773333e+01,-7.248945e-05,-1.199092e-05,2.525200e-06,-6.426150e-05
1.776667e+01,-7.507459e-05,-1.140789e-05,5.157756e-06,-6.478122e-05
1.780000e+01,-7.714642e-05,-1.144476e-05,7.237298e-06,-6.462024e-05
1.783333e+01,-7.866479e-05,-1.210422e-05,8.723975e-06,-6.377805e-05
1.786667e+01,-7.960008e-05,-1.337798e-05,9.588389e-06,-6.226628e-05
1.790000e+01,-7.993380e-05,-1.524685e-05,9.812165e-06,-6.010860e-05
1.793333e+01,-7.965894e-05,-1.768100e-05,9.388306e-06,-5.734031e-05
1.796667e+01,-7.878003e-05,-2.064045e-05,8.321355e-06,-5.400780e-05
1.800000e+01,-7.731299e-05,-2.407572e-05,6.627344e-06,-5.016778e-05
1.803333e+01,-7.528474e-05,-2.792866e-05,4.333543e-06,-4.588632e-05
1.806667e+01,-7.273257e-05,-3.213336e-05,1.478004e-06,-4.123770e-05
1.810000e+01,-6.970333e-05,-3.661736e-05,-1.891080e-06,-3.630318e-05
1.813333e+01,-6.625246e-05,-4.130279e-05,-5.716205e-06,-3.116954e-05
1.816667e+01,-6.244282e-05,-4.610780e-05,-9.931542e-06,-2.592757e-05
1.820000e+01,-5.834345e-05,-5.094791e-05,-1.446408e-05,-2.067050e-05
1.823333e+01,-5.402825e-05,-5.573755e-05,-1.923488e-05,-1.549230e-05
1.826667e+01,-4.957456e-05,-6.039152e-05,-2.416046e-05,-1.048606e-05
1.830000e+01,-4.506177e-05,-6.482654e-05,-2.915425e-05,-5.742266e-06
1.833333e+01,-4.056987e-05,-6.896271e-05,-3.412810e-05,-1.347223e-06
1.836667e+01,-3.617813e-05,-7.272501e-05,-3.899381e-05,2.618546e-06
1.840000e+01,-3.196370e-05,-7.604462e-05,-4.366470e-05,6.081754e-06
1.843333e+01,-2.800037e-05,-7.886020e-05,-4.805711e-05,8.977701e-06
1.846667e+01,-2.435742e-05,-8.111908e-05,-5.209195e-05,1.125148e-05
1.850000e+01,-2.109853e-05,-8.277820e-05,-5.569601e-05,1.285899e-05
1.853333e+01,-1.828077e-05,-8.380502e-05,-5.880336e-05,1.376782e-05
1.856667e+01,-1.595381e-05,-8.417808e-05,-6.135651e-05,1.395785e-05
1.860000e+01,-1.415914e-05,-8.388757e-05,-6.330745e-05,1.342169e-05
1.863333e+01,-1.292947e-05,-8.293549e-05,-6.461860e-05,1.216491e-05
1.866667e+01,-1.228825e-05,-8.133575e-05,-6.526346e-05,1.020593e-05
1.870000e+01,-1.224928e-05,-7.911394e-05,-6.522723e-05,7.575843e-06
1.873333e+01,-1.281654e-05,-7.630701e-05,-6.450707e-05,4.317870e-06
1.876667e+01,-1.398399e-05,-7.296260e-05,-6.311227e-05,4.866690e-07
1.880000e+01,-1.573570e-05,-6.913829e-05,-6.106413e-05,-3.852586e-06
1.883333e+01,-1.804591e-05,-6.490060e-05,-5.839573e-05,-8.625319e-06
1.886667e+01,-2.087941e-05,-6.032384e-05,-5.515135e-05,-1.374883e-05
1.890000e+01,-2.419192e-05,-5.548879e-05,-5.138581e-05,-1.913374e-05
1.893333e+01,-2.793067e-05,-5.048132e-05,-4.716354e-05,-2.468556e-05
1.896667e+01,-3.203514e-05,-4.539081e-05,-4.255752e-05,-3.030633e-05
1.900000e+01,-3.643786e-05,-4.030858e-05,-3.764806e-05,-3.589636e-05
1.903333e+01,-4.106540e-05,-3.532627e-05,-3.252137e-05,-4.135603e-05
1.906667e+01,-4.583953e-05,-3.053413e-05,-2.726809e-05,-4.658753e-05
1.910000e+01,-5.067838e-05,-2.601946e-05,-2.198168e-05,-5.149663e-05
1.913333e+01,-5.549779e-05,-2.186497e-05,-1.675681e-05,-5.599439e-05
1.916667e+01,-6.021277e-05,-1.814726e-05,-1.168758e-05,-5.999877e-05
1.920000e+01,-6.473890e-05,-1.493550e-05,-6.865928e-06,-6.343611e-05
1.923333e+01,-6.899397e-05,-1.229006e-05,-2.379871e-06,-6.624250e-05
1.926667e+01,-7.289940e-05,-1.026144e-05,1.688055e-06,-6.836496e-05
1.930000e+01,-7.638187e-05,-8.889358e-06,5.262344e-06,-6.976248e-05
1.933333e+01,-7.937470e-05,-8.201924e-06,8.275919e-06,-7.040674e-05
1.936667e+01,-8.181931e-05,-8.215153e-06,1.067140e-05,-7.028272e-05
1.940000e+01,-8.366645e-05,-8.932615e-06,1.240220e-05,-6.938906e-05
1.943333e+01,-8.487731e-05,-1.034533e-05,1.343344e-05,-6.773807e-05
1.946667e+01,-8.542448e-05,-1.243187e-05,1.374261e-05,-6.535568e-05
1.950000e+01,-8.529265e-05,-1.515873e-05,1.332010e-05,-6.228097e-05
1.953333e+01,-8.447908e-05,-1.848083e-05,1.216941e-05,-5.856557e-05
1.956667e+01,-8.299387e-05,-2.234231e-05,1.030714e-05,-5.427279e-05
1.960000e+01,-8.085988e-05,-2.667747e-05,7.762781e-06,-4.947657e-05
1.963333e+01,-7.811245e-05,-3.141189e-05,4.578233e-06,-4.426019e-05
1.966667e+01,-7.479883e-05,-3.646372e-05,8.071004e-07,-3.871488e-05
1.970000e+01,-7.097733e-05,-4.174510e-05,-3.486221e-06,-3.293817e-05
1.973333e+01,-6.671627e-05,-4.716369e-05,-8.227662e-06,-2.703223e-05
1.976667e+01,-6.209266e-05,-5.262426e-05,-1.333478e-05,-2.110206e-05
1.980000e+01,-5.719072e-05,-5.803039e-05,-1.871820e-05,-1.525362e-05
1.983333e+01,-5.210027e-05,-6.328615e-05,-2.428320e-05,-9.591967e-06
1.986667e+01,-4.691493e-05,-6.829780e-05,-2.993142e-05,-4.219377e-06
1.990000e+01,-4.173034e-05,-7.297546e-05,-3.556256e-05,7.665146e-07
1.993333e+01,-3.664224e-05,-7.723470e-05,-4.107621e-05,5.274461e-06
1.996667e+01,-3.174463e-05,-8.099808e-05,-4.637366e-05,9.221270e-06
2.000000e+01,-2.712797e-05,-8.419654e-05,-5.135961e-05,1.253333e-05
