t,y1b3,y1b13,y2b3,y2b13
7.666667e-01,-4.542046e-05,-3.765450e-05,-1.480627e-05,-2.413766e-05
8.000000e-01,-4.630252e-05,-3.959791e-05,-1.597379e-05,-2.402803e-05
8.333333e-01,-4.698133e-05,-4.144328e-05,-1.706948e-05,-2.370145e-05
8.666667e-01,-4.752014e-05,-4.325282e-05,-1.822531e-05,-2.335265e-05
9.000000e-01,-4.797915e-05,-4.506661e-05,-1.953129e-05,-2.313235e-05
9.333333e-01,-4.840009e-05,-4.689038e-05,-2.101069e-05,-2.310953e-05
9.666667e-01,-4.880123e-05,-4.869747e-05,-2.262180e-05,-2.326880e-05
1.000000e+00,-4.918176e-05,-5.044144e-05,-2.428063e-05,-2.353651e-05
1.033333e+00,-4.953168e-05,-5.207313e-05,-2.589311e-05,-2.382100e-05
1.066667e+00,-4.984232e-05,-5.355564e-05,-2.738442e-05,-2.405047e-05
1.100000e+00,-5.011362e-05,-5.487254e-05,-2.871639e-05,-2.419619e-05
1.133333e+00,-5.035614e-05,-5.602809e-05,-2.988961e-05,-2.427611e-05
1.166667e+00,-5.058847e-05,-5.704087e-05,-3.093270e-05,-2.434165e-05
1.200000e+00,-5.083173e-05,-5.793433e-05,-3.188479e-05,-2.445531e-05
1.233333e+00,-5.110391e-05,-5.872796e-05,-3.277844e-05,-2.466865e-05
1.266667e+00,-5.141601e-05,-5.943201e-05,-3.362855e-05,-2.500773e-05
1.300000e+00,-5.177112e-05,-6.004671e-05,-3.442974e-05,-2.546964e-05
1.333333e+00,-5.216604e-05,-6.056535e-05,-3.516139e-05,-2.602891e-05
1.366667e+00,-5.259446e-05,-6.097947e-05,-3.579716e-05,-2.664974e-05
1.400000e+00,-5.305031e-05,-6.128385e-05,-3.631483e-05,-2.729892e-05
1.433333e+00,-5.352996e-05,-6.147976e-05,-3.670325e-05,-2.795484e-05
1.466667e+00,-5.403290e-05,-6.157562e-05,-3.696455e-05,-2.861050e-05
1.500000e+00,-5.456078e-05,-6.158537e-05,-3.711191e-05,-2.927079e-05
1.533333e+00,-5.511566e-05,-6.152545e-05,-3.716442e-05,-2.994607e-05
1.566667e+00,-5.569811e-05,-6.141171e-05,-3.714137e-05,-3.064507e-05
1.600000e+00,-5.630592e-05,-6.125723e-05,-3.705788e-05,-3.136966e-05
1.633333e+00,-5.693384e-05,-6.107147e-05,-3.692310e-05,-3.211291e-05
1.666667e+00,-5.757417e-05,-6.086083e-05,-3.674091e-05,-3.286049e-05
1.700000e+00,-5.821795e-05,-6.063009e-05,-3.651241e-05,-3.359435e-05
1.733333e+00,-5.885627e-05,-6.038392e-05,-3.623895e-05,-3.429694e-05
1.766667e+00,-5.948122e-05,-6.012807e-05,-3.592447e-05,-3.495461e-05
1.800000e+00,-6.008635e-05,-5.986974e-05,-3.557657e-05,-3.555916e-05
1.833333e+00,-6.066648e-05,-5.961719e-05,-3.520603e-05,-3.610742e-05
1.866667e+00,-6.121727e-05,-5.937890e-05,-3.482539e-05,-3.659955e-05
1.900000e+00,-6.173459e-05,-5.916250e-05,-3.444702e-05,-3.703669e-05
1.933333e+00,-6.221411e-05,-5.897402e-05,-3.408159e-05,-3.741913e-05
1.966667e+00,-6.265113e-05,-5.881749e-05,-3.373715e-05,-3.774536e-05
2.000000e+00,-6.304082e-05,-5.869505e-05,-3.341915e-05,-3.801224e-05
2.033333e+00,-6.337857e-05,-5.860735e-05,-3.313102e-05,-3.821593e-05
2.066667e+00,-6.366046e-05,-5.855415e-05,-3.287515e-05,-3.835323e-05
2.100000e+00,-6.388366e-05,-5.853475e-05,-3.265365e-05,-3.842267e-05
2.133333e+00,-6.404656e-05,-5.854824e-05,-3.246883e-05,-3.842512e-05
2.166667e+00,-6.414881e-05,-5.859359e-05,-3.232322e-05,-3.836373e-05
2.200000e+00,-6.419110e-05,-5.866939e-05,-3.221922e-05,-3.824338e-05
2.233333e+00,-6.417493e-05,-5.877370e-05,-3.215856e-05,-3.806991e-05
2.266667e+00,-6.410237e-05,-5.890382e-05,-3.214186e-05,-3.784930e-05
2.300000e+00,-6.397592e-05,-5.905623e-05,-3.216834e-05,-3.758727e-05
2.333333e+00,-6.379845e-05,-5.922670e-05,-3.223583e-05,-3.728907e-05
2.366667e+00,-6.357322e-05,-5.941044e-05,-3.234104e-05,-3.695969e-05
2.400000e+00,-6.330397e-05,-5.960240e-05,-3.247989e-05,-3.660409e-05
2.433333e+00,-6.299491e-05,-5.979752e-05,-3.264792e-05,-3.622758e-05
2.466667e+00,-6.265075e-05,-5.999086e-05,-3.284052e-05,-3.583590e-05
2.500000e+00,-6.227664e-05,-6.017776e-05,-3.305310e-05,-3.543521e-05
2.533333e+00,-6.187799e-05,-6.035383e-05,-3.328109e-05,-3.503190e-05
2.566667e+00,-6.146037e-05,-6.051494e-05,-3.351984e-05,-3.463223e-05
2.600000e+00,-6.102932e-05,-6.065719e-05,-3.376461e-05,-3.424208e-05
2.633333e+00,-6.059027e-05,-6.077695e-05,-3.401047e-05,-3.386670e-05
2.666667e+00,-6.014839e-05,-6.087088e-05,-3.425238e-05,-3.351060e-05
2.700000e+00,-5.970858e-05,-6.093598e-05,-3.448534e-05,-3.317756e-05
2.733333e+00,-5.927546e-05,-6.096974e-05,-3.470452e-05,-3.287070e-05
2.766667e+00,-5.885330e-05,-6.097016e-05,-3.490541e-05,-3.259258e-05
2.800000e+00,-5.844601e-05,-6.093584e-05,-3.508402e-05,-3.234528e-05
2.833333e+00,-5.805714e-05,-6.086597e-05,-3.523687e-05,-3.213038e-05
2.866667e+00,-5.768978e-05,-6.076035e-05,-3.536110e-05,-3.194901e-05
2.900000e+00,-5.734655e-05,-6.061934e-05,-3.545441e-05,-3.180172e-05
2.933333e+00,-5.702955e-05,-6.044380e-05,-3.551502e-05,-3.168846e-05
2.966667e+00,-5.674032e-05,-6.023505e-05,-3.554169e-05,-3.160856e-05
3.000000e+00,-5.647983e-05,-5.999485e-05,-3.553367e-05,-3.156070e-05
3.033333e+00,-5.624852e-05,-5.972532e-05,-3.549072e-05,-3.154302e-05
3.066667e+00,-5.604630e-05,-5.942898e-05,-3.541310e-05,-3.155314e-05
3.100000e+00,-5.587258e-05,-5.910864e-05,-3.530160e-05,-3.158831e-05
3.133333e+00,-5.572634e-05,-5.876739e-05,-3.515754e-05,-3.164545e-05
3.166667e+00,-5.560613e-05,-5.840859e-05,-3.498273e-05,-3.172130e-05
3.200000e+00,-5.551013e-05,-5.803574e-05,-3.477943e-05,-3.181239e-05
3.233333e+00,-5.543621e-05,-5.765247e-05,-3.455029e-05,-3.191517e-05
3.266667e+00,-5.538191e-05,-5.726243e-05,-3.429829e-05,-3.202600e-05
3.300000e+00,-5.534456e-05,-5.686925e-05,-3.402666e-05,-3.214122e-05
3.333333e+00,-5.532129e-05,-5.647650e-05,-3.373879e-05,-3.225720e-05
3.366667e+00,-5.530909e-05,-5.608757e-05,-3.343823e-05,-3.237036e-05
3.400000e+00,-5.530486e-05,-5.570571e-05,-3.312856e-05,-3.247730e-05
3.433333e+00,-5.530550e-05,-5.533393e-05,-3.281342e-05,-3.257481e-05
3.466667e+00,-5.530793e-05,-5.497499e-05,-3.249638e-05,-3.265997e-05
3.500000e+00,-5.530918e-05,-5.463136e-05,-3.218096e-05,-3.273013e-05
3.533333e+00,-5.530638e-05,-5.430521e-05,-3.187054e-05,-3.278304e-05
3.566667e+00,-5.529686e-05,-5.399836e-05,-3.156830e-05,-3.281677e-05
3.600000e+00,-5.527817e-05,-5.371227e-05,-3.127722e-05,-3.282981e-05
3.633333e+00,-5.524810e-05,-5.344804e-05,-3.099998e-05,-3.282102e-05
3.666667e+00,-5.520469e-05,-5.320640e-05,-3.073894e-05,-3.278965e-05
3.700000e+00,-5.514632e-05,-5.298768e-05,-3.049615e-05,-3.273535e-05
3.733333e+00,-5.507165e-05,-5.279188e-05,-3.027328e-05,-3.265814e-05
3.766667e+00,-5.497968e-05,-5.261863e-05,-3.007163e-05,-3.255842e-05
3.800000e+00,-5.486975e-05,-5.246725e-05,-2.989213e-05,-3.243697e-05
3.833333e+00,-5.474153e-05,-5.233672e-05,-2.973534e-05,-3.229488e-05
3.866667e+00,-5.459502e-05,-5.222578e-05,-2.960144e-05,-3.213357e-05
3.900000e+00,-5.443056e-05,-5.213292e-05,-2.949025e-05,-3.195473e-05
3.933333e+00,-5.424877e-05,-5.205639e-05,-2.940126e-05,-3.176030e-05
3.966667e+00,-5.405056e-05,-5.199428e-05,-2.933361e-05,-3.155241e-05
4.000000e+00,-5.383711e-05,-5.194455e-05,-2.928616e-05,-3.133335e-05
4.033333e+00,-5.360982e-05,-5.190504e-05,-2.925747e-05,-3.110553e-05
4.066667e+00,-5.337032e-05,-5.187352e-05,-2.924589e-05,-3.087142e-05
4.100000e+00,-5.312038e-05,-5.184775e-05,-2.924953e-05,-3.063353e-05
4.133333e+00,-5.286191e-05,-5.182550e-05,-2.926637e-05,-3.039437e-05
4.166667e+00,-5.259695e-05,-5.180458e-05,-2.929424e-05,-3.015639e-05
4.200000e+00,-5.232758e-05,-5.178289e-05,-2.933088e-05,-2.992196e-05
4.233333e+00,-5.205592e-05,-5.175845e-05,-2.937399e-05,-2.969333e-05
4.266667e+00,-5.178408e-05,-5.172940e-05,-2.942127e-05,-2.947261e-05
4.300000e+00,-5.151415e-05,-5.169407e-05,-2.947044e-05,-2.926170e-05
4.333333e+00,-5.124814e-05,-5.165097e-05,-2.951927e-05,-2.906232e-05
4.366667e+00,-5.098794e-05,-5.159882e-05,-2.956564e-05,-2.887595e-05
4.400000e+00,-5.073534e-05,-5.153655e-05,-2.960757e-05,-2.870384e-05
4.433333e+00,-5.049197e-05,-5.146334e-05,-2.964321e-05,-2.854697e-05
4.466667e+00,-5.025929e-05,-5.137858e-05,-2.967092e-05,-2.840606e-05
4.500000e+00,-5.003855e-05,-5.128192e-05,-2.968923e-05,-2.828158e-05
4.533333e+00,-4.983083e-05,-5.117323e-05,-2.969692e-05,-2.817372e-05
4.566667e+00,-4.963696e-05,-5.105262e-05,-2.969297e-05,-2.808243e-05
4.600000e+00,-4.945758e-05,-5.092041e-05,-2.967663e-05,-2.800740e-05
4.633333e+00,-4.929309e-05,-5.077714e-05,-2.964737e-05,-2.794809e-05
4.666667e+00,-4.914366e-05,-5.062353e-05,-2.960492e-05,-2.790375e-05
4.700000e+00,-4.900926e-05,-5.046047e-05,-2.954924e-05,-2.787341e-05
4.733333e+00,-4.888965e-05,-5.028902e-05,-2.948053e-05,-2.785596e-05
4.766667e+00,-4.878436e-05,-5.011036e-05,-2.939920e-05,-2.785010e-05
4.800000e+00,-4.869278e-05,-4.992576e-05,-2.930587e-05,-2.785442e-05
4.833333e+00,-4.861408e-05,-4.973661e-05,-2.920136e-05,-2.786743e-05
4.866667e+00,-4.854733e-05,-4.954431e-05,-2.908664e-05,-2.788753e-05
4.900000e+00,-4.849144e-05,-4.935034e-05,-2.896286e-05,-2.791311e-05
4.933333e+00,-4.844520e-05,-4.915616e-05,-2.883127e-05,-2.794252e-05
4.966667e+00,-4.840735e-05,-4.896321e-05,-2.869323e-05,-2.797414e-05
5.000000e+00,-4.837654e-05,-4.877290e-05,-2.855016e-05,-2.800637e-05
5.033333e+00,-4.835138e-05,-4.858657e-05,-2.840356e-05,-2.803769e-05
5.066667e+00,-4.833048e-05,-4.840550e-05,-2.825493e-05,-2.806664e-05
5.100000e+00,-4.831245e-05,-4.823085e-05,-2.810576e-05,-2.809188e-05
5.133333e+00,-4.829593e-05,-4.806366e-05,-2.795755e-05,-2.811218e-05
5.166667e+00,-4.827959e-05,-4.790486e-05,-2.781171e-05,-2.812647e-05
5.200000e+00,-4.826220e-05,-4.775523e-05,-2.766961e-05,-2.813379e-05
5.233333e+00,-4.824259e-05,-4.761540e-05,-2.753252e-05,-2.813339e-05
5.266667e+00,-4.821972e-05,-4.748586e-05,-2.740160e-05,-2.812464e-05
5.300000e+00,-4.819263e-05,-4.736694e-05,-2.727787e-05,-2.810711e-05
5.333333e+00,-4.816050e-05,-4.725880e-05,-2.716226e-05,-2.808053e-05
5.366667e+00,-4.812267e-05,-4.716145e-05,-2.705550e-05,-2.804480e-05
5.400000e+00,-4.807857e-05,-4.707477e-05,-2.695821e-05,-2.800000e-05
5.433333e+00,-4.802783e-05,-4.699848e-05,-2.687083e-05,-2.794635e-05
5.466667e+00,-4.797018e-05,-4.693217e-05,-2.679364e-05,-2.788422e-05
5.500000e+00,-4.790551e-05,-4.687530e-05,-2.672677e-05,-2.781414e-05
5.533333e+00,-4.783387e-05,-4.682724e-05,-2.667019e-05,-2.773674e-05
5.566667e+00,-4.775541e-05,-4.678724e-05,-2.662371e-05,-2.765278e-05
5.600000e+00,-4.767043e-05,-4.675448e-05,-2.658701e-05,-2.756310e-05
5.633333e+00,-4.757935e-05,-4.672808e-05,-2.655963e-05,-2.746862e-05
5.666667e+00,-4.748269e-05,-4.670709e-05,-2.654099e-05,-2.737033e-05
5.700000e+00,-4.738106e-05,-4.669055e-05,-2.653041e-05,-2.726925e-05
5.733333e+00,-4.727516e-05,-4.667748e-05,-2.652711e-05,-2.716643e-05
5.766667e+00,-4.716575e-05,-4.666687e-05,-2.653022e-05,-2.706293e-05
5.800000e+00,-4.705366e-05,-4.665777e-05,-2.653884e-05,-2.695978e-05
5.833333e+00,-4.693973e-05,-4.664922e-05,-2.655198e-05,-2.685799e-05
5.866667e+00,-4.682483e-05,-4.664033e-05,-2.656867e-05,-2.675855e-05
5.900000e+00,-4.670986e-05,-4.663025e-05,-2.658789e-05,-2.666236e-05
5.933333e+00,-4.659568e-05,-4.661820e-05,-2.660865e-05,-2.657025e-05
5.966667e+00,-4.648314e-05,-4.660350e-05,-2.662997e-05,-2.648300e-05
6.000000e+00,-4.637306e-05,-4.658552e-05,-2.665091e-05,-2.640126e-05
6.033333e+00,-4.626620e-05,-4.656376e-05,-2.667057e-05,-2.632560e-05
6.066667e+00,-4.616328e-05,-4.653778e-05,-2.668813e-05,-2.625648e-05
6.100000e+00,-4.606493e-05,-4.650726e-05,-2.670283e-05,-2.619425e-05
6.133333e+00,-4.597171e-05,-4.647199e-05,-2.671399e-05,-2.613915e-05
6.166667e+00,-4.588410e-05,-4.643185e-05,-2.672103e-05,-2.609131e-05
6.200000e+00,-4.580250e-05,-4.638683e-05,-2.672347e-05,-2.605074e-05
6.233333e+00,-4.572719e-05,-4.633700e-05,-2.672092e-05,-2.601735e-05
6.266667e+00,-4.565839e-05,-4.628253e-05,-2.671309e-05,-2.599094e-05
6.300000e+00,-4.559619e-05,-4.622369e-05,-2.669981e-05,-2.597123e-05
6.333333e+00,-4.554062e-05,-4.616081e-05,-2.668101e-05,-2.595784e-05
6.366667e+00,-4.549160e-05,-4.609429e-05,-2.665672e-05,-2.595031e-05
6.400000e+00,-4.544896e-05,-4.602461e-05,-2.662706e-05,-2.594812e-05
6.433333e+00,-4.541246e-05,-4.595228e-05,-2.659225e-05,-2.595067e-05
6.466667e+00,-4.538177e-05,-4.587785e-05,-2.655259e-05,-2.595734e-05
6.500000e+00,-4.535652e-05,-4.580193e-05,-2.650846e-05,-2.596746e-05
6.533333e+00,-4.533625e-05,-4.572512e-05,-2.646031e-05,-2.598034e-05
6.566667e+00,-4.532046e-05,-4.564803e-05,-2.640865e-05,-2.599526e-05
6.600000e+00,-4.530862e-05,-4.557127e-05,-2.635403e-05,-2.601153e-05
6.633333e+00,-4.530015e-05,-4.549546e-05,-2.629705e-05,-2.602846e-05
6.666667e+00,-4.529447e-05,-4.542117e-05,-2.623832e-05,-2.604536e-05
6.700000e+00,-4.529097e-05,-4.534895e-05,-2.617848e-05,-2.606160e-05
6.733333e+00,-4.528905e-05,-4.527932e-05,-2.611817e-05,-2.607657e-05
6.766667e+00,-4.528811e-05,-4.521274e-05,-2.605802e-05,-2.608973e-05
6.800000e+00,-4.528758e-05,-4.514963e-05,-2.599865e-05,-2.610058e-05
6.833333e+00,-4.528690e-05,-4.509033e-05,-2.594066e-05,-2.610868e-05
6.866667e+00,-4.528555e-05,-4.503516e-05,-2.588459e-05,-2.611366e-05
6.900000e+00,-4.528306e-05,-4.498433e-05,-2.583097e-05,-2.611524e-05
6.933333e+00,-4.527900e-05,-4.493803e-05,-2.578025e-05,-2.611317e-05
6.966667e+00,-4.527298e-05,-4.489634e-05,-2.573285e-05,-2.610732e-05
7.000000e+00,-4.526469e-05,-4.485930e-05,-2.568913e-05,-2.609759e-05
7.033333e+00,-4.525385e-05,-4.482687e-05,-2.564935e-05,-2.608400e-05
7.066667e+00,-4.524027e-05,-4.479898e-05,-2.561376e-05,-2.606659e-05
7.100000e+00,-4.522381e-05,-4.477546e-05,-2.558248e-05,-2.604549e-05
7.133333e+00,-4.520439e-05,-4.475610e-05,-2.555562e-05,-2.602091e-05
7.166667e+00,-4.518198e-05,-4.474066e-05,-2.553318e-05,-2.599308e-05
7.200000e+00,-4.515664e-05,-4.472883e-05,-2.551511e-05,-2.596231e-05
7.233333e+00,-4.512846e-05,-4.472027e-05,-2.550131e-05,-2.592893e-05
7.266667e+00,-4.509760e-05,-4.471461e-05,-2.549160e-05,-2.589332e-05
7.300000e+00,-4.506424e-05,-4.471147e-05,-2.548575e-05,-2.585589e-05
7.333333e+00,-4.502864e-05,-4.471043e-05,-2.548350e-05,-2.581707e-05
7.366667e+00,-4.499108e-05,-4.471107e-05,-2.548452e-05,-2.577730e-05
7.400000e+00,-4.495186e-05,-4.471297e-05,-2.548847e-05,-2.573703e-05
7.433333e+00,-4.491132e-05,-4.471570e-05,-2.549496e-05,-2.569671e-05
7.466667e+00,-4.486983e-05,-4.471885e-05,-2.550358e-05,-2.565677e-05
7.500000e+00,-4.482774e-05,-4.472203e-05,-2.551391e-05,-2.561763e-05
7.533333e+00,-4.478543e-05,-4.472487e-05,-2.552554e-05,-2.557971e-05
7.566667e+00,-4.474329e-05,-4.472701e-05,-2.553802e-05,-2.554337e-05
7.600000e+00,-4.470167e-05,-4.472815e-05,-2.555093e-05,-2.550894e-05
7.633333e+00,-4.466092e-05,-4.472800e-05,-2.556386e-05,-2.547675e-05
7.666667e+00,-4.462140e-05,-4.472631e-05,-2.557643e-05,-2.544703e-05
7.700000e+00,-4.458340e-05,-4.472290e-05,-2.558826e-05,-2.542003e-05
7.733333e+00,-4.454722e-05,-4.471760e-05,-2.559901e-05,-2.539589e-05
7.766667e+00,-4.451312e-05,-4.471030e-05,-2.560837e-05,-2.537476e-05
7.800000e+00,-4.448130e-05,-4.470092e-05,-2.561608e-05,-2.535669e-05
7.833333e+00,-4.445197e-05,-4.468945e-05,-2.562192e-05,-2.534174e-05
7.866667e+00,-4.442526e-05,-4.467588e-05,-2.562568e-05,-2.532986e-05
7.900000e+00,-4.440127e-05,-4.466028e-05,-2.562724e-05,-2.532101e-05
7.933333e+00,-4.438008e-05,-4.464274e-05,-2.562650e-05,-2.531508e-05
7.966667e+00,-4.436170e-05,-4.462339e-05,-2.562340e-05,-2.531191e-05
8.000000e+00,-4.434613e-05,-4.460239e-05,-2.561793e-05,-2.531134e-05
8.033333e+00,-4.433330e-05,-4.457992e-05,-2.561013e-05,-2.531315e-05
8.066667e+00,-4.432314e-05,-4.455620e-05,-2.560008e-05,-2.531711e-05
8.100000e+00,-4.431551e-05,-4.453145e-05,-2.558788e-05,-2.532294e-05
8.133333e+00,-4.431027e-05,-4.450593e-05,-2.557368e-05,-2.533037e-05
8.166667e+00,-4.430723e-05,-4.447989e-05,-2.555767e-05,-2.533911e-05
8.200000e+00,-4.430620e-05,-4.445359e-05,-2.554004e-05,-2.534886e-05
8.233333e+00,-4.430695e-05,-4.442730e-05,-2.552102e-05,-2.535932e-05
8.266667e+00,-4.430923e-05,-4.440127e-05,-2.550087e-05,-2.537019e-05
8.300000e+00,-4.431282e-05,-4.437575e-05,-2.547983e-05,-2.538118e-05
8.333333e+00,-4.431743e-05,-4.435100e-05,-2.545819e-05,-2.539200e-05
8.366667e+00,-4.432283e-05,-4.432724e-05,-2.543620e-05,-2.540239e-05
8.400000e+00,-4.432875e-05,-4.430467e-05,-2.541415e-05,-2.541210e-05
8.433333e+00,-4.433495e-05,-4.428348e-05,-2.539229e-05,-2.542091e-05
8.466667e+00,-4.434117e-05,-4.426384e-05,-2.537090e-05,-2.542863e-05
8.500000e+00,-4.434720e-05,-4.424589e-05,-2.535021e-05,-2.543508e-05
8.533333e+00,-4.435281e-05,-4.422973e-05,-2.533045e-05,-2.544011e-05
8.566667e+00,-4.435782e-05,-4.421546e-05,-2.531184e-05,-2.544363e-05
8.600000e+00,-4.436206e-05,-4.420313e-05,-2.529456e-05,-2.544554e-05
8.633333e+00,-4.436537e-05,-4.419277e-05,-2.527876e-05,-2.544581e-05
8.666667e+00,-4.436762e-05,-4.418437e-05,-2.526459e-05,-2.544441e-05
8.700000e+00,-4.436873e-05,-4.417791e-05,-2.525216e-05,-2.544135e-05
8.733333e+00,-4.436862e-05,-4.417334e-05,-2.524154e-05,-2.543668e-05
8.766667e+00,-4.436723e-05,-4.417058e-05,-2.523277e-05,-2.543048e-05
8.800000e+00,-4.436456e-05,-4.416952e-05,-2.522589e-05,-2.542282e-05
8.833333e+00,-4.436061e-05,-4.417006e-05,-2.522089e-05,-2.541384e-05
8.866667e+00,-4.435541e-05,-4.417205e-05,-2.521772e-05,-2.540366e-05
8.900000e+00,-4.434901e-05,-4.417534e-05,-2.521632e-05,-2.539244e-05
8.933333e+00,-4.434149e-05,-4.417977e-05,-2.521662e-05,-2.538036e-05
8.966667e+00,-4.433295e-05,-4.418516e-05,-2.521850e-05,-2.536758e-05
9.000000e+00,-4.432349e-05,-4.419135e-05,-2.522184e-05,-2.535430e-05
9.033333e+00,-4.431325e-05,-4.419814e-05,-2.522649e-05,-2.534071e-05
9.066667e+00,-4.430236e-05,-4.420535e-05,-2.523230e-05,-2.532699e-05
9.100000e+00,-4.429097e-05,-4.421282e-05,-2.523909e-05,-2.531335e-05
9.133333e+00,-4.427925e-05,-4.422036e-05,-2.524669e-05,-2.529995e-05
9.166667e+00,-4.426734e-05,-4.422781e-05,-2.525492e-05,-2.528699e-05
9.200000e+00,-4.425541e-05,-4.423503e-05,-2.526359e-05,-2.527462e-05
9.233333e+00,-4.424361e-05,-4.424185e-05,-2.527253e-05,-2.526299e-05
9.266667e+00,-4.423211e-05,-4.424817e-05,-2.528155e-05,-2.525225e-05
9.300000e+00,-4.422104e-05,-4.425387e-05,-2.529048e-05,-2.524251e-05
9.333333e+00,-4.421056e-05,-4.425886e-05,-2.529916e-05,-2.523388e-05
9.366667e+00,-4.420078e-05,-4.426306e-05,-2.530744e-05,-2.522643e-05
9.400000e+00,-4.419182e-05,-4.426640e-05,-2.531518e-05,-2.522024e-05
9.433333e+00,-4.418378e-05,-4.426886e-05,-2.532226e-05,-2.521534e-05
9.466667e+00,-4.417676e-05,-4.427041e-05,-2.532857e-05,-2.521175e-05
9.500000e+00,-4.417081e-05,-4.427105e-05,-2.533403e-05,-2.520948e-05
9.533333e+00,-4.416600e-05,-4.427080e-05,-2.533856e-05,-2.520850e-05
9.566667e+00,-4.416236e-05,-4.426969e-05,-2.534212e-05,-2.520879e-05
9.600000e+00,-4.415991e-05,-4.426776e-05,-2.534467e-05,-2.521029e-05
9.633333e+00,-4.415864e-05,-4.426508e-05,-2.534620e-05,-2.521292e-05
9.666667e+00,-4.415855e-05,-4.426172e-05,-2.534673e-05,-2.521661e-05
9.700000e+00,-4.415960e-05,-4.425777e-05,-2.534626e-05,-2.522126e-05
9.733333e+00,-4.416175e-05,-4.425332e-05,-2.534485e-05,-2.522675e-05
9.766667e+00,-4.416494e-05,-4.424847e-05,-2.534254e-05,-2.523298e-05
9.800000e+00,-4.416909e-05,-4.424335e-05,-2.533941e-05,-2.523982e-05
9.833333e+00,-4.417414e-05,-4.423804e-05,-2.533555e-05,-2.524714e-05
9.866667e+00,-4.417997e-05,-4.423267e-05,-2.533103e-05,-2.525483e-05
9.900000e+00,-4.418650e-05,-4.422735e-05,-2.532598e-05,-2.526273e-05
9.933333e+00,-4.419362e-05,-4.422219e-05,-2.532048e-05,-2.527074e-05
9.966667e+00,-4.420122e-05,-4.421729e-05,-2.531467e-05,-2.527873e-05
1.000000e+01,-4.420920e-05,-4.421276e-05,-2.530865e-05,-2.528658e-05
1.003333e+01,-4.421744e-05,-4.420869e-05,-2.530253e-05,-2.529419e-05
1.006667e+01,-4.422583e-05,-4.420516e-05,-2.529645e-05,-2.530144e-05
1.010000e+01,-4.423428e-05,-4.420224e-05,-2.529050e-05,-2.530826e-05
1.013333e+01,-4.424267e-05,-4.420001e-05,-2.528479e-05,-2.531457e-05
1.016667e+01,-4.425092e-05,-4.419851e-05,-2.527943e-05,-2.532029e-05
1.020000e+01,-4.425894e-05,-4.419779e-05,-2.527452e-05,-2.532537e-05
1.023333e+01,-4.426664e-05,-4.419788e-05,-2.527012e-05,-2.532978e-05
1.026667e+01,-4.427397e-05,-4.419879e-05,-2.526633e-05,-2.533349e-05
1.030000e+01,-4.428086e-05,-4.420053e-05,-2.526320e-05,-2.533648e-05
1.033333e+01,-4.428727e-05,-4.420310e-05,-2.526078e-05,-2.533875e-05
1.036667e+01,-4.429315e-05,-4.420647e-05,-2.525912e-05,-2.534032e-05
1.040000e+01,-4.429850e-05,-4.421062e-05,-2.525823e-05,-2.534121e-05
1.043333e+01,-4.430328e-05,-4.421551e-05,-2.525814e-05,-2.534145e-05
1.046667e+01,-4.430750e-05,-4.422109e-05,-2.525885e-05,-2.534109e-05
1.050000e+01,-4.431117e-05,-4.422731e-05,-2.526034e-05,-2.534019e-05
1.053333e+01,-4.431430e-05,-4.423410e-05,-2.526260e-05,-2.533881e-05
