t,lc1,lc2,lc3,lc4,c1,c2,c3,c4
4.666667e-01,-2.826791e-04,3.464154e-05,5.409818e-06,7.184981e-06,-2.796256e-04,3.263476e-05,4.479260e-06,6.085158e-06
5.000000e-01,-2.495828e-04,-8.181223e-06,-3.358560e-07,-1.476277e-06,-2.462069e-04,-9.955515e-06,-1.404174e-06,-2.705726e-06
5.333333e-01,-2.111354e-04,-5.528740e-05,-7.343428e-06,-1.150596e-05,-2.075773e-04,-5.669091e-05,-8.536754e-06,-1.283876e-05
5.666667e-01,-1.696867e-04,-1.035841e-04,-1.549349e-05,-2.258156e-05,-1.661861e-04,-1.044551e-04,-1.678478e-05,-2.397669e-05
6.000000e-01,-1.276198e-04,-1.499836e-04,-2.473892e-05,-3.445927e-05,-1.244389e-04,-1.501982e-04,-2.609659e-05,-3.587462e-05
6.333333e-01,-8.728087e-05,-1.916714e-04,-3.511028e-05,-4.699139e-05,-8.470512e-05,-1.910911e-04,-3.650573e-05,-4.838776e-05
6.666667e-01,-5.087946e-05,-2.263011e-04,-4.668691e-05,-6.010762e-05,-4.914801e-05,-2.248536e-04,-4.807850e-05,-6.144116e-05
7.000000e-01,-2.036432e-05,-2.521118e-04,-5.954601e-05,-7.377232e-05,-1.963475e-05,-2.497747e-04,-6.088799e-05,-7.500124e-05
7.333333e-01,2.707414e-06,-2.679787e-04,-7.370732e-05,-8.793493e-05,2.312627e-06,-2.646974e-04,-7.496224e-05,-8.902494e-05
7.666667e-01,1.728341e-05,-2.734162e-04,-8.909032e-05,-1.024902e-04,1.580081e-05,-2.692593e-04,-9.021315e-05,-1.034099e-04
8.000000e-01,2.289014e-05,-2.685494e-04,-1.054950e-04,-1.172594e-04,2.045696e-05,-2.636379e-04,-1.064474e-04,-1.179869e-04
8.333333e-01,1.965495e-05,-2.540673e-04,-1.226093e-04,-1.319953e-04,1.642509e-05,-2.485085e-04,-1.233655e-04,-1.325179e-04
8.666667e-01,8.274088e-06,-2.311628e-04,-1.400378e-04,-1.464067e-04,4.525687e-06,-2.251942e-04,-1.405759e-04,-1.467210e-04
9.000000e-01,-1.006628e-05,-2.014590e-04,-1.573432e-04,-1.601928e-04,-1.403105e-05,-1.953587e-04,-1.576534e-04,-1.603056e-04
9.333333e-01,-3.380241e-05,-1.669193e-04,-1.740880e-04,-1.730783e-04,-3.771106e-05,-1.609729e-04,-1.741634e-04,-1.729946e-04
9.666667e-01,-6.112345e-05,-1.297402e-04,-1.898683e-04,-1.848379e-04,-6.467752e-05,-1.242889e-04,-1.897116e-04,-1.845717e-04
1.000000e+00,-9.010592e-05,-9.222760e-05,-2.043345e-04,-1.953093e-04,-9.305068e-05,-8.759064e-05,-2.039544e-04,-1.948753e-04
1.033333e+00,-1.188418e-04,-5.666276e-05,-2.171991e-04,-2.043917e-04,-1.209598e-04,-5.314364e-05,-2.165933e-04,-2.037916e-04
1.066667e+00,-1.455531e-04,-2.516752e-05,-2.282340e-04,-2.120352e-04,-1.466796e-04,-2.299303e-05,-2.274131e-04,-2.112779e-04
1.100000e+00,-1.686901e-04,4.208135e-07,-2.372641e-04,-2.182262e-04,-1.687264e-04,1.119530e-06,-2.362405e-04,-2.173177e-04
1.133333e+00,-1.870104e-04,1.865410e-05,-2.441600e-04,-2.229730e-04,-1.858795e-04,1.778650e-05,-2.429320e-04,-2.219075e-04
1.166667e+00,-1.996381e-04,2.854955e-05,-2.488352e-04,-2.262967e-04,-1.973624e-04,2.618287e-05,-2.474201e-04,-2.250798e-04
1.200000e+00,-2.061028e-04,2.963239e-05,-2.512475e-04,-2.282270e-04,-2.027723e-04,2.593462e-05,-2.496673e-04,-2.268668e-04
1.233333e+00,-2.063542e-04,2.194422e-05,-2.514033e-04,-2.288031e-04,-2.020787e-04,1.710420e-05,-2.496680e-04,-2.273018e-04
1.266667e+00,-2.007548e-04,6.018909e-06,-2.493633e-04,-2.280772e-04,-1.957526e-04,3.561638e-07,-2.475043e-04,-2.264514e-04
1.300000e+00,-1.900469e-04,-1.716974e-05,-2.452460e-04,-2.261184e-04,-1.845858e-04,-2.330035e-05,-2.432970e-04,-2.243879e-04
1.333333e+00,-1.752974e-04,-4.628284e-05,-2.392272e-04,-2.230139e-04,-1.696599e-04,-5.254972e-05,-2.372088e-04,-2.211923e-04
1.366667e+00,-1.578232e-04,-7.970768e-05,-2.315350e-04,-2.188682e-04,-1.523452e-04,-8.574226e-05,-2.294808e-04,-2.169784e-04
1.400000e+00,-1.391010e-04,-1.156596e-04,-2.224401e-04,-2.137999e-04,-1.341107e-04,-1.211327e-04,-2.203784e-04,-2.118630e-04
1.433333e+00,-1.206697e-04,-1.522882e-04,-2.122432e-04,-2.079358e-04,-1.164798e-04,-1.569164e-04,-2.101898e-04,-2.059654e-04
1.466667e+00,-1.040303e-04,-1.877834e-04,-2.012608e-04,-2.014065e-04,-1.009059e-04,-1.913358e-04,-1.992351e-04,-1.994203e-04
1.500000e+00,-9.055209e-05,-2.204740e-04,-1.898125e-04,-1.943418e-04,-8.868443e-05,-2.227966e-04,-1.878275e-04,-1.923552e-04
1.533333e+00,-8.138918e-05,-2.489165e-04,-1.782092e-04,-1.868689e-04,-8.092376e-05,-2.498921e-04,-1.762744e-04,-1.848943e-04
1.566667e+00,-7.741367e-05,-2.719671e-04,-1.667443e-04,-1.791123e-04,-7.837415e-05,-2.715835e-04,-1.648695e-04,-1.771661e-04
1.600000e+00,-7.916808e-05,-2.888346e-04,-1.556870e-04,-1.711950e-04,-8.148419e-05,-2.871571e-04,-1.538808e-04,-1.692947e-04
1.633333e+00,-8.683907e-05,-2.991109e-04,-1.452782e-04,-1.632413e-04,-9.039873e-05,-2.962249e-04,-1.435559e-04,-1.614068e-04
1.666667e+00,-1.002529e-04,-3.027778e-04,-1.357273e-04,-1.553788e-04,-1.048262e-04,-2.988809e-04,-1.341018e-04,-1.536328e-04
1.700000e+00,-1.188921e-04,-3.001905e-04,-1.272109e-04,-1.477401e-04,-1.241950e-04,-2.955315e-04,-1.256957e-04,-1.461058e-04
1.733333e+00,-1.419314e-04,-2.920392e-04,-1.198712e-04,-1.404630e-04,-1.476711e-04,-2.868691e-04,-1.184907e-04,-1.389675e-04
1.766667e+00,-1.682905e-04,-2.792921e-04,-1.138165e-04,-1.336900e-04,-1.741230e-04,-2.739286e-04,-1.125864e-04,-1.323568e-04
1.800000e+00,-1.966999e-04,-2.631242e-04,-1.091214e-04,-1.275659e-04,-2.022904e-04,-2.578845e-04,-1.080566e-04,-1.264158e-04
1.833333e+00,-2.257761e-04,-2.448367e-04,-1.058286e-04,-1.222352e-04,-2.308090e-04,-2.400134e-04,-1.049534e-04,-1.212924e-04
1.866667e+00,-2.541016e-04,-2.257726e-04,-1.039514e-04,-1.178380e-04,-2.582912e-04,-2.216411e-04,-1.032776e-04,-1.171178e-04
1.900000e+00,-2.803049e-04,-2.072334e-04,-1.034771e-04,-1.145070e-04,-2.834208e-04,-2.040102e-04,-1.030148e-04,-1.140202e-04
1.933333e+00,-3.031362e-04,-1.904026e-04,-1.043713e-04,-1.123627e-04,-3.049771e-04,-1.882528e-04,-1.041387e-04,-1.121261e-04
1.966667e+00,-3.215339e-04,-1.762787e-04,-1.065819e-04,-1.115094e-04,-3.219891e-04,-1.752769e-04,-1.065851e-04,-1.115277e-04
2.000000e+00,-3.346787e-04,-1.656236e-04,-1.100439e-04,-1.120312e-04,-3.337133e-04,-1.657564e-04,-1.102870e-04,-1.123056e-04
2.033333e+00,-3.420327e-04,-1.589264e-04,-1.146825e-04,-1.139875e-04,-3.396412e-04,-1.601269e-04,-1.151763e-04,-1.145268e-04
2.066667e+00,-3.433608e-04,-1.563854e-04,-1.204163e-04,-1.174094e-04,-3.396544e-04,-1.584809e-04,-1.211593e-04,-1.182078e-04
2.100000e+00,-3.387349e-04,-1.579086e-04,-1.271592e-04,-1.222961e-04,-3.338931e-04,-1.606625e-04,-1.281469e-04,-1.233433e-04
2.133333e+00,-3.285202e-04,-1.631322e-04,-1.348217e-04,-1.286122e-04,-3.227443e-04,-1.662845e-04,-1.360509e-04,-1.299031e-04
2.166667e+00,-3.133459e-04,-1.714538e-04,-1.433107e-04,-1.362855e-04,-3.069278e-04,-1.746888e-04,-1.447650e-04,-1.377980e-04
2.200000e+00,-2.940618e-04,-1.820802e-04,-1.525291e-04,-1.452073e-04,-2.873217e-04,-1.850796e-04,-1.541857e-04,-1.469129e-04
2.233333e+00,-2.716847e-04,-1.940852e-04,-1.623745e-04,-1.552323e-04,-2.649384e-04,-1.965504e-04,-1.642074e-04,-1.571031e-04
2.266667e+00,-2.473376e-04,-2.064725e-04,-1.727384e-04,-1.661816e-04,-2.409175e-04,-2.081287e-04,-1.747091e-04,-1.681741e-04
2.300000e+00,-2.221856e-04,-2.182425e-04,-1.835041e-04,-1.778461e-04,-2.163899e-04,-2.188711e-04,-1.855676e-04,-1.799119e-04
2.333333e+00,-1.973716e-04,-2.284558e-04,-1.945457e-04,-1.899918e-04,-1.924586e-04,-2.278888e-04,-1.966527e-04,-1.920799e-04
2.366667e+00,-1.739567e-04,-2.362922e-04,-2.057267e-04,-2.023654e-04,-1.701189e-04,-2.344479e-04,-2.078216e-04,-2.044178e-04
2.400000e+00,-1.528680e-04,-2.410995e-04,-2.168999e-04,-2.147019e-04,-1.502179e-04,-2.379804e-04,-2.189254e-04,-2.166607e-04
2.433333e+00,-1.348555e-04,-2.424315e-04,-2.279067e-04,-2.267321e-04,-1.334495e-04,-2.380953e-04,-2.298034e-04,-2.285361e-04
2.466667e+00,-1.204622e-04,-2.400717e-04,-2.385786e-04,-2.381896e-04,-1.202526e-04,-2.346800e-04,-2.402896e-04,-2.397825e-04
2.500000e+00,-1.100059e-04,-2.340429e-04,-2.487381e-04,-2.488195e-04,-1.108683e-04,-2.278265e-04,-2.502110e-04,-2.501505e-04
2.533333e+00,-1.035765e-04,-2.246014e-04,-2.582016e-04,-2.583851e-04,-1.053509e-04,-2.178257e-04,-2.593827e-04,-2.594000e-04
2.566667e+00,-1.010452e-04,-2.122176e-04,-2.667827e-04,-2.666746e-04,-1.034929e-04,-2.052141e-04,-2.676292e-04,-2.673340e-04
2.600000e+00,-1.020860e-04,-1.975447e-04,-2.742963e-04,-2.735071e-04,-1.049389e-04,-1.906633e-04,-2.747733e-04,-2.737803e-04
2.633333e+00,-1.062087e-04,-1.813757e-04,-2.805638e-04,-2.787372e-04,-1.092060e-04,-1.749610e-04,-2.806332e-04,-2.785893e-04
2.666667e+00,-1.127978e-04,-1.645950e-04,-2.854182e-04,-2.822583e-04,-1.156630e-04,-1.589823e-04,-2.850591e-04,-2.816752e-04
2.700000e+00,-1.211588e-04,-1.481245e-04,-2.887102e-04,-2.840044e-04,-1.236429e-04,-1.436037e-04,-2.879101e-04,-2.829822e-04
2.733333e+00,-1.305648e-04,-1.328690e-04,-2.903133e-04,-2.839514e-04,-1.324628e-04,-1.296849e-04,-2.890551e-04,-2.824819e-04
2.766667e+00,-1.403037e-04,-1.196643e-04,-2.901299e-04,-2.821153e-04,-1.414540e-04,-1.179793e-04,-2.884177e-04,-2.802141e-04
2.800000e+00,-1.497214e-04,-1.092296e-04,-2.880957e-04,-2.785509e-04,-1.500254e-04,-1.091205e-04,-2.859429e-04,-2.762431e-04
2.833333e+00,-1.582590e-04,-1.021292e-04,-2.841839e-04,-2.733485e-04,-1.576740e-04,-1.036119e-04,-2.815990e-04,-2.706566e-04
2.866667e+00,-1.654821e-04,-9.874257e-05,-2.784086e-04,-2.666293e-04,-1.640368e-04,-1.017226e-04,-2.754231e-04,-2.635971e-04
2.900000e+00,-1.711007e-04,-9.924685e-05,-2.708261e-04,-2.585410e-04,-1.688871e-04,-1.035502e-04,-2.674801e-04,-2.552193e-04
2.933333e+00,-1.749790e-04,-1.036107e-04,-2.615355e-04,-2.492526e-04,-1.721322e-04,-1.090224e-04,-2.578654e-04,-2.456900e-04
2.966667e+00,-1.771346e-04,-1.116003e-04,-2.506782e-04,-2.389487e-04,-1.738478e-04,-1.178247e-04,-2.467406e-04,-2.352075e-04
3.000000e+00,-1.777279e-04,-1.227967e-04,-2.384351e-04,-2.278242e-04,-1.742265e-04,-1.295059e-04,-2.342921e-04,-2.239680e-04
3.033333e+00,-1.770425e-04,-1.366232e-04,-2.250232e-04,-2.160796e-04,-1.735639e-04,-1.434892e-04,-2.207340e-04,-2.121688e-04
3.066667e+00,-1.754588e-04,-1.523799e-04,-2.106902e-04,-2.039160e-04,-1.722520e-04,-1.590598e-04,-2.063266e-04,-2.000140e-04
3.100000e+00,-1.734213e-04,-1.692853e-04,-1.957089e-04,-1.915313e-04,-1.707203e-04,-1.754618e-04,-1.913430e-04,-1.876974e-04
3.133333e+00,-1.714035e-04,-1.865199e-04,-1.803698e-04,-1.791167e-04,-1.694169e-04,-1.919123e-04,-1.760726e-04,-1.754063e-04
3.166667e+00,-1.698719e-04,-2.032709e-04,-1.649736e-04,-1.668545e-04,-1.687657e-04,-2.076478e-04,-1.608177e-04,-1.633177e-04
3.200000e+00,-1.692509e-04,-2.187752e-04,-1.498235e-04,-1.549161e-04,-1.691365e-04,-2.219699e-04,-1.458768e-04,-1.515958e-04
3.233333e+00,-1.698920e-04,-2.323571e-04,-1.352166e-04,-1.434603e-04,-1.708306e-04,-2.342538e-04,-1.315483e-04,-1.403978e-04
3.266667e+00,-1.720480e-04,-2.434608e-04,-1.214364e-04,-1.326336e-04,-1.740267e-04,-2.440278e-04,-1.181064e-04,-1.298605e-04
3.300000e+00,-1.758538e-04,-2.516740e-04,-1.087458e-04,-1.225690e-04,-1.787951e-04,-2.509500e-04,-1.058057e-04,-1.201106e-04
3.333333e+00,-1.813162e-04,-2.567430e-04,-9.737976e-05,-1.133869e-04,-1.850931e-04,-2.548072e-04,-9.488436e-05,-1.112707e-04
3.366667e+00,-1.883109e-04,-2.585786e-04,-8.754041e-05,-1.051947e-04,-1.927318e-04,-2.555886e-04,-8.552613e-05,-1.034372e-04
3.400000e+00,-1.965883e-04,-2.572514e-04,-7.939228e-05,-9.808729e-05,-2.014212e-04,-2.534094e-04,-7.788535e-05,-9.670087e-05
3.433333e+00,-2.057876e-04,-2.529801e-04,-7.305914e-05,-9.214708e-05,-2.107754e-04,-2.485002e-04,-7.209004e-05,-9.114989e-05
3.466667e+00,-2.154569e-04,-2.461108e-04,-6.862212e-05,-8.744374e-05,-2.203219e-04,-2.412457e-04,-6.819756e-05,-8.684241e-05
3.500000e+00,-2.250795e-04,-2.370904e-04,-6.611906e-05,-8.403379e-05,-2.295474e-04,-2.320929e-04,-6.623544e-05,-8.383197e-05
3.533333e+00,-2.341035e-04,-2.264363e-04,-6.554518e-05,-8.195971e-05,-2.379080e-04,-2.215370e-04,-6.620335e-05,-8.216848e-05
3.566667e+00,-2.419742e-04,-2.147029e-04,-6.685489e-05,-8.124877e-05,-2.448835e-04,-2.101176e-04,-6.803161e-05,-8.186625e-05
3.600000e+00,-2.481649e-04,-2.024486e-04,-6.996456e-05,-8.191160e-05,-2.499920e-04,-1.983515e-04,-7.162823e-05,-8.293249e-05
3.633333e+00,-2.522083e-04,-1.902037e-04,-7.475620e-05,-8.394059e-05,-2.527995e-04,-1.867232e-04,-7.687926e-05,-8.536571e-05
3.666667e+00,-2.537222e-04,-1.784423e-04,-8.108175e-05,-8.730811e-05,-2.529993e-04,-1.756528e-04,-8.361676e-05,-8.912318e-05
3.700000e+00,-2.524315e-04,-1.675591e-04,-8.876781e-05,-9.196500e-05,-2.503806e-04,-1.654767e-04,-9.166217e-05,-9.415031e-05
3.733333e+00,-2.481835e-04,-1.578521e-04,-9.762063e-05,-9.783910e-05,-2.448329e-04,-1.564470e-04,-1.008245e-04,-1.003771e-04
3.766667e+00,-2.409571e-04,-1.495124e-04,-1.074311e-04,-1.048343e-04,-2.364184e-04,-1.486968e-04,-1.108816e-04,-1.076909e-04
3.800000e+00,-2.308637e-04,-1.426209e-04,-1.179799e-04,-1.128303e-04,-2.253037e-04,-1.422649e-04,-1.216120e-04,-1.159636e-04
3.833333e+00,-2.181421e-04,-1.371525e-04,-1.290415e-04,-1.216825e-04,-2.117567e-04,-1.371050e-04,-1.327908e-04,-1.250478e-04
3.866667e+00,-2.031459e-04,-1.329862e-04,-1.403894e-04,-1.312232e-04,-1.961858e-04,-1.330683e-04,-1.441858e-04,-1.347608e-04
3.900000e+00,-1.863258e-04,-1.299208e-04,-1.517990e-04,-1.412640e-04,-1.790613e-04,-1.299506e-04,-1.555732e-04,-1.449063e-04
3.933333e+00,-1.682067e-04,-1.276955e-04,-1.630515e-04,-1.515976e-04,-1.609093e-04,-1.275049e-04,-1.667318e-04,-1.552708e-04
3.966667e+00,-1.493621e-04,-1.260125e-04,-1.739364e-04,-1.620024e-04,-1.423052e-04,-1.254503e-04,-1.774534e-04,-1.656240e-04
4.000000e+00,-1.303862e-04,-1.245615e-04,-1.842538e-04,-1.722465e-04,-1.238186e-04,-1.235115e-04,-1.875408e-04,-1.757304e-04
4.033333e+00,-1.118661e-04,-1.230438e-04,-1.938166e-04,-1.820926e-04,-1.060089e-04,-1.214299e-04,-1.968031e-04,-1.853462e-04
4.066667e+00,-9.435558e-05,-1.211941e-04,-2.024516e-04,-1.913042e-04,-8.938153e-05,-1.189893e-04,-2.050764e-04,-1.942380e-04
4.100000e+00,-7.835073e-05,-1.188001e-04,-2.100012e-04,-1.996511e-04,-7.437831e-05,-1.160285e-04,-2.122083e-04,-2.021797e-04
4.133333e+00,-6.427041e-05,-1.157172e-04,-2.163241e-04,-2.069154e-04,-6.137802e-05,-1.124477e-04,-2.180529e-04,-2.089501e-04
4.166667e+00,-5.244080e-05,-1.118783e-04,-2.212964e-04,-2.128981e-04,-5.063601e-05,-1.082304e-04,-2.225018e-04,-2.143668e-04
4.200000e+00,-4.308565e-05,-1.072981e-04,-2.248125e-04,-2.174239e-04,-4.232156e-05,-1.034296e-04,-2.254571e-04,-2.182672e-04
4.233333e+00,-3.632210e-05,-1.020722e-04,-2.267862e-04,-2.203470e-04,-3.652330e-05,-9.816663e-05,-2.268281e-04,-2.205064e-04
4.266667e+00,-3.216205e-05,-9.636984e-05,-2.271515e-04,-2.215549e-04,-3.319526e-05,-9.263268e-05,-2.265691e-04,-2.209998e-04
4.300000e+00,-3.051887e-05,-9.042305e-05,-2.258639e-04,-2.209720e-04,-3.222294e-05,-8.706342e-05,-2.246448e-04,-2.196895e-04
4.333333e+00,-3.121863e-05,-8.451074e-05,-2.229012e-04,-2.185620e-04,-3.343135e-05,-8.173225e-05,-2.210302e-04,-2.165437e-04
4.366667e+00,-3.401504e-05,-7.894038e-05,-2.182651e-04,-2.143290e-04,-3.655225e-05,-7.692500e-05,-2.157497e-04,-2.115986e-04
4.400000e+00,-3.860706e-05,-7.402779e-05,-2.119818e-04,-2.083175e-04,-4.129260e-05,-7.292398e-05,-2.088404e-04,-2.049166e-04
4.433333e+00,-4.465808e-05,-7.007642e-05,-2.041031e-04,-2.006115e-04,-4.734150e-05,-6.999985e-05,-2.003536e-04,-1.965863e-04
4.466667e+00,-5.181532e-05,-6.735746e-05,-1.947071e-04,-1.913317e-04,-5.436098e-05,-6.836770e-05,-1.903910e-04,-1.867567e-04
4.500000e+00,-5.972859e-05,-6.609190e-05,-1.838986e-04,-1.806326e-04,-6.203437e-05,-6.819483e-05,-1.790684e-04,-1.755947e-04
4.533333e+00,-6.806711e-05,-6.643563e-05,-1.718086e-04,-1.686982e-04,-7.006874e-05,-6.959527e-05,-1.665197e-04,-1.632867e-04
4.566667e+00,-7.653368e-05,-6.846833e-05,-1.585940e-04,-1.557373e-04,-7.820105e-05,-7.258500e-05,-1.529226e-04,-1.500582e-04
4.600000e+00,-8.487554e-05,-7.218694e-05,-1.444362e-04,-1.419776e-04,-8.621611e-05,-7.711409e-05,-1.384677e-04,-1.361403e-04
4.633333e+00,-9.289142e-05,-7.750376e-05,-1.295388e-04,-1.276605e-04,-9.394311e-05,-8.306544e-05,-1.233639e-04,-1.217730e-04
4.666667e+00,-1.004346e-04,-8.424939e-05,-1.141254e-04,-1.130350e-04,-1.012649e-04,-9.022816e-05,-1.078479e-04,-1.072072e-04
4.700000e+00,-1.074124e-04,-9.218024e-05,-9.843559e-05,-9.835190e-05,-1.081095e-04,-9.834060e-05,-9.216406e-05,-9.268776e-05
4.733333e+00,-1.137816e-04,-1.009900e-04,-8.272148e-05,-8.385819e-05,-1.144420e-04,-1.070927e-04,-7.656951e-05,-7.845730e-05
4.766667e+00,-1.195413e-04,-1.103246e-04,-6.724251e-05,-6.979221e-05,-1.202684e-04,-1.161285e-04,-6.132500e-05,-6.474316e-05
4.800000e+00,-1.247234e-04,-1.197992e-04,-5.226055e-05,-5.637885e-05,-1.256142e-04,-1.250804e-04,-4.668953e-05,-5.175825e-05
4.833333e+00,-1.293811e-04,-1.290171e-04,-3.803421e-05,-4.382566e-05,-1.305148e-04,-1.335727e-04,-3.292459e-05,-3.970571e-05
4.866667e+00,-1.335775e-04,-1.375886e-04,-2.481315e-05,-3.231954e-05,-1.350142e-04,-1.412520e-04,-2.026680e-05,-2.875366e-05
4.900000e+00,-1.373736e-04,-1.451492e-04,-1.283224e-05,-2.202421e-05,-1.391448e-04,-1.477960e-04,-8.939904e-06,-1.905278e-05
4.933333e+00,-1.408177e-04,-1.513766e-04,-2.305895e-06,-1.307830e-05,-1.429197e-04,-1.529159e-04,8.420860e-07,-1.074071e-05
4.966667e+00,-1.439367e-04,-1.560044e-04,6.577217e-06,-5.594150e-06,-1.463337e-04,-1.564022e-04,8.916405e-06,-3.908745e-06
5.000000e+00,-1.467292e-04,-1.588334e-04,1.365903e-05,3.428474e-07,-1.493514e-04,-1.581030e-04,1.514242e-05,1.368015e-06
5.033333e+00,-1.491621e-04,-1.597385e-04,1.881622e-05,4.674311e-06,-1.519042e-04,-1.579228e-04,1.939995e-05,5.027790e-06
5.066667e+00,-1.511693e-04,-1.586723e-04,2.196352e-05,7.368581e-06,-1.539025e-04,-1.558675e-04,2.163738e-05,7.058712e-06
5.100000e+00,-1.526537e-04,-1.556644e-04,2.305618e-05,8.420035e-06,-1.552297e-04,-1.519990e-04,2.182953e-05,7.462014e-06
5.133333e+00,-1.534928e-04,-1.508168e-04,2.209124e-05,7.848161e-06,-1.557448e-04,-1.464322e-04,1.997753e-05,6.251368e-06
5.166667e+00,-1.535450e-04,-1.442964e-04,1.910799e-05,5.696470e-06,-1.553092e-04,-1.393634e-04,1.615471e-05,3.488229e-06
5.200000e+00,-1.526598e-04,-1.363244e-04,1.418712e-05,2.031253e-06,-1.537801e-04,-1.310199e-04,1.045862e-05,-7.558655e-07
5.233333e+00,-1.506879e-04,-1.271634e-04,7.448941e-06,-3.059711e-06,-1.510150e-04,-1.216558e-04,3.012591e-06,-6.397576e-06
5.266667e+00,-1.474927e-04,-1.171036e-04,-9.493502e-07,-9.468496e-06,-1.469117e-04,-1.115598e-04,-5.998987e-06,-1.331211e-05
5.300000e+00,-1.429611e-04,-1.064484e-04,-1.081739e-05,-1.706843e-05,-1.413908e-04,-1.010164e-04,-1.637545e-05,-2.136685e-05
5.333333e+00,-1.370146e-04,-9.550006e-05,-2.193604e-05,-2.571555e-05,-1.344016e-04,-9.030435e-05,-2.789683e-05,-3.041766e-05
5.366667e+00,-1.296174e-04,-8.454657e-05,-3.406248e-05,-3.525013e-05,-1.259627e-04,-7.968657e-05,-4.030491e-05,-4.028913e-05
5.400000e+00,-1.207836e-04,-7.385044e-05,-4.693569e-05,-4.549831e-05,-1.161332e-04,-6.939503e-05,-5.333652e-05,-5.080019e-05
5.433333e+00,-1.105816e-04,-6.363941e-05,-6.028227e-05,-5.627400e-05,-1.050164e-04,-5.963254e-05,-6.671921e-05,-6.175925e-05
5.466667e+00,-9.913581e-05,-5.409998e-05,-7.382235e-05,-6.738082e-05,-9.278845e-05,-5.055427e-05,-8.017124e-05,-7.295793e-05
5.500000e+00,-8.662488e-05,-4.537359e-05,-8.727554e-05,-7.861447e-05,-7.966324e-05,-4.227666e-05,-9.341735e-05,-8.418554e-05
5.533333e+00,-7.327799e-05,-3.755571e-05,-1.003666e-04,-8.976527e-05,-6.589501e-05,-3.488235e-05,-1.061837e-04,-9.522408e-05
5.566667e+00,-5.936783e-05,-3.069757e-05,-1.128307e-04,-1.006210e-04,-5.178249e-05,-2.840211e-05,-1.182158e-04,-1.058575e-04
5.600000e+00,-4.520146e-05,-2.481023e-05,-1.244187e-04,-1.109703e-04,-3.764177e-05,-2.283926e-05,-1.292746e-04,-1.158728e-04
5.633333e+00,-3.110931e-05,-1.987057e-05,-1.349013e-04,-1.206057e-04,-2.380674e-05,-1.817602e-05,-1.391312e-04,-1.250559e-04
5.666667e+00,-1.743290e-05,-1.582878e-05,-1.440726e-04,-1.293278e-04,-1.060758e-05,-1.436030e-05,-1.475994e-04,-1.332159e-04
5.700000e+00,-4.511917e-06,-1.261656e-05,-1.517539e-04,-1.369486e-04,1.637320e-06,-1.133388e-05,-1.545131e-04,-1.401721e-04
5.733333e+00,7.328784e-06,-1.015570e-05,-1.577959e-04,-1.432958e-04,1.262092e-05,-9.037614e-06,-1.597220e-04,-1.457511e-04
5.766667e+00,1.779146e-05,-8.366201e-06,-1.620804e-04,-1.482167e-04,2.208916e-05,-7.402384e-06,-1.631333e-04,-1.498227e-04
5.800000e+00,2.661662e-05,-7.173578e-06,-1.645218e-04,-1.515815e-04,2.982351e-05,-6.371639e-06,-1.646748e-04,-1.522739e-04
5.833333e+00,3.359236e-05,-6.514858e-06,-1.650676e-04,-1.532873e-04,3.563980e-05,-5.903693e-06,-1.642927e-04,-1.530073e-04
