k,mag,ang,re,im
1.000000e+00,7.436846e-01,-1.107954e+01,7.298233e-01,7.298233e-01
2.000000e+00,7.825546e-01,-1.122097e+01,7.675953e-01,7.675953e-01
3.000000e+00,6.050977e-02,9.605820e+01,-6.386119e-03,-6.386119e-03
4.000000e+00,4.474735e-01,-1.797009e+00,4.472534e-01,4.472534e-01
5.000000e+00,4.708615e-01,-1.938432e+00,4.705920e-01,4.705920e-01
6.000000e+00,1.344760e-01,6.494249e+01,5.695430e-02,5.695430e-02
7.000000e+00,9.503294e-01,3.709822e+00,9.483380e-01,9.483380e-01
8.000000e+00,1.000000e+00,3.568398e+00,9.980612e-01,9.980612e-01
9.000000e+00,5.001992e-02,1.515297e+02,-4.397073e-02,-4.397073e-02
1.000000e+01,7.619379e-01,-4.070246e+00,7.600161e-01,7.600161e-01
1.100000e+01,8.017620e-01,-4.211669e+00,7.995968e-01,7.995968e-01
1.200000e+01,5.168011e-02,1.368068e+02,-3.767739e-02,-3.767739e-02
