t,lc1,lc2,lc3,lc4,c1,c2,c3,c4
6.066667e+00,2.266565e-04,2.506033e-05,1.297898e-04,1.170829e-04,2.317792e-04,3.354459e-05,1.367622e-04,1.228736e-04
6.100000e+00,2.199667e-04,3.258564e-05,1.381667e-04,1.113905e-04,2.252718e-04,4.094145e-05,1.451622e-04,1.172864e-04
6.133333e+00,2.077290e-04,4.628138e-05,1.456539e-04,1.063920e-04,2.132303e-04,5.453664e-05,1.526248e-04,1.124553e-04
6.166667e+00,1.907130e-04,6.529567e-05,1.519063e-04,1.025382e-04,1.965763e-04,7.330766e-05,1.588369e-04,1.088023e-04
6.200000e+00,1.699857e-04,8.844168e-05,1.566570e-04,1.002150e-04,1.763274e-04,9.611652e-05,1.635449e-04,1.066942e-04
6.233333e+00,1.468456e-04,1.142727e-04,1.597329e-04,9.971791e-05,1.536810e-04,1.216183e-04,1.665333e-04,1.064710e-04
6.266667e+00,1.227417e-04,1.411735e-04,1.610660e-04,1.012301e-04,1.301197e-04,1.481440e-04,1.677939e-04,1.082480e-04
6.300000e+00,9.918339e-05,1.674623e-04,1.606968e-04,1.048090e-04,1.070735e-04,1.740832e-04,1.673755e-04,1.120687e-04
6.333333e+00,7.764604e-05,1.914966e-04,1.587719e-04,1.103799e-04,8.603767e-05,1.977540e-04,1.653877e-04,1.179052e-04
6.366667e+00,5.947947e-05,2.117771e-04,1.555344e-04,1.177381e-04,6.826807e-05,2.177498e-04,1.621279e-04,1.254818e-04
6.400000e+00,4.582375e-05,2.270419e-04,1.513085e-04,1.265594e-04,5.484816e-05,2.328639e-04,1.579178e-04,1.344736e-04
6.433333e+00,3.753838e-05,2.363462e-04,1.464783e-04,1.364187e-04,4.677796e-05,2.419925e-04,1.531288e-04,1.444775e-04
6.466667e+00,3.514892e-05,2.391221e-04,1.414636e-04,1.468145e-04,4.441863e-05,2.447551e-04,1.481995e-04,1.549578e-04
6.500000e+00,3.881473e-05,2.352145e-04,1.366926e-04,1.571996e-04,4.792856e-05,2.410046e-04,1.435459e-04,1.653802e-04
6.533333e+00,4.831946e-05,2.248907e-04,1.325737e-04,1.670143e-04,5.727543e-05,2.308150e-04,1.395944e-04,1.751681e-04
6.566667e+00,6.308511e-05,2.088246e-04,1.294695e-04,1.757211e-04,7.172775e-05,2.150390e-04,1.366812e-04,1.838079e-04
6.600000e+00,8.220877e-05,1.880538e-04,1.276721e-04,1.828385e-04,9.042913e-05,1.946695e-04,1.350837e-04,1.908388e-04
6.633333e+00,1.045196e-04,1.639152e-04,1.273840e-04,1.879719e-04,1.123288e-04,1.709206e-04,1.350414e-04,1.958167e-04
6.666667e+00,1.286524e-04,1.379610e-04,1.287034e-04,1.908390e-04,1.359945e-04,1.454169e-04,1.365968e-04,1.985323e-04
6.700000e+00,1.531338e-04,1.118612e-04,1.316174e-04,1.912883e-04,1.600187e-04,1.197559e-04,1.397269e-04,1.988521e-04
6.733333e+00,1.764743e-04,8.729909e-05,1.360008e-04,1.893107e-04,1.829057e-04,9.563746e-05,1.443398e-04,1.967083e-04
6.766667e+00,1.972621e-04,6.586551e-05,1.416236e-04,1.850406e-04,2.033037e-04,7.457989e-05,1.501517e-04,1.923214e-04
6.800000e+00,2.142510e-04,4.895897e-05,1.481643e-04,1.787495e-04,2.200246e-04,5.792197e-05,1.568406e-04,1.859670e-04
6.833333e+00,2.264391e-04,3.769784e-05,1.552293e-04,1.708302e-04,2.319480e-04,4.693116e-05,1.640205e-04,1.779993e-04
6.866667e+00,2.331307e-04,3.285004e-05,1.623780e-04,1.617733e-04,2.385388e-04,4.219636e-05,1.712312e-04,1.689621e-04
6.900000e+00,2.339796e-04,3.478470e-05,1.691502e-04,1.521377e-04,2.394736e-04,4.407172e-05,1.780228e-04,1.594014e-04
6.933333e+00,2.290107e-04,4.344885e-05,1.750961e-04,1.425164e-04,2.346127e-04,5.270495e-05,1.839200e-04,1.499100e-04
6.966667e+00,2.186176e-04,5.837042e-05,1.798050e-04,1.334997e-04,2.245175e-04,6.743269e-05,1.885428e-04,1.410704e-04
7.000000e+00,2.035373e-04,7.868765e-05,1.829331e-04,1.256388e-04,2.098928e-04,8.742971e-05,1.915634e-04,1.334097e-04
7.033333e+00,1.848036e-04,1.032028e-04,1.842265e-04,1.194113e-04,1.916423e-04,1.116418e-04,1.926817e-04,1.274432e-04
7.066667e+00,1.636810e-04,1.304569e-04,1.835395e-04,1.151911e-04,1.711054e-04,1.385092e-04,1.918197e-04,1.234804e-04
7.100000e+00,1.415854e-04,1.588209e-04,1.808456e-04,1.132250e-04,1.496230e-04,1.664720e-04,1.889643e-04,1.217466e-04
7.133333e+00,1.199941e-04,1.865973e-04,1.762424e-04,1.136170e-04,1.286459e-04,1.938436e-04,1.841684e-04,1.224002e-04
7.166667e+00,1.003529e-04,2.121264e-04,1.699470e-04,1.163213e-04,1.095641e-04,2.190101e-04,1.777186e-04,1.253104e-04
7.200000e+00,8.398404e-05,2.338895e-04,1.622856e-04,1.211453e-04,9.362957e-05,2.405193e-04,1.699425e-04,1.302771e-04
7.233333e+00,7.200358e-05,2.506041e-04,1.536751e-04,1.277617e-04,8.205787e-05,2.569631e-04,1.612374e-04,1.370148e-04
7.266667e+00,6.525009e-05,2.613032e-04,1.445987e-04,1.357291e-04,7.553961e-05,2.675428e-04,1.521194e-04,1.450230e-04
7.300000e+00,6.423185e-05,2.653959e-04,1.355781e-04,1.445204e-04,7.456066e-05,2.716959e-04,1.430982e-04,1.537855e-04
7.333333e+00,6.909446e-05,2.627034e-04,1.271417e-04,1.535563e-04,7.944021e-05,2.690490e-04,1.347202e-04,1.627294e-04
7.366667e+00,7.961117e-05,2.534702e-04,1.197927e-04,1.622429e-04,8.978848e-05,2.600450e-04,1.274659e-04,1.712607e-04
7.400000e+00,9.519682e-05,2.383477e-04,1.139785e-04,1.700099e-04,1.050522e-04,2.453084e-04,1.217648e-04,1.788333e-04
7.433333e+00,1.149442e-04,2.183532e-04,1.100627e-04,1.763485e-04,1.244687e-04,2.256951e-04,1.180300e-04,1.849070e-04
7.466667e+00,1.376806e-04,1.948053e-04,1.083027e-04,1.808443e-04,1.467686e-04,2.026437e-04,1.164508e-04,1.891274e-04
7.500000e+00,1.620414e-04,1.692413e-04,1.088327e-04,1.832055e-04,1.706506e-04,1.776219e-04,1.171473e-04,1.912276e-04
7.533333e+00,1.865549e-04,1.433200e-04,1.116551e-04,1.832828e-04,1.946771e-04,1.522456e-04,1.201792e-04,1.910087e-04
7.566667e+00,2.097352e-04,1.187178e-04,1.166397e-04,1.810806e-04,2.173882e-04,1.281682e-04,1.253357e-04,1.885617e-04
7.600000e+00,2.301748e-04,9.702324e-05,1.235306e-04,1.767581e-04,2.374433e-04,1.069044e-04,1.323575e-04,1.840581e-04
7.633333e+00,2.466332e-04,7.963747e-05,1.319613e-04,1.706209e-04,2.535140e-04,8.995328e-05,1.409140e-04,1.777648e-04
7.666667e+00,2.581142e-04,6.768633e-05,1.414772e-04,1.631025e-04,2.647490e-04,7.828974e-05,1.504978e-04,1.701785e-04
7.700000e+00,2.639290e-04,6.195003e-05,1.515625e-04,1.547378e-04,2.705004e-04,7.265647e-05,1.606025e-04,1.618260e-04
7.733333e+00,2.637392e-04,6.281447e-05,1.616724e-04,1.461297e-04,2.702701e-04,7.362457e-05,1.706810e-04,1.533064e-04
7.766667e+00,2.575782e-04,7.024730e-05,1.712658e-04,1.379107e-04,2.642761e-04,8.096599e-05,1.801955e-04,1.452536e-04
7.800000e+00,2.458494e-04,8.380047e-05,1.798396e-04,1.307028e-04,2.529087e-04,9.425182e-05,1.886619e-04,1.382645e-04
7.833333e+00,2.293011e-04,1.026388e-04,1.869591e-04,1.250769e-04,2.367611e-04,1.128181e-04,1.956102e-04,1.329465e-04
7.866667e+00,2.089799e-04,1.255928e-04,1.922853e-04,1.215152e-04,2.169953e-04,1.353623e-04,2.007587e-04,1.297165e-04
7.900000e+00,1.861656e-04,1.512328e-04,1.955959e-04,1.203793e-04,1.948220e-04,1.605209e-04,2.039051e-04,1.289083e-04
7.933333e+00,1.622912e-04,1.779588e-04,1.967993e-04,1.218850e-04,1.716000e-04,1.867588e-04,2.049103e-04,1.307975e-04
7.966667e+00,1.388537e-04,2.041017e-04,1.959399e-04,1.260861e-04,1.488102e-04,2.124107e-04,2.038974e-04,1.353387e-04
8.000000e+00,1.173209e-04,2.280285e-04,1.931954e-04,1.328689e-04,1.278363e-04,2.359214e-04,2.010533e-04,1.424032e-04
8.033333e+00,9.903960e-05,2.482452e-04,1.888654e-04,1.419568e-04,1.100786e-04,2.557209e-04,1.966431e-04,1.517659e-04
8.066667e+00,8.515226e-05,2.634910e-04,1.833521e-04,1.529248e-04,9.655167e-05,2.706866e-04,1.911238e-04,1.629215e-04
8.100000e+00,7.652582e-05,2.728178e-04,1.771343e-04,1.652246e-04,8.807788e-05,2.799173e-04,1.849663e-04,1.753281e-04
8.133333e+00,7.369814e-05,2.756500e-04,1.707371e-04,1.782172e-04,8.535458e-05,2.826607e-04,1.786925e-04,1.883611e-04
8.166667e+00,7.684502e-05,2.718214e-04,1.646972e-04,1.912108e-04,8.838981e-05,2.789465e-04,1.728395e-04,2.013120e-04
8.200000e+00,8.576986e-05,2.615856e-04,1.595286e-04,2.035041e-04,9.700431e-05,2.690168e-04,1.679004e-04,2.135041e-04
8.233333e+00,9.991681e-05,2.456002e-04,1.556885e-04,2.144289e-04,1.108165e-04,2.533461e-04,1.643635e-04,2.242376e-04
8.266667e+00,1.184062e-04,2.248865e-04,1.535470e-04,2.233921e-04,1.288210e-04,2.331016e-04,1.625445e-04,2.329779e-04
8.300000e+00,1.400903e-04,2.007649e-04,1.533621e-04,2.299128e-04,1.499316e-04,2.095396e-04,1.626801e-04,2.392753e-04
8.333333e+00,1.636259e-04,1.747728e-04,1.552617e-04,2.336532e-04,1.728939e-04,1.841075e-04,1.649453e-04,2.427288e-04
8.366667e+00,1.875592e-04,1.485684e-04,1.592339e-04,2.344401e-04,1.962345e-04,1.584809e-04,1.692488e-04,2.432711e-04
8.400000e+00,2.104167e-04,1.238264e-04,1.651255e-04,2.322768e-04,2.185535e-04,1.342535e-04,1.754263e-04,2.409259e-04
8.433333e+00,2.307986e-04,1.021337e-04,1.726506e-04,2.273438e-04,2.384125e-04,1.130670e-04,1.832253e-04,2.358110e-04
8.466667e+00,2.474664e-04,8.488948e-05,1.814068e-04,2.199885e-04,2.546768e-04,9.620100e-05,1.921832e-04,2.283709e-04
8.500000e+00,2.594203e-04,7.321804e-05,1.908994e-04,2.107042e-04,2.664009e-04,8.472695e-05,2.018096e-04,2.190964e-04
8.533333e+00,2.659624e-04,6.789802e-05,2.005723e-04,2.001000e-04,2.727507e-04,7.959516e-05,2.115460e-04,2.085648e-04
8.566667e+00,2.667399e-04,6.931380e-05,2.098419e-04,1.888632e-04,2.735469e-04,8.099633e-05,2.208046e-04,1.974997e-04
8.600000e+00,2.617669e-04,7.743138e-05,2.181344e-04,1.777166e-04,2.688091e-04,8.889961e-05,2.290301e-04,1.865982e-04
8.633333e+00,2.514234e-04,9.180053e-05,2.249224e-04,1.673733e-04,2.587552e-04,1.030499e-04,2.356561e-04,1.765871e-04
8.666667e+00,2.364308e-04,1.115829e-04,2.297588e-04,1.584921e-04,2.442468e-04,1.224437e-04,2.402953e-04,1.680817e-04
8.700000e+00,2.178063e-04,1.356046e-04,2.323065e-04,1.516358e-04,2.262463e-04,1.459635e-04,2.426351e-04,1.616091e-04
8.733333e+00,1.967984e-04,1.624295e-04,2.323612e-04,1.472356e-04,2.058952e-04,1.722871e-04,2.424141e-04,1.576512e-04
8.766667e+00,1.748082e-04,1.904490e-04,2.298663e-04,1.455639e-04,1.846189e-04,1.997585e-04,2.396708e-04,1.563815e-04
8.800000e+00,1.533007e-04,2.179829e-04,2.249187e-04,1.467165e-04,1.637964e-04,2.267779e-04,2.345180e-04,1.578700e-04
8.833333e+00,1.337127e-04,2.433839e-04,2.177651e-04,1.506063e-04,1.448732e-04,2.516720e-04,2.271541e-04,1.620883e-04
8.866667e+00,1.173615e-04,2.651409e-04,2.087887e-04,1.569688e-04,1.290685e-04,2.730265e-04,2.180416e-04,1.686730e-04
8.900000e+00,1.053622e-04,2.819728e-04,1.984873e-04,1.653783e-04,1.174347e-04,2.896229e-04,2.076745e-04,1.771965e-04
8.933333e+00,9.855729e-05,2.929086e-04,1.874448e-04,1.752753e-04,1.109428e-04,3.003399e-04,1.966213e-04,1.871329e-04
8.966667e+00,9.746262e-05,2.973474e-04,1.762956e-04,1.860019e-04,1.099459e-04,3.047648e-04,1.855369e-04,1.977806e-04
9.000000e+00,1.022351e-04,2.950954e-04,1.656872e-04,1.968439e-04,1.145972e-04,3.027145e-04,1.750468e-04,2.084489e-04
9.033333e+00,1.126624e-04,2.863777e-04,1.562403e-04,2.070770e-04,1.248611e-04,2.942200e-04,1.657996e-04,2.184032e-04
9.066667e+00,1.281752e-04,2.718230e-04,1.485112e-04,2.160140e-04,1.400227e-04,2.800862e-04,1.583026e-04,2.269937e-04
9.100000e+00,1.478833e-04,2.524239e-04,1.429576e-04,2.230489e-04,1.592414e-04,2.612568e-04,1.529867e-04,2.336516e-04
9.133333e+00,1.706303e-04,2.294737e-04,1.399099e-04,2.276979e-04,1.814814e-04,2.388903e-04,1.502416e-04,2.378451e-04
9.166667e+00,1.950662e-04,2.044850e-04,1.395511e-04,2.296313e-04,2.053381e-04,2.145670e-04,1.501567e-04,2.393445e-04
9.200000e+00,2.197314e-04,1.790943e-04,1.419046e-04,2.286963e-04,2.294261e-04,1.898408e-04,1.527382e-04,2.380281e-04
9.233333e+00,2.431481e-04,1.549586e-04,1.468330e-04,2.249291e-04,2.522676e-04,1.663646e-04,1.579084e-04,2.338747e-04
9.266667e+00,2.639125e-04,1.336518e-04,1.540460e-04,2.185545e-04,2.725320e-04,1.456361e-04,1.652862e-04,2.272161e-04
9.300000e+00,2.807827e-04,1.165652e-04,1.631184e-04,2.099732e-04,2.890439e-04,1.289753e-04,1.744460e-04,2.184607e-04
9.333333e+00,2.927560e-04,1.048205e-04,1.735159e-04,1.997386e-04,3.006883e-04,1.176320e-04,1.848831e-04,2.081279e-04
9.366667e+00,2.991320e-04,9.919928e-05,1.846289e-04,1.885227e-04,3.069337e-04,1.122104e-04,1.959461e-04,1.969424e-04
9.400000e+00,2.995559e-04,1.000942e-04,1.958099e-04,1.770746e-04,3.074521e-04,1.130820e-04,2.070058e-04,1.856319e-04
9.433333e+00,2.940408e-04,1.074844e-04,2.064143e-04,1.661737e-04,3.020909e-04,1.204154e-04,2.174045e-04,1.749868e-04
9.466667e+00,2.829670e-04,1.209374e-04,2.158406e-04,1.565801e-04,2.913991e-04,1.335969e-04,2.265716e-04,1.657325e-04
9.500000e+00,2.670578e-04,1.396363e-04,2.235683e-04,1.489864e-04,2.760640e-04,1.518500e-04,2.340164e-04,1.585227e-04
9.533333e+00,2.473344e-04,1.624314e-04,2.291907e-04,1.439729e-04,2.569658e-04,1.741729e-04,2.392883e-04,1.539912e-04
9.566667e+00,2.250521e-04,1.879129e-04,2.324407e-04,1.419692e-04,2.354293e-04,1.990711e-04,2.422071e-04,1.524608e-04
9.600000e+00,2.016218e-04,2.144995e-04,2.332077e-04,1.432254e-04,2.127798e-04,2.250449e-04,2.426881e-04,1.541468e-04
9.633333e+00,1.785216e-04,2.405386e-04,2.315449e-04,1.477945e-04,1.904516e-04,2.504688e-04,2.407356e-04,1.591727e-04
9.666667e+00,1.572053e-04,2.644095e-04,2.276656e-04,1.555266e-04,1.698358e-04,2.737817e-04,2.366550e-04,1.672647e-04
9.700000e+00,1.390108e-04,2.846265e-04,2.219306e-04,1.660757e-04,1.521884e-04,2.935769e-04,2.308129e-04,1.780658e-04
9.733333e+00,1.250776e-04,2.999315e-04,2.148243e-04,1.789200e-04,1.387336e-04,3.084876e-04,2.236664e-04,1.911045e-04
9.766667e+00,1.162758e-04,3.093743e-04,2.069245e-04,1.933915e-04,1.301911e-04,3.177344e-04,2.158366e-04,2.056383e-04
9.800000e+00,1.131522e-04,3.123716e-04,1.988652e-04,2.087174e-04,1.270801e-04,3.207664e-04,2.079391e-04,2.209131e-04
9.833333e+00,1.158968e-04,3.087448e-04,1.912954e-04,2.240659e-04,1.297618e-04,3.172166e-04,2.006332e-04,2.361007e-04
9.866667e+00,1.243320e-04,2.987307e-04,1.848374e-04,2.385981e-04,1.379005e-04,3.075099e-04,1.945112e-04,2.503777e-04
9.900000e+00,1.379242e-04,2.829679e-04,1.800457e-04,2.515195e-04,1.509997e-04,2.922505e-04,1.900966e-04,2.629898e-04
9.933333e+00,1.558185e-04,2.624560e-04,1.773707e-04,2.621294e-04,1.683617e-04,2.722708e-04,1.878846e-04,2.731903e-04
9.966667e+00,1.768926e-04,2.384943e-04,1.771281e-04,2.698647e-04,1.887761e-04,2.489724e-04,1.881036e-04,2.805161e-04
1.000000e+01,1.998282e-04,2.125996e-04,1.794770e-04,2.743355e-04,2.109998e-04,2.237901e-04,1.908860e-04,2.846180e-04
