t,lc1,lc2,lc3,lc4,c1,c2,c3,c4
6.433333e+00,1.292469e-04,1.304447e-04,1.394318e-04,1.390211e-04,1.294309e-04,1.305969e-04,1.397739e-04,1.393606e-04
6.466667e+00,1.291250e-04,1.302640e-04,1.378502e-04,1.375601e-04,1.292818e-04,1.303980e-04,1.382174e-04,1.379230e-04
6.500000e+00,1.291007e-04,1.301439e-04,1.361725e-04,1.360098e-04,1.292309e-04,1.302608e-04,1.365629e-04,1.363939e-04
6.533333e+00,1.291631e-04,1.300750e-04,1.344173e-04,1.343865e-04,1.292682e-04,1.301767e-04,1.348278e-04,1.347887e-04
6.566667e+00,1.292998e-04,1.300467e-04,1.326044e-04,1.327079e-04,1.293813e-04,1.301348e-04,1.330319e-04,1.331252e-04
6.600000e+00,1.294975e-04,1.300475e-04,1.307549e-04,1.309929e-04,1.295574e-04,1.301243e-04,1.311960e-04,1.314217e-04
6.633333e+00,1.297416e-04,1.300655e-04,1.288907e-04,1.292608e-04,1.297828e-04,1.301333e-04,1.293415e-04,1.296973e-04
6.666667e+00,1.300173e-04,1.300882e-04,1.270341e-04,1.275317e-04,1.300424e-04,1.301495e-04,1.274905e-04,1.279719e-04
6.700000e+00,1.303087e-04,1.301031e-04,1.252076e-04,1.258254e-04,1.303211e-04,1.301607e-04,1.256652e-04,1.262652e-04
6.733333e+00,1.306002e-04,1.300977e-04,1.234330e-04,1.241617e-04,1.306033e-04,1.301543e-04,1.238876e-04,1.245971e-04
6.766667e+00,1.308758e-04,1.300603e-04,1.217318e-04,1.225594e-04,1.308735e-04,1.301189e-04,1.221788e-04,1.229862e-04
6.800000e+00,1.311201e-04,1.299796e-04,1.201239e-04,1.210366e-04,1.311162e-04,1.300432e-04,1.205587e-04,1.214505e-04
6.833333e+00,1.313178e-04,1.298454e-04,1.186279e-04,1.196099e-04,1.313161e-04,1.299166e-04,1.190466e-04,1.200077e-04
6.866667e+00,1.314547e-04,1.296488e-04,1.172605e-04,1.182944e-04,1.314592e-04,1.297306e-04,1.176588e-04,1.186722e-04
6.900000e+00,1.315173e-04,1.293821e-04,1.160361e-04,1.171033e-04,1.315323e-04,1.294773e-04,1.164099e-04,1.174576e-04
6.933333e+00,1.314936e-04,1.290392e-04,1.149668e-04,1.160478e-04,1.315224e-04,1.291499e-04,1.153133e-04,1.163763e-04
6.966667e+00,1.313730e-04,1.286157e-04,1.140619e-04,1.151367e-04,1.314194e-04,1.287443e-04,1.143779e-04,1.154366e-04
7.000000e+00,1.311464e-04,1.281088e-04,1.133279e-04,1.143763e-04,1.312141e-04,1.282575e-04,1.136104e-04,1.146453e-04
7.033333e+00,1.308067e-04,1.275175e-04,1.127683e-04,1.137706e-04,1.308982e-04,1.276876e-04,1.130163e-04,1.140079e-04
7.066667e+00,1.303489e-04,1.268427e-04,1.123836e-04,1.133206e-04,1.304671e-04,1.270355e-04,1.125954e-04,1.135250e-04
7.100000e+00,1.297701e-04,1.260866e-04,1.121711e-04,1.130250e-04,1.299175e-04,1.263033e-04,1.123458e-04,1.131957e-04
7.133333e+00,1.290696e-04,1.252534e-04,1.121253e-04,1.128797e-04,1.292474e-04,1.254940e-04,1.122636e-04,1.130176e-04
7.166667e+00,1.282491e-04,1.243488e-04,1.122375e-04,1.128780e-04,1.284588e-04,1.246135e-04,1.123398e-04,1.129835e-04
7.200000e+00,1.273126e-04,1.233796e-04,1.124965e-04,1.130108e-04,1.275552e-04,1.236682e-04,1.125639e-04,1.130850e-04
7.233333e+00,1.262665e-04,1.223542e-04,1.128883e-04,1.132667e-04,1.265415e-04,1.226654e-04,1.129236e-04,1.133121e-04
7.266667e+00,1.251193e-04,1.212818e-04,1.133968e-04,1.136321e-04,1.254264e-04,1.216144e-04,1.134024e-04,1.136510e-04
7.300000e+00,1.238817e-04,1.201726e-04,1.140038e-04,1.140918e-04,1.242201e-04,1.205249e-04,1.139828e-04,1.140868e-04
7.333333e+00,1.225663e-04,1.190374e-04,1.146894e-04,1.146286e-04,1.229338e-04,1.194071e-04,1.146462e-04,1.146037e-04
7.366667e+00,1.211874e-04,1.178877e-04,1.154324e-04,1.152243e-04,1.215819e-04,1.182723e-04,1.153710e-04,1.151831e-04
7.400000e+00,1.197609e-04,1.167351e-04,1.162106e-04,1.158595e-04,1.201796e-04,1.171316e-04,1.161359e-04,1.158063e-04
7.433333e+00,1.183036e-04,1.155915e-04,1.170015e-04,1.165144e-04,1.187430e-04,1.159968e-04,1.169186e-04,1.164538e-04
7.466667e+00,1.168335e-04,1.144685e-04,1.177822e-04,1.171686e-04,1.172898e-04,1.148791e-04,1.176963e-04,1.171054e-04
7.500000e+00,1.153689e-04,1.133775e-04,1.185302e-04,1.178020e-04,1.158378e-04,1.137899e-04,1.184470e-04,1.177413e-04
7.533333e+00,1.139282e-04,1.123297e-04,1.192238e-04,1.183949e-04,1.144054e-04,1.127403e-04,1.191484e-04,1.183415e-04
7.566667e+00,1.125299e-04,1.113355e-04,1.198423e-04,1.189284e-04,1.130104e-04,1.117405e-04,1.197803e-04,1.188873e-04
7.600000e+00,1.111916e-04,1.104044e-04,1.203664e-04,1.193847e-04,1.116703e-04,1.108000e-04,1.203233e-04,1.193610e-04
7.633333e+00,1.099303e-04,1.095452e-04,1.207788e-04,1.197474e-04,1.104026e-04,1.099283e-04,1.207589e-04,1.197454e-04
7.666667e+00,1.087616e-04,1.087656e-04,1.210642e-04,1.200022e-04,1.092223e-04,1.091327e-04,1.210725e-04,1.200264e-04
7.700000e+00,1.076996e-04,1.080723e-04,1.212098e-04,1.201364e-04,1.081435e-04,1.084200e-04,1.212508e-04,1.201912e-04
7.733333e+00,1.067565e-04,1.074703e-04,1.212052e-04,1.201401e-04,1.071797e-04,1.077965e-04,1.212818e-04,1.202282e-04
7.766667e+00,1.059426e-04,1.069637e-04,1.210433e-04,1.200056e-04,1.063405e-04,1.072657e-04,1.211589e-04,1.201302e-04
7.800000e+00,1.052658e-04,1.065550e-04,1.207195e-04,1.197278e-04,1.056343e-04,1.068306e-04,1.208769e-04,1.198915e-04
7.833333e+00,1.047318e-04,1.062451e-04,1.202325e-04,1.193044e-04,1.050682e-04,1.064934e-04,1.204326e-04,1.195082e-04
7.866667e+00,1.043438e-04,1.060336e-04,1.195842e-04,1.187362e-04,1.046449e-04,1.062533e-04,1.198282e-04,1.189811e-04
7.900000e+00,1.041022e-04,1.059184e-04,1.187792e-04,1.180263e-04,1.043656e-04,1.061089e-04,1.190677e-04,1.183128e-04
7.933333e+00,1.040052e-04,1.058960e-04,1.178254e-04,1.171811e-04,1.042300e-04,1.060577e-04,1.181570e-04,1.175077e-04
7.966667e+00,1.040483e-04,1.059612e-04,1.167335e-04,1.162091e-04,1.042335e-04,1.060947e-04,1.171070e-04,1.165747e-04
8.000000e+00,1.042248e-04,1.061077e-04,1.155168e-04,1.151219e-04,1.043699e-04,1.062138e-04,1.159303e-04,1.155244e-04
8.033333e+00,1.045255e-04,1.063276e-04,1.141911e-04,1.139328e-04,1.046320e-04,1.064084e-04,1.146410e-04,1.143688e-04
8.066667e+00,1.049394e-04,1.066120e-04,1.127744e-04,1.126577e-04,1.050082e-04,1.066694e-04,1.132573e-04,1.131237e-04
8.100000e+00,1.054534e-04,1.069508e-04,1.112866e-04,1.113139e-04,1.054866e-04,1.069872e-04,1.117981e-04,1.118057e-04
8.133333e+00,1.060531e-04,1.073329e-04,1.097489e-04,1.099204e-04,1.060538e-04,1.073516e-04,1.102837e-04,1.104330e-04
8.166667e+00,1.067223e-04,1.077467e-04,1.081838e-04,1.084973e-04,1.066938e-04,1.077507e-04,1.087367e-04,1.090254e-04
8.200000e+00,1.074443e-04,1.081798e-04,1.066146e-04,1.070652e-04,1.073904e-04,1.081729e-04,1.071795e-04,1.076034e-04
8.233333e+00,1.082011e-04,1.086198e-04,1.050649e-04,1.056456e-04,1.081266e-04,1.086057e-04,1.056356e-04,1.061878e-04
8.266667e+00,1.089748e-04,1.090539e-04,1.035581e-04,1.042595e-04,1.088844e-04,1.090366e-04,1.041280e-04,1.047998e-04
8.300000e+00,1.097469e-04,1.094698e-04,1.021171e-04,1.029277e-04,1.096460e-04,1.094534e-04,1.026794e-04,1.034598e-04
8.333333e+00,1.104995e-04,1.098553e-04,1.007640e-04,1.016704e-04,1.103934e-04,1.098439e-04,1.013126e-04,1.021886e-04
8.366667e+00,1.112149e-04,1.101990e-04,9.951943e-05,1.005063e-04,1.111094e-04,1.101967e-04,1.000476e-04,1.010048e-04
8.400000e+00,1.118763e-04,1.104904e-04,9.840237e-05,9.945298e-05,1.117774e-04,1.105012e-04,9.890364e-05,9.992586e-05
8.433333e+00,1.124683e-04,1.107200e-04,9.742972e-05,9.852601e-05,1.123811e-04,1.107475e-04,9.789897e-05,9.896878e-05
8.466667e+00,1.129763e-04,1.108795e-04,9.661602e-05,9.773895e-05,1.129067e-04,1.109274e-04,9.704759e-05,9.814669e-05
8.500000e+00,1.133879e-04,1.109623e-04,9.597314e-05,9.710302e-05,1.133414e-04,1.110339e-04,9.636191e-05,9.747127e-05
8.533333e+00,1.136921e-04,1.109630e-04,9.551007e-05,9.662688e-05,1.136731e-04,1.110609e-04,9.585293e-05,9.695301e-05
8.566667e+00,1.138801e-04,1.108783e-04,9.523277e-05,9.631652e-05,1.138934e-04,1.110049e-04,9.552608e-05,9.659744e-05
8.600000e+00,1.139453e-04,1.107063e-04,9.514398e-05,9.617510e-05,1.139952e-04,1.108639e-04,9.538497e-05,9.640844e-05
8.633333e+00,1.138832e-04,1.104472e-04,9.524325e-05,9.620290e-05,1.139726e-04,1.106367e-04,9.543143e-05,9.638837e-05
8.666667e+00,1.136920e-04,1.101028e-04,9.552684e-05,9.639734e-05,1.138238e-04,1.103253e-04,9.566132e-05,9.653420e-05
8.700000e+00,1.133720e-04,1.096767e-04,9.598785e-05,9.675297e-05,1.135487e-04,1.099326e-04,9.606875e-05,9.684138e-05
8.733333e+00,1.129262e-04,1.091743e-04,9.661628e-05,9.726158e-05,1.131483e-04,1.094630e-04,9.664597e-05,9.730372e-05
8.766667e+00,1.123598e-04,1.086025e-04,9.739923e-05,9.791238e-05,1.126280e-04,1.089231e-04,9.737980e-05,9.791008e-05
8.800000e+00,1.116804e-04,1.079697e-04,9.832110e-05,9.869211e-05,1.119945e-04,1.083209e-04,9.825567e-05,9.864814e-05
8.833333e+00,1.108978e-04,1.072856e-04,9.936388e-05,9.958534e-05,1.112561e-04,1.076649e-04,9.925742e-05,9.950412e-05
8.866667e+00,1.100239e-04,1.065611e-04,1.005075e-04,1.005747e-04,1.104244e-04,1.069658e-04,1.003648e-04,1.004605e-04
8.900000e+00,1.090722e-04,1.058077e-04,1.017300e-04,1.016412e-04,1.095122e-04,1.062348e-04,1.015569e-04,1.014991e-04
8.933333e+00,1.080582e-04,1.050379e-04,1.030084e-04,1.027646e-04,1.085336e-04,1.054834e-04,1.028115e-04,1.026007e-04
8.966667e+00,1.069984e-04,1.042645e-04,1.043183e-04,1.039236e-04,1.075050e-04,1.047244e-04,1.041046e-04,1.037440e-04
9.000000e+00,1.059106e-04,1.035005e-04,1.056353e-04,1.050965e-04,1.064433e-04,1.039703e-04,1.054122e-04,1.049080e-04
9.033333e+00,1.048132e-04,1.027588e-04,1.069346e-04,1.062613e-04,1.053662e-04,1.032339e-04,1.067097e-04,1.060708e-04
9.066667e+00,1.037252e-04,1.020522e-04,1.081919e-04,1.073963e-04,1.042924e-04,1.025276e-04,1.079731e-04,1.072110e-04
9.100000e+00,1.026655e-04,1.013929e-04,1.093839e-04,1.084803e-04,1.032403e-04,1.018635e-04,1.091791e-04,1.083075e-04
9.133333e+00,1.016528e-04,1.007923e-04,1.104882e-04,1.094933e-04,1.022286e-04,1.012533e-04,1.103046e-04,1.093397e-04
9.166667e+00,1.007052e-04,1.002609e-04,1.114844e-04,1.104164e-04,1.012751e-04,1.007074e-04,1.113296e-04,1.102891e-04
9.200000e+00,9.983990e-05,9.980815e-05,1.123539e-04,1.112326e-04,1.003967e-04,1.002352e-04,1.122351e-04,1.111382e-04
9.233333e+00,9.907267e-05,9.944216e-05,1.130806e-04,1.119266e-04,9.961015e-05,9.984591e-05,1.130035e-04,1.118707e-04
9.266667e+00,9.841783e-05,9.916964e-05,1.136511e-04,1.124857e-04,9.892931e-05,9.954587e-05,1.136216e-04,1.124738e-04
9.300000e+00,9.788779e-05,9.899574e-05,1.140548e-04,1.128996e-04,9.836691e-05,9.934070e-05,1.140783e-04,1.129367e-04
9.333333e+00,9.749288e-05,9.892402e-05,1.142844e-04,1.131606e-04,9.793476e-05,9.923525e-05,1.143640e-04,1.132498e-04
9.366667e+00,9.724110e-05,9.895632e-05,1.143355e-04,1.132639e-04,9.764055e-05,9.923121e-05,1.144747e-04,1.134084e-04
9.400000e+00,9.713802e-05,9.909278e-05,1.142075e-04,1.132078e-04,9.749051e-05,9.932938e-05,1.144086e-04,1.134098e-04
9.433333e+00,9.718658e-05,9.933182e-05,1.139027e-04,1.129934e-04,9.748953e-05,9.952962e-05,1.141658e-04,1.132530e-04
9.466667e+00,9.738712e-05,9.967014e-05,1.134271e-04,1.126249e-04,9.763772e-05,9.982860e-05,1.137523e-04,1.129422e-04
9.500000e+00,9.773726e-05,1.001028e-04,1.127896e-04,1.121093e-04,9.793367e-05,1.002221e-04,1.131760e-04,1.124833e-04
9.533333e+00,9.823202e-05,1.006234e-04,1.120023e-04,1.114565e-04,9.837445e-05,1.007051e-04,1.124467e-04,1.118841e-04
9.566667e+00,9.886385e-05,1.012238e-04,1.110802e-04,1.106790e-04,9.895242e-05,1.012697e-04,1.115794e-04,1.111570e-04
9.600000e+00,9.962278e-05,1.018950e-04,1.100407e-04,1.097916e-04,9.965868e-05,1.019072e-04,1.105903e-04,1.103158e-04
9.633333e+00,1.004966e-04,1.026263e-04,1.089036e-04,1.088114e-04,1.004829e-04,1.026084e-04,1.094976e-04,1.093760e-04
9.666667e+00,1.014711e-04,1.034063e-04,1.076906e-04,1.077572e-04,1.014108e-04,1.033619e-04,1.083228e-04,1.083563e-04
9.700000e+00,1.025302e-04,1.042228e-04,1.064250e-04,1.066495e-04,1.024275e-04,1.041561e-04,1.070880e-04,1.072763e-04
9.733333e+00,1.036565e-04,1.050629e-04,1.051309e-04,1.055097e-04,1.035167e-04,1.049786e-04,1.058167e-04,1.061565e-04
9.766667e+00,1.048313e-04,1.059134e-04,1.038335e-04,1.043601e-04,1.046601e-04,1.058165e-04,1.045337e-04,1.050191e-04
9.800000e+00,1.060352e-04,1.067608e-04,1.025579e-04,1.032233e-04,1.058390e-04,1.066567e-04,1.032635e-04,1.038863e-04
9.833333e+00,1.072482e-04,1.075918e-04,1.013292e-04,1.021219e-04,1.070339e-04,1.074858e-04,1.020312e-04,1.027805e-04
9.866667e+00,1.084502e-04,1.083935e-04,1.001715e-04,1.010778e-04,1.082253e-04,1.082912e-04,1.008607e-04,1.017237e-04
9.900000e+00,1.096216e-04,1.091533e-04,9.910821e-05,1.001123e-04,1.093936e-04,1.090604e-04,9.977516e-05,1.007371e-04
9.933333e+00,1.107431e-04,1.098595e-04,9.816084e-05,9.924514e-05,1.105195e-04,1.097813e-04,9.879728e-05,9.984136e-05
9.966667e+00,1.117964e-04,1.105015e-04,9.734910e-05,9.849470e-05,1.115852e-04,1.104431e-04,9.794637e-05,9.905465e-05
1.000000e+01,1.127647e-04,1.110696e-04,9.669039e-05,9.787720e-05,1.125737e-04,1.110363e-04,9.724030e-05,9.839365e-05
1.003333e+01,1.136325e-04,1.115556e-04,9.619946e-05,9.740661e-05,1.134686e-04,1.115515e-04,9.669579e-05,9.787409e-05
1.006667e+01,1.143864e-04,1.119529e-04,9.588817e-05,9.709437e-05,1.142567e-04,1.119823e-04,9.632437e-05,9.750717e-05
1.010000e+01,1.150150e-04,1.122565e-04,9.576525e-05,9.694914e-05,1.149262e-04,1.123231e-04,9.613574e-05,9.730239e-05
1.013333e+01,1.155092e-04,1.124629e-04,9.583612e-05,9.697666e-05,1.154665e-04,1.125692e-04,9.613788e-05,9.726776e-05
1.016667e+01,1.158623e-04,1.125708e-04,9.610280e-05,9.717963e-05,1.158710e-04,1.127192e-04,9.633259e-05,9.740577e-05
1.020000e+01,1.160703e-04,1.125805e-04,9.656383e-05,9.755763e-05,1.161348e-04,1.127727e-04,9.671973e-05,9.771712e-05
1.023333e+01,1.161318e-04,1.124942e-04,9.721432e-05,9.810714e-05,1.162546e-04,1.127305e-04,9.729716e-05,9.820074e-05
1.026667e+01,1.160480e-04,1.123159e-04,9.804599e-05,9.882159e-05,1.162318e-04,1.125965e-04,9.805653e-05,9.884992e-05
1.030000e+01,1.158229e-04,1.120514e-04,9.904733e-05,9.969147e-05,1.160690e-04,1.123757e-04,9.898774e-05,9.965639e-05
1.033333e+01,1.154630e-04,1.117082e-04,1.002038e-04,1.007045e-04,1.157707e-04,1.120740e-04,1.000787e-04,1.006101e-04
1.036667e+01,1.149774e-04,1.112952e-04,1.014979e-04,1.018457e-04,1.153459e-04,1.117003e-04,1.013122e-04,1.016962e-04
1.040000e+01,1.143773e-04,1.108228e-04,1.029100e-04,1.030981e-04,1.148046e-04,1.112641e-04,1.026696e-04,1.028986e-04
1.043333e+01,1.136762e-04,1.103023e-04,1.044179e-04,1.044424e-04,1.141584e-04,1.107757e-04,1.041308e-04,1.041999e-04
1.046667e+01,1.128894e-04,1.097464e-04,1.059979e-04,1.058577e-04,1.134224e-04,1.102473e-04,1.056721e-04,1.055794e-04
1.050000e+01,1.120340e-04,1.091681e-04,1.076249e-04,1.073220e-04,1.126123e-04,1.096916e-04,1.072694e-04,1.070158e-04
1.053333e+01,1.111282e-04,1.085812e-04,1.092729e-04,1.088121e-04,1.117452e-04,1.091214e-04,1.088976e-04,1.084870e-04
1.056667e+01,1.101913e-04,1.079996e-04,1.109155e-04,1.103046e-04,1.108399e-04,1.085506e-04,1.105305e-04,1.099696e-04
1.060000e+01,1.092432e-04,1.074371e-04,1.125262e-04,1.117758e-04,1.099156e-04,1.079925e-04,1.121422e-04,1.114405e-04
1.063333e+01,1.083042e-04,1.069074e-04,1.140793e-04,1.132024e-04,1.089919e-04,1.074608e-04,1.137066e-04,1.128765e-04
1.066667e+01,1.073944e-04,1.064236e-04,1.155498e-04,1.145620e-04,1.080887e-04,1.069684e-04,1.151990e-04,1.142551e-04
1.070000e+01,1.065337e-04,1.059978e-04,1.169143e-04,1.158332e-04,1.072253e-04,1.065275e-04,1.165959e-04,1.155551e-04
1.073333e+01,1.057410e-04,1.056415e-04,1.181513e-04,1.169963e-04,1.064210e-04,1.061500e-04,1.178745e-04,1.167555e-04
1.076667e+01,1.050341e-04,1.053647e-04,1.192414e-04,1.180334e-04,1.056934e-04,1.058460e-04,1.190156e-04,1.178388e-04
1.080000e+01,1.044294e-04,1.051760e-04,1.201680e-04,1.189289e-04,1.050590e-04,1.056244e-04,1.200018e-04,1.187886e-04
1.083333e+01,1.039417e-04,1.050826e-04,1.209174e-04,1.196696e-04,1.045338e-04,1.054935e-04,1.208173e-04,1.195899e-04
1.086667e+01,1.035834e-04,1.050897e-04,1.214789e-04,1.202454e-04,1.041300e-04,1.054588e-04,1.214514e-04,1.202324e-04
1.090000e+01,1.033650e-04,1.052012e-04,1.218454e-04,1.206487e-04,1.038589e-04,1.055244e-04,1.218960e-04,1.207077e-04
1.093333e+01,1.032942e-04,1.054185e-04,1.220132e-04,1.208753e-04,1.037301e-04,1.056938e-04,1.221445e-04,1.210089e-04
1.096667e+01,1.033763e-04,1.057417e-04,1.219821e-04,1.209242e-04,1.037488e-04,1.059669e-04,1.221969e-04,1.211349e-04
1.100000e+01,1.036139e-04,1.061685e-04,1.217558e-04,1.207974e-04,1.039188e-04,1.063424e-04,1.220552e-04,1.210864e-04
1.103333e+01,1.040065e-04,1.066951e-04,1.213412e-04,1.205003e-04,1.042420e-04,1.068182e-04,1.217235e-04,1.208659e-04
1.106667e+01,1.045512e-04,1.073157e-04,1.207489e-04,1.200412e-04,1.047154e-04,1.073886e-04,1.212122e-04,1.204816e-04
1.110000e+01,1.052421e-04,1.080228e-04,1.199926e-04,1.194314e-04,1.053346e-04,1.080472e-04,1.205335e-04,1.199435e-04
1.113333e+01,1.060706e-04,1.088075e-04,1.190890e-04,1.186851e-04,1.060933e-04,1.087865e-04,1.197016e-04,1.192631e-04
1.116667e+01,1.070257e-04,1.096592e-04,1.180577e-04,1.178188e-04,1.069808e-04,1.095963e-04,1.187356e-04,1.184569e-04
1.120000e+01,1.080939e-04,1.105665e-04,1.169202e-04,1.168513e-04,1.079849e-04,1.104658e-04,1.176559e-04,1.175423e-04
1.123333e+01,1.092598e-04,1.115165e-04,1.157006e-04,1.158034e-04,1.090923e-04,1.113834e-04,1.164845e-04,1.165383e-04
1.126667e+01,1.105061e-04,1.124957e-04,1.144240e-04,1.146972e-04,1.102858e-04,1.123360e-04,1.152465e-04,1.154670e-04
1.130000e+01,1.118139e-04,1.134902e-04,1.131170e-04,1.135561e-04,1.115478e-04,1.133100e-04,1.139671e-04,1.143506e-04
1.133333e+01,1.131632e-04,1.144856e-04,1.118064e-04,1.124040e-04,1.128595e-04,1.142916e-04,1.126726e-04,1.132126e-04
1.136667e+01,1.145330e-04,1.154673e-04,1.105196e-04,1.112653e-04,1.142004e-04,1.152665e-04,1.113900e-04,1.120770e-04
1.140000e+01,1.159021e-04,1.164213e-04,1.092832e-04,1.101639e-04,1.155499e-04,1.162210e-04,1.101455e-04,1.109676e-04
1.143333e+01,1.172491e-04,1.173336e-04,1.081232e-04,1.091235e-04,1.168869e-04,1.171408e-04,1.089655e-04,1.099083e-04
1.146667e+01,1.185529e-04,1.181913e-04,1.070643e-04,1.081665e-04,1.181909e-04,1.180132e-04,1.078744e-04,1.089215e-04
1.150000e+01,1.197932e-04,1.189820e-04,1.061293e-04,1.073137e-04,1.194416e-04,1.188258e-04,1.068954e-04,1.080283e-04
1.153333e+01,1.209506e-04,1.196948e-04,1.053388e-04,1.065845e-04,1.206192e-04,1.195668e-04,1.060506e-04,1.072496e-04
1.156667e+01,1.220073e-04,1.203199e-04,1.047110e-04,1.059957e-04,1.217060e-04,1.202264e-04,1.053582e-04,1.066021e-04
1.160000e+01,1.229473e-04,1.208492e-04,1.042611e-04,1.055618e-04,1.226857e-04,1.207961e-04,1.048342e-04,1.061012e-04
1.163333e+01,1.237563e-04,1.212761e-04,1.040010e-04,1.052945e-04,1.235427e-04,1.212680e-04,1.044932e-04,1.057609e-04
1.166667e+01,1.244228e-04,1.215959e-04,1.039393e-04,1.052024e-04,1.242653e-04,1.216373e-04,1.043439e-04,1.055900e-04
1.170000e+01,1.249374e-04,1.218058e-04,1.040810e-04,1.052911e-04,1.248436e-04,1.219003e-04,1.043928e-04,1.055951e-04
1.173333e+01,1.252937e-04,1.219049e-04,1.044275e-04,1.055628e-04,1.252687e-04,1.220544e-04,1.046443e-04,1.057813e-04
1.176667e+01,1.254879e-04,1.218941e-04,1.049764e-04,1.060163e-04,1.255370e-04,1.221005e-04,1.050963e-04,1.061476e-04
1.180000e+01,1.255192e-04,1.217766e-04,1.057215e-04,1.066473e-04,1.256464e-04,1.220407e-04,1.057444e-04,1.066913e-04
1.183333e+01,1.253897e-04,1.215572e-04,1.066532e-04,1.074480e-04,1.255964e-04,1.218779e-04,1.065822e-04,1.074073e-04
1.186667e+01,1.251043e-04,1.212427e-04,1.077584e-04,1.084077e-04,1.253917e-04,1.216188e-04,1.075969e-04,1.082852e-04
1.190000e+01,1.246709e-04,1.208415e-04,1.090208e-04,1.095126e-04,1.250387e-04,1.212705e-04,1.087741e-04,1.093128e-04
1.193333e+01,1.240998e-04,1.203635e-04,1.104212e-04,1.107462e-04,1.245451e-04,1.208416e-04,1.100972e-04,1.104760e-04
1.196667e+01,1.234040e-04,1.198202e-04,1.119377e-04,1.120898e-04,1.239236e-04,1.203431e-04,1.115448e-04,1.117564e-04
1.200000e+01,1.225985e-04,1.192242e-04,1.135463e-04,1.135223e-04,1.231877e-04,1.197865e-04,1.130943e-04,1.131343e-04
1.203333e+01,1.217005e-04,1.185889e-04,1.152213e-04,1.150212e-04,1.223525e-04,1.191844e-04,1.147219e-04,1.145889e-04
1.206667e+01,1.207287e-04,1.179287e-04,1.169356e-04,1.165624e-04,1.214363e-04,1.185506e-04,1.164007e-04,1.160964e-04
1.210000e+01,1.197033e-04,1.172583e-04,1.186611e-04,1.181212e-04,1.204578e-04,1.178991e-04,1.181038e-04,1.176330e-04
1.213333e+01,1.186455e-04,1.165925e-04,1.203697e-04,1.196723e-04,1.194371e-04,1.172444e-04,1.198034e-04,1.191741e-04
1.216667e+01,1.175769e-04,1.159462e-04,1.220333e-04,1.211905e-04,1.183952e-04,1.166011e-04,1.214717e-04,1.206947e-04
1.220000e+01,1.165194e-04,1.153340e-04,1.236244e-04,1.226509e-04,1.173533e-04,1.159834e-04,1.230817e-04,1.221705e-04
1.223333e+01,1.154947e-04,1.147697e-04,1.251168e-04,1.240299e-04,1.163328e-04,1.154055e-04,1.246061e-04,1.235769e-04
1.226667e+01,1.145242e-04,1.142664e-04,1.264860e-04,1.253049e-04,1.153547e-04,1.148803e-04,1.260207e-04,1.248916e-04
1.230000e+01,1.136278e-04,1.138359e-04,1.277094e-04,1.264552e-04,1.144389e-04,1.144199e-04,1.273024e-04,1.260938e-04
1.233333e+01,1.128247e-04,1.134889e-04,1.287672e-04,1.274623e-04,1.136052e-04,1.140360e-04,1.284292e-04,1.271628e-04
1.236667e+01,1.121319e-04,1.132344e-04,1.296422e-04,1.283101e-04,1.128707e-04,1.137377e-04,1.293841e-04,1.280828e-04
1.240000e+01,1.115647e-04,1.130798e-04,1.303207e-04,1.289854e-04,1.122511e-04,1.135331e-04,1.301519e-04,1.288393e-04
1.243333e+01,1.111361e-04,1.130306e-04,1.307921e-04,1.294778e-04,1.117613e-04,1.134292e-04,1.307193e-04,1.294194e-04
1.246667e+01,1.108566e-04,1.130904e-04,1.310498e-04,1.297804e-04,1.114117e-04,1.134300e-04,1.310794e-04,1.298158e-04
1.250000e+01,1.107340e-04,1.132608e-04,1.310907e-04,1.298895e-04,1.112115e-04,1.135380e-04,1.312274e-04,1.300232e-04
1.253333e+01,1.107731e-04,1.135413e-04,1.309159e-04,1.298048e-04,1.111679e-04,1.137546e-04,1.311608e-04,1.300382e-04
1.256667e+01,1.109760e-04,1.139294e-04,1.305300e-04,1.295296e-04,1.112834e-04,1.140778e-04,1.308841e-04,1.298636e-04
1.260000e+01,1.113417e-04,1.144206e-04,1.299416e-04,1.290704e-04,1.115585e-04,1.145042e-04,1.304037e-04,1.295041e-04
1.263333e+01,1.118662e-04,1.150085e-04,1.291629e-04,1.284372e-04,1.119920e-04,1.150294e-04,1.297284e-04,1.289664e-04
1.266667e+01,1.125425e-04,1.156847e-04,1.282094e-04,1.276429e-04,1.125774e-04,1.156454e-04,1.288734e-04,1.282630e-04
1.270000e+01,1.133609e-04,1.164393e-04,1.270999e-04,1.267036e-04,1.133069e-04,1.163435e-04,1.278555e-04,1.274080e-04
1.273333e+01,1.143090e-04,1.172610e-04,1.258560e-04,1.256376e-04,1.141705e-04,1.171138e-04,1.266934e-04,1.264174e-04
1.276667e+01,1.153720e-04,1.181369e-04,1.245017e-04,1.244658e-04,1.151542e-04,1.179442e-04,1.254106e-04,1.253114e-04
1.280000e+01,1.165330e-04,1.190533e-04,1.230630e-04,1.232110e-04,1.162425e-04,1.188218e-04,1.240316e-04,1.241113e-04
1.283333e+01,1.177731e-04,1.199956e-04,1.215676e-04,1.218974e-04,1.174186e-04,1.197329e-04,1.225822e-04,1.228398e-04
1.286667e+01,1.190718e-04,1.209487e-04,1.200440e-04,1.205504e-04,1.186626e-04,1.206627e-04,1.210906e-04,1.215218e-04
