k,mag,ang,re,im
1.000000e+00,1.000000e+00,1.800000e+02,-1.000000e+00,0.000000e+00
2.000000e+00,5.223874e+00,-8.611239e+01,3.541764e-01,-5.211853e+00
3.000000e+00,5.223874e+00,8.611239e+01,3.541764e-01,5.211853e+00
4.000000e+00,2.229760e+01,1.800000e+02,-2.229760e+01,0.000000e+00
5.000000e+00,4.957742e+01,1.800000e+02,-4.957742e+01,0.000000e+00
6.000000e+00,1.004952e+00,1.800000e+02,-1.004952e+00,0.000000e+00
7.000000e+00,5.229463e+00,-8.694922e+01,2.783172e-01,-5.222052e+00
8.000000e+00,5.229463e+00,8.694922e+01,2.783172e-01,5.222052e+00
9.000000e+00,2.213981e+01,1.800000e+02,-2.213981e+01,0.000000e+00
1.000000e+01,4.957854e+01,1.800000e+02,-4.957854e+01,0.000000e+00
1.100000e+01,1.010012e+00,1.800000e+02,-1.010012e+00,0.000000e+00
1.200000e+01,5.235221e+00,-8.779438e+01,2.014821e-01,-5.231342e+00
1.300000e+01,5.235221e+00,8.779438e+01,2.014821e-01,5.231342e+00
1.400000e+01,2.197998e+01,1.800000e+02,-2.197998e+01,0.000000e+00
1.500000e+01,4.957964e+01,1.800000e+02,-4.957964e+01,0.000000e+00
1.600000e+01,1.015184e+00,1.800000e+02,-1.015184e+00,0.000000e+00
1.700000e+01,5.241157e+00,-8.864833e+01,1.236329e-01,-5.239699e+00
1.800000e+01,5.241157e+00,8.864833e+01,1.236329e-01,5.239699e+00
1.900000e+01,2.181800e+01,1.800000e+02,-2.181800e+01,0.000000e+00
2.000000e+01,4.958074e+01,1.800000e+02,-4.958074e+01,0.000000e+00
2.100000e+01,1.020473e+00,1.800000e+02,-1.020473e+00,0.000000e+00
2.200000e+01,5.247282e+00,-8.951160e+01,4.472864e-02,-5.247091e+00
2.300000e+01,5.247282e+00,8.951160e+01,4.472864e-02,5.247091e+00
2.400000e+01,2.165381e+01,1.800000e+02,-2.165381e+01,0.000000e+00
2.500000e+01,4.958184e+01,1.800000e+02,-4.958184e+01,0.000000e+00
2.600000e+01,1.025883e+00,1.800000e+02,-1.025883e+00,0.000000e+00
2.700000e+01,5.253607e+00,-9.038470e+01,-3.527410e-02,-5.253489e+00
2.800000e+01,5.253607e+00,9.038470e+01,-3.527410e-02,5.253489e+00
2.900000e+01,2.148731e+01,1.800000e+02,-2.148731e+01,0.000000e+00
3.000000e+01,4.958293e+01,1.800000e+02,-4.958293e+01,0.000000e+00
3.100000e+01,1.031420e+00,1.800000e+02,-1.031420e+00,0.000000e+00
3.200000e+01,5.260145e+00,-9.126822e+01,-1.164220e-01,-5.258857e+00
3.300000e+01,5.260145e+00,9.126822e+01,-1.164220e-01,5.258857e+00
3.400000e+01,2.131839e+01,1.800000e+02,-2.131839e+01,0.000000e+00
3.500000e+01,4.958401e+01,1.800000e+02,-4.958401e+01,0.000000e+00
3.600000e+01,1.037090e+00,1.800000e+02,-1.037090e+00,0.000000e+00
3.700000e+01,5.266910e+00,-9.216277e+01,-1.987651e-01,-5.263158e+00
3.800000e+01,5.266910e+00,9.216277e+01,-1.987651e-01,5.263158e+00
3.900000e+01,2.114696e+01,1.800000e+02,-2.114696e+01,0.000000e+00
4.000000e+01,4.958509e+01,1.800000e+02,-4.958509e+01,0.000000e+00
4.100000e+01,1.042899e+00,1.800000e+02,-1.042899e+00,0.000000e+00
4.200000e+01,5.273916e+00,-9.306899e+01,-2.823571e-01,-5.266352e+00
4.300000e+01,5.273916e+00,9.306899e+01,-2.823571e-01,5.266352e+00
4.400000e+01,2.097289e+01,1.800000e+02,-2.097289e+01,0.000000e+00
4.500000e+01,4.958616e+01,1.800000e+02,-4.958616e+01,0.000000e+00
4.600000e+01,1.048852e+00,1.800000e+02,-1.048852e+00,0.000000e+00
4.700000e+01,5.281180e+00,-9.398759e+01,-3.672557e-01,-5.268395e+00
4.800000e+01,5.281180e+00,9.398759e+01,-3.672557e-01,5.268395e+00
4.900000e+01,2.079608e+01,1.800000e+02,-2.079608e+01,0.000000e+00
5.000000e+01,4.958723e+01,1.800000e+02,-4.958723e+01,0.000000e+00
5.100000e+01,1.054957e+00,1.800000e+02,-1.054957e+00,0.000000e+00
5.200000e+01,5.288719e+00,-9.491933e+01,-4.535235e-01,-5.269238e+00
