k,mag,ang,re,im
1.000000e+00,2.000000e-01,1.800000e+02,-2.000000e-01,0.000000e+00
2.000000e+00,7.222556e-01,-6.812187e+01,2.691367e-01,-6.702377e-01
3.000000e+00,7.222556e-01,6.812187e+01,2.691367e-01,6.702377e-01
4.000000e+00,4.093241e+00,-1.640923e+02,-3.936487e+00,-1.121912e+00
5.000000e+00,4.093241e+00,1.640923e+02,-3.936487e+00,1.121912e+00
6.000000e+00,1.983197e+01,1.800000e+02,-1.983197e+01,0.000000e+00
7.000000e+00,2.031895e-01,1.800000e+02,-2.031895e-01,0.000000e+00
8.000000e+00,7.002163e-01,-8.088838e+01,1.108851e-01,-6.913808e-01
9.000000e+00,7.002163e-01,8.088838e+01,1.108851e-01,6.913808e-01
1.000000e+01,4.245436e+00,-1.620772e+02,-4.039412e+00,-1.306473e+00
1.100000e+01,4.245436e+00,1.620772e+02,-4.039412e+00,1.306473e+00
1.200000e+01,1.930642e+01,1.800000e+02,-1.930642e+01,0.000000e+00
1.300000e+01,2.071652e-01,1.800000e+02,-2.071652e-01,0.000000e+00
1.400000e+01,6.744435e-01,-9.278948e+01,-3.282275e-02,-6.736443e-01
1.500000e+01,6.744435e-01,9.278948e+01,-3.282275e-02,6.736443e-01
1.600000e+01,4.429528e+00,-1.603736e+02,-4.172185e+00,-1.487813e+00
1.700000e+01,4.429528e+00,1.603736e+02,-4.172185e+00,1.487813e+00
1.800000e+01,1.874949e+01,1.800000e+02,-1.874949e+01,0.000000e+00
1.900000e+01,2.123099e-01,1.800000e+02,-2.123099e-01,0.000000e+00
2.000000e+01,6.451795e-01,-1.042641e+02,-1.589664e-01,-6.252890e-01
2.100000e+01,6.451795e-01,1.042641e+02,-1.589664e-01,6.252890e-01
2.200000e+01,4.648303e+00,-1.590427e+02,-4.340806e+00,-1.662566e+00
2.300000e+01,4.648303e+00,1.590427e+02,-4.340806e+00,1.662566e+00
2.400000e+01,1.815481e+01,1.800000e+02,-1.815481e+01,0.000000e+00
2.500000e+01,2.193464e-01,1.800000e+02,-2.193464e-01,0.000000e+00
2.600000e+01,6.126626e-01,-1.157233e+02,-2.659116e-01,-5.519479e-01
2.700000e+01,6.126626e-01,1.157233e+02,-2.659116e-01,5.519479e-01
2.800000e+01,4.903223e+00,-1.581489e+02,-4.550948e+00,-1.824958e+00
2.900000e+01,4.903223e+00,1.581489e+02,-4.550948e+00,1.824958e+00
3.000000e+01,1.751360e+01,1.800000e+02,-1.751360e+01,0.000000e+00
3.100000e+01,2.298961e-01,1.800000e+02,-2.298961e-01,0.000000e+00
3.200000e+01,5.764218e-01,-1.278035e+02,-3.533207e-01,-4.554411e-01
3.300000e+01,5.764218e-01,1.278035e+02,-3.533207e-01,4.554411e-01
3.400000e+01,5.195496e+00,-1.577474e+02,-4.808554e+00,-1.967483e+00
3.500000e+01,5.195496e+00,1.577474e+02,-4.808554e+00,1.967483e+00
3.600000e+01,1.681302e+01,1.800000e+02,-1.681302e+01,0.000000e+00
3.700000e+01,2.490313e-01,1.800000e+02,-2.490313e-01,0.000000e+00
3.800000e+01,5.329986e-01,-1.420764e+02,-4.204460e-01,-3.275862e-01
3.900000e+01,5.329986e-01,1.420764e+02,-4.204460e-01,3.275862e-01
4.000000e+01,5.528342e+00,-1.578912e+02,-5.121846e+00,-2.080687e+00
4.100000e+01,5.528342e+00,1.578912e+02,-5.121846e+00,2.080687e+00
4.200000e+01,1.603305e+01,1.800000e+02,-1.603305e+01,0.000000e+00
4.300000e+01,3.678104e-01,-1.740703e+02,-3.658424e-01,-3.799805e-02
4.400000e+01,3.678104e-01,1.740703e+02,-3.658424e-01,3.799805e-02
4.500000e+01,4.844640e-01,1.800000e+02,-4.844640e-01,0.000000e+00
4.600000e+01,5.910848e+00,-1.586619e+02,-5.505658e+00,-2.150780e+00
4.700000e+01,5.910848e+00,1.586619e+02,-5.505658e+00,2.150780e+00
4.800000e+01,1.513920e+01,1.800000e+02,-1.513920e+01,0.000000e+00
4.900000e+01,2.724551e-01,-1.568039e+02,-2.504304e-01,-1.073144e-01
5.000000e+01,2.724551e-01,1.568039e+02,-2.504304e-01,1.073144e-01
5.100000e+01,8.192711e-01,1.800000e+02,-8.192711e-01,0.000000e+00
5.200000e+01,6.366871e+00,-1.602499e+02,-5.992344e+00,-2.151480e+00
5.300000e+01,6.366871e+00,1.602499e+02,-5.992344e+00,2.151480e+00
5.400000e+01,1.406185e+01,1.800000e+02,-1.406185e+01,0.000000e+00
5.500000e+01,2.409119e-01,-1.535907e+02,-2.157703e-01,-1.071528e-01
5.600000e+01,2.409119e-01,1.535907e+02,-2.157703e-01,1.071528e-01
5.700000e+01,9.747128e-01,1.800000e+02,-9.747128e-01,0.000000e+00
5.800000e+01,6.971346e+00,-1.632521e+02,-6.675635e+00,-2.008872e+00
5.900000e+01,6.971346e+00,1.632521e+02,-6.675635e+00,2.008872e+00
6.000000e+01,1.260914e+01,1.800000e+02,-1.260914e+01,0.000000e+00
6.100000e+01,2.201773e-01,-1.521943e+02,-1.947544e-01,-1.027072e-01
6.200000e+01,2.201773e-01,1.521943e+02,-1.947544e-01,1.027072e-01
6.300000e+01,1.088632e+00,1.800000e+02,-1.088632e+00,0.000000e+00
6.400000e+01,8.067895e+00,1.800000e+02,-8.067895e+00,0.000000e+00
6.500000e+01,9.023245e+00,-1.709257e+02,-8.910315e+00,-1.423107e+00
6.600000e+01,9.023245e+00,1.709257e+02,-8.910315e+00,1.423107e+00
6.700000e+01,2.047062e-01,-1.516145e+02,-1.800942e-01,-9.731760e-02
6.800000e+01,2.047062e-01,1.516145e+02,-1.800942e-01,9.731760e-02
6.900000e+01,1.178498e+00,1.800000e+02,-1.178498e+00,0.000000e+00
7.000000e+01,6.474419e+00,1.800000e+02,-6.474419e+00,0.000000e+00
7.100000e+01,1.041262e+01,-1.583309e+02,-9.676781e+00,-3.844820e+00
7.200000e+01,1.041262e+01,1.583309e+02,-9.676781e+00,3.844820e+00
7.300000e+01,1.924220e-01,-1.515049e+02,-1.691116e-01,-9.180147e-02
7.400000e+01,1.924220e-01,1.515049e+02,-1.691116e-01,9.180147e-02
7.500000e+01,1.251929e+00,1.800000e+02,-1.251929e+00,0.000000e+00
7.600000e+01,6.122123e+00,1.800000e+02,-6.122123e+00,0.000000e+00
7.700000e+01,1.105250e+01,-1.527651e+02,-9.827196e+00,-5.058055e+00
7.800000e+01,1.105250e+01,1.527651e+02,-9.827196e+00,5.058055e+00
7.900000e+01,1.822894e-01,-1.517032e+02,-1.605066e-01,-8.641215e-02
8.000000e+01,1.822894e-01,1.517032e+02,-1.605066e-01,8.641215e-02
8.100000e+01,1.313283e+00,1.800000e+02,-1.313283e+00,0.000000e+00
8.200000e+01,5.925895e+00,1.800000e+02,-5.925895e+00,0.000000e+00
8.300000e+01,1.157813e+01,-1.487973e+02,-9.903237e+00,-5.998249e+00
8.400000e+01,1.157813e+01,1.487973e+02,-9.903237e+00,5.998249e+00
8.500000e+01,1.737098e-01,-1.521216e+02,-1.535494e-01,-8.122611e-02
8.600000e+01,1.737098e-01,1.521216e+02,-1.535494e-01,8.122611e-02
8.700000e+01,1.365389e+00,1.800000e+02,-1.365389e+00,0.000000e+00
8.800000e+01,5.795068e+00,1.800000e+02,-5.795068e+00,0.000000e+00
8.900000e+01,1.204965e+01,-1.456609e+02,-9.949556e+00,-6.797080e+00
9.000000e+01,1.204965e+01,1.456609e+02,-9.949556e+00,6.797080e+00
9.100000e+01,1.663036e-01,-1.527078e+02,-1.477907e-01,-7.625487e-02
9.200000e+01,1.663036e-01,1.527078e+02,-1.477907e-01,7.625487e-02
9.300000e+01,1.410214e+00,1.800000e+02,-1.410214e+00,0.000000e+00
9.400000e+01,5.699787e+00,1.800000e+02,-5.699787e+00,0.000000e+00
9.500000e+01,1.248770e+01,-1.430566e+02,-9.980542e+00,-7.505431e+00
9.600000e+01,1.248770e+01,1.430566e+02,-9.980542e+00,7.505431e+00
9.700000e+01,1.598142e-01,-1.534297e+02,-1.429356e-01,-7.148426e-02
9.800000e+01,1.598142e-01,1.534297e+02,-1.429356e-01,7.148426e-02
9.900000e+01,1.449189e+00,1.800000e+02,-1.449189e+00,0.000000e+00
1.000000e+02,5.626545e+00,1.800000e+02,-5.626545e+00,0.000000e+00
1.010000e+02,1.290201e+01,-1.408295e+02,-1.000253e+01,-8.149303e+00
1.020000e+02,1.290201e+01,1.408295e+02,-1.000253e+01,8.149303e+00
1.030000e+02,1.540598e-01,-1.542669e+02,-1.387811e-01,-6.688965e-02
1.040000e+02,1.540598e-01,1.542669e+02,-1.387811e-01,6.688965e-02
1.050000e+02,1.483386e+00,1.800000e+02,-1.483386e+00,0.000000e+00
1.060000e+02,5.568128e+00,1.800000e+02,-5.568128e+00,0.000000e+00
1.070000e+02,1.329796e+01,-1.388865e+02,-1.001879e+01,-8.744106e+00
1.080000e+02,1.329796e+01,1.388865e+02,-1.001879e+01,8.744106e+00
1.090000e+02,1.489068e-01,-1.552073e+02,-1.351822e-01,-6.244213e-02
1.100000e+02,1.489068e-01,1.552073e+02,-1.351822e-01,6.244213e-02
1.110000e+02,1.513631e+00,1.800000e+02,-1.513631e+00,0.000000e+00
1.120000e+02,5.520257e+00,1.800000e+02,-5.520257e+00,0.000000e+00
1.130000e+02,1.367892e+01,-1.371666e+02,-1.003121e+01,-9.299880e+00
1.140000e+02,1.367892e+01,1.371666e+02,-1.003121e+01,9.299880e+00
1.150000e+02,1.442542e-01,-1.562445e+02,-1.320319e-01,-5.811063e-02
1.160000e+02,1.442542e-01,1.562445e+02,-1.320319e-01,5.811063e-02
1.170000e+02,1.540566e+00,1.800000e+02,-1.540566e+00,0.000000e+00
1.180000e+02,5.480203e+00,1.800000e+02,-5.480203e+00,0.000000e+00
1.190000e+02,1.404718e+01,-1.356268e+02,-1.004092e+01,-9.823602e+00
1.200000e+02,1.404718e+01,1.356268e+02,-1.004092e+01,9.823602e+00
1.210000e+02,1.400238e-01,-1.573770e+02,-1.292498e-01,-5.386236e-02
1.220000e+02,1.400238e-01,1.573770e+02,-1.292498e-01,5.386236e-02
1.230000e+02,1.564704e+00,1.800000e+02,-1.564704e+00,0.000000e+00
1.240000e+02,5.446130e+00,1.800000e+02,-5.446130e+00,0.000000e+00
1.250000e+02,1.440436e+01,-1.342358e+02,-1.004867e+01,-1.032036e+01
1.260000e+02,1.440436e+01,1.342358e+02,-1.004867e+01,1.032036e+01
1.270000e+02,1.361540e-01,-1.586079e+02,-1.267738e-01,-4.966187e-02
1.280000e+02,1.361540e-01,1.586079e+02,-1.267738e-01,4.966187e-02
1.290000e+02,1.586455e+00,1.800000e+02,-1.586455e+00,0.000000e+00
1.300000e+02,5.416749e+00,1.800000e+02,-5.416749e+00,0.000000e+00
1.310000e+02,1.475171e+01,-1.329698e+02,-1.005496e+01,-1.079402e+01
1.320000e+02,1.475171e+01,1.329698e+02,-1.005496e+01,1.079402e+01
1.330000e+02,1.325951e-01,-1.599453e+02,-1.245553e-01,-4.546920e-02
1.340000e+02,1.325951e-01,1.599453e+02,-1.245553e-01,4.546920e-02
1.350000e+02,1.606155e+00,1.800000e+02,-1.606155e+00,0.000000e+00
1.360000e+02,5.391126e+00,1.800000e+02,-5.391126e+00,0.000000e+00
1.370000e+02,1.509020e+01,-1.318103e+02,-1.006014e+01,-1.124757e+01
1.380000e+02,1.509020e+01,1.318103e+02,-1.006014e+01,1.124757e+01
1.390000e+02,1.293069e-01,-1.614034e+02,-1.225554e-01,-4.123640e-02
1.400000e+02,1.293069e-01,1.614034e+02,-1.225554e-01,4.123640e-02
1.410000e+02,1.624078e+00,1.800000e+02,-1.624078e+00,0.000000e+00
1.420000e+02,5.368565e+00,1.800000e+02,-5.368565e+00,0.000000e+00
1.430000e+02,1.542062e+01,-1.307426e+02,-1.006446e+01,-1.168342e+01
1.440000e+02,1.542062e+01,1.307426e+02,-1.006446e+01,1.168342e+01
1.450000e+02,1.262561e-01,-1.630059e+02,-1.207430e-01,-3.690135e-02
1.460000e+02,1.262561e-01,1.630059e+02,-1.207430e-01,3.690135e-02
1.470000e+02,1.640454e+00,1.800000e+02,-1.640454e+00,0.000000e+00
1.480000e+02,5.348533e+00,1.800000e+02,-5.348533e+00,0.000000e+00
1.490000e+02,1.574362e+01,-1.297548e+02,-1.006810e+01,-1.210351e+01
1.500000e+02,1.574362e+01,1.297548e+02,-1.006810e+01,1.210351e+01
1.510000e+02,1.234149e-01,-1.647916e+02,-1.190927e-01,-3.237558e-02
1.520000e+02,1.234149e-01,1.647916e+02,-1.190927e-01,3.237558e-02
1.530000e+02,1.655472e+00,1.800000e+02,-1.655472e+00,0.000000e+00
1.540000e+02,5.330621e+00,1.800000e+02,-5.330621e+00,0.000000e+00
1.550000e+02,1.605974e+01,-1.288371e+02,-1.007119e+01,-1.250945e+01
1.560000e+02,1.605974e+01,1.288371e+02,-1.007119e+01,1.250945e+01
1.570000e+02,1.207602e-01,-1.668286e+02,-1.175833e-01,-2.751705e-02
1.580000e+02,1.207602e-01,1.668286e+02,-1.175833e-01,2.751705e-02
1.590000e+02,1.669294e+00,1.800000e+02,-1.669294e+00,0.000000e+00
1.600000e+02,5.314500e+00,1.800000e+02,-5.314500e+00,0.000000e+00
1.610000e+02,1.636947e+01,-1.279814e+02,-1.007385e+01,-1.290259e+01
1.620000e+02,1.636947e+01,1.279814e+02,-1.007385e+01,1.290259e+01
1.630000e+02,1.182720e-01,-1.692527e+02,-1.161974e-01,-2.205516e-02
1.640000e+02,1.182720e-01,1.692527e+02,-1.161974e-01,2.205516e-02
1.650000e+02,1.682057e+00,1.800000e+02,-1.682057e+00,0.000000e+00
1.660000e+02,5.299911e+00,1.800000e+02,-5.299911e+00,0.000000e+00
1.670000e+02,1.667321e+01,-1.271808e+02,-1.007615e+01,-1.328409e+01
1.680000e+02,1.667321e+01,1.271808e+02,-1.007615e+01,1.328409e+01
1.690000e+02,1.159335e-01,-1.724196e+02,-1.149204e-01,-1.529363e-02
1.700000e+02,1.159335e-01,1.724196e+02,-1.149204e-01,1.529363e-02
1.710000e+02,1.693877e+00,1.800000e+02,-1.693877e+00,0.000000e+00
1.720000e+02,5.286641e+00,1.800000e+02,-5.286641e+00,0.000000e+00
1.730000e+02,1.697134e+01,-1.264295e+02,-1.007815e+01,-1.365493e+01
1.740000e+02,1.697134e+01,1.264295e+02,-1.007815e+01,1.365493e+01
1.750000e+02,1.122647e-01,1.800000e+02,-1.122647e-01,0.000000e+00
1.760000e+02,1.152146e-01,1.800000e+02,-1.152146e-01,0.000000e+00
1.770000e+02,1.704855e+00,1.800000e+02,-1.704855e+00,0.000000e+00
1.780000e+02,5.274515e+00,1.800000e+02,-5.274515e+00,0.000000e+00
1.790000e+02,1.726417e+01,-1.257227e+02,-1.007991e+01,-1.401596e+01
1.800000e+02,1.726417e+01,1.257227e+02,-1.007991e+01,1.401596e+01
1.810000e+02,9.770064e-02,1.800000e+02,-9.770064e-02,0.000000e+00
1.820000e+02,1.275887e-01,1.800000e+02,-1.275887e-01,0.000000e+00
1.830000e+02,1.715076e+00,1.800000e+02,-1.715076e+00,0.000000e+00
1.840000e+02,5.263391e+00,1.800000e+02,-5.263391e+00,0.000000e+00
1.850000e+02,1.755200e+01,-1.250560e+02,-1.008145e+01,-1.436792e+01
1.860000e+02,1.755200e+01,1.250560e+02,-1.008145e+01,1.436792e+01
1.870000e+02,9.086807e-02,1.800000e+02,-9.086807e-02,0.000000e+00
1.880000e+02,1.323847e-01,1.800000e+02,-1.323847e-01,0.000000e+00
1.890000e+02,1.724617e+00,1.800000e+02,-1.724617e+00,0.000000e+00
1.900000e+02,5.253147e+00,1.800000e+02,-5.253147e+00,0.000000e+00
1.910000e+02,1.783510e+01,-1.244256e+02,-1.008283e+01,-1.471147e+01
1.920000e+02,1.783510e+01,1.244256e+02,-1.008283e+01,1.471147e+01
1.930000e+02,8.565440e-02,1.800000e+02,-8.565440e-02,0.000000e+00
1.940000e+02,1.356995e-01,1.800000e+02,-1.356995e-01,0.000000e+00
1.950000e+02,1.733542e+00,1.800000e+02,-1.733542e+00,0.000000e+00
1.960000e+02,5.243681e+00,1.800000e+02,-5.243681e+00,0.000000e+00
1.970000e+02,1.811369e+01,-1.238285e+02,-1.008405e+01,-1.504718e+01
1.980000e+02,1.811369e+01,1.238285e+02,-1.008405e+01,1.504718e+01
1.990000e+02,8.132821e-02,1.800000e+02,-8.132821e-02,0.000000e+00
2.000000e+02,1.382509e-01,1.800000e+02,-1.382509e-01,0.000000e+00
2.010000e+02,1.741910e+00,1.800000e+02,-1.741910e+00,0.000000e+00
2.020000e+02,5.234906e+00,1.800000e+02,-5.234906e+00,0.000000e+00
2.030000e+02,1.838799e+01,-1.232616e+02,-1.008514e+01,-1.537557e+01
2.040000e+02,1.838799e+01,1.232616e+02,-1.008514e+01,1.537557e+01
2.050000e+02,7.759565e-02,1.800000e+02,-7.759565e-02,0.000000e+00
2.060000e+02,1.403209e-01,1.800000e+02,-1.403209e-01,0.000000e+00
2.070000e+02,1.749769e+00,1.800000e+02,-1.749769e+00,0.000000e+00
2.080000e+02,5.226749e+00,1.800000e+02,-5.226749e+00,0.000000e+00
2.090000e+02,1.865821e+01,-1.227226e+02,-1.008612e+01,-1.569710e+01
2.100000e+02,1.865821e+01,1.227226e+02,-1.008612e+01,1.569710e+01
2.110000e+02,7.430061e-02,1.800000e+02,-7.430061e-02,0.000000e+00
2.120000e+02,1.420553e-01,1.800000e+02,-1.420553e-01,0.000000e+00
2.130000e+02,1.757167e+00,1.800000e+02,-1.757167e+00,0.000000e+00
2.140000e+02,5.219147e+00,1.800000e+02,-5.219147e+00,0.000000e+00
2.150000e+02,1.892452e+01,-1.222092e+02,-1.008700e+01,-1.601218e+01
2.160000e+02,1.892452e+01,1.222092e+02,-1.008700e+01,1.601218e+01
2.170000e+02,7.134714e-02,1.800000e+02,-7.134714e-02,0.000000e+00
2.180000e+02,1.435408e-01,1.800000e+02,-1.435408e-01,0.000000e+00
2.190000e+02,1.764141e+00,1.800000e+02,-1.764141e+00,0.000000e+00
2.200000e+02,5.212043e+00,1.800000e+02,-5.212043e+00,0.000000e+00
2.210000e+02,1.918711e+01,-1.217194e+02,-1.008780e+01,-1.632120e+01
2.220000e+02,1.918711e+01,1.217194e+02,-1.008780e+01,1.632120e+01
2.230000e+02,6.867065e-02,1.800000e+02,-6.867065e-02,0.000000e+00
2.240000e+02,1.448340e-01,1.800000e+02,-1.448340e-01,0.000000e+00
2.250000e+02,1.770726e+00,1.800000e+02,-1.770726e+00,0.000000e+00
2.260000e+02,5.205390e+00,1.800000e+02,-5.205390e+00,0.000000e+00
2.270000e+02,1.944611e+01,-1.212514e+02,-1.008852e+01,-1.662447e+01
2.280000e+02,1.944611e+01,1.212514e+02,-1.008852e+01,1.662447e+01
2.290000e+02,6.622483e-02,1.800000e+02,-6.622483e-02,0.000000e+00
2.300000e+02,1.459741e-01,1.800000e+02,-1.459741e-01,0.000000e+00
2.310000e+02,1.776956e+00,1.800000e+02,-1.776956e+00,0.000000e+00
2.320000e+02,5.199146e+00,1.800000e+02,-5.199146e+00,0.000000e+00
2.330000e+02,1.970169e+01,-1.208036e+02,-1.008918e+01,-1.692232e+01
2.340000e+02,1.970169e+01,1.208036e+02,-1.008918e+01,1.692232e+01
2.350000e+02,6.397499e-02,1.800000e+02,-6.397499e-02,0.000000e+00
2.360000e+02,1.469893e-01,1.800000e+02,-1.469893e-01,0.000000e+00
2.370000e+02,1.782856e+00,1.800000e+02,-1.782856e+00,0.000000e+00
2.380000e+02,5.193273e+00,1.800000e+02,-5.193273e+00,0.000000e+00
2.390000e+02,1.995397e+01,-1.203747e+02,-1.008979e+01,-1.721502e+01
2.400000e+02,1.995397e+01,1.203747e+02,-1.008979e+01,1.721502e+01
2.410000e+02,6.189420e-02,1.800000e+02,-6.189420e-02,0.000000e+00
2.420000e+02,1.479009e-01,1.800000e+02,-1.479009e-01,0.000000e+00
2.430000e+02,1.788454e+00,1.800000e+02,-1.788454e+00,0.000000e+00
2.440000e+02,5.187740e+00,1.800000e+02,-5.187740e+00,0.000000e+00
2.450000e+02,2.020308e+01,-1.199633e+02,-1.009034e+01,-1.750284e+01
2.460000e+02,2.020308e+01,1.199633e+02,-1.009034e+01,1.750284e+01
2.470000e+02,5.996106e-02,1.800000e+02,-5.996106e-02,0.000000e+00
2.480000e+02,1.487253e-01,1.800000e+02,-1.487253e-01,0.000000e+00
2.490000e+02,1.793771e+00,1.800000e+02,-1.793771e+00,0.000000e+00
2.500000e+02,5.182518e+00,1.800000e+02,-5.182518e+00,0.000000e+00
2.510000e+02,2.044914e+01,-1.195683e+02,-1.009085e+01,-1.778601e+01
2.520000e+02,2.044914e+01,1.195683e+02,-1.009085e+01,1.778601e+01
2.530000e+02,5.815812e-02,1.800000e+02,-5.815812e-02,0.000000e+00
2.540000e+02,1.494753e-01,1.800000e+02,-1.494753e-01,0.000000e+00
2.550000e+02,1.798828e+00,1.800000e+02,-1.798828e+00,0.000000e+00
2.560000e+02,5.177581e+00,1.800000e+02,-5.177581e+00,0.000000e+00
2.570000e+02,2.069226e+01,-1.191886e+02,-1.009131e+01,-1.806475e+01
2.580000e+02,2.069226e+01,1.191886e+02,-1.009131e+01,1.806475e+01
2.590000e+02,5.647097e-02,1.800000e+02,-5.647097e-02,0.000000e+00
2.600000e+02,1.501611e-01,1.800000e+02,-1.501611e-01,0.000000e+00
2.610000e+02,1.803643e+00,1.800000e+02,-1.803643e+00,0.000000e+00
