k,mag,ang,re,im
1.000000e+00,2.407600e-02,1.800000e+02,-2.407600e-02,0.000000e+00
2.000000e+00,2.602868e-02,0.000000e+00,2.602868e-02,0.000000e+00
3.000000e+00,2.894805e-02,0.000000e+00,2.894805e-02,0.000000e+00
4.000000e+00,1.578158e-01,1.800000e+02,-1.578158e-01,0.000000e+00
5.000000e+00,1.624068e-01,1.800000e+02,-1.624068e-01,0.000000e+00
6.000000e+00,1.848246e-01,1.800000e+02,-1.848246e-01,0.000000e+00
7.000000e+00,2.259049e+00,1.800000e+02,-2.259049e+00,0.000000e+00
8.000000e+00,3.219551e+00,1.800000e+02,-3.219551e+00,0.000000e+00
9.000000e+00,3.454722e+00,-9.195369e+01,-1.177775e-01,-3.452714e+00
1.000000e+01,3.454722e+00,9.195369e+01,-1.177775e-01,3.452714e+00
1.100000e+01,4.718270e+00,1.800000e+02,-4.718270e+00,0.000000e+00
1.200000e+01,4.747592e+00,1.800000e+02,-4.747592e+00,0.000000e+00
1.300000e+01,6.822199e+00,-9.461716e+01,-5.491692e-01,-6.800059e+00
1.400000e+01,6.822199e+00,9.461716e+01,-5.491692e-01,6.800059e+00
1.500000e+01,6.869751e+00,-9.467619e+01,-5.600521e-01,-6.846884e+00
1.600000e+01,6.869751e+00,9.467619e+01,-5.600521e-01,6.846884e+00
1.700000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
1.800000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
1.900000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
2.000000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
2.100000e+01,2.894015e+01,1.800000e+02,-2.894015e+01,0.000000e+00
2.200000e+01,3.026769e+01,1.800000e+02,-3.026769e+01,0.000000e+00
2.300000e+01,3.380495e+01,1.800000e+02,-3.380495e+01,0.000000e+00
2.400000e+01,3.494399e+01,1.800000e+02,-3.494399e+01,0.000000e+00
2.500000e+01,3.597570e+01,1.800000e+02,-3.597570e+01,0.000000e+00
2.600000e+01,3.616376e+01,1.800000e+02,-3.616376e+01,0.000000e+00
2.700000e+01,3.716613e+01,1.800000e+02,-3.716613e+01,0.000000e+00
2.800000e+01,3.723659e+01,1.800000e+02,-3.723659e+01,0.000000e+00
2.900000e+01,2.408427e-02,1.800000e+02,-2.408427e-02,0.000000e+00
3.000000e+01,2.732438e-02,-1.763689e+00,2.731143e-02,-8.409712e-04
3.100000e+01,2.732438e-02,1.763689e+00,2.731143e-02,8.409712e-04
3.200000e+01,1.580948e-01,1.800000e+02,-1.580948e-01,0.000000e+00
3.300000e+01,1.626081e-01,1.800000e+02,-1.626081e-01,0.000000e+00
3.400000e+01,1.847934e-01,1.800000e+02,-1.847934e-01,0.000000e+00
3.500000e+01,2.258898e+00,1.800000e+02,-2.258898e+00,0.000000e+00
3.600000e+01,3.219541e+00,1.800000e+02,-3.219541e+00,0.000000e+00
3.700000e+01,3.454692e+00,-9.195283e+01,-1.177248e-01,-3.452685e+00
3.800000e+01,3.454692e+00,9.195283e+01,-1.177248e-01,3.452685e+00
3.900000e+01,4.718302e+00,1.800000e+02,-4.718302e+00,0.000000e+00
4.000000e+01,4.747596e+00,1.800000e+02,-4.747596e+00,0.000000e+00
4.100000e+01,6.822195e+00,-9.461699e+01,-5.491495e-01,-6.800057e+00
4.200000e+01,6.822195e+00,9.461699e+01,-5.491495e-01,6.800057e+00
4.300000e+01,6.869754e+00,-9.467616e+01,-5.600483e-01,-6.846887e+00
4.400000e+01,6.869754e+00,9.467616e+01,-5.600483e-01,6.846887e+00
4.500000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
4.600000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
4.700000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
4.800000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
4.900000e+01,2.894012e+01,1.800000e+02,-2.894012e+01,0.000000e+00
5.000000e+01,3.026768e+01,1.800000e+02,-3.026768e+01,0.000000e+00
5.100000e+01,3.380490e+01,1.800000e+02,-3.380490e+01,0.000000e+00
5.200000e+01,3.494389e+01,1.800000e+02,-3.494389e+01,0.000000e+00
5.300000e+01,3.597570e+01,1.800000e+02,-3.597570e+01,0.000000e+00
5.400000e+01,3.616376e+01,1.800000e+02,-3.616376e+01,0.000000e+00
5.500000e+01,3.716610e+01,1.800000e+02,-3.716610e+01,0.000000e+00
5.600000e+01,3.723655e+01,1.800000e+02,-3.723655e+01,0.000000e+00
5.700000e+01,2.409258e-02,1.800000e+02,-2.409258e-02,0.000000e+00
5.800000e+01,2.719917e-02,-3.926444e+00,2.713533e-02,-1.862484e-03
5.900000e+01,2.719917e-02,3.926444e+00,2.713533e-02,1.862484e-03
6.000000e+01,1.583503e-01,1.800000e+02,-1.583503e-01,0.000000e+00
6.100000e+01,1.628362e-01,1.800000e+02,-1.628362e-01,0.000000e+00
6.200000e+01,1.847607e-01,1.800000e+02,-1.847607e-01,0.000000e+00
6.300000e+01,2.258746e+00,1.800000e+02,-2.258746e+00,0.000000e+00
6.400000e+01,3.219531e+00,1.800000e+02,-3.219531e+00,0.000000e+00
6.500000e+01,3.454662e+00,-9.195198e+01,-1.176720e-01,-3.452657e+00
6.600000e+01,3.454662e+00,9.195198e+01,-1.176720e-01,3.452657e+00
6.700000e+01,4.718334e+00,1.800000e+02,-4.718334e+00,0.000000e+00
6.800000e+01,4.747600e+00,1.800000e+02,-4.747600e+00,0.000000e+00
6.900000e+01,6.822191e+00,-9.461683e+01,-5.491297e-01,-6.800055e+00
7.000000e+01,6.822191e+00,9.461683e+01,-5.491297e-01,6.800055e+00
7.100000e+01,6.869757e+00,-9.467612e+01,-5.600445e-01,-6.846890e+00
7.200000e+01,6.869757e+00,9.467612e+01,-5.600445e-01,6.846890e+00
7.300000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
7.400000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
7.500000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
7.600000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
7.700000e+01,2.894009e+01,1.800000e+02,-2.894009e+01,0.000000e+00
7.800000e+01,3.026767e+01,1.800000e+02,-3.026767e+01,0.000000e+00
7.900000e+01,3.380485e+01,1.800000e+02,-3.380485e+01,0.000000e+00
8.000000e+01,3.494380e+01,1.800000e+02,-3.494380e+01,0.000000e+00
8.100000e+01,3.597571e+01,1.800000e+02,-3.597571e+01,0.000000e+00
8.200000e+01,3.616376e+01,1.800000e+02,-3.616376e+01,0.000000e+00
8.300000e+01,3.716607e+01,1.800000e+02,-3.716607e+01,0.000000e+00
8.400000e+01,3.723651e+01,1.800000e+02,-3.723651e+01,0.000000e+00
8.500000e+01,2.410094e-02,1.800000e+02,-2.410094e-02,0.000000e+00
8.600000e+01,2.707398e-02,-5.257708e+00,2.696007e-02,-2.480939e-03
8.700000e+01,2.707398e-02,5.257708e+00,2.696007e-02,2.480939e-03
8.800000e+01,1.585811e-01,1.800000e+02,-1.585811e-01,0.000000e+00
8.900000e+01,1.630921e-01,1.800000e+02,-1.630921e-01,0.000000e+00
9.000000e+01,1.847266e-01,1.800000e+02,-1.847266e-01,0.000000e+00
9.100000e+01,2.258594e+00,1.800000e+02,-2.258594e+00,0.000000e+00
9.200000e+01,3.219522e+00,1.800000e+02,-3.219522e+00,0.000000e+00
9.300000e+01,3.454631e+00,-9.195112e+01,-1.176193e-01,-3.452629e+00
9.400000e+01,3.454631e+00,9.195112e+01,-1.176193e-01,3.452629e+00
9.500000e+01,4.718366e+00,1.800000e+02,-4.718366e+00,0.000000e+00
9.600000e+01,4.747604e+00,1.800000e+02,-4.747604e+00,0.000000e+00
9.700000e+01,6.822187e+00,-9.461667e+01,-5.491100e-01,-6.800052e+00
9.800000e+01,6.822187e+00,9.461667e+01,-5.491100e-01,6.800052e+00
9.900000e+01,6.869760e+00,-9.467609e+01,-5.600407e-01,-6.846894e+00
1.000000e+02,6.869760e+00,9.467609e+01,-5.600407e-01,6.846894e+00
1.010000e+02,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
1.020000e+02,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
1.030000e+02,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
1.040000e+02,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
1.050000e+02,2.894006e+01,1.800000e+02,-2.894006e+01,0.000000e+00
1.060000e+02,3.026766e+01,1.800000e+02,-3.026766e+01,0.000000e+00
1.070000e+02,3.380479e+01,1.800000e+02,-3.380479e+01,0.000000e+00
1.080000e+02,3.494371e+01,1.800000e+02,-3.494371e+01,0.000000e+00
1.090000e+02,3.597571e+01,1.800000e+02,-3.597571e+01,0.000000e+00
1.100000e+02,3.616376e+01,1.800000e+02,-3.616376e+01,0.000000e+00
1.110000e+02,3.716604e+01,1.800000e+02,-3.716604e+01,0.000000e+00
1.120000e+02,3.723647e+01,1.800000e+02,-3.723647e+01,0.000000e+00
1.130000e+02,2.410934e-02,1.800000e+02,-2.410934e-02,0.000000e+00
1.140000e+02,2.694878e-02,-6.307843e+00,2.678563e-02,-2.960873e-03
1.150000e+02,2.694878e-02,6.307843e+00,2.678563e-02,2.960873e-03
1.160000e+02,1.587873e-01,1.800000e+02,-1.587873e-01,0.000000e+00
1.170000e+02,1.633761e-01,1.800000e+02,-1.633761e-01,0.000000e+00
1.180000e+02,1.846909e-01,1.800000e+02,-1.846909e-01,0.000000e+00
1.190000e+02,2.258442e+00,1.800000e+02,-2.258442e+00,0.000000e+00
1.200000e+02,3.219512e+00,1.800000e+02,-3.219512e+00,0.000000e+00
1.210000e+02,3.454601e+00,-9.195026e+01,-1.175665e-01,-3.452600e+00
1.220000e+02,3.454601e+00,9.195026e+01,-1.175665e-01,3.452600e+00
1.230000e+02,4.718398e+00,1.800000e+02,-4.718398e+00,0.000000e+00
1.240000e+02,4.747608e+00,1.800000e+02,-4.747608e+00,0.000000e+00
1.250000e+02,6.822183e+00,-9.461650e+01,-5.490902e-01,-6.800050e+00
1.260000e+02,6.822183e+00,9.461650e+01,-5.490902e-01,6.800050e+00
1.270000e+02,6.869763e+00,-9.467606e+01,-5.600369e-01,-6.846897e+00
1.280000e+02,6.869763e+00,9.467606e+01,-5.600369e-01,6.846897e+00
1.290000e+02,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
1.300000e+02,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
1.310000e+02,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
1.320000e+02,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
1.330000e+02,2.894003e+01,1.800000e+02,-2.894003e+01,0.000000e+00
1.340000e+02,3.026765e+01,1.800000e+02,-3.026765e+01,0.000000e+00
1.350000e+02,3.380474e+01,1.800000e+02,-3.380474e+01,0.000000e+00
1.360000e+02,3.494361e+01,1.800000e+02,-3.494361e+01,0.000000e+00
1.370000e+02,3.597571e+01,1.800000e+02,-3.597571e+01,0.000000e+00
1.380000e+02,3.616376e+01,1.800000e+02,-3.616376e+01,0.000000e+00
1.390000e+02,3.716601e+01,1.800000e+02,-3.716601e+01,0.000000e+00
1.400000e+02,3.723643e+01,1.800000e+02,-3.723643e+01,0.000000e+00
1.410000e+02,2.411778e-02,1.800000e+02,-2.411778e-02,0.000000e+00
1.420000e+02,2.682360e-02,-7.200822e+00,2.661204e-02,-3.362270e-03
1.430000e+02,2.682360e-02,7.200822e+00,2.661204e-02,3.362270e-03
1.440000e+02,1.589697e-01,1.800000e+02,-1.589697e-01,0.000000e+00
1.450000e+02,1.636873e-01,1.800000e+02,-1.636873e-01,0.000000e+00
1.460000e+02,1.846535e-01,1.800000e+02,-1.846535e-01,0.000000e+00
1.470000e+02,2.258290e+00,1.800000e+02,-2.258290e+00,0.000000e+00
1.480000e+02,3.219502e+00,1.800000e+02,-3.219502e+00,0.000000e+00
1.490000e+02,3.454571e+00,-9.194940e+01,-1.175137e-01,-3.452572e+00
1.500000e+02,3.454571e+00,9.194940e+01,-1.175137e-01,3.452572e+00
1.510000e+02,4.718430e+00,1.800000e+02,-4.718430e+00,0.000000e+00
1.520000e+02,4.747612e+00,1.800000e+02,-4.747612e+00,0.000000e+00
1.530000e+02,6.822179e+00,-9.461634e+01,-5.490705e-01,-6.800048e+00
1.540000e+02,6.822179e+00,9.461634e+01,-5.490705e-01,6.800048e+00
1.550000e+02,6.869766e+00,-9.467602e+01,-5.600331e-01,-6.846901e+00
1.560000e+02,6.869766e+00,9.467602e+01,-5.600331e-01,6.846901e+00
1.570000e+02,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
1.580000e+02,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
1.590000e+02,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
1.600000e+02,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
1.610000e+02,2.894000e+01,1.800000e+02,-2.894000e+01,0.000000e+00
1.620000e+02,3.026764e+01,1.800000e+02,-3.026764e+01,0.000000e+00
1.630000e+02,3.380469e+01,1.800000e+02,-3.380469e+01,0.000000e+00
1.640000e+02,3.494352e+01,1.800000e+02,-3.494352e+01,0.000000e+00
1.650000e+02,3.597572e+01,1.800000e+02,-3.597572e+01,0.000000e+00
1.660000e+02,3.616376e+01,1.800000e+02,-3.616376e+01,0.000000e+00
1.670000e+02,3.716597e+01,1.800000e+02,-3.716597e+01,0.000000e+00
1.680000e+02,3.723639e+01,1.800000e+02,-3.723639e+01,0.000000e+00
1.690000e+02,2.412626e-02,1.800000e+02,-2.412626e-02,0.000000e+00
1.700000e+02,2.669841e-02,-7.989432e+00,2.643927e-02,-3.710824e-03
1.710000e+02,2.669841e-02,7.989432e+00,2.643927e-02,3.710824e-03
