k,mag,ang,re,im
1.000000e+00,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
2.000000e+00,1.000000e+02,1.800000e+02,-1.000000e+02,0.000000e+00
3.000000e+00,2.894015e+01,1.800000e+02,-2.894015e+01,0.000000e+00
4.000000e+00,3.026769e+01,1.800000e+02,-3.026769e+01,0.000000e+00
5.000000e+00,3.380495e+01,1.800000e+02,-3.380495e+01,0.000000e+00
6.000000e+00,3.723657e+01,1.800000e+02,-3.723657e+01,0.000000e+00
7.000000e+00,3.716612e+01,1.800000e+02,-3.716612e+01,0.000000e+00
8.000000e+00,3.494398e+01,1.800000e+02,-3.494398e+01,0.000000e+00
9.000000e+00,3.597566e+01,1.800000e+02,-3.597566e+01,0.000000e+00
1.000000e+01,3.616372e+01,1.800000e+02,-3.616372e+01,0.000000e+00
1.100000e+01,6.919831e+00,9.438337e+01,-5.288804e-01,6.899590e+00
1.200000e+01,6.919831e+00,-9.438337e+01,-5.288804e-01,-6.899590e+00
1.300000e+01,6.872886e+00,9.432316e+01,-5.180903e-01,6.853331e+00
1.400000e+01,6.872886e+00,-9.432316e+01,-5.180903e-01,-6.853331e+00
1.500000e+01,1.011017e+01,1.800000e+02,-1.011017e+01,0.000000e+00
1.600000e+01,1.009907e+01,1.800000e+02,-1.009907e+01,0.000000e+00
1.700000e+01,1.007095e+01,1.800000e+02,-1.007095e+01,0.000000e+00
1.800000e+01,1.007142e+01,1.800000e+02,-1.007142e+01,0.000000e+00
1.900000e+01,3.570852e+00,9.177967e+01,-1.108969e-01,3.569129e+00
2.000000e+01,3.570852e+00,-9.177967e+01,-1.108969e-01,-3.569129e+00
2.100000e+01,4.741674e+00,1.800000e+02,-4.741674e+00,0.000000e+00
2.200000e+01,4.771256e+00,1.800000e+02,-4.771256e+00,0.000000e+00
2.300000e+01,3.213774e+00,1.800000e+02,-3.213774e+00,0.000000e+00
2.400000e+01,2.263743e+00,1.800000e+02,-2.263743e+00,0.000000e+00
2.500000e+01,1.591138e+00,1.800000e+02,-1.591138e+00,0.000000e+00
2.600000e+01,1.915916e+00,1.800000e+02,-1.915916e+00,0.000000e+00
2.700000e+01,1.967062e+00,1.800000e+02,-1.967062e+00,0.000000e+00
2.800000e+01,1.965594e+00,1.800000e+02,-1.965594e+00,0.000000e+00
2.900000e+01,6.912677e-01,1.111583e+02,-2.495108e-01,6.446669e-01
3.000000e+01,6.912677e-01,-1.111583e+02,-2.495108e-01,-6.446669e-01
