k,mag,ang,re,im
1.000000e+00,3.723657e+01,1.800000e+02,-3.723657e+01,0.000000e+00
2.000000e+00,3.716612e+01,1.800000e+02,-3.716612e+01,0.000000e+00
3.000000e+00,3.616372e+01,1.800000e+02,-3.616372e+01,0.000000e+00
4.000000e+00,3.597566e+01,1.800000e+02,-3.597566e+01,0.000000e+00
5.000000e+00,3.494398e+01,1.800000e+02,-3.494398e+01,0.000000e+00
6.000000e+00,3.380495e+01,1.800000e+02,-3.380495e+01,0.000000e+00
7.000000e+00,2.894015e+01,1.800000e+02,-2.894015e+01,0.000000e+00
8.000000e+00,3.026769e+01,1.800000e+02,-3.026769e+01,0.000000e+00
9.000000e+00,6.919831e+00,9.438337e+01,-5.288804e-01,6.899590e+00
1.000000e+01,6.919831e+00,-9.438337e+01,-5.288804e-01,-6.899590e+00
1.100000e+01,6.872886e+00,9.432316e+01,-5.180903e-01,6.853331e+00
1.200000e+01,6.872886e+00,-9.432316e+01,-5.180903e-01,-6.853331e+00
1.300000e+01,1.007142e+01,1.800000e+02,-1.007142e+01,0.000000e+00
1.400000e+01,1.007095e+01,1.800000e+02,-1.007095e+01,0.000000e+00
1.500000e+01,1.009907e+01,1.800000e+02,-1.009907e+01,0.000000e+00
1.600000e+01,1.011017e+01,1.800000e+02,-1.011017e+01,0.000000e+00
1.700000e+01,3.570852e+00,9.177967e+01,-1.108969e-01,3.569129e+00
1.800000e+01,3.570852e+00,-9.177967e+01,-1.108969e-01,-3.569129e+00
1.900000e+01,4.741674e+00,1.800000e+02,-4.741674e+00,0.000000e+00
2.000000e+01,4.771256e+00,1.800000e+02,-4.771256e+00,0.000000e+00
2.100000e+01,3.213774e+00,1.800000e+02,-3.213774e+00,0.000000e+00
2.200000e+01,2.263743e+00,1.800000e+02,-2.263743e+00,0.000000e+00
2.300000e+01,1.915916e+00,1.800000e+02,-1.915916e+00,0.000000e+00
2.400000e+01,1.967062e+00,1.800000e+02,-1.967062e+00,0.000000e+00
2.500000e+01,1.965594e+00,1.800000e+02,-1.965594e+00,0.000000e+00
2.600000e+01,1.591138e+00,1.800000e+02,-1.591138e+00,0.000000e+00
2.700000e+01,6.912677e-01,1.111583e+02,-2.495108e-01,6.446669e-01
2.800000e+01,6.912677e-01,-1.111583e+02,-2.495108e-01,-6.446669e-01
2.900000e+01,3.050272e-02,0.000000e+00,3.050272e-02,0.000000e+00
3.000000e+01,2.976934e-04,0.000000e+00,2.976934e-04,0.000000e+00
3.100000e+01,1.503414e-01,1.800000e+02,-1.503414e-01,0.000000e+00
3.200000e+01,1.521904e-01,1.800000e+02,-1.521904e-01,0.000000e+00
3.300000e+01,1.943815e-01,1.800000e+02,-1.943815e-01,0.000000e+00
3.400000e+01,1.962033e-01,1.800000e+02,-1.962033e-01,0.000000e+00
3.500000e+01,2.079194e-01,1.800000e+02,-2.079194e-01,0.000000e+00
3.600000e+01,2.059713e-01,1.800000e+02,-2.059713e-01,0.000000e+00
3.700000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
3.800000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
3.900000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
4.000000e+01,2.000000e+01,1.800000e+02,-2.000000e+01,0.000000e+00
4.100000e+01,3.723188e+01,1.800000e+02,-3.723188e+01,0.000000e+00
4.200000e+01,3.716189e+01,1.800000e+02,-3.716189e+01,0.000000e+00
4.300000e+01,3.616375e+01,1.800000e+02,-3.616375e+01,0.000000e+00
4.400000e+01,3.597608e+01,1.800000e+02,-3.597608e+01,0.000000e+00
4.500000e+01,3.493219e+01,1.800000e+02,-3.493219e+01,0.000000e+00
4.600000e+01,3.379825e+01,1.800000e+02,-3.379825e+01,0.000000e+00
4.700000e+01,2.893626e+01,1.800000e+02,-2.893626e+01,0.000000e+00
4.800000e+01,3.026640e+01,1.800000e+02,-3.026640e+01,0.000000e+00
4.900000e+01,6.920188e+00,9.437922e+01,-5.284078e-01,6.899984e+00
5.000000e+01,6.920188e+00,-9.437922e+01,-5.284078e-01,-6.899984e+00
5.100000e+01,6.872491e+00,9.430319e+01,-5.156718e-01,6.853117e+00
5.200000e+01,6.872491e+00,-9.430319e+01,-5.156718e-01,-6.853117e+00
5.300000e+01,1.009908e+01,1.800000e+02,-1.009908e+01,0.000000e+00
5.400000e+01,1.007144e+01,1.800000e+02,-1.007144e+01,0.000000e+00
5.500000e+01,1.007096e+01,1.800000e+02,-1.007096e+01,0.000000e+00
5.600000e+01,1.011017e+01,1.800000e+02,-1.011017e+01,0.000000e+00
5.700000e+01,3.567456e+00,9.168203e+01,-1.047148e-01,3.565918e+00
5.800000e+01,3.567456e+00,-9.168203e+01,-1.047148e-01,-3.565918e+00
5.900000e+01,4.745376e+00,1.800000e+02,-4.745376e+00,0.000000e+00
6.000000e+01,4.771841e+00,1.800000e+02,-4.771841e+00,0.000000e+00
6.100000e+01,3.212460e+00,1.800000e+02,-3.212460e+00,0.000000e+00
6.200000e+01,2.247598e+00,1.800000e+02,-2.247598e+00,0.000000e+00
6.300000e+01,1.912660e+00,1.800000e+02,-1.912660e+00,0.000000e+00
6.400000e+01,1.964997e+00,1.800000e+02,-1.964997e+00,0.000000e+00
6.500000e+01,1.967164e+00,1.800000e+02,-1.967164e+00,0.000000e+00
